1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2011:Q1,51083456.00,69608.00,974376.00,6893380.00,1174061.00,4992975.00,22624.00,1040609.00,472540.00,2080896.00,1376306.00,968035.00,757036.00,140901.00,70098.00,9400191.00,4720625.00,1153338.00,17197418.00,2255608.00,6810059.00,8131751.00,3539449.00,19405415.00,10376552.00,2538637.00,2629196.00,452095.00,3408935.00
2011:Q2,51322961.00,65296.00,1036834.00,7051953.00,1163115.00,4759800.00,21632.00,869668.00,447346.00,2042850.00,1378304.00,1012341.00,804280.00,139047.00,69014.00,9361839.00,4789960.00,1167209.00,17327797.00,2270713.00,6856172.00,8200912.00,3586816.00,19312788.00,10310953.00,2533790.00,2654278.00,449733.00,3364033.00
2011:Q3,48909299.00,64382.00,1173227.00,7054384.00,1179401.00,4698520.00,20089.00,738030.00,428314.00,2013762.00,1498325.00,1019700.00,812775.00,138812.00,68113.00,7751286.00,4248910.00,1171739.00,16898430.00,2188037.00,6519876.00,8190517.00,3649320.00,19226044.00,10254051.00,2527203.00,2703868.00,389724.00,3351198.00
2011:Q4,50348034.00,57360.00,1280057.00,7174296.00,1186350.00,4635676.00,19385.00,748457.00,329275.00,1989971.00,1548588.00,953735.00,749484.00,137177.00,67074.00,8403204.00,4436547.00,1199263.00,17301287.00,2247492.00,6750215.00,8303580.00,3720260.00,19231171.00,10196944.00,2520707.00,2758267.00,376929.00,3378324.00
2012:Q1,52573217.00,56257.00,1314589.00,7282292.00,1129114.00,4517473.00,19888.00,845540.00,264590.00,1958592.00,1428863.00,946305.00,750140.00,132129.00,64036.00,9516387.00,4959360.00,1198336.00,17881018.00,2388686.00,7074658.00,8417674.00,3772086.00,19266892.00,10132965.00,2548643.00,2747543.00,405485.00,3432256.00
2012:Q2,52169835.00,50697.00,1349639.00,7355959.00,1102709.00,4567989.00,19241.00,889886.00,274978.00,1952888.00,1430996.00,956203.00,766109.00,126585.00,63509.00,9078047.00,4878291.00,1173144.00,17834159.00,2341609.00,7026617.00,8465933.00,3822998.00,19350317.00,10070060.00,2575598.00,2796897.00,382067.00,3525694.00
2012:Q3,53493212.00,52037.00,1361325.00,7389281.00,1125345.00,4524974.00,19146.00,843519.00,308728.00,1892053.00,1461528.00,956186.00,774560.00,121593.00,60033.00,9664775.00,5173697.00,1181835.00,18187141.00,2404961.00,7220691.00,8561489.00,3876616.00,19382556.00,10019802.00,2602240.00,2856745.00,407398.00,3496371.00
2012:Q4,54267608.00,49480.00,1503024.00,7551502.00,1190928.00,4510082.00,18800.00,992034.00,236794.00,1837010.00,1425444.00,952623.00,777927.00,116673.00,58023.00,9790302.00,5251272.00,1186353.00,18338934.00,2432550.00,7277140.00,8629244.00,3943108.00,19529455.00,9967431.00,2631689.00,2920354.00,443052.00,3566928.00
2013:Q1,56449474.00,52699.00,1540602.00,7610541.00,1142537.00,4436869.00,18000.00,1073259.00,207297.00,1841218.00,1297095.00,937992.00,766237.00,115520.00,56235.00,11036824.00,5678202.00,1198003.00,18798425.00,2534633.00,7539554.00,8724238.00,4016780.00,19520066.00,9913247.00,2652994.00,2921225.00,447291.00,3585309.00
2013:Q2,57029004.00,56511.00,1517854.00,7625647.00,1137312.00,4568901.00,17800.00,1190260.00,230389.00,1864070.00,1266382.00,986741.00,818067.00,114216.00,54458.00,11247479.00,5642435.00,1201356.00,18950124.00,2543901.00,7608710.00,8797513.00,4094644.00,19582997.00,9878401.00,2673190.00,2964518.00,443294.00,3623594.00
2013:Q3,58652522.00,56488.00,1508896.00,7717044.00,1178834.00,4578854.00,17600.00,1205946.00,258034.00,1850321.00,1246953.00,981748.00,816007.00,113111.00,52630.00,11956644.00,5917595.00,1217525.00,19363542.00,2617531.00,7843508.00,8902503.00,4175353.00,19746610.00,9890465.00,2689943.00,3035531.00,454593.00,3676077.00
2013:Q4,60694163.00,52079.00,1648966.00,7773748.00,1221866.00,4529837.00,15000.00,1201308.00,279134.00,1830524.00,1203871.00,1005525.00,841387.00,112299.00,51839.00,12849730.00,6250273.00,1233043.00,19860867.00,2705532.00,8135121.00,9020214.00,4268230.00,19861311.00,9872511.00,2709252.00,3096199.00,480497.00,3702852.00
2014:Q1,61540532.00,51138.00,1658135.00,7966664.00,1197257.00,4385777.00,15875.00,1084990.00,309621.00,1810526.00,1164765.00,1061923.00,892831.00,118449.00,50643.00,13165039.00,6457620.00,1242635.00,20063645.00,2748327.00,8212371.00,9102947.00,4290699.00,19892125.00,9844644.00,2730809.00,3102972.00,461629.00,3752070.00
2014:Q2,62939848.00,49913.00,1739944.00,7962696.00,1166863.00,4221602.00,16088.00,917808.00,288844.00,1793643.00,1205219.00,1056951.00,888783.00,118685.00,49483.00,14025268.00,6729497.00,1258371.00,20382989.00,2799278.00,8380821.00,9202890.00,4345754.00,20140298.00,9841979.00,2761717.00,3170586.00,518037.00,3847978.00
2014:Q3,62899285.00,52740.00,1726258.00,8091885.00,1184670.00,4289736.00,15937.00,890037.00,357386.00,1739251.00,1287125.00,1081870.00,915473.00,118861.00,47536.00,13772155.00,6631184.00,1264801.00,20421836.00,2784123.00,8353820.00,9283893.00,4382150.00,20329310.00,9856626.00,2799227.00,3249427.00,533293.00,3890737.00
2014:Q4,64214293.00,45710.00,1817690.00,8294084.00,1198377.00,4319446.00,14886.00,913805.00,330902.00,1713903.00,1345950.00,1060466.00,893219.00,119652.00,47595.00,14364902.00,6726693.00,1282760.00,20658687.00,2825045.00,8462043.00,9371599.00,4445478.00,20520441.00,9869063.00,2844098.00,3317991.00,513711.00,3975578.00
2015:Q1,65408395.00,44962.00,1889740.00,8490114.00,1102890.00,4256606.00,15234.00,941401.00,313989.00,1713885.00,1272097.00,1062776.00,895665.00,120275.00,46836.00,14901537.00,6822775.00,1299959.00,21039453.00,2846518.00,8719693.00,9473242.00,4497584.00,20596082.00,9840660.00,2882744.00,3322829.00,498969.00,4050880.00
2015:Q2,65649261.00,39807.00,1902705.00,8489860.00,1088036.00,4409677.00,15660.00,1040351.00,358405.00,1732362.00,1262899.00,1035285.00,867852.00,121373.00,46060.00,14834832.00,6814136.00,1303799.00,21169841.00,2857929.00,8749710.00,9562202.00,4561283.00,20829647.00,9884510.00,2933359.00,3397816.00,510112.00,4103849.00
2015:Q3,63922901.00,36058.00,1849591.00,8674945.00,1095987.00,4560460.00,15860.00,1115163.00,438105.00,1705435.00,1285897.00,1033545.00,866293.00,121783.00,45469.00,13491711.00,6376117.00,1298267.00,20878321.00,2786669.00,8484661.00,9606991.00,4627900.00,21003335.00,9935364.00,3006802.00,3481351.00,436547.00,4143271.00
2015:Q4,65610803.00,31581.00,2006029.00,8824234.00,1157979.00,4635764.00,15064.00,1207050.00,545594.00,1653704.00,1214352.00,1009612.00,842638.00,122817.00,44157.00,14158205.00,6519382.00,1310567.00,21247598.00,2846933.00,8669002.00,9731663.00,4709853.00,21255832.00,9960989.00,3071487.00,3535728.00,437159.00,4250469.00
2016:Q1,66025656.00,32408.00,2058437.00,8942346.00,1128929.00,4540923.00,16338.00,1161021.00,515116.00,1658404.00,1190044.00,1048572.00,884385.00,121419.00,42768.00,14196347.00,6529775.00,1324278.00,21455189.00,2873534.00,8754606.00,9827049.00,4768452.00,21347656.00,9980883.00,3110319.00,3539367.00,413483.00,4303605.00
2016:Q2,66667996.00,30359.00,2071632.00,9011258.00,1083729.00,4311677.00,16254.00,1155835.00,459034.00,1643145.00,1037410.00,1048315.00,886708.00,120242.00,41365.00,14524335.00,6672866.00,1337743.00,21733010.00,2928347.00,8875280.00,9929383.00,4843071.00,21588623.00,10040432.00,3169203.00,3605278.00,424492.00,4349218.00
