1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1984:Q3,7195633.00,5018614.00,2712823.00,1323399.00,284119.00,698273.00,2177018.00,12418.00,97333.00,61132.00,15272.00,3928.00,69308.00,11189.00,33740.00,3715.00,20664.00,83559.00,48579.00,34980.00,6295.00,717799.00,378413.00,731561.00,2922018.00,628268.00,60349.00,90480.00,477439.00,761973.00,391315.00,198699.00,171960.00,429567.00,40087.00,181303.00,880819.00,4273614.00,48316.00,1899588.00,1542913.00,32.53,90.10,36.10,5099899.00,2922881.00,1050475.00,969716.00,232549.00,670141.00,2177881.00,17817.00,929426.00,63.83
1984:Q4,7298303.00,5095518.00,2755196.00,1341253.00,290424.00,708645.00,2202785.00,13284.00,103309.00,69124.00,16062.00,3919.00,74011.00,9742.00,36467.00,5319.00,22483.00,89824.00,51446.00,38378.00,7193.00,694120.00,359846.00,772093.00,2943602.00,657987.00,58490.00,104439.00,495058.00,799981.00,411929.00,214839.00,173213.00,437970.00,42167.00,191554.00,813943.00,4354701.00,48880.00,1925827.00,1553280.00,33.48,93.86,35.67,5188331.00,2985546.00,1073570.00,991623.00,240422.00,679931.00,2244729.00,18089.00,949900.00,64.95
1985:Q1,7404326.00,5137394.00,2772643.00,1356508.00,298630.00,709613.00,2266932.00,12568.00,90993.00,73050.00,15820.00,8081.00,62817.00,10202.00,30156.00,4183.00,18276.00,88325.00,52819.00,35506.00,8651.00,724675.00,363073.00,818879.00,3048738.00,682669.00,62972.00,106139.00,513558.00,803627.00,422840.00,218787.00,162000.00,435081.00,42555.00,196402.00,888404.00,4355588.00,49372.00,1951095.00,1671084.00,34.12,88.94,38.37,5334259.00,3067327.00,1098341.00,1012033.00,248271.00,708682.00,2285521.00,18376.00,971590.00,65.03
1985:Q2,7502155.00,5188442.00,2796191.00,1374965.00,305823.00,711463.00,2313713.00,11895.00,97146.00,66808.00,14675.00,4225.00,82688.00,9798.00,42730.00,3502.00,26658.00,91298.00,54207.00,37091.00,10112.00,736169.00,367130.00,831567.00,3121004.00,715218.00,68886.00,110639.00,535693.00,812051.00,425185.00,222247.00,164619.00,438888.00,38470.00,200716.00,915660.00,4381152.00,49765.00,1965983.00,1743624.00,34.86,87.59,39.80,5443218.00,3129505.00,1123525.00,1032731.00,256151.00,717098.00,2322214.00,18674.00,993122.00,65.77
1985:Q3,7607688.00,5246426.00,2828744.00,1394069.00,313392.00,710221.00,2361262.00,12514.00,107667.00,68688.00,14413.00,4794.00,70885.00,9326.00,35913.00,3533.00,22113.00,93710.00,55610.00,38100.00,10393.00,746326.00,370266.00,861606.00,3199899.00,739841.00,69036.00,116039.00,554766.00,818613.00,434380.00,223553.00,160680.00,435838.00,41296.00,204392.00,959918.00,4407789.00,50427.00,1985745.00,1641750.00,35.36,94.93,37.25,5541529.00,3180267.00,1147776.00,1051710.00,263949.00,716832.00,2341631.00,18987.00,1013761.00,66.55
1985:Q4,7802957.00,5329639.00,2872856.00,1416418.00,319788.00,720577.00,2473318.00,16023.00,126549.00,69301.00,14520.00,3374.00,81169.00,10478.00,41102.00,4017.00,25572.00,99518.00,57013.00,42505.00,10799.00,739342.00,377132.00,935590.00,3320976.00,777480.00,72207.00,127039.00,578234.00,861463.00,453930.00,238234.00,169299.00,480430.00,39009.00,210869.00,951725.00,4481980.00,51353.00,2006691.00,1916908.00,36.57,85.50,42.77,5711888.00,3238570.00,1171246.00,1070707.00,271824.00,724793.00,2390911.00,19313.00,1034275.00,68.55
1986:Q1,7841709.00,5364713.00,2892723.00,1428954.00,327684.00,715352.00,2476996.00,17734.00,119162.00,74757.00,13091.00,3349.00,69882.00,11646.00,33539.00,4167.00,20530.00,95439.00,55321.00,40118.00,12589.00,724905.00,384101.00,961987.00,3321052.00,807745.00,69514.00,124039.00,614192.00,875228.00,460434.00,244321.00,170472.00,445359.00,40329.00,222207.00,930185.00,4520657.00,52302.00,2020625.00,2136797.00,37.23,78.76,47.27,5767397.00,3290401.00,1192842.00,1087998.00,279643.00,729918.00,2446344.00,19667.00,1053526.00,68.80
1986:Q2,7929728.00,5414008.00,2911224.00,1452136.00,334601.00,716047.00,2515720.00,18854.00,116910.00,80427.00,13282.00,2900.00,80815.00,10268.00,40715.00,4518.00,25314.00,95210.00,53610.00,41600.00,13947.00,739512.00,389412.00,964451.00,3356187.00,842883.00,68654.00,120767.00,653462.00,898595.00,469700.00,254670.00,174225.00,439732.00,39574.00,228941.00,906463.00,4573541.00,53163.00,2033597.00,2244577.00,38.08,77.59,49.08,5848655.00,3332935.00,1210747.00,1105236.00,287336.00,729616.00,2492468.00,20054.00,1069664.00,69.87
1986:Q3,8054977.00,5466475.00,2935496.00,1474786.00,341436.00,714757.00,2588502.00,18104.00,109432.00,92218.00,13588.00,3742.00,78234.00,9378.00,38961.00,5750.00,24145.00,94395.00,51880.00,42515.00,14709.00,759201.00,394220.00,1010659.00,3452803.00,874104.00,72779.00,119531.00,681794.00,913422.00,471790.00,262853.00,178779.00,445868.00,41274.00,236392.00,941743.00,4602175.00,54184.00,2044280.00,2031804.00,38.84,87.98,44.15,5957683.00,3369181.00,1227413.00,1121622.00,294812.00,725334.00,2504881.00,20444.00,1084673.00,71.36
1986:Q4,8153537.00,5511209.00,2956923.00,1491384.00,347991.00,714911.00,2642328.00,19201.00,128098.00,85530.00,14895.00,5073.00,77913.00,10173.00,40325.00,2360.00,25055.00,97167.00,50150.00,47017.00,15676.00,741486.00,402295.00,1054993.00,3509553.00,885353.00,62865.00,117138.00,705350.00,980448.00,519640.00,275514.00,185294.00,478450.00,42784.00,254068.00,868450.00,4643984.00,55100.00,2056903.00,2240835.00,40.18,83.26,48.25,6048585.00,3406257.00,1244636.00,1138056.00,302088.00,721477.00,2539032.00,20820.00,1099869.00,73.48
1987:Q1,8305482.00,5564122.00,2975396.00,1506549.00,355260.00,726917.00,2741360.00,16826.00,128289.00,81118.00,16353.00,5556.00,75671.00,12384.00,37705.00,2274.00,23308.00,94913.00,50490.00,44423.00,16057.00,772240.00,408383.00,1125953.00,3584219.00,911433.00,63593.00,117349.00,730491.00,999214.00,504674.00,279343.00,215198.00,478401.00,43947.00,267840.00,883384.00,4721263.00,55732.00,2070509.00,2708148.00,40.47,70.55,57.36,6205923.00,3464563.00,1261351.00,1151771.00,309109.00,742332.00,2621704.00,21163.00,1114438.00,72.88
1987:Q2,8413079.00,5622310.00,3002859.00,1515232.00,363214.00,741005.00,2790769.00,15896.00,133226.00,81792.00,15225.00,5532.00,69549.00,13815.00,32734.00,3006.00,19994.00,97404.00,50833.00,46571.00,15039.00,788985.00,415938.00,1152182.00,3635245.00,932274.00,67916.00,116146.00,748212.00,1025486.00,508793.00,290560.00,226133.00,473821.00,46928.00,277883.00,878853.00,4777834.00,56203.00,2092760.00,2783592.00,40.98,70.33,58.26,6301361.00,3510592.00,1278257.00,1165879.00,315897.00,750559.00,2666116.00,21490.00,1129294.00,73.43
1987:Q3,8532835.00,5676869.00,3032664.00,1524576.00,371682.00,747947.00,2855966.00,15081.00,133413.00,80483.00,15262.00,5601.00,70878.00,16886.00,31671.00,3036.00,19285.00,99255.00,51180.00,48075.00,14628.00,811164.00,423426.00,1186775.00,3684341.00,952968.00,68108.00,116097.00,768763.00,1042687.00,512770.00,294477.00,235440.00,483385.00,47763.00,298248.00,859289.00,4848495.00,56697.00,2118465.00,2944431.00,41.16,67.78,60.73,6419610.00,3563644.00,1296487.00,1180452.00,322604.00,764101.00,2735270.00,21797.00,1145143.00,72.96
1987:Q4,8675752.00,5802557.00,3096102.00,1552948.00,381982.00,771525.00,2873195.00,16262.00,137673.00,85943.00,15827.00,3362.00,68768.00,14966.00,31790.00,2648.00,19364.00,105555.00,51527.00,54028.00,12817.00,805346.00,462526.00,1159116.00,3784511.00,974107.00,73768.00,116224.00,784115.00,1085104.00,524047.00,308390.00,252667.00,522817.00,47866.00,316746.00,837871.00,4891241.00,57221.00,2153666.00,2286653.00,42.10,90.05,46.75,6495270.00,3622075.00,1315997.00,1193995.00,329477.00,782606.00,2710759.00,22091.00,1161504.00,75.96
1988:Q1,8844357.00,5901946.00,3154570.00,1572298.00,391894.00,783185.00,2942410.00,18334.00,134774.00,81972.00,14509.00,3658.00,66367.00,12295.00,31319.00,3702.00,19051.00,106594.00,55681.00,50913.00,12167.00,841376.00,465211.00,1197449.00,3873942.00,998872.00,73507.00,115753.00,809612.00,1115453.00,527446.00,332674.00,255332.00,525483.00,48823.00,329481.00,855830.00,4970415.00,57633.00,2195577.00,2419233.00,42.54,87.40,48.67,6638009.00,3695599.00,1335500.00,1208978.00,336470.00,814651.00,2764068.00,22361.00,1177042.00,76.49
1988:Q2,8994475.00,5989910.00,3199835.00,1588641.00,399884.00,801550.00,3004565.00,25398.00,141269.00,74680.00,12760.00,3075.00,64426.00,15348.00,26880.00,6107.00,16091.00,112666.00,59836.00,52830.00,11478.00,877010.00,468782.00,1213021.00,3941778.00,1034690.00,77847.00,116168.00,840675.00,1138074.00,543546.00,338377.00,256151.00,535005.00,46307.00,350235.00,837467.00,5052698.00,58138.00,2225915.00,2514872.00,43.00,86.40,49.77,6750555.00,3745990.00,1356442.00,1225000.00,343555.00,820993.00,2808777.00,22621.00,1193131.00,77.36
1988:Q3,9117953.00,6069380.00,3241815.00,1603630.00,407410.00,816524.00,3048573.00,26273.00,139912.00,78949.00,11295.00,3695.00,62416.00,13725.00,26761.00,5918.00,16012.00,117777.00,63990.00,53787.00,10912.00,890081.00,476372.00,1230891.00,3991908.00,1061889.00,80303.00,115932.00,865654.00,1142342.00,544311.00,346519.00,251512.00,531672.00,45149.00,366491.00,844366.00,5126044.00,58540.00,2255796.00,2459275.00,43.00,89.63,47.98,6842742.00,3794169.00,1377297.00,1241138.00,350776.00,824958.00,2850834.00,22877.00,1208902.00,77.32
1988:Q4,9432664.00,6180190.00,3297032.00,1634969.00,414921.00,833268.00,3252473.00,21554.00,151649.00,82273.00,10339.00,4981.00,64397.00,13648.00,27933.00,6022.00,16794.00,128902.00,68145.00,60757.00,10627.00,895916.00,484692.00,1397143.00,4201830.00,1089317.00,85676.00,116409.00,887232.00,1174207.00,565416.00,353815.00,254976.00,576977.00,44371.00,394345.00,922613.00,5230834.00,59097.00,2287836.00,2558076.00,43.27,88.49,48.90,7101765.00,3849292.00,1397734.00,1258002.00,358611.00,834945.00,2899936.00,23146.00,1224668.00,78.05
1989:Q1,9838865.00,6445571.00,3510171.00,1655274.00,425011.00,855115.00,3393294.00,18622.00,145832.00,74379.00,9761.00,3744.00,82449.00,14686.00,37140.00,7692.00,22931.00,117409.00,64756.00,52653.00,10876.00,927042.00,497065.00,1506115.00,4383976.00,1113576.00,96147.00,115626.00,901803.00,1210315.00,568118.00,375424.00,266773.00,578192.00,49134.00,410824.00,1021935.00,5454889.00,59284.00,2317088.00,2669423.00,42.60,87.06,48.94,7330427.00,3937133.00,1426208.00,1274857.00,366746.00,869322.00,2946451.00,23419.00,1240684.00,78.87
1989:Q2,9902857.00,6468219.00,3496296.00,1671837.00,434118.00,865967.00,3434638.00,17113.00,147934.00,80721.00,9607.00,3524.00,88980.00,17526.00,39716.00,7090.00,24648.00,115720.00,61328.00,54392.00,11643.00,955263.00,500894.00,1503239.00,4438529.00,1148350.00,110059.00,115090.00,923201.00,1237290.00,577005.00,391162.00,269123.00,582649.00,43378.00,423649.00,1003214.00,5464328.00,59812.00,2353806.00,2835812.00,43.66,84.13,51.90,7421540.00,3986902.00,1442293.00,1292407.00,375165.00,877037.00,2983011.00,23688.00,1256500.00,79.97
1989:Q3,9949309.00,6485205.00,3476757.00,1696313.00,444049.00,868086.00,3464104.00,13992.00,149435.00,73203.00,9871.00,2449.00,93651.00,14351.00,44739.00,6564.00,27997.00,113640.00,57864.00,55776.00,12045.00,964676.00,506733.00,1524409.00,4492263.00,1166999.00,113273.00,114688.00,939038.00,1238962.00,580513.00,388228.00,270220.00,578290.00,42076.00,438210.00,1027726.00,5457046.00,59795.00,2382294.00,3056089.00,44.09,78.73,56.00,7496051.00,4031947.00,1459917.00,1311241.00,383947.00,876842.00,3003788.00,23956.00,1273856.00,80.10
1989:Q4,9975893.00,6495007.00,3446477.00,1718926.00,452802.00,876803.00,3480886.00,14705.00,160735.00,80610.00,10379.00,2783.00,107244.00,14291.00,51432.00,9170.00,32351.00,118228.00,54399.00,63829.00,11709.00,937992.00,497898.00,1538603.00,4542844.00,1183681.00,107112.00,115490.00,961079.00,1270443.00,604541.00,402701.00,263201.00,598546.00,38289.00,454631.00,997254.00,5433049.00,60009.00,2411770.00,3138600.00,45.17,78.19,57.77,7545278.00,4064392.00,1478645.00,1328761.00,393096.00,863890.00,3002434.00,24210.00,1292330.00,81.74
1990:Q1,10004603.00,6518482.00,3432149.00,1742068.00,463050.00,881215.00,3486121.00,15669.00,153160.00,69847.00,11833.00,2036.00,87382.00,11574.00,44125.00,7046.00,24637.00,112510.00,53998.00,58512.00,11097.00,943706.00,510759.00,1568122.00,4592645.00,1208939.00,126034.00,114943.00,967962.00,1302461.00,598251.00,425770.00,278441.00,589012.00,42256.00,469524.00,980452.00,5411959.00,60486.00,2443225.00,3005478.00,46.40,83.56,55.53,7709869.00,4223748.00,1586225.00,1347322.00,402464.00,887737.00,3117224.00,24464.00,1312982.00,80.57
1990:Q2,10037602.00,6539739.00,3419181.00,1757492.00,474624.00,888442.00,3497863.00,15551.00,150291.00,70925.00,16065.00,1800.00,87450.00,12555.00,45692.00,5292.00,23911.00,113177.00,53592.00,59585.00,11261.00,979042.00,517408.00,1534892.00,4607457.00,1228355.00,128659.00,115278.00,984418.00,1322017.00,600956.00,439376.00,281685.00,594132.00,37130.00,482568.00,943255.00,5430145.00,60726.00,2472667.00,3134877.00,46.97,81.35,57.73,7764627.00,4266764.00,1609204.00,1364114.00,412047.00,881399.00,3157170.00,24695.00,1334789.00,80.78
1990:Q3,10150457.00,6611692.00,3433953.00,1783074.00,485660.00,909005.00,3538764.00,14509.00,146896.00,72369.00,17207.00,2792.00,77320.00,12016.00,36616.00,2886.00,25802.00,113257.00,53182.00,60075.00,9296.00,1012945.00,533247.00,1538926.00,4699646.00,1238704.00,131811.00,115026.00,991867.00,1330870.00,592325.00,453434.00,285111.00,616781.00,40934.00,501731.00,970625.00,5450811.00,60945.00,2505894.00,2653601.00,47.14,96.83,48.68,7870124.00,4331360.00,1643991.00,1382211.00,421401.00,883757.00,3170478.00,24912.00,1357156.00,81.05
1990:Q4,10238063.00,6649139.00,3433080.00,1813324.00,492921.00,909813.00,3588924.00,14717.00,166871.00,74564.00,19655.00,2137.00,79441.00,13836.00,37649.00,3285.00,24671.00,119913.00,52772.00,67141.00,9723.00,967178.00,556172.00,1578553.00,4739789.00,1240172.00,116852.00,115153.00,1008167.00,1343113.00,594058.00,463113.00,285942.00,626861.00,38302.00,513266.00,978075.00,5498274.00,61003.00,2532262.00,2955814.00,46.98,87.40,53.76,7958637.00,4369713.00,1664011.00,1399735.00,430603.00,875364.00,3218848.00,25126.00,1377896.00,80.25
1991:Q1,10285092.00,6664001.00,3422431.00,1838319.00,506482.00,896770.00,3621090.00,15349.00,135968.00,77964.00,21669.00,1324.00,76700.00,13845.00,34502.00,2873.00,25480.00,113487.00,54301.00,59186.00,11775.00,950905.00,567453.00,1648496.00,4763029.00,1262042.00,119851.00,114860.00,1027331.00,1313684.00,581381.00,440469.00,291834.00,588570.00,34609.00,518713.00,1045412.00,5522062.00,61313.00,2565389.00,3396441.00,46.64,75.84,61.51,8067861.00,4446771.00,1690872.00,1415133.00,440124.00,900642.00,3304832.00,25338.00,1397889.00,77.94
1991:Q2,10302676.00,6651629.00,3403501.00,1843761.00,517939.00,886429.00,3651047.00,12599.00,141857.00,81294.00,22499.00,1430.00,81002.00,15866.00,34726.00,4955.00,25455.00,113232.00,55847.00,57385.00,12357.00,980610.00,574663.00,1629504.00,4780564.00,1286441.00,119437.00,115537.00,1051467.00,1292738.00,565328.00,434647.00,292762.00,601309.00,27402.00,519808.00,1052866.00,5522112.00,61750.00,2579218.00,3354319.00,46.71,76.89,60.74,8122224.00,4471177.00,1710170.00,1429816.00,450060.00,881131.00,3341660.00,25584.00,1416790.00,77.18
1991:Q3,10277279.00,6567817.00,3303273.00,1848888.00,527621.00,888035.00,3709462.00,13578.00,154229.00,84043.00,23290.00,1635.00,96531.00,14318.00,42221.00,3350.00,36642.00,114652.00,57409.00,57243.00,13606.00,995877.00,583997.00,1628024.00,4841670.00,1294169.00,107016.00,115277.00,1071876.00,1263484.00,552776.00,425167.00,285541.00,616744.00,31379.00,515883.00,1120011.00,5435610.00,62240.00,2585755.00,3536308.00,47.05,72.33,65.06,8221395.00,4511933.00,1726710.00,1445143.00,459617.00,880463.00,3379726.00,25844.00,1433432.00,75.68
1991:Q4,10208881.00,6494299.00,3205314.00,1861346.00,532728.00,894911.00,3714582.00,16435.00,173811.00,77581.00,24131.00,1620.00,108051.00,14695.00,43426.00,5112.00,44818.00,121960.00,58972.00,62988.00,14828.00,961380.00,580288.00,1634497.00,4840448.00,1299396.00,98477.00,113984.00,1086935.00,1225052.00,542316.00,405620.00,277115.00,650126.00,28892.00,511257.00,1125726.00,5368433.00,62135.00,2566901.00,3998481.00,47.02,63.14,74.48,8252386.00,4537804.00,1741624.00,1460108.00,469315.00,866757.00,3411938.00,26085.00,1448943.00,73.99
1992:Q1,10285826.00,6454817.00,3142199.00,1882764.00,537224.00,892630.00,3831009.00,14978.00,166453.00,74167.00,27185.00,3211.00,97058.00,13853.00,42011.00,7872.00,33322.00,115269.00,59237.00,56032.00,16197.00,977573.00,594534.00,1744384.00,5068854.00,1330818.00,110434.00,114334.00,1106050.00,1214170.00,536795.00,405581.00,271794.00,628500.00,34543.00,522549.00,1338274.00,5216972.00,62065.00,2577670.00,3908353.00,48.78,65.12,74.92,8431395.00,4600386.00,1753749.00,1474290.00,478465.00,893882.00,3362541.00,26321.00,1463688.00,75.69
1992:Q2,10263901.00,6427011.00,3086108.00,1893307.00,546987.00,900609.00,3836891.00,14987.00,163919.00,73250.00,31417.00,3872.00,120338.00,14122.00,57611.00,7727.00,40878.00,116374.00,59501.00,56873.00,17119.00,1019494.00,605675.00,1670446.00,5076544.00,1352584.00,111996.00,115097.00,1125491.00,1195837.00,525425.00,403696.00,266716.00,647414.00,31419.00,529395.00,1319895.00,5187358.00,62845.00,2598649.00,3870341.00,49.13,65.84,74.61,8483118.00,4646227.00,1772805.00,1491881.00,487407.00,894134.00,3406574.00,26547.00,1478265.00,74.81
1992:Q3,10233411.00,6386365.00,3016754.00,1906606.00,556455.00,906550.00,3847046.00,15639.00,161547.00,74612.00,35656.00,3194.00,115495.00,14757.00,52292.00,8462.00,39984.00,117612.00,59769.00,57843.00,18891.00,1031412.00,614855.00,1658132.00,5093742.00,1365248.00,108216.00,116104.00,1140928.00,1179760.00,517213.00,404923.00,257624.00,655911.00,35418.00,528772.00,1328633.00,5139668.00,63437.00,2620847.00,3966349.00,49.52,64.17,77.17,8550940.00,4703894.00,1789553.00,1510533.00,496098.00,907710.00,3457198.00,26755.00,1493175.00,73.61
1992:Q4,10219945.00,6342439.00,2947626.00,1915628.00,568758.00,910426.00,3877506.00,15791.00,169599.00,75991.00,37619.00,5057.00,132031.00,17044.00,60589.00,8585.00,45813.00,125777.00,60036.00,65741.00,21148.00,988942.00,586397.00,1719154.00,5120527.00,1379895.00,107106.00,118285.00,1154504.00,1163708.00,513956.00,411826.00,237926.00,683484.00,35344.00,523630.00,1334466.00,5099417.00,64432.00,2652235.00,4361179.00,49.88,58.32,85.52,8621163.00,4743657.00,1805181.00,1530640.00,505302.00,902534.00,3500636.00,26973.00,1508867.00,72.66
1993:Q1,10325044.00,6358669.00,2926953.00,1935255.00,573684.00,922777.00,3966375.00,13489.00,162405.00,82120.00,38515.00,3905.00,118464.00,15860.00,42943.00,15167.00,44494.00,121475.00,58124.00,63351.00,23483.00,1025995.00,592857.00,1783667.00,5221168.00,1445589.00,113900.00,119327.00,1212362.00,1142640.00,508097.00,405635.00,228908.00,667385.00,41686.00,534629.00,1389239.00,5103875.00,64951.00,2683005.00,4481787.00,50.71,57.75,87.81,8781615.00,4815240.00,1819778.00,1551482.00,514560.00,929420.00,3560447.00,27183.00,1524703.00,72.69
1993:Q2,10432636.00,6386945.00,2918602.00,1953594.00,582773.00,931977.00,4045691.00,13667.00,168556.00,85412.00,36676.00,3071.00,124607.00,18076.00,47830.00,11620.00,47081.00,120744.00,56191.00,64553.00,25215.00,1057388.00,607448.00,1802907.00,5277124.00,1503576.00,124025.00,120705.00,1258846.00,1127113.00,507802.00,398576.00,220735.00,669612.00,38333.00,540354.00,1398136.00,5155512.00,65461.00,2717511.00,4502439.00,51.03,58.43,87.33,8918711.00,4873020.00,1844939.00,1574201.00,523953.00,929927.00,3641587.00,27392.00,1540491.00,72.24
1993:Q3,10539198.00,6419045.00,2923664.00,1970899.00,588874.00,935608.00,4120153.00,15278.00,165628.00,81130.00,34391.00,1963.00,143150.00,16698.00,53078.00,17224.00,56150.00,120845.00,54237.00,66608.00,27899.00,1082549.00,622359.00,1824960.00,5325594.00,1548852.00,123232.00,122697.00,1302923.00,1109149.00,500974.00,390662.00,217513.00,678692.00,41382.00,538038.00,1409481.00,5213604.00,65861.00,2750811.00,4628385.00,50.98,57.43,88.78,9053439.00,4933286.00,1860278.00,1596702.00,533043.00,943263.00,3727844.00,27618.00,1556497.00,71.30
1993:Q4,10700192.00,6474343.00,2933340.00,1994435.00,603665.00,942902.00,4225850.00,14502.00,190216.00,91982.00,33947.00,2506.00,142017.00,19411.00,48839.00,19059.00,54708.00,129512.00,52283.00,77229.00,29776.00,1035046.00,607125.00,1949221.00,5399989.00,1580574.00,117829.00,124864.00,1337881.00,1109793.00,506662.00,384799.00,218331.00,720020.00,40725.00,545294.00,1403583.00,5300204.00,65931.00,2787174.00,4842338.00,50.76,55.56,91.36,9210505.00,4984655.00,1879597.00,1622438.00,541982.00,940638.00,3810516.00,27879.00,1573250.00,70.60
1994:Q1,10817914.00,6564882.00,2971802.00,2028846.00,612217.00,952017.00,4253032.00,15730.00,189469.00,87310.00,34162.00,2579.00,148522.00,16511.00,57537.00,22414.00,52060.00,124992.00,53287.00,71705.00,29526.00,1064540.00,635464.00,1920737.00,5437994.00,1630903.00,129885.00,126947.00,1374071.00,1135386.00,513380.00,409128.00,212878.00,702132.00,45468.00,560641.00,1363464.00,5379920.00,66739.00,2812149.00,4630536.00,51.42,59.74,86.07,9310786.00,5057754.00,1897297.00,1649797.00,550746.00,959914.00,3872792.00,28165.00,1588391.00,71.43
1994:Q2,10985123.00,6671572.00,3016096.00,2061098.00,621515.00,972863.00,4313551.00,16080.00,188577.00,90287.00,35607.00,2514.00,145902.00,17880.00,53152.00,24901.00,49969.00,127557.00,54301.00,73256.00,29114.00,1111514.00,651039.00,1915360.00,5495471.00,1661478.00,135680.00,129467.00,1396331.00,1148889.00,523931.00,411502.00,213457.00,728748.00,41256.00,563600.00,1351500.00,5489652.00,67129.00,2837833.00,4541826.00,51.19,61.88,82.73,9433191.00,5119640.00,1916577.00,1676798.00,559420.00,966845.00,3937720.00,28480.00,1604481.00,71.37
1994:Q3,11136352.00,6766052.00,3055781.00,2086320.00,633533.00,990418.00,4370300.00,12638.00,192218.00,90528.00,35778.00,2696.00,143547.00,17818.00,60794.00,14900.00,50035.00,130068.00,55327.00,74741.00,30922.00,1125020.00,669271.00,1937614.00,5534432.00,1679354.00,138683.00,130445.00,1410226.00,1161700.00,535278.00,412176.00,214246.00,743608.00,42676.00,584228.00,1322866.00,5601920.00,67814.00,2881001.00,4800739.00,50.72,59.18,85.70,9562594.00,5192294.00,1933237.00,1704966.00,568508.00,985583.00,4028162.00,28823.00,1620715.00,70.53
1994:Q4,11371614.00,6875817.00,3104870.00,2106498.00,648283.00,1016166.00,4495797.00,15664.00,202061.00,96369.00,37104.00,2178.00,146227.00,18826.00,50820.00,19875.00,56706.00,142974.00,56353.00,86621.00,31061.00,1106979.00,685575.00,2029605.00,5639760.00,1699387.00,139238.00,131689.00,1428460.00,1187857.00,554175.00,422040.00,211642.00,797428.00,40315.00,598073.00,1316700.00,5731854.00,68724.00,2931027.00,4796829.00,50.37,60.19,83.69,9762474.00,5266677.00,1955383.00,1737163.00,578145.00,995986.00,4122714.00,29212.00,1638220.00,70.03
1995:Q1,11532357.00,6980973.00,3125745.00,2139901.00,668405.00,1046922.00,4551385.00,13850.00,185548.00,82205.00,37283.00,3707.00,127895.00,18211.00,41270.00,21042.00,47372.00,136486.00,56739.00,79747.00,34725.00,1131862.00,705300.00,2092524.00,5707304.00,1722105.00,149799.00,131748.00,1440558.00,1236223.00,584346.00,438623.00,213253.00,787638.00,49454.00,614419.00,1297465.00,5825054.00,69679.00,2974029.00,5167983.00,50.79,57.24,88.72,9917339.00,5365954.00,1974586.00,1773249.00,588773.00,1029346.00,4210035.00,29641.00,1657904.00,70.27
1995:Q2,11742379.00,7071238.00,3141574.00,2184959.00,678941.00,1065765.00,4671141.00,14454.00,175866.00,91827.00,49460.00,9019.00,153014.00,17386.00,47962.00,24306.00,63360.00,137635.00,57130.00,80505.00,38408.00,1156199.00,720106.00,2125153.00,5790191.00,1762050.00,162887.00,132761.00,1466402.00,1264101.00,605399.00,445759.00,212943.00,800375.00,40898.00,629642.00,1293125.00,5952188.00,70200.00,3002633.00,5594356.00,50.84,54.09,93.99,10116250.00,5445109.00,2000527.00,1808730.00,600322.00,1035530.00,4326059.00,30099.00,1679070.00,69.95
1995:Q3,11967630.00,7168669.00,3183004.00,2218981.00,694691.00,1071992.00,4798961.00,15856.00,184442.00,93237.00,52128.00,3771.00,122720.00,18004.00,43647.00,20783.00,40286.00,135805.00,57525.00,78280.00,42323.00,1205810.00,741314.00,2201555.00,5890323.00,1772887.00,163268.00,133510.00,1476109.00,1273570.00,615857.00,445116.00,212598.00,833782.00,42359.00,646732.00,1320993.00,6077307.00,70681.00,3045095.00,6024123.00,50.13,50.57,99.12,10318641.00,5519680.00,2025064.00,1843040.00,612678.00,1038898.00,4428318.00,30589.00,1700953.00,68.79
1995:Q4,12226547.00,7251167.00,3223004.00,2249075.00,700123.00,1078965.00,4975380.00,17403.00,206673.00,99688.00,59963.00,2440.00,137448.00,20142.00,57098.00,23421.00,36787.00,142982.00,57921.00,85061.00,45668.00,1184941.00,778673.00,2299500.00,6023138.00,1786231.00,157351.00,134758.00,1494122.00,1308964.00,631494.00,467231.00,210239.00,878603.00,40309.00,651294.00,1357736.00,6203409.00,71248.00,3079637.00,6406754.00,49.90,48.31,103.28,10554192.00,5578812.00,2044036.00,1878044.00,625232.00,1031500.00,4531054.00,31049.00,1722787.00,68.31
