1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2002:Q3,2018.00,594.00,1122.00,225.00,2677.00,-8776.00,-667.00,-1247.00,-6862.00,0.00,0.00,8019.00,187.00,3566.00,4266.00,302.00,-1325.00,4621.00,-3459.00,6300.00,-681.00,4740.00,2241.00,180.00,785.00,815.00,4923.00
2002:Q4,2042.00,585.00,9403.00,-175.00,-3302.00,8595.00,-1187.00,589.00,-12890.00,0.00,22083.00,3889.00,784.00,3245.00,-140.00,-443.00,839.00,14184.00,3707.00,10200.00,745.00,7057.00,2398.00,77.00,91.00,109.00,6238.00
2003:Q1,2037.00,642.00,17804.00,-32.00,2734.00,12627.00,-302.00,-71.00,10212.00,0.00,2788.00,1127.00,13.00,2845.00,-1731.00,1056.00,292.00,8948.00,-19040.00,26700.00,5336.00,17212.00,4152.00,-12.00,693.00,607.00,-7461.00
2003:Q2,2029.00,657.00,12903.00,107.00,-1300.00,4950.00,204.00,903.00,1241.00,0.00,2602.00,10692.00,923.00,4865.00,4904.00,-619.00,-927.00,14462.00,1971.00,11200.00,862.00,7224.00,3114.00,391.00,398.00,502.00,2931.00
2003:Q3,2034.00,674.00,7045.00,19.00,1424.00,-1259.00,-552.00,822.00,2328.00,0.00,-3857.00,12875.00,331.00,8035.00,4509.00,-484.00,-5530.00,12016.00,5836.00,4600.00,-1598.00,4121.00,2077.00,780.00,831.00,-31.00,6331.00
2003:Q4,2052.00,687.00,6808.00,136.00,-2287.00,1567.00,-178.00,-415.00,1427.00,0.00,733.00,8640.00,986.00,5203.00,2451.00,-558.00,-690.00,10874.00,5817.00,2800.00,1426.00,-72.00,1446.00,1357.00,245.00,655.00,5431.00
2004:Q1,2125.00,765.00,12676.00,126.00,1604.00,3037.00,267.00,-33.00,311.00,0.00,2492.00,4580.00,85.00,3286.00,1209.00,-65.00,3394.00,4494.00,-9599.00,16700.00,3723.00,11919.00,1058.00,-2507.00,-668.00,568.00,-6823.00
2004:Q2,2153.00,786.00,15283.00,-35.00,-1171.00,1971.00,-188.00,255.00,3946.00,0.00,-2042.00,15082.00,353.00,10131.00,4598.00,-302.00,-262.00,18433.00,9645.00,5600.00,-435.00,4200.00,1835.00,588.00,1219.00,1381.00,4517.00
2004:Q3,2174.00,814.00,2231.00,-94.00,761.00,-7620.00,-78.00,-407.00,-4090.00,0.00,-3045.00,13009.00,2913.00,7309.00,2787.00,-397.00,-3428.00,4829.00,2420.00,1300.00,728.00,-1320.00,1892.00,1009.00,231.00,-131.00,3959.00
2004:Q4,2192.00,836.00,9943.00,-24.00,455.00,2282.00,104.00,278.00,-1312.00,0.00,3212.00,7432.00,1510.00,5009.00,913.00,-650.00,448.00,7762.00,-450.00,5900.00,3605.00,687.00,1608.00,712.00,1519.00,81.00,-825.00
2005:Q1,2218.00,763.00,17507.00,66.00,1065.00,3754.00,61.00,-520.00,2175.00,0.00,2038.00,5627.00,160.00,4724.00,743.00,-290.00,7285.00,11273.00,-2908.00,16800.00,3349.00,11860.00,1591.00,-2419.00,384.00,-584.00,-4779.00
2005:Q2,2235.00,780.00,6838.00,-139.00,-2208.00,-2734.00,-350.00,105.00,-46.00,0.00,-2443.00,15957.00,2377.00,8385.00,5195.00,-337.00,-3701.00,12478.00,6993.00,-400.00,-643.00,-1308.00,1551.00,1785.00,786.00,3314.00,7095.00
2005:Q3,2262.00,798.00,8203.00,-13.00,3494.00,-9803.00,-50.00,-525.00,-4506.00,0.00,-4722.00,16703.00,602.00,7936.00,8165.00,-467.00,-1711.00,10913.00,1431.00,5100.00,3047.00,3890.00,-1837.00,2182.00,75.00,2125.00,4175.00
2005:Q4,2306.00,813.00,4845.00,-16.00,-147.00,-597.00,335.00,-195.00,-4375.00,0.00,3638.00,7239.00,1737.00,6401.00,-899.00,-121.00,-1513.00,277.00,888.00,100.00,1206.00,-2338.00,1232.00,-511.00,2037.00,-2237.00,-3075.00
2006:Q1,2382.00,937.00,18138.00,-10.00,2495.00,7700.00,293.00,310.00,2865.00,0.00,4232.00,3862.00,89.00,5018.00,-1245.00,-19.00,4110.00,6968.00,-7565.00,18700.00,1928.00,15623.00,1149.00,-2067.00,-59.00,-2041.00,-9725.00
2006:Q2,2410.00,960.00,3228.00,83.00,-2460.00,-3356.00,-432.00,-284.00,-472.00,0.00,-2168.00,14895.00,2128.00,9676.00,3091.00,-204.00,-5730.00,10642.00,8096.00,-2000.00,-270.00,-250.00,-1480.00,2946.00,1711.00,-111.00,8864.00
2006:Q3,2414.00,979.00,4848.00,-168.00,-628.00,-9180.00,535.00,85.00,-9382.00,0.00,-418.00,12522.00,526.00,7961.00,4035.00,-63.00,2365.00,6338.00,1184.00,900.00,-7857.00,7011.00,1746.00,954.00,488.00,2812.00,2925.00
2006:Q4,2391.00,995.00,7141.00,-32.00,-1002.00,-1982.00,-222.00,-402.00,-6864.00,0.00,5506.00,5646.00,290.00,3759.00,1597.00,-85.00,4596.00,1519.00,-3162.00,6900.00,-2261.00,8076.00,1085.00,-919.00,2089.00,-3389.00,-4227.00
2007:Q1,2285.00,834.00,18875.00,-49.00,5118.00,6048.00,624.00,-433.00,-120.00,0.00,5977.00,564.00,1622.00,2830.00,-3888.00,52.00,7142.00,4254.00,-14548.00,24700.00,3535.00,18120.00,3045.00,-4498.00,-2636.00,1236.00,-13170.00
2007:Q2,2245.00,857.00,8910.00,40.00,-3391.00,330.00,150.00,256.00,596.00,0.00,-672.00,11512.00,2197.00,8645.00,670.00,-414.00,833.00,13482.00,6683.00,5100.00,-1999.00,5471.00,1628.00,1199.00,2648.00,-2148.00,5960.00
2007:Q3,2152.00,878.00,11379.00,2.00,1129.00,-1266.00,-689.00,1301.00,-2141.00,0.00,263.00,12772.00,544.00,8156.00,4072.00,-29.00,-1229.00,12838.00,9979.00,-3300.00,-3612.00,-821.00,1133.00,1459.00,9476.00,-4776.00,2734.00
2007:Q4,2009.00,895.00,-1418.00,-121.00,-5439.00,-2861.00,-617.00,1863.00,-2461.00,0.00,-1646.00,8217.00,440.00,8126.00,-349.00,183.00,-1397.00,7955.00,-1138.00,5200.00,3176.00,2985.00,-961.00,-107.00,3927.00,73.00,10487.00
2008:Q1,1807.00,932.00,15434.00,245.00,1486.00,4908.00,2313.00,-857.00,5122.00,0.00,-1670.00,2213.00,979.00,7657.00,-6423.00,525.00,6057.00,8435.00,-23291.00,32800.00,5077.00,23099.00,4624.00,-1274.00,-3800.00,4000.00,-6123.00
2008:Q2,1671.00,935.00,16170.00,-58.00,-2047.00,5469.00,-1994.00,670.00,7241.00,0.00,-448.00,14511.00,2733.00,10842.00,936.00,-31.00,-1674.00,20434.00,9368.00,8700.00,-1775.00,9335.00,1140.00,-134.00,6900.00,-4400.00,5000.00
2008:Q3,1578.00,928.00,4640.00,511.00,-1925.00,-1703.00,-745.00,-328.00,1613.00,0.00,-2243.00,14296.00,850.00,8436.00,5010.00,-81.00,-6458.00,9741.00,11885.00,-10100.00,-2489.00,-1834.00,-5777.00,1156.00,8100.00,-1300.00,5751.00
2008:Q4,1522.00,891.00,5068.00,2828.00,73.00,-4665.00,0.00,-1056.00,470.00,0.00,-4079.00,5624.00,225.00,5293.00,106.00,426.00,782.00,6859.00,-4771.00,13700.00,796.00,12413.00,491.00,-1970.00,-2900.00,2800.00,2422.00
2009:Q1,1499.00,821.00,25804.00,19718.00,-14.00,814.00,0.00,-474.00,9112.00,0.00,-7824.00,508.00,463.00,1396.00,-1351.00,-143.00,4921.00,44076.00,-4979.00,43832.00,5472.00,30458.00,7902.00,-519.00,-10300.00,16042.00,18950.00
2009:Q2,1546.00,782.00,13995.00,-1183.00,-26.00,13228.00,0.00,4157.00,8607.00,0.00,464.00,5168.00,3303.00,2123.00,-258.00,-272.00,-2920.00,13167.00,3866.00,10918.00,-306.00,8710.00,2514.00,19.00,-1800.00,164.00,-64.00
2009:Q3,1626.00,761.00,1157.00,-6191.00,7.00,5174.00,0.00,580.00,4710.00,0.00,-116.00,3997.00,-3486.00,1871.00,5612.00,-510.00,-1320.00,-3223.00,-5378.00,2672.00,-1231.00,-414.00,4317.00,-157.00,-200.00,-160.00,-3516.00
2009:Q4,1750.00,748.00,20090.00,15136.00,38.00,7276.00,0.00,1095.00,5372.00,0.00,809.00,-2108.00,1006.00,-37.00,-3077.00,-292.00,40.00,16306.00,4935.00,14620.00,7688.00,4683.00,2249.00,-66.00,-1800.00,-1383.00,-2782.00
2010:Q1,1907.00,616.00,9056.00,2135.00,-51.00,14328.00,0.00,1578.00,12942.00,0.00,-192.00,-7860.00,1861.00,-593.00,-9128.00,178.00,326.00,421.00,-11487.00,21007.00,1583.00,18601.00,823.00,0.00,-1100.00,-7999.00,-7344.00
2010:Q2,2056.00,630.00,4812.00,-6684.00,25.00,11014.00,0.00,1542.00,9859.00,0.00,-387.00,1778.00,2588.00,1367.00,-2177.00,110.00,-1431.00,2276.00,-2475.00,4552.00,-280.00,4633.00,199.00,0.00,-400.00,599.00,-1111.00
2010:Q3,2184.00,643.00,4429.00,11293.00,-113.00,-10560.00,0.00,-6577.00,2954.00,0.00,-6937.00,1793.00,2121.00,591.00,-919.00,-154.00,2170.00,7977.00,5183.00,2174.00,244.00,836.00,1094.00,0.00,200.00,420.00,5089.00
2010:Q4,2289.00,658.00,57738.00,3240.00,2.00,16349.00,0.00,9372.00,15114.00,0.00,-8137.00,-1952.00,-3040.00,-479.00,1567.00,-116.00,40215.00,53115.00,46899.00,6602.00,3948.00,2013.00,641.00,0.00,905.00,-1291.00,-2992.00
2011:Q1,2379.00,595.00,35377.00,13853.00,-2.00,19346.00,0.00,1539.00,15201.00,2825.00,-219.00,-6888.00,1359.00,85.00,-8332.00,70.00,8998.00,30760.00,7134.00,25512.00,6250.00,18139.00,1123.00,0.00,-2412.00,526.00,-2833.00
2011:Q2,2454.00,613.00,15451.00,-2593.00,18845.00,4932.00,0.00,295.00,4324.00,483.00,-170.00,4818.00,878.00,1225.00,2715.00,161.00,-10712.00,-8635.00,-8784.00,508.00,-1600.00,2069.00,39.00,0.00,-878.00,519.00,-22245.00
2011:Q3,2561.00,644.00,-8357.00,-1424.00,-7936.00,3758.00,0.00,716.00,2338.00,964.00,-260.00,4467.00,39.00,1377.00,3051.00,206.00,-7428.00,-4378.00,-11623.00,7047.00,5003.00,885.00,1159.00,0.00,931.00,-733.00,5896.00
2011:Q4,2703.00,662.00,11328.00,1241.00,4984.00,2941.00,0.00,-5090.00,8751.00,-1052.00,332.00,5251.00,4286.00,1839.00,-874.00,-70.00,-3019.00,1257.00,-8579.00,8450.00,1037.00,6331.00,1082.00,0.00,408.00,978.00,-8030.00
2012:Q1,2899.00,683.00,46671.00,14663.00,4966.00,18374.00,0.00,2762.00,13547.00,1467.00,598.00,178.00,-1199.00,1361.00,16.00,75.00,8415.00,38949.00,49.00,39296.00,10986.00,26519.00,1791.00,0.00,-1270.00,874.00,-5507.00
2012:Q2,3020.00,698.00,-10800.00,-11555.00,-7919.00,3806.00,0.00,-422.00,4891.00,-798.00,135.00,10984.00,259.00,2598.00,8127.00,15.00,-6131.00,-5951.00,-9470.00,2803.00,-1413.00,3614.00,602.00,0.00,836.00,-120.00,7171.00
2012:Q3,3071.00,695.00,-3851.00,-7956.00,-4360.00,-1463.00,0.00,1011.00,-2028.00,-44.00,-402.00,10390.00,2214.00,2682.00,5494.00,0.00,-462.00,-2347.00,-5198.00,907.00,-774.00,91.00,1590.00,0.00,660.00,1284.00,3880.00
2012:Q4,3054.00,703.00,11236.00,6090.00,1077.00,-2770.00,0.00,-1619.00,-1532.00,363.00,18.00,7549.00,-1131.00,1708.00,6972.00,85.00,-795.00,8108.00,808.00,8300.00,1942.00,4164.00,2194.00,0.00,694.00,-1694.00,-777.00
2013:Q1,2957.00,654.00,26302.00,14193.00,-9268.00,11411.00,0.00,-94.00,9215.00,1133.00,1157.00,1573.00,-631.00,302.00,1902.00,124.00,8269.00,33343.00,943.00,32700.00,10658.00,20372.00,1670.00,0.00,-2857.00,2557.00,9344.00
2013:Q2,2916.00,656.00,4009.00,-15508.00,-219.00,5268.00,0.00,882.00,3960.00,-306.00,732.00,13864.00,1960.00,4303.00,7601.00,-207.00,811.00,3880.00,2980.00,-600.00,-2866.00,2254.00,12.00,0.00,1236.00,264.00,2132.00
2013:Q3,2918.00,663.00,-3456.00,-6047.00,-120.00,-4291.00,0.00,-545.00,-4170.00,386.00,38.00,17042.00,-71.00,8380.00,8733.00,-259.00,-9781.00,-3513.00,-2713.00,-3800.00,-2348.00,-3494.00,2042.00,0.00,3116.00,-116.00,2199.00
2013:Q4,2967.00,679.00,6304.00,1702.00,0.00,-7832.00,0.00,-443.00,-6809.00,-864.00,284.00,13161.00,3842.00,5639.00,3680.00,-179.00,-548.00,4519.00,1019.00,4300.00,2413.00,939.00,948.00,0.00,421.00,-1221.00,503.00
2014:Q1,3069.00,730.00,37234.00,13869.00,150.00,4671.00,0.00,1289.00,2743.00,-20.00,659.00,7391.00,-689.00,4476.00,3604.00,-14.00,11167.00,33138.00,-362.00,33500.00,10165.00,21198.00,2137.00,0.00,417.00,-417.00,-1757.00
2014:Q2,3129.00,746.00,3947.00,-14532.00,-150.00,405.00,0.00,900.00,-930.00,396.00,39.00,22202.00,1013.00,6878.00,14311.00,-122.00,-3856.00,699.00,-1301.00,-2900.00,-2317.00,490.00,-1073.00,0.00,2551.00,2349.00,-865.00
2014:Q3,3155.00,763.00,7033.00,-8472.00,-20.00,-3256.00,0.00,4935.00,-7476.00,44.00,-759.00,22191.00,2992.00,9404.00,9795.00,-44.00,-3366.00,6022.00,3422.00,-1300.00,-1134.00,-1566.00,1400.00,0.00,3185.00,715.00,1382.00
2014:Q4,3145.00,762.00,14737.00,6655.00,0.00,-10801.00,0.00,-4645.00,-6035.00,-1202.00,1081.00,17400.00,1793.00,6094.00,9513.00,-5.00,1488.00,11607.00,-1093.00,11900.00,5476.00,4837.00,1587.00,0.00,2254.00,-1454.00,-748.00
2015:Q1,3144.00,929.00,38551.00,13893.00,10.00,5321.00,0.00,1326.00,2566.00,165.00,1264.00,10558.00,913.00,4684.00,4961.00,-140.00,8909.00,34910.00,794.00,34100.00,8724.00,23568.00,1808.00,16.00,-494.00,494.00,-1426.00
2015:Q2,3112.00,928.00,8185.00,-9609.00,0.00,-2824.00,0.00,352.00,-3171.00,290.00,-295.00,24163.00,-892.00,10064.00,14991.00,141.00,-3686.00,7168.00,-932.00,2300.00,-2694.00,4524.00,470.00,0.00,5020.00,780.00,1168.00
2015:Q3,3100.00,935.00,12796.00,-2218.00,0.00,-9058.00,0.00,-399.00,-8630.00,145.00,-174.00,24063.00,2746.00,10656.00,10661.00,133.00,-124.00,10772.00,1273.00,5500.00,765.00,2700.00,2035.00,-1.00,4949.00,-949.00,141.00
2015:Q4,3097.00,924.00,25386.00,3443.00,0.00,3728.00,0.00,6349.00,-2676.00,-48.00,103.00,17477.00,1296.00,7254.00,8927.00,-258.00,996.00,25179.00,1180.00,24000.00,12662.00,9211.00,2127.00,-1.00,-222.00,222.00,1966.00
2016:Q1,2200.00,920.00,23494.00,13122.00,0.00,-1764.00,0.00,-723.00,-2177.00,474.00,662.00,4347.00,3428.00,-1836.00,2755.00,20.00,7769.00,19204.00,-2596.00,18500.00,2738.00,12589.00,3173.00,0.00,-1732.00,5032.00,-3010.00
2016:Q2,2854.00,917.00,19323.00,-9607.00,0.00,776.00,0.00,-5113.00,5500.00,107.00,282.00,22652.00,-3893.00,13802.00,12743.00,27.00,5475.00,18004.00,-1395.00,21700.00,-17.00,20720.00,997.00,-1.00,1545.00,-3845.00,619.00
