date,FA893161705.Q,FA313161705.Q,FA403161705.Q,FA413065005.Q,FA893061705.Q,FA153061705.Q,FA103061703.Q,FA313061703.Q,FA213061703.Q,FA713061705.Q,FA763061705.Q,FA753061703.Q,FA743061703.Q,FA473061705.Q,FA513061703.Q,FA543061705.Q,FA573061705.Q,FA343061705.Q,FA223061743.Q,FA633061700.Q,FA653061703.Q,FA403061705.Q,FA673061703.Q,FA643061773.Q,FA663061703.Q,FA733061703.Q,FA263061705.Q
1974:Q2,23632.00,-116.00,22056.00,1692.00,23632.00,4912.00,1108.00,-32.00,4964.00,3524.00,5540.00,124.00,0.00,244.00,1316.00,20.00,48.00,0.00,1312.00,0.00,0.00,-4.00,0.00,0.00,0.00,0.00,556.00
1974:Q3,35676.00,-832.00,30628.00,5880.00,35676.00,22428.00,1892.00,0.00,2312.00,4024.00,2272.00,-180.00,0.00,280.00,636.00,208.00,988.00,0.00,1024.00,0.00,0.00,-8.00,0.00,0.00,0.00,0.00,-200.00
1974:Q4,16248.00,-1000.00,13564.00,3684.00,16248.00,8632.00,-508.00,0.00,-1472.00,3472.00,4720.00,180.00,0.00,472.00,-1040.00,304.00,3176.00,0.00,728.00,0.00,0.00,556.00,0.00,0.00,0.00,0.00,-2972.00
1975:Q1,9208.00,-1172.00,-1468.00,11848.00,9208.00,-5152.00,788.00,0.00,1132.00,1368.00,7684.00,-892.00,0.00,644.00,1132.00,180.00,1472.00,0.00,544.00,0.00,0.00,-260.00,0.00,0.00,0.00,0.00,568.00
1975:Q2,4336.00,-196.00,-200.00,4732.00,4336.00,-11060.00,-1776.00,0.00,5132.00,-792.00,11116.00,-192.00,0.00,880.00,-196.00,276.00,908.00,0.00,468.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,-488.00
1975:Q3,8428.00,-36.00,3736.00,4728.00,8428.00,-4340.00,-284.00,0.00,3584.00,3076.00,6232.00,-216.00,0.00,876.00,-340.00,412.00,324.00,0.00,836.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1732.00
1975:Q4,14196.00,-8.00,7300.00,6904.00,14196.00,-392.00,-880.00,0.00,-1200.00,1828.00,5952.00,216.00,0.00,744.00,1892.00,548.00,1940.00,0.00,836.00,0.00,0.00,100.00,0.00,0.00,0.00,1320.00,1292.00
1976:Q1,11780.00,224.00,992.00,10564.00,11780.00,-4392.00,-704.00,0.00,732.00,2140.00,8260.00,-60.00,0.00,580.00,1088.00,892.00,1940.00,0.00,1128.00,0.00,0.00,-216.00,0.00,0.00,0.00,88.00,304.00
1976:Q2,13772.00,168.00,2108.00,11496.00,13772.00,2496.00,-236.00,0.00,1360.00,792.00,3224.00,220.00,0.00,500.00,1252.00,24.00,1500.00,0.00,1276.00,0.00,0.00,32.00,0.00,0.00,0.00,88.00,1244.00
1976:Q3,18232.00,1140.00,5260.00,11832.00,18232.00,-2372.00,-44.00,0.00,4064.00,-304.00,11740.00,-276.00,0.00,388.00,536.00,1768.00,764.00,0.00,1680.00,0.00,0.00,-88.00,0.00,0.00,0.00,88.00,288.00
1976:Q4,14700.00,-1616.00,1480.00,14836.00,14700.00,13840.00,-600.00,0.00,2456.00,260.00,-3552.00,92.00,0.00,420.00,-648.00,912.00,-1768.00,0.00,2244.00,0.00,0.00,396.00,0.00,0.00,0.00,224.00,424.00
1977:Q1,21792.00,-616.00,3508.00,18900.00,21792.00,-16876.00,-316.00,0.00,14364.00,-416.00,10668.00,-268.00,0.00,508.00,1808.00,916.00,4056.00,0.00,6304.00,0.00,0.00,376.00,0.00,0.00,0.00,216.00,452.00
1977:Q2,20148.00,-312.00,10212.00,10248.00,20148.00,444.00,-428.00,0.00,3520.00,2932.00,7472.00,-72.00,0.00,272.00,60.00,552.00,2164.00,0.00,828.00,0.00,0.00,-728.00,0.00,0.00,0.00,264.00,2868.00
1977:Q3,21140.00,-1992.00,5404.00,17728.00,21140.00,1372.00,-1228.00,0.00,6288.00,-212.00,5656.00,-32.00,0.00,284.00,-404.00,1420.00,3920.00,0.00,880.00,0.00,0.00,-100.00,0.00,0.00,0.00,352.00,2944.00
1977:Q4,26092.00,-172.00,8700.00,17564.00,26092.00,1656.00,1188.00,0.00,1212.00,2536.00,8252.00,-84.00,0.00,444.00,644.00,3848.00,-436.00,0.00,2984.00,0.00,0.00,-1032.00,0.00,0.00,0.00,308.00,4572.00
1978:Q1,27240.00,-1292.00,17696.00,10836.00,27240.00,616.00,900.00,0.00,6840.00,-300.00,9616.00,124.00,0.00,620.00,-96.00,2412.00,-116.00,0.00,5532.00,0.00,0.00,504.00,0.00,0.00,0.00,-308.00,896.00
1978:Q2,38640.00,-388.00,26632.00,12396.00,38640.00,-204.00,1844.00,0.00,18500.00,956.00,10672.00,356.00,0.00,-488.00,652.00,1160.00,-196.00,0.00,1532.00,800.00,0.00,1708.00,0.00,0.00,0.00,-264.00,1612.00
1978:Q3,34324.00,-2208.00,23956.00,12576.00,34324.00,176.00,-2316.00,0.00,6164.00,-872.00,17068.00,44.00,0.00,-268.00,-848.00,3744.00,6204.00,0.00,2280.00,800.00,0.00,-1128.00,0.00,0.00,0.00,-264.00,3540.00
1978:Q4,41148.00,-1452.00,23992.00,18608.00,41148.00,2352.00,-24.00,0.00,19656.00,-216.00,12464.00,268.00,0.00,-400.00,2296.00,2848.00,-5172.00,0.00,8176.00,800.00,0.00,-648.00,0.00,0.00,0.00,-296.00,-956.00
1979:Q1,41440.00,-2512.00,24352.00,19600.00,41440.00,5620.00,2364.00,0.00,14000.00,-1728.00,8976.00,-160.00,0.00,-504.00,948.00,2312.00,4856.00,0.00,1868.00,2400.00,0.00,128.00,0.00,0.00,0.00,384.00,-24.00
1979:Q2,38548.00,-1788.00,20820.00,19516.00,38548.00,-744.00,264.00,0.00,14036.00,1188.00,13372.00,-40.00,0.00,-1428.00,924.00,3468.00,3356.00,0.00,256.00,2532.00,0.00,480.00,0.00,0.00,0.00,440.00,444.00
1979:Q3,44576.00,-304.00,17668.00,27212.00,44576.00,4140.00,-3440.00,0.00,14828.00,1852.00,11792.00,140.00,0.00,-704.00,1276.00,4140.00,5080.00,0.00,-1724.00,5008.00,0.00,180.00,0.00,0.00,0.00,440.00,1568.00
1979:Q4,59532.00,-528.00,34184.00,25876.00,59532.00,-4092.00,-3080.00,0.00,36584.00,-32.00,16248.00,144.00,0.00,-1236.00,1188.00,1432.00,2220.00,0.00,5180.00,3740.00,0.00,848.00,0.00,0.00,0.00,196.00,192.00
1980:Q1,55540.00,-256.00,35092.00,20704.00,55540.00,26268.00,532.00,0.00,9496.00,-20.00,11328.00,-212.00,0.00,-2224.00,-248.00,1956.00,3136.00,0.00,2484.00,-1652.00,0.00,32.00,0.00,0.00,0.00,68.00,4596.00
1980:Q2,33816.00,-756.00,18324.00,16248.00,33816.00,-4424.00,144.00,0.00,-5580.00,2656.00,17860.00,-92.00,0.00,1080.00,-292.00,-524.00,6736.00,0.00,7208.00,8472.00,0.00,388.00,0.00,0.00,0.00,0.00,184.00
1980:Q3,29724.00,-448.00,7472.00,22700.00,29724.00,-3392.00,-1160.00,0.00,-3476.00,-372.00,25276.00,-4.00,0.00,2556.00,-244.00,2256.00,5680.00,0.00,1076.00,-1304.00,0.00,236.00,0.00,0.00,0.00,88.00,2508.00
1980:Q4,53288.00,-512.00,36728.00,17072.00,53288.00,6188.00,2104.00,0.00,1016.00,-172.00,25496.00,144.00,0.00,1268.00,1612.00,3364.00,7592.00,0.00,4124.00,-2580.00,0.00,236.00,0.00,0.00,0.00,4.00,2892.00
1981:Q1,26816.00,-216.00,13828.00,13204.00,26816.00,-17388.00,152.00,0.00,3372.00,-68.00,15004.00,232.00,0.00,352.00,472.00,4448.00,7840.00,0.00,4472.00,6364.00,0.00,-580.00,0.00,0.00,0.00,-180.00,2324.00
1981:Q2,53788.00,-636.00,40060.00,14364.00,53788.00,1720.00,6484.00,0.00,8256.00,-112.00,11912.00,52.00,0.00,-2008.00,836.00,5644.00,10484.00,0.00,2988.00,4232.00,0.00,732.00,0.00,0.00,0.00,-52.00,2620.00
1981:Q3,67112.00,-248.00,53284.00,14076.00,67112.00,-3344.00,2444.00,0.00,14500.00,-132.00,22992.00,776.00,0.00,-864.00,1168.00,2620.00,11148.00,0.00,4692.00,9008.00,0.00,-472.00,0.00,0.00,0.00,52.00,2524.00
1981:Q4,33048.00,-264.00,14848.00,18464.00,33048.00,2764.00,5216.00,0.00,11328.00,1856.00,18748.00,-256.00,0.00,3596.00,740.00,-116.00,-22056.00,0.00,8516.00,2860.00,0.00,952.00,0.00,0.00,0.00,140.00,-1240.00
1982:Q1,39308.00,-2392.00,7132.00,34568.00,39308.00,-1936.00,-7880.00,0.00,-13288.00,-448.00,34460.00,-40.00,0.00,440.00,1264.00,3456.00,14812.00,0.00,11948.00,-1924.00,0.00,-432.00,0.00,0.00,0.00,-844.00,-280.00
1982:Q2,72388.00,-84.00,35180.00,37292.00,72388.00,1684.00,112.00,0.00,-6052.00,-44.00,38968.00,8.00,0.00,-1208.00,1456.00,4468.00,14712.00,0.00,2624.00,13592.00,0.00,832.00,0.00,0.00,0.00,-876.00,2112.00
1982:Q3,77324.00,-168.00,24372.00,53120.00,77324.00,-7536.00,-5324.00,0.00,22688.00,-212.00,35424.00,60.00,0.00,-1836.00,1628.00,4132.00,8464.00,0.00,13784.00,7400.00,0.00,-140.00,0.00,0.00,0.00,348.00,-1556.00
1982:Q4,65868.00,-368.00,-6916.00,73152.00,65868.00,-4880.00,3264.00,0.00,1032.00,-48.00,46536.00,-32.00,0.00,6320.00,1784.00,5308.00,9204.00,0.00,11884.00,-12660.00,0.00,-476.00,0.00,0.00,0.00,352.00,-1720.00
1983:Q1,59416.00,144.00,-12720.00,71992.00,59416.00,-2760.00,-1968.00,0.00,1608.00,-88.00,61244.00,-136.00,0.00,-1228.00,1980.00,2740.00,4928.00,0.00,4116.00,-8852.00,1396.00,-1876.00,0.00,0.00,0.00,44.00,-1732.00
1983:Q2,67908.00,-172.00,1904.00,66176.00,67908.00,572.00,3692.00,0.00,1900.00,-100.00,33056.00,-128.00,0.00,6996.00,2224.00,3784.00,4848.00,0.00,3268.00,5328.00,2036.00,384.00,0.00,0.00,0.00,20.00,28.00
1983:Q3,77456.00,-96.00,3644.00,73908.00,77456.00,7744.00,-2448.00,0.00,-2840.00,-612.00,39932.00,376.00,0.00,3084.00,2308.00,7544.00,10124.00,0.00,1000.00,3724.00,1408.00,-944.00,7156.00,0.00,0.00,728.00,-828.00
1983:Q4,65840.00,-36.00,12800.00,53076.00,65840.00,-164.00,4184.00,0.00,-1172.00,-368.00,13048.00,124.00,0.00,-1904.00,2228.00,14848.00,7672.00,0.00,11384.00,5412.00,1772.00,708.00,4824.00,0.00,0.00,784.00,2460.00
1984:Q1,66516.00,-148.00,22172.00,44492.00,66516.00,5648.00,-6556.00,0.00,6340.00,-348.00,24020.00,-180.00,0.00,-88.00,3064.00,8924.00,1648.00,0.00,3760.00,9416.00,2820.00,-1168.00,7020.00,2760.00,0.00,-344.00,-220.00
1984:Q2,67256.00,-48.00,36180.00,31124.00,67256.00,6784.00,2972.00,0.00,272.00,-228.00,34616.00,-16.00,0.00,796.00,3144.00,9776.00,-3552.00,0.00,-5564.00,3616.00,3472.00,884.00,7000.00,2756.00,0.00,-200.00,728.00
1984:Q3,98572.00,-28.00,49824.00,48776.00,98572.00,12412.00,1696.00,0.00,14836.00,-32.00,17160.00,628.00,0.00,-748.00,3540.00,10740.00,11952.00,0.00,2764.00,5760.00,4296.00,1316.00,7000.00,2748.00,0.00,640.00,1864.00
1984:Q4,67296.00,-44.00,13544.00,53796.00,67296.00,28012.00,6416.00,0.00,-3376.00,-416.00,-13548.00,-636.00,0.00,-1572.00,2988.00,14588.00,12864.00,0.00,15264.00,-4444.00,4084.00,-120.00,2196.00,2024.00,0.00,656.00,2316.00
1985:Q1,75816.00,-56.00,15688.00,60184.00,75816.00,-23257.00,-4544.00,0.00,41260.00,-68.00,-2824.00,-64.00,0.00,952.00,5776.00,12112.00,6788.00,0.00,748.00,2572.00,16124.00,-1900.00,15461.00,32.00,4880.00,488.00,1280.00
1985:Q2,103408.00,-36.00,35216.00,68228.00,103408.00,55207.00,-2724.00,0.00,16324.00,-276.00,-27916.00,36.00,0.00,688.00,8320.00,11852.00,14624.00,0.00,-10616.00,8388.00,11376.00,2712.00,6841.00,44.00,4880.00,552.00,3096.00
1985:Q3,103328.00,-24.00,14384.00,88968.00,103328.00,-17274.00,124.00,0.00,7612.00,-304.00,26240.00,472.00,0.00,1568.00,7428.00,18828.00,8308.00,0.00,2860.00,9036.00,16328.00,888.00,9814.00,48.00,4880.00,1384.00,5088.00
1985:Q4,115188.00,8.00,17052.00,98128.00,115188.00,-43428.00,1936.00,0.00,56848.00,0.00,-4860.00,1484.00,0.00,1320.00,9648.00,7200.00,60232.00,0.00,-13728.00,-15472.00,36772.00,-1404.00,3832.00,640.00,4880.00,1416.00,7872.00
1986:Q1,101708.00,-216.00,-4968.00,106892.00,101708.00,-12504.00,600.00,0.00,-8472.00,-160.00,44096.00,2016.00,0.00,1524.00,1912.00,16528.00,6160.00,0.00,-12892.00,-3960.00,26720.00,-1680.00,27512.00,4968.00,4880.00,-800.00,5260.00
1986:Q2,156940.00,8.00,18992.00,137940.00,156940.00,15218.00,1404.00,0.00,-29184.00,-200.00,98748.00,1980.00,0.00,-84.00,-1096.00,9540.00,-9636.00,0.00,4492.00,-9188.00,39780.00,-764.00,18566.00,4968.00,4880.00,-676.00,8192.00
1986:Q3,212560.00,1576.00,23688.00,187296.00,212560.00,5625.00,4928.00,0.00,26416.00,-360.00,91344.00,1200.00,0.00,2444.00,-2068.00,3340.00,-2988.00,0.00,7524.00,1480.00,43880.00,84.00,13623.00,4968.00,4880.00,304.00,5936.00
1986:Q4,246124.00,196.00,23148.00,222780.00,246124.00,2620.00,-13560.00,0.00,5560.00,-872.00,96900.00,844.00,0.00,3280.00,-1032.00,13024.00,-25420.00,0.00,968.00,-300.00,32532.00,-36.00,113704.00,4968.00,4880.00,-412.00,8476.00
1987:Q1,160784.00,3944.00,-18536.00,175376.00,160784.00,-13754.00,-344.00,0.00,-43396.00,-440.00,53768.00,-20.00,0.00,2932.00,76.00,11120.00,9376.00,0.00,7080.00,6172.00,50764.00,80.00,62846.00,6460.00,4592.00,628.00,2844.00
1987:Q2,186540.00,-1868.00,29580.00,158828.00,186540.00,-1224.00,2928.00,0.00,5712.00,-144.00,90284.00,1332.00,0.00,2116.00,48.00,7952.00,28588.00,0.00,5576.00,-3236.00,3560.00,-80.00,26972.00,6460.00,5168.00,436.00,4092.00
1987:Q3,158680.00,-904.00,31816.00,127768.00,158680.00,8987.00,120.00,0.00,23104.00,-240.00,62140.00,2492.00,0.00,-4004.00,64.00,11640.00,7236.00,0.00,6464.00,10228.00,-7164.00,-140.00,20649.00,6460.00,4880.00,4.00,5760.00
1987:Q4,172168.00,4972.00,77956.00,89240.00,172168.00,25547.00,-1552.00,0.00,35512.00,-280.00,79800.00,1168.00,0.00,-964.00,124.00,-2576.00,7292.00,0.00,136.00,34260.00,-27620.00,-156.00,2517.00,6460.00,4880.00,172.00,7448.00
1988:Q1,74516.00,-492.00,41220.00,33788.00,74516.00,-9178.00,4216.00,0.00,-13452.00,0.00,14160.00,604.00,1156.00,-6944.00,72.00,6456.00,34204.00,0.00,-10536.00,11100.00,-5356.00,1396.00,39498.00,2532.00,4880.00,-860.00,568.00
1988:Q2,95072.00,7724.00,17452.00,69896.00,95072.00,-19181.00,9620.00,0.00,21420.00,0.00,55784.00,1192.00,140.00,-2612.00,-20.00,9852.00,2588.00,0.00,-3036.00,-31084.00,7600.00,-300.00,25197.00,2532.00,4880.00,-100.00,10600.00
1988:Q3,166604.00,20896.00,42420.00,103288.00,166604.00,17758.00,-756.00,0.00,54884.00,0.00,57476.00,1272.00,168.00,840.00,148.00,6104.00,9844.00,0.00,-44.00,-4468.00,-4608.00,0.00,14562.00,2532.00,4880.00,168.00,5844.00
1988:Q4,216648.00,41608.00,78440.00,96600.00,216648.00,83094.00,416.00,0.00,28416.00,0.00,69280.00,1292.00,228.00,2072.00,592.00,11956.00,10668.00,0.00,-16840.00,-9644.00,-5112.00,-244.00,22182.00,2532.00,4880.00,960.00,9920.00
1989:Q1,164387.00,-1176.00,64876.00,100687.00,164387.00,-11231.00,6680.00,0.00,47256.00,-3096.00,33268.00,2700.00,316.00,-4822.00,2196.00,23068.00,43216.00,0.00,10292.00,-17492.00,-620.00,-72.00,10904.00,872.00,4880.00,-64.00,16136.00
1989:Q2,119906.00,5132.00,18680.00,96094.00,119906.00,-27991.00,-2408.00,0.00,37620.00,-500.00,34372.00,1524.00,416.00,-866.00,3084.00,31636.00,14492.00,0.00,24032.00,13072.00,-13700.00,996.00,-8785.00,868.00,4880.00,-88.00,7252.00
1989:Q3,142990.00,7100.00,5772.00,130118.00,142990.00,43566.00,-2104.00,0.00,34652.00,-396.00,-21400.00,-3172.00,404.00,-420.00,3804.00,25380.00,15404.00,0.00,13860.00,-3312.00,8156.00,3252.00,7972.00,872.00,4880.00,-340.00,11932.00
1989:Q4,177160.00,-4580.00,11592.00,170148.00,177160.00,93299.00,10424.00,0.00,4136.00,-120.00,-22712.00,148.00,280.00,2576.00,4356.00,19808.00,22264.00,0.00,15240.00,18000.00,-156.00,19516.00,-42215.00,868.00,4880.00,1564.00,25004.00
1990:Q1,178136.00,29572.00,6100.00,142464.00,178136.00,19065.00,-8496.00,0.00,-42552.00,-4.00,49024.00,2720.00,160.00,9338.00,4892.00,16256.00,50060.00,0.00,12044.00,4372.00,17772.00,6984.00,23313.00,-1100.00,4880.00,732.00,8676.00
1990:Q2,173121.00,5372.00,11616.00,156133.00,173121.00,61737.00,-7016.00,0.00,-124.00,-312.00,12476.00,1168.00,52.00,8255.00,5340.00,15660.00,19908.00,0.00,7484.00,27956.00,2720.00,5528.00,2590.00,-1100.00,6816.00,-1892.00,5876.00
1990:Q3,149762.00,-1320.00,13744.00,137338.00,149762.00,39677.00,-9624.00,0.00,-660.00,-276.00,17028.00,1388.00,24.00,6869.00,6160.00,26016.00,10928.00,0.00,20680.00,5096.00,3580.00,4200.00,5397.00,-1100.00,16644.00,-132.00,-2132.00
1990:Q4,201437.00,-1012.00,37136.00,165313.00,201437.00,21695.00,1596.00,0.00,-3048.00,-140.00,39680.00,2448.00,76.00,8230.00,7344.00,23444.00,7940.00,0.00,6384.00,27396.00,6580.00,5772.00,-14964.00,-1100.00,50112.00,-588.00,12580.00
1991:Q1,110894.00,-24000.00,13112.00,121782.00,110894.00,-40686.00,-1648.00,0.00,7488.00,0.00,3312.00,3156.00,44.00,2413.00,9004.00,31160.00,55624.00,0.00,336.00,9864.00,33800.00,-3088.00,-8352.00,96.00,5108.00,-12.00,3276.00
1991:Q2,107024.00,-6200.00,-29484.00,142708.00,107024.00,15633.00,8328.00,0.00,3632.00,-516.00,-13748.00,2872.00,-64.00,7352.00,11764.00,65624.00,-8344.00,0.00,6864.00,-13304.00,24744.00,4352.00,-29741.00,96.00,15304.00,824.00,5352.00
1991:Q3,141084.00,-28792.00,20560.00,149316.00,141084.00,16247.00,-6420.00,0.00,14808.00,-236.00,-6392.00,1360.00,60.00,7888.00,11076.00,12432.00,11736.00,80.00,-400.00,19076.00,28128.00,22032.00,-28479.00,96.00,22144.00,-1344.00,17192.00
1991:Q4,169171.00,3816.00,32648.00,132707.00,169171.00,-7976.00,7048.00,0.00,20840.00,-440.00,39540.00,8604.00,424.00,2991.00,6936.00,60520.00,-6576.00,100.00,-26052.00,836.00,51452.00,21196.00,-25512.00,96.00,-2492.00,2552.00,15084.00
1992:Q1,93121.00,-11164.00,11332.00,92953.00,93121.00,47668.00,11040.00,0.00,-58280.00,-336.00,19840.00,2276.00,852.00,6460.00,2580.00,28808.00,45504.00,140.00,-10520.00,11208.00,-32824.00,22088.00,-27658.00,-276.00,14352.00,-2516.00,12716.00
1992:Q2,207639.00,388.00,50212.00,157039.00,207639.00,-46897.00,-580.00,0.00,73888.00,-1000.00,48800.00,7248.00,1332.00,9096.00,-1192.00,19712.00,-8256.00,108.00,-24688.00,15740.00,51568.00,20924.00,-19268.00,-480.00,35588.00,-708.00,26704.00
1992:Q3,175367.00,9028.00,67700.00,98639.00,175367.00,71084.00,2940.00,0.00,23520.00,-704.00,31068.00,908.00,1348.00,10690.00,-2232.00,34460.00,7788.00,164.00,-4800.00,19220.00,21876.00,-572.00,-31215.00,-1000.00,-17844.00,2900.00,5768.00
1992:Q4,149848.00,2668.00,33580.00,113600.00,149848.00,7569.00,492.00,0.00,9580.00,-484.00,48000.00,1300.00,892.00,9990.00,-528.00,27816.00,-2692.00,140.00,-33100.00,8975.00,87000.00,8432.00,-13699.00,-1000.00,-36288.00,-460.00,27912.00
1993:Q1,148506.00,3160.00,32272.00,113074.00,148506.00,-51802.00,26328.00,0.00,-53328.00,-1160.00,62508.00,11808.00,504.00,8028.00,856.00,23124.00,58760.00,136.00,-28084.00,-7369.00,48012.00,-6556.00,20657.00,-400.00,29276.00,-64.00,7272.00
1993:Q2,83570.00,4080.00,68656.00,10834.00,83570.00,-131876.00,-14188.00,0.00,19328.00,-364.00,43600.00,3808.00,184.00,2180.00,1456.00,37312.00,-5420.00,204.00,-2648.00,31555.00,22736.00,6728.00,12244.00,-400.00,20400.00,892.00,35840.00
1993:Q3,297392.00,16232.00,167692.00,113468.00,297392.00,-14667.00,22416.00,0.00,56296.00,-912.00,33184.00,4132.00,64.00,10300.00,1560.00,28408.00,-6760.00,256.00,8284.00,32075.00,1748.00,20204.00,31396.00,-3600.00,33600.00,356.00,39052.00
1993:Q4,162850.00,7724.00,53628.00,101498.00,162850.00,-72522.00,7340.00,0.00,-21876.00,-664.00,22348.00,9840.00,152.00,10252.00,1164.00,21548.00,8916.00,192.00,6588.00,-2240.00,74804.00,53860.00,30071.00,3200.00,-52000.00,2404.00,59472.00
1994:Q1,350095.00,-1304.00,159976.00,191423.00,350095.00,246190.00,13420.00,0.00,-27488.00,-1644.00,-312.00,14432.00,388.00,10922.00,1624.00,24016.00,21240.00,232.00,19168.00,13016.00,-83040.00,46472.00,41826.00,-6400.00,-8800.00,1044.00,23788.00
1994:Q2,279642.00,4716.00,146512.00,128414.00,279642.00,86795.00,9948.00,0.00,18052.00,-1228.00,18240.00,-1180.00,400.00,-1130.00,1624.00,-6788.00,51752.00,64.00,17704.00,15507.00,-6680.00,47208.00,23643.00,-6400.00,-13200.00,1532.00,23780.00
1994:Q3,240051.00,2896.00,151992.00,85163.00,240051.00,51646.00,-40004.00,0.00,45260.00,-456.00,40924.00,-3296.00,400.00,8783.00,1624.00,3336.00,56184.00,76.00,-26496.00,19866.00,-10436.00,87828.00,14788.00,-6400.00,-21200.00,1956.00,15668.00
1994:Q4,299461.00,-5676.00,249012.00,56125.00,299461.00,120727.00,19900.00,0.00,10548.00,-676.00,-1136.00,-3760.00,684.00,-472.00,1624.00,24704.00,33152.00,-12.00,5928.00,-7397.00,6316.00,77500.00,12435.00,-6400.00,-20000.00,2416.00,23380.00
1995:Q1,117966.00,-1228.00,62956.00,56238.00,117966.00,-97554.00,4668.00,0.00,77200.00,-916.00,4456.00,32840.00,-8.00,-5677.00,2416.00,32064.00,6364.00,64.00,19172.00,12586.00,-5340.00,21376.00,-2265.00,-1200.00,0.00,-2932.00,20652.00
1995:Q2,197634.00,1608.00,127124.00,68902.00,197634.00,1131.00,13056.00,0.00,-22400.00,-1248.00,29788.00,19480.00,72.00,7681.00,2168.00,7308.00,260.00,108.00,13608.00,72585.00,-52448.00,91056.00,14853.00,-1200.00,-12000.00,-756.00,14532.00
1995:Q3,205366.00,408.00,102116.00,102842.00,205366.00,68738.00,-14092.00,0.00,-112400.00,-804.00,69404.00,220.00,168.00,3956.00,2076.00,13896.00,-2216.00,128.00,32500.00,-19288.00,47716.00,20160.00,46089.00,-1200.00,16000.00,944.00,33372.00
1995:Q4,302109.00,5132.00,131656.00,165321.00,302109.00,131973.00,10552.00,0.00,-82800.00,-1044.00,8456.00,4492.00,4784.00,13540.00,2508.00,-18328.00,3080.00,176.00,27704.00,-11159.00,37188.00,107548.00,24602.00,2800.00,32000.00,2096.00,1940.00
1996:Q1,175839.00,-2320.00,31604.00,146555.00,175839.00,-14937.00,-10272.00,0.00,-3600.00,-432.00,5012.00,7292.00,-112.00,998.00,448.00,-15048.00,-820.00,200.00,24452.00,55101.00,58864.00,70704.00,8706.00,2800.00,-16000.00,248.00,2236.00
1996:Q2,286136.00,2248.00,126640.00,157248.00,286136.00,167584.00,8108.00,0.00,-4708.00,-552.00,9844.00,5576.00,-1156.00,6307.00,-2192.00,-17976.00,152.00,16.00,3932.00,17614.00,25944.00,55716.00,-4486.00,2800.00,-7200.00,348.00,20464.00
1996:Q3,206766.00,-3072.00,80148.00,129690.00,206766.00,138782.00,12184.00,0.00,-46464.00,-316.00,-23592.00,11528.00,1904.00,5724.00,1428.00,31144.00,-21384.00,112.00,-20708.00,14459.00,24244.00,57252.00,-17215.00,2912.00,-6800.00,-536.00,42108.00
1996:Q4,250471.00,-3296.00,123352.00,130415.00,250471.00,131563.00,10216.00,0.00,-86384.00,-336.00,35796.00,25340.00,296.00,6763.00,11660.00,6960.00,-26168.00,32.00,14340.00,-41821.00,5676.00,79540.00,-5341.00,4280.00,34800.00,976.00,42284.00
1997:Q1,122403.00,-1420.00,-6520.00,130343.00,122403.00,4079.00,-36832.00,0.00,-29180.00,-924.00,37048.00,20200.00,3496.00,-5021.00,-1308.00,-4332.00,6952.00,24.00,40564.00,13556.00,7664.00,61120.00,-29658.00,48.00,-5572.00,-1504.00,41984.00
1997:Q2,281174.00,244.00,198876.00,82054.00,281174.00,7765.00,-29796.00,0.00,50648.00,-1992.00,51212.00,10780.00,-288.00,4269.00,2140.00,10848.00,4300.00,36.00,140.00,51586.00,4456.00,90416.00,-9629.00,4756.00,-252.00,2664.00,27116.00
1997:Q3,142330.00,-920.00,46268.00,96982.00,142330.00,15275.00,-13716.00,0.00,-45376.00,-2284.00,30800.00,11412.00,1600.00,6840.00,2640.00,14188.00,7864.00,64.00,11240.00,-31514.00,14812.00,69056.00,-43170.00,9644.00,50588.00,-3452.00,35820.00
1997:Q4,308361.00,1748.00,157648.00,148965.00,308361.00,231974.00,-1692.00,0.00,20808.00,-960.00,119424.00,7504.00,3384.00,-4656.00,3192.00,-90592.00,5700.00,156.00,21592.00,-56796.00,25404.00,49836.00,-4514.00,21508.00,-63836.00,4592.00,16332.00
1998:Q1,244881.00,-2432.00,142980.00,104333.00,244881.00,-147913.00,-2752.00,0.00,-20840.00,-240.00,41936.00,20196.00,2740.00,-3222.00,3044.00,-4012.00,-2580.00,160.00,12440.00,48559.00,45208.00,129256.00,-16107.00,7984.00,69804.00,12400.00,48820.00
1998:Q2,405027.00,-1440.00,166792.00,239675.00,405027.00,76524.00,-988.00,0.00,89096.00,-396.00,-33132.00,12868.00,2232.00,11602.00,-376.00,-10976.00,-20080.00,100.00,31700.00,46509.00,136.00,114484.00,780.00,-8484.00,76216.00,-11216.00,28428.00
1998:Q3,533054.00,-412.00,294464.00,239002.00,533054.00,249017.00,5008.00,0.00,32032.00,-492.00,128824.00,-18316.00,1980.00,12001.00,-1124.00,-12092.00,-10776.00,268.00,27116.00,82977.00,-38452.00,158956.00,45422.00,-11044.00,-101652.00,2468.00,-19068.00
1998:Q4,711295.00,12184.00,511420.00,187691.00,711295.00,181172.00,9284.00,0.00,54380.00,-260.00,142972.00,6212.00,8660.00,8919.00,-6152.00,-11440.00,-39080.00,312.00,5136.00,133772.00,-8180.00,231068.00,70769.00,-20728.00,-42408.00,860.00,-13972.00
