1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2003:Q1,469349.00,43857.00,196906.00,86291.00,61119.00,25173.00,110615.00,-153049.00,-114789.00,-38260.00,425492.00,350403.00,279820.00,202842.00,45170.00,31807.00,70583.00,75089.00,41914.00,33175.00,458629.00,591826.00,490047.00,335051.00,238634.00,58793.00,37624.00,154997.00,101778.00,46011.00,55767.00,153.00,942.00,-562.00,-562.00,0.00,0.00,1504.00,-789.00,8272.00,-9061.00,-133350.00,45600.00,20902.00,15169.00,-13623.00,19356.00,24697.00,-178950.00,-127157.00,-51792.00,-30245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003:Q2,535331.00,106209.00,196751.00,97282.00,70175.00,27107.00,99469.00,-90541.00,-53020.00,-37521.00,429122.00,353310.00,281552.00,203724.00,45559.00,32269.00,71758.00,75812.00,42341.00,33471.00,481213.00,609671.00,492637.00,334853.00,238732.00,58123.00,37998.00,157785.00,117033.00,49414.00,67619.00,1343.00,442.00,-433.00,-433.00,0.00,0.00,875.00,901.00,11659.00,-10758.00,-129800.00,2864.00,-9704.00,-18518.00,-12564.00,21378.00,12568.00,-132664.00,-71752.00,-60912.00,-22872.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003:Q3,467897.00,34146.00,193934.00,98197.00,72287.00,25909.00,95737.00,-159787.00,-106887.00,-52900.00,433751.00,357149.00,283914.00,205070.00,46110.00,32734.00,73235.00,76602.00,42818.00,33784.00,512223.00,640780.00,512067.00,345204.00,244234.00,60899.00,40071.00,166863.00,128712.00,51108.00,77604.00,568.00,238.00,-555.00,-555.00,0.00,0.00,793.00,330.00,10756.00,-10426.00,-129124.00,83104.00,81788.00,78005.00,-14789.00,18573.00,1315.00,-212228.00,-125933.00,-86295.00,39694.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003:Q4,518565.00,79709.00,200618.00,96866.00,69602.00,27264.00,103752.00,-120909.00,-128183.00,7274.00,438856.00,361508.00,286299.00,206315.00,46801.00,33183.00,75209.00,77348.00,43242.00,34106.00,525446.00,650930.00,533198.00,358979.00,255448.00,62681.00,40850.00,174219.00,117732.00,49821.00,67911.00,62.00,842.00,-648.00,-648.00,0.00,0.00,1490.00,-780.00,9503.00,-10282.00,-125547.00,34967.00,31715.00,27998.00,-15880.00,19598.00,3252.00,-160514.00,-144264.00,-16250.00,-206.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2004:Q1,500393.00,54580.00,230645.00,111404.00,73245.00,38159.00,119242.00,-176065.00,-148402.00,-27663.00,445813.00,367524.00,290153.00,208634.00,47648.00,33872.00,77371.00,78289.00,43760.00,34529.00,511809.00,646839.00,538789.00,357871.00,251728.00,64080.00,42063.00,180918.00,108050.00,50717.00,57333.00,123.00,541.00,-602.00,-602.00,0.00,0.00,1143.00,-418.00,9787.00,-10205.00,-135152.00,70256.00,55704.00,42168.00,-16432.00,29968.00,14552.00,-205408.00,-165146.00,-40262.00,-3631.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2004:Q2,574332.00,121039.00,212946.00,106363.00,74303.00,32060.00,106583.00,-91906.00,-59599.00,-32307.00,453293.00,373613.00,294012.00,210950.00,48568.00,34494.00,79601.00,79680.00,44345.00,35335.00,533419.00,687782.00,564881.00,375046.00,262114.00,69520.00,43412.00,189836.00,122901.00,51767.00,71134.00,60.00,729.00,-490.00,-490.00,0.00,0.00,1219.00,-669.00,8808.00,-9477.00,-154424.00,-19965.00,-15094.00,-17284.00,-20952.00,23142.00,-4871.00,-134458.00,-75829.00,-58629.00,-9768.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2004:Q3,513552.00,52031.00,201112.00,114056.00,79758.00,34299.00,87055.00,-149081.00,-89197.00,-59884.00,461521.00,380165.00,298132.00,213496.00,49547.00,35089.00,82033.00,81356.00,44915.00,36441.00,552308.00,711167.00,577820.00,382964.00,268690.00,69312.00,44961.00,194857.00,133347.00,53996.00,79351.00,-3102.00,-6878.00,4075.00,-7079.00,-5028.00,16182.00,-10953.00,3776.00,10557.00,-6780.00,-155758.00,49090.00,63905.00,70399.00,-14737.00,8244.00,-14815.00,-204848.00,-108834.00,-96014.00,34782.00,29449.00,29449.00,17409.00,12040.00,0.00,0.00,0.00
2004:Q4,558430.00,87358.00,177889.00,81340.00,85376.00,-4037.00,96550.00,-90531.00,-102021.00,11490.00,471072.00,387997.00,303627.00,217145.00,50631.00,35852.00,84370.00,83075.00,45602.00,37473.00,540582.00,719350.00,595188.00,394860.00,277869.00,70897.00,46094.00,200327.00,124162.00,54526.00,69636.00,131.00,940.00,-289.00,-289.00,0.00,0.00,1229.00,-810.00,9356.00,-10166.00,-178898.00,-48089.00,-27453.00,7093.00,-20266.00,-14279.00,-20636.00,-130809.00,-120301.00,-10507.00,-29970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005:Q1,532250.00,51744.00,209767.00,116510.00,90531.00,25980.00,93257.00,-158023.00,-138181.00,-19842.00,480506.00,396234.00,309683.00,221294.00,51810.00,36581.00,86551.00,84272.00,46293.00,37979.00,560912.00,730319.00,618792.00,412284.00,297647.00,71387.00,43250.00,206508.00,111527.00,52687.00,58840.00,2224.00,1275.00,-12.00,-12.00,0.00,0.00,1287.00,949.00,12062.00,-11113.00,-171631.00,14596.00,42584.00,42851.00,-19578.00,19310.00,-27988.00,-186227.00,-156637.00,-29590.00,1497.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005:Q2,663084.00,173251.00,175983.00,119733.00,107292.00,12441.00,56250.00,-2732.00,9285.00,-12016.00,489833.00,404001.00,315169.00,225268.00,52914.00,36986.00,88833.00,85832.00,46982.00,38850.00,570564.00,746867.00,617387.00,404226.00,287146.00,72647.00,44433.00,213161.00,129480.00,55063.00,74417.00,151.00,1214.00,15.00,15.00,0.00,0.00,1199.00,-1063.00,10482.00,-11545.00,-176454.00,-131137.00,-61859.00,-47121.00,-19733.00,4995.00,-69278.00,-45317.00,-9278.00,-36039.00,-15860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005:Q3,538142.00,37910.00,164433.00,123602.00,103798.00,19804.00,40832.00,-126523.00,-73119.00,-53404.00,500232.00,412699.00,320677.00,229125.00,54201.00,37351.00,92023.00,87533.00,47656.00,39877.00,590499.00,774367.00,631810.00,410859.00,290114.00,74801.00,45943.00,220951.00,142558.00,58541.00,84017.00,-15298.00,-28698.00,2672.00,-12637.00,-11625.00,26934.00,-31370.00,13400.00,25672.00,-12272.00,-168571.00,26377.00,83104.00,107803.00,-8976.00,-15723.00,-56727.00,-194948.00,-109676.00,-85272.00,36570.00,103549.00,92307.00,45009.00,47298.00,11242.00,493.00,10749.00
2005:Q4,605072.00,93687.00,177746.00,124972.00,110058.00,14914.00,52773.00,-84059.00,-102719.00,18661.00,511385.00,422364.00,327685.00,234234.00,55496.00,37956.00,94679.00,89021.00,48431.00,40590.00,581089.00,789196.00,659120.00,434756.00,310970.00,77457.00,46329.00,224364.00,130077.00,56588.00,73489.00,68.00,-4637.00,-2540.00,-1888.00,-1442.00,790.00,-2097.00,4705.00,10126.00,-5421.00,-208175.00,-78356.00,-3542.00,11227.00,-20519.00,5751.00,-74814.00,-129820.00,-121002.00,-8817.00,-57690.00,6866.00,6866.00,3795.00,3071.00,0.00,0.00,0.00
2006:Q1,624870.00,104317.00,241106.00,119820.00,106200.00,13621.00,121286.00,-136790.00,-126123.00,-10667.00,520553.00,430338.00,333535.00,238365.00,56708.00,38462.00,96803.00,90215.00,49153.00,41062.00,599949.00,796785.00,674914.00,448203.00,321957.00,79780.00,46467.00,226710.00,121871.00,58114.00,63757.00,1289.00,2806.00,139.00,139.00,0.00,0.00,2667.00,-1517.00,10497.00,-12014.00,-198125.00,-31196.00,-19908.00,-2452.00,-23072.00,5616.00,-11288.00,-166929.00,-145581.00,-21349.00,-62062.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006:Q2,791302.00,261534.00,194325.00,113928.00,94407.00,19521.00,80397.00,67210.00,62103.00,5107.00,529767.00,437771.00,339281.00,242622.00,57714.00,38945.00,98489.00,91997.00,49842.00,42155.00,611632.00,814884.00,674238.00,454787.00,330994.00,77426.00,46366.00,219451.00,140646.00,59673.00,80973.00,557.00,1667.00,336.00,336.00,0.00,0.00,1331.00,-1110.00,10666.00,-11776.00,-203808.00,-223478.00,-181583.00,-173970.00,-19712.00,12100.00,-41896.00,19670.00,41606.00,-21935.00,-63637.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006:Q3,591759.00,53571.00,176316.00,115485.00,96232.00,19253.00,60832.00,-122746.00,-67847.00,-54899.00,538188.00,444743.00,344911.00,246824.00,58627.00,39461.00,99832.00,93445.00,50500.00,42945.00,606279.00,820960.00,671101.00,460899.00,336334.00,77073.00,47493.00,210202.00,149859.00,59706.00,90153.00,72.00,1716.00,399.00,399.00,0.00,0.00,1317.00,-1644.00,9950.00,-11594.00,-214753.00,-37237.00,13619.00,20843.00,-18446.00,11222.00,-50856.00,-177516.00,-87003.00,-90513.00,-14562.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006:Q4,640186.00,92676.00,166787.00,97908.00,89652.00,8257.00,68879.00,-74112.00,-95164.00,21052.00,547510.00,452158.00,351080.00,251570.00,59597.00,39914.00,101078.00,95353.00,51210.00,44143.00,612978.00,800367.00,660396.00,456665.00,332279.00,76057.00,48329.00,203731.00,139971.00,60556.00,79415.00,148.00,13853.00,12709.00,12709.00,0.00,0.00,1145.00,-13705.00,-2314.00,-11392.00,-187537.00,-82512.00,-47594.00,-30975.00,-16461.00,-158.00,-34918.00,-105025.00,-102196.00,-2829.00,-77018.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2007:Q1,588814.00,31954.00,186234.00,68704.00,82616.00,-13912.00,117530.00,-154279.00,-133277.00,-21002.00,556859.00,459376.00,356921.00,255841.00,60582.00,40499.00,102455.00,97483.00,52056.00,45427.00,588448.00,788258.00,658553.00,462752.00,330173.00,79893.00,52687.00,195801.00,129705.00,60294.00,69411.00,65.00,-1986.00,-41.00,-41.00,0.00,0.00,-1945.00,2051.00,12455.00,-10404.00,-199875.00,-11323.00,-37452.00,7958.00,-19311.00,-26099.00,26129.00,-188552.00,-153970.00,-34582.00,-37143.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2007:Q2,793311.00,229894.00,152440.00,76559.00,86635.00,-10076.00,75881.00,77454.00,75797.00,1657.00,563417.00,464363.00,361219.00,258954.00,61173.00,41092.00,103144.00,99054.00,52816.00,46238.00,628416.00,817867.00,667978.00,478213.00,346805.00,79145.00,52262.00,189765.00,149889.00,63082.00,86807.00,-375.00,-1436.00,149.00,149.00,0.00,0.00,-1585.00,1060.00,12839.00,-11779.00,-189076.00,-214635.00,-205478.00,-166260.00,-17973.00,-21245.00,-9156.00,25559.00,52692.00,-27134.00,-38769.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2007:Q3,540666.00,-28452.00,119682.00,63366.00,74519.00,-11153.00,56316.00,-148134.00,-79829.00,-68305.00,569118.00,468492.00,364638.00,261391.00,61645.00,41602.00,103854.00,100626.00,53609.00,47017.00,655381.00,826749.00,664559.00,483668.00,351322.00,79249.00,53097.00,180891.00,162190.00,64479.00,97711.00,130.00,-2281.00,-457.00,-457.00,0.00,0.00,-1824.00,2411.00,14200.00,-11789.00,-171498.00,40611.00,59509.00,99760.00,-17605.00,-22647.00,-18898.00,-212109.00,-104899.00,-107210.00,80976.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2007:Q4,577539.00,2583.00,116002.00,55923.00,69304.00,-13381.00,60079.00,-113420.00,-128339.00,14920.00,574956.00,472743.00,368455.00,264078.00,62188.00,42189.00,104288.00,102213.00,54320.00,47893.00,645585.00,803076.00,652654.00,482980.00,351116.00,78433.00,53431.00,169673.00,150422.00,63567.00,86855.00,90.00,1691.00,696.00,696.00,0.00,0.00,995.00,-1601.00,10119.00,-11721.00,-157580.00,2448.00,8748.00,49616.00,-16245.00,-24623.00,-6301.00,-160027.00,-147706.00,-12322.00,12439.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008:Q1,521273.00,-60663.00,172820.00,40075.00,65298.00,-25223.00,132745.00,-233482.00,-191756.00,-41726.00,581936.00,477925.00,373597.00,268076.00,62876.00,42646.00,104328.00,104011.00,55288.00,48723.00,586748.00,769736.00,631754.00,476057.00,346316.00,78015.00,51726.00,155697.00,137982.00,64246.00,73736.00,95.00,2725.00,1937.00,1937.00,0.00,0.00,788.00,-2631.00,9318.00,-11949.00,-183083.00,81740.00,1153.00,50595.00,-15139.00,-34303.00,80587.00,-264823.00,-210032.00,-54791.00,11614.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008:Q2,734191.00,145941.00,204812.00,48422.00,63168.00,-14747.00,156391.00,-58871.00,-43527.00,-15344.00,588250.00,482579.00,378403.00,271737.00,63388.00,43278.00,104177.00,105671.00,56195.00,49476.00,603887.00,783315.00,623315.00,473109.00,343230.00,79006.00,50873.00,150206.00,160000.00,68610.00,91390.00,111.00,6361.00,4739.00,4739.00,0.00,0.00,1623.00,-6250.00,6276.00,-12526.00,-179540.00,-72590.00,-181329.00,-143369.00,-15619.00,-22341.00,108739.00,-106950.00,-62218.00,-44732.00,12893.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008:Q3,493785.00,-101139.00,164897.00,64641.00,78084.00,-13444.00,100257.00,-266037.00,-172055.00,-93982.00,594924.00,487400.00,383899.00,276063.00,63983.00,43853.00,103501.00,107524.00,57112.00,50412.00,606980.00,784090.00,608968.00,465489.00,338004.00,77970.00,49515.00,143480.00,175122.00,71299.00,103823.00,-5950.00,-6517.00,2032.00,-1866.00,-3284.00,7182.00,-8549.00,567.00,12928.00,-12361.00,-171160.00,163041.00,94215.00,131205.00,-10703.00,-26287.00,68827.00,-334201.00,-199169.00,-135032.00,83181.00,19083.00,19083.00,10767.00,8316.00,0.00,0.00,0.00
2008:Q4,519138.00,-79124.00,161531.00,14212.00,90149.00,-75938.00,147320.00,-240655.00,-226652.00,-14004.00,598262.00,488967.00,386408.00,278072.00,64227.00,44109.00,102559.00,109295.00,57752.00,51543.00,570194.00,722299.00,560778.00,429724.00,315385.00,70256.00,44083.00,131054.00,161521.00,71629.00,89892.00,335.00,-55767.00,-58573.00,9092.00,0.00,-67665.00,2807.00,56101.00,68694.00,-12593.00,-152439.00,196544.00,80525.00,94800.00,-6029.00,-8246.00,116019.00,-348983.00,-309223.00,-39760.00,-8268.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009:Q1,489700.00,-106710.00,298144.00,90677.00,83621.00,7056.00,207467.00,-404853.00,-330638.00,-74216.00,596409.00,486110.00,384442.00,276242.00,64090.00,44111.00,101667.00,110300.00,58183.00,52117.00,538859.00,637031.00,493037.00,371823.00,269068.00,61400.00,41356.00,121214.00,143995.00,68046.00,75949.00,112.00,-49630.00,-51000.00,6231.00,-1499.00,-55731.00,1370.00,49742.00,61759.00,-12018.00,-98284.00,390006.00,203455.00,133724.00,4189.00,65542.00,186551.00,-488290.00,-402260.00,-86030.00,24522.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009:Q2,572387.00,-19351.00,304019.00,118850.00,85640.00,33210.00,185169.00,-323370.00,-263788.00,-59582.00,591738.00,481208.00,380453.00,272852.00,63379.00,44222.00,100756.00,110530.00,58498.00,52032.00,531591.00,621816.00,456473.00,342344.00,244063.00,56573.00,41707.00,114129.00,165344.00,71388.00,93956.00,124.00,-34314.00,-35305.00,515.00,-1499.00,-34321.00,992.00,34438.00,46935.00,-12498.00,-90349.00,322272.00,151468.00,73118.00,8305.00,70046.00,170804.00,-412621.00,-323613.00,-89008.00,6309.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009:Q3,458394.00,-130398.00,300497.00,162899.00,97469.00,65431.00,137597.00,-430895.00,-310323.00,-120572.00,588792.00,478158.00,378042.00,271024.00,62793.00,44226.00,100116.00,110634.00,58708.00,51926.00,531050.00,624272.00,446600.00,329986.00,233846.00,54666.00,41474.00,116613.00,177673.00,72824.00,104849.00,147.00,-14384.00,10623.00,24266.00,-1499.00,-12144.00,-25007.00,14531.00,29726.00,-15195.00,-93369.00,419096.00,272989.00,183038.00,9625.00,80326.00,146106.00,-512465.00,-354165.00,-158300.00,79241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009:Q4,547459.00,-43984.00,317658.00,180472.00,114239.00,66233.00,137186.00,-361642.00,-344097.00,-17545.00,591443.00,480178.00,379448.00,271855.00,62759.00,44835.00,100730.00,111265.00,59153.00,52112.00,541743.00,642026.00,482008.00,365818.00,264154.00,59342.00,42322.00,116190.00,160018.00,71725.00,88293.00,182.00,-23104.00,-7668.00,13555.00,-1499.00,-19725.00,-15436.00,23286.00,38991.00,-15705.00,-100464.00,333216.00,196055.00,102669.00,4915.00,88471.00,137161.00,-433681.00,-395660.00,-38021.00,-34768.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010:Q1,505503.00,-86954.00,401154.00,197962.00,137624.00,60338.00,203193.00,-488108.00,-412340.00,-75768.00,592457.00,479916.00,379347.00,271947.00,62551.00,44848.00,100569.00,112541.00,60038.00,52503.00,531594.00,640418.00,497385.00,383799.00,284806.00,58273.00,40720.00,113586.00,143033.00,71095.00,71938.00,126.00,-19573.00,-3355.00,14343.00,-1942.00,-15755.00,-16219.00,19699.00,33174.00,-13474.00,-108949.00,429350.00,222956.00,136514.00,6221.00,80221.00,206395.00,-538300.00,-456571.00,-81729.00,39160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010:Q2,605131.00,11395.00,344683.00,192994.00,146273.00,46721.00,151690.00,-333288.00,-275795.00,-57493.00,593737.00,479736.00,379858.00,272905.00,62497.00,44456.00,99878.00,114001.00,61018.00,52983.00,576011.00,688483.00,523179.00,406079.00,304443.00,61205.00,40430.00,117101.00,165304.00,75098.00,90206.00,140.00,-24346.00,-19613.00,1637.00,-1942.00,-19307.00,-4733.00,24485.00,40898.00,-16413.00,-112611.00,296465.00,157265.00,83977.00,3234.00,70054.00,139200.00,-409076.00,-330773.00,-78303.00,1223.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010:Q3,538428.00,-57188.00,352793.00,212631.00,162905.00,49726.00,140163.00,-409981.00,-310202.00,-99780.00,595616.00,480483.00,380668.00,273763.00,62920.00,43986.00,99815.00,115133.00,61734.00,53399.00,601974.00,720632.00,541142.00,431356.00,327348.00,63041.00,40967.00,109786.00,179491.00,76952.00,102539.00,282.00,-8017.00,-6779.00,-1120.00,-1942.00,-3717.00,-1238.00,8299.00,26585.00,-18286.00,-118941.00,363698.00,232268.00,173985.00,1821.00,56463.00,131430.00,-482638.00,-352004.00,-130634.00,47530.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010:Q4,608423.00,8641.00,343275.00,208313.00,156650.00,51663.00,134962.00,-334634.00,-330375.00,-4259.00,599782.00,483398.00,383176.00,275965.00,63837.00,43374.00,100223.00,116384.00,62535.00,53849.00,597127.00,703103.00,539114.00,427212.00,322356.00,64206.00,40649.00,111903.00,163989.00,76814.00,87175.00,136.00,-6574.00,302.00,4946.00,-1942.00,-2702.00,-6875.00,6709.00,24692.00,-17983.00,-106112.00,282836.00,152679.00,94016.00,1573.00,57090.00,130157.00,-388948.00,-369346.00,-19602.00,-38692.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011:Q1,539669.00,-65177.00,399202.00,155481.00,136786.00,18695.00,243721.00,-464379.00,-401035.00,-63345.00,604846.00,486951.00,387212.00,279697.00,64948.00,42566.00,99739.00,117895.00,63464.00,54431.00,552633.00,674390.00,530865.00,420748.00,315352.00,65020.00,40376.00,110116.00,143526.00,73200.00,70326.00,151.00,-6522.00,-5271.00,-1755.00,-398.00,-3118.00,-1251.00,6674.00,22439.00,-15765.00,-121909.00,374775.00,140179.00,115850.00,326.00,24003.00,234596.00,-496684.00,-433209.00,-63474.00,13819.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011:Q2,678974.00,68246.00,343670.00,181203.00,150504.00,30699.00,162467.00,-275424.00,-237692.00,-37733.00,610728.00,491378.00,391877.00,283747.00,66021.00,42108.00,99501.00,119350.00,64182.00,55168.00,588379.00,714660.00,553169.00,441446.00,331994.00,68886.00,40566.00,111723.00,161491.00,74923.00,86568.00,970.00,-12194.00,-10578.00,-1608.00,-398.00,-8572.00,-1616.00,13163.00,28994.00,-15830.00,-127250.00,203478.00,51617.00,13270.00,-2467.00,40813.00,151861.00,-330728.00,-277426.00,-53302.00,-23645.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011:Q3,563300.00,-52338.00,345949.00,189148.00,147707.00,41441.00,156801.00,-398287.00,-291416.00,-106871.00,615638.00,494952.00,395553.00,286838.00,66797.00,41918.00,99399.00,120686.00,64736.00,55950.00,615766.00,730942.00,557055.00,443230.00,329120.00,71539.00,42571.00,113826.00,173887.00,75505.00,98382.00,409.00,-11275.00,-9122.00,-1803.00,-398.00,-6921.00,-2154.00,11684.00,27812.00,-16128.00,-115585.00,347587.00,203060.00,159695.00,-4344.00,47709.00,144527.00,-463172.00,-329997.00,-133175.00,26678.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011:Q4,652630.00,33198.00,355172.00,208028.00,149166.00,58862.00,147144.00,-321974.00,-314000.00,-7975.00,619432.00,497784.00,398189.00,288934.00,67230.00,42025.00,99595.00,121648.00,65027.00,56621.00,639468.00,757770.00,598792.00,482559.00,362391.00,76222.00,43945.00,116234.00,158978.00,73762.00,85216.00,106.00,-16734.00,-15940.00,-1759.00,-398.00,-13783.00,-794.00,16840.00,33722.00,-16882.00,-118409.00,257736.00,126436.00,64305.00,-8595.00,70725.00,131300.00,-376144.00,-356457.00,-19687.00,-55174.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2012:Q1,643732.00,18420.00,460432.00,198402.00,137720.00,60682.00,262029.00,-442011.00,-372580.00,-69431.00,625312.00,502555.00,402717.00,292579.00,67448.00,42690.00,99838.00,122757.00,65546.00,57211.00,627968.00,755964.00,615195.00,492301.00,367743.00,77637.00,46921.00,122894.00,140769.00,71306.00,69463.00,156.00,-6531.00,-6225.00,-1537.00,30.00,-4717.00,-307.00,6687.00,22075.00,-15388.00,-128152.00,338559.00,99279.00,48330.00,-10219.00,61168.00,239280.00,-466710.00,-400415.00,-66295.00,-46200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2012:Q2,802115.00,171017.00,397543.00,183173.00,140515.00,42659.00,214369.00,-226526.00,-182258.00,-44267.00,631098.00,507280.00,406803.00,295494.00,67919.00,43390.00,100477.00,123819.00,65989.00,57830.00,667023.00,790916.00,633693.00,509597.00,383007.00,78926.00,47664.00,124096.00,157223.00,71781.00,85442.00,342.00,-1939.00,-1982.00,-1939.00,-25.00,-19.00,44.00,2281.00,18043.00,-15762.00,-124235.00,137975.00,-52731.00,-80152.00,-10983.00,38404.00,190707.00,-262211.00,-206093.00,-56117.00,-59692.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2012:Q3,655368.00,18744.00,381695.00,181833.00,137650.00,44183.00,199862.00,-362951.00,-263600.00,-99351.00,636623.00,511974.00,410401.00,298030.00,68505.00,43866.00,101573.00,124650.00,66357.00,58293.00,690637.00,799675.00,632482.00,505596.00,382309.00,75357.00,47930.00,126886.00,167193.00,72457.00,94736.00,569.00,-1608.00,-2259.00,-2255.00,-4.00,0.00,651.00,2177.00,17983.00,-15807.00,-109607.00,298063.00,124165.00,90894.00,-6848.00,40118.00,173899.00,-407670.00,-287683.00,-119988.00,18679.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2012:Q4,760019.00,118847.00,398190.00,127755.00,140784.00,-13030.00,270436.00,-279344.00,-271618.00,-7725.00,641173.00,516167.00,413471.00,300094.00,69116.00,44261.00,102697.00,125006.00,66443.00,58563.00,672351.00,779585.00,630334.00,498887.00,372653.00,76685.00,49550.00,131447.00,149251.00,69147.00,80104.00,-7563.00,-14394.00,-1081.00,-10496.00,-4917.00,14332.00,-13314.00,6831.00,24896.00,-18064.00,-99671.00,210749.00,-44250.00,-8947.00,-2653.00,-32650.00,254999.00,-310420.00,-299218.00,-11202.00,-116042.00,45939.00,38333.00,17464.00,20869.00,7606.00,0.00,7606.00
2013:Q1,675504.00,28893.00,385144.00,185655.00,156183.00,29472.00,199489.00,-356251.00,-296627.00,-59623.00,646611.00,521196.00,416839.00,302301.00,69839.00,44699.00,104357.00,125415.00,66478.00,58937.00,680553.00,787029.00,654397.00,515456.00,379815.00,85414.00,50227.00,138941.00,132632.00,66838.00,65794.00,152.00,311.00,-2204.00,-2200.00,-4.00,0.00,2515.00,-159.00,15683.00,-15842.00,-106628.00,256681.00,94292.00,85919.00,-15571.00,23944.00,162389.00,-363308.00,-312670.00,-50638.00,-37016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013:Q2,904579.00,250835.00,275207.00,125901.00,161426.00,-35526.00,149307.00,-24372.00,4642.00,-29014.00,653743.00,527520.00,421570.00,305572.00,70654.00,45344.00,105950.00,126223.00,66861.00,59362.00,711033.00,814129.00,664533.00,522375.00,385736.00,86611.00,50028.00,142158.00,149596.00,66774.00,82822.00,326.00,1773.00,-1015.00,-1010.00,-5.00,0.00,2788.00,-1448.00,13614.00,-15062.00,-103422.00,-57125.00,-167435.00,-111274.00,-15951.00,-40210.00,110311.00,-46297.00,-8884.00,-37413.00,-71612.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013:Q3,698507.00,38334.00,318680.00,171680.00,162139.00,9542.00,146999.00,-280345.00,-186076.00,-94269.00,660173.00,533245.00,425601.00,308366.00,71458.00,45778.00,107644.00,126928.00,67110.00,59818.00,754206.00,850549.00,687708.00,542680.00,403033.00,89810.00,49836.00,145028.00,162841.00,68431.00,94410.00,255.00,2780.00,-458.00,-455.00,-3.00,0.00,3238.00,-2525.00,13742.00,-16267.00,-96598.00,217135.00,110759.00,123625.00,-18350.00,5483.00,106376.00,-313733.00,-201139.00,-112594.00,31566.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
