1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2006:Q2,49.00,85.00,156352.00,400.00,2180.00,4648.00,816.00,56348.00,1056.00,4584.00,13468.00,37240.00,-348.00,-84116.00,81548.00,94876.00,-18956.00,-1960.00,125296.00,-9504.00,156388.00,58712.00,97640.00
2006:Q3,49.00,88.00,200029.00,432.00,2536.00,4636.00,896.00,112440.00,660.00,32228.00,25072.00,54480.00,-324.00,-137188.00,71504.00,145097.00,-11876.00,-1940.00,140033.00,18880.00,200068.00,58249.00,141780.00
2006:Q4,50.00,90.00,190228.00,440.00,2564.00,4388.00,908.00,53576.00,668.00,20268.00,26060.00,6580.00,-320.00,-158556.00,95076.00,192152.00,-8292.00,-1920.00,163212.00,39152.00,190268.00,59320.00,130908.00
2007:Q1,41.00,101.00,135068.00,1212.00,3628.00,7760.00,236.00,28096.00,4396.00,-176.00,2984.00,20892.00,2220.00,-10176.00,44920.00,57172.00,19828.00,4536.00,600.00,32208.00,135128.00,59988.00,75080.00
2007:Q2,41.00,106.00,155299.00,1212.00,3628.00,8044.00,240.00,28100.00,4396.00,-184.00,2992.00,20896.00,2216.00,-10176.00,50432.00,71603.00,31960.00,4544.00,2895.00,32204.00,155364.00,62291.00,93008.00
2007:Q3,42.00,111.00,140407.00,1212.00,3628.00,8376.00,240.00,28096.00,4392.00,-176.00,2984.00,20896.00,2216.00,-10176.00,45124.00,61691.00,21272.00,4540.00,3675.00,32204.00,140476.00,63063.00,77344.00
2007:Q4,42.00,115.00,129203.00,1204.00,3628.00,7704.00,240.00,28088.00,4392.00,-180.00,2984.00,20892.00,2216.00,-10176.00,48044.00,48255.00,9468.00,4544.00,2039.00,32204.00,129276.00,61427.00,67776.00
2008:Q1,50.00,65.00,88849.00,-5664.00,-4784.00,6572.00,-972.00,-812.00,-6368.00,4068.00,-3112.00,4600.00,-8012.00,-57716.00,57748.00,102489.00,-41324.00,14736.00,128701.00,376.00,88864.00,58517.00,30332.00
2008:Q2,51.00,66.00,127769.00,-5664.00,-4784.00,5136.00,-972.00,-820.00,-6372.00,4068.00,-3112.00,4596.00,-8004.00,-57716.00,73132.00,127461.00,-14488.00,14736.00,126837.00,376.00,127784.00,56653.00,71116.00
2008:Q3,51.00,66.00,77857.00,-5668.00,-4784.00,5996.00,-968.00,-812.00,-6368.00,4072.00,-3112.00,4596.00,-8008.00,-57716.00,56212.00,93605.00,-48524.00,14736.00,127017.00,376.00,77872.00,56833.00,21024.00
2008:Q4,52.00,64.00,72888.00,-5664.00,-4784.00,8748.00,-972.00,-816.00,-6368.00,4068.00,-3116.00,4600.00,-8012.00,-57716.00,59600.00,82504.00,-60604.00,14744.00,127988.00,376.00,72900.00,57812.00,15076.00
2009:Q1,49.00,37.00,163884.00,-2568.00,3068.00,-8640.00,156.00,10576.00,2392.00,31212.00,-6264.00,-16764.00,-2448.00,-83980.00,90880.00,156840.00,61372.00,-8608.00,76236.00,27840.00,163872.00,57844.00,106040.00
2009:Q2,49.00,34.00,212803.00,-2568.00,3068.00,-11100.00,156.00,10580.00,2396.00,31208.00,-6260.00,-16764.00,-2448.00,-83980.00,98700.00,200395.00,103856.00,-8604.00,77299.00,27844.00,212788.00,58911.00,153892.00
2009:Q3,49.00,31.00,208510.00,-2572.00,3064.00,-11216.00,152.00,10576.00,2396.00,31212.00,-6268.00,-16764.00,-2448.00,-83980.00,94804.00,200130.00,104456.00,-8604.00,76434.00,27844.00,208492.00,58046.00,150464.00
2009:Q4,49.00,30.00,184567.00,-2568.00,3068.00,-10612.00,156.00,10580.00,2396.00,31212.00,-6264.00,-16764.00,-2444.00,-83980.00,93544.00,176823.00,84564.00,-8604.00,73023.00,27840.00,184548.00,54635.00,129932.00
2010:Q1,47.00,29.00,203134.00,2132.00,-392.00,-10920.00,-236.00,116200.00,-1384.00,29776.00,6600.00,81208.00,2776.00,21612.00,60764.00,11198.00,4604.00,15384.00,-22946.00,14156.00,203116.00,49562.00,153572.00
2010:Q2,47.00,31.00,153052.00,2128.00,-388.00,-10652.00,-236.00,116200.00,-1384.00,29772.00,6600.00,81212.00,2776.00,21612.00,48892.00,-27280.00,-31304.00,15380.00,-25512.00,14156.00,153036.00,46988.00,106064.00
2010:Q3,47.00,30.00,205093.00,2132.00,-392.00,-10788.00,-236.00,116204.00,-1384.00,29776.00,6604.00,81208.00,2776.00,21612.00,54480.00,19305.00,15896.00,15388.00,-26131.00,14152.00,205076.00,46377.00,158716.00
2010:Q4,47.00,31.00,204244.00,2128.00,-388.00,-10968.00,-236.00,116200.00,-1384.00,29776.00,6600.00,81208.00,2772.00,21612.00,57348.00,15776.00,11464.00,15380.00,-25224.00,14156.00,204228.00,47268.00,156976.00
2011:Q1,48.00,27.00,137909.00,5492.00,1760.00,16632.00,36.00,75024.00,2348.00,38404.00,-9456.00,43728.00,-4612.00,-82640.00,56788.00,69429.00,38168.00,2960.00,-15103.00,43404.00,137888.00,47689.00,90220.00
2011:Q2,47.00,28.00,122967.00,5488.00,1764.00,16904.00,36.00,75028.00,2356.00,38400.00,-9456.00,43728.00,-4612.00,-82640.00,53608.00,57391.00,25072.00,2960.00,-14045.00,43404.00,122948.00,48743.00,74224.00
2011:Q3,47.00,31.00,67428.00,5488.00,1764.00,17992.00,36.00,75032.00,2352.00,38408.00,-9456.00,43728.00,-4612.00,-82640.00,41604.00,12764.00,-18220.00,2960.00,-15376.00,43400.00,67412.00,47412.00,20016.00
2011:Q4,47.00,31.00,137476.00,5492.00,1760.00,16664.00,36.00,75024.00,2348.00,38404.00,-9456.00,43728.00,-4612.00,-82640.00,56640.00,69112.00,42852.00,2960.00,-20104.00,43404.00,137460.00,42688.00,94788.00
2012:Q1,44.00,85.00,156963.00,-1960.00,-3768.00,-17464.00,-316.00,142848.00,-4636.00,63464.00,1940.00,82080.00,1196.00,-23700.00,29372.00,30755.00,-1260.00,-12324.00,10207.00,34132.00,157004.00,35347.00,121616.00
2012:Q2,45.00,87.00,137250.00,-1952.00,-3760.00,-16596.00,-312.00,142852.00,-4636.00,63468.00,1936.00,82084.00,1192.00,-23700.00,22200.00,17326.00,-6476.00,-12320.00,1994.00,34128.00,137292.00,27142.00,110108.00
2012:Q3,45.00,87.00,152198.00,-1960.00,-3768.00,-16676.00,-316.00,142856.00,-4640.00,63468.00,1944.00,82084.00,1200.00,-23700.00,23020.00,31542.00,16496.00,-12324.00,-6762.00,34132.00,152240.00,18386.00,133812.00
2012:Q4,46.00,86.00,128044.00,-1956.00,-3764.00,-16540.00,-312.00,142848.00,-4636.00,63464.00,1936.00,82084.00,1196.00,-23700.00,19640.00,10632.00,4724.00,-12316.00,-15908.00,34132.00,128084.00,9244.00,118800.00
2013:Q1,41.00,16.00,120977.00,-392.00,4688.00,12176.00,420.00,89768.00,5392.00,-1992.00,-5808.00,92176.00,-700.00,-207720.00,126852.00,95885.00,-46880.00,-2476.00,117685.00,27556.00,120952.00,829.00,120148.00
2013:Q2,41.00,17.00,150624.00,-384.00,4692.00,12988.00,420.00,89768.00,5392.00,-1992.00,-5812.00,92180.00,-696.00,-207720.00,121904.00,129652.00,-5964.00,-2468.00,110528.00,27556.00,150600.00,-6324.00,156948.00
2013:Q3,42.00,17.00,162381.00,-388.00,4692.00,12868.00,420.00,89772.00,5396.00,-1992.00,-5808.00,92176.00,-700.00,-207720.00,123912.00,139525.00,9544.00,-2472.00,104893.00,27560.00,162356.00,-11951.00,174332.00
2013:Q4,42.00,17.00,159561.00,-388.00,4688.00,12272.00,420.00,89764.00,5396.00,-1996.00,-5812.00,92176.00,-696.00,-207720.00,122880.00,138341.00,12124.00,-2472.00,101133.00,27556.00,159536.00,-15723.00,175284.00
2014:Q1,38.00,23.00,-31645.00,3252.00,1904.00,932.00,188.00,21616.00,1996.00,-4252.00,-2412.00,26284.00,1660.00,-183908.00,41160.00,81551.00,-29492.00,-2864.00,88031.00,25876.00,-31660.00,-17765.00,-13880.00
2014:Q2,39.00,24.00,-193.00,3256.00,1904.00,900.00,184.00,21624.00,2004.00,-4248.00,-2416.00,26284.00,1660.00,-183908.00,39524.00,114663.00,5480.00,-2868.00,86179.00,25872.00,-208.00,-19609.00,19416.00
2014:Q3,39.00,24.00,-20693.00,3252.00,1908.00,996.00,184.00,21632.00,2004.00,-4248.00,-2408.00,26284.00,1660.00,-183908.00,36096.00,97487.00,-10024.00,-2864.00,84499.00,25876.00,-20708.00,-21289.00,596.00
2014:Q4,40.00,24.00,-1796.00,3256.00,1904.00,736.00,184.00,21612.00,1996.00,-4252.00,-2416.00,26284.00,1660.00,-183908.00,45420.00,107340.00,1620.00,-2864.00,82708.00,25876.00,-1812.00,-23092.00,21296.00
2015:Q1,40.00,29.00,141731.00,-1976.00,1876.00,-31488.00,-300.00,48004.00,5312.00,40608.00,-25224.00,27308.00,-5432.00,-110948.00,70676.00,171319.00,16508.00,-5584.00,69431.00,90964.00,141720.00,-25189.00,166920.00
2015:Q2,41.00,28.00,57733.00,1172.00,820.00,3640.00,-216.00,34196.00,1284.00,12444.00,-6544.00,27012.00,-2648.00,-136004.00,75876.00,80897.00,-11596.00,-3852.00,70041.00,26304.00,57720.00,-29455.00,87188.00
2015:Q3,41.00,28.00,-12475.00,2480.00,1336.00,10072.00,-296.00,54672.00,2960.00,19284.00,-1204.00,33632.00,-1652.00,-99196.00,-49740.00,69849.00,-22388.00,-4368.00,68921.00,27684.00,-12488.00,-35819.00,23344.00
2015:Q4,42.00,27.00,74347.00,2380.00,1280.00,-572.00,-180.00,44840.00,2788.00,13696.00,-1880.00,30236.00,-1284.00,-104196.00,39900.00,92179.00,2996.00,-3472.00,59203.00,33452.00,74332.00,-44417.00,118764.00
2016:Q1,41.00,27.00,182766.00,2512.00,1680.00,7572.00,-308.00,41148.00,2004.00,10788.00,-3444.00,31800.00,-1124.00,-93388.00,142548.00,82126.00,4.00,-7556.00,57506.00,32172.00,182752.00,-44418.00,227184.00
2016:Q2,42.00,27.00,60963.00,2596.00,1480.00,7616.00,-324.00,40076.00,1868.00,12440.00,-2700.00,28468.00,-1096.00,-85340.00,8976.00,86979.00,2928.00,-7176.00,57135.00,34092.00,60948.00,-44417.00,105380.00
