1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2012:Q2,164822.00,228070.00,94507.00,66853.00,-284476.00,2472.00,6288.00,-10492.00,-235120.00,-47624.00,59868.00,-3832.00,24120.00,39580.00,164822.00,-57744.00,247130.00,-24243.00,276.00,-597.00
2012:Q3,160213.00,-15728.00,72159.00,61841.00,23657.00,52289.00,-4840.00,-1352.00,-22440.00,0.00,18284.00,108.00,-19804.00,37980.00,160213.00,-12236.00,180530.00,-18199.00,1440.00,8678.00
2012:Q4,206321.00,139504.00,101178.00,61469.00,-110790.00,14570.00,29352.00,-13264.00,-141448.00,0.00,14960.00,4184.00,-2128.00,12904.00,206321.00,-3644.00,209672.00,5381.00,1708.00,-6796.00
2013:Q1,134612.00,-4446.00,44653.00,24766.00,36355.00,15903.00,-23496.00,27672.00,16276.00,0.00,33284.00,-128.00,23008.00,10404.00,134612.00,-696.00,109912.00,23580.00,304.00,1512.00
2013:Q2,190518.00,30009.00,75315.00,21195.00,39072.00,21844.00,8200.00,-8440.00,17468.00,0.00,24928.00,-356.00,17108.00,8176.00,190518.00,-496.00,152870.00,27841.00,3604.00,6699.00
2013:Q3,214916.00,120944.00,95599.00,22916.00,-65531.00,-5371.00,19368.00,10336.00,-89864.00,0.00,40988.00,2080.00,25104.00,13804.00,214916.00,-628.00,152081.00,61993.00,1840.00,-370.00
2013:Q4,246150.00,-33751.00,79478.00,20372.00,123028.00,8124.00,-8436.00,12164.00,111176.00,0.00,57024.00,2204.00,14796.00,40024.00,246150.00,-16.00,162510.00,71686.00,-588.00,12559.00
2014:Q1,332608.00,148435.00,16887.00,93022.00,19328.00,2336.00,5656.00,19044.00,-7708.00,0.00,54936.00,-2732.00,6176.00,51492.00,332608.00,-60.00,276658.00,55181.00,-640.00,1468.00
2014:Q2,306255.00,169520.00,111720.00,80444.00,-111801.00,-18657.00,-7992.00,4704.00,-89856.00,0.00,56372.00,4056.00,26632.00,25684.00,306255.00,-132.00,255998.00,50668.00,-4352.00,4074.00
2014:Q3,254391.00,88283.00,54342.00,85255.00,57139.00,25683.00,14736.00,9808.00,6912.00,0.00,-30628.00,-372.00,-37560.00,7304.00,254391.00,-140.00,205837.00,40821.00,-2828.00,10701.00
2014:Q4,386694.00,78078.00,98027.00,88263.00,88670.00,32626.00,16376.00,14304.00,25364.00,0.00,33656.00,3304.00,2036.00,28316.00,386694.00,-56.00,260783.00,123038.00,-1264.00,4193.00
2015:Q1,419786.00,102976.00,123453.00,116302.00,36070.00,28978.00,15624.00,1372.00,-9904.00,0.00,40984.00,4036.00,6204.00,30744.00,419786.00,0.00,314891.00,102206.00,-5744.00,8432.00
2015:Q2,273387.00,46757.00,50023.00,98939.00,33635.00,21263.00,22908.00,6036.00,-16572.00,0.00,44032.00,-2760.00,-428.00,47220.00,273387.00,0.00,207266.00,69559.00,-540.00,-2899.00
2015:Q3,180399.00,106039.00,97622.00,32284.00,-49557.00,-349.00,6548.00,-20688.00,-35068.00,0.00,-5988.00,1348.00,3480.00,-10816.00,180399.00,0.00,142343.00,31412.00,-1632.00,8276.00
2015:Q4,248716.00,146116.00,41545.00,143895.00,-94640.00,4992.00,-15824.00,9344.00,-93152.00,0.00,11800.00,2700.00,-4496.00,13596.00,248716.00,0.00,192095.00,54235.00,-56.00,2442.00
2016:Q1,424208.00,68316.00,157173.00,163851.00,32281.00,21253.00,-6944.00,-1180.00,19152.00,0.00,2588.00,-5164.00,-32996.00,40748.00,424208.00,0.00,370960.00,36330.00,-1884.00,18803.00
2016:Q2,155590.00,102677.00,7936.00,52287.00,-7153.00,-11645.00,-9948.00,34848.00,-20408.00,0.00,-156.00,3472.00,-18292.00,14664.00,155590.00,0.00,99512.00,71154.00,-1164.00,-13912.00
2016:Q3,176720.00,-68269.00,119861.00,47542.00,105870.00,2594.00,-3792.00,11772.00,95296.00,0.00,-28284.00,-400.00,-12736.00,-15148.00,176720.00,0.00,148297.00,-525.00,-984.00,29932.00
