1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1985:Q4,295320.00,217204.00,62692.00,97736.00,56776.00,78116.00,6116.00,86104.00,0.00,-30436.00,16332.00,295320.00,-99660.00,6116.00,-105776.00,20756.00,664.00,234068.00,86104.00,147964.00,7792.00,24776.00,-16984.00,-22936.00,1396.00,168.00,812.00,8724.00,1448.00,7276.00,20340.00,0.00,20340.00,22312.00,16732.00,5580.00,26340.00,26340.00,0.00,21892.00,-2112.00,-1675.00,-437.00,59892.00,0.00,59892.00,212.00,0.00,-15240.00,0.00,-2300.00,516.00,11684.00,-18492.00,30176.00
1986:Q1,197664.00,155892.00,-26884.00,182876.00,-100.00,41772.00,6584.00,6220.00,0.00,34708.00,-5740.00,197664.00,-81852.00,6584.00,-88436.00,-30252.00,2684.00,20600.00,6220.00,14380.00,24656.00,-4712.00,29368.00,-3924.00,-2500.00,396.00,732.00,12688.00,32.00,12656.00,7708.00,0.00,7708.00,11792.00,8844.00,2948.00,34608.00,34608.00,0.00,38580.00,12436.00,10903.00,1533.00,25592.00,0.00,25592.00,308.00,0.00,13068.00,0.00,74404.00,-292.00,36232.00,15644.00,20588.00
1986:Q2,297260.00,167732.00,13912.00,210496.00,-56676.00,129528.00,9592.00,35948.00,0.00,86744.00,-2756.00,297260.00,-21404.00,9592.00,-30996.00,28704.00,2332.00,114828.00,35948.00,78880.00,15244.00,28916.00,-13672.00,16512.00,5396.00,596.00,3448.00,10176.00,-88.00,10264.00,-3316.00,0.00,-3316.00,-18600.00,-13948.00,-4652.00,30068.00,30068.00,0.00,13916.00,-17096.00,-28189.00,11093.00,38492.00,0.00,38492.00,400.00,0.00,12736.00,0.00,-8368.00,-244.00,73440.00,38628.00,34812.00
1986:Q3,254456.00,263804.00,56320.00,147484.00,60000.00,-9348.00,15792.00,26372.00,0.00,-37224.00,-14288.00,254456.00,76512.00,15792.00,60720.00,-7016.00,2088.00,9308.00,26372.00,-17064.00,14452.00,2352.00,12100.00,4588.00,3204.00,584.00,2236.00,13492.00,-40.00,13532.00,8936.00,0.00,8936.00,-6712.00,-5036.00,-1676.00,22776.00,22776.00,0.00,24388.00,9132.00,9638.00,-506.00,37464.00,0.00,37464.00,468.00,0.00,2116.00,0.00,-5336.00,108.00,41668.00,31732.00,9936.00
1986:Q4,231332.00,143652.00,63796.00,79856.00,0.00,87680.00,22252.00,23420.00,0.00,30756.00,11252.00,231332.00,26564.00,22252.00,4312.00,5456.00,964.00,83492.00,23420.00,60072.00,24956.00,46844.00,-21888.00,20268.00,2312.00,364.00,808.00,14380.00,168.00,14212.00,16004.00,0.00,16004.00,-49504.00,-18652.00,-30852.00,30756.00,30756.00,0.00,42900.00,9236.00,7812.00,1424.00,18732.00,0.00,18732.00,528.00,0.00,10088.00,0.00,-28176.00,-148.00,1352.00,-944.00,2296.00
1987:Q1,142784.00,62940.00,-81940.00,144880.00,0.00,79844.00,3596.00,33740.00,0.00,35432.00,7076.00,142784.00,-91504.00,3596.00,-95100.00,-10480.00,-204.00,118000.00,33740.00,84260.00,25412.00,-3852.00,29264.00,-23904.00,5272.00,120.00,4996.00,10144.00,76.00,10068.00,8880.00,0.00,8880.00,664.00,-13908.00,14572.00,35432.00,35432.00,0.00,29944.00,-42356.00,-38941.00,-3416.00,66948.00,0.00,66948.00,988.00,0.00,7720.00,0.00,-40984.00,228.00,37468.00,11020.00,26448.00
1987:Q2,230860.00,160724.00,-60580.00,221304.00,0.00,70136.00,8632.00,25204.00,1560.00,28648.00,6092.00,230860.00,155820.00,8632.00,147188.00,-19884.00,-1420.00,12856.00,25204.00,-12348.00,36116.00,19560.00,16556.00,21392.00,-4100.00,-128.00,3224.00,8064.00,68.00,7996.00,-14448.00,0.00,-14448.00,-22852.00,-24292.00,1440.00,30208.00,28648.00,1560.00,26752.00,10596.00,-2529.00,13125.00,14388.00,0.00,14388.00,-896.00,0.00,-15528.00,0.00,-44072.00,160.00,34612.00,2168.00,32444.00
1987:Q3,124536.00,71976.00,-51144.00,123120.00,0.00,52560.00,8592.00,21544.00,1348.00,31388.00,-10312.00,124536.00,36688.00,8592.00,28096.00,-4252.00,-1576.00,23880.00,21544.00,2336.00,15092.00,-7668.00,22760.00,25556.00,1304.00,-112.00,3824.00,7528.00,132.00,7396.00,-1580.00,0.00,-1580.00,11816.00,5708.00,6108.00,32736.00,31388.00,1348.00,23644.00,-13576.00,-7533.00,-6044.00,1440.00,0.00,1440.00,-108.00,0.00,8060.00,0.00,-37852.00,0.00,-7976.00,-15792.00,7816.00
1987:Q4,192404.00,116148.00,44936.00,71832.00,-620.00,76256.00,10264.00,34872.00,1436.00,26224.00,3460.00,192404.00,26008.00,10264.00,15744.00,476.00,-688.00,12860.00,34872.00,-22012.00,8504.00,7624.00,880.00,2932.00,-4008.00,164.00,864.00,8528.00,252.00,8276.00,-672.00,0.00,-672.00,11188.00,9576.00,1612.00,27040.00,25604.00,1436.00,13808.00,-9540.00,-13327.00,3787.00,-24364.00,0.00,-24364.00,2280.00,0.00,18556.00,0.00,20128.00,64.00,78276.00,47984.00,30292.00
1988:Q1,200352.00,129184.00,12600.00,116584.00,0.00,71168.00,9876.00,16444.00,1392.00,35324.00,8132.00,200352.00,25984.00,9876.00,16108.00,-1884.00,-12.00,39896.00,16444.00,23452.00,21816.00,-1740.00,23556.00,-48360.00,4036.00,-732.00,5088.00,8920.00,412.00,8508.00,-108.00,0.00,-108.00,-37788.00,-23116.00,-14672.00,36720.00,35324.00,1396.00,18816.00,-14288.00,-3676.00,-10612.00,-6320.00,0.00,-6320.00,2692.00,0.00,7700.00,0.00,3928.00,-316.00,134564.00,25936.00,108628.00
1988:Q2,176012.00,120440.00,-41420.00,161240.00,620.00,55572.00,8692.00,11852.00,1640.00,32528.00,860.00,176012.00,181920.00,8692.00,173228.00,-17756.00,404.00,-18748.00,11852.00,-30600.00,-1824.00,-7132.00,5308.00,-13404.00,-448.00,496.00,4116.00,8832.00,612.00,8220.00,4780.00,0.00,4780.00,3744.00,628.00,3116.00,34792.00,33148.00,1644.00,-2520.00,13144.00,734.00,12410.00,10160.00,0.00,10160.00,5080.00,0.00,-19824.00,0.00,-62200.00,-36.00,45304.00,-2540.00,47844.00
1988:Q3,168456.00,124120.00,64636.00,59484.00,0.00,44336.00,8148.00,9764.00,1680.00,29460.00,-4716.00,168456.00,79756.00,8148.00,71608.00,-476.00,728.00,-23212.00,9764.00,-32976.00,13664.00,4492.00,9172.00,-9732.00,-248.00,556.00,1548.00,9388.00,596.00,8792.00,768.00,0.00,768.00,39048.00,37172.00,1876.00,31148.00,29460.00,1688.00,23200.00,-3672.00,5493.00,-9165.00,-5356.00,0.00,-5356.00,3484.00,0.00,9320.00,0.00,-212.00,60.00,-1304.00,4632.00,-5936.00
1988:Q4,137064.00,77460.00,62076.00,16004.00,-620.00,59604.00,7096.00,10620.00,1844.00,33804.00,6240.00,137064.00,18640.00,7096.00,11544.00,4688.00,956.00,28584.00,10620.00,17964.00,25368.00,24744.00,624.00,-7012.00,-2872.00,452.00,2264.00,10580.00,356.00,10224.00,100.00,0.00,100.00,-6112.00,-8044.00,1932.00,35036.00,33184.00,1852.00,7676.00,-6132.00,-1843.00,-4289.00,-6040.00,0.00,-6040.00,1528.00,0.00,23888.00,0.00,-64360.00,352.00,69480.00,25228.00,44252.00
1989:Q1,191180.00,126228.00,12200.00,114028.00,0.00,64952.00,8288.00,15034.00,1944.00,39832.00,-146.00,191180.00,94616.00,8288.00,86328.00,36828.00,1348.00,-29974.00,15034.00,-45008.00,2015.00,-19084.00,21099.00,-16042.00,-1656.00,384.00,-1784.00,10452.00,120.00,10332.00,-6264.00,0.00,-6264.00,-33064.00,-19904.00,-13160.00,41784.00,39832.00,1952.00,1592.00,-17979.00,-7888.00,-10091.00,-1624.00,0.00,-1624.00,2800.00,0.00,4044.00,0.00,46948.00,-24.00,56780.00,-24772.00,81552.00
1989:Q2,143672.00,94812.00,-79804.00,173996.00,620.00,48860.00,8184.00,-869.00,2132.00,35872.00,3541.00,143672.00,136610.00,8184.00,128426.00,10304.00,1896.00,3531.00,-869.00,4400.00,-12499.00,4080.00,-16579.00,-63755.00,-1624.00,356.00,-2668.00,11320.00,-136.00,11456.00,-8056.00,0.00,-8056.00,20680.00,15796.00,4884.00,38632.00,36492.00,2140.00,2428.00,24193.00,11511.00,12682.00,-18276.00,0.00,-18276.00,1956.00,0.00,-80032.00,0.00,107656.00,-32.00,-28948.00,-36512.00,7564.00
1989:Q3,175752.00,124184.00,38112.00,86072.00,0.00,51568.00,8431.00,18063.00,2052.00,30532.00,-7511.00,175752.00,1616.00,8431.00,-6816.00,20092.00,1904.00,12595.00,18063.00,-5468.00,-32056.00,-42176.00,10120.00,-55536.00,104.00,336.00,-2020.00,11196.00,-136.00,11332.00,-9228.00,0.00,-9228.00,22360.00,13268.00,9092.00,32592.00,30532.00,2060.00,6136.00,9029.00,3272.00,5757.00,9504.00,0.00,9504.00,1172.00,0.00,29800.00,0.00,15000.00,-124.00,101280.00,484.00,100796.00
1989:Q4,206561.00,127108.00,96204.00,30904.00,0.00,79453.00,7772.00,14812.00,2336.00,31373.00,23160.00,206561.00,-49226.00,7772.00,-56999.00,26772.00,1364.00,33172.00,14812.00,18360.00,14992.00,24376.00,-9384.00,22034.00,2464.00,324.00,-2828.00,10060.00,108.00,9952.00,624.00,0.00,624.00,28720.00,22400.00,6320.00,33717.00,31373.00,2344.00,-3208.00,-2368.00,2149.00,-4516.00,-1068.00,0.00,-1068.00,1388.00,0.00,-6896.00,0.00,106004.00,568.00,-10048.00,-35028.00,24980.00
1990:Q1,242976.00,46896.00,89716.00,-42820.00,0.00,196080.00,6142.00,3594.00,2272.00,40548.00,143524.00,242976.00,38221.00,6142.00,32079.00,-29228.00,948.00,130734.00,3594.00,127140.00,-6414.00,-36308.00,29894.00,19052.00,10004.00,300.00,-3488.00,8744.00,400.00,8344.00,25136.00,0.00,25136.00,-45180.00,-34000.00,-11180.00,42840.00,40548.00,2292.00,41472.00,60597.00,55842.00,4755.00,18444.00,0.00,18444.00,88.00,0.00,22068.00,0.00,-59359.00,268.00,-32272.00,-13352.00,-18920.00
1990:Q2,246921.00,192820.00,1712.00,191108.00,0.00,54101.00,9110.00,-6430.00,2656.00,30473.00,18292.00,246921.00,134386.00,9110.00,125275.00,6268.00,656.00,6038.00,-6430.00,12468.00,26534.00,53336.00,-26802.00,1932.00,1228.00,272.00,-3816.00,7080.00,732.00,6348.00,-732.00,0.00,-732.00,21628.00,13108.00,8520.00,33149.00,30473.00,2676.00,22148.00,17081.00,1184.00,15898.00,-688.00,0.00,-688.00,-360.00,0.00,21740.00,0.00,-69302.00,-688.00,22368.00,7652.00,14716.00
1990:Q3,290116.00,237992.00,115796.00,122196.00,0.00,52124.00,10142.00,-3724.00,2548.00,33640.00,9517.00,290116.00,186963.00,10142.00,176821.00,-36304.00,420.00,17444.00,-3724.00,21168.00,17841.00,11960.00,5881.00,-10475.00,4912.00,264.00,-3808.00,7492.00,644.00,6848.00,3888.00,0.00,3888.00,12768.00,12548.00,220.00,36228.00,33640.00,2588.00,7384.00,20505.00,3664.00,16841.00,384.00,0.00,384.00,-20.00,0.00,64548.00,0.00,-91786.00,-48.00,51516.00,5636.00,45880.00
1990:Q4,308378.00,221012.00,179844.00,41168.00,0.00,87366.00,8558.00,-3240.00,2908.00,28754.00,50386.00,308378.00,26182.00,8558.00,17625.00,4132.00,240.00,11656.00,-3240.00,14896.00,-4701.00,2768.00,-7469.00,-7437.00,3824.00,276.00,-3164.00,9964.00,116.00,9848.00,-3060.00,0.00,-3060.00,10216.00,10576.00,-360.00,31702.00,28754.00,2948.00,-7648.00,24432.00,12742.00,11691.00,3808.00,0.00,3808.00,1096.00,0.00,-23012.00,0.00,163531.00,-216.00,66556.00,22848.00,43708.00
1991:Q1,257492.00,180826.00,23388.00,157438.00,0.00,76667.00,11132.00,-644.00,2232.00,42303.00,21644.00,257492.00,-45079.00,11132.00,-56212.00,-12588.00,-60.00,25372.00,-644.00,26016.00,43302.00,6900.00,36402.00,11168.00,13384.00,212.00,2580.00,19528.00,-360.00,19888.00,15396.00,0.00,15396.00,-30220.00,-36312.00,6092.00,44635.00,42303.00,2332.00,35636.00,87220.00,37400.00,49820.00,30696.00,0.00,30696.00,2312.00,0.00,60640.00,0.00,-66213.00,-4.00,19576.00,21304.00,-1728.00
1991:Q2,295217.00,237698.00,-46872.00,284570.00,0.00,57519.00,16417.00,-5941.00,2832.00,37651.00,6560.00,295217.00,119072.00,16417.00,102655.00,896.00,-496.00,-7637.00,-5941.00,-1696.00,9952.00,20276.00,-10324.00,72454.00,-8988.00,68.00,1536.00,27860.00,-948.00,28808.00,8416.00,0.00,8416.00,-2172.00,-4008.00,1836.00,40583.00,37651.00,2932.00,6436.00,-18424.00,-25200.00,6776.00,18580.00,0.00,18580.00,3596.00,0.00,1944.00,0.00,-18423.00,300.00,39664.00,-4976.00,44640.00
1991:Q3,434091.00,400801.00,172180.00,228621.00,0.00,33291.00,11025.00,-2922.00,2180.00,36451.00,-13443.00,434091.00,5027.00,11025.00,-5999.00,29980.00,-476.00,62278.00,-2922.00,65200.00,59359.00,37020.00,22339.00,54392.00,7556.00,220.00,2208.00,27500.00,-900.00,28400.00,28680.00,0.00,28680.00,10840.00,10132.00,708.00,38727.00,36451.00,2276.00,-59220.00,33672.00,46852.00,-13180.00,20592.00,0.00,20592.00,3780.00,0.00,19152.00,0.00,69077.00,3048.00,17700.00,24572.00,-6872.00
1991:Q4,334744.00,274612.00,103200.00,171412.00,0.00,60132.00,9062.00,5187.00,2964.00,37028.00,5891.00,334744.00,-28703.00,9062.00,-37765.00,4820.00,-20.00,19919.00,5187.00,14732.00,12971.00,16264.00,-3293.00,59686.00,25724.00,664.00,15792.00,18436.00,-224.00,18660.00,21908.00,0.00,21908.00,320.00,-5460.00,5780.00,40108.00,37028.00,3080.00,6184.00,34264.00,31588.00,2676.00,43916.00,0.00,43916.00,2860.00,0.00,-8992.00,0.00,9127.00,-1980.00,57740.00,14852.00,42888.00
1992:Q1,373850.00,318500.00,101716.00,216784.00,0.00,55349.00,12959.00,-3029.00,1844.00,43217.00,358.00,373850.00,145047.00,12959.00,132088.00,-5660.00,428.00,102687.00,-3029.00,105716.00,18183.00,-12572.00,30755.00,55625.00,-8724.00,1108.00,9300.00,14720.00,448.00,14272.00,9428.00,0.00,9428.00,-42508.00,-43324.00,816.00,45225.00,43217.00,2008.00,25640.00,30897.00,11998.00,18900.00,-70056.00,0.00,-70056.00,2092.00,0.00,51408.00,0.00,-84999.00,11600.00,62408.00,36592.00,25816.00
1992:Q2,362969.00,307494.00,9600.00,297894.00,0.00,55475.00,15621.00,4165.00,2984.00,36355.00,-3650.00,362969.00,114375.00,15621.00,98754.00,62400.00,816.00,-109931.00,4165.00,-114096.00,26666.00,29428.00,-2762.00,61883.00,19744.00,1552.00,8124.00,8384.00,1116.00,7268.00,7352.00,0.00,7352.00,-3388.00,-1524.00,-1864.00,39467.00,36355.00,3112.00,24220.00,901.00,3175.00,-2273.00,14056.00,0.00,14056.00,1460.00,0.00,-9848.00,0.00,9023.00,-216.00,85928.00,35160.00,50768.00
1992:Q3,370467.00,330030.00,64276.00,265754.00,0.00,40437.00,21601.00,-9475.00,2564.00,41585.00,-15837.00,370467.00,130034.00,21601.00,108433.00,-21276.00,1920.00,-17327.00,-9475.00,-7852.00,28926.00,-12388.00,41314.00,63722.00,6976.00,1700.00,5676.00,-8716.00,1172.00,-9888.00,14704.00,0.00,14704.00,10008.00,1580.00,8428.00,44341.00,41585.00,2756.00,78872.00,-4279.00,-10243.00,5963.00,-16948.00,0.00,-16948.00,1360.00,0.00,14592.00,0.00,11355.00,6472.00,18356.00,24840.00,-6484.00
1992:Q4,266875.00,213292.00,93496.00,119796.00,0.00,53583.00,26399.00,-16501.00,3268.00,37991.00,2426.00,266875.00,11448.00,26399.00,-14951.00,33188.00,-256.00,-44881.00,-16501.00,-28380.00,40324.00,32168.00,8156.00,41146.00,16996.00,1552.00,352.00,-576.00,632.00,-1208.00,9208.00,0.00,9208.00,1588.00,-828.00,2416.00,41423.00,37991.00,3432.00,23428.00,-27428.00,-6714.00,-20714.00,32360.00,0.00,32360.00,1788.00,0.00,15640.00,0.00,11317.00,2608.00,55648.00,-28952.00,84600.00
1993:Q1,232382.00,177138.00,8864.00,168274.00,0.00,55244.00,24158.00,-1086.00,2324.00,36560.00,-6711.00,232382.00,35198.00,24158.00,11040.00,-70584.00,1248.00,69650.00,-1086.00,70736.00,31984.00,1240.00,30744.00,-5078.00,8888.00,1580.00,5100.00,11148.00,140.00,11008.00,28140.00,0.00,28140.00,-38196.00,-40552.00,2356.00,39044.00,36560.00,2484.00,5664.00,5181.00,-2544.00,7725.00,39772.00,0.00,39772.00,2072.00,0.00,-9588.00,0.00,16007.00,-2620.00,57772.00,37796.00,19976.00
1993:Q2,360495.00,284530.00,-2388.00,286918.00,0.00,75965.00,12067.00,-6817.00,2924.00,32941.00,34850.00,360495.00,71072.00,12067.00,59005.00,19548.00,392.00,17499.00,-6817.00,24316.00,42273.00,38768.00,3505.00,15445.00,-560.00,1788.00,5264.00,15360.00,-284.00,15644.00,21120.00,0.00,21120.00,-4800.00,1616.00,-6416.00,36105.00,32941.00,3164.00,25712.00,24001.00,22842.00,1159.00,21076.00,0.00,21076.00,2072.00,0.00,12212.00,0.00,11907.00,1504.00,21504.00,28460.00,-6956.00
1993:Q3,257687.00,217186.00,-3596.00,220782.00,0.00,40501.00,11480.00,-6600.00,2620.00,43069.00,-10068.00,257687.00,-2447.00,11480.00,-13926.00,20992.00,268.00,-22116.00,-6600.00,-15516.00,42354.00,744.00,41610.00,22737.00,1016.00,1580.00,-2044.00,16164.00,-344.00,16508.00,27204.00,0.00,27204.00,51068.00,38708.00,12360.00,45989.00,43069.00,2920.00,41820.00,-10443.00,-13108.00,2665.00,5408.00,0.00,5408.00,2072.00,0.00,23984.00,0.00,-96271.00,-1072.00,89424.00,84532.00,4892.00
1993:Q4,291056.00,236750.00,225000.00,11750.00,0.00,54306.00,10928.00,-1817.00,2760.00,35742.00,6694.00,291056.00,60092.00,10928.00,49165.00,-16956.00,588.00,53367.00,-1817.00,55184.00,31405.00,33544.00,-2139.00,26505.00,16744.00,964.00,2128.00,13572.00,-24.00,13596.00,4004.00,0.00,4004.00,-25424.00,-22160.00,-3264.00,38734.00,35742.00,2992.00,-17532.00,-15500.00,16213.00,-31713.00,62084.00,0.00,62084.00,2072.00,0.00,-55044.00,0.00,-14267.00,-1112.00,124632.00,45592.00,79040.00
1994:Q1,103764.00,70435.00,26060.00,44375.00,0.00,33329.00,12870.00,-9818.00,1776.00,37981.00,-9480.00,103764.00,51769.00,12870.00,38899.00,34792.00,-9904.00,-11482.00,-9818.00,-1664.00,35787.00,10316.00,25471.00,37191.00,12428.00,-1492.00,4408.00,8968.00,-420.00,9388.00,-12876.00,0.00,-12876.00,-1188.00,-11100.00,9912.00,40033.00,37981.00,2052.00,27540.00,-42220.00,-40953.00,-1267.00,-62876.00,0.00,-62876.00,-952.00,0.00,21892.00,0.00,-73330.00,2040.00,43236.00,-12516.00,55752.00
1994:Q2,273844.00,241460.00,-90800.00,332260.00,0.00,32384.00,8722.00,-20135.00,2972.00,34644.00,6181.00,273844.00,318146.00,8722.00,309424.00,-17540.00,17532.00,-84443.00,-20135.00,-64308.00,24066.00,22516.00,1550.00,-29389.00,1368.00,-800.00,2228.00,9088.00,-300.00,9388.00,10324.00,0.00,10324.00,33504.00,15768.00,17736.00,37692.00,34644.00,3048.00,-14776.00,-2272.00,-4331.00,2059.00,-3660.00,0.00,-3660.00,-952.00,0.00,-6340.00,0.00,-11220.00,-4008.00,-4704.00,-7832.00,3128.00
1994:Q3,202046.00,172308.00,-4604.00,176912.00,0.00,29738.00,6460.00,-16405.00,4364.00,44166.00,-8847.00,202046.00,160149.00,6460.00,153689.00,30568.00,2476.00,-100677.00,-16405.00,-84272.00,41019.00,4836.00,36183.00,-60239.00,-8884.00,-800.00,-6856.00,9088.00,-300.00,9388.00,14048.00,0.00,14048.00,23940.00,25276.00,-1336.00,48622.00,44166.00,4456.00,-13084.00,-1996.00,3330.00,-5326.00,-6644.00,0.00,-6644.00,-952.00,0.00,-36304.00,0.00,19988.00,40.00,88544.00,-27436.00,115980.00
1994:Q4,193679.00,164465.00,145832.00,18633.00,0.00,29214.00,3941.00,-20962.00,3708.00,33778.00,8749.00,193679.00,201165.00,3941.00,197224.00,-39896.00,8816.00,-114454.00,-20962.00,-93492.00,29144.00,30372.00,-1228.00,-59876.00,-18740.00,580.00,-1728.00,9040.00,-348.00,9388.00,-23080.00,0.00,-23080.00,10576.00,10520.00,56.00,37474.00,33778.00,3696.00,-7264.00,-4820.00,8698.00,-13518.00,6484.00,0.00,6484.00,-952.00,0.00,22148.00,0.00,7078.00,-1036.00,133020.00,-7420.00,140440.00
1995:Q1,148970.00,136533.00,90776.00,45757.00,0.00,12437.00,6669.00,-36108.00,5204.00,42953.00,-6281.00,148970.00,-116231.00,6669.00,-122899.00,-38200.00,8032.00,-75428.00,-36108.00,-39320.00,7810.00,-764.00,8574.00,-65758.00,82344.00,832.00,-3540.00,1368.00,1216.00,152.00,16316.00,0.00,16316.00,2892.00,2156.00,736.00,48233.00,42953.00,5280.00,37676.00,11668.00,195.00,11473.00,2968.00,0.00,2968.00,-1708.00,0.00,18716.00,0.00,60927.00,-2516.00,152568.00,29380.00,123188.00
1995:Q2,410880.00,374811.00,-32580.00,407391.00,0.00,36069.00,5130.00,-17477.00,3256.00,35677.00,9483.00,410880.00,207064.00,5130.00,201934.00,26768.00,3624.00,-157693.00,-17477.00,-140216.00,16718.00,19112.00,-2394.00,-62340.00,26868.00,2004.00,-3872.00,1992.00,1220.00,772.00,2444.00,0.00,2444.00,248.00,616.00,-368.00,39065.00,35677.00,3388.00,-31008.00,-1196.00,12707.00,-13903.00,-34976.00,0.00,-34976.00,-1708.00,0.00,-1132.00,0.00,156589.00,6732.00,214688.00,48220.00,166468.00
1995:Q3,125034.00,108531.00,-23360.00,131891.00,0.00,16503.00,4270.00,-20532.00,2308.00,45007.00,-14550.00,125034.00,-53641.00,4270.00,-57911.00,-17260.00,5828.00,-26884.00,-20532.00,-6352.00,-477.00,-19488.00,19011.00,-3524.00,-4088.00,312.00,-1304.00,1796.00,1216.00,580.00,252.00,0.00,252.00,-5668.00,1352.00,-7020.00,47475.00,45007.00,2468.00,-23756.00,18144.00,-9926.00,28070.00,46584.00,0.00,46584.00,-1708.00,0.00,-10444.00,0.00,-59799.00,-10372.00,223568.00,43984.00,179584.00
1995:Q4,-29789.00,75121.00,72872.00,2249.00,0.00,-104910.00,4215.00,-38523.00,-33712.00,-40334.00,3444.00,-29789.00,-77500.00,4215.00,-81716.00,53804.00,3700.00,-60875.00,-38523.00,-22352.00,30661.00,24092.00,6569.00,-64903.00,13356.00,-2172.00,-6304.00,1548.00,1216.00,332.00,-14940.00,0.00,-14940.00,344.00,2096.00,-1752.00,-73826.00,-40334.00,-33492.00,-12352.00,-13880.00,-12796.00,-1084.00,39348.00,0.00,39348.00,-1708.00,0.00,17076.00,0.00,86114.00,1460.00,51260.00,16084.00,35176.00
1996:Q1,291067.00,185933.00,204956.00,-19023.00,0.00,105134.00,4624.00,-33027.00,37580.00,96882.00,-926.00,291067.00,-60765.00,4624.00,-65389.00,1032.00,5724.00,-25851.00,-33027.00,7176.00,-1002.00,344.00,-1346.00,-38769.00,22008.00,-1348.00,3988.00,1704.00,1216.00,488.00,-9136.00,0.00,-9136.00,4280.00,-2060.00,6340.00,134710.00,96882.00,37828.00,21336.00,83595.00,29409.00,54185.00,8272.00,0.00,8272.00,116.00,0.00,-15204.00,0.00,-128068.00,-2444.00,286888.00,125400.00,161488.00
1996:Q2,256127.00,206592.00,-153228.00,359820.00,0.00,49535.00,3069.00,-3648.00,2664.00,49375.00,-1925.00,256127.00,28986.00,3069.00,25917.00,23000.00,8140.00,-10448.00,-3648.00,-6800.00,10190.00,16672.00,-6482.00,-12399.00,17040.00,832.00,-980.00,-22356.00,-3452.00,-18904.00,-20584.00,0.00,-20584.00,-816.00,468.00,-1284.00,52055.00,49375.00,2680.00,30156.00,16415.00,9027.00,7387.00,-15152.00,0.00,-15152.00,116.00,0.00,26460.00,0.00,39188.00,-92.00,86376.00,-40388.00,126764.00
1996:Q3,194230.00,167546.00,-49520.00,217066.00,0.00,26684.00,1489.00,5649.00,1504.00,34292.00,-16250.00,194230.00,98727.00,1489.00,97238.00,-43848.00,2732.00,-63751.00,5649.00,-69400.00,16465.00,-14880.00,31345.00,8533.00,-724.00,-2412.00,-3268.00,-13580.00,1796.00,-15376.00,4520.00,0.00,4520.00,-17020.00,-12044.00,-4976.00,35932.00,34292.00,1640.00,-30512.00,6359.00,6584.00,-225.00,-21452.00,0.00,-21452.00,116.00,0.00,-236.00,0.00,-31095.00,2176.00,246568.00,-24520.00,271088.00
1996:Q4,65048.00,-2912.00,64728.00,-67640.00,0.00,67960.00,-1129.00,18265.00,3092.00,39692.00,8041.00,65048.00,-132408.00,-1129.00,-131279.00,-20196.00,3100.00,-31143.00,18265.00,-49408.00,25187.00,27988.00,-2801.00,-100110.00,35428.00,-2108.00,-3308.00,-17352.00,-816.00,-16536.00,-34304.00,0.00,-34304.00,-7684.00,-6684.00,-1000.00,42824.00,39692.00,3132.00,-2592.00,-23332.00,-45093.00,21760.00,-33612.00,0.00,-33612.00,116.00,0.00,-62776.00,0.00,-4465.00,2844.00,430940.00,97584.00,333356.00
1997:Q1,108046.00,55999.00,32576.00,23423.00,0.00,52047.00,-629.00,11297.00,888.00,42427.00,-1936.00,108046.00,-63377.00,-629.00,-62748.00,29240.00,6256.00,-38171.00,11297.00,-49468.00,15007.00,-5992.00,20999.00,-13302.00,53092.00,2440.00,1584.00,-112.00,1596.00,-1708.00,-32.00,0.00,-32.00,3780.00,2880.00,900.00,43347.00,42427.00,920.00,-6612.00,-2896.00,-5992.00,3096.00,9836.00,0.00,9836.00,-1400.00,0.00,1188.00,0.00,-135658.00,-1780.00,205616.00,-28100.00,233716.00
1997:Q2,104177.00,61558.00,-325692.00,387250.00,0.00,42619.00,-100.00,2812.00,3204.00,35219.00,1484.00,104177.00,-50733.00,-100.00,-50634.00,-56908.00,2436.00,-28964.00,2812.00,-31776.00,48340.00,25528.00,22812.00,-13273.00,-32892.00,400.00,492.00,1796.00,-928.00,2724.00,2492.00,0.00,2492.00,-404.00,2976.00,-3380.00,38467.00,35219.00,3248.00,15076.00,6716.00,-17724.00,24440.00,6940.00,0.00,6940.00,-1400.00,0.00,-22368.00,0.00,104456.00,-2712.00,86220.00,-115512.00,201732.00
