date,FL313092803.Q,FL313092803.Q,FL713164003.Q,FL713164003.Q,FL403192405.Q,FL103092405.Q,FL113092405.Q,FL313092403.Q,FL763092405.Q,FL473092403.Q,FL513092403.Q,FL543092473.Q,FL613092403.Q,FL643092473.Q,FL763194735.Q,FL513194733.Q,FL543194733.Q,FL613194733.Q,FL663194735.Q,FL263194735.Q,FL733094703.Q,FL103094105.Q,FL103094105.Q,FL753194503.Q,FL663194505.Q,FL503094505.Q,FL503194305.Q,FL153094305.Q,FL313094303.Q
1998:Q2,32202.00,32202.00,5791.00,5791.00,23385.00,191.00,3309.00,0.00,19471.00,253.00,0.00,161.00,0.00,0.00,449849.00,0.00,0.00,36569.00,64537.00,20012.00,570967.00,18232.00,18232.00,79295.00,228461.00,307756.00,0.00,0.00,0.00
1998:Q3,32615.00,32615.00,5910.00,5910.00,24201.00,203.00,3297.00,0.00,20226.00,294.00,0.00,181.00,0.00,0.00,466975.00,0.00,0.00,34175.00,68269.00,17567.00,586986.00,17039.00,17039.00,89468.00,235709.00,325177.00,0.00,0.00,0.00
1998:Q4,32953.00,32953.00,5952.00,5952.00,25521.00,186.00,3045.00,0.00,21774.00,309.00,0.00,207.00,0.00,0.00,476704.00,0.00,0.00,36033.00,85163.00,21263.00,619163.00,17965.00,17965.00,90559.00,236763.00,327322.00,0.00,0.00,0.00
1999:Q1,33347.00,33347.00,6122.00,6122.00,26966.00,184.00,3027.00,0.00,23088.00,400.00,0.00,267.00,0.00,0.00,490591.00,0.00,0.00,39282.00,88538.00,18126.00,636537.00,13368.00,13368.00,89790.00,274923.00,364713.00,0.00,0.00,0.00
1999:Q2,33803.00,33803.00,6282.00,6282.00,27824.00,195.00,3032.00,0.00,23844.00,452.00,0.00,301.00,0.00,0.00,492241.00,0.00,0.00,38658.00,103219.00,11280.00,645398.00,13155.00,13155.00,88473.00,280832.00,369305.00,0.00,0.00,0.00
1999:Q3,34132.00,34132.00,6330.00,6330.00,29561.00,200.00,3026.00,0.00,25493.00,486.00,0.00,356.00,0.00,0.00,506410.00,0.00,0.00,52285.00,83999.00,11688.00,654382.00,17793.00,17793.00,102479.00,282818.00,385297.00,0.00,0.00,0.00
1999:Q4,34404.00,34404.00,6432.00,6432.00,31583.00,192.00,3031.00,0.00,27484.00,534.00,0.00,342.00,0.00,0.00,501136.00,0.00,0.00,83904.00,54211.00,25408.00,664659.00,28553.00,28553.00,93031.00,302697.00,395728.00,0.00,0.00,0.00
2000:Q1,34747.00,34747.00,6744.00,6744.00,32610.00,184.00,3046.00,0.00,28556.00,565.00,0.00,259.00,0.00,0.00,515783.00,0.00,0.00,104410.00,38098.00,19779.00,678070.00,28141.00,28141.00,114567.00,300231.00,414798.00,0.00,0.00,0.00
2000:Q2,35157.00,35157.00,6865.00,6865.00,32747.00,195.00,3018.00,0.00,28685.00,590.00,0.00,259.00,0.00,0.00,532009.00,0.00,0.00,97589.00,46431.00,18421.00,694450.00,26302.00,26302.00,114542.00,306820.00,421362.00,0.00,0.00,0.00
2000:Q3,35492.00,35492.00,6933.00,6933.00,33111.00,205.00,3026.00,0.00,28906.00,610.00,0.00,364.00,0.00,0.00,576051.00,0.00,0.00,104790.00,51730.00,-9026.00,723545.00,28243.00,28243.00,119921.00,303077.00,422998.00,0.00,0.00,0.00
2000:Q4,35904.00,35904.00,6997.00,6997.00,33812.00,210.00,3065.00,0.00,29525.00,647.00,0.00,365.00,0.00,0.00,595938.00,0.00,0.00,109161.00,56780.00,-7129.00,754750.00,29421.00,29421.00,138669.00,303755.00,442424.00,0.00,0.00,0.00
2001:Q1,36425.00,36425.00,7029.00,7029.00,34589.00,208.00,3018.00,0.00,30315.00,704.00,0.00,344.00,0.00,0.00,601921.00,0.00,17013.00,127635.00,60053.00,-2717.00,803905.00,10230.00,10230.00,134244.00,350524.00,484768.00,0.00,0.00,0.00
2001:Q2,36923.00,36923.00,7143.00,7143.00,35479.00,258.00,3496.00,0.00,30753.00,736.00,0.00,236.00,0.00,0.00,611997.00,0.00,17038.00,130210.00,67646.00,-5781.00,821110.00,10436.00,10436.00,126241.00,327713.00,453954.00,0.00,0.00,0.00
2001:Q3,37282.00,37282.00,7266.00,7266.00,36221.00,271.00,3509.00,0.00,31353.00,826.00,0.00,262.00,0.00,0.00,654252.00,0.00,17004.00,132357.00,64543.00,-18857.00,849299.00,10608.00,10608.00,109261.00,317702.00,426963.00,0.00,0.00,0.00
2001:Q4,37609.00,37609.00,7373.00,7373.00,37088.00,282.00,3517.00,0.00,32142.00,871.00,0.00,276.00,0.00,0.00,656282.00,0.00,15633.00,144901.00,23973.00,-10446.00,830343.00,11614.00,11614.00,108718.00,327737.00,436455.00,0.00,0.00,0.00
2002:Q1,38055.00,38055.00,7648.00,7648.00,37806.00,284.00,3515.00,0.00,32738.00,967.00,0.00,302.00,0.00,0.00,680121.00,0.00,15109.00,127825.00,38133.00,-22613.00,838575.00,14693.00,14693.00,102208.00,345538.00,447746.00,0.00,0.00,0.00
2002:Q2,38423.00,38423.00,8330.00,8330.00,38092.00,302.00,3530.00,0.00,32825.00,1072.00,0.00,363.00,0.00,0.00,694652.00,0.00,17097.00,135426.00,21734.00,-19539.00,849370.00,15568.00,15568.00,123404.00,339852.00,463256.00,0.00,0.00,0.00
2002:Q3,38787.00,38787.00,8264.00,8264.00,38697.00,312.00,3554.00,0.00,33323.00,1111.00,0.00,397.00,0.00,0.00,723310.00,0.00,18089.00,145565.00,2113.00,-24180.00,864897.00,16733.00,16733.00,116654.00,335971.00,452625.00,0.00,0.00,0.00
2002:Q4,39095.00,39095.00,8380.00,8380.00,39080.00,323.00,3570.00,0.00,33530.00,1162.00,0.00,495.00,0.00,0.00,722819.00,0.00,19587.00,161055.00,1424.00,-11052.00,893833.00,18514.00,18514.00,127291.00,347912.00,475203.00,0.00,0.00,0.00
2003:Q1,39473.00,39473.00,8505.00,8505.00,40293.00,323.00,3612.00,0.00,34547.00,1235.00,0.00,576.00,0.00,0.00,705982.00,0.00,20254.00,160390.00,8213.00,28820.00,923659.00,18517.00,18517.00,127473.00,355993.00,483466.00,0.00,0.00,0.00
2003:Q2,39878.00,39878.00,8657.00,8657.00,40859.00,349.00,3633.00,0.00,34788.00,1321.00,0.00,768.00,0.00,0.00,719582.00,0.00,21842.00,179879.00,7706.00,32084.00,961093.00,20767.00,20767.00,126110.00,352075.00,478185.00,0.00,0.00,0.00
2003:Q3,40235.00,40235.00,8746.00,8746.00,41695.00,374.00,3692.00,0.00,35227.00,1392.00,0.00,1010.00,0.00,0.00,721616.00,0.00,22201.00,177885.00,19895.00,32347.00,973944.00,20537.00,20537.00,122928.00,348947.00,471875.00,0.00,0.00,0.00
2003:Q4,40529.00,40529.00,8847.00,8847.00,42283.00,416.00,4165.00,0.00,35148.00,1407.00,0.00,1147.00,0.00,0.00,742661.00,0.00,23408.00,181837.00,21107.00,33082.00,1002095.00,20993.00,20993.00,134697.00,358656.00,493353.00,0.00,0.00,0.00
2004:Q1,40871.00,40871.00,8978.00,8978.00,44099.00,408.00,4258.00,0.00,36687.00,1540.00,0.00,1206.00,0.00,0.00,776744.00,0.00,24615.00,192410.00,35106.00,34928.00,1063803.00,19379.00,19379.00,158950.00,366539.00,525489.00,0.00,0.00,0.00
2004:Q2,41384.00,41384.00,9226.00,9226.00,45233.00,447.00,4264.00,0.00,37695.00,1597.00,0.00,1230.00,0.00,0.00,807963.00,0.00,23927.00,213171.00,20839.00,31136.00,1097036.00,21470.00,21470.00,136478.00,358929.00,495407.00,0.00,0.00,0.00
2004:Q3,42233.00,42233.00,10502.00,10502.00,45260.00,483.00,4255.00,0.00,37668.00,1618.00,0.00,1236.00,0.00,0.00,923328.00,0.00,25455.00,221738.00,25119.00,11454.00,1207094.00,22332.00,22332.00,151060.00,353266.00,504326.00,0.00,0.00,0.00
2004:Q4,42522.00,42522.00,11914.00,11914.00,44788.00,487.00,4209.00,0.00,36734.00,1654.00,0.00,1704.00,0.00,0.00,961802.00,0.00,25879.00,234115.00,23184.00,7523.00,1252503.00,23579.00,23579.00,167746.00,367090.00,534836.00,0.00,0.00,0.00
2005:Q1,42885.00,42885.00,12560.00,12560.00,45138.00,475.00,4254.00,0.00,37105.00,1650.00,121.00,1533.00,0.00,0.00,944201.00,0.00,25764.00,159049.00,101491.00,24834.00,1255339.00,95348.00,95348.00,169130.00,377798.00,546928.00,0.00,0.00,0.00
2005:Q2,43240.00,43240.00,12937.00,12937.00,45905.00,481.00,4052.00,0.00,38087.00,1688.00,110.00,1487.00,0.00,0.00,971022.00,0.00,25944.00,162547.00,104765.00,28837.00,1293115.00,97446.00,97446.00,184756.00,397033.00,581789.00,0.00,0.00,0.00
2005:Q3,43534.00,43534.00,13307.00,13307.00,46715.00,521.00,4124.00,0.00,38704.00,1771.00,110.00,1485.00,0.00,0.00,976258.00,0.00,34010.00,169433.00,116020.00,24318.00,1320039.00,101574.00,101574.00,189781.00,395624.00,585405.00,0.00,0.00,0.00
2005:Q4,43786.00,43786.00,13536.00,13536.00,46697.00,529.00,4125.00,0.00,38695.00,1768.00,110.00,1470.00,0.00,0.00,989663.00,0.00,35627.00,195213.00,110164.00,27146.00,1357813.00,117028.00,117028.00,188781.00,413970.00,602751.00,0.00,0.00,0.00
2006:Q1,45088.00,45088.00,13759.00,13759.00,47271.00,538.00,4131.00,0.00,39217.00,1808.00,104.00,1473.00,0.00,0.00,1005495.00,0.00,35260.00,187002.00,93385.00,34790.00,1355932.00,132005.00,132005.00,212905.00,421404.00,634309.00,0.00,0.00,0.00
2006:Q2,45250.00,45250.00,14970.00,14970.00,47306.00,548.00,4151.00,0.00,39338.00,1789.00,93.00,1387.00,0.00,0.00,1071274.00,0.00,34772.00,191948.00,96302.00,52412.00,1446708.00,135497.00,135497.00,214981.00,428705.00,643686.00,0.00,0.00,0.00
2006:Q3,45586.00,45586.00,15069.00,15069.00,47405.00,566.00,4247.00,0.00,39250.00,1850.00,87.00,1405.00,0.00,0.00,1095094.00,0.00,38598.00,197369.00,97589.00,63626.00,1492276.00,139323.00,139323.00,211805.00,426417.00,638222.00,0.00,0.00,0.00
2006:Q4,45810.00,45810.00,15325.00,15325.00,46878.00,580.00,4297.00,0.00,38471.00,1925.00,81.00,1524.00,0.00,0.00,1142901.00,0.00,38325.00,198450.00,114484.00,68428.00,1562588.00,140086.00,140086.00,197338.00,436535.00,633873.00,0.00,0.00,0.00
2007:Q1,46094.00,46094.00,15846.00,15846.00,46873.00,625.00,4571.00,0.00,38277.00,1738.00,75.00,1587.00,0.00,0.00,1153316.00,0.00,39483.00,244088.00,61851.00,74285.00,1573023.00,82932.00,82932.00,231086.00,451651.00,682737.00,0.00,0.00,0.00
2007:Q2,47278.00,47278.00,16102.00,16102.00,46980.00,675.00,4878.00,0.00,37756.00,1881.00,66.00,1724.00,0.00,0.00,1172086.00,0.00,41425.00,257099.00,69141.00,88792.00,1628543.00,87353.00,87353.00,240738.00,453520.00,694258.00,0.00,0.00,0.00
2007:Q3,47368.00,47368.00,17274.00,17274.00,53821.00,694.00,4951.00,0.00,43739.00,2341.00,122.00,1974.00,0.00,0.00,1210493.00,0.00,41878.00,244675.00,96220.00,108899.00,1702165.00,83132.00,83132.00,225287.00,474904.00,700191.00,0.00,0.00,0.00
2007:Q4,47461.00,47461.00,18450.00,18450.00,55971.00,712.00,5006.00,0.00,45516.00,2500.00,113.00,2124.00,0.00,0.00,1256904.00,0.00,43658.00,239918.00,57001.00,110609.00,1708090.00,81515.00,81515.00,241003.00,510460.00,751463.00,0.00,0.00,0.00
2008:Q1,47564.00,47564.00,19549.00,19549.00,53478.00,436.00,5796.00,0.00,42556.00,2345.00,109.00,2236.00,0.00,0.00,1284259.00,0.00,42974.00,244195.00,69557.00,115521.00,1756506.00,84467.00,84467.00,240432.00,502892.00,743324.00,0.00,0.00,0.00
2008:Q2,48631.00,48631.00,19874.00,19874.00,55284.00,418.00,5900.00,0.00,43788.00,2638.00,121.00,2419.00,0.00,0.00,1355885.00,0.00,42277.00,237696.00,113809.00,96983.00,1846650.00,82218.00,82218.00,237281.00,499651.00,736932.00,0.00,0.00,0.00
2008:Q3,48760.00,48760.00,20312.00,20312.00,54588.00,386.00,6091.00,0.00,42431.00,2840.00,154.00,2686.00,0.00,0.00,1353467.00,0.00,36965.00,241345.00,81375.00,72876.00,1786028.00,83481.00,83481.00,192610.00,501010.00,693620.00,0.00,0.00,0.00
2008:Q4,48845.00,48845.00,21076.00,21076.00,51767.00,423.00,6362.00,0.00,39021.00,2758.00,168.00,3035.00,0.00,0.00,1370538.00,0.00,31165.00,232593.00,155214.00,101539.00,1891049.00,80453.00,80453.00,276634.00,516894.00,793528.00,0.00,0.00,0.00
2009:Q1,48983.00,48983.00,22558.00,22558.00,53478.00,461.00,5771.00,0.00,41621.00,2423.00,138.00,3064.00,0.00,0.00,1578186.00,0.00,29710.00,226232.00,618447.00,101028.00,2553603.00,76946.00,76946.00,269335.00,532981.00,802316.00,0.00,0.00,0.00
2009:Q2,50280.00,50280.00,24246.00,24246.00,55284.00,446.00,5872.00,0.00,43226.00,2511.00,147.00,3082.00,0.00,0.00,1547001.00,0.00,33868.00,212692.00,647231.00,123535.00,2564327.00,72341.00,72341.00,224457.00,512663.00,737120.00,0.00,0.00,0.00
2009:Q3,50358.00,50358.00,24918.00,24918.00,54588.00,412.00,6065.00,0.00,42466.00,2509.00,131.00,3005.00,0.00,0.00,1590646.00,0.00,40850.00,208387.00,600423.00,133976.00,2574282.00,70878.00,70878.00,199920.00,502090.00,702010.00,0.00,0.00,0.00
2009:Q4,50496.00,50496.00,25640.00,25640.00,51767.00,445.00,6340.00,0.00,39730.00,2372.00,132.00,2748.00,0.00,0.00,1599484.00,0.00,40458.00,209273.00,596054.00,125059.00,2570328.00,71178.00,71178.00,203086.00,523214.00,726300.00,1788.00,894.00,894.00
2010:Q1,50981.00,50981.00,26255.00,26255.00,50999.00,462.00,6355.00,0.00,39029.00,2365.00,32.00,2750.00,6.00,0.00,1576985.00,0.00,43193.00,181463.00,614407.00,132855.00,2548903.00,95877.00,95877.00,189184.00,522529.00,711713.00,4220.00,2110.00,2110.00
2010:Q2,52308.00,52308.00,26620.00,26620.00,50531.00,430.00,6433.00,0.00,38430.00,2365.00,77.00,2759.00,37.00,0.00,1632910.00,0.00,46949.00,178964.00,600978.00,98879.00,2558680.00,94555.00,94555.00,150402.00,514807.00,665209.00,6152.00,3076.00,3076.00
2010:Q3,52636.00,52636.00,26686.00,26686.00,50627.00,506.00,6736.00,0.00,38048.00,2410.00,82.00,2811.00,34.00,0.00,1651420.00,0.00,50812.00,178300.00,592883.00,118346.00,2591761.00,94205.00,94205.00,177067.00,530977.00,708044.00,7112.00,3556.00,3556.00
2010:Q4,52830.00,52830.00,26524.00,26524.00,49021.00,569.00,6717.00,0.00,36710.00,2172.00,49.00,2747.00,57.00,0.00,1632838.00,0.00,62692.00,114953.00,626559.00,135644.00,2572686.00,60735.00,60735.00,171579.00,496359.00,667938.00,7678.00,3839.00,3839.00
2011:Q1,53399.00,53399.00,26293.00,26293.00,48611.00,653.00,6680.00,0.00,36208.00,2185.00,49.00,2802.00,34.00,0.00,1670981.00,0.00,64485.00,99789.00,647967.00,121881.00,2605103.00,72887.00,72887.00,188946.00,506252.00,695198.00,9630.00,4815.00,4815.00
2011:Q2,54859.00,54859.00,26486.00,26486.00,44188.00,583.00,6810.00,0.00,32080.00,2011.00,51.00,2594.00,59.00,0.00,1674186.00,0.00,67373.00,98802.00,608851.00,186247.00,2635459.00,72165.00,72165.00,173421.00,527748.00,701169.00,10012.00,5006.00,5006.00
2011:Q3,55285.00,55285.00,26005.00,26005.00,43472.00,515.00,6973.00,0.00,31242.00,2033.00,54.00,2595.00,60.00,0.00,1694450.00,0.00,74569.00,97143.00,595478.00,199283.00,2660923.00,70953.00,70953.00,140135.00,541692.00,681827.00,10392.00,5196.00,5196.00
2011:Q4,55394.00,55394.00,26899.00,26899.00,43079.00,533.00,7004.00,0.00,30593.00,2850.00,39.00,2004.00,56.00,0.00,1708980.00,0.00,72032.00,94615.00,613538.00,166260.00,2655425.00,69106.00,69106.00,137845.00,549741.00,687586.00,10434.00,5217.00,5217.00
2012:Q1,55758.00,55758.00,27217.00,27217.00,42432.00,641.00,7083.00,0.00,29806.00,2817.00,55.00,1974.00,56.00,0.00,1782171.00,17087.00,163823.00,87937.00,798396.00,185594.00,3035008.00,69150.00,69150.00,154270.00,551447.00,705717.00,9706.00,4853.00,4853.00
2012:Q2,57511.00,57511.00,27342.00,27342.00,41630.00,560.00,6997.00,0.00,28993.00,2937.00,55.00,2018.00,70.00,0.00,1825733.00,19694.00,170943.00,84537.00,769568.00,166144.00,3036619.00,66476.00,66476.00,128518.00,551630.00,680148.00,9520.00,4760.00,4760.00
2012:Q3,57761.00,57761.00,27369.00,27369.00,41256.00,565.00,7097.00,0.00,28540.00,2906.00,52.00,2022.00,70.00,4.00,1871250.00,14358.00,97497.00,84216.00,946466.00,153959.00,3167746.00,66223.00,66223.00,117942.00,566660.00,684602.00,6112.00,3056.00,3056.00
2012:Q4,57831.00,57831.00,27360.00,27360.00,41249.00,564.00,7150.00,0.00,28433.00,2906.00,53.00,2041.00,91.00,11.00,1889186.00,11246.00,17190.00,91147.00,1060493.00,114722.00,3183984.00,71674.00,71674.00,126022.00,568756.00,694778.00,3518.00,1759.00,1759.00
2013:Q1,57868.00,57868.00,27564.00,27564.00,40360.00,638.00,7104.00,0.00,27573.00,2954.00,55.00,1935.00,84.00,17.00,1916858.00,5087.00,17404.00,74749.00,1054332.00,137176.00,3205606.00,85691.00,85691.00,142936.00,583912.00,726848.00,480.00,240.00,240.00
2013:Q2,59946.00,59946.00,27493.00,27493.00,40636.00,588.00,7368.00,0.00,27593.00,2976.00,58.00,1942.00,92.00,19.00,1880499.00,5099.00,17250.00,75775.00,1072517.00,100687.00,3151827.00,86868.00,86868.00,142092.00,578464.00,720556.00,0.00,0.00,0.00
2013:Q3,59966.00,59966.00,27441.00,27441.00,40485.00,577.00,7623.00,0.00,27028.00,3002.00,65.00,2064.00,101.00,25.00,1898040.00,5292.00,17656.00,75948.00,1032338.00,127314.00,3156588.00,87066.00,87066.00,118689.00,588071.00,706760.00,0.00,0.00,0.00
2013:Q4,60043.00,60043.00,27507.00,27507.00,41723.00,611.00,7737.00,0.00,27846.00,2353.00,119.00,2866.00,134.00,57.00,1937249.00,5215.00,10732.00,75371.00,1087560.00,97867.00,3213994.00,86405.00,86405.00,123501.00,584253.00,707754.00,0.00,0.00,0.00
2014:Q1,60043.00,60043.00,28051.00,28051.00,40550.00,768.00,8009.00,0.00,26171.00,2366.00,129.00,2896.00,131.00,80.00,1982050.00,4675.00,10963.00,63884.00,1112534.00,89716.00,3263822.00,103132.00,103132.00,123872.00,586641.00,710513.00,0.00,0.00,0.00
2014:Q2,61731.00,61731.00,28162.00,28162.00,42080.00,720.00,8092.00,0.00,27290.00,2585.00,120.00,2967.00,130.00,176.00,2032241.00,5139.00,11548.00,63141.00,1126620.00,97179.00,3335868.00,101935.00,101935.00,120821.00,602918.00,723739.00,0.00,0.00,0.00
2014:Q3,62207.00,62207.00,28190.00,28190.00,42422.00,713.00,8270.00,0.00,27195.00,2752.00,125.00,2993.00,127.00,247.00,2059242.00,5079.00,11474.00,62131.00,1085658.00,93189.00,3316773.00,100303.00,100303.00,127849.00,604610.00,732459.00,0.00,0.00,0.00
2014:Q4,62383.00,62383.00,28572.00,28572.00,42933.00,747.00,8481.00,0.00,27255.00,2919.00,124.00,2955.00,119.00,333.00,2133181.00,5295.00,11514.00,62245.00,1092364.00,83296.00,3387895.00,100487.00,100487.00,103216.00,607359.00,710575.00,0.00,0.00,0.00
2015:Q1,64569.00,64569.00,28822.00,28822.00,41848.00,827.00,8571.00,0.00,25732.00,2984.00,127.00,3076.00,119.00,412.00,2112751.00,3911.00,11794.00,61065.00,1075586.00,92031.00,3357138.00,98581.00,98581.00,96241.00,632853.00,729094.00,0.00,0.00,0.00
2015:Q2,64570.00,64570.00,29133.00,29133.00,42904.00,795.00,8695.00,0.00,25947.00,3194.00,130.00,3427.00,126.00,590.00,2140176.00,4611.00,11841.00,58566.00,1129620.00,82838.00,3427652.00,94547.00,94547.00,109130.00,618679.00,727809.00,0.00,0.00,0.00
2015:Q3,64610.00,64610.00,29281.00,29281.00,42297.00,804.00,8840.00,0.00,24441.00,3318.00,126.00,3455.00,173.00,1140.00,2158628.00,4810.00,12072.00,58324.00,1133474.00,97100.00,3464408.00,94156.00,94156.00,108361.00,632932.00,741293.00,0.00,0.00,0.00
2015:Q4,64610.00,64610.00,29451.00,29451.00,44202.00,836.00,8987.00,0.00,25886.00,3340.00,135.00,3409.00,216.00,1393.00,2169698.00,4534.00,12022.00,59691.00,1018272.00,92081.00,3356298.00,96363.00,96363.00,105386.00,643915.00,749301.00,0.00,0.00,0.00
2016:Q1,64610.00,64610.00,30078.00,30078.00,42738.00,929.00,9072.00,0.00,24301.00,3486.00,128.00,3479.00,212.00,1131.00,2206611.00,4021.00,12894.00,56122.00,1040452.00,93911.00,3414011.00,90601.00,90601.00,127109.00,672045.00,799154.00,0.00,0.00,0.00
2016:Q2,64610.00,64610.00,30113.00,30113.00,45360.00,964.00,9455.00,0.00,26709.00,3240.00,190.00,3560.00,200.00,1042.00,2278626.00,4395.00,13655.00,56218.00,974065.00,110427.00,3437386.00,90757.00,90757.00,114902.00,686734.00,801636.00,0.00,0.00,0.00
