1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1995:Q1,1590369.00,1035334.00,840142.00,195192.00,117621.00,30551.00,166172.00,157454.00,165588.00,110333.00,33063.00,22191.00,54393.00,35265.00,19128.00,111195.00,61947.00,41812.00,11310.00,8825.00,49248.00,33257.00,2625.00,13366.00,-8134.00,8718.00,11068.00,-2350.00,95784.00,139570.00,8491.00,10904.00,4003.00,6469.00,432.00,2924.00,1590369.00,215414.00,59467.00,15042.00,7663.00,1879111.00
1995:Q2,1598527.00,1044395.00,848816.00,195579.00,118800.00,31524.00,172309.00,163504.00,170556.00,111096.00,35277.00,24183.00,53696.00,34090.00,19606.00,116860.00,63311.00,42427.00,11476.00,9408.00,53548.00,34578.00,4195.00,14775.00,-7052.00,8806.00,10858.00,-2053.00,94149.00,131700.00,8654.00,11225.00,4460.00,6278.00,487.00,3079.00,1598527.00,219160.00,59860.00,21384.00,8357.00,1901344.00
1995:Q3,1621802.00,1055914.00,859561.00,196354.00,121946.00,32539.00,180789.00,171733.00,174191.00,115542.00,36896.00,21753.00,55416.00,35702.00,19714.00,118775.00,65439.00,46275.00,12517.00,6648.00,53336.00,33566.00,4665.00,15105.00,-2458.00,9056.00,10946.00,-1890.00,93286.00,128205.00,8787.00,11459.00,4911.00,6142.00,406.00,6452.00,1621802.00,222519.00,60296.00,39890.00,4910.00,1934835.00
1995:Q4,1668777.00,1067006.00,869503.00,197503.00,126089.00,34573.00,183747.00,174277.00,174917.00,115049.00,35048.00,24820.00,54333.00,35266.00,19067.00,120584.00,68253.00,47511.00,12851.00,7891.00,52331.00,32272.00,3131.00,16928.00,-640.00,9470.00,11332.00,-1863.00,93275.00,158429.00,8881.00,11377.00,5353.00,5969.00,55.00,3163.00,1668777.00,225490.00,60579.00,14245.00,7829.00,1948771.00
1996:Q1,1683330.00,1080339.00,881473.00,198866.00,131696.00,35983.00,192236.00,182189.00,181655.00,118884.00,37605.00,25166.00,55397.00,36465.00,18933.00,126258.00,71566.00,46738.00,15517.00,9311.00,54692.00,35682.00,3156.00,15854.00,534.00,10047.00,12017.00,-1970.00,92563.00,144490.00,8876.00,11704.00,5700.00,6180.00,-176.00,3197.00,1683330.00,228074.00,60929.00,-1695.00,9540.00,1966279.00
1996:Q2,1706720.00,1098363.00,897654.00,200709.00,137761.00,36510.00,195350.00,184666.00,185079.00,122265.00,38340.00,24474.00,58346.00,38540.00,19806.00,126733.00,74688.00,47845.00,15885.00,10958.00,52046.00,35881.00,2650.00,13516.00,-413.00,10684.00,12516.00,-1832.00,94626.00,137593.00,8859.00,12050.00,5882.00,6451.00,-283.00,3327.00,1706720.00,230982.00,61105.00,7580.00,7482.00,2014566.00
1996:Q3,1726663.00,1113930.00,911668.00,202262.00,137775.00,36994.00,196642.00,185263.00,184090.00,122049.00,37379.00,24663.00,58445.00,38498.00,19947.00,125645.00,77455.00,50515.00,16771.00,10169.00,48190.00,33036.00,660.00,14494.00,1173.00,11379.00,12829.00,-1451.00,96167.00,134941.00,8798.00,12232.00,5811.00,6711.00,-290.00,6781.00,1726663.00,234213.00,61372.00,38432.00,6687.00,2047798.00
1996:Q4,1782679.00,1129478.00,925675.00,203803.00,140139.00,37465.00,201827.00,189694.00,187917.00,125721.00,34527.00,27669.00,59281.00,39426.00,19855.00,128636.00,79820.00,52453.00,17415.00,9953.00,48816.00,33842.00,-2742.00,17716.00,1777.00,12133.00,12958.00,-825.00,98492.00,163731.00,8702.00,16665.00,5487.00,11384.00,-206.00,3586.00,1782679.00,237767.00,61579.00,12255.00,8073.00,2071557.00
1997:Q1,1799067.00,1149884.00,944328.00,205557.00,144840.00,37241.00,208815.00,195869.00,191241.00,126102.00,39304.00,25835.00,59554.00,38472.00,21083.00,131687.00,81914.00,51988.00,18368.00,11558.00,49774.00,35643.00,-146.00,14277.00,4628.00,12946.00,12901.00,45.00,100945.00,150532.00,8594.00,11725.00,4930.00,6948.00,-153.00,3679.00,1799067.00,241646.00,61915.00,-7707.00,5985.00,2092316.00
1997:Q2,1817274.00,1166438.00,958880.00,207558.00,144753.00,37466.00,214433.00,200861.00,196936.00,128560.00,40128.00,28247.00,60736.00,39441.00,21295.00,136200.00,83937.00,52546.00,18565.00,12825.00,52264.00,36573.00,269.00,15422.00,3925.00,13572.00,12904.00,668.00,102469.00,144743.00,8412.00,11839.00,4682.00,7131.00,26.00,3546.00,1817274.00,245546.00,62369.00,6057.00,7868.00,2138301.00
1997:Q3,1855217.00,1186349.00,975923.00,210426.00,148118.00,38141.00,223154.00,209143.00,205366.00,137160.00,40829.00,27378.00,63768.00,42560.00,21208.00,141599.00,85882.00,54245.00,19165.00,12472.00,55717.00,40355.00,456.00,14906.00,3777.00,14011.00,12968.00,1043.00,103993.00,143607.00,8358.00,13375.00,4738.00,8346.00,290.00,6839.00,1855217.00,249468.00,62649.00,23063.00,5964.00,2178808.00
1997:Q4,1908811.00,1212022.00,997714.00,214309.00,150143.00,39199.00,219367.00,205104.00,203344.00,135282.00,41967.00,26095.00,61364.00,40887.00,20477.00,141980.00,87720.00,57168.00,20198.00,10355.00,54260.00,37228.00,1292.00,15740.00,1760.00,14263.00,13092.00,1172.00,107281.00,172734.00,8447.00,13123.00,5096.00,7405.00,621.00,3390.00,1908811.00,253412.00,62951.00,-9116.00,4285.00,2199094.00
1998:Q1,1918459.00,1237592.00,1019075.00,218517.00,155350.00,40376.00,202121.00,187792.00,184188.00,120752.00,36276.00,27160.00,62128.00,40337.00,21791.00,122060.00,89285.00,59430.00,18189.00,11667.00,32775.00,20986.00,-3704.00,15493.00,3604.00,14328.00,13276.00,1053.00,115185.00,158500.00,8453.00,14735.00,5711.00,7786.00,1238.00,3054.00,1918459.00,257378.00,63108.00,-21433.00,6545.00,2212382.00
1998:Q2,1940758.00,1258971.00,1036548.00,222422.00,158413.00,41799.00,201288.00,186636.00,182793.00,121791.00,34499.00,26503.00,61372.00,39654.00,21718.00,121420.00,89970.00,60860.00,18627.00,10483.00,31451.00,21277.00,-5846.00,16020.00,3843.00,14652.00,13608.00,1044.00,119888.00,150873.00,8752.00,15104.00,6272.00,7601.00,1231.00,3175.00,1940758.00,261508.00,63528.00,-29884.00,5832.00,2248212.00
1998:Q3,1971806.00,1280224.00,1054210.00,226014.00,162257.00,43152.00,203312.00,188078.00,183305.00,125237.00,34047.00,24021.00,63054.00,40459.00,22595.00,120250.00,89614.00,59817.00,18307.00,11491.00,30636.00,24961.00,-6855.00,12530.00,4773.00,15235.00,14089.00,1146.00,122257.00,147509.00,9196.00,15654.00,6779.00,7950.00,925.00,6638.00,1971806.00,265800.00,64036.00,1627.00,2597.00,2294205.00
1998:Q4,2026267.00,1301040.00,1071783.00,229258.00,168173.00,44537.00,197391.00,181315.00,177792.00,118625.00,34089.00,25078.00,61812.00,38218.00,23594.00,115981.00,88203.00,60927.00,18647.00,8629.00,27778.00,19480.00,-8151.00,16449.00,3523.00,16076.00,14717.00,1358.00,120521.00,182591.00,9968.00,18587.00,7234.00,10963.00,390.00,3396.00,2026267.00,270256.00,64658.00,-10477.00,3261.00,2334361.00
1999:Q1,2046028.00,1324710.00,1092231.00,232478.00,171491.00,45197.00,210547.00,193371.00,187323.00,120681.00,38044.00,28598.00,64057.00,42519.00,21538.00,123267.00,86132.00,56233.00,20450.00,9449.00,37134.00,21929.00,-3943.00,19149.00,6048.00,17175.00,15495.00,1681.00,118296.00,166749.00,10612.00,16310.00,7796.00,8912.00,-397.00,3340.00,2046028.00,274874.00,65175.00,-29091.00,5522.00,2348801.00
1999:Q2,2052365.00,1338123.00,1102687.00,235437.00,173519.00,46030.00,208905.00,191356.00,190412.00,124711.00,36427.00,29275.00,63520.00,42409.00,21111.00,126892.00,85452.00,56625.00,20592.00,8235.00,41440.00,25677.00,-5277.00,21040.00,944.00,17549.00,15689.00,1860.00,119681.00,157399.00,11257.00,16597.00,8208.00,9050.00,-661.00,3367.00,2052365.00,280363.00,65908.00,-20230.00,6847.00,2391406.00
1999:Q3,2072913.00,1357425.00,1118004.00,239422.00,175956.00,45986.00,204792.00,187596.00,191223.00,121507.00,39965.00,29751.00,64791.00,42463.00,22329.00,126432.00,86638.00,53270.00,19372.00,13996.00,39794.00,25775.00,-1736.00,15755.00,-3627.00,17196.00,15302.00,1894.00,122582.00,154141.00,11612.00,16966.00,8702.00,9044.00,-780.00,6676.00,2072913.00,286723.00,66470.00,21476.00,6135.00,2436749.00
1999:Q4,2153095.00,1390051.00,1145084.00,244968.00,179471.00,45891.00,205986.00,189870.00,197189.00,122655.00,40155.00,34379.00,66417.00,43981.00,22436.00,130772.00,89674.00,58539.00,21289.00,9846.00,41098.00,20135.00,-3570.00,24533.00,-7319.00,16117.00,14332.00,1785.00,127399.00,195296.00,11728.00,17941.00,9268.00,9445.00,-772.00,2787.00,2153095.00,293954.00,67394.00,-9663.00,8629.00,2483666.00
2000:Q1,2191600.00,1439970.00,1188235.00,251735.00,181224.00,46056.00,200822.00,186511.00,192821.00,120773.00,39160.00,32888.00,68575.00,45321.00,23254.00,124246.00,93937.00,60830.00,25200.00,7908.00,30309.00,14623.00,-9294.00,24980.00,-6310.00,14311.00,12780.00,1532.00,136782.00,175697.00,11267.00,19769.00,9955.00,10239.00,-425.00,2547.00,2191600.00,302055.00,68238.00,-58452.00,7694.00,2495965.00
2000:Q2,2202870.00,1450188.00,1195017.00,255171.00,188808.00,46087.00,198190.00,185233.00,190495.00,119679.00,36070.00,34746.00,68280.00,45201.00,23079.00,122215.00,96717.00,64152.00,26576.00,5989.00,25499.00,10327.00,-13585.00,28757.00,-5262.00,12957.00,11615.00,1342.00,141332.00,166604.00,11368.00,20819.00,10366.00,10461.00,-7.00,2210.00,2202870.00,308131.00,69099.00,-21519.00,8456.00,2571892.00
2000:Q3,2228735.00,1478508.00,1218156.00,260352.00,191170.00,46734.00,193943.00,181889.00,184160.00,110666.00,37234.00,36260.00,63674.00,39710.00,23965.00,120485.00,97538.00,65888.00,27296.00,4354.00,22948.00,5069.00,-14027.00,31906.00,-2271.00,12054.00,10839.00,1215.00,143335.00,159185.00,11455.00,21802.00,10825.00,10511.00,466.00,5514.00,2228735.00,312182.00,69853.00,-3712.00,7322.00,2597436.00
2000:Q4,2283812.00,1487915.00,1224457.00,263458.00,196570.00,48845.00,188248.00,176645.00,179611.00,100081.00,37245.00,42285.00,64563.00,39961.00,24602.00,115048.00,96492.00,60458.00,25046.00,10989.00,18556.00,-338.00,-12402.00,31296.00,-2966.00,11603.00,10451.00,1152.00,143535.00,207070.00,11751.00,22925.00,11288.00,10708.00,929.00,456.00,2283812.00,314207.00,70476.00,-15788.00,13536.00,2619482.00
2001:Q1,2293381.00,1514861.00,1245688.00,269173.00,204045.00,50433.00,185906.00,175258.00,179846.00,95397.00,44264.00,40186.00,56122.00,30786.00,25337.00,123723.00,93561.00,60369.00,21855.00,11337.00,30162.00,4242.00,-2928.00,28849.00,-4588.00,10649.00,9321.00,1328.00,144357.00,183080.00,14008.00,24622.00,11969.00,10708.00,1946.00,86.00,2293381.00,321757.00,70946.00,-59981.00,10126.00,2614746.00
2001:Q2,2290562.00,1512540.00,1240953.00,271587.00,208754.00,51881.00,193511.00,183947.00,184218.00,93798.00,47499.00,42921.00,54160.00,29702.00,24458.00,130058.00,92076.00,56547.00,21339.00,14190.00,37983.00,7549.00,1702.00,28731.00,-271.00,9564.00,8328.00,1236.00,143885.00,170769.00,15708.00,25122.00,12077.00,10811.00,2235.00,-192.00,2290562.00,328293.00,71389.00,-39269.00,12428.00,2661268.00
2001:Q3,2276070.00,1508413.00,1234139.00,274274.00,212887.00,52526.00,185574.00,171778.00,167583.00,81498.00,49267.00,36818.00,48759.00,28210.00,20550.00,118824.00,91768.00,64376.00,20712.00,6680.00,27056.00,-11088.00,8006.00,30138.00,4195.00,13796.00,12044.00,1752.00,141196.00,162458.00,16844.00,25032.00,11746.00,11058.00,2228.00,4829.00,2276070.00,332237.00,71752.00,1681.00,6707.00,2666824.00
2001:Q4,2324618.00,1510733.00,1233656.00,277076.00,211098.00,52704.00,189048.00,167697.00,158989.00,54559.00,53955.00,50475.00,44254.00,22549.00,21706.00,114735.00,93172.00,64127.00,20585.00,8460.00,21563.00,-32117.00,11664.00,42015.00,8708.00,21351.00,18969.00,2382.00,137007.00,211383.00,12163.00,24371.00,10978.00,11306.00,2087.00,439.00,2324618.00,335409.00,72198.00,-17411.00,22544.00,2678989.00
2002:Q1,2331397.00,1518703.00,1238128.00,280575.00,215281.00,53798.00,212679.00,183042.00,171512.00,67983.00,63645.00,39884.00,44815.00,21572.00,23243.00,126697.00,96705.00,63013.00,22929.00,10764.00,29992.00,-16602.00,17473.00,29120.00,11530.00,29637.00,26536.00,3101.00,130336.00,190125.00,11927.00,21941.00,9771.00,11651.00,519.00,463.00,2331397.00,337336.00,72706.00,-39878.00,12797.00,2693252.00
2002:Q2,2343372.00,1534431.00,1250172.00,284258.00,216204.00,54354.00,220256.00,190886.00,187521.00,83119.00,67710.00,36693.00,46489.00,23441.00,23048.00,141032.00,99705.00,65062.00,24078.00,10566.00,41327.00,-5384.00,20583.00,26127.00,3365.00,29370.00,26627.00,2744.00,122627.00,183161.00,8560.00,20353.00,8799.00,11464.00,90.00,547.00,2343372.00,339905.00,73223.00,-37792.00,8136.00,2735804.00
2002:Q3,2342702.00,1540362.00,1252725.00,287638.00,218475.00,54207.00,227521.00,199940.00,203533.00,95646.00,68521.00,39367.00,48431.00,24738.00,23693.00,155102.00,100921.00,60189.00,24307.00,16426.00,54181.00,10720.00,20520.00,22941.00,-3593.00,27581.00,25468.00,2113.00,118866.00,169676.00,10231.00,19372.00,8063.00,11464.00,-155.00,4453.00,2342702.00,343521.00,73798.00,29821.00,11708.00,2772350.00
2002:Q4,2419347.00,1548416.00,1255387.00,293029.00,221077.00,54943.00,246711.00,221207.00,226373.00,112741.00,70819.00,42813.00,52601.00,27356.00,25246.00,173772.00,102848.00,66528.00,26175.00,10146.00,70924.00,18858.00,19399.00,32668.00,-5166.00,25504.00,24133.00,1371.00,118707.00,219640.00,10672.00,18997.00,7562.00,11649.00,-214.00,1529.00,2419347.00,347254.00,74326.00,-24918.00,15958.00,2776116.00
2003:Q1,2411291.00,1556646.00,1257735.00,298911.00,220045.00,56711.00,247044.00,225809.00,230372.00,117973.00,74841.00,37558.00,57885.00,31894.00,25992.00,172487.00,102867.00,59825.00,25719.00,17324.00,69620.00,26255.00,23131.00,20235.00,-4563.00,21234.00,20835.00,400.00,121997.00,199151.00,10990.00,19435.00,7402.00,11806.00,227.00,1253.00,2411291.00,350403.00,75089.00,-30245.00,12519.00,2793616.00
2003:Q2,2429237.00,1579668.00,1275494.00,304174.00,223537.00,58496.00,257215.00,231264.00,229745.00,115031.00,74699.00,40014.00,56744.00,29706.00,27038.00,173001.00,103189.00,81924.00,24712.00,-3447.00,69812.00,3401.00,22950.00,43461.00,1519.00,25951.00,25529.00,423.00,119480.00,185037.00,14469.00,19093.00,7003.00,11911.00,179.00,1181.00,2429237.00,353310.00,75812.00,-22872.00,15970.00,2843418.00
2003:Q3,2466159.00,1600962.00,1291713.00,309249.00,226809.00,59981.00,269091.00,243899.00,245161.00,126422.00,77662.00,41077.00,61806.00,33104.00,28703.00,183355.00,109088.00,73569.00,27043.00,8477.00,74266.00,19750.00,21916.00,32600.00,-1262.00,25192.00,25378.00,-186.00,114716.00,186245.00,11686.00,18987.00,6366.00,12161.00,460.00,1055.00,2466159.00,357149.00,76602.00,39694.00,15990.00,2921104.00
2003:Q4,2557511.00,1627186.00,1312904.00,314282.00,229677.00,62835.00,283026.00,258922.00,264174.00,136863.00,79332.00,47979.00,67332.00,38186.00,29146.00,196842.00,118828.00,78048.00,31038.00,9742.00,78014.00,20628.00,19149.00,38237.00,-5252.00,24104.00,24958.00,-854.00,109984.00,237571.00,11912.00,18745.00,5490.00,12428.00,827.00,400.00,2557511.00,361508.00,77348.00,-206.00,22635.00,2952536.00
2004:Q1,2577053.00,1641422.00,1320328.00,321094.00,236793.00,63645.00,309678.00,289023.00,294874.00,157087.00,84487.00,53301.00,69408.00,41158.00,28249.00,225467.00,128867.00,83379.00,34270.00,11219.00,96600.00,32550.00,21968.00,42082.00,-5851.00,20655.00,22669.00,-2015.00,102397.00,214488.00,10977.00,19461.00,4375.00,12871.00,2215.00,147.00,2577053.00,367524.00,78289.00,-3631.00,27234.00,2985218.00
2004:Q2,2602028.00,1672564.00,1345910.00,326654.00,240477.00,64674.00,316698.00,298175.00,309477.00,174688.00,85478.00,49310.00,74549.00,46370.00,28179.00,234928.00,135786.00,80744.00,35795.00,19246.00,99142.00,47574.00,21504.00,30064.00,-11302.00,18523.00,21413.00,-2889.00,99630.00,199426.00,11049.00,19867.00,3856.00,13116.00,2895.00,-258.00,2602028.00,373613.00,79680.00,-9768.00,20974.00,3043568.00
2004:Q3,2642478.00,1705836.00,1373033.00,332803.00,240520.00,63638.00,331420.00,315178.00,324804.00,183410.00,87587.00,53807.00,80107.00,49755.00,30352.00,244697.00,137257.00,82034.00,34387.00,20836.00,107441.00,51621.00,22849.00,32971.00,-9626.00,16242.00,19952.00,-3711.00,98593.00,194011.00,11210.00,19631.00,3934.00,13253.00,2445.00,40.00,2642478.00,380165.00,81356.00,34782.00,23659.00,3104874.00
2004:Q4,2719388.00,1719713.00,1382662.00,337051.00,244264.00,63460.00,325550.00,312781.00,325455.00,184983.00,91859.00,48614.00,82031.00,49706.00,32325.00,243425.00,162180.00,118325.00,32838.00,11017.00,81245.00,16952.00,26696.00,37597.00,-12674.00,12768.00,17432.00,-4664.00,102872.00,256016.00,13151.00,22392.00,4607.00,13129.00,4656.00,-1727.00,2719388.00,387997.00,83075.00,-29970.00,17266.00,3141267.00
2005:Q1,2745490.00,1738141.00,1394975.00,343166.00,238321.00,61534.00,356941.00,388049.00,397730.00,234364.00,104839.00,58528.00,101273.00,66032.00,35241.00,296457.00,139158.00,78527.00,35741.00,24890.00,157299.00,89805.00,33857.00,33637.00,-9681.00,-31108.00,-21156.00,-9952.00,115105.00,227682.00,14383.00,23632.00,5876.00,13040.00,4716.00,-1482.00,2745490.00,396234.00,84272.00,1497.00,25722.00,3189157.00
2005:Q2,2767981.00,1756841.00,1409923.00,346918.00,240134.00,60733.00,361499.00,395862.00,400473.00,247156.00,95057.00,58260.00,98911.00,66312.00,32598.00,301562.00,142855.00,63042.00,38524.00,41290.00,158707.00,117802.00,23935.00,16970.00,-4611.00,-34363.00,-23838.00,-10525.00,120313.00,220933.00,15058.00,24360.00,6604.00,13275.00,4480.00,-1772.00,2767981.00,404001.00,85832.00,-15860.00,22939.00,3243608.00
2005:Q3,2805674.00,1785560.00,1434317.00,351243.00,247919.00,57896.00,368564.00,405602.00,413695.00,243216.00,107353.00,63127.00,100765.00,64411.00,36353.00,312931.00,144198.00,26637.00,35830.00,81732.00,168733.00,152168.00,35170.00,-18605.00,-8093.00,-37038.00,-26346.00,-10692.00,129118.00,210130.00,15324.00,23242.00,6793.00,13351.00,3098.00,-1431.00,2805674.00,412699.00,87533.00,36570.00,25583.00,3318071.00
2005:Q4,2920672.00,1806260.00,1452744.00,353515.00,252582.00,58277.00,390726.00,431679.00,441426.00,279835.00,102427.00,59164.00,111437.00,75111.00,36326.00,329989.00,154317.00,2597.00,38770.00,112950.00,175673.00,202127.00,27331.00,-53786.00,-9747.00,-40954.00,-30178.00,-10775.00,132227.00,275785.00,16144.00,22675.00,6440.00,13731.00,2504.00,-1715.00,2920672.00,422364.00,89021.00,-57690.00,18326.00,3342884.00
2006:Q1,2965645.00,1851718.00,1494032.00,357686.00,264678.00,55810.00,406859.00,445324.00,453394.00,284724.00,107087.00,61583.00,115181.00,73545.00,41636.00,338213.00,171857.00,99842.00,45994.00,26021.00,166356.00,111336.00,19457.00,35563.00,-8070.00,-38465.00,-28441.00,-10025.00,138283.00,243863.00,13913.00,20201.00,5547.00,14167.00,486.00,-1853.00,2965645.00,430338.00,90215.00,-62062.00,18859.00,3401422.00
2006:Q2,2976531.00,1863240.00,1503806.00,359435.00,265546.00,52975.00,412299.00,453225.00,466719.00,292804.00,110242.00,63674.00,118793.00,77213.00,41580.00,347926.00,179578.00,103236.00,45000.00,31343.00,168348.00,112355.00,23662.00,32332.00,-13494.00,-40927.00,-31054.00,-9872.00,142768.00,234945.00,12829.00,19777.00,5119.00,14430.00,228.00,-2188.00,2976531.00,437771.00,91997.00,-63637.00,17591.00,3451602.00
2006:Q3,2985657.00,1877131.00,1515218.00,361913.00,262775.00,51068.00,423385.00,466813.00,476437.00,312695.00,101160.00,62582.00,124176.00,82341.00,41835.00,352261.00,183725.00,121976.00,42131.00,19618.00,168536.00,108378.00,17194.00,42964.00,-9624.00,-43428.00,-33521.00,-9907.00,145879.00,219090.00,12190.00,21008.00,5155.00,14707.00,1146.00,-2488.00,2985657.00,444743.00,93445.00,-14562.00,14264.00,3489462.00
2006:Q4,3076919.00,1910248.00,1544346.00,365902.00,260687.00,47669.00,403964.00,450386.00,454873.00,289893.00,96656.00,68324.00,115209.00,74604.00,40606.00,339664.00,190846.00,146020.00,43906.00,920.00,148818.00,69269.00,12145.00,67404.00,-4487.00,-46423.00,-36404.00,-10018.00,154015.00,294047.00,12534.00,21606.00,5655.00,14985.00,966.00,-2783.00,3076919.00,452158.00,95353.00,-77018.00,16888.00,3513405.00
2007:Q1,3055399.00,1958035.00,1586979.00,371056.00,248086.00,44479.00,382736.00,426589.00,436250.00,284244.00,80353.00,71653.00,118547.00,77807.00,40740.00,317703.00,195486.00,119522.00,46081.00,29883.00,122218.00,86915.00,-6467.00,41770.00,-9661.00,-43853.00,-34089.00,-9764.00,158545.00,253884.00,12199.00,25371.00,6620.00,15215.00,3536.00,-3538.00,3055399.00,459376.00,97483.00,-37143.00,17157.00,3542881.00
2007:Q2,3068513.00,1966709.00,1592731.00,373978.00,243196.00,47401.00,399213.00,444381.00,452440.00,288215.00,83532.00,80693.00,117016.00,75622.00,41393.00,335425.00,205639.00,120254.00,46419.00,38965.00,129786.00,92339.00,-4281.00,41728.00,-8059.00,-45168.00,-35146.00,-10023.00,159973.00,245736.00,14442.00,24701.00,7419.00,15231.00,2052.00,-3974.00,3068513.00,464363.00,99054.00,-38769.00,22658.00,3606775.00
2007:Q3,3045282.00,1975519.00,1598472.00,377047.00,241506.00,48218.00,379536.00,424937.00,429109.00,254893.00,80196.00,94020.00,107773.00,69732.00,38041.00,321336.00,208397.00,125509.00,48416.00,34473.00,112939.00,59653.00,-6261.00,59548.00,-4172.00,-45401.00,-35171.00,-10230.00,170521.00,223502.00,14349.00,24909.00,8051.00,15410.00,1448.00,-4080.00,3045282.00,468492.00,100626.00,80976.00,37035.00,3657672.00
2007:Q4,3152181.00,1997999.00,1616986.00,381014.00,246383.00,49312.00,367507.00,412987.00,430618.00,266165.00,57435.00,107018.00,102195.00,70659.00,31537.00,328423.00,209388.00,119297.00,52982.00,37110.00,119035.00,76209.00,-27083.00,69909.00,-17631.00,-45481.00,-34956.00,-10525.00,174407.00,311440.00,13595.00,23579.00,8517.00,16126.00,-1064.00,-4852.00,3152181.00,472743.00,102213.00,12439.00,48731.00,3670308.00
2008:Q1,3110698.00,2019487.00,1634751.00,384736.00,254437.00,56330.00,345852.00,358932.00,389693.00,233811.00,51357.00,104525.00,88820.00,62008.00,26812.00,300873.00,216958.00,117219.00,43088.00,56651.00,83915.00,54585.00,-18543.00,47873.00,-30761.00,-13079.00,-5911.00,-7168.00,172927.00,251917.00,13339.00,28076.00,8817.00,16786.00,2473.00,-4989.00,3110698.00,477925.00,104011.00,11614.00,45068.00,3650346.00
2008:Q2,3114495.00,2019330.00,1632899.00,386431.00,261479.00,62489.00,341909.00,355968.00,393438.00,241739.00,47016.00,104684.00,86033.00,63208.00,22825.00,307405.00,207454.00,121133.00,40348.00,45973.00,99951.00,57398.00,-16158.00,58711.00,-37470.00,-14060.00,-6483.00,-7577.00,172288.00,247609.00,12827.00,27450.00,9073.00,16791.00,1586.00,-5230.00,3114495.00,482579.00,105671.00,12893.00,46126.00,3703140.00
2008:Q3,3102473.00,2023735.00,1635982.00,387753.00,260237.00,68348.00,342828.00,359131.00,375354.00,251547.00,13922.00,109886.00,78149.00,63849.00,14300.00,297206.00,200039.00,119519.00,37683.00,42836.00,97167.00,68179.00,-38062.00,67050.00,-16223.00,-16304.00,-8197.00,-8107.00,169202.00,229118.00,12658.00,27030.00,9284.00,16504.00,1243.00,-5365.00,3102473.00,487400.00,107524.00,83181.00,50551.00,3727435.00
2008:Q4,3100153.00,2015705.00,1628237.00,387468.00,250322.00,74939.00,254474.00,271456.00,223960.00,153214.00,-16857.00,87603.00,56099.00,38370.00,17728.00,167861.00,184164.00,116298.00,32813.00,35053.00,-16303.00,-1455.00,-67398.00,52550.00,47496.00,-16982.00,-8464.00,-8518.00,178983.00,313273.00,13735.00,31814.00,9450.00,20488.00,1876.00,-5622.00,3100153.00,488967.00,109295.00,-8268.00,30266.00,3637667.00
2009:Q1,3002702.00,1940592.00,1557647.00,382945.00,236040.00,77698.00,314739.00,338189.00,314813.00,163716.00,62435.00,88663.00,53749.00,41922.00,11827.00,261064.00,170313.00,112232.00,30479.00,27602.00,90751.00,9562.00,20129.00,61061.00,23376.00,-23451.00,-13473.00,-9978.00,167768.00,252640.00,13290.00,31256.00,9473.00,21444.00,340.00,-4740.00,3002702.00,486110.00,110300.00,24522.00,32104.00,3574437.00
2009:Q2,2982671.00,1947631.00,1564075.00,383556.00,236157.00,81259.00,325253.00,345663.00,340263.00,168585.00,89926.00,81752.00,60108.00,40443.00,19665.00,280155.00,146295.00,93587.00,28929.00,23779.00,133859.00,34554.00,41332.00,57973.00,5400.00,-20410.00,-10154.00,-10255.00,140496.00,237251.00,13863.00,33809.00,9580.00,25063.00,-834.00,-5322.00,2982671.00,481208.00,110530.00,6309.00,31167.00,3589409.00
2009:Q3,2996375.00,1943492.00,1559735.00,383757.00,244234.00,86095.00,365813.00,384487.00,389547.00,187868.00,107511.00,94168.00,71250.00,42491.00,28759.00,318297.00,131664.00,68923.00,25662.00,37080.00,186633.00,76455.00,53090.00,57088.00,-5060.00,-18674.00,-8402.00,-10272.00,128598.00,220599.00,16370.00,29434.00,9727.00,20718.00,-1012.00,-5519.00,2996375.00,478158.00,110634.00,79241.00,44869.00,3612436.00
2009:Q4,3144333.00,1955257.00,1569938.00,385319.00,256570.00,88647.00,391168.00,410874.00,427930.00,232331.00,102992.00,92607.00,84338.00,52989.00,31349.00,343592.00,126358.00,76652.00,20029.00,29677.00,217234.00,102690.00,51614.00,62930.00,-17056.00,-19706.00,-9041.00,-10665.00,126530.00,315656.00,14824.00,30378.00,9914.00,21231.00,-768.00,-5048.00,3144333.00,480178.00,111265.00,-34768.00,42909.00,3642458.00
