date,FU793120005.Q,FU713120005.Q,FU713123005.Q,FU713124003.Q,FU713122605.Q,FU713125005.Q,FU763127005.Q,FU763123005.Q,FU763122605.Q,FU763129205.Q,FU753127005.Q,FU753122603.Q,FU753129205.Q,FU743127003.Q,FU473127003.Q,FU793120005.Q,FU153020005.Q,FU143020005.Q,FU103020005.Q,FU113020005.Q,FU313020005.Q,FU213020005.Q,FU793020005.Q,FU513020003.Q,FU543020005.Q,FU573020005.Q,FU223020043.Q,FU633020000.Q,FU403020005.Q,FU613020003.Q,FU643020005.Q,FU663020003.Q,FU263020005.Q,FU263027003.Q,FU263025003.Q,FU903020005.Q
1986:Q1,-28094.00,-5665.00,-6004.00,511.00,-202.00,30.00,-21781.00,-13849.00,-209.00,-7723.00,-509.00,-499.00,-10.00,102.00,-241.00,-28094.00,9587.00,-5992.00,-7388.00,1396.00,-18663.00,-2192.00,-1932.00,342.00,-1629.00,-460.00,-51.00,257.00,-23.00,376.00,0.00,-744.00,-901.00,-910.00,9.00,-8002.00
1986:Q2,53122.00,4920.00,-153.00,-61.00,32.00,5102.00,47031.00,13276.00,500.00,33255.00,1225.00,936.00,289.00,127.00,-181.00,53122.00,33310.00,-1677.00,-2252.00,575.00,12380.00,5460.00,318.00,398.00,670.00,-390.00,-100.00,-310.00,344.00,12.00,0.00,-306.00,1837.00,1468.00,369.00,1494.00
1986:Q3,9056.00,5448.00,4262.00,213.00,12.00,961.00,3495.00,2987.00,-21.00,529.00,-385.00,-307.00,-78.00,117.00,381.00,9056.00,19388.00,-7244.00,-7478.00,234.00,7304.00,-3629.00,1836.00,357.00,-12.00,-325.00,299.00,-771.00,212.00,1105.00,0.00,971.00,198.00,-316.00,514.00,-8797.00
1986:Q4,91319.00,8629.00,9.00,254.00,42.00,8324.00,81588.00,-731.00,2412.00,79907.00,593.00,-12.00,605.00,73.00,436.00,91319.00,54794.00,19041.00,18666.00,375.00,-612.00,2812.00,5535.00,220.00,1622.00,-204.00,583.00,637.00,995.00,-572.00,0.00,2254.00,3971.00,2442.00,1529.00,5778.00
1987:Q1,-74956.00,-5258.00,-3921.00,-340.00,42.00,-1039.00,-69410.00,-18831.00,-1520.00,-49059.00,-779.00,-399.00,-380.00,27.00,464.00,-74956.00,-35890.00,435.00,191.00,244.00,-22207.00,-4570.00,-1703.00,82.00,-946.00,-115.00,627.00,703.00,-592.00,213.00,0.00,-1675.00,-1957.00,-1877.00,-80.00,-9064.00
1987:Q2,57244.00,15839.00,10172.00,-119.00,-120.00,5906.00,40638.00,22275.00,378.00,17985.00,94.00,343.00,-249.00,-21.00,694.00,57244.00,14002.00,5131.00,4937.00,194.00,30992.00,2938.00,-1893.00,-55.00,-796.00,-80.00,592.00,-287.00,-699.00,-105.00,0.00,-463.00,1990.00,601.00,1389.00,4085.00
1987:Q3,-5637.00,-3413.00,-4686.00,-39.00,161.00,1151.00,-2772.00,2051.00,-2227.00,-2596.00,368.00,421.00,-53.00,-26.00,206.00,-5637.00,6085.00,379.00,187.00,192.00,-2972.00,-2460.00,342.00,-94.00,77.00,-55.00,411.00,16.00,-273.00,604.00,0.00,-344.00,-999.00,-1645.00,646.00,-6013.00
1987:Q4,27323.00,9563.00,-3821.00,608.00,-194.00,12970.00,17717.00,-11331.00,1924.00,27124.00,-289.00,-214.00,-75.00,11.00,321.00,27323.00,15144.00,4494.00,4259.00,235.00,-13888.00,3358.00,3379.00,-36.00,775.00,-16.00,132.00,-726.00,1494.00,653.00,0.00,1103.00,3427.00,1516.00,1911.00,11409.00
1988:Q1,-22464.00,-4502.00,-2877.00,-591.00,336.00,-1370.00,-18613.00,1876.00,-1236.00,-19253.00,528.00,318.00,210.00,44.00,79.00,-22464.00,-13565.00,-1326.00,-2899.00,1573.00,-2451.00,-2920.00,1820.00,-41.00,-989.00,200.00,8.00,339.00,-234.00,329.00,0.00,2208.00,-486.00,-582.00,96.00,-3537.00
1988:Q2,40852.00,12968.00,7312.00,-85.00,-206.00,5947.00,26953.00,9039.00,1173.00,16741.00,804.00,130.00,674.00,66.00,61.00,40852.00,4419.00,7909.00,6495.00,1414.00,18053.00,4248.00,2825.00,-67.00,188.00,600.00,243.00,109.00,-213.00,670.00,0.00,1295.00,2953.00,1097.00,1856.00,445.00
1988:Q3,-5104.00,6692.00,3218.00,7.00,-51.00,3518.00,-12031.00,1595.00,-1000.00,-12626.00,-264.00,-448.00,184.00,80.00,419.00,-5104.00,-5180.00,-530.00,-1356.00,826.00,5439.00,-1002.00,1688.00,-44.00,-361.00,1100.00,-359.00,2112.00,161.00,-142.00,0.00,-779.00,-667.00,-1499.00,832.00,-4852.00
1988:Q4,28982.00,2471.00,-4361.00,190.00,-18.00,6660.00,26270.00,-5175.00,478.00,30967.00,-53.00,-10.00,-43.00,88.00,206.00,28982.00,13930.00,12500.00,11736.00,764.00,-12046.00,2655.00,-246.00,23.00,846.00,1011.00,-326.00,-1571.00,255.00,298.00,0.00,-782.00,1777.00,450.00,1327.00,10412.00
1989:Q1,-57617.00,-3729.00,-4132.00,-302.00,41.00,664.00,-54101.00,-15466.00,547.00,-39182.00,-218.00,-360.00,142.00,117.00,314.00,-57617.00,-17962.00,-5236.00,-5817.00,581.00,-19031.00,-4288.00,-4504.00,98.00,-762.00,575.00,-725.00,-2333.00,-455.00,-324.00,0.00,-578.00,983.00,228.00,755.00,-7579.00
1989:Q2,37171.00,13145.00,7708.00,-90.00,-127.00,5654.00,23449.00,20877.00,-1506.00,4078.00,87.00,375.00,-288.00,169.00,321.00,37171.00,-4269.00,1951.00,2102.00,-151.00,25854.00,2663.00,3322.00,173.00,397.00,-50.00,-92.00,1204.00,299.00,472.00,0.00,919.00,633.00,-1258.00,1891.00,7017.00
1989:Q3,-12421.00,-552.00,1265.00,53.00,78.00,-1948.00,-13076.00,-4112.00,597.00,-9561.00,719.00,-50.00,769.00,139.00,349.00,-12421.00,-3778.00,1344.00,1501.00,-157.00,-8886.00,-872.00,891.00,191.00,218.00,-375.00,-295.00,2112.00,-231.00,253.00,0.00,-982.00,283.00,625.00,-342.00,-1403.00
1989:Q4,39891.00,1360.00,-7220.00,1013.00,241.00,7326.00,39024.00,-4696.00,425.00,43295.00,-861.00,-92.00,-769.00,26.00,342.00,39891.00,27703.00,12212.00,11300.00,912.00,-12116.00,2852.00,-962.00,153.00,599.00,-556.00,-127.00,-1539.00,-885.00,384.00,0.00,1009.00,2019.00,574.00,1445.00,8183.00
1990:Q1,-38624.00,56.00,-1300.00,-981.00,-305.00,2642.00,-39955.00,-8863.00,-1843.00,-29249.00,604.00,581.00,23.00,-92.00,763.00,-38624.00,-16439.00,-6644.00,-7575.00,931.00,-12269.00,-3465.00,-252.00,150.00,-111.00,-475.00,619.00,-557.00,-229.00,-36.00,0.00,387.00,1380.00,-1567.00,2947.00,-935.00
1990:Q2,33436.00,8979.00,678.00,-58.00,80.00,8279.00,24301.00,15353.00,50.00,8898.00,-398.00,-251.00,-147.00,-216.00,770.00,33436.00,8800.00,-2372.00,-2868.00,496.00,16128.00,1823.00,359.00,184.00,4.00,-400.00,528.00,803.00,179.00,480.00,0.00,-1419.00,3932.00,-121.00,4053.00,4766.00
1990:Q3,2674.00,6664.00,2115.00,52.00,55.00,4442.00,-4357.00,4523.00,1508.00,-10388.00,617.00,188.00,429.00,-235.00,-15.00,2674.00,-6001.00,-2431.00,-3396.00,965.00,4851.00,-1240.00,3248.00,130.00,-16.00,150.00,398.00,209.00,-122.00,346.00,0.00,2153.00,6641.00,1751.00,4890.00,-2394.00
1990:Q4,45102.00,8462.00,1356.00,-73.00,-47.00,7226.00,37272.00,-5676.00,-111.00,43059.00,-468.00,-215.00,-253.00,-155.00,-9.00,45102.00,2101.00,19805.00,19975.00,-170.00,-3870.00,1605.00,10771.00,-13.00,21.00,-105.00,258.00,10823.00,-3.00,421.00,0.00,-631.00,4323.00,-373.00,4696.00,10367.00
1991:Q1,-28330.00,9435.00,2024.00,-38.00,-154.00,7603.00,-38339.00,-4594.00,-1354.00,-32391.00,-459.00,63.00,-522.00,-96.00,1129.00,-28330.00,20240.00,-30112.00,-30903.00,791.00,5244.00,-2203.00,-14026.00,-179.00,144.00,-85.00,-608.00,-13530.00,-154.00,466.00,0.00,-80.00,2598.00,-1445.00,4043.00,-10071.00
1991:Q2,27852.00,4862.00,890.00,17.00,-2.00,3957.00,22188.00,9713.00,-1447.00,13922.00,-238.00,-27.00,-211.00,-72.00,1112.00,27852.00,-1014.00,7155.00,5889.00,1266.00,6805.00,3749.00,4028.00,-370.00,96.00,-85.00,274.00,4113.00,-100.00,-326.00,0.00,426.00,62.00,-1476.00,1538.00,7067.00
1991:Q3,14040.00,-4851.00,-3900.00,72.00,158.00,-1181.00,18420.00,2496.00,991.00,14933.00,514.00,-47.00,561.00,-31.00,-12.00,14040.00,2574.00,11621.00,12372.00,-751.00,-9342.00,1781.00,-1331.00,-377.00,272.00,-85.00,-1602.00,998.00,-102.00,1088.00,0.00,-1523.00,4640.00,1102.00,3538.00,4097.00
1991:Q4,74217.00,21205.00,9798.00,1413.00,593.00,9401.00,52609.00,-2120.00,-394.00,55123.00,385.00,219.00,166.00,21.00,-3.00,74217.00,32579.00,20405.00,19582.00,823.00,24694.00,3145.00,-1058.00,-203.00,14.00,-91.00,769.00,-3177.00,-548.00,1058.00,0.00,1120.00,4112.00,418.00,3694.00,-9660.00
1992:Q1,-29231.00,-13111.00,-10776.00,-1451.00,-601.00,-283.00,-16360.00,-19721.00,-773.00,4134.00,-909.00,340.00,-1249.00,96.00,1053.00,-29231.00,11360.00,-5082.00,-7358.00,2276.00,-28732.00,-2216.00,-716.00,-36.00,-28.00,-48.00,153.00,-477.00,64.00,-129.00,0.00,-215.00,-601.00,-1034.00,433.00,-3244.00
1992:Q2,41421.00,13892.00,6685.00,-10.00,-151.00,7368.00,26233.00,19411.00,1844.00,4978.00,72.00,-49.00,121.00,180.00,1044.00,41421.00,11733.00,-1366.00,-2534.00,1168.00,29365.00,1501.00,-1896.00,111.00,-114.00,-8.00,475.00,-1883.00,-260.00,-554.00,0.00,337.00,2172.00,1644.00,528.00,-88.00
1992:Q3,38466.00,17729.00,10871.00,51.00,321.00,6486.00,19096.00,2099.00,1054.00,15943.00,290.00,166.00,124.00,195.00,1156.00,38466.00,27386.00,-491.00,-2371.00,1880.00,12039.00,-584.00,1437.00,135.00,-220.00,-5.00,1974.00,-1351.00,-82.00,648.00,0.00,338.00,7103.00,1541.00,5562.00,-8424.00
1992:Q4,61492.00,-2292.00,-17113.00,31.00,-317.00,15107.00,62456.00,-7651.00,-389.00,70496.00,-79.00,62.00,-141.00,142.00,1265.00,61492.00,60996.00,8103.00,8051.00,52.00,-29525.00,2477.00,1532.00,32.00,-261.00,15.00,106.00,1229.00,269.00,426.00,0.00,-284.00,3919.00,-644.00,4563.00,13990.00
1993:Q1,-45328.00,-1253.00,-733.00,-35.00,90.00,-575.00,-44089.00,-11802.00,-240.00,-32047.00,20.00,-233.00,253.00,109.00,-115.00,-45328.00,-25167.00,-5808.00,-7194.00,1386.00,-7854.00,-955.00,2375.00,-51.00,99.00,34.00,-679.00,1659.00,-185.00,779.00,0.00,719.00,2049.00,-383.00,2432.00,-9969.00
1993:Q2,78814.00,31141.00,21551.00,-29.00,-33.00,9652.00,47459.00,17766.00,-568.00,30261.00,194.00,500.00,-306.00,97.00,-77.00,78814.00,21040.00,6751.00,6151.00,600.00,39150.00,2322.00,-831.00,-120.00,100.00,25.00,293.00,-1243.00,-160.00,488.00,0.00,-214.00,5360.00,-101.00,5461.00,5023.00
1993:Q3,13931.00,-3032.00,-11145.00,17.00,214.00,7882.00,15307.00,1910.00,3830.00,9567.00,658.00,-10.00,668.00,71.00,927.00,13931.00,24317.00,-2444.00,-2927.00,483.00,-7593.00,755.00,-1294.00,-130.00,99.00,17.00,-669.00,-819.00,452.00,-379.00,0.00,135.00,9707.00,4034.00,5673.00,-9517.00
1993:Q4,69897.00,10296.00,-2487.00,85.00,-112.00,12810.00,59455.00,4207.00,-3298.00,58546.00,-845.00,-398.00,-447.00,32.00,959.00,69897.00,30886.00,25350.00,24587.00,763.00,-2954.00,-171.00,5831.00,-86.00,99.00,60.00,1159.00,1877.00,820.00,628.00,0.00,1274.00,-756.00,-3808.00,3052.00,11711.00
1994:Q1,-31277.00,-3653.00,-8635.00,-75.00,64.00,4993.00,-28383.00,-2853.00,1167.00,-26697.00,458.00,-224.00,682.00,10.00,291.00,-31277.00,-28357.00,3047.00,-746.00,3793.00,-4434.00,1083.00,3208.00,-44.00,106.00,129.00,-1143.00,1778.00,-403.00,153.00,0.00,2632.00,5715.00,1007.00,4708.00,-11540.00
1994:Q2,8774.00,13414.00,3158.00,-33.00,155.00,10134.00,-5289.00,3109.00,244.00,-8642.00,-200.00,123.00,-323.00,68.00,781.00,8774.00,-6245.00,1570.00,-893.00,2463.00,6814.00,760.00,-2329.00,-44.00,105.00,178.00,318.00,-2389.00,-141.00,376.00,0.00,-732.00,6259.00,522.00,5737.00,1945.00
1994:Q3,-23760.00,3955.00,-2498.00,38.00,-268.00,6683.00,-28144.00,-12506.00,638.00,-16276.00,96.00,-33.00,129.00,-36.00,369.00,-23760.00,-9682.00,7794.00,3641.00,4153.00,-15568.00,-3667.00,607.00,-44.00,105.00,179.00,1343.00,-641.00,70.00,317.00,0.00,-722.00,4342.00,337.00,4005.00,-7587.00
1994:Q4,34484.00,12055.00,285.00,557.00,-91.00,11304.00,21701.00,-6632.00,-471.00,28804.00,67.00,513.00,-446.00,66.00,595.00,34484.00,13137.00,11771.00,9843.00,1928.00,-8544.00,3612.00,-1164.00,-44.00,105.00,447.00,-400.00,-105.00,-312.00,582.00,0.00,-1437.00,6086.00,-49.00,6135.00,9586.00
1995:Q1,-48558.00,1668.00,-2592.00,-482.00,124.00,4618.00,-49817.00,-8117.00,-103.00,-41597.00,-633.00,-455.00,-178.00,-381.00,605.00,-48558.00,-22518.00,-11427.00,-16513.00,5086.00,-7285.00,-1213.00,-2870.00,-40.00,-114.00,212.00,-1598.00,-4170.00,-61.00,933.00,0.00,1968.00,4893.00,-434.00,5327.00,-8139.00
1995:Q2,48154.00,22581.00,16392.00,-159.00,-198.00,6546.00,24652.00,24097.00,-193.00,748.00,-202.00,-309.00,107.00,363.00,760.00,48154.00,4850.00,-7342.00,-9682.00,2340.00,45359.00,3107.00,4213.00,-41.00,-115.00,214.00,-452.00,4622.00,327.00,378.00,0.00,-720.00,436.00,-700.00,1136.00,-2469.00
1995:Q3,-51113.00,-12914.00,-12354.00,87.00,37.00,-684.00,-38520.00,-9424.00,1260.00,-30356.00,205.00,155.00,50.00,-224.00,340.00,-51113.00,-35305.00,12293.00,8577.00,3716.00,-21141.00,-1591.00,1124.00,-40.00,-114.00,215.00,458.00,-541.00,-505.00,133.00,0.00,1518.00,2485.00,1452.00,1033.00,-8978.00
1995:Q4,22671.00,5580.00,-2693.00,600.00,185.00,7488.00,15755.00,-11304.00,31.00,27028.00,521.00,528.00,-7.00,425.00,390.00,22671.00,3100.00,24623.00,22231.00,2392.00,-16935.00,3052.00,-3017.00,-41.00,-115.00,224.00,-938.00,-887.00,414.00,-635.00,0.00,-1039.00,2088.00,744.00,1344.00,9760.00
1996:Q1,-53187.00,-1480.00,1086.00,-584.00,-194.00,-1788.00,-51531.00,-2171.00,-457.00,-48903.00,-95.00,-443.00,348.00,-191.00,110.00,-53187.00,-11794.00,-26720.00,-31053.00,4333.00,1418.00,-4686.00,100.00,-40.00,-218.00,223.00,565.00,578.00,-448.00,265.00,0.00,-825.00,-4405.00,-1094.00,-3311.00,-7100.00
1996:Q2,23124.00,7834.00,646.00,-11.00,-19.00,7218.00,13277.00,14528.00,3185.00,-4436.00,163.00,757.00,-594.00,249.00,1601.00,23124.00,-10933.00,6020.00,-683.00,6703.00,18146.00,273.00,2650.00,-1055.00,-114.00,221.00,1111.00,198.00,-353.00,239.00,0.00,2403.00,7670.00,3923.00,3747.00,-702.00
1996:Q3,2408.00,3163.00,5.00,46.00,79.00,3033.00,-25.00,6434.00,-1063.00,-5396.00,-739.00,-789.00,50.00,71.00,-62.00,2408.00,-11435.00,11215.00,7319.00,3896.00,982.00,-3143.00,3252.00,333.00,-115.00,224.00,1303.00,-909.00,-106.00,704.00,1845.00,-27.00,4769.00,-1773.00,6542.00,-3232.00
1996:Q4,16665.00,13749.00,5.00,516.00,-89.00,13317.00,2610.00,-9110.00,1796.00,9924.00,10.00,-177.00,187.00,359.00,-63.00,16665.00,-7551.00,11033.00,6787.00,4246.00,-9583.00,2009.00,4587.00,-151.00,-425.00,-2.00,280.00,2535.00,175.00,1436.00,388.00,351.00,8703.00,1530.00,7173.00,7467.00
1997:Q1,-32938.00,388.00,-1733.00,-538.00,745.00,1914.00,-34967.00,-4656.00,-18.00,-30293.00,3.00,-86.00,89.00,-85.00,1723.00,-32938.00,-31004.00,7294.00,2821.00,4473.00,-1208.00,-468.00,-1165.00,295.00,-847.00,540.00,-2113.00,715.00,390.00,23.00,723.00,-891.00,3367.00,641.00,2726.00,-9755.00
1997:Q2,36874.00,17466.00,10453.00,-36.00,-731.00,7780.00,17256.00,10215.00,1941.00,5100.00,856.00,660.00,196.00,174.00,1122.00,36874.00,1289.00,-3317.00,-9515.00,6198.00,18185.00,-889.00,10597.00,-171.00,569.00,280.00,3467.00,-18.00,2080.00,1168.00,-96.00,3318.00,6195.00,1870.00,4325.00,4815.00
1997:Q3,-40385.00,-4174.00,-8764.00,77.00,-2.00,4515.00,-36744.00,-732.00,-845.00,-35167.00,-602.00,-366.00,-236.00,-288.00,1423.00,-40385.00,-34844.00,9025.00,3863.00,5162.00,-9013.00,2334.00,-3815.00,106.00,-362.00,826.00,-2315.00,-1749.00,-1060.00,-1094.00,960.00,873.00,4749.00,-1213.00,5962.00,-8821.00
1997:Q4,45272.00,16156.00,-2278.00,511.00,271.00,17652.00,28076.00,-5732.00,3327.00,30481.00,562.00,174.00,388.00,622.00,-144.00,45272.00,23594.00,-1985.00,-8503.00,6518.00,-8506.00,3408.00,8395.00,67.00,4447.00,-276.00,-1191.00,3737.00,-93.00,-496.00,-531.00,2731.00,13184.00,3772.00,9412.00,7182.00
1998:Q1,-36664.00,-885.00,86.00,-544.00,-287.00,-140.00,-39391.00,-6088.00,-272.00,-33031.00,-514.00,50.00,-564.00,126.00,4000.00,-36664.00,-41397.00,17757.00,17497.00,260.00,-4068.00,-4920.00,3253.00,-526.00,-4577.00,-327.00,1352.00,2047.00,-300.00,1056.00,1283.00,3245.00,-568.00,-509.00,-59.00,-6722.00
1998:Q2,52166.00,20770.00,12589.00,-57.00,34.00,8204.00,32502.00,26819.00,-1072.00,6755.00,539.00,-16.00,555.00,217.00,-1862.00,52166.00,19181.00,-8182.00,-8947.00,765.00,44871.00,1678.00,-3411.00,-115.00,1276.00,-341.00,944.00,-3700.00,441.00,506.00,270.00,-2692.00,779.00,-1054.00,1833.00,-2750.00
1998:Q3,-47920.00,-3442.00,-13300.00,56.00,146.00,9656.00,-42990.00,-18474.00,-2222.00,-22294.00,-519.00,-65.00,-454.00,81.00,-1050.00,-47920.00,-11759.00,2587.00,304.00,2283.00,-35311.00,-2129.00,-760.00,207.00,-407.00,-346.00,139.00,-1864.00,263.00,-1463.00,-988.00,3699.00,4366.00,-2141.00,6507.00,-4915.00
1998:Q4,43517.00,22578.00,1127.00,1247.00,-180.00,20384.00,14550.00,-16879.00,784.00,30645.00,261.00,-261.00,522.00,779.00,5349.00,43517.00,58822.00,-21977.00,-24780.00,2803.00,-22176.00,1469.00,7614.00,213.00,992.00,150.00,2224.00,935.00,2451.00,991.00,214.00,-556.00,5909.00,343.00,5566.00,13856.00
1999:Q1,-34459.00,1746.00,-662.00,-1403.00,3.00,3808.00,-35708.00,3261.00,-1948.00,-37021.00,298.00,272.00,26.00,-658.00,-137.00,-34459.00,-14288.00,-4763.00,-3519.00,-1244.00,6703.00,-904.00,-12631.00,-795.00,-2738.00,-269.00,-2373.00,-5154.00,-1663.00,1597.00,-317.00,-919.00,-199.00,-1673.00,1474.00,-8376.00
1999:Q2,32665.00,13784.00,1301.00,-2.00,245.00,12240.00,19220.00,25625.00,924.00,-7329.00,-1017.00,-395.00,-622.00,520.00,158.00,32665.00,-28261.00,16323.00,16292.00,31.00,31466.00,-285.00,11587.00,442.00,1304.00,428.00,1850.00,4388.00,-562.00,614.00,-59.00,3182.00,3182.00,774.00,2408.00,-1347.00
1999:Q3,-8827.00,11327.00,-76.00,-34.00,-169.00,11606.00,-19981.00,3973.00,-95.00,-23859.00,283.00,-57.00,340.00,-298.00,-158.00,-8827.00,-8451.00,5764.00,3223.00,2541.00,2981.00,108.00,-6115.00,-516.00,-85.00,330.00,-80.00,-5731.00,448.00,-236.00,662.00,-907.00,3578.00,-321.00,3899.00,-6692.00
1999:Q4,122616.00,81390.00,21777.00,1061.00,-171.00,58723.00,37335.00,3545.00,588.00,33202.00,990.00,735.00,255.00,436.00,2465.00,122616.00,31275.00,17342.00,13563.00,3779.00,25021.00,4992.00,18019.00,1109.00,1530.00,884.00,-145.00,4151.00,8932.00,-467.00,48.00,1977.00,17778.00,1152.00,16626.00,8189.00
2000:Q1,-104202.00,-58780.00,-23980.00,-1062.00,53.00,-33791.00,-50125.00,-12058.00,529.00,-38596.00,-888.00,-470.00,-418.00,-344.00,5935.00,-104202.00,-44363.00,6355.00,-769.00,7124.00,-39813.00,-5020.00,-12570.00,-1123.00,-1404.00,346.00,1875.00,-59.00,-11052.00,377.00,64.00,-1594.00,-8465.00,112.00,-8577.00,-326.00
2000:Q2,6609.00,7858.00,1753.00,15.00,-20.00,6110.00,-1460.00,11190.00,588.00,-13238.00,1071.00,579.00,492.00,5.00,-865.00,6609.00,-31966.00,19001.00,14391.00,4610.00,11366.00,-489.00,2721.00,-424.00,1598.00,595.00,1678.00,-1104.00,541.00,287.00,-302.00,-148.00,1141.00,1147.00,-6.00,4835.00
2000:Q3,-34882.00,2363.00,2359.00,-25.00,34.00,-5.00,-36362.00,-9360.00,2607.00,-29609.00,-1282.00,-997.00,-285.00,-66.00,465.00,-34882.00,-39997.00,22654.00,23055.00,-401.00,-5079.00,-1578.00,-2719.00,352.00,-1986.00,1133.00,-222.00,3617.00,-93.00,1062.00,-394.00,-6188.00,1280.00,1644.00,-364.00,-9443.00
2000:Q4,18979.00,13416.00,-3044.00,1198.00,77.00,15185.00,4204.00,-22949.00,-1361.00,28514.00,701.00,553.00,148.00,306.00,352.00,18979.00,12759.00,-4557.00,-1648.00,-2909.00,-31537.00,7236.00,16630.00,616.00,1300.00,1235.00,-2621.00,2183.00,2909.00,844.00,616.00,9548.00,4859.00,-731.00,5590.00,13589.00
2001:Q1,-49535.00,-193.00,536.00,-1133.00,-146.00,550.00,-52769.00,-24003.00,-2044.00,-26722.00,-505.00,-176.00,-329.00,-16.00,3948.00,-49535.00,29717.00,-60515.00,-65733.00,5218.00,5196.00,-2374.00,12721.00,6881.00,12881.00,-1200.00,-1622.00,-5206.00,70.00,534.00,-242.00,625.00,-1443.00,-2366.00,923.00,-32836.00
2001:Q2,30490.00,11201.00,1497.00,22.00,32.00,9650.00,20094.00,13821.00,3678.00,2595.00,-163.00,-2587.00,2424.00,351.00,-993.00,30490.00,-5924.00,-4982.00,-8941.00,3959.00,18080.00,-1178.00,21237.00,1207.00,6441.00,141.00,4978.00,2018.00,757.00,-986.00,569.00,6112.00,2896.00,1123.00,1773.00,361.00
2001:Q3,25294.00,18871.00,2586.00,-75.00,507.00,15853.00,4627.00,-1346.00,-452.00,6425.00,431.00,-110.00,541.00,0.00,1365.00,25294.00,-8245.00,10580.00,12883.00,-2303.00,2407.00,-879.00,20655.00,1868.00,5613.00,138.00,78.00,-8428.00,3118.00,877.00,730.00,16661.00,9438.00,-55.00,9493.00,-8662.00
2001:Q4,104309.00,17549.00,-3148.00,630.00,-548.00,20615.00,84244.00,11106.00,-3642.00,76780.00,592.00,481.00,111.00,2762.00,-838.00,104309.00,59070.00,1888.00,7967.00,-6079.00,15412.00,8410.00,10992.00,-543.00,6952.00,112.00,-1921.00,15753.00,-1690.00,-1113.00,49.00,-6607.00,7896.00,-3709.00,11605.00,641.00
2002:Q1,-96989.00,9592.00,-966.00,-619.00,193.00,10984.00,-103898.00,-37949.00,-1185.00,-64764.00,-1001.00,-482.00,-519.00,-301.00,-1381.00,-96989.00,-51789.00,2431.00,1735.00,696.00,-41875.00,-1424.00,-5150.00,3880.00,-1774.00,6.00,678.00,-4569.00,545.00,-502.00,652.00,-4066.00,2163.00,-1474.00,3637.00,-1346.00
2002:Q2,38183.00,16649.00,2407.00,10.00,-164.00,14396.00,13082.00,27612.00,712.00,-15242.00,-638.00,-741.00,103.00,2043.00,7047.00,38183.00,-8315.00,2325.00,1645.00,680.00,29967.00,3715.00,249.00,252.00,-461.00,68.00,-1122.00,-3263.00,1349.00,541.00,249.00,2636.00,7019.00,-193.00,7212.00,3224.00
2002:Q3,25555.00,690.00,-252.00,0.00,61.00,881.00,26555.00,17460.00,-375.00,9470.00,87.00,5.00,82.00,-1096.00,-681.00,25555.00,-2024.00,501.00,-170.00,671.00,24191.00,-1390.00,18077.00,8387.00,9059.00,82.00,955.00,-1089.00,4620.00,1110.00,183.00,-5230.00,797.00,-309.00,1106.00,-14597.00
2002:Q4,25360.00,14946.00,-3472.00,968.00,-18.00,17468.00,10541.00,-23517.00,558.00,33500.00,901.00,855.00,46.00,-1773.00,745.00,25360.00,46377.00,-14864.00,-15536.00,672.00,-29403.00,4263.00,236.00,330.00,-8420.00,64.00,966.00,2126.00,1575.00,1018.00,-1180.00,3757.00,8301.00,1395.00,6906.00,10450.00
2003:Q1,-16926.00,9041.00,2332.00,-971.00,121.00,7559.00,-31251.00,-22537.00,2358.00,-11072.00,-493.00,-616.00,123.00,441.00,5336.00,-16926.00,-32939.00,15506.00,13973.00,1533.00,-23807.00,-3010.00,22180.00,4273.00,8543.00,62.00,985.00,-215.00,6351.00,1025.00,1197.00,-41.00,5654.00,1863.00,3791.00,-510.00
2003:Q2,57762.00,7337.00,185.00,-14.00,650.00,6516.00,46743.00,18152.00,664.00,27927.00,1648.00,303.00,1345.00,1172.00,862.00,57762.00,16115.00,18514.00,16994.00,1520.00,18893.00,1167.00,211.00,6142.00,604.00,46.00,821.00,-6949.00,-1856.00,1929.00,71.00,-597.00,79.00,1617.00,-1538.00,2783.00
2003:Q3,-17379.00,3447.00,261.00,20.00,-821.00,3987.00,-18043.00,3159.00,-253.00,-20949.00,-513.00,-293.00,-220.00,-672.00,-1598.00,-17379.00,-47551.00,25275.00,23757.00,1518.00,12161.00,593.00,8058.00,-946.00,2356.00,37.00,-656.00,1472.00,1036.00,2231.00,2250.00,278.00,244.00,-1367.00,1611.00,-16159.00
2003:Q4,61017.00,17524.00,-1521.00,491.00,80.00,18474.00,41039.00,315.00,1559.00,39165.00,455.00,256.00,199.00,573.00,1426.00,61017.00,32948.00,-9235.00,-10751.00,1516.00,2005.00,8222.00,13488.00,-641.00,507.00,31.00,-334.00,5187.00,8491.00,-3317.00,259.00,3305.00,8622.00,1895.00,6727.00,4968.00
2004:Q1,-2841.00,-1413.00,206.00,-483.00,-79.00,-1057.00,-5297.00,-12630.00,2762.00,4571.00,-514.00,241.00,-755.00,660.00,3723.00,-2841.00,-23222.00,50025.00,19486.00,30539.00,-31482.00,-840.00,-6614.00,-3465.00,-958.00,9.00,-315.00,-8506.00,249.00,-500.00,1072.00,5800.00,-18.00,2924.00,-2942.00,9310.00
