date,FA106060005.Q,FA106231005.Q,FA106121075.Q,FA106300015.Q,FA106000135.Q,FA106006065.Q,FA105020601.Q,FA105440005.Q,FA106000105.Q,FA105090005.Q,FA105050005.Q,FA105019005.Q,FA105020005.Q,FA105420005.Q,FA105000005.Q,FA104090005.Q,FA103091003.Q,FA103020005.Q,FA103030003.Q,FA103034003.Q,FA102051003.Q,FA104022005.Q,FA103069100.Q,FA103061103.Q,FA103061703.Q,FA103062003.Q,FA104023005.Q,FA103065003.Q,FA103066005.Q,FA103064203.Q,FA103070005.Q,FA103092005.Q,FA103090005.Q,FA103076005.Q,FA103092405.Q,FA103094105.Q,FA103093005.Q,FA104190005.Q,FA104122005.Q,FA103169100.Q,FA103162000.Q,FA103163003.Q,FA104123005.Q,FA103168005.Q,FA103169005.Q,FA103165005.Q,FA103164103.Q,FA103170005.Q,FA103178000.Q,FA103192005.Q,FA103190005.Q,FA573074005.Q,FA573073005.Q,FA103193005.Q,FA107005005.Q,FA105005305.Q
1971:Q1,70180.00,29812.00,18912.00,68695.00,90151.00,3523.00,-3608.00,-164.00,90230.00,67272.00,103176.00,92685.00,8503.00,1988.00,-35904.00,27995.00,1136.00,-5992.00,8788.00,0.00,4336.00,780.00,2612.00,-2192.00,-640.00,1000.00,9689.00,20.00,9669.00,-268.00,-1041.00,7592.00,2975.00,980.00,4.00,0.00,1991.00,63899.00,24040.00,2176.00,0.00,21864.00,6936.00,-180.00,2544.00,4572.00,7928.00,14484.00,2120.00,696.00,7695.00,584.00,8507.00,-1396.00,22958.00,16634.00
1971:Q2,72416.00,30560.00,17584.00,70009.00,94281.00,2615.00,-4668.00,-120.00,92348.00,79877.00,99898.00,94457.00,6001.00,-559.00,-20021.00,31148.00,80.00,5276.00,5120.00,0.00,-5248.00,5784.00,-316.00,5580.00,-480.00,1000.00,-547.00,-80.00,-467.00,44.00,12631.00,7228.00,780.00,936.00,4.00,0.00,-160.00,51169.00,15952.00,-5724.00,80.00,21596.00,15325.00,5864.00,4849.00,4612.00,13260.00,7416.00,5016.00,464.00,-6264.00,100.00,8039.00,-14403.00,12471.00,10285.00
1971:Q3,74659.00,29544.00,19008.00,71582.00,97689.00,3704.00,-5608.00,-124.00,95909.00,82295.00,101955.00,95644.00,6937.00,-626.00,-19660.00,45948.00,548.00,-4456.00,1764.00,0.00,4228.00,496.00,3280.00,-3676.00,-108.00,1000.00,1693.00,84.00,1609.00,100.00,14999.00,8644.00,17932.00,1052.00,0.00,0.00,16880.00,65608.00,15016.00,552.00,132.00,14332.00,19271.00,12920.00,2667.00,3684.00,15360.00,10400.00,2788.00,-1268.00,4041.00,272.00,6591.00,-2822.00,13614.00,9874.00
1971:Q4,76877.00,30064.00,17076.00,73410.00,103147.00,2283.00,-4452.00,-148.00,101126.00,111820.00,99788.00,98733.00,1617.00,-562.00,12032.00,61092.00,-20.00,-688.00,976.00,0.00,56.00,14388.00,1968.00,11384.00,36.00,1000.00,-127.00,76.00,-203.00,-76.00,23059.00,4684.00,18840.00,1336.00,8.00,0.00,17496.00,49060.00,17020.00,-548.00,132.00,17436.00,2278.00,-768.00,-2490.00,5536.00,9192.00,22356.00,2436.00,1208.00,-5430.00,408.00,4399.00,-10237.00,-10694.00,1093.00
1972:Q1,81789.00,31936.00,19900.00,75488.00,105441.00,4763.00,-5816.00,-172.00,104560.00,62366.00,105743.00,103249.00,3137.00,-643.00,-43376.00,44711.00,748.00,3988.00,8924.00,0.00,5952.00,-2040.00,4712.00,-7400.00,-352.00,1000.00,-1622.00,-8.00,-1614.00,-40.00,22206.00,8084.00,-1489.00,1644.00,0.00,0.00,-3133.00,88087.00,16308.00,5048.00,160.00,11100.00,28067.00,11704.00,4055.00,12308.00,9032.00,28644.00,612.00,-636.00,6060.00,604.00,1844.00,3612.00,42194.00,6118.00
1972:Q2,82518.00,32040.00,19788.00,77402.00,108092.00,4525.00,-5848.00,-212.00,106981.00,92728.00,114253.00,106240.00,8647.00,-634.00,-21525.00,33349.00,820.00,532.00,2336.00,0.00,2184.00,-444.00,6644.00,-8028.00,-60.00,1000.00,1458.00,-152.00,1610.00,60.00,9274.00,5228.00,11901.00,1968.00,4.00,0.00,9929.00,54874.00,18760.00,2844.00,668.00,15248.00,14422.00,7488.00,1242.00,5692.00,13712.00,7892.00,4004.00,1416.00,-5332.00,304.00,-3301.00,-2335.00,14253.00,12009.00
1972:Q3,86752.00,33504.00,19712.00,79148.00,112684.00,4579.00,-5820.00,-268.00,111711.00,97507.00,119557.00,108608.00,10967.00,-18.00,-22050.00,51083.00,776.00,7644.00,-5532.00,0.00,-4032.00,856.00,676.00,-1488.00,668.00,1000.00,2430.00,288.00,2142.00,60.00,18838.00,8996.00,21047.00,2048.00,0.00,0.00,18999.00,73133.00,9836.00,-3004.00,692.00,12148.00,27283.00,17180.00,2595.00,7508.00,10384.00,23724.00,216.00,1164.00,526.00,444.00,-5185.00,5267.00,14205.00,12693.00
1972:Q4,96537.00,37700.00,19288.00,80724.00,120273.00,3874.00,-8956.00,-124.00,115315.00,181433.00,124116.00,113941.00,7567.00,2608.00,57318.00,144645.00,1408.00,-2644.00,3796.00,0.00,2340.00,9264.00,-192.00,8212.00,244.00,1000.00,418.00,-180.00,598.00,-84.00,55306.00,5796.00,69045.00,1884.00,16.00,0.00,67145.00,87327.00,8920.00,-2004.00,672.00,10252.00,33388.00,14368.00,7580.00,11440.00,10560.00,32440.00,4908.00,1540.00,-4428.00,740.00,318.00,-5486.00,-66118.00,12798.00
1973:Q1,108423.00,40656.00,19688.00,82126.00,130205.00,5778.00,-15828.00,-156.00,120311.00,78092.00,136294.00,118925.00,12530.00,4839.00,-58202.00,68340.00,2200.00,-1900.00,14772.00,0.00,15304.00,-6040.00,-3548.00,-3736.00,244.00,1000.00,-4934.00,152.00,-5086.00,392.00,41002.00,14312.00,-6768.00,1928.00,4.00,0.00,-8700.00,126542.00,2084.00,-5008.00,1284.00,5808.00,64814.00,47468.00,7750.00,9596.00,7004.00,38804.00,3496.00,2260.00,8080.00,-108.00,820.00,7368.00,42218.00,21917.00
1973:Q2,109739.00,40584.00,20580.00,83771.00,132346.00,7358.00,-21052.00,-148.00,118800.00,80495.00,136820.00,124383.00,11680.00,757.00,-56325.00,67612.00,1132.00,260.00,9184.00,0.00,-676.00,2344.00,3960.00,-4752.00,636.00,2500.00,2434.00,144.00,2290.00,344.00,33106.00,9888.00,9596.00,1972.00,12.00,0.00,7612.00,123937.00,15388.00,1060.00,2140.00,12188.00,57250.00,23572.00,7434.00,26244.00,8676.00,41432.00,5660.00,3096.00,-7565.00,-244.00,6291.00,-13612.00,38305.00,25526.00
1973:Q3,107694.00,38908.00,21424.00,85655.00,133017.00,9371.00,-18680.00,-148.00,123856.00,88426.00,139151.00,128406.00,6347.00,4399.00,-50726.00,73174.00,-1104.00,3644.00,-2432.00,0.00,12624.00,-10868.00,364.00,-11344.00,1612.00,-1500.00,-330.00,48.00,-378.00,-184.00,40326.00,7720.00,23778.00,2016.00,16.00,0.00,21746.00,123900.00,12544.00,-40.00,1956.00,10628.00,78958.00,23220.00,12082.00,43656.00,5148.00,23160.00,1008.00,1904.00,1178.00,768.00,5294.00,-4884.00,35431.00,24814.00
1973:Q4,114688.00,41488.00,21308.00,87780.00,139672.00,8321.00,-22716.00,-176.00,125453.00,121375.00,152607.00,132064.00,19322.00,1221.00,-31232.00,103464.00,2400.00,3580.00,-2592.00,0.00,7044.00,2980.00,1788.00,2236.00,1504.00,-2548.00,798.00,48.00,750.00,388.00,49062.00,9896.00,29908.00,2056.00,8.00,0.00,27844.00,134696.00,19460.00,9644.00,1804.00,8012.00,53000.00,5544.00,3540.00,43916.00,10704.00,49032.00,4972.00,2936.00,-5408.00,-516.00,10078.00,-14970.00,4078.00,35651.00
1974:Q1,117396.00,40280.00,20276.00,90138.00,146978.00,8527.00,-31768.00,-196.00,123933.00,85994.00,152427.00,135281.00,13807.00,3339.00,-66433.00,53873.00,1600.00,-1396.00,8672.00,0.00,4840.00,2944.00,5696.00,-6056.00,1180.00,2124.00,4904.00,292.00,4612.00,212.00,39108.00,-4640.00,-2371.00,2108.00,4.00,0.00,-4483.00,120306.00,18656.00,2192.00,1644.00,14820.00,43319.00,27392.00,8035.00,7892.00,6220.00,31160.00,6632.00,7020.00,7299.00,376.00,10819.00,-3896.00,37939.00,37217.00
1974:Q2,123489.00,42384.00,23048.00,92511.00,150568.00,9526.00,-36744.00,-232.00,123582.00,102826.00,168347.00,140319.00,14522.00,13507.00,-65521.00,54997.00,-800.00,628.00,1552.00,0.00,-9704.00,2100.00,-1060.00,2096.00,1108.00,-44.00,1988.00,296.00,1692.00,344.00,53336.00,6068.00,-515.00,2164.00,20.00,0.00,-2699.00,120518.00,26404.00,3164.00,1696.00,21544.00,41512.00,31952.00,7200.00,2360.00,4976.00,39484.00,10408.00,2040.00,-4306.00,-292.00,12376.00,-16390.00,20756.00,54523.00
1974:Q3,134134.00,46968.00,22144.00,94895.00,159917.00,7104.00,-50016.00,-212.00,117217.00,125371.00,149112.00,144764.00,5005.00,-657.00,-23741.00,78960.00,-1600.00,10608.00,-536.00,0.00,-5664.00,10872.00,6884.00,1956.00,1892.00,140.00,-820.00,584.00,-1404.00,872.00,20920.00,16380.00,27928.00,2200.00,12.00,0.00,25716.00,102701.00,27488.00,9396.00,1324.00,16768.00,22189.00,21400.00,11965.00,-11176.00,-20.00,27264.00,9704.00,6324.00,9751.00,-1036.00,6068.00,4719.00,-8155.00,39211.00
1974:Q4,118081.00,41764.00,20660.00,97290.00,152947.00,4094.00,-34356.00,-252.00,122937.00,130427.00,176218.00,146205.00,25253.00,4760.00,-45790.00,14553.00,0.00,-5216.00,5676.00,0.00,-12580.00,12128.00,4984.00,7408.00,-508.00,244.00,96.00,516.00,-420.00,-188.00,13660.00,13880.00,-12903.00,2220.00,20.00,0.00,-15143.00,60343.00,29248.00,1772.00,1928.00,25548.00,15432.00,7020.00,11416.00,-3004.00,5212.00,7904.00,2684.00,3196.00,-3333.00,844.00,1915.00,-6092.00,-7490.00,57627.00
1975:Q1,98563.00,33848.00,24840.00,99693.00,139568.00,7258.00,-12352.00,-256.00,134730.00,109831.00,127678.00,142161.00,-14800.00,318.00,-17848.00,10690.00,76.00,29080.00,-2812.00,0.00,1980.00,6508.00,5612.00,-1452.00,788.00,1560.00,1653.00,-2384.00,4037.00,-384.00,-11173.00,14788.00,-29026.00,2204.00,8.00,2000.00,-33238.00,28538.00,43544.00,4104.00,1720.00,37720.00,-27292.00,-22192.00,1048.00,-6148.00,7732.00,-15240.00,-12596.00,716.00,31673.00,1460.00,-7084.00,37297.00,24899.00,463.00
1975:Q2,107566.00,37316.00,24220.00,101889.00,147919.00,6321.00,-6980.00,-236.00,147496.00,75706.00,126825.00,141666.00,-14994.00,153.00,-51119.00,8477.00,-1724.00,6808.00,8788.00,0.00,-2636.00,13972.00,4940.00,6540.00,-1776.00,4268.00,-659.00,600.00,-1259.00,-308.00,6947.00,14576.00,-37287.00,2240.00,12.00,2000.00,-41539.00,59596.00,26804.00,-9528.00,3244.00,33088.00,-12366.00,-18680.00,1858.00,4456.00,12892.00,-4336.00,-1004.00,3076.00,34530.00,1604.00,-10350.00,43276.00,71790.00,-14114.00
1975:Q3,133789.00,47720.00,24092.00,103878.00,165855.00,6964.00,-11728.00,-236.00,161327.00,99644.00,142702.00,144772.00,-1871.00,-199.00,-43059.00,57049.00,84.00,4420.00,9336.00,0.00,76.00,-716.00,2800.00,4276.00,-284.00,-7508.00,-1399.00,600.00,-1999.00,504.00,37323.00,4520.00,2901.00,2296.00,16.00,2000.00,-1411.00,100108.00,16932.00,-180.00,2404.00,14708.00,5227.00,-7396.00,6111.00,6512.00,6852.00,46628.00,1772.00,-60.00,22756.00,-20.00,-13127.00,35903.00,61684.00,-11425.00
1975:Q4,138944.00,48748.00,25132.00,105659.00,170723.00,9979.00,-11116.00,-236.00,169822.00,120954.00,146557.00,148629.00,-1729.00,-343.00,-25602.00,29913.00,3448.00,1808.00,-648.00,0.00,1504.00,18900.00,1784.00,20288.00,-880.00,-2292.00,3565.00,600.00,2965.00,-108.00,35739.00,17400.00,-51695.00,2416.00,36.00,2000.00,-56147.00,55515.00,20348.00,-5984.00,3032.00,23300.00,-1988.00,-8224.00,1420.00,4816.00,12156.00,11616.00,2932.00,5060.00,5391.00,936.00,-5935.00,10390.00,48868.00,-13050.00
1976:Q1,153823.00,55396.00,24140.00,107233.00,181520.00,5517.00,-10744.00,-236.00,176529.00,142908.00,168311.00,154383.00,13516.00,412.00,-25403.00,83645.00,2240.00,11784.00,3260.00,0.00,7672.00,19096.00,2868.00,19980.00,-704.00,-3048.00,6698.00,668.00,6030.00,-268.00,29126.00,14048.00,-10011.00,3108.00,24.00,1000.00,-14143.00,109048.00,29792.00,2680.00,1228.00,25884.00,2172.00,-13916.00,18148.00,-2060.00,12608.00,5800.00,6040.00,5084.00,47552.00,1200.00,1719.00,44633.00,33621.00,-2465.00
1976:Q2,154477.00,53688.00,27876.00,109495.00,182408.00,8070.00,-14900.00,-204.00,175782.00,188088.00,182727.00,158605.00,21537.00,2585.00,5361.00,109225.00,464.00,1300.00,5608.00,0.00,-7112.00,4144.00,2128.00,4692.00,-236.00,-2440.00,-526.00,664.00,-1190.00,40.00,42618.00,6320.00,56369.00,3484.00,16.00,1000.00,51869.00,103864.00,24668.00,2832.00,2008.00,19828.00,18881.00,972.00,8457.00,9452.00,14020.00,27968.00,7808.00,3540.00,6979.00,76.00,12479.00,-5576.00,-12306.00,15219.00
1976:Q3,155241.00,52940.00,28972.00,112450.00,185779.00,7381.00,-15216.00,-180.00,178124.00,121002.00,185365.00,164557.00,16870.00,3938.00,-64363.00,67402.00,-2356.00,5048.00,-3540.00,0.00,2528.00,-3460.00,2136.00,-7592.00,-44.00,2040.00,-2066.00,676.00,-2742.00,136.00,25186.00,11456.00,34470.00,3668.00,8.00,1000.00,29794.00,131765.00,21900.00,-4380.00,3492.00,22788.00,26206.00,4384.00,11142.00,10680.00,7316.00,32136.00,3732.00,3192.00,37284.00,192.00,14347.00,22745.00,57123.00,14802.00
1976:Q4,152724.00,51956.00,30112.00,116093.00,186749.00,7677.00,-15592.00,-172.00,179006.00,123068.00,183471.00,170592.00,11890.00,989.00,-60403.00,8300.00,2920.00,724.00,13284.00,0.00,-2008.00,13856.00,1428.00,12052.00,-600.00,976.00,7726.00,672.00,7054.00,-36.00,27098.00,8764.00,-64028.00,3652.00,28.00,1000.00,-68708.00,68703.00,30636.00,4600.00,3212.00,22824.00,23321.00,628.00,14297.00,8396.00,8152.00,9780.00,4412.00,2352.00,-9950.00,392.00,10643.00,-20985.00,55938.00,12314.00
1977:Q1,164065.00,55852.00,29220.00,120436.00,199429.00,7826.00,-21448.00,-112.00,185919.00,171320.00,195349.00,181534.00,14322.00,-507.00,-24029.00,116749.00,1832.00,-6368.00,-3312.00,124.00,968.00,1700.00,-824.00,3336.00,-316.00,-496.00,2296.00,3172.00,-876.00,172.00,45240.00,5432.00,68665.00,4144.00,20.00,1000.00,63501.00,140778.00,27224.00,732.00,4884.00,21608.00,38216.00,21784.00,11780.00,4652.00,-640.00,43148.00,-2700.00,3355.00,32175.00,40.00,1954.00,30181.00,14599.00,17368.00
1977:Q2,176226.00,60712.00,29856.00,124623.00,210281.00,7330.00,-15324.00,-224.00,202511.00,168571.00,203404.00,189835.00,12990.00,579.00,-34832.00,63614.00,3388.00,7832.00,5340.00,172.00,588.00,-19996.00,-1244.00,-19492.00,-428.00,1168.00,6736.00,3204.00,3532.00,-372.00,31756.00,12920.00,15250.00,4376.00,20.00,1000.00,9854.00,98446.00,24504.00,1116.00,8604.00,14784.00,39896.00,13936.00,14268.00,11692.00,1728.00,29084.00,-2356.00,3291.00,2299.00,576.00,-358.00,2081.00,33940.00,8447.00
1977:Q3,182671.00,62632.00,31232.00,128668.00,217475.00,7764.00,-9452.00,-180.00,215967.00,195895.00,224164.00,197095.00,23963.00,3106.00,-28268.00,134805.00,680.00,6048.00,2428.00,224.00,1276.00,-1720.00,-1368.00,-1812.00,-1228.00,2688.00,3280.00,3244.00,36.00,-144.00,36944.00,8696.00,77093.00,4636.00,8.00,1000.00,71449.00,163073.00,31512.00,560.00,6536.00,24416.00,38107.00,11552.00,9391.00,17164.00,4420.00,29760.00,4056.00,3523.00,51695.00,256.00,1570.00,49869.00,20072.00,16141.00
1977:Q4,184159.00,63116.00,33336.00,132568.00,220275.00,7601.00,-16568.00,-128.00,211436.00,176462.00,220760.00,206234.00,13466.00,1059.00,-44298.00,142593.00,3088.00,7576.00,22236.00,280.00,-208.00,-4648.00,-1048.00,-1996.00,1188.00,-2792.00,3992.00,3240.00,752.00,-172.00,61884.00,11164.00,37401.00,4936.00,32.00,1000.00,31433.00,186891.00,41504.00,4148.00,6656.00,30700.00,55710.00,13548.00,19690.00,22472.00,5400.00,26144.00,6376.00,2471.00,49286.00,444.00,4498.00,44344.00,34974.00,17053.00
1978:Q1,178468.00,56724.00,33932.00,136327.00,224139.00,10835.00,-20804.00,-144.00,214314.00,187250.00,234287.00,211534.00,23242.00,-490.00,-47037.00,152946.00,5644.00,-15576.00,-1504.00,220.00,1044.00,-5012.00,3280.00,-6252.00,900.00,-2940.00,6731.00,1932.00,4799.00,-100.00,24813.00,17160.00,119526.00,5364.00,28.00,2000.00,112134.00,199983.00,22384.00,-696.00,5300.00,17780.00,75702.00,43860.00,18458.00,13384.00,-6444.00,27468.00,2588.00,4467.00,73818.00,368.00,3001.00,70449.00,27064.00,30952.00
1978:Q2,210791.00,69724.00,33088.00,140414.00,248393.00,6329.00,-23200.00,-168.00,231690.00,157571.00,254612.00,230480.00,21370.00,2762.00,-97040.00,59324.00,1412.00,9584.00,1224.00,52.00,-416.00,-480.00,-1408.00,-4092.00,1844.00,3176.00,5491.00,1948.00,3543.00,-432.00,77365.00,12932.00,-47408.00,5792.00,16.00,1100.00,-54316.00,156364.00,33976.00,-236.00,8544.00,25668.00,47073.00,16152.00,13429.00,17492.00,2792.00,49372.00,1788.00,8307.00,13056.00,1176.00,2235.00,9645.00,74119.00,29419.00
1978:Q3,213089.00,69528.00,37468.00,144834.00,250927.00,11422.00,-23312.00,-180.00,239217.00,174724.00,256195.00,241324.00,16367.00,-1495.00,-81472.00,96495.00,-3972.00,9556.00,-4480.00,324.00,-936.00,-5916.00,-676.00,-5112.00,-2316.00,2188.00,1655.00,1976.00,-321.00,-328.00,71329.00,7676.00,21587.00,5928.00,20.00,1100.00,14539.00,177967.00,30748.00,1356.00,8716.00,20676.00,27722.00,1060.00,14166.00,12496.00,800.00,33920.00,3816.00,9547.00,71413.00,1476.00,-938.00,70875.00,64494.00,28580.00
1978:Q4,224773.00,74248.00,39216.00,149588.00,260897.00,15720.00,-27520.00,-164.00,249261.00,235322.00,279567.00,252834.00,26685.00,48.00,-44245.00,214983.00,7440.00,21708.00,15664.00,1044.00,1884.00,7320.00,-708.00,9512.00,-24.00,-1460.00,2499.00,1972.00,527.00,156.00,69989.00,17016.00,70263.00,5772.00,24.00,1100.00,63367.00,259228.00,38776.00,10340.00,8096.00,20340.00,43038.00,19016.00,17506.00,6516.00,2448.00,53028.00,11492.00,5515.00,104930.00,224.00,-7477.00,112183.00,13938.00,46190.00
1979:Q1,224504.00,71276.00,38200.00,154676.00,269704.00,13907.00,-35068.00,-200.00,248743.00,179733.00,283465.00,263404.00,17966.00,2095.00,-103732.00,166787.00,16828.00,2432.00,-8624.00,1672.00,3700.00,-1464.00,-2720.00,-2204.00,2364.00,1096.00,9783.00,3220.00,6563.00,168.00,62605.00,20532.00,59155.00,5748.00,24.00,1100.00,52283.00,270519.00,29580.00,2808.00,9300.00,17472.00,65728.00,36008.00,16928.00,12792.00,-6740.00,42156.00,9176.00,3400.00,127219.00,1204.00,-18531.00,144546.00,69010.00,48829.00
1979:Q2,227310.00,71552.00,38176.00,159560.00,277142.00,17207.00,-39984.00,-228.00,254593.00,212596.00,290366.00,268492.00,22080.00,-206.00,-77769.00,121269.00,-5004.00,-6420.00,-8180.00,2212.00,-1940.00,12848.00,964.00,12680.00,264.00,-1060.00,7995.00,3256.00,4739.00,412.00,72401.00,27540.00,19405.00,5832.00,44.00,1100.00,12429.00,199038.00,37876.00,7448.00,9260.00,21168.00,48917.00,28632.00,18669.00,1616.00,-12448.00,62192.00,3028.00,10600.00,48873.00,804.00,-21435.00,69504.00,41997.00,53207.00
1979:Q3,226334.00,71064.00,35940.00,164244.00,283574.00,19446.00,-44120.00,-268.00,259168.00,180831.00,289478.00,281801.00,5417.00,2260.00,-108647.00,196936.00,-5984.00,4704.00,14712.00,2660.00,-1056.00,-24320.00,-3076.00,-15336.00,-3440.00,-2468.00,1727.00,3288.00,-1561.00,380.00,93461.00,28204.00,82448.00,5700.00,24.00,1100.00,75624.00,305583.00,37564.00,11524.00,10576.00,15464.00,51344.00,35208.00,13076.00,3060.00,-7580.00,75956.00,7700.00,10712.00,129887.00,1292.00,-12245.00,140840.00,78336.00,50024.00
1979:Q4,220921.00,68584.00,38240.00,168725.00,282822.00,19879.00,-41380.00,-276.00,261597.00,192387.00,300820.00,287966.00,7467.00,5388.00,-108434.00,153024.00,1212.00,23616.00,11020.00,3016.00,1724.00,2336.00,5128.00,-1532.00,-3080.00,1820.00,751.00,3292.00,-2541.00,440.00,61029.00,21304.00,26576.00,5368.00,40.00,1100.00,20068.00,261458.00,40236.00,14296.00,10812.00,15128.00,34466.00,24612.00,19458.00,-9604.00,-4576.00,42664.00,7820.00,11536.00,129312.00,404.00,9519.00,119389.00,69210.00,59378.00
1980:Q1,230570.00,76712.00,38272.00,173010.00,288596.00,18411.00,-53456.00,-292.00,253843.00,203503.00,310967.00,299308.00,9506.00,2153.00,-107464.00,182422.00,-3624.00,3600.00,-6664.00,3028.00,-3128.00,19312.00,2440.00,3312.00,532.00,13028.00,7745.00,8544.00,-799.00,864.00,65255.00,21060.00,74974.00,5212.00,64.00,1100.00,68598.00,289886.00,45284.00,13028.00,8476.00,23780.00,43679.00,34512.00,17615.00,-8448.00,5500.00,31272.00,8176.00,10260.00,145715.00,176.00,26558.00,118981.00,50340.00,75827.00
1980:Q2,187910.00,57912.00,51604.00,179344.00,257738.00,25534.00,-34028.00,-284.00,249528.00,165799.00,302906.00,292712.00,11433.00,-1239.00,-137107.00,-35173.00,-2440.00,8156.00,-7912.00,2700.00,2756.00,-17028.00,-280.00,-17544.00,144.00,652.00,10853.00,8544.00,2309.00,132.00,-11945.00,11356.00,-31801.00,4912.00,36.00,1100.00,-37849.00,101934.00,68716.00,12528.00,11508.00,44680.00,-25126.00,-16912.00,12278.00,-20492.00,3400.00,-19528.00,-4736.00,19144.00,60065.00,2084.00,38687.00,19294.00,83729.00,79196.00
1980:Q3,206632.00,65544.00,43044.00,187732.00,285776.00,14764.00,-42296.00,-204.00,258448.00,228810.00,281409.00,300320.00,-20312.00,1401.00,-52600.00,239207.00,424.00,5680.00,2516.00,3828.00,1680.00,10444.00,-1320.00,15160.00,-1160.00,-2236.00,11057.00,8640.00,2417.00,-4.00,42735.00,17600.00,143247.00,4636.00,20.00,1100.00,137491.00,291807.00,21004.00,-19248.00,10876.00,29376.00,27093.00,37260.00,1309.00,-11476.00,10100.00,41456.00,-636.00,14360.00,178430.00,1920.00,46166.00,130344.00,29639.00,37929.00
1980:Q4,223037.00,72644.00,45684.00,198176.00,302885.00,12288.00,-38752.00,-324.00,276745.00,233035.00,319813.00,310974.00,-3152.00,11991.00,-86778.00,122785.00,4104.00,-19020.00,30492.00,6416.00,1776.00,7592.00,-2656.00,-28.00,2104.00,8172.00,9121.00,8636.00,485.00,100.00,102743.00,29980.00,-50519.00,4368.00,56.00,1100.00,-56043.00,209563.00,34944.00,9564.00,12596.00,12784.00,72822.00,63764.00,7314.00,1744.00,22500.00,63776.00,8708.00,8988.00,-2175.00,1300.00,49178.00,-52653.00,43710.00,55680.00
1981:Q1,227528.00,71908.00,49508.00,210676.00,316788.00,14218.00,-37428.00,-188.00,293766.00,290416.00,354390.00,325393.00,29686.00,-688.00,-63974.00,514288.00,-1248.00,-8764.00,24048.00,9776.00,-1712.00,-22628.00,-1000.00,-4416.00,152.00,-17364.00,13769.00,8396.00,5373.00,260.00,110623.00,8528.00,381636.00,4208.00,40.00,1100.00,376288.00,578262.00,36808.00,524.00,12132.00,24152.00,30002.00,-1816.00,28710.00,3108.00,3200.00,100268.00,88.00,11116.00,396780.00,524.00,39767.00,356489.00,3350.00,75030.00
1981:Q2,212320.00,64588.00,51788.00,222173.00,318117.00,11294.00,-24308.00,-156.00,305259.00,290591.00,344892.00,337650.00,2405.00,4837.00,-54301.00,104407.00,108.00,-14708.00,-1764.00,13912.00,-2136.00,16120.00,-1792.00,18716.00,6484.00,-7288.00,12753.00,8488.00,4265.00,-120.00,54635.00,22256.00,3351.00,3964.00,60.00,1100.00,-1773.00,158708.00,61616.00,15212.00,15876.00,30528.00,103583.00,57364.00,22351.00,23868.00,-5400.00,33836.00,-1012.00,16416.00,-50331.00,224.00,19758.00,-70313.00,14668.00,51083.00
1981:Q3,221966.00,68016.00,54016.00,232670.00,332604.00,11498.00,-18164.00,-184.00,326122.00,300970.00,392762.00,349954.00,30235.00,12573.00,-91792.00,183728.00,4336.00,-14496.00,-5112.00,13492.00,-5644.00,16812.00,368.00,10852.00,2444.00,3148.00,6169.00,8584.00,-2415.00,536.00,22227.00,8152.00,137256.00,3680.00,48.00,1100.00,132428.00,275520.00,52644.00,22216.00,12540.00,17888.00,98792.00,48940.00,28288.00,21564.00,-26600.00,816.00,-764.00,17088.00,133544.00,-612.00,9473.00,124683.00,25152.00,78322.00
1981:Q4,204766.00,59464.00,54696.00,242169.00,332775.00,16841.00,-18604.00,-280.00,331292.00,301777.00,383773.00,363138.00,17185.00,3450.00,-81997.00,40993.00,7564.00,-45868.00,22624.00,8512.00,1080.00,25056.00,-1308.00,-5332.00,5216.00,26480.00,5041.00,8580.00,-3539.00,348.00,-8405.00,8672.00,16369.00,3364.00,56.00,1100.00,11849.00,122990.00,60484.00,20832.00,13176.00,26476.00,57377.00,24668.00,32473.00,236.00,-25000.00,-26892.00,-14312.00,37680.00,33653.00,1412.00,2003.00,30238.00,29516.00,69602.00
1982:Q1,179803.00,49792.00,58396.00,250672.00,322287.00,18999.00,-12900.00,-264.00,328650.00,258367.00,340395.00,362138.00,-24926.00,3183.00,-82028.00,175379.00,-9280.00,-804.00,-2264.00,4524.00,144.00,-25988.00,-628.00,-10488.00,-7880.00,-6992.00,-171.00,2308.00,-2479.00,1424.00,-25093.00,17489.00,215398.00,3084.00,68.00,1100.00,211146.00,257407.00,59128.00,12928.00,14560.00,31640.00,108179.00,113760.00,271.00,-5852.00,-7500.00,-16032.00,-15736.00,6117.00,123251.00,1048.00,-5718.00,127921.00,70284.00,31008.00
1982:Q2,178849.00,51220.00,47414.00,258628.00,338843.00,10233.00,-4744.00,-240.00,344572.00,265754.00,347517.00,354625.00,-7787.00,679.00,-81763.00,26697.00,4976.00,2060.00,-15312.00,1532.00,2528.00,-19844.00,1544.00,-12900.00,112.00,-8600.00,4105.00,2332.00,1773.00,1468.00,9635.00,11829.00,23720.00,2460.00,0.00,1100.00,20160.00,108460.00,31756.00,-1940.00,13296.00,20400.00,88818.00,90456.00,12590.00,-14228.00,2700.00,13052.00,-7968.00,6593.00,-26491.00,1276.00,-12444.00,-15323.00,78818.00,13418.00
