date,FU766000105.Q,FU765013005.Q,FU764090005.Q,FU763025000.Q,FU763013005.Q,FU762050005.Q,FU764022005.Q,FU763069175.Q,FU763061100.Q,FU763061705.Q,FU763061803.Q,FU763061303.Q,FU763061603.Q,FU763061403.Q,FU763061795.Q,FU763062000.Q,FU763063005.Q,FU763063673.Q,FU763063653.Q,FU763063663.Q,FU763063693.Q,FU763063095.Q,FU764023005.Q,FU763068005.Q,FU763069703.Q,FU763065005.Q,FU763066000.Q,FU763064105.Q,FU763064203.Q,FU763040005.Q,FU763092000.Q,FU763090005.Q,FU764190005.Q,FU764110005.Q,FU713022003.Q,FU713068705.Q,FU764112005.Q,FU764116005.Q,FU763127005.Q,FU763123005.Q,FU763129205.Q,FU763122605.Q,FU763131005.Q,FU763135005.Q,FU762150005.Q,FU764122005.Q,FU763169175.Q,FU763163005.Q,FU763169305.Q,FU763164103.Q,FU763178003.Q,FU763190005.Q,FU763194735.Q,FU763193005.Q,FU767005005.Q,FU763066303.Q
1972:Q3,1436.00,487.00,27298.00,2041.00,-790.00,3067.00,2987.00,-255.00,-104.00,1017.00,187.00,0.00,0.00,0.00,830.00,2186.00,143.00,0.00,0.00,0.00,0.00,143.00,21561.00,3371.00,-373.00,14992.00,3571.00,164.00,0.00,0.00,69.00,-1801.00,28254.00,-2523.00,443.00,712.00,-3566.00,-112.00,3963.00,387.00,3240.00,336.00,14132.00,6253.00,1514.00,-241.00,-378.00,137.00,661.00,165.00,145.00,4185.00,2000.00,2185.00,1904.00,0.00
1972:Q4,1644.00,565.00,50535.00,-174.00,-1045.00,2469.00,11087.00,967.00,6555.00,2710.00,411.00,0.00,0.00,0.00,2299.00,1002.00,-147.00,0.00,0.00,0.00,0.00,-147.00,34638.00,16281.00,236.00,14325.00,3796.00,55.00,0.00,0.00,73.00,3432.00,51756.00,1495.00,232.00,1139.00,655.00,-531.00,21186.00,1405.00,19449.00,332.00,16491.00,4586.00,1887.00,607.00,240.00,367.00,1243.00,422.00,12.00,3827.00,2000.00,1827.00,2300.00,0.00
1973:Q1,1701.00,595.00,26182.00,241.00,1226.00,2137.00,-5166.00,-1300.00,-5926.00,976.00,3006.00,0.00,0.00,0.00,-2030.00,816.00,268.00,0.00,0.00,0.00,0.00,268.00,27179.00,11080.00,-31.00,12237.00,3893.00,149.00,0.00,0.00,78.00,338.00,24439.00,-2602.00,-1853.00,47.00,-518.00,-278.00,-14247.00,512.00,-14500.00,-259.00,17869.00,12495.00,5385.00,-100.00,-32.00,-68.00,441.00,500.00,336.00,4362.00,0.00,4362.00,-637.00,0.00
1973:Q2,1789.00,717.00,34305.00,-1223.00,-2055.00,-41.00,-259.00,-346.00,-4056.00,3451.00,627.00,0.00,0.00,0.00,2824.00,1116.00,-424.00,0.00,0.00,0.00,0.00,-424.00,34804.00,12908.00,303.00,16251.00,5342.00,162.00,0.00,0.00,83.00,2834.00,33096.00,-859.00,-73.00,-258.00,-962.00,434.00,5291.00,-959.00,5644.00,606.00,11350.00,7115.00,3115.00,205.00,305.00,-100.00,2725.00,460.00,-324.00,4018.00,1000.00,3018.00,-136.00,0.00
1973:Q3,1886.00,821.00,27317.00,2005.00,6144.00,1145.00,-1303.00,743.00,-3791.00,2730.00,-47.00,0.00,0.00,0.00,2777.00,752.00,-1737.00,0.00,0.00,0.00,0.00,-1737.00,24147.00,5149.00,746.00,14208.00,4044.00,-73.00,0.00,0.00,87.00,-4835.00,25316.00,4728.00,988.00,2752.00,1418.00,-430.00,-4358.00,-2220.00,-2369.00,231.00,-4703.00,19056.00,3223.00,736.00,755.00,-19.00,3153.00,706.00,106.00,2669.00,-500.00,3169.00,-936.00,0.00
1973:Q4,2062.00,919.00,34662.00,1017.00,-3902.00,2229.00,8096.00,163.00,3293.00,2458.00,-172.00,0.00,0.00,0.00,2630.00,2994.00,-812.00,0.00,0.00,0.00,0.00,-812.00,21543.00,8590.00,578.00,9661.00,2714.00,137.00,0.00,0.00,93.00,5449.00,32954.00,-6345.00,63.00,-3264.00,-2507.00,-637.00,25974.00,1659.00,22667.00,1648.00,11772.00,-520.00,2836.00,778.00,583.00,195.00,849.00,-450.00,3.00,-1943.00,1000.00,-2943.00,-565.00,0.00
1974:Q1,2070.00,897.00,19242.00,-979.00,1350.00,5608.00,3194.00,157.00,-912.00,1627.00,723.00,0.00,0.00,0.00,904.00,2046.00,276.00,0.00,0.00,0.00,0.00,276.00,13097.00,4254.00,1019.00,8030.00,-206.00,167.00,0.00,0.00,99.00,-3294.00,20478.00,3613.00,-877.00,775.00,913.00,2802.00,-20233.00,-1255.00,-19436.00,458.00,19116.00,5672.00,4789.00,1094.00,1029.00,65.00,-152.00,250.00,291.00,6038.00,1500.00,4538.00,2409.00,0.00
1974:Q2,2019.00,994.00,35047.00,-1354.00,1676.00,2360.00,-1860.00,302.00,-5581.00,1385.00,251.00,0.00,0.00,0.00,1134.00,2550.00,-516.00,0.00,0.00,0.00,0.00,-516.00,34835.00,17006.00,2406.00,12375.00,3048.00,-9.00,0.00,0.00,105.00,-706.00,33976.00,3544.00,75.00,1177.00,4995.00,-2703.00,1360.00,-243.00,1150.00,453.00,3130.00,17529.00,5427.00,2541.00,2431.00,110.00,2647.00,250.00,-314.00,-2138.00,2000.00,-4138.00,-46.00,0.00
1974:Q3,2140.00,1086.00,16811.00,2152.00,3170.00,2306.00,-2559.00,139.00,-2362.00,568.00,173.00,0.00,0.00,0.00,395.00,-876.00,-28.00,0.00,0.00,0.00,0.00,-28.00,16948.00,3957.00,2289.00,8613.00,2089.00,9.00,0.00,0.00,111.00,-5326.00,18090.00,-1429.00,1424.00,1982.00,-2766.00,-2069.00,-2369.00,-987.00,-1463.00,81.00,-2338.00,12973.00,1373.00,2301.00,2311.00,-10.00,3130.00,250.00,190.00,4009.00,1500.00,2509.00,2334.00,0.00
1974:Q4,1900.00,1133.00,18854.00,1133.00,-7413.00,2899.00,8053.00,174.00,3854.00,1180.00,384.00,0.00,0.00,0.00,796.00,1734.00,1111.00,0.00,0.00,0.00,0.00,1111.00,12863.00,7379.00,1959.00,4476.00,-951.00,29.00,0.00,0.00,118.00,1172.00,17405.00,-11045.00,-1720.00,-4893.00,-4167.00,-265.00,20047.00,-2573.00,21541.00,1079.00,13920.00,3768.00,1365.00,1969.00,1979.00,-10.00,1032.00,250.00,18.00,-13919.00,1000.00,-14919.00,-682.00,0.00
1975:Q1,2143.00,1105.00,4694.00,-1078.00,4594.00,1795.00,11149.00,1388.00,5383.00,1921.00,1169.00,0.00,0.00,0.00,752.00,-121.00,2578.00,0.00,0.00,0.00,0.00,2578.00,-13332.00,-13979.00,197.00,3011.00,-2561.00,61.00,0.00,0.00,125.00,1380.00,5534.00,-2865.00,162.00,514.00,1565.00,-5106.00,-19890.00,-859.00,-17511.00,-1520.00,26122.00,-821.00,785.00,244.00,199.00,45.00,-3640.00,250.00,219.00,5130.00,1500.00,3630.00,1878.00,0.00
1975:Q2,2153.00,1144.00,25362.00,-478.00,-4461.00,1429.00,19135.00,-520.00,9653.00,2779.00,1506.00,0.00,0.00,0.00,1273.00,1962.00,5261.00,0.00,0.00,0.00,0.00,5261.00,11431.00,1803.00,-792.00,9298.00,1122.00,82.00,0.00,0.00,133.00,-1909.00,26001.00,-6218.00,-372.00,-252.00,-1603.00,-3991.00,12594.00,-835.00,12651.00,778.00,28397.00,-8879.00,660.00,-773.00,-800.00,27.00,-1361.00,250.00,-498.00,1829.00,2000.00,-171.00,1648.00,0.00
1975:Q3,1890.00,1208.00,18779.00,1084.00,3387.00,-10662.00,9354.00,839.00,9024.00,1558.00,909.00,0.00,0.00,0.00,649.00,427.00,-2494.00,0.00,0.00,0.00,0.00,-2494.00,7434.00,-5423.00,-760.00,10658.00,2959.00,6.00,0.00,0.00,142.00,8034.00,21859.00,6110.00,615.00,841.00,1819.00,2835.00,-4250.00,65.00,-4097.00,-218.00,18006.00,-2541.00,-7857.00,-650.00,-768.00,118.00,679.00,250.00,38.00,12074.00,2000.00,10074.00,3762.00,0.00
1975:Q4,2339.00,1257.00,36268.00,1084.00,-3311.00,4109.00,13080.00,2083.00,9836.00,1488.00,898.00,0.00,0.00,0.00,590.00,989.00,-1316.00,0.00,0.00,0.00,0.00,-1316.00,18743.00,4347.00,1550.00,10337.00,2509.00,12.00,0.00,0.00,149.00,2402.00,32721.00,-6168.00,1282.00,-1173.00,-4125.00,-2152.00,18916.00,-63.00,18478.00,501.00,19851.00,-77.00,-580.00,1614.00,1565.00,49.00,363.00,250.00,35.00,-1483.00,1500.00,-2983.00,-2466.00,0.00
1976:Q1,2624.00,1359.00,17576.00,-995.00,2098.00,-1316.00,12370.00,-697.00,6681.00,2065.00,2086.00,0.00,0.00,0.00,-21.00,-1950.00,6271.00,0.00,0.00,0.00,0.00,6271.00,2853.00,-8664.00,139.00,11538.00,-160.00,5.00,0.00,0.00,159.00,2402.00,20199.00,-752.00,-1578.00,-175.00,3054.00,-2053.00,-17189.00,-734.00,-15998.00,-457.00,37753.00,-9152.00,4241.00,312.00,141.00,171.00,-2088.00,400.00,66.00,6608.00,1000.00,5608.00,3888.00,0.00
1976:Q2,2715.00,1352.00,34013.00,724.00,-690.00,-968.00,5924.00,235.00,2962.00,806.00,1069.00,0.00,0.00,0.00,-263.00,3332.00,-1411.00,0.00,0.00,0.00,0.00,-1411.00,30480.00,8300.00,705.00,16916.00,4559.00,21.00,0.00,0.00,169.00,-1647.00,34027.00,-3485.00,1467.00,260.00,-1502.00,-3710.00,10626.00,2248.00,8207.00,171.00,21410.00,-1060.00,2504.00,979.00,713.00,266.00,-483.00,400.00,23.00,3113.00,900.00,2213.00,1377.00,0.00
1976:Q3,2662.00,1338.00,29823.00,306.00,2256.00,1926.00,6898.00,934.00,2724.00,2935.00,1526.00,0.00,0.00,0.00,1409.00,390.00,-85.00,0.00,0.00,0.00,0.00,-85.00,19523.00,-2780.00,-147.00,17752.00,4698.00,-33.00,0.00,0.00,179.00,-1232.00,29453.00,1470.00,-766.00,12.00,2651.00,-427.00,-4346.00,1052.00,-6136.00,738.00,23639.00,-4566.00,4685.00,25.00,-149.00,174.00,788.00,400.00,59.00,7299.00,1100.00,6199.00,954.00,0.00
1976:Q4,2407.00,1298.00,51645.00,-166.00,-4558.00,9411.00,13178.00,3089.00,9479.00,-888.00,-716.00,0.00,0.00,0.00,-172.00,1420.00,78.00,0.00,0.00,0.00,0.00,78.00,34406.00,12396.00,2339.00,16049.00,3622.00,70.00,0.00,0.00,190.00,-886.00,46988.00,-8165.00,-210.00,-301.00,-4959.00,-2695.00,22555.00,-2655.00,23983.00,1227.00,32830.00,520.00,6419.00,2523.00,2362.00,161.00,-200.00,400.00,60.00,-9954.00,1540.00,-11494.00,-3548.00,0.00
1977:Q1,2460.00,1355.00,29478.00,3.00,1725.00,355.00,7119.00,-2754.00,3578.00,2667.00,2444.00,0.00,0.00,0.00,223.00,1363.00,2265.00,0.00,0.00,0.00,0.00,2265.00,16775.00,219.00,137.00,14516.00,1903.00,70.00,0.00,0.00,202.00,3229.00,31895.00,674.00,312.00,124.00,2120.00,-1882.00,-13732.00,403.00,-13437.00,-698.00,36740.00,-1145.00,3738.00,188.00,139.00,49.00,-1400.00,75.00,86.00,6671.00,1360.00,5311.00,3522.00,0.00
1977:Q2,2557.00,1360.00,44998.00,601.00,-2321.00,-2166.00,2460.00,273.00,-2315.00,1868.00,555.00,0.00,0.00,0.00,1313.00,4327.00,-1693.00,0.00,0.00,0.00,0.00,-1693.00,42219.00,8636.00,597.00,24890.00,8096.00,125.00,0.00,0.00,214.00,3866.00,43243.00,734.00,691.00,111.00,1084.00,-1152.00,7229.00,-606.00,7569.00,266.00,19709.00,2102.00,3068.00,1289.00,602.00,687.00,1255.00,75.00,106.00,7676.00,1000.00,6676.00,-558.00,0.00
1977:Q3,2626.00,1420.00,39705.00,-1399.00,-609.00,958.00,2342.00,55.00,-2390.00,1414.00,1333.00,0.00,0.00,0.00,81.00,3323.00,-60.00,0.00,0.00,0.00,0.00,-60.00,38837.00,6104.00,-98.00,25751.00,7080.00,122.00,0.00,0.00,228.00,-774.00,39236.00,3.00,-1648.00,1032.00,-6493.00,7112.00,-411.00,2474.00,-2675.00,-210.00,18731.00,8643.00,4579.00,158.00,-99.00,257.00,1337.00,225.00,110.00,5861.00,1000.00,4861.00,737.00,0.00
1977:Q4,2672.00,1563.00,59442.00,2596.00,2917.00,7917.00,3917.00,2775.00,450.00,2063.00,447.00,0.00,0.00,0.00,1616.00,586.00,-1957.00,0.00,0.00,0.00,0.00,-1957.00,43114.00,11341.00,1869.00,23791.00,6113.00,53.00,0.00,0.00,241.00,-1313.00,55663.00,-6816.00,1854.00,-1027.00,-1871.00,-5772.00,29004.00,2021.00,24665.00,2318.00,11997.00,16486.00,3657.00,2605.00,1889.00,716.00,3119.00,197.00,97.00,-4683.00,3048.00,-7731.00,-2670.00,0.00
1978:Q1,2052.00,1594.00,22706.00,-2300.00,830.00,-3348.00,869.00,-2985.00,-1167.00,2404.00,1536.00,0.00,0.00,0.00,868.00,318.00,2299.00,0.00,0.00,0.00,0.00,2299.00,22736.00,3074.00,-1178.00,17779.00,3061.00,103.00,0.00,0.00,237.00,3579.00,24839.00,-2131.00,-1078.00,67.00,2537.00,-3657.00,-24314.00,-3755.00,-19555.00,-1004.00,21740.00,12080.00,6850.00,-1136.00,-1191.00,55.00,1105.00,300.00,89.00,10256.00,752.00,9504.00,2591.00,0.00
1978:Q2,2430.00,1859.00,57926.00,266.00,-269.00,-1185.00,3540.00,-56.00,-1669.00,2668.00,1123.00,0.00,0.00,0.00,1545.00,3263.00,-666.00,0.00,0.00,0.00,0.00,-666.00,51901.00,14595.00,86.00,26025.00,11195.00,-9.00,0.00,0.00,250.00,3432.00,56623.00,1630.00,586.00,1096.00,-3340.00,3288.00,15747.00,4400.00,11021.00,326.00,12138.00,9781.00,963.00,612.00,88.00,524.00,3996.00,351.00,85.00,11320.00,2290.00,9030.00,-732.00,0.00
1978:Q3,2693.00,2041.00,47404.00,253.00,-1075.00,-2488.00,5712.00,665.00,-3128.00,4267.00,1270.00,0.00,0.00,0.00,2997.00,3313.00,595.00,0.00,0.00,0.00,0.00,595.00,36161.00,3601.00,-1869.00,25925.00,8504.00,-64.00,0.00,0.00,264.00,8641.00,45439.00,6194.00,401.00,-63.00,-647.00,6503.00,-445.00,-19.00,243.00,-669.00,16576.00,10260.00,2454.00,-1720.00,-1888.00,168.00,3884.00,243.00,80.00,7913.00,964.00,6949.00,-1313.00,0.00
1978:Q4,2736.00,2213.00,63953.00,3329.00,4289.00,6661.00,3474.00,612.00,-2850.00,3116.00,984.00,0.00,0.00,0.00,2132.00,3051.00,-455.00,0.00,0.00,0.00,0.00,-455.00,45937.00,15904.00,2546.00,22707.00,4780.00,38.00,0.00,0.00,279.00,-54.00,57356.00,-8381.00,2797.00,-193.00,-6919.00,-4066.00,20357.00,-6023.00,25081.00,1299.00,8648.00,16080.00,314.00,2648.00,2552.00,96.00,3512.00,249.00,74.00,13855.00,1769.00,12086.00,-6074.00,0.00
1979:Q1,2341.00,2033.00,26154.00,-3125.00,452.00,2438.00,5251.00,-700.00,764.00,2244.00,1438.00,0.00,0.00,0.00,806.00,1889.00,1054.00,0.00,0.00,0.00,0.00,1054.00,18406.00,326.00,216.00,14959.00,2905.00,30.00,0.00,0.00,296.00,2406.00,28328.00,13226.00,-2179.00,-209.00,2291.00,13323.00,-33638.00,-9912.00,-21589.00,-2137.00,23198.00,3150.00,14629.00,412.00,225.00,187.00,-789.00,249.00,80.00,7811.00,592.00,7219.00,2482.00,0.00
1979:Q2,2622.00,2171.00,59746.00,927.00,-1490.00,4682.00,461.00,1019.00,-1927.00,3343.00,1167.00,0.00,0.00,0.00,2176.00,1459.00,-3433.00,0.00,0.00,0.00,0.00,-3433.00,50058.00,16416.00,1554.00,23954.00,8134.00,28.00,0.00,0.00,311.00,4769.00,56116.00,3171.00,-413.00,595.00,-3007.00,5996.00,24443.00,12113.00,10583.00,1747.00,10808.00,-5445.00,7531.00,2403.00,2134.00,269.00,3190.00,314.00,95.00,9606.00,423.00,9183.00,-3180.00,0.00
1979:Q3,2481.00,2440.00,50391.00,337.00,-1411.00,7235.00,6997.00,297.00,-1953.00,2948.00,976.00,0.00,0.00,0.00,1972.00,3883.00,1822.00,0.00,0.00,0.00,0.00,1822.00,46640.00,12231.00,3009.00,22911.00,8489.00,-58.00,0.00,0.00,330.00,-9679.00,45396.00,-5140.00,-1270.00,-402.00,-6528.00,3060.00,10773.00,3586.00,6127.00,1060.00,12794.00,15759.00,3356.00,4142.00,3477.00,665.00,3525.00,371.00,70.00,-254.00,2149.00,-2403.00,-4954.00,0.00
1979:Q4,2312.00,2698.00,43740.00,4879.00,1030.00,223.00,7288.00,1579.00,1304.00,4062.00,1430.00,0.00,0.00,0.00,2632.00,1939.00,-1596.00,0.00,0.00,0.00,0.00,-1596.00,32496.00,9092.00,1238.00,15578.00,6588.00,-59.00,0.00,0.00,348.00,-2465.00,40749.00,-4408.00,4113.00,298.00,-940.00,-7879.00,24859.00,-5387.00,27539.00,2707.00,8690.00,12034.00,-3679.00,1738.00,1217.00,521.00,3242.00,394.00,-1.00,-2120.00,3077.00,-5197.00,-3377.00,0.00
1980:Q1,1024.00,2605.00,20100.00,-3155.00,2278.00,-2136.00,4997.00,-1055.00,558.00,2832.00,1311.00,0.00,0.00,0.00,1521.00,609.00,2053.00,0.00,0.00,0.00,0.00,2053.00,11146.00,1815.00,2733.00,8474.00,-1876.00,-337.00,0.00,0.00,368.00,6939.00,16103.00,414.00,-3085.00,1048.00,-3526.00,5977.00,-25203.00,-6376.00,-18248.00,-579.00,18949.00,10536.00,-1313.00,2673.00,2698.00,-25.00,2284.00,83.00,-67.00,7747.00,694.00,7053.00,-5578.00,0.00
1980:Q2,777.00,2721.00,21709.00,696.00,1320.00,8144.00,14854.00,2725.00,1890.00,4465.00,1488.00,0.00,0.00,0.00,2977.00,3533.00,2241.00,0.00,0.00,0.00,0.00,2241.00,-2972.00,-5875.00,2492.00,5596.00,-5185.00,-16.00,0.00,0.00,389.00,-706.00,19004.00,-26032.00,485.00,-2287.00,-6000.00,-18230.00,14319.00,4927.00,6479.00,2913.00,19318.00,-2577.00,14170.00,3483.00,2911.00,572.00,-1758.00,84.00,-143.00,-1860.00,2348.00,-4208.00,-4649.00,0.00
1980:Q3,721.00,2912.00,45018.00,1278.00,-5190.00,4318.00,19178.00,584.00,8378.00,6319.00,3274.00,0.00,0.00,0.00,3045.00,5160.00,-1263.00,0.00,0.00,0.00,0.00,-1263.00,25384.00,8954.00,21.00,14173.00,2236.00,-34.00,0.00,0.00,411.00,-327.00,41548.00,-10891.00,-975.00,767.00,-1520.00,-9163.00,11121.00,6064.00,8255.00,-3198.00,18166.00,9943.00,8993.00,226.00,196.00,30.00,1797.00,100.00,-160.00,2253.00,1593.00,660.00,-5662.00,0.00
1980:Q4,1174.00,3067.00,71197.00,2500.00,-897.00,-81.00,18950.00,-123.00,5919.00,6374.00,2760.00,0.00,0.00,0.00,3614.00,3356.00,3424.00,0.00,0.00,0.00,0.00,3424.00,44359.00,25095.00,592.00,16698.00,1974.00,-149.00,0.00,0.00,435.00,6080.00,65562.00,-9545.00,1275.00,827.00,-9437.00,-2210.00,11554.00,-7173.00,18031.00,696.00,23600.00,33977.00,1150.00,369.00,426.00,-57.00,4802.00,100.00,-127.00,-318.00,108.00,-426.00,-7528.00,0.00
1981:Q1,-40.00,3075.00,16498.00,-2519.00,-1480.00,7214.00,5641.00,-277.00,3961.00,3751.00,1191.00,0.00,0.00,0.00,2560.00,-921.00,-873.00,0.00,0.00,0.00,0.00,-873.00,3425.00,-4951.00,3753.00,7977.00,-3354.00,-135.00,0.00,0.00,459.00,3893.00,16020.00,-7134.00,-1206.00,-1153.00,-232.00,-4543.00,-13307.00,-1698.00,-9907.00,-1702.00,12245.00,4549.00,10291.00,3291.00,3621.00,-330.00,212.00,112.00,-97.00,5858.00,2873.00,2985.00,-3593.00,0.00
1981:Q2,-455.00,3203.00,46039.00,1261.00,-2775.00,-3579.00,3346.00,1297.00,-21.00,2978.00,1608.00,0.00,0.00,0.00,1370.00,1235.00,-2143.00,0.00,0.00,0.00,0.00,-2143.00,42156.00,24307.00,985.00,13786.00,3078.00,-240.00,0.00,0.00,485.00,5385.00,45775.00,-3782.00,-755.00,354.00,-4159.00,778.00,11957.00,6787.00,3134.00,2036.00,930.00,17571.00,2701.00,888.00,1126.00,-238.00,6920.00,117.00,-89.00,8562.00,2917.00,5645.00,-3922.00,0.00
1981:Q3,-854.00,3381.00,37149.00,636.00,3344.00,521.00,4299.00,-920.00,-3004.00,5748.00,1534.00,0.00,0.00,0.00,4214.00,2773.00,-298.00,0.00,0.00,0.00,0.00,-298.00,27969.00,12543.00,1673.00,10097.00,3656.00,-109.00,0.00,0.00,512.00,-23.00,37874.00,-2050.00,305.00,1476.00,-6059.00,2228.00,2658.00,2554.00,326.00,-222.00,8128.00,20855.00,1120.00,1526.00,1899.00,-373.00,8252.00,125.00,-75.00,-2665.00,1661.00,-4326.00,-3510.00,0.00
1981:Q4,-1456.00,3602.00,47006.00,-562.00,-1914.00,19870.00,9132.00,900.00,908.00,4687.00,2521.00,0.00,0.00,0.00,2166.00,2630.00,7.00,0.00,0.00,0.00,0.00,7.00,24993.00,16450.00,1835.00,4776.00,1932.00,-110.00,0.00,0.00,542.00,-4945.00,67988.00,-9568.00,-1049.00,-885.00,-6880.00,-754.00,21263.00,-8757.00,33154.00,-3134.00,29036.00,10624.00,21138.00,2203.00,1871.00,332.00,847.00,132.00,-63.00,-7624.00,5122.00,-12746.00,15925.00,0.00
1982:Q1,-1522.00,3207.00,27910.00,-2011.00,1052.00,-1959.00,16746.00,3570.00,3783.00,8615.00,7307.00,0.00,0.00,0.00,1308.00,-590.00,1368.00,0.00,0.00,0.00,0.00,1368.00,4120.00,5598.00,380.00,-456.00,-1402.00,-155.00,0.00,0.00,730.00,9387.00,23243.00,-1045.00,120.00,1045.00,2411.00,-4621.00,-19168.00,2066.00,-19235.00,-1999.00,28536.00,7061.00,2952.00,1091.00,1419.00,-328.00,968.00,139.00,-39.00,2748.00,-1873.00,4621.00,-9395.00,0.00
1982:Q2,-1020.00,3371.00,35857.00,3485.00,-6078.00,-2598.00,3122.00,-1768.00,-2372.00,9742.00,7576.00,0.00,0.00,0.00,2166.00,-1156.00,-1324.00,0.00,0.00,0.00,0.00,-1324.00,26836.00,20560.00,3077.00,528.00,2671.00,-93.00,0.00,0.00,201.00,10982.00,34731.00,-7453.00,663.00,-1008.00,114.00,-7222.00,1722.00,-1514.00,2758.00,478.00,13338.00,14425.00,-3688.00,2216.00,2338.00,-122.00,3236.00,146.00,-18.00,10807.00,-3745.00,14552.00,-5517.00,0.00
1982:Q3,-1235.00,3601.00,40321.00,-899.00,-115.00,6039.00,14395.00,1581.00,2279.00,8856.00,7576.00,0.00,0.00,0.00,1280.00,-266.00,1945.00,0.00,0.00,0.00,0.00,1945.00,13481.00,10952.00,68.00,-1444.00,3905.00,-116.00,0.00,0.00,296.00,7240.00,48932.00,-16806.00,-1995.00,-515.00,-3324.00,-10972.00,16503.00,9486.00,7882.00,-865.00,24627.00,10259.00,8306.00,1016.00,352.00,664.00,-1756.00,153.00,-9.00,6639.00,12348.00,-5709.00,3776.00,0.00
1982:Q4,-657.00,3895.00,76801.00,334.00,6055.00,15027.00,42781.00,-621.00,19111.00,11634.00,9680.00,0.00,0.00,0.00,1954.00,6312.00,6345.00,0.00,0.00,0.00,0.00,6345.00,11569.00,11820.00,3445.00,-7829.00,4133.00,-111.00,0.00,0.00,85.00,1061.00,92924.00,6433.00,2185.00,-406.00,868.00,3786.00,28296.00,-3977.00,32133.00,140.00,73028.00,-18019.00,6667.00,6219.00,5400.00,819.00,-1641.00,160.00,-15.00,-8204.00,7247.00,-15451.00,11571.00,0.00
1983:Q1,470.00,2956.00,40019.00,-1246.00,-3234.00,-2667.00,38422.00,433.00,21717.00,15311.00,11446.00,0.00,0.00,0.00,3865.00,-4904.00,5865.00,0.00,0.00,0.00,0.00,5865.00,-2038.00,-975.00,-4169.00,5753.00,-2647.00,79.00,0.00,0.00,419.00,10284.00,37960.00,-14211.00,-2249.00,2091.00,-5990.00,-8063.00,-10671.00,-2301.00,-9225.00,855.00,99003.00,-41296.00,-1229.00,-4587.00,-4776.00,189.00,-5534.00,167.00,-9.00,16327.00,-4282.00,20609.00,-4545.00,0.00
1983:Q2,1518.00,3262.00,66259.00,2165.00,-4829.00,-356.00,34267.00,-557.00,18027.00,8264.00,7876.00,0.00,0.00,0.00,388.00,1215.00,7318.00,0.00,0.00,0.00,0.00,7318.00,34657.00,7469.00,3516.00,18223.00,5449.00,60.00,0.00,0.00,221.00,74.00,70000.00,5962.00,534.00,802.00,4387.00,239.00,22173.00,7597.00,14078.00,498.00,27621.00,2010.00,681.00,2132.00,2222.00,-90.00,-487.00,174.00,-4.00,9738.00,-501.00,10239.00,1997.00,0.00
1983:Q3,1204.00,3586.00,61386.00,-3041.00,2996.00,-4881.00,20781.00,189.00,10399.00,9983.00,10005.00,0.00,0.00,0.00,-22.00,1843.00,-1633.00,0.00,0.00,0.00,0.00,-1633.00,42739.00,701.00,1850.00,29378.00,10810.00,72.00,0.00,0.00,282.00,2438.00,66459.00,1282.00,-1080.00,-1985.00,-3955.00,8302.00,-1852.00,676.00,-1840.00,-688.00,27504.00,18381.00,4370.00,1837.00,1793.00,44.00,-173.00,200.00,-12.00,14922.00,8615.00,6307.00,2692.00,0.00
1983:Q4,1293.00,3952.00,94876.00,3586.00,690.00,-612.00,20321.00,-834.00,8656.00,3262.00,4676.00,0.00,0.00,0.00,-1414.00,5465.00,3772.00,0.00,0.00,0.00,0.00,3772.00,71468.00,27100.00,3420.00,26894.00,14054.00,106.00,0.00,0.00,484.00,-1167.00,100395.00,4108.00,1623.00,-707.00,-6143.00,9335.00,15125.00,-11315.00,25736.00,704.00,40434.00,17510.00,7373.00,3517.00,3789.00,-272.00,1609.00,240.00,-4.00,10483.00,8489.00,1994.00,2860.00,0.00
1984:Q1,727.00,3552.00,68657.00,-3663.00,818.00,5595.00,22973.00,-576.00,11569.00,6005.00,6512.00,0.00,0.00,0.00,-507.00,-793.00,6768.00,25.00,0.00,0.00,0.00,6743.00,44404.00,11411.00,-1681.00,25202.00,9472.00,110.00,0.00,0.00,248.00,-1828.00,62286.00,9405.00,-776.00,-22.00,9560.00,643.00,-5064.00,1519.00,-6314.00,-269.00,31051.00,15767.00,12300.00,-2812.00,-2706.00,-106.00,-1034.00,260.00,-220.00,2633.00,-5728.00,8361.00,-9196.00,0.00
1984:Q2,672.00,3819.00,99109.00,740.00,-2015.00,1465.00,832.00,-959.00,-4907.00,8654.00,7345.00,0.00,0.00,0.00,1309.00,-395.00,-1561.00,62.00,0.00,0.00,0.00,-1623.00,93779.00,26691.00,4982.00,43157.00,18949.00,-26.00,0.00,0.00,726.00,3608.00,97567.00,10573.00,-1442.00,3864.00,2568.00,5583.00,5212.00,-1000.00,6007.00,205.00,29194.00,30641.00,4126.00,7630.00,5523.00,2107.00,8390.00,270.00,210.00,1321.00,-4605.00,5926.00,-4689.00,0.00
