1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2007:Q3,66807.00,154082.00,0.00,-94534.00,-176721.00,82187.00,1326.00,0.00,5933.00,-15451.00,21384.00,66807.00,13130.00,-11005.00,24135.00,0.00,0.00,0.00,0.00,150.00,53527.00,-21368.00,0.00,74895.00
2007:Q4,4779.00,82398.00,0.00,-130125.00,-112638.00,-17487.00,1234.00,0.00,51272.00,15716.00,35556.00,4779.00,50801.00,20326.00,30475.00,0.00,0.00,0.00,0.00,150.00,-46172.00,-174872.00,0.00,128700.00
2008:Q1,139499.00,141741.00,0.00,2026.00,-10858.00,12884.00,3871.00,0.00,-8139.00,-571.00,-7568.00,139499.00,-8831.00,-1684.00,-7147.00,0.00,0.00,0.00,0.00,150.00,148180.00,128842.00,0.00,19338.00
2008:Q2,31515.00,-19613.00,0.00,54357.00,26472.00,27885.00,3163.00,0.00,-6392.00,-3151.00,-3241.00,31515.00,-25886.00,-30193.00,4307.00,28828.00,28828.00,0.00,0.00,150.00,28423.00,-9431.00,0.00,37854.00
2008:Q3,-115573.00,-25382.00,0.00,-54418.00,-93382.00,38964.00,7539.00,0.00,-43312.00,-44671.00,1359.00,-115573.00,-42487.00,-58461.00,15974.00,61243.00,61243.00,0.00,0.00,150.00,-134479.00,-222788.00,0.00,88309.00
2008:Q4,400964.00,156824.00,0.00,143699.00,146848.00,-3149.00,533.00,0.00,99908.00,84024.00,15884.00,400964.00,98702.00,110424.00,-11722.00,354856.00,354856.00,0.00,40000.00,150.00,-92744.00,-249854.00,0.00,157110.00
2009:Q1,-81354.00,-2666.00,100.00,-83223.00,-80728.00,-2495.00,-4353.00,0.00,8788.00,-7299.00,16087.00,-81354.00,-4770.00,-28217.00,23447.00,-81165.00,-81265.00,100.00,0.00,150.00,4431.00,-84828.00,0.00,89259.00
2009:Q2,-243192.00,-65970.00,0.00,-108676.00,-107872.00,-804.00,-3350.00,0.00,-65196.00,-44878.00,-20318.00,-243192.00,-61234.00,-54555.00,-6679.00,-139910.00,-139910.00,0.00,1150.00,150.00,-43348.00,41483.00,0.00,-84831.00
2009:Q3,-158749.00,-50470.00,0.00,-70541.00,-66749.00,-3792.00,-2628.00,0.00,-35110.00,-24537.00,-10573.00,-158749.00,-46888.00,-48419.00,1531.00,-82568.00,-82568.00,0.00,2056.00,150.00,-31499.00,45551.00,0.00,-77050.00
2009:Q4,-2185.00,-34600.00,3.00,-17564.00,73.00,-17637.00,580.00,25106.00,24290.00,3166.00,21124.00,-2185.00,25718.00,6125.00,19593.00,-43996.00,-45884.00,1888.00,27245.00,150.00,-11302.00,-32393.00,2392.00,18699.00
2010:Q1,-116630.00,-117924.00,1.00,17476.00,10886.00,6590.00,-1906.00,310.00,-14587.00,-13902.00,-685.00,-116630.00,-29794.00,-38812.00,9018.00,-2423.00,-5095.00,2672.00,2509.00,150.00,-87072.00,-7642.00,3342.00,-82772.00
2010:Q2,-77980.00,-55940.00,1.00,24386.00,29303.00,-4917.00,-240.00,317.00,-46504.00,-38782.00,-7722.00,-77980.00,-30180.00,-29944.00,-236.00,-2043.00,-5231.00,3188.00,317.00,150.00,-46224.00,-83631.00,2546.00,34861.00
2010:Q3,42064.00,5826.00,1.00,-6917.00,-757.00,-6160.00,-5.00,324.00,42835.00,26665.00,16170.00,42064.00,25047.00,11836.00,13211.00,-8199.00,-8675.00,476.00,324.00,150.00,24742.00,7918.00,1248.00,15576.00
2010:Q4,-23689.00,20003.00,1.00,-4580.00,750.00,-5330.00,665.00,328.00,-40106.00,-5488.00,-34618.00,-23689.00,-15653.00,9535.00,-25188.00,-2091.00,-2945.00,854.00,328.00,150.00,-6423.00,-40116.00,774.00,32919.00
2011:Q1,-35634.00,-33865.00,1.00,520.00,26292.00,-25772.00,-3165.00,-26385.00,27260.00,17367.00,9893.00,-35634.00,9863.00,-40.00,9903.00,-23294.00,-23442.00,148.00,-15088.00,150.00,-7265.00,-23910.00,-86.00,16731.00
2011:Q2,-33041.00,-18887.00,1.00,-20814.00,-16108.00,-4706.00,688.00,0.00,5971.00,-15525.00,21496.00,-33041.00,6205.00,-20387.00,26592.00,-7052.00,-7403.00,351.00,0.00,150.00,-32344.00,18184.00,528.00,-51056.00
2011:Q3,-151602.00,-62140.00,1.00,-67570.00,-56656.00,-10914.00,-2551.00,0.00,-19342.00,-33286.00,13944.00,-151602.00,-2040.00,-21313.00,19273.00,-11326.00,-11477.00,151.00,-2306.00,150.00,-136080.00,-911.00,504.00,-135673.00
2011:Q4,25196.00,31521.00,1.00,-15095.00,1188.00,-16283.00,3010.00,0.00,5759.00,-2290.00,8049.00,25196.00,-15207.00,-31008.00,15801.00,-9541.00,-9555.00,14.00,-972.00,150.00,50766.00,-67972.00,56.00,118682.00
2012:Q1,-60817.00,-87403.00,1.00,14702.00,26066.00,-11364.00,-6248.00,0.00,18131.00,16425.00,1706.00,-60817.00,15480.00,13250.00,2230.00,-9925.00,-9571.00,-354.00,-8636.00,150.00,-57886.00,-7224.00,-716.00,-49946.00
2012:Q2,-45110.00,-29619.00,1.00,10834.00,17894.00,-7060.00,-757.00,0.00,-25569.00,-25752.00,183.00,-45110.00,-12159.00,-16456.00,4297.00,-12455.00,-11906.00,-549.00,0.00,150.00,-20646.00,54957.00,-100.00,-75503.00
2012:Q3,-12826.00,3050.00,1.00,-19801.00,-8617.00,-11184.00,-530.00,0.00,4454.00,-10576.00,15030.00,-12826.00,7898.00,-16829.00,24727.00,-2813.00,0.00,-2813.00,0.00,150.00,-18061.00,-49612.00,-3408.00,34959.00
2012:Q4,31468.00,51568.00,1.00,-31294.00,-17849.00,-13445.00,1017.00,0.00,10176.00,8080.00,2096.00,31468.00,-6783.00,-10870.00,4087.00,-3119.00,0.00,-3119.00,0.00,150.00,41220.00,-77319.00,-2594.00,121133.00
2013:Q1,18501.00,-44721.00,-113.00,31230.00,28796.00,2434.00,35.00,0.00,32070.00,16914.00,15156.00,18501.00,32188.00,22710.00,9478.00,-545.00,0.00,-545.00,0.00,150.00,-13292.00,59041.00,-3038.00,-69295.00
2013:Q2,-21638.00,-6003.00,0.00,-8245.00,-15112.00,6867.00,-1098.00,0.00,-6292.00,-844.00,-5448.00,-21638.00,-5162.00,381.00,-5543.00,-110.00,0.00,-110.00,0.00,150.00,-16516.00,74570.00,-480.00,-90606.00
2013:Q3,-1329.00,18156.00,0.00,-4237.00,-3146.00,-1091.00,-1452.00,0.00,-13796.00,-23403.00,9607.00,-1329.00,-7666.00,-23031.00,15365.00,0.00,0.00,0.00,0.00,150.00,6187.00,-10903.00,0.00,17090.00
2013:Q4,-69432.00,-28938.00,0.00,-41700.00,-38829.00,-2871.00,212.00,0.00,994.00,4812.00,-3818.00,-69432.00,8301.00,16159.00,-7858.00,0.00,0.00,0.00,0.00,150.00,-77883.00,-28710.00,0.00,-49173.00
2014:Q1,26092.00,-7798.00,0.00,30378.00,18278.00,12100.00,753.00,0.00,2759.00,371.00,2388.00,26092.00,15276.00,17184.00,-1908.00,0.00,0.00,0.00,0.00,150.00,10666.00,120992.00,0.00,-110326.00
2014:Q2,-17342.00,-39793.00,0.00,10504.00,15303.00,-4799.00,-1279.00,0.00,13226.00,-3051.00,16277.00,-17342.00,11812.00,-5953.00,17765.00,0.00,0.00,0.00,0.00,150.00,-29304.00,-47990.00,0.00,18686.00
2014:Q3,21921.00,3440.00,0.00,9519.00,10639.00,-1120.00,242.00,0.00,8720.00,7028.00,1692.00,21921.00,13077.00,15179.00,-2102.00,0.00,0.00,0.00,0.00,150.00,8694.00,-11194.00,0.00,19888.00
2014:Q4,-18540.00,57600.00,0.00,-56036.00,-54563.00,-1473.00,1780.00,0.00,-21884.00,-24633.00,2749.00,-18540.00,-14330.00,-22771.00,8441.00,0.00,0.00,0.00,0.00,150.00,-4360.00,-14730.00,0.00,10370.00
2015:Q1,61439.00,36906.00,0.00,6481.00,3004.00,3477.00,-467.00,0.00,18519.00,-6975.00,25494.00,61439.00,27322.00,2437.00,24885.00,0.00,0.00,0.00,0.00,150.00,33967.00,34767.00,0.00,-800.00
2015:Q2,25055.00,-16661.00,0.00,42480.00,47711.00,-5231.00,521.00,0.00,-1285.00,12889.00,-14174.00,25055.00,3192.00,23155.00,-19963.00,0.00,0.00,0.00,0.00,150.00,21713.00,-52313.00,0.00,74026.00
2015:Q3,61608.00,13043.00,0.00,34087.00,29645.00,4442.00,994.00,0.00,13484.00,-769.00,14253.00,61608.00,30534.00,21708.00,8826.00,0.00,0.00,0.00,0.00,150.00,30924.00,44422.00,0.00,-13498.00
2015:Q4,-674.00,1789.00,0.00,-10256.00,-6190.00,-4066.00,-215.00,0.00,8008.00,-2975.00,10983.00,-674.00,6405.00,-6104.00,12509.00,0.00,0.00,0.00,0.00,150.00,-7229.00,-40662.00,0.00,33433.00
2016:Q1,141127.00,35774.00,0.00,51154.00,43271.00,7883.00,4346.00,0.00,49853.00,21723.00,28130.00,141127.00,51761.00,31508.00,20253.00,0.00,0.00,0.00,0.00,150.00,89216.00,78822.00,0.00,10394.00
2016:Q2,27747.00,-17832.00,0.00,40890.00,47552.00,-6662.00,2207.00,0.00,2482.00,-12207.00,14689.00,27747.00,8140.00,-8733.00,16873.00,0.00,0.00,0.00,0.00,150.00,19457.00,-66614.00,0.00,86071.00
2016:Q3,-2551.00,-6741.00,0.00,26990.00,29656.00,-2666.00,-2904.00,0.00,-19896.00,-9125.00,-10771.00,-2551.00,-24452.00,-18241.00,-6211.00,0.00,0.00,0.00,0.00,150.00,21751.00,-26658.00,0.00,48409.00
