1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1982:Q1,12008.00,7910.00,3273.00,-328.00,0.00,3290.00,-5.00,0.00,316.00,0.00,825.00,12008.00,-566.00,0.00,0.00,1368.00,0.00,1368.00,-6.00,-68.00,0.00,0.00,0.00,188.00,0.00,188.00,3823.00,0.00,3823.00,3222.00,0.00,1223.00,245.00,-567.00,287.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,-672.00,0.00,3448.00,0.00,3448.00
1982:Q2,7099.00,5100.00,1642.00,-122.00,0.00,1364.00,-5.00,0.00,405.00,0.00,357.00,7099.00,-6180.00,0.00,0.00,-1324.00,0.00,-1324.00,34.00,-52.00,0.00,0.00,0.00,9.00,0.00,9.00,4083.00,0.00,4083.00,2390.00,0.00,2414.00,-206.00,-18.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,646.00,-697.00,0.00,5944.00,0.00,5944.00
1982:Q3,15334.00,7980.00,4101.00,664.00,0.00,1047.00,-5.00,0.00,2395.00,0.00,3253.00,15334.00,4366.00,0.00,0.00,1945.00,0.00,1945.00,46.00,-43.00,0.00,0.00,0.00,-205.00,0.00,-205.00,2958.00,0.00,2958.00,3606.00,0.00,-871.00,-171.00,-611.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,1098.00,277.00,0.00,2875.00,0.00,2875.00
1982:Q4,17626.00,9676.00,5769.00,819.00,0.00,2376.00,-5.00,0.00,2579.00,0.00,2181.00,17626.00,1889.00,0.00,0.00,6345.00,0.00,6345.00,-3.00,-37.00,0.00,0.00,0.00,-459.00,0.00,-459.00,5346.00,0.00,5346.00,2679.00,0.00,-965.00,-172.00,-952.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,671.00,280.00,0.00,2973.00,0.00,2973.00
1983:Q1,9037.00,6197.00,2253.00,189.00,0.00,930.00,3.00,46.00,921.00,164.00,587.00,9037.00,-4111.00,0.00,125.00,5865.00,0.00,5865.00,38.00,-37.00,0.00,0.00,0.00,-821.00,0.00,-821.00,4925.00,0.00,4925.00,3997.00,0.00,-192.00,-55.00,365.00,-291.00,0.00,0.00,0.00,0.00,0.00,0.00,-1880.00,35.00,0.00,1074.00,0.00,1074.00
1983:Q2,14036.00,11123.00,1861.00,-90.00,0.00,46.00,3.00,28.00,1672.00,202.00,1052.00,14036.00,-4310.00,0.00,125.00,7318.00,0.00,7318.00,49.00,-33.00,0.00,0.00,0.00,-1299.00,0.00,-1299.00,5457.00,0.00,5457.00,1432.00,0.00,-575.00,60.00,953.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,3095.00,16.00,0.00,1731.00,0.00,1731.00
1983:Q3,12294.00,4621.00,7120.00,44.00,1789.00,1756.00,3.00,48.00,3328.00,152.00,553.00,12294.00,9385.00,0.00,250.00,-1633.00,0.00,-1633.00,152.00,-24.00,0.00,0.00,0.00,-1287.00,0.00,-1287.00,4074.00,0.00,4074.00,4324.00,0.00,-4798.00,6.00,442.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,-401.00,579.00,0.00,1180.00,0.00,1180.00
1983:Q4,11102.00,4042.00,6171.00,-272.00,1206.00,1261.00,3.00,255.00,3963.00,-245.00,889.00,11102.00,1020.00,0.00,500.00,3772.00,0.00,3772.00,157.00,-6.00,0.00,0.00,0.00,-790.00,0.00,-790.00,2292.00,0.00,2292.00,2967.00,0.00,-4007.00,-109.00,1212.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,1215.00,625.00,0.00,2239.00,0.00,2239.00
1984:Q1,8362.00,8222.00,453.00,-106.00,1755.00,2200.00,517.00,-249.00,-4463.00,799.00,-313.00,8362.00,-9516.00,0.00,781.00,6768.00,25.00,6743.00,88.00,1.00,0.00,0.00,0.00,449.00,0.00,449.00,6175.00,0.00,6175.00,1310.00,0.00,-504.00,110.00,472.00,-6.00,0.00,0.00,0.00,0.00,0.00,0.00,-184.00,-275.00,0.00,2693.00,0.00,2693.00
1984:Q2,19002.00,8442.00,9768.00,2107.00,1750.00,-441.00,525.00,209.00,5727.00,-109.00,792.00,19002.00,5713.00,0.00,1094.00,-1561.00,62.00,-1623.00,635.00,10.00,0.00,0.00,0.00,1262.00,0.00,1262.00,6668.00,0.00,6668.00,-4639.00,0.00,6949.00,22.00,844.00,37.00,0.00,0.00,0.00,0.00,8.00,0.00,-311.00,-158.00,0.00,2429.00,0.00,2429.00
1984:Q3,24788.00,13795.00,10583.00,-282.00,1750.00,3996.00,526.00,178.00,4273.00,142.00,410.00,24788.00,-1160.00,0.00,1156.00,3276.00,13.00,3263.00,746.00,24.00,0.00,0.00,0.00,1277.00,0.00,1277.00,5432.00,0.00,5432.00,8169.00,0.00,1785.00,38.00,-896.00,-292.00,0.00,0.00,0.00,0.00,397.00,0.00,1304.00,508.00,0.00,3024.00,0.00,3024.00
1984:Q4,36079.00,17619.00,15536.00,3775.00,2549.00,3810.00,576.00,556.00,4386.00,-116.00,2924.00,36079.00,-3025.00,0.00,969.00,6090.00,-63.00,6153.00,296.00,45.00,0.00,0.00,0.00,1144.00,0.00,1144.00,5438.00,0.00,5438.00,10613.00,0.00,1418.00,251.00,606.00,-136.00,0.00,0.00,0.00,0.00,-567.00,0.00,4922.00,521.00,0.00,7494.00,0.00,7494.00
1985:Q1,28666.00,18500.00,9572.00,1840.00,4369.00,520.00,224.00,-689.00,2614.00,694.00,594.00,28666.00,22121.00,0.00,844.00,-1090.00,12.00,-1102.00,814.00,53.00,0.00,0.00,0.00,1244.00,0.00,1244.00,8207.00,0.00,8207.00,-6184.00,0.00,-7328.00,67.00,1149.00,65.00,0.00,0.00,0.00,0.00,254.00,0.00,-1655.00,389.00,0.00,9716.00,0.00,9716.00
1985:Q2,40796.00,22135.00,16590.00,1405.00,3585.00,7245.00,230.00,166.00,3230.00,729.00,2071.00,40796.00,10623.00,0.00,781.00,3839.00,-19.00,3858.00,655.00,99.00,0.00,0.00,0.00,2382.00,0.00,2382.00,9486.00,0.00,9486.00,-3973.00,0.00,4501.00,-73.00,1367.00,-85.00,0.00,0.00,0.00,0.00,1089.00,0.00,5090.00,440.00,0.00,4575.00,0.00,4575.00
1985:Q3,30348.00,19073.00,10678.00,2371.00,3341.00,151.00,240.00,74.00,3770.00,731.00,597.00,30348.00,3012.00,0.00,719.00,396.00,142.00,254.00,1219.00,113.00,0.00,0.00,0.00,1990.00,0.00,1990.00,8920.00,0.00,8920.00,-4565.00,0.00,4472.00,172.00,1015.00,208.00,0.00,0.00,0.00,0.00,2481.00,0.00,2063.00,1100.00,0.00,7033.00,0.00,7033.00
1985:Q4,43619.00,23468.00,19619.00,3459.00,3660.00,6831.00,183.00,720.00,4776.00,-10.00,532.00,43619.00,12677.00,0.00,656.00,2223.00,-144.00,2367.00,831.00,97.00,0.00,0.00,0.00,2121.00,0.00,2121.00,11190.00,0.00,11190.00,-11472.00,0.00,3118.00,2.00,2525.00,160.00,0.00,0.00,0.00,0.00,-95.00,0.00,3684.00,1127.00,0.00,14775.00,0.00,14775.00
1986:Q1,63364.00,35958.00,23388.00,1789.00,8306.00,8499.00,125.00,-352.00,4224.00,797.00,4018.00,63364.00,17849.00,0.00,578.00,3189.00,602.00,2587.00,205.00,53.00,0.00,0.00,0.00,2897.00,0.00,2897.00,11931.00,0.00,11931.00,9273.00,0.00,-904.00,-207.00,3276.00,145.00,0.00,0.00,0.00,0.00,1468.00,0.00,4455.00,-637.00,0.00,9793.00,0.00,9793.00
1986:Q2,61544.00,39270.00,23003.00,1892.00,7328.00,5934.00,540.00,706.00,5549.00,1054.00,-729.00,61544.00,16302.00,0.00,484.00,6356.00,607.00,5749.00,1379.00,36.00,0.00,0.00,0.00,3659.00,0.00,3659.00,10781.00,0.00,10781.00,5104.00,0.00,1808.00,370.00,6678.00,445.00,0.00,0.00,0.00,0.00,46.00,0.00,-1476.00,-536.00,0.00,10108.00,0.00,10108.00
1986:Q3,47596.00,28332.00,18453.00,2479.00,6133.00,5060.00,613.00,-374.00,3688.00,854.00,811.00,47596.00,-9438.00,0.00,453.00,10572.00,1012.00,9560.00,2193.00,25.00,0.00,0.00,0.00,3637.00,0.00,3637.00,9533.00,0.00,9533.00,9813.00,0.00,4096.00,395.00,3274.00,428.00,0.00,0.00,0.00,0.00,4307.00,0.00,-843.00,239.00,0.00,8912.00,0.00,8912.00
1986:Q4,49980.00,23556.00,27406.00,975.00,14902.00,6787.00,3491.00,2075.00,451.00,-1275.00,-982.00,49980.00,9476.00,0.00,485.00,5519.00,1113.00,4406.00,1232.00,20.00,0.00,0.00,0.00,2832.00,0.00,2832.00,8579.00,0.00,8579.00,2496.00,0.00,6661.00,234.00,4799.00,422.00,0.00,0.00,0.00,0.00,-738.00,0.00,-1811.00,-326.00,0.00,10100.00,0.00,10100.00
1987:Q1,57774.00,25141.00,32247.00,3302.00,18101.00,5957.00,359.00,-445.00,4148.00,825.00,386.00,57774.00,16591.00,0.00,516.00,3417.00,-84.00,3501.00,1699.00,24.00,0.00,0.00,0.00,2329.00,0.00,2329.00,14726.00,0.00,14726.00,-543.00,0.00,1522.00,-69.00,7122.00,113.00,0.00,0.00,0.00,0.00,892.00,0.00,1137.00,500.00,0.00,7798.00,0.00,7798.00
1987:Q2,39569.00,17721.00,22246.00,-282.00,10536.00,5681.00,2404.00,388.00,3412.00,107.00,-398.00,39569.00,14079.00,0.00,547.00,7273.00,-68.00,7341.00,1813.00,29.00,0.00,0.00,0.00,1628.00,0.00,1628.00,18591.00,0.00,18591.00,-3238.00,0.00,-3010.00,29.00,-389.00,353.00,0.00,0.00,0.00,0.00,-436.00,0.00,-2759.00,347.00,0.00,4712.00,0.00,4712.00
1987:Q3,49392.00,20551.00,27410.00,842.00,11452.00,9107.00,2123.00,682.00,3061.00,143.00,1431.00,49392.00,15135.00,0.00,516.00,7822.00,236.00,7586.00,-659.00,9.00,0.00,0.00,0.00,1503.00,0.00,1503.00,17616.00,0.00,17616.00,45.00,0.00,-4036.00,-66.00,1734.00,757.00,0.00,0.00,0.00,0.00,2522.00,0.00,1111.00,2.00,0.00,5381.00,0.00,5381.00
1987:Q4,18013.00,15352.00,-3301.00,1187.00,1713.00,-11127.00,1922.00,-774.00,2169.00,1609.00,5962.00,18013.00,-14909.00,0.00,421.00,10792.00,24.00,10768.00,435.00,-39.00,0.00,0.00,0.00,1956.00,0.00,1956.00,15938.00,0.00,15938.00,-152.00,0.00,5972.00,502.00,-3538.00,921.00,0.00,0.00,0.00,0.00,2725.00,0.00,-3875.00,137.00,0.00,727.00,0.00,727.00
1988:Q1,40279.00,25497.00,11010.00,-131.00,11689.00,-2083.00,486.00,250.00,289.00,510.00,3772.00,40279.00,1912.00,0.00,313.00,10519.00,-1951.00,12470.00,249.00,-172.00,0.00,0.00,0.00,2276.00,0.00,2276.00,19482.00,0.00,19482.00,-2953.00,0.00,2151.00,1242.00,-710.00,1851.00,0.00,0.00,0.00,0.00,1371.00,0.00,2650.00,-683.00,0.00,781.00,0.00,781.00
1988:Q2,52319.00,31063.00,21386.00,1307.00,8177.00,6858.00,537.00,1829.00,3487.00,-809.00,-130.00,52319.00,-1512.00,0.00,188.00,13658.00,3532.00,10126.00,57.00,-291.00,0.00,0.00,0.00,2412.00,0.00,2412.00,15187.00,0.00,15187.00,-379.00,0.00,9774.00,-752.00,1873.00,3222.00,0.00,0.00,0.00,0.00,2803.00,0.00,1662.00,-82.00,0.00,4499.00,0.00,4499.00
1988:Q3,36307.00,24979.00,10021.00,210.00,6362.00,1406.00,47.00,184.00,1241.00,571.00,1307.00,36307.00,-819.00,0.00,188.00,5251.00,2177.00,3074.00,-622.00,-289.00,0.00,0.00,0.00,2604.00,0.00,2604.00,15402.00,0.00,15402.00,5938.00,3.00,13.00,-168.00,-610.00,2924.00,0.00,0.00,0.00,0.00,-597.00,0.00,1874.00,133.00,0.00,5082.00,0.00,5082.00
1988:Q4,33268.00,21578.00,9761.00,223.00,8132.00,-327.00,720.00,2006.00,343.00,-1336.00,1929.00,33268.00,-10992.00,0.00,311.00,-887.00,1174.00,-2061.00,-392.00,-117.00,0.00,0.00,0.00,2852.00,0.00,2852.00,18360.00,0.00,18360.00,2964.00,1.00,6746.00,-175.00,2233.00,2448.00,0.00,0.00,0.00,0.00,1246.00,0.00,3567.00,765.00,0.00,4338.00,0.00,4338.00
1989:Q1,25623.00,14571.00,9749.00,-593.00,9672.00,-2486.00,732.00,2132.00,99.00,193.00,1303.00,25623.00,-7927.00,0.00,438.00,-805.00,2817.00,-3622.00,-1211.00,-7.00,0.00,0.00,0.00,3195.00,0.00,3195.00,11892.00,0.00,11892.00,56.00,3.00,7527.00,380.00,1173.00,862.00,0.00,0.00,0.00,0.00,1074.00,0.00,2925.00,-50.00,0.00,6098.00,0.00,6098.00
1989:Q2,33496.00,21398.00,10403.00,749.00,-947.00,7941.00,266.00,1216.00,959.00,219.00,1695.00,33496.00,4252.00,0.00,563.00,-4019.00,782.00,-4801.00,50.00,-8.00,0.00,0.00,0.00,3642.00,0.00,3642.00,18782.00,0.00,18782.00,3459.00,3.00,4103.00,717.00,-377.00,-1169.00,0.00,0.00,0.00,0.00,2121.00,0.00,-356.00,-71.00,0.00,1804.00,0.00,1804.00
1989:Q3,24822.00,15837.00,7402.00,-131.00,-605.00,5772.00,201.00,-737.00,1540.00,1362.00,1583.00,24822.00,5750.00,0.00,563.00,-3587.00,776.00,-4363.00,1264.00,19.00,0.00,0.00,0.00,3635.00,0.00,3635.00,10156.00,0.00,10156.00,3718.00,3.00,136.00,504.00,394.00,748.00,0.00,0.00,0.00,0.00,1139.00,0.00,-352.00,-270.00,0.00,1002.00,0.00,1002.00
1989:Q4,35580.00,22041.00,13263.00,-646.00,9905.00,4421.00,-245.00,3655.00,-727.00,-3100.00,276.00,35580.00,6611.00,0.00,436.00,-3586.00,128.00,-3714.00,952.00,31.00,0.00,0.00,0.00,3172.00,0.00,3172.00,11962.00,0.00,11962.00,4934.00,5.00,2619.00,-163.00,286.00,-318.00,0.00,0.00,0.00,0.00,1729.00,0.00,1514.00,1213.00,0.00,4183.00,0.00,4183.00
1990:Q1,22558.00,6883.00,7117.00,-1246.00,7336.00,1978.00,-248.00,-1494.00,-1228.00,2019.00,8558.00,22558.00,-3002.00,0.00,313.00,944.00,1952.00,-1008.00,1373.00,802.00,0.00,0.00,0.00,2931.00,0.00,2931.00,13382.00,0.00,13382.00,2774.00,9.00,2619.00,402.00,2763.00,1664.00,0.00,0.00,0.00,0.00,-163.00,0.00,-5895.00,482.00,0.00,1160.00,0.00,1160.00
1990:Q2,38762.00,16456.00,17399.00,-2554.00,12977.00,6214.00,471.00,-1464.00,-1349.00,3104.00,4907.00,38762.00,8811.00,0.00,188.00,-4403.00,-3044.00,-1359.00,-244.00,-811.00,0.00,0.00,0.00,2638.00,0.00,2638.00,16548.00,0.00,16548.00,7616.00,10.00,-1621.00,1228.00,1870.00,-1090.00,0.00,0.00,0.00,0.00,2160.00,0.00,3719.00,-1602.00,0.00,3745.00,0.00,3745.00
1990:Q3,12602.00,7449.00,4663.00,-1680.00,9303.00,693.00,-854.00,3487.00,-4358.00,-1928.00,490.00,12602.00,1694.00,0.00,188.00,-5867.00,-201.00,-5666.00,469.00,-11.00,0.00,0.00,0.00,2461.00,0.00,2461.00,15054.00,0.00,15054.00,5008.00,9.00,-4763.00,-2606.00,124.00,-640.00,0.00,0.00,0.00,0.00,1556.00,0.00,42.00,-209.00,0.00,93.00,0.00,93.00
1990:Q4,49060.00,16300.00,25354.00,4127.00,14092.00,7878.00,689.00,977.00,-2078.00,-331.00,7406.00,49060.00,39154.00,0.00,311.00,-2449.00,2717.00,-5166.00,1412.00,3.00,0.00,0.00,0.00,2399.00,0.00,2399.00,11530.00,0.00,11530.00,4314.00,46.00,-6696.00,-783.00,417.00,-853.00,0.00,0.00,0.00,0.00,1893.00,0.00,-1836.00,-566.00,0.00,764.00,0.00,764.00
1991:Q1,39303.00,19164.00,17010.00,-998.00,9114.00,4036.00,476.00,1132.00,1982.00,1268.00,3129.00,39303.00,14269.00,0.00,422.00,-4417.00,-1335.00,-3082.00,-118.00,56.00,0.00,0.00,0.00,2540.00,0.00,2540.00,9899.00,0.00,9899.00,7315.00,25.00,-5849.00,426.00,8383.00,-608.00,0.00,0.00,0.00,0.00,2095.00,0.00,289.00,-244.00,0.00,4820.00,0.00,4820.00
1991:Q2,46672.00,24136.00,19785.00,-233.00,12099.00,2980.00,-308.00,1733.00,547.00,2967.00,2751.00,46672.00,11956.00,0.00,516.00,-5189.00,1072.00,-6261.00,64.00,150.00,0.00,0.00,0.00,2083.00,0.00,2083.00,14954.00,0.00,14954.00,2842.00,13.00,-2244.00,874.00,8765.00,-116.00,0.00,0.00,0.00,0.00,2290.00,0.00,4466.00,-343.00,0.00,5591.00,0.00,5591.00
1991:Q3,37367.00,20409.00,13047.00,-2206.00,15207.00,651.00,-466.00,58.00,-1399.00,1202.00,3911.00,37367.00,-11468.00,0.00,547.00,8542.00,-335.00,8877.00,1308.00,70.00,0.00,0.00,0.00,1627.00,0.00,1627.00,4968.00,0.00,4968.00,6881.00,12.00,7567.00,-408.00,5282.00,-586.00,0.00,0.00,0.00,0.00,5296.00,0.00,3839.00,98.00,0.00,3792.00,0.00,3792.00
1991:Q4,42393.00,15059.00,22108.00,286.00,10024.00,7165.00,166.00,788.00,2167.00,1512.00,5226.00,42393.00,7312.00,0.00,515.00,2453.00,1363.00,1090.00,2549.00,-179.00,0.00,0.00,0.00,1170.00,0.00,1170.00,-4446.00,0.00,-4446.00,4043.00,15.00,3101.00,995.00,12642.00,-329.00,0.00,0.00,0.00,0.00,5158.00,0.00,3388.00,21.00,0.00,3985.00,0.00,3985.00
1992:Q1,37058.00,19115.00,16944.00,-1440.00,7813.00,2052.00,1131.00,686.00,2993.00,3709.00,999.00,37058.00,-5270.00,0.00,453.00,-1752.00,-1205.00,-547.00,-683.00,29.00,0.00,0.00,0.00,196.00,0.00,196.00,11729.00,0.00,11729.00,6603.00,21.00,5542.00,-2.00,11861.00,1303.00,0.00,0.00,0.00,0.00,-629.00,151.00,3822.00,-366.00,0.00,4050.00,0.00,4050.00
1992:Q2,45027.00,19441.00,20599.00,1918.00,12912.00,3096.00,-1160.00,3418.00,-772.00,1187.00,4987.00,45027.00,6230.00,0.00,859.00,-3540.00,-3665.00,125.00,-106.00,116.00,0.00,0.00,0.00,-630.00,0.00,-630.00,16024.00,0.00,16024.00,4810.00,17.00,3969.00,1295.00,8903.00,571.00,0.00,0.00,0.00,0.00,-2702.00,201.00,2889.00,158.00,0.00,5963.00,0.00,5963.00
1992:Q3,41316.00,15437.00,21966.00,2035.00,14244.00,431.00,-29.00,-398.00,2050.00,3633.00,3913.00,41316.00,-10704.00,0.00,853.00,4191.00,-528.00,4719.00,1540.00,18.00,0.00,0.00,0.00,-715.00,0.00,-715.00,12997.00,0.00,12997.00,9494.00,25.00,-4850.00,461.00,7566.00,726.00,0.00,0.00,0.00,0.00,3157.00,302.00,10594.00,534.00,0.00,5127.00,0.00,5127.00
1992:Q4,43953.00,13576.00,23506.00,2700.00,13176.00,3278.00,341.00,-1012.00,1861.00,3162.00,6871.00,43953.00,11288.00,0.00,735.00,5234.00,-1614.00,6848.00,51.00,79.00,0.00,0.00,0.00,-61.00,0.00,-61.00,14209.00,0.00,14209.00,6726.00,21.00,7510.00,742.00,-823.00,1640.00,0.00,0.00,0.00,0.00,2079.00,361.00,-7331.00,5.00,0.00,1488.00,0.00,1488.00
1993:Q1,103679.00,57858.00,25947.00,239.00,15067.00,1720.00,100.00,-2371.00,3011.00,8181.00,19874.00,103679.00,28941.00,0.00,1216.00,4663.00,2114.00,2549.00,788.00,88.00,0.00,0.00,0.00,520.00,0.00,520.00,18753.00,0.00,18753.00,8049.00,21.00,3815.00,1162.00,14737.00,1460.00,0.00,1000.00,1000.00,0.00,3795.00,64.00,8993.00,-64.00,1000.00,4678.00,0.00,4678.00
1993:Q2,83990.00,46484.00,21356.00,1829.00,14732.00,803.00,-1160.00,3431.00,-508.00,2229.00,16150.00,83990.00,26120.00,0.00,1497.00,302.00,-2593.00,2895.00,-341.00,18.00,0.00,0.00,0.00,1052.00,0.00,1052.00,11816.00,0.00,11816.00,3355.00,31.00,4684.00,1408.00,17907.00,1460.00,0.00,2000.00,2000.00,0.00,2377.00,64.00,1149.00,861.00,1000.00,7230.00,0.00,7230.00
1993:Q3,113216.00,44077.00,37773.00,-109.00,23234.00,7522.00,-473.00,3665.00,794.00,3140.00,31366.00,113216.00,29589.00,0.00,1491.00,4201.00,368.00,3833.00,941.00,48.00,0.00,0.00,0.00,1093.00,0.00,1093.00,16577.00,0.00,16577.00,12311.00,39.00,10399.00,1725.00,5627.00,1460.00,0.00,4000.00,4000.00,0.00,4106.00,-34.00,10750.00,940.00,1000.00,6953.00,0.00,6953.00
1993:Q4,85591.00,34958.00,35146.00,127.00,24768.00,2456.00,125.00,7315.00,305.00,50.00,15487.00,85591.00,35640.00,0.00,1396.00,38.00,3017.00,-2979.00,172.00,78.00,0.00,0.00,0.00,643.00,0.00,643.00,11123.00,0.00,11123.00,2949.00,28.00,3237.00,1198.00,6558.00,1460.00,0.00,4053.00,4053.00,0.00,3338.00,61.00,1295.00,-19.00,1000.00,11343.00,0.00,11343.00
1994:Q1,75410.00,36190.00,38886.00,-215.00,22979.00,6408.00,-270.00,-2476.00,-231.00,12691.00,334.00,75410.00,18855.00,0.00,1350.00,6957.00,3196.00,3761.00,-171.00,56.00,0.00,0.00,0.00,1795.00,0.00,1795.00,18892.00,0.00,18892.00,-4120.00,34.00,-5638.00,2288.00,20084.00,-1092.00,0.00,2047.00,2047.00,0.00,815.00,238.00,3953.00,185.00,1000.00,7882.00,0.00,7882.00
1994:Q2,47886.00,22260.00,26378.00,-116.00,14032.00,8539.00,-751.00,66.00,306.00,4302.00,-752.00,47886.00,21381.00,0.00,1350.00,-1821.00,-778.00,-1043.00,2239.00,125.00,0.00,0.00,0.00,1795.00,0.00,1795.00,9251.00,0.00,9251.00,492.00,9.00,-3865.00,-23.00,5348.00,-1092.00,0.00,2100.00,2100.00,0.00,2001.00,237.00,-9549.00,190.00,7000.00,10718.00,0.00,10718.00
1994:Q3,46157.00,13895.00,25957.00,913.00,11001.00,9363.00,151.00,-1905.00,-50.00,6484.00,6305.00,46157.00,9173.00,0.00,1350.00,-3971.00,-2103.00,-1868.00,1933.00,-200.00,0.00,0.00,0.00,1795.00,0.00,1795.00,16253.00,0.00,16253.00,-452.00,11.00,8106.00,730.00,-2092.00,-1092.00,0.00,2100.00,2100.00,0.00,1680.00,238.00,-961.00,320.00,500.00,10736.00,0.00,10736.00
1994:Q4,51534.00,18234.00,24285.00,2005.00,9858.00,7432.00,-686.00,4836.00,4296.00,-3456.00,9015.00,51534.00,32337.00,0.00,1350.00,-4203.00,-815.00,-3388.00,839.00,-97.00,0.00,0.00,0.00,1795.00,0.00,1795.00,15495.00,0.00,15495.00,-2766.00,-1.00,1522.00,620.00,-7398.00,-1092.00,0.00,2689.00,2689.00,0.00,3093.00,237.00,-2137.00,-747.00,1500.00,8498.00,0.00,8498.00
1995:Q1,55068.00,12098.00,39111.00,71.00,8505.00,20077.00,19.00,-7385.00,4651.00,13173.00,3859.00,55068.00,15465.00,0.00,1642.00,-4609.00,-2104.00,-2505.00,1774.00,-2.00,0.00,0.00,0.00,3249.00,0.00,3249.00,20939.00,0.00,20939.00,5271.00,9.00,4565.00,-48.00,-8508.00,1356.00,0.00,3249.00,3249.00,0.00,4963.00,32.00,-6669.00,338.00,0.00,12052.00,0.00,12052.00
1995:Q2,84620.00,25844.00,43687.00,1405.00,20663.00,10633.00,44.00,-26.00,5440.00,5528.00,15089.00,84620.00,-3308.00,0.00,2188.00,2170.00,3561.00,-1391.00,739.00,7.00,0.00,0.00,0.00,3088.00,0.00,3088.00,29050.00,0.00,29050.00,3598.00,15.00,3911.00,1625.00,13545.00,1356.00,0.00,3080.00,3080.00,0.00,2008.00,32.00,8675.00,72.00,2000.00,10769.00,0.00,10769.00
1995:Q3,80365.00,9707.00,53968.00,1535.00,35224.00,8423.00,25.00,524.00,4129.00,4108.00,16690.00,80365.00,31653.00,0.00,1563.00,1952.00,71.00,1881.00,1736.00,-287.00,0.00,0.00,0.00,3185.00,0.00,3185.00,9014.00,0.00,9014.00,1465.00,18.00,1670.00,2103.00,8641.00,1356.00,0.00,-2173.00,-2173.00,0.00,708.00,31.00,426.00,261.00,4000.00,13043.00,0.00,13043.00
1995:Q4,83732.00,18013.00,44472.00,-357.00,26072.00,13508.00,139.00,1932.00,1590.00,1588.00,21247.00,83732.00,1662.00,0.00,1686.00,-4238.00,-1656.00,-2582.00,-208.00,201.00,0.00,0.00,0.00,3174.00,0.00,3174.00,31691.00,0.00,31691.00,3918.00,28.00,-43.00,2742.00,3836.00,1356.00,0.00,5775.00,5773.00,2.00,5290.00,672.00,9242.00,-88.00,3750.00,13286.00,0.00,13286.00
1996:Q1,66659.00,22909.00,29721.00,1695.00,17613.00,7485.00,139.00,-7940.00,-7057.00,17786.00,14029.00,66659.00,-218.00,0.00,3740.00,1319.00,868.00,451.00,-1046.00,-25.00,0.00,0.00,0.00,2394.00,0.00,2394.00,9480.00,0.00,9480.00,4982.00,32.00,8337.00,3127.00,14739.00,466.00,0.00,-519.00,-531.00,12.00,1545.00,671.00,-1376.00,-357.00,3531.00,15837.00,0.00,15837.00
1996:Q2,86336.00,25514.00,55368.00,2644.00,31156.00,11500.00,196.00,3289.00,3184.00,3399.00,5454.00,86336.00,28207.00,0.00,3153.00,-2514.00,-1636.00,-878.00,55.00,-63.00,0.00,0.00,0.00,8915.00,0.00,8915.00,5953.00,0.00,5953.00,3605.00,2.00,4896.00,454.00,13186.00,466.00,0.00,-2425.00,-2413.00,-12.00,1401.00,672.00,-331.00,1207.00,3719.00,15778.00,0.00,15778.00
1996:Q3,57370.00,15764.00,20337.00,346.00,7687.00,5430.00,233.00,1419.00,1986.00,3236.00,21269.00,57370.00,-21065.00,0.00,2357.00,-4279.00,-3120.00,-1159.00,1758.00,-75.00,0.00,0.00,0.00,5806.00,0.00,5806.00,24177.00,0.00,24177.00,-3332.00,18.00,2634.00,-304.00,16172.00,466.00,0.00,-422.00,-426.00,4.00,4116.00,643.00,2924.00,648.00,4313.00,20815.00,0.00,20815.00
1996:Q4,86403.00,24074.00,36472.00,2637.00,12742.00,12355.00,731.00,1213.00,1994.00,4800.00,25857.00,86403.00,-16857.00,0.00,1451.00,-9211.00,-3287.00,-5924.00,2197.00,44.00,0.00,0.00,0.00,1178.00,0.00,1178.00,39549.00,0.00,39549.00,-2602.00,5.00,6313.00,-805.00,12459.00,466.00,0.00,11510.00,11509.00,1.00,8394.00,-547.00,11899.00,1334.00,1235.00,18391.00,0.00,18391.00
