date,FU146110005.Q,FU146000105.Q,FU145090005.Q,FU145050005.Q,FU145019005.Q,FU145012005.Q,FU145013005.Q,FU145020005.Q,FU105420005.Q,FU145000005.Q,FU144090005.Q,FU103091003.Q,FU143020005.Q,FU143030005.Q,FU143034005.Q,FU102051003.Q,FU144022005.Q,FU103069100.Q,FU143061105.Q,FU103061703.Q,FU143062005.Q,FU144023005.Q,FU143065005.Q,FU143066005.Q,FU103064203.Q,FU143070005.Q,FU103092005.Q,FU143090005.Q,FU144190005.Q,FU104122005.Q,FU103169100.Q,FU103162000.Q,FU103163003.Q,FU144123005.Q,FU143168005.Q,FU143169005.Q,FU143165005.Q,FU103164103.Q,FU143170005.Q,FU143178005.Q,FU143192005.Q,FU143190005.Q,FU112090205.Q,FU107005005.Q
1978:Q3,97871.00,71401.00,58165.00,84919.00,79051.00,7057.00,71995.00,6242.00,-374.00,-26754.00,32576.00,-993.00,1736.00,-148.00,81.00,-234.00,-1437.00,-269.00,-1136.00,-579.00,547.00,1668.00,1204.00,464.00,-82.00,27245.00,1634.00,3106.00,59330.00,7921.00,573.00,2179.00,5169.00,19940.00,3886.00,4019.00,12035.00,200.00,7450.00,3861.00,2435.00,20782.00,-3259.00,13237.00
1978:Q4,101458.00,74309.00,70881.00,90404.00,83270.00,7617.00,75654.00,7122.00,12.00,-19523.00,59944.00,1860.00,10606.00,5139.00,261.00,471.00,2499.00,451.00,2419.00,-6.00,-365.00,3772.00,1334.00,2438.00,39.00,-6397.00,4194.00,37500.00,79467.00,7616.00,507.00,2024.00,5085.00,28016.00,9199.00,8233.00,10584.00,612.00,25059.00,3940.00,1434.00,15174.00,-2384.00,3429.00
1979:Q1,104047.00,74615.00,51545.00,93645.00,87159.00,8053.00,79105.00,5963.00,524.00,-42100.00,41420.00,4207.00,-1679.00,-677.00,418.00,925.00,-294.00,-616.00,-543.00,591.00,274.00,-251.00,1661.00,-1912.00,42.00,32156.00,5586.00,987.00,83520.00,8859.00,2166.00,2325.00,4368.00,26985.00,10028.00,6776.00,10181.00,-1685.00,5316.00,5451.00,956.00,38958.00,-1320.00,23070.00
1979:Q2,104173.00,76516.00,66308.00,96084.00,89285.00,8522.00,80763.00,6850.00,-52.00,-29776.00,36417.00,-1251.00,-1044.00,-583.00,553.00,-485.00,2646.00,-292.00,3137.00,66.00,-265.00,2204.00,1615.00,589.00,103.00,22430.00,7082.00,4762.00,66193.00,10506.00,2899.00,2315.00,5292.00,40604.00,15147.00,9954.00,15503.00,-3112.00,16234.00,-4245.00,2756.00,15506.00,-12055.00,10208.00
1979:Q3,104278.00,78110.00,62356.00,97275.00,93677.00,8878.00,84800.00,3033.00,565.00,-34919.00,58093.00,-1496.00,704.00,5097.00,665.00,-264.00,-6318.00,-872.00,-3969.00,-860.00,-617.00,2126.00,1488.00,638.00,95.00,32218.00,6560.00,18706.00,93012.00,9774.00,3264.00,2644.00,3866.00,30189.00,12628.00,2727.00,14834.00,-1895.00,18455.00,5385.00,2785.00,36008.00,-7688.00,15754.00
1979:Q4,102549.00,79180.00,63573.00,98670.00,95185.00,8766.00,86419.00,2138.00,1347.00,-35098.00,44760.00,303.00,10986.00,4142.00,754.00,431.00,937.00,1854.00,-602.00,-770.00,455.00,3297.00,1387.00,1910.00,110.00,-10294.00,5167.00,28927.00,79858.00,7175.00,690.00,2703.00,3782.00,26148.00,9044.00,9905.00,7199.00,-1144.00,23999.00,3184.00,2991.00,25291.00,-7787.00,15607.00
1980:Q1,103100.00,77723.00,56718.00,100210.00,97197.00,8216.00,88981.00,2475.00,538.00,-43492.00,38517.00,-906.00,-1632.00,-1398.00,757.00,-782.00,4638.00,590.00,658.00,133.00,3257.00,-1944.00,1914.00,-3858.00,216.00,32386.00,5926.00,1256.00,82009.00,15058.00,6994.00,2119.00,5945.00,26445.00,7746.00,7540.00,11159.00,1375.00,2820.00,6113.00,2850.00,39898.00,-12551.00,21005.00
1980:Q2,89580.00,77122.00,57285.00,95142.00,93515.00,6900.00,86614.00,1938.00,-310.00,-37857.00,-7036.00,-610.00,2439.00,-1521.00,675.00,689.00,-4732.00,-419.00,-4512.00,36.00,163.00,2786.00,2124.00,662.00,33.00,-423.00,2970.00,-9342.00,30821.00,19329.00,5282.00,2877.00,11170.00,6330.00,-7978.00,6227.00,8081.00,850.00,-5262.00,-5534.00,5052.00,26227.00,-16171.00,19837.00
1980:Q3,98048.00,79835.00,76911.00,88120.00,96233.00,7280.00,88953.00,-8464.00,350.00,-11209.00,67476.00,106.00,1279.00,1558.00,957.00,420.00,2432.00,-493.00,3774.00,-290.00,-559.00,3724.00,2671.00,1053.00,-1.00,20455.00,3782.00,32764.00,78685.00,5918.00,-4145.00,2719.00,7344.00,21060.00,11631.00,-472.00,9901.00,2525.00,8550.00,3219.00,3909.00,46648.00,-13144.00,2924.00
1980:Q4,106983.00,84895.00,76805.00,101632.00,100914.00,8177.00,92737.00,-2280.00,2998.00,-24827.00,42021.00,1026.00,348.00,8931.00,1604.00,444.00,2501.00,-132.00,64.00,526.00,2043.00,5611.00,3098.00,2513.00,25.00,-382.00,7321.00,14592.00,66848.00,2182.00,-4163.00,3149.00,3196.00,38971.00,21156.00,6459.00,11356.00,5625.00,28832.00,1613.00,2578.00,-10487.00,-2466.00,8091.00
1981:Q1,108992.00,89645.00,79356.00,115244.00,105727.00,8344.00,97383.00,9689.00,-172.00,-35888.00,126767.00,-312.00,-5135.00,6451.00,2444.00,-428.00,-5576.00,-333.00,-940.00,38.00,-4341.00,2070.00,3788.00,-1718.00,65.00,43217.00,2510.00,81461.00,162655.00,12882.00,3811.00,3033.00,6038.00,23593.00,-63.00,11026.00,12630.00,800.00,19585.00,2802.00,3101.00,100038.00,-146.00,10289.00
1981:Q2,101892.00,92998.00,91526.00,114160.00,110022.00,8223.00,101799.00,2928.00,1209.00,-22634.00,36260.00,27.00,-3711.00,-130.00,3478.00,-534.00,4014.00,-636.00,4851.00,1621.00,-1822.00,4939.00,3947.00,992.00,-30.00,17548.00,5468.00,5191.00,58894.00,17583.00,5982.00,3969.00,7632.00,41252.00,15308.00,10876.00,15068.00,-1350.00,9461.00,-5803.00,4429.00,-6326.00,-352.00,1472.00
1981:Q3,105722.00,98681.00,96550.00,127664.00,113531.00,7610.00,105921.00,10990.00,3143.00,-31114.00,58409.00,1084.00,-3725.00,-983.00,3373.00,-1411.00,4160.00,-142.00,2904.00,611.00,787.00,4461.00,4313.00,148.00,134.00,16016.00,1499.00,33801.00,89523.00,13869.00,6262.00,3135.00,4472.00,36713.00,16710.00,6385.00,13618.00,-6650.00,-2172.00,2083.00,4628.00,36070.00,4982.00,2131.00
1981:Q4,99363.00,100431.00,96151.00,124201.00,117137.00,6758.00,110379.00,6202.00,863.00,-28050.00,22257.00,1891.00,-6067.00,6080.00,2128.00,270.00,6976.00,178.00,-1126.00,1304.00,6620.00,5960.00,4586.00,1374.00,87.00,-27475.00,2425.00,29982.00,50307.00,8554.00,-1359.00,3294.00,6619.00,35598.00,11737.00,10784.00,13077.00,-6250.00,6180.00,-4666.00,9955.00,-2677.00,3613.00,4281.00
1982:Q1,92578.00,100238.00,73587.00,110676.00,115246.00,6160.00,109086.00,-5367.00,796.00,-37089.00,36500.00,-2320.00,-3450.00,-55.00,1131.00,36.00,-6849.00,-291.00,-2840.00,-1970.00,-1748.00,-191.00,2106.00,-2297.00,356.00,8383.00,5303.00,34156.00,73588.00,18664.00,7114.00,3640.00,7910.00,36522.00,24192.00,1558.00,10772.00,-1875.00,-10747.00,-614.00,1737.00,40287.00,-10385.00,26651.00
1982:Q2,92584.00,104557.00,88140.00,111392.00,112264.00,5862.00,106402.00,-1042.00,170.00,-23252.00,12335.00,1244.00,375.00,-3270.00,383.00,632.00,-5154.00,328.00,-3360.00,28.00,-2150.00,2814.00,1962.00,852.00,367.00,8062.00,4231.00,2651.00,35587.00,10329.00,1905.00,3324.00,5100.00,38244.00,20114.00,4994.00,13136.00,675.00,5399.00,-5973.00,2234.00,4706.00,-20026.00,16417.00
1982:Q3,92366.00,104820.00,85936.00,110694.00,109205.00,5780.00,103425.00,1450.00,39.00,-24758.00,39314.00,-3042.00,1746.00,8046.00,-219.00,853.00,2142.00,-505.00,2414.00,-1331.00,1564.00,1864.00,1595.00,269.00,243.00,13557.00,1912.00,12212.00,64072.00,10267.00,-2015.00,4302.00,7980.00,30141.00,14181.00,2178.00,13782.00,-1875.00,3694.00,2183.00,2702.00,33724.00,-16764.00,18884.00
1982:Q4,90197.00,103977.00,88604.00,99916.00,107531.00,6192.00,101340.00,-9955.00,2340.00,-11312.00,11658.00,1795.00,15443.00,6281.00,-680.00,-870.00,11030.00,217.00,6091.00,816.00,3906.00,2915.00,1299.00,1616.00,147.00,-27029.00,4574.00,-1948.00,22969.00,424.00,-13129.00,3877.00,9676.00,19841.00,7370.00,-604.00,13075.00,4975.00,16891.00,1616.00,2869.00,-12510.00,-11136.00,15373.00
1983:Q1,91733.00,106795.00,89410.00,97251.00,106087.00,7313.00,98774.00,-8765.00,-71.00,-7841.00,32206.00,1517.00,-4118.00,573.00,-1505.00,843.00,6029.00,123.00,4136.00,-492.00,2262.00,-907.00,991.00,-1898.00,184.00,14362.00,1728.00,13499.00,40047.00,12224.00,3573.00,2454.00,6197.00,13702.00,-1228.00,725.00,14205.00,5725.00,-19239.00,6365.00,1089.00,32368.00,-12187.00,17385.00
1983:Q2,99169.00,110233.00,108859.00,109195.00,107516.00,8193.00,99322.00,-1918.00,3597.00,-336.00,44469.00,-35.00,8684.00,5420.00,-2701.00,621.00,7030.00,1272.00,3190.00,923.00,1645.00,3068.00,1212.00,1856.00,35.00,23121.00,3650.00,-4425.00,44805.00,11668.00,-2338.00,2883.00,11123.00,29299.00,1119.00,9319.00,18861.00,9225.00,4325.00,-3557.00,3216.00,5677.00,-15048.00,1374.00
1983:Q3,105012.00,112968.00,104346.00,112334.00,112153.00,9025.00,103128.00,-1051.00,1232.00,-7988.00,41816.00,1631.00,7163.00,-273.00,-2566.00,-52.00,-3946.00,600.00,-2090.00,-612.00,-1844.00,2874.00,1753.00,1121.00,409.00,29127.00,5378.00,2071.00,49804.00,8392.00,1698.00,2073.00,4621.00,32281.00,6482.00,5146.00,20653.00,2125.00,-2720.00,4078.00,3030.00,18375.00,-15757.00,8622.00
1983:Q4,109198.00,117219.00,120834.00,124669.00,118742.00,9427.00,109316.00,5983.00,-57.00,-3835.00,52278.00,1217.00,18334.00,4281.00,-1106.00,-599.00,13994.00,2245.00,6676.00,1046.00,4027.00,5682.00,2183.00,3499.00,568.00,-1813.00,4288.00,7431.00,56112.00,2291.00,-3772.00,2021.00,4042.00,55866.00,21730.00,11075.00,23061.00,2925.00,25356.00,-1979.00,1832.00,-20757.00,-9422.00,-3616.00
1984:Q1,122163.00,122968.00,111447.00,141548.00,122686.00,9642.00,113044.00,18246.00,616.00,-30101.00,102033.00,1148.00,13849.00,-1681.00,356.00,879.00,12182.00,444.00,8073.00,-1639.00,5304.00,3014.00,5303.00,-2289.00,819.00,37888.00,4272.00,29308.00,132134.00,15965.00,5743.00,2000.00,8222.00,50913.00,19607.00,12341.00,18965.00,-15750.00,8540.00,4695.00,3184.00,71914.00,-7326.00,11521.00
1984:Q2,123768.00,124489.00,125459.00,147485.00,128690.00,9845.00,118846.00,17330.00,1464.00,-22026.00,94364.00,962.00,-4197.00,-902.00,1809.00,1790.00,-1992.00,-1386.00,-803.00,743.00,-546.00,6805.00,5315.00,1490.00,710.00,32568.00,4932.00,51879.00,116389.00,21606.00,10945.00,2219.00,8442.00,70554.00,26238.00,11983.00,32333.00,-26250.00,20320.00,-3502.00,8343.00,44798.00,-19479.00,-970.00
1984:Q3,119389.00,127645.00,126417.00,151434.00,132619.00,9844.00,122776.00,17835.00,981.00,-25018.00,77266.00,-4085.00,872.00,-3870.00,1954.00,-1989.00,-5772.00,-57.00,-3777.00,424.00,-2362.00,5794.00,5380.00,414.00,493.00,26314.00,3945.00,53610.00,102283.00,23045.00,6886.00,2364.00,13795.00,44693.00,7914.00,9504.00,27275.00,-17925.00,870.00,857.00,3082.00,66449.00,-18787.00,1228.00
1984:Q4,118968.00,130266.00,141490.00,148289.00,135782.00,10037.00,125746.00,11995.00,512.00,-6798.00,30354.00,866.00,7662.00,9003.00,790.00,-9.00,4264.00,-1447.00,2288.00,1604.00,1819.00,8811.00,5413.00,3398.00,825.00,-22278.00,4489.00,15932.00,37152.00,29719.00,-1859.00,13959.00,17619.00,64297.00,23226.00,16046.00,25025.00,-19050.00,9723.00,2541.00,4891.00,-39541.00,-15427.00,-11224.00
1985:Q1,120447.00,130630.00,68313.00,141549.00,137659.00,10261.00,127398.00,4058.00,-168.00,-73236.00,52170.00,-716.00,-10004.00,5196.00,-242.00,4162.00,-11207.00,460.00,-6324.00,-1136.00,-4207.00,199.00,3071.00,-2872.00,1061.00,31919.00,3227.00,28575.00,125406.00,24682.00,4482.00,1700.00,18500.00,36335.00,11111.00,3621.00,21603.00,-21750.00,-2802.00,1012.00,5205.00,93708.00,-10984.00,62317.00
1985:Q2,117781.00,133027.00,92570.00,145006.00,139673.00,10501.00,129172.00,5412.00,-78.00,-52436.00,39625.00,-673.00,8760.00,-4656.00,-1145.00,-3856.00,19891.00,-404.00,12594.00,-681.00,8382.00,4457.00,2872.00,1585.00,1177.00,12763.00,4057.00,-1151.00,92061.00,32549.00,5914.00,4500.00,22135.00,37498.00,5363.00,3924.00,28211.00,-17500.00,5878.00,-3366.00,4225.00,49031.00,-16254.00,40457.00
1985:Q3,121564.00,136413.00,111030.00,143715.00,138641.00,10854.00,127786.00,4076.00,999.00,-32686.00,67116.00,619.00,13820.00,3413.00,-262.00,569.00,-11703.00,-472.00,-6717.00,31.00,-4545.00,3366.00,2357.00,1009.00,1504.00,11188.00,3136.00,41466.00,99802.00,24623.00,150.00,5400.00,19073.00,17249.00,9621.00,-1039.00,8667.00,-19500.00,-2117.00,3782.00,3717.00,80628.00,-8580.00,25383.00
1985:Q4,119993.00,133088.00,94741.00,149625.00,141413.00,11273.00,130141.00,8280.00,-69.00,-54883.00,87987.00,3509.00,24896.00,1724.00,107.00,-1420.00,10450.00,1152.00,5355.00,484.00,3459.00,6344.00,1939.00,4405.00,-75.00,-6143.00,3894.00,44701.00,142871.00,38520.00,4052.00,11000.00,23468.00,43279.00,16957.00,9681.00,16641.00,-25750.00,40230.00,-1141.00,5027.00,26482.00,16224.00,38346.00
1986:Q1,111879.00,129686.00,105009.00,147862.00,140437.00,11904.00,128534.00,7599.00,-175.00,-42853.00,-24118.00,1711.00,-5992.00,6236.00,-1429.00,-25.00,-10616.00,1168.00,-6892.00,150.00,-5042.00,-4244.00,-1857.00,-2387.00,908.00,-12189.00,6862.00,-5340.00,18735.00,30265.00,-2693.00,-3000.00,35958.00,31789.00,6053.00,6161.00,19575.00,-15075.00,-34432.00,1560.00,3554.00,4888.00,-3814.00,24677.00
1986:Q2,112567.00,126813.00,123188.00,144405.00,138823.00,12661.00,126163.00,3916.00,1666.00,-21217.00,32107.00,1120.00,-1677.00,6208.00,251.00,-449.00,11516.00,-1378.00,7759.00,351.00,4784.00,1044.00,-438.00,1482.00,1170.00,16864.00,5310.00,-9251.00,53323.00,35138.00,-860.00,-3272.00,39270.00,46052.00,10482.00,12162.00,23408.00,-21825.00,-9146.00,-443.00,6923.00,-1975.00,-1400.00,3626.00
1986:Q3,115056.00,125186.00,124472.00,135930.00,137883.00,12895.00,124989.00,-1755.00,-198.00,-11459.00,102235.00,-750.00,-7244.00,12097.00,332.00,842.00,-2059.00,-890.00,-1232.00,1232.00,-1169.00,353.00,-562.00,915.00,1059.00,21750.00,4807.00,71047.00,113693.00,31221.00,4125.00,-1236.00,28332.00,30566.00,2618.00,6475.00,21473.00,-21200.00,5085.00,2189.00,7582.00,57932.00,318.00,714.00
1986:Q4,118706.00,123868.00,114626.00,136750.00,138992.00,12712.00,126280.00,-3190.00,948.00,-22123.00,47288.00,1097.00,19041.00,-6604.00,1326.00,1331.00,-80.00,795.00,1605.00,-3390.00,910.00,1189.00,-3313.00,4502.00,620.00,-16257.00,2021.00,43604.00,69411.00,11249.00,-9914.00,-2393.00,23556.00,78598.00,47152.00,12654.00,18792.00,-26875.00,34401.00,2142.00,14924.00,-40207.00,-4821.00,9242.00
1987:Q1,124871.00,128727.00,102653.00,142482.00,135711.00,12759.00,122953.00,6993.00,-223.00,-39828.00,43235.00,-2375.00,435.00,-4706.00,1451.00,483.00,-2293.00,2211.00,-2671.00,-86.00,-1747.00,-3980.00,-1386.00,-2594.00,-317.00,31445.00,6197.00,16895.00,83063.00,26080.00,728.00,211.00,25141.00,11897.00,-15008.00,5692.00,21213.00,-10875.00,3429.00,1353.00,13892.00,44531.00,-7244.00,26073.00
1987:Q2,132453.00,134184.00,125368.00,141574.00,137625.00,12570.00,125056.00,4131.00,-182.00,-16206.00,38581.00,-930.00,5131.00,-157.00,-1182.00,-24.00,-6477.00,1431.00,-5326.00,732.00,-3314.00,-21.00,-2169.00,2148.00,-1388.00,16506.00,7555.00,19568.00,54787.00,20841.00,4323.00,-1203.00,17721.00,41990.00,8527.00,13293.00,20170.00,-19125.00,-5693.00,3002.00,10207.00,12841.00,-9276.00,8815.00
1987:Q3,139553.00,139031.00,134076.00,140790.00,140563.00,12222.00,128341.00,254.00,-27.00,-6713.00,48605.00,-815.00,379.00,-2056.00,-12.00,69.00,935.00,3071.00,-1457.00,30.00,-709.00,-235.00,-1739.00,1504.00,-537.00,22072.00,7488.00,21317.00,55318.00,20694.00,192.00,-49.00,20551.00,30907.00,7203.00,4094.00,19610.00,-17500.00,10368.00,897.00,20474.00,-4216.00,-6305.00,4955.00
1987:Q4,142125.00,141832.00,139518.00,156825.00,141106.00,11844.00,129262.00,15771.00,-52.00,-17306.00,92953.00,1181.00,4494.00,5414.00,566.00,-2239.00,-2282.00,-1920.00,-53.00,-388.00,79.00,5857.00,-96.00,5953.00,-438.00,-4733.00,8470.00,76663.00,110259.00,11835.00,-3644.00,127.00,15352.00,59428.00,12377.00,15026.00,32025.00,-28000.00,41323.00,412.00,8552.00,21412.00,-4703.00,2313.00
1988:Q1,149056.00,143724.00,94080.00,146833.00,142865.00,11359.00,131506.00,4239.00,-271.00,-52752.00,66931.00,2072.00,-1326.00,-1703.00,-561.00,296.00,-2404.00,-2671.00,-474.00,1054.00,-313.00,3315.00,6430.00,-3115.00,-1103.00,38294.00,2620.00,27431.00,119683.00,24765.00,-261.00,-471.00,25497.00,54543.00,7916.00,24063.00,22564.00,-25250.00,6452.00,1475.00,12942.00,50969.00,-6213.00,49644.00
1988:Q2,152354.00,145217.00,119186.00,150436.00,146360.00,11279.00,135081.00,4912.00,-836.00,-31250.00,65598.00,7064.00,7909.00,-5246.00,-1066.00,-583.00,-1840.00,3053.00,-4338.00,2405.00,-2960.00,9603.00,7686.00,1917.00,-839.00,39057.00,3551.00,7988.00,96848.00,35818.00,4340.00,415.00,31063.00,48056.00,20086.00,7445.00,20525.00,-34875.00,7226.00,-1834.00,20928.00,27578.00,-6049.00,26031.00
1988:Q3,156639.00,146019.00,136525.00,152453.00,147545.00,11216.00,136330.00,4545.00,362.00,-15928.00,59170.00,875.00,-530.00,5440.00,-1075.00,620.00,-1828.00,-1623.00,63.00,-189.00,-79.00,8473.00,7516.00,957.00,-431.00,16661.00,7590.00,23375.00,75098.00,27199.00,2456.00,-236.00,24979.00,42899.00,3188.00,11787.00,27924.00,-20750.00,-3807.00,-349.00,16405.00,23019.00,-9518.00,9494.00
1988:Q4,160965.00,150997.00,134530.00,155401.00,150641.00,11395.00,139246.00,4786.00,-26.00,-20872.00,209571.00,-4719.00,12500.00,4406.00,-594.00,1286.00,2220.00,-77.00,1411.00,104.00,782.00,11893.00,4923.00,6970.00,-361.00,8600.00,-1929.00,176269.00,230443.00,27428.00,5373.00,477.00,21578.00,47804.00,14563.00,2046.00,31195.00,-48625.00,51308.00,123.00,20403.00,143752.00,-11750.00,16467.00
1989:Q1,162530.00,144854.00,94932.00,165205.00,153456.00,11642.00,141814.00,12034.00,-285.00,-70273.00,133965.00,-2932.00,-5236.00,-7123.00,-321.00,-1237.00,18389.00,1038.00,9544.00,1670.00,6137.00,-12708.00,-4604.00,-8104.00,-360.00,33296.00,12373.00,99824.00,204238.00,24259.00,10471.00,-783.00,14571.00,40458.00,4518.00,23894.00,12046.00,-43075.00,2461.00,5854.00,17007.00,159700.00,-2425.00,49922.00
1989:Q2,154463.00,145385.00,119646.00,164994.00,155806.00,11631.00,144176.00,9064.00,124.00,-45349.00,21204.00,-1509.00,1951.00,6009.00,-266.00,-220.00,7005.00,2840.00,3050.00,-602.00,1717.00,-5256.00,-6995.00,1739.00,-360.00,30025.00,3829.00,-20004.00,66553.00,34774.00,13912.00,-536.00,21398.00,42121.00,14223.00,17293.00,10605.00,-24675.00,4225.00,-4374.00,13342.00,11574.00,-10434.00,25739.00
1989:Q3,148376.00,148440.00,116212.00,162771.00,160407.00,11731.00,148676.00,2457.00,-93.00,-46559.00,15261.00,-3121.00,1344.00,-7852.00,153.00,-1075.00,5147.00,-3175.00,5499.00,-526.00,3349.00,-6054.00,-7438.00,1384.00,-360.00,10926.00,5839.00,10314.00,61819.00,18649.00,3214.00,-402.00,15837.00,13424.00,7399.00,-4358.00,10383.00,-36575.00,-2937.00,7.00,14643.00,66836.00,-12228.00,32227.00
1989:Q4,148303.00,144879.00,124698.00,163890.00,159840.00,11740.00,148100.00,4138.00,-89.00,-39191.00,18872.00,713.00,12212.00,8697.00,939.00,334.00,13934.00,-60.00,7034.00,2606.00,4354.00,644.00,-7409.00,8053.00,-360.00,-25385.00,4026.00,3118.00,58063.00,16682.00,-6161.00,802.00,22041.00,23932.00,8219.00,16089.00,-376.00,-19825.00,20364.00,-2913.00,18743.00,10446.00,-9366.00,20181.00
1990:Q1,150195.00,148387.00,121288.00,166477.00,163225.00,12034.00,151191.00,3489.00,-237.00,-45189.00,12743.00,964.00,-6644.00,-9533.00,1864.00,-747.00,-19625.00,-2717.00,-7070.00,-2124.00,-7714.00,-7344.00,-2027.00,-5317.00,-247.00,6774.00,12860.00,34421.00,57933.00,25258.00,18922.00,-547.00,6883.00,35960.00,-6277.00,24535.00,17702.00,-17250.00,-8175.00,4331.00,15104.00,-1416.00,4121.00,27099.00
1990:Q2,155309.00,152622.00,156318.00,170160.00,161752.00,11617.00,150134.00,8425.00,-17.00,-13842.00,4605.00,-118.00,-2372.00,1656.00,4425.00,-236.00,232.00,981.00,1731.00,-1754.00,-726.00,-199.00,-1272.00,1073.00,-247.00,36137.00,6648.00,-41321.00,18447.00,19416.00,2625.00,335.00,16456.00,21982.00,5566.00,14304.00,2112.00,-12000.00,4562.00,-5044.00,13354.00,-27472.00,3649.00,-3696.00
1990:Q3,161245.00,146782.00,146139.00,168890.00,163429.00,10956.00,152474.00,5467.00,-6.00,-22751.00,70479.00,-1042.00,-2431.00,2734.00,1572.00,992.00,-10025.00,-539.00,-8971.00,-2406.00,1891.00,-570.00,-1060.00,490.00,-247.00,34457.00,15838.00,29201.00,93230.00,10349.00,3152.00,-252.00,7449.00,9347.00,-7336.00,14384.00,2299.00,-18500.00,20657.00,3860.00,19248.00,40749.00,7521.00,643.00
1990:Q4,157472.00,152243.00,163138.00,158273.00,161502.00,10179.00,151323.00,-2834.00,-395.00,4865.00,38449.00,208.00,19805.00,1765.00,2305.00,-655.00,2181.00,1820.00,1093.00,399.00,-1131.00,5704.00,-1362.00,7066.00,-246.00,-45445.00,298.00,52529.00,33584.00,1468.00,-14959.00,127.00,16300.00,7529.00,1521.00,9574.00,-3566.00,-15250.00,11219.00,-2551.00,12117.00,13244.00,5807.00,-10894.00
1991:Q1,151446.00,157495.00,144703.00,155005.00,159320.00,9429.00,149891.00,-3880.00,-435.00,-10302.00,10342.00,632.00,-30112.00,2466.00,1702.00,-813.00,-2756.00,9.00,-3162.00,-412.00,809.00,-7897.00,58.00,-7955.00,602.00,-16374.00,11282.00,51610.00,20644.00,21870.00,2999.00,-293.00,19164.00,-29448.00,-9342.00,-21702.00,1596.00,-1500.00,-37380.00,-3550.00,5353.00,61985.00,3314.00,12792.00
1991:Q2,154793.00,158313.00,171837.00,153898.00,158841.00,9454.00,149387.00,-4508.00,-435.00,17938.00,34363.00,-2750.00,7155.00,4620.00,1261.00,106.00,4178.00,2021.00,100.00,2082.00,-25.00,-1580.00,221.00,-1801.00,602.00,29489.00,7211.00,-15928.00,16425.00,24399.00,-414.00,677.00,24136.00,-17888.00,-14382.00,-4726.00,1220.00,3000.00,9847.00,-7124.00,1103.00,-72.00,3160.00,-13524.00
1991:Q3,157548.00,157882.00,159158.00,157320.00,157541.00,9440.00,148101.00,211.00,-431.00,1838.00,48421.00,979.00,11621.00,3624.00,1083.00,205.00,15410.00,-1548.00,7376.00,-1605.00,11187.00,98.00,240.00,-142.00,602.00,14187.00,9335.00,-8723.00,46583.00,7728.00,-12421.00,-260.00,20409.00,-45248.00,-12161.00,-9692.00,-23395.00,4750.00,14068.00,4123.00,-3893.00,54022.00,11033.00,-1275.00
1991:Q4,160784.00,158899.00,174682.00,164220.00,156873.00,9261.00,147613.00,7783.00,-437.00,10462.00,-2064.00,2857.00,20405.00,-5484.00,1167.00,-15.00,11515.00,377.00,1200.00,1762.00,8176.00,6398.00,653.00,5745.00,603.00,-34193.00,10255.00,-15571.00,-12526.00,5227.00,-8539.00,-1293.00,15059.00,-47111.00,-11441.00,-20165.00,-15505.00,12000.00,35504.00,-2380.00,-3926.00,-21196.00,9356.00,-15784.00
1992:Q1,164696.00,159929.00,141125.00,155947.00,156324.00,9410.00,146915.00,62.00,-439.00,-14822.00,121830.00,-1457.00,-5082.00,-256.00,4108.00,1591.00,-10886.00,-842.00,-1308.00,2760.00,-11496.00,-7356.00,-400.00,-6956.00,1259.00,17377.00,14246.00,108286.00,136652.00,31422.00,11957.00,350.00,19115.00,-21376.00,-9857.00,129.00,-11648.00,11500.00,-18539.00,5813.00,2033.00,117685.00,8114.00,18804.00
1992:Q2,175508.00,160366.00,169730.00,166580.00,161219.00,9605.00,151614.00,5802.00,-441.00,3150.00,14493.00,9.00,-1366.00,550.00,4722.00,661.00,23484.00,269.00,15804.00,-145.00,7556.00,515.00,-326.00,841.00,1259.00,43974.00,11141.00,-70457.00,11342.00,21766.00,1562.00,763.00,19441.00,-22615.00,-8362.00,-1827.00,-12426.00,9000.00,17862.00,-2971.00,6917.00,-26208.00,7592.00,-9364.00
1992:Q3,177020.00,167878.00,162058.00,168458.00,163765.00,9573.00,154192.00,5128.00,-435.00,-6400.00,13750.00,652.00,-491.00,3264.00,4456.00,-678.00,-4363.00,635.00,-4839.00,735.00,-894.00,1327.00,357.00,970.00,1259.00,14625.00,9180.00,-15481.00,20150.00,12664.00,-3780.00,1007.00,15437.00,-24260.00,-6755.00,483.00,-17988.00,3000.00,9084.00,4161.00,-591.00,4093.00,11999.00,5820.00
1992:Q4,186707.00,164415.00,176014.00,171073.00,166168.00,7704.00,158464.00,5336.00,-431.00,4940.00,22278.00,152.00,8103.00,1819.00,2527.00,1863.00,16472.00,2287.00,8233.00,123.00,5829.00,8476.00,578.00,7898.00,1259.00,-41326.00,5391.00,17542.00,17337.00,14647.00,-1110.00,2181.00,13576.00,-22713.00,-3819.00,8237.00,-27131.00,3500.00,31264.00,91.00,-1510.00,-9827.00,1885.00,-11599.00
