date,FU313161105.Q,FU313161205.Q,FU313161113.Q,FU313161275.Q,FU313161283.Q,FU313161305.Q,FU313161400.Q,FU213061120.Q,FU343061123.Q,FU343061145.Q,FU313161375.Q,FU893061105.Q,FU153061105.Q,FU313161400.Q,FU153061185.Q,FU103061103.Q,FU113061003.Q,FU213061105.Q,FU213061120.Q,FU213061103.Q,FU713061100.Q,FU713061113.Q,FU713061125.Q,FU763061100.Q,FU753061103.Q,FU743061103.Q,FU473061105.Q,FU513061103.Q,FU513061113.Q,FU513061125.Q,FU543061105.Q,FU543061113.Q,FU543061125.Q,FU573061105.Q,FU573061143.Q,FU573061133.Q,FU343061105.Q,FU343061165.Q,FU343061155.Q,FU223061143.Q,FU633061105.Q,FU633061110.Q,FU633061120.Q,FU653061105.Q,FU653061113.Q,FU653061125.Q,FU553061103.Q,FU563061103.Q,FU403061105.Q,FU673061103.Q,FU663061105.Q,FU733061103.Q,FU263061105.Q,FU263061110.Q,FU263061120.Q
1973:Q3,-1857.00,-1955.00,-299.00,-1656.00,0.00,98.00,402.00,0.00,0.00,-304.00,0.00,-1857.00,5212.00,402.00,4810.00,-2836.00,15.00,263.00,0.00,263.00,272.00,-147.00,419.00,-3791.00,33.00,48.00,50.00,64.00,0.00,64.00,-106.00,0.00,-106.00,700.00,525.00,175.00,-304.00,-304.00,0.00,-432.00,0.00,0.00,0.00,120.00,0.00,120.00,34.00,0.00,111.00,0.00,459.00,0.00,-1769.00,-1253.00,-516.00
1973:Q4,6724.00,5949.00,8024.00,-2075.00,0.00,775.00,469.00,0.00,0.00,306.00,0.00,6724.00,1416.00,469.00,947.00,559.00,7.00,-87.00,0.00,-87.00,3234.00,2797.00,437.00,3293.00,20.00,49.00,37.00,99.00,0.00,99.00,-22.00,0.00,-22.00,668.00,501.00,167.00,306.00,306.00,0.00,-520.00,0.00,0.00,0.00,-22.00,0.00,-22.00,14.00,0.00,697.00,0.00,119.00,0.00,-3143.00,-1832.00,-1311.00
1974:Q1,2613.00,2232.00,4073.00,-1841.00,0.00,381.00,767.00,0.00,0.00,-386.00,0.00,2613.00,7498.00,767.00,6731.00,-1514.00,16.00,37.00,0.00,37.00,-529.00,-497.00,-32.00,-912.00,-7.00,-125.00,21.00,-72.00,0.00,-72.00,152.00,0.00,152.00,730.00,548.00,182.00,-386.00,-386.00,0.00,-668.00,2.00,0.00,2.00,199.00,0.00,199.00,-4.00,0.00,-21.00,0.00,-1037.00,0.00,-767.00,-383.00,-384.00
1974:Q2,-2117.00,-6729.00,-6840.00,111.00,0.00,4612.00,813.00,0.00,0.00,3799.00,0.00,-2117.00,-5145.00,813.00,-5958.00,524.00,15.00,-293.00,0.00,-293.00,2355.00,874.00,1481.00,-5581.00,23.00,-24.00,4.00,-205.00,0.00,-205.00,-247.00,0.00,-247.00,803.00,602.00,201.00,3799.00,3799.00,0.00,46.00,3.00,0.00,3.00,-364.00,0.00,-364.00,-24.00,0.00,-368.00,0.00,-144.00,0.00,2706.00,2525.00,181.00
1974:Q3,3692.00,5371.00,6080.00,-2210.00,1501.00,-1679.00,591.00,0.00,0.00,-2287.00,17.00,3692.00,4415.00,591.00,3824.00,489.00,12.00,449.00,0.00,449.00,69.00,-3174.00,3243.00,-2362.00,-49.00,-21.00,9.00,-35.00,0.00,-35.00,-22.00,0.00,-22.00,1323.00,992.00,331.00,-786.00,-786.00,0.00,-371.00,15.00,0.00,15.00,331.00,0.00,331.00,-28.00,0.00,63.00,0.00,896.00,0.00,-705.00,-535.00,-170.00
1974:Q4,10676.00,10114.00,8647.00,1467.00,0.00,562.00,813.00,0.00,0.00,112.00,-363.00,10676.00,-215.00,813.00,-1028.00,1852.00,12.00,265.00,0.00,265.00,-295.00,2665.00,-2960.00,3854.00,87.00,-54.00,37.00,335.00,0.00,335.00,45.00,0.00,45.00,324.00,243.00,81.00,112.00,112.00,0.00,70.00,92.00,0.00,92.00,283.00,0.00,283.00,-16.00,0.00,622.00,0.00,533.00,0.00,2733.00,1717.00,1016.00
1975:Q1,19608.00,16348.00,4226.00,13623.00,-1501.00,3260.00,1011.00,0.00,0.00,1092.00,1157.00,19608.00,1857.00,1011.00,846.00,-363.00,-10.00,468.00,0.00,468.00,1976.00,-678.00,2654.00,5383.00,-64.00,29.00,64.00,310.00,0.00,310.00,213.00,0.00,213.00,1064.00,798.00,266.00,-409.00,-409.00,0.00,-26.00,132.00,0.00,132.00,-324.00,0.00,-324.00,-6.00,0.00,2807.00,0.00,457.00,0.00,6050.00,4903.00,1147.00
1975:Q2,21948.00,16527.00,4597.00,11930.00,0.00,5421.00,1081.00,0.00,0.00,5096.00,-756.00,21948.00,2818.00,1081.00,1737.00,1635.00,-2.00,-257.00,0.00,-257.00,1915.00,1085.00,830.00,9653.00,-13.00,20.00,92.00,339.00,0.00,339.00,127.00,0.00,127.00,893.00,670.00,223.00,5096.00,5096.00,0.00,656.00,47.00,0.00,47.00,164.00,0.00,164.00,0.00,0.00,-725.00,0.00,-900.00,0.00,390.00,-1815.00,2205.00
1975:Q3,22422.00,24286.00,14234.00,10052.00,0.00,-1864.00,977.00,0.00,0.00,-1081.00,-1760.00,22422.00,8921.00,977.00,7944.00,1069.00,17.00,449.00,0.00,449.00,2525.00,-1750.00,4275.00,9024.00,10.00,13.00,96.00,486.00,0.00,486.00,109.00,0.00,109.00,1380.00,1035.00,345.00,-1081.00,-1081.00,0.00,333.00,305.00,0.00,305.00,544.00,0.00,544.00,3.00,0.00,-499.00,0.00,-559.00,0.00,-723.00,-1636.00,913.00
1975:Q4,25816.00,24708.00,14680.00,9990.00,38.00,1108.00,956.00,0.00,0.00,61.00,91.00,25816.00,6176.00,956.00,5220.00,5072.00,31.00,600.00,0.00,600.00,243.00,1785.00,-1542.00,9836.00,174.00,9.00,77.00,725.00,0.00,725.00,915.00,0.00,915.00,500.00,375.00,125.00,99.00,99.00,0.00,-8.00,331.00,0.00,331.00,-427.00,0.00,-427.00,3.00,0.00,-89.00,0.00,-102.00,120.00,1531.00,794.00,737.00
1976:Q1,23529.00,22104.00,5657.00,16411.00,36.00,1425.00,1097.00,1000.00,0.00,-774.00,102.00,23529.00,-525.00,1097.00,-1622.00,4995.00,-25.00,3827.00,1000.00,2827.00,576.00,-476.00,1052.00,6681.00,95.00,-42.00,55.00,740.00,0.00,740.00,336.00,0.00,336.00,1217.00,913.00,304.00,-738.00,-738.00,0.00,518.00,274.00,0.00,274.00,369.00,0.00,369.00,8.00,0.00,1158.00,0.00,1567.00,8.00,2435.00,135.00,2300.00
1976:Q2,15575.00,7249.00,-1942.00,9169.00,22.00,8326.00,1161.00,1000.00,0.00,6336.00,-171.00,15575.00,-2789.00,1161.00,-3950.00,1173.00,9.00,1467.00,1000.00,467.00,3282.00,1998.00,1284.00,2962.00,156.00,-29.00,43.00,290.00,0.00,290.00,-116.00,0.00,-116.00,1598.00,1198.00,400.00,6358.00,6358.00,0.00,574.00,-369.00,0.00,-369.00,-239.00,0.00,-239.00,17.00,0.00,-246.00,0.00,-148.00,8.00,1574.00,686.00,888.00
1976:Q3,16484.00,16266.00,307.00,15931.00,28.00,218.00,1302.00,1000.00,0.00,-1397.00,-687.00,16484.00,308.00,1302.00,-994.00,-1898.00,94.00,2459.00,1000.00,1459.00,3870.00,-484.00,4354.00,2724.00,-78.00,64.00,35.00,835.00,0.00,835.00,463.00,0.00,463.00,1160.00,870.00,290.00,-1369.00,-1369.00,0.00,268.00,142.00,0.00,142.00,172.00,0.00,172.00,11.00,0.00,358.00,0.00,2572.00,8.00,4286.00,1862.00,2424.00
1976:Q4,18310.00,13941.00,2487.00,11436.00,18.00,4369.00,1095.00,1460.00,0.00,327.00,1487.00,18310.00,-5601.00,1095.00,-6696.00,3013.00,163.00,4705.00,1460.00,3245.00,-1177.00,326.00,-1503.00,9479.00,379.00,84.00,33.00,715.00,0.00,715.00,-51.00,0.00,-51.00,1704.00,1278.00,426.00,345.00,345.00,0.00,157.00,175.00,0.00,175.00,-282.00,0.00,-282.00,-6.00,0.00,187.00,0.00,461.00,20.00,3807.00,624.00,3183.00
1977:Q1,16689.00,14566.00,272.00,14284.00,10.00,2123.00,1185.00,2364.00,0.00,-1201.00,-225.00,16689.00,4506.00,1185.00,3321.00,834.00,171.00,3385.00,2364.00,1021.00,2404.00,599.00,1805.00,3578.00,-185.00,56.00,35.00,1186.00,0.00,1186.00,174.00,0.00,174.00,-202.00,-151.00,-51.00,-1191.00,-1191.00,0.00,655.00,-107.00,0.00,-107.00,282.00,0.00,282.00,-28.00,0.00,-1190.00,0.00,-3980.00,20.00,6286.00,2811.00,3475.00
1977:Q2,516.00,-4352.00,-9200.00,4994.00,-146.00,4868.00,1245.00,2361.00,0.00,1608.00,-346.00,516.00,-7651.00,1245.00,-8896.00,-4873.00,192.00,6153.00,2361.00,3792.00,2491.00,1657.00,834.00,-2315.00,-101.00,71.00,41.00,-853.00,0.00,-853.00,-205.00,0.00,-205.00,2084.00,1563.00,521.00,1462.00,1462.00,0.00,1856.00,-244.00,0.00,-244.00,117.00,0.00,117.00,-52.00,0.00,-1801.00,0.00,366.00,24.00,3754.00,556.00,3198.00
1977:Q3,26106.00,16419.00,1027.00,15360.00,32.00,9687.00,1124.00,2360.00,0.00,6142.00,61.00,26106.00,4159.00,1124.00,3035.00,-453.00,245.00,6101.00,2360.00,3741.00,4242.00,3221.00,1021.00,-2390.00,178.00,39.00,24.00,1137.00,0.00,1137.00,382.00,0.00,382.00,123.00,92.00,31.00,6174.00,6174.00,0.00,189.00,-43.00,0.00,-43.00,255.00,0.00,255.00,-50.00,0.00,-571.00,0.00,-1842.00,32.00,8175.00,-929.00,9104.00
1977:Q4,20469.00,16421.00,4990.00,11414.00,17.00,4048.00,1190.00,2365.00,0.00,113.00,380.00,20469.00,1131.00,1190.00,-59.00,-499.00,289.00,5483.00,2365.00,3118.00,-1487.00,-2487.00,1000.00,450.00,135.00,42.00,-19.00,990.00,0.00,990.00,-404.00,0.00,-404.00,1228.00,921.00,307.00,130.00,130.00,0.00,3.00,128.00,0.00,128.00,23.00,0.00,23.00,-26.00,0.00,131.00,0.00,202.00,28.00,12511.00,5724.00,6787.00
1978:Q1,19560.00,15577.00,4571.00,10995.00,11.00,3983.00,1196.00,2599.00,0.00,-1277.00,1465.00,19560.00,3649.00,1196.00,2453.00,-1563.00,320.00,7411.00,2599.00,4812.00,-1028.00,-3203.00,2175.00,-1167.00,-57.00,-2.00,-170.00,-6.00,0.00,-6.00,-240.00,0.00,-240.00,169.00,127.00,42.00,-1266.00,-1266.00,0.00,864.00,237.00,0.00,237.00,70.00,0.00,70.00,-2.00,0.00,-119.00,0.00,-1297.00,-28.00,13785.00,12134.00,1651.00
1978:Q2,4083.00,1071.00,-5895.00,6948.00,18.00,3012.00,1158.00,2603.00,0.00,1441.00,-2190.00,4083.00,-4616.00,1158.00,-5774.00,-1023.00,269.00,4827.00,2603.00,2224.00,7969.00,5722.00,2247.00,-1669.00,151.00,0.00,-231.00,-532.00,0.00,-532.00,-151.00,0.00,-151.00,708.00,531.00,177.00,1459.00,1459.00,0.00,1471.00,-55.00,0.00,-55.00,-15.00,0.00,-15.00,20.00,0.00,478.00,0.00,63.00,-24.00,-5016.00,-3936.00,-1080.00
1978:Q3,21578.00,11732.00,1179.00,10520.00,33.00,9846.00,829.00,2602.00,0.00,6195.00,220.00,21578.00,5711.00,829.00,4882.00,-1278.00,142.00,7064.00,2602.00,4462.00,5168.00,3471.00,1697.00,-3128.00,11.00,-35.00,-128.00,673.00,0.00,673.00,189.00,0.00,189.00,-1096.00,-822.00,-274.00,6228.00,6228.00,0.00,448.00,-105.00,0.00,-105.00,-70.00,0.00,-70.00,24.00,0.00,-223.00,0.00,-18.00,-24.00,2025.00,-412.00,2437.00
1978:Q4,15723.00,3869.00,811.00,3035.00,23.00,11854.00,746.00,2606.00,0.00,583.00,7919.00,15723.00,-499.00,746.00,-1245.00,2378.00,41.00,3015.00,2606.00,409.00,-3549.00,-5393.00,1844.00,-2850.00,156.00,-36.00,-168.00,555.00,0.00,555.00,-291.00,0.00,-291.00,2090.00,1567.00,523.00,606.00,606.00,0.00,-89.00,-74.00,0.00,-74.00,-164.00,0.00,-164.00,11.00,0.00,345.00,0.00,-703.00,-27.00,14976.00,11510.00,3466.00
1979:Q1,8981.00,9593.00,3712.00,5865.00,16.00,-612.00,-129.00,70.00,0.00,-1724.00,1171.00,8981.00,6960.00,-129.00,7089.00,-551.00,8.00,5830.00,70.00,5760.00,-218.00,-917.00,699.00,764.00,-160.00,-29.00,45.00,446.00,0.00,446.00,535.00,0.00,535.00,548.00,411.00,137.00,-1708.00,-1708.00,0.00,1223.00,801.00,0.00,801.00,138.00,0.00,138.00,1.00,0.00,-580.00,0.00,1161.00,35.00,-6268.00,-7493.00,1225.00
1979:Q2,-2528.00,-151.00,-5569.00,5388.00,30.00,-2377.00,33.00,73.00,0.00,1465.00,-3948.00,-2528.00,3335.00,33.00,3302.00,3170.00,-33.00,-179.00,73.00,-252.00,-2828.00,-2871.00,43.00,-1927.00,236.00,-37.00,91.00,-155.00,0.00,-155.00,-153.00,0.00,-153.00,1201.00,901.00,300.00,1495.00,1495.00,0.00,2650.00,301.00,0.00,301.00,-220.00,0.00,-220.00,-5.00,0.00,965.00,0.00,2442.00,40.00,-12917.00,-13164.00,247.00
1979:Q3,20040.00,11169.00,1488.00,9641.00,40.00,8871.00,-25.00,72.00,0.00,7521.00,1303.00,20040.00,7342.00,-25.00,7367.00,-3834.00,-135.00,755.00,72.00,683.00,8164.00,5862.00,2302.00,-1953.00,132.00,55.00,24.00,-47.00,0.00,-47.00,-54.00,0.00,-54.00,841.00,631.00,210.00,7561.00,7561.00,0.00,-40.00,-764.00,0.00,-764.00,-123.00,0.00,-123.00,-7.00,0.00,-896.00,0.00,-3549.00,40.00,6528.00,4884.00,1644.00
1979:Q4,18699.00,17354.00,11266.00,6309.00,-221.00,1345.00,-694.00,75.00,0.00,873.00,1091.00,18699.00,29149.00,-694.00,29843.00,-383.00,-219.00,-4626.00,75.00,-4701.00,1695.00,1012.00,683.00,1304.00,295.00,54.00,-262.00,-29.00,0.00,-29.00,-262.00,0.00,-262.00,226.00,169.00,57.00,652.00,652.00,0.00,1419.00,397.00,0.00,397.00,157.00,0.00,157.00,-4.00,0.00,308.00,0.00,-5472.00,18.00,-5718.00,-3856.00,-1862.00
1980:Q1,15507.00,24515.00,18136.00,6357.00,22.00,-9008.00,-3880.00,-700.00,0.00,-2120.00,-2308.00,15507.00,6205.00,-3880.00,10085.00,828.00,-170.00,-3431.00,-700.00,-2731.00,-557.00,-1393.00,836.00,558.00,57.00,21.00,-26.00,493.00,0.00,493.00,29.00,0.00,29.00,1208.00,906.00,302.00,-2098.00,-2098.00,0.00,1453.00,5383.00,0.00,5383.00,256.00,0.00,256.00,1.00,0.00,571.00,0.00,6777.00,6.00,-2057.00,-4126.00,2069.00
1980:Q2,7808.00,13212.00,-6096.00,19279.00,29.00,-5404.00,-2604.00,-280.00,0.00,1168.00,-3688.00,7808.00,-4880.00,-2604.00,-2276.00,-4386.00,-126.00,448.00,-280.00,728.00,8324.00,5930.00,2394.00,1890.00,115.00,29.00,202.00,-997.00,0.00,-997.00,218.00,0.00,218.00,2184.00,1638.00,546.00,1197.00,1197.00,0.00,1423.00,-1732.00,0.00,-1732.00,689.00,0.00,689.00,5.00,0.00,7.00,0.00,109.00,0.00,3089.00,3746.00,-657.00
1980:Q3,37438.00,28548.00,15148.00,13378.00,22.00,8890.00,-349.00,0.00,0.00,9544.00,-305.00,37438.00,3570.00,-349.00,3919.00,3790.00,-16.00,5510.00,0.00,5510.00,-4640.00,-5874.00,1234.00,8378.00,322.00,28.00,132.00,921.00,0.00,921.00,203.00,0.00,203.00,1182.00,887.00,295.00,9566.00,9566.00,0.00,2417.00,2178.00,0.00,2178.00,-471.00,0.00,-471.00,4.00,0.00,238.00,0.00,602.00,8.00,3516.00,2538.00,978.00
1980:Q4,26119.00,27300.00,16272.00,11002.00,26.00,-1181.00,-515.00,220.00,0.00,233.00,-1119.00,26119.00,12147.00,-515.00,12662.00,-7.00,71.00,5335.00,220.00,5115.00,-119.00,-219.00,100.00,5919.00,83.00,20.00,6.00,1166.00,0.00,1166.00,500.00,0.00,500.00,1646.00,1234.00,412.00,259.00,259.00,0.00,928.00,-3976.00,0.00,-3976.00,-76.00,0.00,-76.00,-4.00,0.00,-373.00,0.00,-5211.00,0.00,7805.00,6864.00,941.00
1981:Q1,31445.00,36620.00,19111.00,17475.00,34.00,-5175.00,-2173.00,-360.00,0.00,-2778.00,136.00,31445.00,-8210.00,-2173.00,-6037.00,-1104.00,164.00,4329.00,-360.00,4689.00,-1633.00,-1610.00,-23.00,3961.00,-187.00,16.00,34.00,955.00,0.00,955.00,1368.00,0.00,1368.00,1137.00,853.00,284.00,-2744.00,-2744.00,0.00,1505.00,11044.00,0.00,11044.00,812.00,0.00,812.00,-13.00,0.00,-1679.00,0.00,13078.00,-16.00,8628.00,4664.00,3964.00
1981:Q2,-952.00,-43.00,-16429.00,16313.00,73.00,-909.00,-1132.00,-280.00,0.00,1141.00,-638.00,-952.00,-5477.00,-1132.00,-4345.00,4679.00,172.00,5894.00,-280.00,6174.00,2351.00,1515.00,836.00,-21.00,28.00,17.00,-16.00,-244.00,2.00,-246.00,-254.00,0.00,-254.00,1191.00,893.00,298.00,1214.00,1214.00,0.00,2099.00,-5495.00,0.00,-5495.00,-254.00,0.00,-254.00,-23.00,0.00,1731.00,0.00,-7202.00,-5.00,-1337.00,-2531.00,1194.00
1981:Q3,29369.00,21868.00,4602.00,17477.00,-211.00,7501.00,-924.00,0.00,0.00,11453.00,-3028.00,29369.00,10346.00,-924.00,11270.00,2713.00,191.00,3384.00,0.00,3384.00,4313.00,3337.00,976.00,-3004.00,60.00,8.00,-92.00,655.00,6.00,649.00,240.00,0.00,240.00,212.00,159.00,53.00,11242.00,11242.00,0.00,684.00,2396.00,0.00,2396.00,175.00,0.00,175.00,-22.00,0.00,94.00,0.00,832.00,5.00,-5063.00,-7359.00,2296.00
1981:Q4,36062.00,37595.00,21627.00,15968.00,0.00,-1533.00,-109.00,-230.00,0.00,284.00,-1478.00,36062.00,-1619.00,-109.00,-1510.00,-1333.00,207.00,1386.00,-230.00,1616.00,3408.00,2429.00,979.00,908.00,511.00,-11.00,149.00,-123.00,7.00,-130.00,975.00,0.00,975.00,11929.00,8947.00,2982.00,284.00,284.00,0.00,2349.00,10100.00,0.00,10100.00,153.00,0.00,153.00,-11.00,0.00,73.00,0.00,996.00,13.00,5718.00,2946.00,2772.00
1982:Q1,30133.00,32858.00,11197.00,21661.00,0.00,-2725.00,-695.00,180.00,0.00,-2866.00,656.00,30133.00,4373.00,-695.00,5068.00,-2622.00,-218.00,8370.00,180.00,8190.00,-3746.00,-3816.00,70.00,3783.00,166.00,19.00,113.00,174.00,15.00,159.00,2904.00,0.00,2904.00,9351.00,7013.00,2338.00,-2866.00,-2866.00,0.00,1981.00,4041.00,0.00,4041.00,718.00,0.00,718.00,2.00,0.00,-30.00,0.00,3727.00,-77.00,-30.00,-5142.00,5112.00
1982:Q2,11131.00,11111.00,-205.00,11316.00,0.00,20.00,-53.00,220.00,0.00,2032.00,-2179.00,11131.00,4602.00,-53.00,4655.00,-3225.00,-135.00,8815.00,220.00,8595.00,3013.00,2378.00,635.00,-2372.00,-267.00,22.00,76.00,-170.00,44.00,-214.00,-119.00,0.00,-119.00,6005.00,4504.00,1501.00,2032.00,2032.00,0.00,2872.00,-3158.00,0.00,-3158.00,386.00,0.00,386.00,11.00,0.00,231.00,0.00,-7407.00,-80.00,-1.00,-1341.00,1340.00
1982:Q3,69581.00,59899.00,21893.00,38006.00,0.00,9682.00,147.00,200.00,0.00,12171.00,-2836.00,69581.00,18094.00,147.00,17947.00,2345.00,69.00,-2709.00,200.00,-2909.00,3586.00,2388.00,1198.00,2279.00,-43.00,28.00,-117.00,630.00,88.00,542.00,1753.00,0.00,1753.00,5864.00,4398.00,1466.00,12171.00,12171.00,0.00,3432.00,15819.00,0.00,15819.00,327.00,0.00,327.00,14.00,0.00,4031.00,0.00,-4269.00,32.00,6245.00,2758.00,3487.00
1982:Q4,63398.00,59763.00,33920.00,25843.00,0.00,3635.00,757.00,2100.00,0.00,729.00,49.00,63398.00,-7758.00,757.00,-8515.00,5861.00,230.00,3481.00,2100.00,1381.00,5016.00,4116.00,900.00,19111.00,959.00,31.00,190.00,587.00,449.00,138.00,3824.00,0.00,3824.00,7267.00,5450.00,1817.00,729.00,729.00,0.00,1049.00,4425.00,0.00,4425.00,305.00,0.00,305.00,7.00,0.00,-2731.00,0.00,14190.00,32.00,6593.00,4039.00,2554.00
1983:Q1,52889.00,56120.00,20064.00,36056.00,0.00,-3231.00,475.00,1460.00,0.00,-2871.00,-2295.00,52889.00,7690.00,475.00,7215.00,3393.00,743.00,5908.00,1460.00,4448.00,1044.00,1044.00,0.00,21717.00,888.00,46.00,267.00,1357.00,235.00,1122.00,3186.00,0.00,3186.00,4558.00,3419.00,1139.00,-2871.00,-2871.00,0.00,2914.00,2227.00,0.00,2227.00,-408.00,0.00,-408.00,3.00,0.00,5.00,0.00,-5707.00,4.00,5925.00,3143.00,2782.00
1983:Q2,49217.00,41012.00,2415.00,38597.00,0.00,8205.00,876.00,5970.00,0.00,2361.00,-1002.00,49217.00,16641.00,876.00,15765.00,2466.00,724.00,8073.00,5970.00,2103.00,3860.00,2744.00,1116.00,18027.00,779.00,62.00,1370.00,712.00,270.00,442.00,2373.00,0.00,2373.00,3322.00,2491.00,831.00,2361.00,2361.00,0.00,3860.00,-16594.00,0.00,-16594.00,639.00,0.00,639.00,1.00,0.00,-209.00,0.00,-4363.00,2.00,5111.00,2567.00,2544.00
1983:Q3,59506.00,43830.00,6434.00,37396.00,0.00,15676.00,868.00,1990.00,0.00,12765.00,53.00,59506.00,18165.00,868.00,17297.00,-2765.00,675.00,2591.00,1990.00,601.00,5660.00,4685.00,975.00,10399.00,-390.00,59.00,300.00,1392.00,416.00,976.00,2425.00,0.00,2425.00,6053.00,4540.00,1513.00,12765.00,12765.00,0.00,2606.00,-6205.00,0.00,-6205.00,-704.00,0.00,-704.00,-3.00,0.00,666.00,0.00,5354.00,66.00,397.00,2724.00,-2327.00
1983:Q4,38260.00,34436.00,3082.00,31354.00,0.00,3824.00,920.00,1630.00,0.00,2287.00,-1013.00,38260.00,3.00,920.00,-917.00,6039.00,637.00,6379.00,1630.00,4749.00,4387.00,-8473.00,12860.00,8656.00,356.00,33.00,-529.00,1251.00,526.00,725.00,4123.00,0.00,4123.00,4228.00,3171.00,1057.00,2287.00,2287.00,0.00,2632.00,765.00,0.00,765.00,-281.00,0.00,-281.00,-8.00,0.00,-2040.00,0.00,-4956.00,71.00,4227.00,4606.00,-379.00
1984:Q1,46932.00,47530.00,6415.00,41115.00,0.00,-598.00,764.00,1320.00,0.00,-2147.00,-535.00,46932.00,16515.00,764.00,15751.00,7957.00,116.00,4287.00,1320.00,2967.00,256.00,11941.00,-11685.00,11569.00,-207.00,15.00,340.00,1262.00,208.00,1054.00,2250.00,0.00,2250.00,1691.00,1268.00,423.00,-2147.00,-2147.00,0.00,5651.00,-3465.00,108.00,-3573.00,755.00,0.00,755.00,-17.00,0.00,588.00,0.00,-2129.00,-31.00,1676.00,1532.00,144.00
1984:Q2,34573.00,29128.00,-6948.00,36076.00,0.00,5445.00,688.00,1890.00,0.00,3907.00,-1040.00,34573.00,26172.00,688.00,25484.00,-819.00,16.00,6071.00,1890.00,4181.00,2045.00,562.00,1483.00,-4907.00,-115.00,-7.00,519.00,1316.00,303.00,1013.00,866.00,0.00,866.00,-2900.00,-2175.00,-725.00,3907.00,3907.00,0.00,4616.00,-4485.00,-6597.00,2112.00,741.00,0.00,741.00,-30.00,0.00,636.00,0.00,-5116.00,-18.00,6065.00,2662.00,3403.00
1984:Q3,66775.00,51200.00,13516.00,37684.00,0.00,15575.00,761.00,1440.00,0.00,13417.00,-43.00,66775.00,17473.00,761.00,16712.00,-3542.00,-235.00,2344.00,1440.00,904.00,2159.00,1559.00,600.00,2007.00,-72.00,-10.00,292.00,2135.00,73.00,2062.00,3283.00,0.00,3283.00,6640.00,4980.00,1660.00,13417.00,13417.00,0.00,5154.00,-1271.00,-556.00,-715.00,665.00,0.00,665.00,-26.00,0.00,3363.00,0.00,8209.00,58.00,4732.00,939.00,3793.00
1984:Q4,67564.00,60135.00,17571.00,42564.00,0.00,7429.00,817.00,3010.00,0.00,3298.00,304.00,67564.00,-3807.00,817.00,-4624.00,2727.00,-439.00,4068.00,3010.00,1058.00,4205.00,2548.00,1657.00,1648.00,-184.00,2.00,-394.00,1818.00,45.00,1773.00,6169.00,0.00,6169.00,9640.00,7230.00,2410.00,3298.00,3298.00,0.00,3583.00,11777.00,10431.00,1346.00,235.00,0.00,235.00,-7.00,0.00,-3704.00,0.00,11649.00,60.00,15220.00,2568.00,12652.00
1985:Q1,51151.00,44347.00,5108.00,39239.00,0.00,6804.00,928.00,3310.00,0.00,8601.00,-6035.00,51151.00,20687.00,928.00,19759.00,-6311.00,-13.00,10235.00,3310.00,6925.00,1760.00,434.00,1326.00,12496.00,-5.00,17.00,1214.00,794.00,143.00,651.00,1461.00,0.00,1461.00,3750.00,2813.00,937.00,8601.00,8601.00,0.00,5908.00,714.00,-367.00,1081.00,5494.00,0.00,5494.00,6.00,0.00,2626.00,0.00,-13740.00,44.00,-4587.00,-4413.00,-174.00
1985:Q2,49853.00,33165.00,2395.00,30770.00,0.00,16688.00,1254.00,6180.00,0.00,3976.00,5278.00,49853.00,-15798.00,1254.00,-17052.00,12574.00,20.00,14316.00,6180.00,8136.00,8127.00,6832.00,1295.00,-3146.00,-815.00,21.00,717.00,275.00,119.00,156.00,2354.00,0.00,2354.00,7286.00,5464.00,1822.00,3976.00,3976.00,0.00,3368.00,-1376.00,-294.00,-1082.00,4473.00,0.00,4473.00,13.00,0.00,1387.00,0.00,-1907.00,50.00,13938.00,1499.00,12439.00
1985:Q3,60729.00,38075.00,2348.00,35727.00,0.00,22654.00,1551.00,8900.00,0.00,13902.00,-1699.00,60729.00,15912.00,1551.00,14361.00,-6817.00,100.00,6405.00,8900.00,-2495.00,592.00,930.00,-338.00,3052.00,432.00,29.00,308.00,2980.00,232.00,2748.00,1596.00,0.00,1596.00,3534.00,2651.00,883.00,13902.00,13902.00,0.00,2720.00,-2056.00,-744.00,-1312.00,6656.00,0.00,6656.00,28.00,0.00,3837.00,0.00,71.00,126.00,7322.00,301.00,7021.00
1985:Q4,103920.00,77587.00,15673.00,47720.00,14194.00,26333.00,1529.00,24730.00,0.00,-805.00,879.00,103920.00,-9177.00,1529.00,-10706.00,5189.00,166.00,61721.00,24730.00,36991.00,8096.00,6194.00,1902.00,-10151.00,349.00,42.00,203.00,2334.00,362.00,1972.00,5085.00,0.00,5085.00,5578.00,4183.00,1395.00,13389.00,13389.00,0.00,5473.00,1893.00,1606.00,287.00,14973.00,0.00,14973.00,53.00,0.00,-3771.00,0.00,-575.00,129.00,2921.00,-4623.00,7544.00
1986:Q1,35170.00,35807.00,-6721.00,42553.00,-25.00,-637.00,1646.00,940.00,0.00,-2403.00,-820.00,35170.00,-21868.00,1646.00,-23514.00,-7563.00,671.00,4535.00,940.00,3595.00,-1178.00,-1178.00,0.00,3413.00,-625.00,99.00,183.00,3433.00,8.00,3425.00,1927.00,0.00,1927.00,2948.00,2211.00,737.00,-2428.00,-2428.00,0.00,9645.00,4668.00,3932.00,736.00,6398.00,0.00,6398.00,77.00,0.00,3249.00,0.00,18601.00,-73.00,9058.00,3911.00,5147.00
