1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2014:Q2,92885.00,44323.00,36276.00,23692.00,-25499.00,-2213.00,-1998.00,1176.00,-22464.00,0.00,14093.00,1014.00,6658.00,6421.00,92885.00,-33.00,83908.00,9085.00,-1088.00,1013.00
2014:Q3,45824.00,18073.00,-2442.00,22724.00,15126.00,7262.00,3684.00,2452.00,1728.00,0.00,-7657.00,-93.00,-9390.00,1826.00,45824.00,-35.00,35282.00,8292.00,-707.00,2992.00
2014:Q4,124473.00,26784.00,42107.00,24240.00,22928.00,8917.00,4094.00,3576.00,6341.00,0.00,8414.00,826.00,509.00,7079.00,124473.00,-14.00,89074.00,33936.00,-316.00,1793.00
2015:Q1,77834.00,20627.00,20432.00,21719.00,4810.00,3037.00,3906.00,343.00,-2476.00,0.00,10246.00,1009.00,1551.00,7686.00,77834.00,0.00,50579.00,27778.00,-1436.00,913.00
2015:Q2,85550.00,13806.00,21937.00,28253.00,10546.00,7453.00,5727.00,1509.00,-4143.00,0.00,11008.00,-690.00,-107.00,11805.00,85550.00,0.00,73257.00,13320.00,-135.00,-892.00
2015:Q3,25966.00,22326.00,7119.00,9583.00,-11565.00,737.00,1637.00,-5172.00,-8767.00,0.00,-1497.00,337.00,870.00,-2704.00,25966.00,0.00,17889.00,5739.00,-408.00,2746.00
2015:Q4,91222.00,43713.00,28673.00,38300.00,-22414.00,2494.00,-3956.00,2336.00,-23288.00,0.00,2950.00,675.00,-1124.00,3399.00,91222.00,0.00,72424.00,17516.00,-14.00,1296.00
2016:Q1,78196.00,11990.00,28656.00,33255.00,3648.00,891.00,-1736.00,-295.00,4788.00,0.00,647.00,-1291.00,-8249.00,10187.00,78196.00,0.00,63887.00,11352.00,-471.00,3428.00
2016:Q2,57618.00,28602.00,12824.00,16588.00,-357.00,-1480.00,-2487.00,8712.00,-5102.00,0.00,-39.00,868.00,-4573.00,3666.00,57618.00,0.00,48215.00,13587.00,-291.00,-3893.00
2016:Q3,22331.00,-22052.00,10487.00,13471.00,27496.00,1677.00,-948.00,2943.00,23824.00,0.00,-7071.00,-100.00,-3184.00,-3787.00,22331.00,0.00,17047.00,-2947.00,-246.00,8477.00
