1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1984:Q4,507396.00,37512.00,182200.00,67296.00,76072.00,144316.00,507396.00,339732.00,11836.00,137340.00,182156.00,8400.00,151912.00,10996.00,3056.00,13544.00,53796.00,11076.00,30620.00,2540.00,2224.00,22004.00,2056.00,15752.00,507396.00,-1396.00,-23952.00,16736.00,-1756.00,0.00,7576.00,421060.00,-6984.00,63032.00,-336.00,188.00,-3512.00,14016.00,62476.00,83628.00,15552.00,34972.00,103960.00,13183.00,-572.00,0.00,-13580.00,2196.00,-2268.00,2024.00,107376.00,2980.00,-57271.00,87732.00
1985:Q1,635424.00,51464.00,283460.00,75816.00,110020.00,114664.00,635424.00,482876.00,9856.00,96252.00,283404.00,93364.00,146504.00,-5884.00,3668.00,15688.00,60184.00,18356.00,33544.00,1036.00,-2756.00,16448.00,6220.00,6044.00,635424.00,343371.00,305403.00,-48140.00,-52.00,0.00,86160.00,268313.00,32232.00,3284.00,3304.00,344.00,6172.00,17512.00,59928.00,-4064.00,75864.00,-2712.00,-10140.00,47683.00,1084.00,0.00,8352.00,15461.00,1016.00,32.00,-109896.00,2220.00,120637.00,23740.00
1985:Q2,659592.00,21224.00,243868.00,103408.00,127908.00,163184.00,659592.00,473692.00,9512.00,119952.00,243832.00,100396.00,172816.00,-8964.00,-2184.00,35216.00,68228.00,15220.00,56772.00,1056.00,664.00,12752.00,-5944.00,13084.00,659592.00,250599.00,93455.00,80580.00,80.00,0.00,76484.00,336077.00,20376.00,-14760.00,552.00,472.00,3448.00,23756.00,61044.00,27496.00,26164.00,22240.00,79308.00,55224.00,512.00,0.00,8164.00,6841.00,4356.00,44.00,30036.00,2512.00,-21708.00,72916.00
1985:Q3,654652.00,76244.00,239960.00,103328.00,113728.00,121392.00,654652.00,438752.00,7348.00,106688.00,239936.00,84780.00,207196.00,4108.00,1272.00,14384.00,88968.00,14244.00,40432.00,1092.00,296.00,14924.00,27476.00,8704.00,654652.00,119438.00,115006.00,-45052.00,400.00,0.00,49084.00,470966.00,13252.00,73968.00,7432.00,536.00,3064.00,37916.00,56496.00,6616.00,31100.00,34072.00,-14684.00,62213.00,1944.00,0.00,16232.00,9814.00,9924.00,48.00,21196.00,6288.00,93539.00,64248.00
1985:Q4,1128320.00,62368.00,295320.00,115188.00,480968.00,174476.00,1128320.00,890900.00,93936.00,158604.00,295328.00,343032.00,225268.00,3620.00,3224.00,17052.00,98128.00,15520.00,46488.00,864.00,2880.00,22396.00,15096.00,12152.00,1128320.00,413772.00,76484.00,41244.00,664.00,0.00,295380.00,635188.00,7792.00,176396.00,5556.00,532.00,2068.00,37500.00,68728.00,45160.00,26340.00,22968.00,1900.00,125048.00,2052.00,0.00,-17048.00,3832.00,-380.00,640.00,74956.00,6440.00,44708.00,79360.00
1986:Q1,551128.00,8740.00,197664.00,101708.00,-10440.00,253456.00,551128.00,317024.00,-10544.00,118016.00,197448.00,12104.00,194144.00,-7232.00,6268.00,-4968.00,106892.00,34104.00,65080.00,864.00,-1408.00,-15180.00,9724.00,39960.00,551128.00,-51908.00,-23808.00,-46092.00,2684.00,0.00,15308.00,518760.00,24496.00,-12696.00,-1096.00,608.00,2156.00,39100.00,67464.00,57092.00,34608.00,24168.00,36760.00,102676.00,1888.00,0.00,11680.00,27512.00,5872.00,4968.00,57884.00,-3640.00,37260.00,84276.00
1986:Q2,861424.00,40572.00,297260.00,156940.00,120476.00,246176.00,861424.00,559420.00,-1220.00,128588.00,297268.00,134784.00,287576.00,312.00,-3060.00,18992.00,137940.00,30192.00,51328.00,1996.00,2824.00,35612.00,11440.00,14428.00,861424.00,239070.00,108354.00,39748.00,2332.00,0.00,88636.00,498094.00,15044.00,112996.00,13728.00,740.00,3352.00,38904.00,58500.00,-5304.00,30068.00,29736.00,40136.00,130249.00,3180.00,0.00,13168.00,18566.00,184.00,4968.00,-4548.00,-3064.00,-2509.00,124260.00
1986:Q3,773716.00,67608.00,254456.00,212560.00,48708.00,190384.00,773716.00,443004.00,3224.00,133320.00,256032.00,50428.00,312760.00,6708.00,12904.00,23688.00,187296.00,25412.00,39388.00,3060.00,-1496.00,5632.00,10168.00,17952.00,773716.00,56161.00,22169.00,-6536.00,2088.00,0.00,38440.00,639971.00,14092.00,167836.00,13440.00,684.00,4488.00,43732.00,61984.00,33112.00,22776.00,51152.00,74680.00,125467.00,3180.00,0.00,3136.00,13623.00,17228.00,4968.00,-6060.00,1368.00,-10915.00,77584.00
1986:Q4,746820.00,-11408.00,231332.00,246124.00,80852.00,199920.00,746820.00,373520.00,-3308.00,51568.00,231528.00,93732.00,387232.00,-5972.00,-4816.00,23148.00,222780.00,60488.00,35684.00,14468.00,8300.00,16564.00,16588.00,-13932.00,746820.00,191704.00,99480.00,-144.00,964.00,0.00,91404.00,504740.00,24084.00,91384.00,7808.00,444.00,6664.00,45284.00,76600.00,-58068.00,30756.00,72868.00,-11660.00,112168.00,3416.00,0.00,10300.00,113704.00,-2952.00,4968.00,-15040.00,-1864.00,-6124.00,50376.00
1987:Q1,716180.00,48136.00,142784.00,160784.00,133584.00,230892.00,716180.00,376752.00,-132.00,98888.00,146728.00,131268.00,338400.00,14612.00,9812.00,-18536.00,175376.00,73912.00,37472.00,2292.00,-1780.00,39088.00,6152.00,1028.00,716180.00,146274.00,75802.00,-6108.00,-204.00,0.00,76784.00,501454.00,24972.00,-568.00,14736.00,216.00,5580.00,40680.00,67104.00,13988.00,35432.00,46252.00,-48224.00,198400.00,2404.00,0.00,9408.00,62846.00,3568.00,6460.00,-59520.00,2856.00,74864.00,68452.00
1987:Q2,699300.00,54888.00,230860.00,186540.00,69128.00,157884.00,699300.00,373924.00,-604.00,70804.00,228992.00,74732.00,333732.00,-5896.00,15548.00,29580.00,158828.00,43820.00,35528.00,9524.00,1552.00,19820.00,25428.00,-8356.00,699300.00,296948.00,311320.00,-33716.00,-1420.00,0.00,20764.00,335064.00,35972.00,105380.00,2544.00,-20.00,5504.00,40880.00,62996.00,3748.00,30208.00,24336.00,8676.00,8589.00,1384.00,0.00,-13388.00,26972.00,-1744.00,6460.00,-60196.00,1984.00,44779.00,67288.00
1987:Q3,595108.00,35240.00,124536.00,158680.00,79200.00,197452.00,595108.00,293068.00,-960.00,90608.00,123632.00,79788.00,276224.00,-4836.00,500.00,31816.00,127768.00,47680.00,55032.00,8520.00,2728.00,8636.00,-1620.00,25816.00,595108.00,238343.00,178411.00,12376.00,-1576.00,0.00,49132.00,333197.00,14852.00,82996.00,1684.00,-76.00,-156.00,39508.00,85400.00,27164.00,32736.00,17164.00,23544.00,4422.00,4092.00,0.00,8136.00,20649.00,10088.00,6460.00,-24104.00,12.00,-21374.00,23568.00
1987:Q4,512916.00,-8876.00,192404.00,172168.00,84456.00,72764.00,512916.00,340808.00,500.00,57500.00,197376.00,85432.00,145720.00,12260.00,500.00,77956.00,89240.00,8932.00,-46712.00,8316.00,-3096.00,-10480.00,8804.00,26388.00,512916.00,169323.00,129259.00,-9132.00,-688.00,0.00,49884.00,261173.00,8224.00,126504.00,2388.00,16.00,920.00,36572.00,66608.00,21884.00,27040.00,39848.00,24948.00,-80363.00,8044.00,0.00,14868.00,2517.00,10900.00,6460.00,3680.00,784.00,-60669.00,82420.00
1988:Q1,505924.00,27280.00,200352.00,74516.00,43888.00,159888.00,505924.00,324140.00,640.00,80940.00,199860.00,42700.00,161420.00,-17480.00,5084.00,41220.00,33788.00,48288.00,-6948.00,2044.00,1000.00,2960.00,51464.00,20364.00,505924.00,100334.00,78246.00,-5524.00,-12.00,0.00,27624.00,261766.00,21816.00,-33876.00,3236.00,-220.00,-1812.00,33536.00,82136.00,-25460.00,36720.00,16220.00,13708.00,-4013.00,12668.00,0.00,16080.00,39498.00,5484.00,2532.00,11944.00,-3908.00,35477.00,143824.00
1988:Q2,628336.00,96188.00,176012.00,95072.00,52824.00,208240.00,628336.00,368352.00,96.00,132668.00,183736.00,51852.00,253012.00,5588.00,-2404.00,17452.00,69896.00,34356.00,59292.00,2116.00,7316.00,20708.00,38692.00,6972.00,628336.00,227707.00,239867.00,-16364.00,404.00,0.00,3800.00,335517.00,-1824.00,75264.00,464.00,-452.00,2020.00,30416.00,78012.00,4636.00,34792.00,32452.00,-5632.00,29389.00,22296.00,0.00,-17764.00,25197.00,11212.00,2532.00,-33928.00,-464.00,46899.00,65112.00
1988:Q3,580640.00,47920.00,168456.00,166604.00,52180.00,145480.00,580640.00,358636.00,2756.00,116904.00,189352.00,49624.00,206056.00,3016.00,-3204.00,42420.00,103288.00,27216.00,-800.00,84.00,736.00,-2852.00,36152.00,15948.00,580640.00,249670.00,216238.00,-500.00,728.00,0.00,33204.00,294218.00,13664.00,56772.00,-1656.00,-360.00,2888.00,29228.00,77212.00,62260.00,31160.00,21000.00,2556.00,2324.00,19896.00,0.00,4132.00,14562.00,-2388.00,2532.00,-2360.00,760.00,-39964.00,36752.00
1988:Q4,691812.00,130360.00,137064.00,216648.00,72656.00,135084.00,691812.00,382140.00,2472.00,130328.00,178672.00,70668.00,290652.00,2236.00,2644.00,78440.00,96600.00,34432.00,40152.00,2452.00,8024.00,-168.00,25840.00,19020.00,691812.00,246922.00,181698.00,4904.00,956.00,0.00,59364.00,344734.00,25368.00,44760.00,-1916.00,240.00,4912.00,29972.00,94576.00,11080.00,35040.00,16324.00,35492.00,11500.00,16608.00,0.00,22840.00,22182.00,4984.00,2532.00,-40700.00,4372.00,4568.00,100156.00
1989:Q1,588075.00,100158.00,191180.00,164387.00,30099.00,102251.00,588075.00,294091.00,1719.00,72349.00,190004.00,30018.00,270729.00,-8348.00,-8006.00,64876.00,100687.00,46973.00,14929.00,2900.00,8528.00,15148.00,33042.00,23256.00,588075.00,188581.00,90399.00,76460.00,1348.00,0.00,20374.00,294478.00,-1081.00,-13760.00,-3548.00,668.00,-4998.00,28896.00,62825.00,10900.00,41796.00,42276.00,6330.00,21524.00,10520.00,0.00,3236.00,10904.00,4296.00,872.00,55424.00,-288.00,17687.00,105016.00
1989:Q2,494811.00,60447.00,143672.00,119906.00,30905.00,139881.00,494811.00,307545.00,82.00,124288.00,148804.00,34371.00,185274.00,-1016.00,5651.00,18680.00,96094.00,12772.00,49340.00,628.00,4864.00,4872.00,-6611.00,1992.00,494811.00,157455.00,89961.00,20743.00,1896.00,0.00,44855.00,348880.00,-12999.00,-61880.00,908.00,700.00,-2710.00,28936.00,86145.00,46868.00,38644.00,42748.00,99476.00,-19064.00,724.00,0.00,-77632.00,-8785.00,8484.00,868.00,121216.00,-404.00,56637.00,-11524.00
1989:Q3,515685.00,41151.00,175752.00,142990.00,52933.00,102859.00,515685.00,322188.00,3821.00,85222.00,182852.00,50293.00,167516.00,-5644.00,5443.00,5772.00,130118.00,10805.00,17841.00,660.00,-2948.00,10892.00,-5423.00,25980.00,515685.00,158976.00,81992.00,24125.00,1904.00,0.00,50955.00,239128.00,-32452.00,-113014.00,3288.00,772.00,-4160.00,28628.00,56855.00,52932.00,32604.00,20964.00,103069.00,29724.00,11468.00,0.00,35732.00,7972.00,4556.00,872.00,7412.00,-1544.00,-6549.00,117580.00
1989:Q4,663917.00,61695.00,206561.00,177160.00,85408.00,133093.00,663917.00,380292.00,6982.00,95597.00,201981.00,75733.00,263108.00,-8504.00,1015.00,11592.00,170148.00,37222.00,15094.00,-1044.00,14620.00,-6000.00,28964.00,20516.00,663917.00,237523.00,145680.00,50060.00,1364.00,0.00,40420.00,401550.00,14872.00,-26054.00,5508.00,692.00,64.00,28524.00,100215.00,65356.00,33737.00,18944.00,69049.00,6512.00,3512.00,0.00,20604.00,-42215.00,6916.00,868.00,136620.00,6984.00,-49159.00,24844.00
1990:Q1,620242.00,31578.00,242976.00,178136.00,73092.00,94460.00,620242.00,415056.00,1274.00,68630.00,272548.00,72603.00,184942.00,-10980.00,-5058.00,6100.00,142464.00,47723.00,40011.00,-2160.00,-5976.00,-2012.00,-25170.00,20244.00,620242.00,90902.00,73350.00,-74614.00,948.00,0.00,91218.00,553343.00,-6418.00,57281.00,18404.00,3668.00,6142.00,28120.00,79115.00,16136.00,42876.00,65900.00,116004.00,65586.00,10032.00,0.00,29092.00,23313.00,-652.00,-1100.00,-84655.00,2928.00,81570.00,-24004.00
1990:Q2,604579.00,-15693.00,246921.00,173121.00,41945.00,158285.00,604579.00,356106.00,1209.00,61813.00,252293.00,40791.00,203425.00,-18224.00,-2813.00,11616.00,156133.00,72946.00,29003.00,1680.00,-5856.00,-30492.00,-10568.00,45048.00,604579.00,257797.00,251504.00,-3729.00,656.00,0.00,9366.00,301266.00,26222.00,-26338.00,5504.00,-2900.00,5351.00,27356.00,97916.00,70596.00,33189.00,28940.00,-308.00,18121.00,-5340.00,0.00,26072.00,2590.00,8640.00,-1100.00,-55806.00,-8988.00,51550.00,45516.00
1990:Q3,601366.00,91526.00,290116.00,149762.00,24286.00,45676.00,601366.00,369266.00,2994.00,55425.00,288796.00,22050.00,204304.00,-4828.00,-1338.00,13744.00,137338.00,49598.00,-13405.00,-3316.00,13948.00,-45712.00,58276.00,27796.00,601366.00,225270.00,240048.00,-36370.00,420.00,0.00,21172.00,329060.00,17565.00,-26422.00,7640.00,256.00,3677.00,27720.00,106044.00,42300.00,36264.00,9688.00,146123.00,19543.00,-660.00,0.00,69028.00,5397.00,6224.00,-1100.00,-73658.00,-1016.00,-65552.00,47036.00
1990:Q4,774501.00,15217.00,308378.00,201437.00,55961.00,193507.00,774501.00,403172.00,6438.00,40096.00,307366.00,49271.00,329678.00,10968.00,5669.00,37136.00,165313.00,67306.00,23894.00,3220.00,3908.00,-32528.00,44791.00,41652.00,774501.00,339359.00,321195.00,3501.00,240.00,0.00,14424.00,354574.00,-4841.00,8727.00,16272.00,336.00,7946.00,29176.00,70929.00,32844.00,31886.00,-25484.00,58096.00,23490.00,1176.00,0.00,-11180.00,-14964.00,7572.00,-1100.00,225291.00,-3068.00,-98532.00,80568.00
1991:Q1,562969.00,-21428.00,257492.00,110894.00,48822.00,167189.00,562969.00,333783.00,-1319.00,52221.00,233492.00,49388.00,165803.00,-11616.00,-22986.00,13112.00,121782.00,54136.00,-10239.00,1744.00,4528.00,-1448.00,16790.00,63384.00,562969.00,-62853.00,-98252.00,-4061.00,-60.00,0.00,39520.00,584902.00,43302.00,-11200.00,12804.00,412.00,5785.00,32164.00,108494.00,53148.00,44735.00,18348.00,111890.00,150330.00,8296.00,0.00,47016.00,-8352.00,8380.00,96.00,-69265.00,-992.00,29511.00,40920.00
1991:Q2,572817.00,-84434.00,295217.00,107024.00,67694.00,187316.00,572817.00,443034.00,3325.00,88042.00,289017.00,62651.00,168254.00,-10188.00,-2112.00,-29484.00,142708.00,62228.00,22088.00,-1088.00,6932.00,-4308.00,-18522.00,-38472.00,572817.00,168816.00,153053.00,13380.00,-496.00,0.00,2879.00,337861.00,9436.00,13491.00,-6524.00,484.00,10816.00,32632.00,131227.00,4508.00,40635.00,15736.00,-48414.00,108471.00,15164.00,0.00,5624.00,-29741.00,9160.00,96.00,13989.00,-248.00,11318.00,66140.00
1991:Q3,780341.00,-40908.00,434091.00,141084.00,107880.00,138194.00,780341.00,560495.00,9231.00,46496.00,405299.00,99469.00,190450.00,-7308.00,-6353.00,20560.00,149316.00,60714.00,-4247.00,-1848.00,232.00,-11160.00,-9456.00,29396.00,780341.00,169817.00,20623.00,65425.00,-476.00,0.00,84246.00,561567.00,59123.00,61951.00,12028.00,444.00,9800.00,30588.00,81409.00,55828.00,38855.00,-11684.00,36142.00,95407.00,14124.00,0.00,66804.00,-28479.00,21184.00,96.00,104421.00,2096.00,-88571.00,48956.00
1991:Q4,794527.00,-29074.00,334744.00,169171.00,149445.00,170241.00,794527.00,544468.00,4031.00,50137.00,338560.00,151740.00,217279.00,-2212.00,-6929.00,32648.00,132707.00,37979.00,17130.00,584.00,3152.00,6976.00,-4755.00,32780.00,794527.00,111405.00,23498.00,39696.00,-20.00,0.00,48231.00,587578.00,12531.00,101041.00,46380.00,296.00,17543.00,25976.00,30469.00,16980.00,40268.00,-15192.00,27754.00,207399.00,13576.00,0.00,23352.00,-25512.00,20632.00,96.00,20891.00,656.00,22441.00,95544.00
1992:Q1,674965.00,39689.00,373850.00,93121.00,5187.00,163118.00,674965.00,460333.00,3697.00,95340.00,362686.00,-1389.00,203649.00,-7388.00,-5639.00,11332.00,92953.00,57343.00,-4075.00,4368.00,2744.00,10896.00,41114.00,10984.00,674965.00,130550.00,114285.00,-35602.00,428.00,0.00,51439.00,456547.00,17847.00,53486.00,-4564.00,2044.00,15736.00,26156.00,91297.00,28704.00,45449.00,38752.00,66340.00,-22239.00,23296.00,0.00,62972.00,-27658.00,-2516.00,328.00,-63227.00,7620.00,96724.00,87868.00
1992:Q2,793841.00,22299.00,362969.00,207639.00,27096.00,173838.00,793841.00,463169.00,2692.00,75273.00,363357.00,21847.00,284460.00,5492.00,-5391.00,50212.00,157039.00,55515.00,-5150.00,-4624.00,13672.00,-9236.00,26930.00,46212.00,793841.00,82987.00,19692.00,90690.00,816.00,0.00,-28211.00,572182.00,25666.00,85282.00,27464.00,3348.00,19592.00,21072.00,97666.00,8108.00,39643.00,20872.00,-13402.00,139748.00,18804.00,0.00,14350.00,-19268.00,-10808.00,324.00,77563.00,-292.00,16449.00,138672.00
1992:Q3,778109.00,20028.00,370467.00,175367.00,61945.00,150303.00,778109.00,500716.00,1248.00,63633.00,379495.00,56340.00,257794.00,11504.00,-7305.00,67700.00,98639.00,53481.00,20842.00,-84.00,-1592.00,6628.00,7980.00,19600.00,778109.00,130145.00,132844.00,-17852.00,1920.00,0.00,13233.00,598221.00,28222.00,111932.00,8856.00,3080.00,16686.00,5536.00,103764.00,56440.00,44605.00,65600.00,15390.00,87099.00,18484.00,0.00,27088.00,-31215.00,12628.00,208.00,30971.00,11508.00,-18661.00,49744.00
1992:Q4,568440.00,-29496.00,266875.00,149848.00,-940.00,182153.00,568440.00,348943.00,1883.00,87751.00,269543.00,-10234.00,206881.00,10720.00,3330.00,33580.00,113600.00,58812.00,-30.00,1416.00,-4048.00,812.00,-11312.00,12616.00,568440.00,16956.00,-11993.00,58685.00,-256.00,0.00,-29481.00,458664.00,39840.00,102499.00,18984.00,2636.00,9138.00,15560.00,96513.00,26072.00,41647.00,25064.00,-51836.00,157980.00,20152.00,0.00,29748.00,-13699.00,8316.00,444.00,-50479.00,2168.00,-22083.00,92820.00
1993:Q1,799513.00,-83469.00,232382.00,148506.00,73410.00,428683.00,799513.00,531038.00,2091.00,227887.00,235542.00,65518.00,203862.00,-4648.00,-6642.00,32272.00,113074.00,81938.00,-17703.00,-428.00,-9484.00,21128.00,-5645.00,64612.00,799513.00,100419.00,117820.00,-42463.00,1248.00,0.00,23814.00,615290.00,30824.00,74786.00,18996.00,2228.00,13888.00,29168.00,142984.00,56508.00,39264.00,-4944.00,-15460.00,212799.00,19984.00,0.00,-28946.00,20657.00,15180.00,-144.00,77827.00,-2940.00,-87371.00,83804.00
1993:Q2,888390.00,33403.00,360495.00,83570.00,87500.00,323422.00,888390.00,665961.00,2968.00,218437.00,364575.00,79981.00,155365.00,4788.00,-5560.00,68656.00,10834.00,65177.00,-17749.00,-5192.00,13724.00,1336.00,19351.00,67064.00,888390.00,22211.00,-46115.00,22256.00,392.00,0.00,45679.00,751846.00,41909.00,56192.00,1768.00,1676.00,6068.00,36312.00,132007.00,4952.00,36433.00,46928.00,37201.00,207417.00,19984.00,0.00,29076.00,12244.00,9508.00,-144.00,52751.00,5840.00,13726.00,114332.00
1993:Q3,1085186.00,2963.00,257687.00,297392.00,91455.00,435689.00,1085186.00,553244.00,2077.00,195993.00,273919.00,81254.00,416574.00,-840.00,-6938.00,167692.00,113468.00,72442.00,62306.00,-1800.00,14660.00,472.00,-4889.00,115368.00,1085186.00,154823.00,36327.00,75236.00,268.00,0.00,42992.00,772910.00,41442.00,82131.00,6880.00,1528.00,6588.00,37688.00,129049.00,90696.00,46401.00,68292.00,39755.00,65285.00,19984.00,0.00,71936.00,31396.00,16424.00,-3736.00,-22711.00,3044.00,40839.00,157452.00
1993:Q4,851481.00,26643.00,291056.00,162850.00,12824.00,358110.00,851481.00,461317.00,-2892.00,157555.00,298780.00,7875.00,344120.00,-1076.00,-1373.00,53628.00,101498.00,110426.00,22566.00,500.00,29260.00,12244.00,16447.00,46044.00,851481.00,98070.00,67016.00,-15085.00,6524.00,0.00,39615.00,528755.00,30741.00,47555.00,30744.00,1328.00,11712.00,33288.00,90112.00,-3696.00,39038.00,4848.00,17192.00,204175.00,19984.00,0.00,11072.00,30071.00,13352.00,3444.00,-48515.00,1216.00,-8906.00,224656.00
1994:Q1,722269.00,-37241.00,103764.00,350095.00,-7685.00,313337.00,722269.00,253135.00,2122.00,168846.00,102460.00,-20293.00,558894.00,864.00,-7321.00,159976.00,191423.00,118944.00,57555.00,-1636.00,-9904.00,3496.00,45497.00,-89760.00,722269.00,376533.00,374883.00,42148.00,-9776.00,0.00,-30722.00,230812.00,34143.00,64884.00,23644.00,-532.00,13326.00,19476.00,85446.00,-1152.00,40401.00,21336.00,-26158.00,-37841.00,-3700.00,0.00,70130.00,41826.00,3260.00,-5448.00,-96518.00,3824.00,-19535.00,114924.00
1994:Q2,690925.00,33343.00,273844.00,279642.00,-62136.00,166231.00,690925.00,312120.00,2491.00,104650.00,278560.00,-73581.00,385320.00,-1480.00,-1374.00,146512.00,128414.00,48620.00,48620.00,-3544.00,264.00,10076.00,9212.00,-6516.00,690925.00,409578.00,459023.00,-9881.00,17664.00,0.00,-57227.00,218678.00,22838.00,-20939.00,9716.00,400.00,2822.00,20492.00,33776.00,81680.00,37792.00,-1976.00,48957.00,-43994.00,-3700.00,0.00,64994.00,23643.00,8004.00,-5452.00,-35704.00,-1716.00,-22955.00,62668.00
1994:Q3,672729.00,59210.00,202046.00,240051.00,-266.00,171688.00,672729.00,287295.00,4427.00,86050.00,204942.00,-8124.00,373517.00,5240.00,1784.00,151992.00,85163.00,54148.00,58901.00,44.00,-7620.00,11496.00,12370.00,11916.00,672729.00,138047.00,192165.00,-11721.00,2604.00,0.00,-45001.00,399409.00,40563.00,-40239.00,-4788.00,-800.00,1691.00,23484.00,90548.00,70888.00,48742.00,2616.00,81753.00,20126.00,-3700.00,0.00,88690.00,14788.00,6720.00,-5448.00,-31508.00,3276.00,-7993.00,135272.00
1994:Q4,739807.00,87601.00,193679.00,299461.00,-73625.00,232691.00,739807.00,225654.00,3704.00,115706.00,188003.00,-81759.00,474717.00,4652.00,-3440.00,249012.00,56125.00,59315.00,51888.00,-3292.00,19344.00,15960.00,25153.00,39436.00,739807.00,354511.00,445207.00,-3706.00,8948.00,0.00,-95938.00,175180.00,28468.00,-84498.00,-17784.00,1364.00,-2024.00,28408.00,79710.00,25632.00,37458.00,15712.00,30447.00,-97298.00,-3700.00,0.00,138242.00,12435.00,12372.00,-5452.00,-13086.00,-1608.00,-9618.00,210116.00
1995:Q1,520261.00,85937.00,148970.00,117966.00,-60744.00,228132.00,520261.00,138351.00,750.00,52275.00,147742.00,-62415.00,321850.00,6276.00,-1774.00,62956.00,56238.00,81130.00,67993.00,64.00,-29540.00,16296.00,62210.00,60060.00,520261.00,-246834.00,-214214.00,-55848.00,8628.00,0.00,14600.00,528783.00,6894.00,-86233.00,118360.00,736.00,-11141.00,27868.00,119558.00,30628.00,48333.00,81648.00,49840.00,35734.00,8512.00,0.00,47404.00,-2265.00,19852.00,-1072.00,38243.00,-4096.00,-20.00,238312.00
1995:Q2,932596.00,79026.00,410880.00,197634.00,-55572.00,300628.00,932596.00,493053.00,-107.00,139444.00,412488.00,-58772.00,388439.00,6416.00,-1301.00,127124.00,68902.00,101522.00,31634.00,152.00,-104.00,20848.00,33246.00,51104.00,932596.00,-71573.00,-17400.00,104868.00,4224.00,0.00,-163265.00,713917.00,15470.00,-24791.00,51812.00,1936.00,2333.00,27928.00,129556.00,15184.00,39233.00,5508.00,193188.00,-31440.00,8512.00,0.00,91298.00,14853.00,8032.00,-1072.00,185377.00,6264.00,-25266.00,290252.00
1995:Q3,686713.00,102393.00,125034.00,205366.00,-54936.00,308856.00,686713.00,128271.00,254.00,59727.00,125442.00,-57152.00,468442.00,9496.00,-4694.00,102116.00,102842.00,144743.00,41319.00,104.00,2096.00,29692.00,40727.00,90000.00,686713.00,-62663.00,158011.00,-124571.00,6424.00,0.00,-102528.00,421180.00,-1281.00,68057.00,1884.00,-228.00,280.00,29028.00,52994.00,-1732.00,47675.00,8900.00,35945.00,122222.00,8512.00,0.00,27966.00,46089.00,2832.00,-1076.00,-33083.00,-8384.00,14578.00,328196.00
1995:Q4,620470.00,29825.00,-29789.00,302109.00,-59200.00,377524.00,620470.00,5989.00,-12.00,95931.00,-24657.00,-65273.00,534141.00,-2272.00,-4564.00,131656.00,165321.00,183645.00,57822.00,560.00,7728.00,-9328.00,3573.00,80340.00,620470.00,-89210.00,-6514.00,40435.00,4300.00,0.00,-127431.00,579088.00,29617.00,-76090.00,17920.00,3484.00,6680.00,29316.00,66631.00,19376.00,-73538.00,25380.00,68150.00,135408.00,8512.00,0.00,144788.00,24602.00,21160.00,5488.00,168494.00,3204.00,-49496.00,130592.00
1996:Q1,733376.00,17280.00,291067.00,175839.00,-17016.00,266205.00,733376.00,389160.00,4311.00,118053.00,288747.00,-21950.00,294512.00,9024.00,-2107.00,31604.00,146555.00,134328.00,33704.00,560.00,-31760.00,-26592.00,-805.00,49704.00,733376.00,-125768.00,-87778.00,-35032.00,6136.00,0.00,-9095.00,555625.00,-1434.00,-24670.00,26036.00,-1428.00,4110.00,23644.00,46013.00,27480.00,135038.00,60704.00,157405.00,123639.00,2940.00,0.00,59594.00,8706.00,6180.00,5484.00,-186196.00,-3624.00,86003.00,303520.00
1996:Q2,1001662.00,172311.00,256127.00,286136.00,-3364.00,290452.00,1001662.00,366104.00,4503.00,119336.00,258375.00,-16110.00,604077.00,12992.00,-4442.00,126640.00,157248.00,128190.00,41757.00,788.00,13156.00,28272.00,99477.00,31480.00,1001662.00,294522.00,189158.00,61756.00,8556.00,0.00,35052.00,490832.00,9638.00,-16040.00,20872.00,-624.00,4995.00,15576.00,-1387.00,17840.00,52079.00,56780.00,139220.00,74041.00,2940.00,0.00,74622.00,-4486.00,5604.00,5488.00,43028.00,5084.00,-14439.00,216308.00
