date,FA596330005.Q,FA595013005.Q,FA594090005.Q,FA593020005.Q,FA593030005.Q,FA593034005.Q,FA592051005.Q,FA594022005.Q,FA593069105.Q,FA593061105.Q,FA593061705.Q,FA223062043.Q,FA593063005.Q,FA593065005.Q,FA593064105.Q,FA593064205.Q,FA593090005.Q,FA593095005.Q,FA573074005.Q,FA593073005.Q,FA593093005.Q,FA594190005.Q,FA153050015.Q,FA594090045.Q,FA594090055.Q,FA893131573.Q,FA543150015.Q
1999:Q3,95.00,209.00,340994.00,1000.00,-44368.00,25440.00,-4956.00,172949.00,-4160.00,42289.00,16056.00,-476.00,119240.00,1360.00,-189364.00,154836.00,224097.00,29028.00,-20148.00,195569.00,19648.00,341108.00,500978.00,254282.00,86712.00,ND,-59680.00
1999:Q4,97.00,213.00,330456.00,2956.00,-42532.00,4068.00,5264.00,221043.00,6336.00,27175.00,113624.00,-312.00,74220.00,9140.00,-26492.00,-10616.00,167625.00,-42852.00,-25012.00,215937.00,19552.00,330572.00,589980.00,253744.00,76712.00,ND,39860.00
2000:Q1,98.00,202.00,337008.00,8884.00,-8524.00,-680.00,16320.00,60072.00,17676.00,20340.00,-5056.00,-576.00,27688.00,-4696.00,141744.00,50004.00,73884.00,-6260.00,-8056.00,94576.00,-6376.00,337112.00,575712.00,250400.00,86608.00,ND,10096.00
2000:Q2,100.00,214.00,286850.00,9092.00,-32772.00,216.00,-5948.00,-79306.00,5544.00,18210.00,22000.00,-256.00,-124804.00,2120.00,20452.00,179604.00,193392.00,-30716.00,-27116.00,250604.00,620.00,286964.00,592958.00,251182.00,35668.00,ND,77500.00
2000:Q3,101.00,221.00,281444.00,3644.00,-21436.00,13888.00,-18736.00,-55525.00,-7064.00,8175.00,27036.00,-2256.00,-81416.00,-11664.00,195736.00,176872.00,-1335.00,-34352.00,-21164.00,55565.00,-1384.00,281564.00,596288.00,257472.00,23972.00,ND,86236.00
2000:Q4,102.00,227.00,348227.00,-5544.00,-28744.00,3852.00,-14200.00,-159554.00,-2504.00,-71538.00,29092.00,-2260.00,-112344.00,916.00,-32980.00,227136.00,357345.00,-42508.00,-20032.00,417285.00,2600.00,348352.00,648807.00,263603.00,84624.00,ND,71972.00
2001:Q1,105.00,214.00,205507.00,-11288.00,-48628.00,-9280.00,-35012.00,114928.00,-23424.00,144724.00,57508.00,944.00,-64824.00,-7796.00,157724.00,95184.00,-50325.00,-83816.00,-8920.00,169375.00,-126964.00,205616.00,549323.00,264635.00,-59128.00,ND,173952.00
2001:Q2,107.00,218.00,355401.00,20476.00,-26460.00,2216.00,5616.00,17874.00,16940.00,50814.00,60212.00,-656.00,-109436.00,-6088.00,229288.00,-23280.00,135759.00,34292.00,-25672.00,146675.00,-19536.00,355512.00,517717.00,273377.00,82024.00,ND,-7548.00
2001:Q3,108.00,223.00,340113.00,864.00,-34008.00,2564.00,-14504.00,-137937.00,-3576.00,-22105.00,-104356.00,-4256.00,-3644.00,1232.00,359892.00,185424.00,-23414.00,-128984.00,-28544.00,145490.00,-11376.00,340228.00,737589.00,279613.00,60500.00,ND,227612.00
2001:Q4,108.00,203.00,397133.00,-7236.00,-35996.00,-3664.00,-15072.00,-71837.00,-4648.00,-27485.00,3932.00,3744.00,-47380.00,-636.00,129460.00,39948.00,362166.00,95016.00,-35196.00,319146.00,-16800.00,397228.00,435205.00,280129.00,117004.00,ND,-131792.00
2002:Q1,105.00,146.00,531287.00,2736.00,-2348.00,4728.00,-2284.00,122037.00,6700.00,100877.00,-7352.00,-3860.00,25672.00,2148.00,54968.00,149160.00,200142.00,82844.00,19828.00,97438.00,32.00,531328.00,571683.00,273583.00,257704.00,ND,-134412.00
2002:Q2,106.00,140.00,195126.00,-4216.00,-6660.00,21144.00,-14644.00,18889.00,-5868.00,-7339.00,29296.00,544.00,2256.00,-740.00,-38120.00,86748.00,132725.00,-85472.00,-9488.00,205277.00,22408.00,195160.00,471758.00,276942.00,-81816.00,ND,101824.00
2002:Q3,108.00,135.00,234125.00,4148.00,-7168.00,11052.00,-268.00,-63524.00,-2812.00,43832.00,-13564.00,60.00,-91040.00,908.00,42668.00,146316.00,99993.00,-126196.00,17416.00,202757.00,6016.00,234152.00,533497.00,288601.00,-54476.00,ND,124564.00
2002:Q4,110.00,135.00,333799.00,4120.00,220.00,-2944.00,-4996.00,-164505.00,-8736.00,-2893.00,-18912.00,84.00,-134048.00,488.00,50160.00,28636.00,422620.00,53152.00,-21656.00,406032.00,-14908.00,333824.00,583207.00,321547.00,12252.00,ND,74600.00
2003:Q1,107.00,143.00,642976.00,4188.00,-18624.00,-8272.00,-3320.00,-164761.00,-7484.00,-137233.00,54544.00,72.00,-74660.00,516.00,403808.00,51332.00,378109.00,-6488.00,14148.00,349965.00,20484.00,643012.00,870980.00,327024.00,315952.00,ND,67636.00
2003:Q2,109.00,147.00,445078.00,3468.00,12900.00,-2204.00,-1172.00,208045.00,-15232.00,269425.00,26332.00,-100.00,-72380.00,5316.00,63872.00,-26208.00,181061.00,120848.00,-14212.00,74941.00,-516.00,445116.00,573006.00,299246.00,145832.00,ND,-32440.00
2003:Q3,109.00,147.00,395898.00,-2476.00,-9464.00,-2264.00,-3364.00,214419.00,-8544.00,-9317.00,124380.00,6876.00,101024.00,-5232.00,-135476.00,30308.00,309447.00,56228.00,-5280.00,270155.00,-11656.00,395936.00,561026.00,311410.00,84488.00,ND,4760.00
2003:Q4,111.00,149.00,452690.00,-1212.00,22480.00,-2868.00,-832.00,235977.00,3548.00,12749.00,118124.00,7264.00,94292.00,-3748.00,-140316.00,-14580.00,357789.00,126948.00,4668.00,226173.00,0.00,452728.00,620078.00,308106.00,144584.00,ND,7020.00
2004:Q1,115.00,359.00,418836.00,-1224.00,-8776.00,-3116.00,-1208.00,175634.00,-4452.00,10226.00,87424.00,8368.00,74068.00,-5644.00,-24728.00,101060.00,186838.00,-18008.00,-9108.00,210270.00,3684.00,419080.00,729004.00,308408.00,110428.00,ND,134264.00
2004:Q2,117.00,369.00,453760.00,-3524.00,-34448.00,-3372.00,-4032.00,153237.00,-10784.00,27925.00,82736.00,7100.00,46260.00,-5380.00,-120200.00,119180.00,352299.00,25048.00,13600.00,286219.00,27432.00,454012.00,729600.00,310416.00,143344.00,ND,99936.00
2004:Q3,119.00,384.00,533803.00,11236.00,18060.00,10544.00,-18000.00,229.00,-25972.00,69985.00,-32452.00,-23796.00,12464.00,-2112.00,178388.00,109564.00,225894.00,-33160.00,-11932.00,231730.00,39256.00,534068.00,873859.00,318183.00,215620.00,ND,164152.00
2004:Q4,121.00,396.00,527677.00,-9544.00,24012.00,19024.00,-5004.00,-54364.00,1240.00,54944.00,-109696.00,940.00,-1792.00,-9320.00,94620.00,41300.00,426953.00,97516.00,-5024.00,282233.00,52228.00,527952.00,757557.00,324341.00,203336.00,ND,53976.00
2005:Q1,132.00,333.00,443255.00,-11396.00,1964.00,17300.00,-4824.00,114835.00,1952.00,101031.00,-82896.00,-2344.00,97092.00,-5952.00,13616.00,105440.00,212272.00,2392.00,-4604.00,199604.00,14880.00,443456.00,741707.00,321843.00,121412.00,ND,92032.00
2005:Q2,133.00,340.00,458197.00,-7312.00,23020.00,22852.00,-3776.00,111150.00,692.00,110542.00,-91252.00,-1592.00,92760.00,-7884.00,-4444.00,64732.00,259859.00,8176.00,-6364.00,202707.00,55340.00,458404.00,763793.00,330345.00,127852.00,ND,99176.00
2005:Q3,135.00,349.00,474822.00,76.00,25228.00,14480.00,-16704.00,137806.00,-20136.00,42014.00,18460.00,-316.00,97784.00,10200.00,-9844.00,24868.00,288712.00,27064.00,9280.00,216020.00,36348.00,475036.00,668110.00,335878.00,138944.00,ND,-13132.00
2005:Q4,137.00,366.00,466999.00,-7464.00,10720.00,20232.00,-5924.00,130177.00,404.00,-35275.00,34868.00,684.00,129496.00,-3500.00,-36140.00,68212.00,290686.00,27344.00,-5852.00,217390.00,51804.00,467228.00,752367.00,334339.00,132660.00,ND,78948.00
2006:Q1,147.00,257.00,464222.00,-6780.00,7576.00,19836.00,-6052.00,185316.00,-1332.00,56156.00,-7292.00,376.00,137408.00,-1660.00,72.00,32052.00,233862.00,5532.00,-2048.00,193174.00,37204.00,464332.00,720746.00,323926.00,140296.00,ND,9076.00
2006:Q2,150.00,270.00,478884.00,-5176.00,12704.00,20272.00,-8628.00,224169.00,-5084.00,59837.00,6844.00,296.00,162276.00,360.00,-46836.00,91736.00,190283.00,-12816.00,-1960.00,161619.00,43440.00,479004.00,828804.00,326904.00,151980.00,ND,102472.00
2006:Q3,151.00,280.00,505875.00,1176.00,8848.00,13728.00,1500.00,181011.00,7564.00,101375.00,22292.00,-484.00,50264.00,3776.00,-211120.00,60856.00,446100.00,2612.00,-1940.00,416608.00,28820.00,506004.00,777219.00,332323.00,173552.00,ND,23896.00
2006:Q4,153.00,286.00,488415.00,1204.00,9088.00,13236.00,1524.00,139996.00,7780.00,7808.00,70916.00,-356.00,53848.00,3912.00,-220796.00,70840.00,469411.00,10388.00,-1920.00,412295.00,48648.00,488548.00,711587.00,335151.00,153264.00,ND,-24276.00
2007:Q1,158.00,399.00,436243.00,1984.00,10284.00,16624.00,860.00,161436.00,11632.00,80724.00,8756.00,-364.00,60688.00,6528.00,-88120.00,37708.00,288939.00,28116.00,4536.00,215611.00,40676.00,436484.00,694527.00,332487.00,103756.00,293348.00,-35064.00
2007:Q2,160.00,421.00,492839.00,2000.00,10440.00,17216.00,868.00,156341.00,11772.00,22401.00,23840.00,-332.00,98660.00,6628.00,-66236.00,52736.00,312846.00,59540.00,4544.00,206010.00,42752.00,493100.00,828835.00,341455.00,151384.00,331448.00,4548.00
2007:Q3,162.00,443.00,448855.00,964.00,3192.00,7200.00,-84.00,85854.00,2964.00,45550.00,-19164.00,-252.00,56756.00,1816.00,143784.00,-8944.00,215073.00,28708.00,4540.00,151849.00,29976.00,449136.00,789731.00,348051.00,100804.00,339712.00,1164.00
2007:Q4,164.00,459.00,447705.00,960.00,3140.00,1824.00,-80.00,26829.00,2936.00,-9407.00,-19164.00,136.00,52328.00,1788.00,159876.00,4376.00,248992.00,10692.00,4544.00,199588.00,34168.00,448000.00,888109.00,349301.00,98404.00,356364.00,84040.00
2008:Q1,170.00,213.00,349561.00,-5888.00,-5132.00,1924.00,-1268.00,114106.00,-7632.00,66326.00,-18216.00,-120.00,73748.00,-8344.00,107260.00,-4348.00,151251.00,-75388.00,14736.00,216275.00,-4372.00,349604.00,922069.00,344445.00,5116.00,452404.00,120104.00
2008:Q2,173.00,217.00,458056.00,-5904.00,-5316.00,-1360.00,-1280.00,159724.00,-7824.00,81644.00,6556.00,-216.00,79564.00,-8456.00,118568.00,33640.00,168440.00,-4384.00,14736.00,155924.00,2164.00,458100.00,722340.00,344196.00,113860.00,263608.00,676.00
2008:Q3,174.00,218.00,339388.00,-5444.00,-1592.00,5896.00,-884.00,142658.00,-3624.00,116570.00,-38484.00,32.00,68164.00,-13392.00,-38216.00,26700.00,223662.00,-91012.00,14736.00,336426.00,-36488.00,339432.00,967948.00,348032.00,-8644.00,362188.00,266372.00
2008:Q4,176.00,214.00,310262.00,-5544.00,-2536.00,11036.00,-964.00,-137464.00,-4608.00,53268.00,-76440.00,-232.00,-109452.00,-13128.00,-26792.00,25400.00,460254.00,-127440.00,14744.00,613594.00,-40644.00,310300.00,993550.00,349178.00,-38916.00,502476.00,180812.00
2009:Q1,175.00,124.00,444755.00,-2608.00,3856.00,-11076.00,32.00,-10557.00,2592.00,110391.00,-29852.00,-476.00,-93212.00,-7460.00,-53944.00,52272.00,474240.00,47332.00,-8608.00,437852.00,-2336.00,444704.00,683015.00,342239.00,102516.00,235952.00,2308.00
2009:Q2,175.00,112.00,589219.00,-2792.00,2316.00,-18244.00,-112.00,-210934.00,912.00,115238.00,-37780.00,-400.00,-288904.00,-7536.00,-53948.00,88336.00,792133.00,154868.00,-8604.00,639969.00,5900.00,589156.00,387243.00,347915.00,241304.00,-128876.00,-73100.00
2009:Q3,175.00,102.00,569925.00,-2616.00,3824.00,-16560.00,36.00,12970.00,2580.00,104402.00,5308.00,328.00,-99648.00,-2628.00,-62608.00,100800.00,536707.00,151084.00,-8604.00,348291.00,45936.00,569852.00,264285.00,353173.00,216752.00,-198764.00,-106876.00
2009:Q4,176.00,96.00,537076.00,-2608.00,3912.00,-15352.00,32.00,171250.00,2640.00,143438.00,18464.00,796.00,5912.00,-2616.00,-57892.00,108248.00,332102.00,102800.00,-8604.00,194170.00,43736.00,536996.00,732096.00,352064.00,185012.00,193212.00,1808.00
2010:Q1,170.00,94.00,544644.00,2084.00,424.00,-15416.00,-364.00,210364.00,-1192.00,109232.00,20272.00,704.00,81348.00,2572.00,41844.00,74036.00,229100.00,22616.00,15384.00,162308.00,28792.00,544568.00,688676.00,346580.00,198064.00,100716.00,43316.00
2010:Q2,169.00,99.00,434534.00,2096.00,628.00,-14872.00,-360.00,179991.00,-1016.00,93199.00,11892.00,696.00,75220.00,2624.00,39524.00,47528.00,177375.00,-63012.00,15380.00,199351.00,25656.00,434464.00,814530.00,350130.00,84404.00,206196.00,173800.00
2010:Q3,169.00,97.00,575052.00,3168.00,9488.00,-3588.00,520.00,177586.00,8792.00,119678.00,-2768.00,280.00,51604.00,2404.00,-154108.00,44948.00,494634.00,54768.00,15388.00,385006.00,39472.00,574980.00,640832.00,355592.00,219460.00,30504.00,35276.00
2010:Q4,169.00,100.00,579557.00,3200.00,9928.00,-3760.00,548.00,295967.00,9212.00,133227.00,9392.00,972.00,143164.00,2276.00,-115668.00,59920.00,327146.00,42604.00,15380.00,230666.00,38496.00,579488.00,803225.00,357481.00,222076.00,196596.00,27072.00
2011:Q1,175.00,88.00,451875.00,6588.00,12304.00,19888.00,832.00,211760.00,13168.00,147648.00,-14220.00,616.00,64548.00,-5208.00,-234868.00,28588.00,411991.00,52992.00,2960.00,288131.00,67908.00,451788.00,709747.00,350231.00,101644.00,247560.00,10312.00
2011:Q2,172.00,94.00,419550.00,6648.00,12964.00,24884.00,880.00,-636214.00,13836.00,-670302.00,-22824.00,268.00,42808.00,-5308.00,-255152.00,24508.00,1246340.00,16920.00,2960.00,1161952.00,64508.00,419472.00,686874.00,354102.00,65448.00,213752.00,53572.00
2011:Q3,171.00,101.00,283218.00,4780.00,-4284.00,11264.00,-536.00,936131.00,-4240.00,915535.00,-56460.00,-1660.00,82956.00,-5028.00,-65948.00,-76536.00,-516625.00,-87428.00,2960.00,-451797.00,19640.00,283148.00,994682.00,354622.00,-71404.00,462296.00,249168.00
2011:Q4,171.00,104.00,500855.00,4712.00,-4928.00,7792.00,-592.00,192528.00,-4936.00,165760.00,-47420.00,-1448.00,80572.00,-5224.00,-50336.00,-39820.00,396723.00,66864.00,2960.00,291555.00,35344.00,500788.00,544147.00,348503.00,152352.00,76312.00,-33020.00
2012:Q1,173.00,342.00,475423.00,-2744.00,-10476.00,-26652.00,-952.00,226119.00,-11940.00,162627.00,-31688.00,-1400.00,108520.00,552.00,9052.00,-50536.00,331060.00,4032.00,-12324.00,313360.00,25992.00,475592.00,550527.00,334603.00,140820.00,-5296.00,80400.00
2012:Q2,176.00,353.00,415227.00,-2684.00,-10040.00,-24452.00,-904.00,220361.00,-11476.00,160573.00,-37232.00,-1368.00,109864.00,668.00,11144.00,-81468.00,302602.00,-28444.00,-12320.00,329314.00,14052.00,415404.00,563231.00,324975.00,90252.00,154180.00,-6176.00
2012:Q3,178.00,352.00,474762.00,-1876.00,-3032.00,-16216.00,-244.00,217899.00,-3840.00,165675.00,-9108.00,1292.00,63880.00,-136.00,-216508.00,74968.00,419907.00,30368.00,-12324.00,352947.00,48916.00,474936.00,616762.00,318274.00,156488.00,146340.00,-4340.00
2012:Q4,180.00,347.00,426173.00,-1872.00,-3064.00,-16008.00,-248.00,120392.00,-3872.00,23780.00,-6812.00,1412.00,105884.00,-220.00,-219636.00,65280.00,481549.00,2880.00,-12316.00,444725.00,46260.00,426340.00,697669.00,309277.00,116896.00,212472.00,59024.00
2013:Q1,178.00,64.00,387602.00,-332.00,5188.00,12100.00,468.00,293292.00,5936.00,174780.00,-16388.00,1440.00,127524.00,-2208.00,-337024.00,169036.00,247082.00,-75700.00,-2476.00,280182.00,45076.00,387488.00,737118.00,292798.00,94804.00,329896.00,19620.00
2013:Q2,180.00,66.00,443358.00,-316.00,5312.00,13712.00,480.00,-133627.00,6060.00,-325507.00,-8632.00,1888.00,192564.00,-2260.00,-370180.00,176228.00,754009.00,-12524.00,-2468.00,730417.00,38584.00,443244.00,858098.00,288854.00,154504.00,388884.00,25856.00
2013:Q3,182.00,68.00,482886.00,88.00,8756.00,21592.00,800.00,-255777.00,9828.00,-425369.00,1300.00,328.00,158136.00,-232.00,-426128.00,122924.00,1010863.00,22640.00,-2472.00,949559.00,41136.00,482772.00,651314.00,285478.00,197408.00,186332.00,-17904.00
2013:Q4,184.00,69.00,507183.00,84.00,8712.00,16484.00,800.00,1245576.00,9780.00,1073140.00,5076.00,232.00,157348.00,-284.00,-376968.00,125092.00,-512313.00,31524.00,-2472.00,-585093.00,43728.00,507068.00,707103.00,282127.00,225056.00,212684.00,-12764.00
2014:Q1,176.00,100.00,226960.00,3732.00,6024.00,5024.00,576.00,155774.00,6484.00,98562.00,-1660.00,-104.00,52492.00,2072.00,-379468.00,34156.00,399070.00,-54712.00,-2864.00,420274.00,36372.00,226884.00,458900.00,271992.00,-45032.00,179304.00,52636.00
2014:Q2,179.00,102.00,276137.00,3724.00,5896.00,4824.00,564.00,128975.00,6356.00,64115.00,2512.00,-16.00,56008.00,1988.00,-366132.00,20760.00,475538.00,8216.00,-2868.00,432970.00,37220.00,276060.00,489573.00,274073.00,2064.00,219692.00,-6256.00
2014:Q3,181.00,103.00,274938.00,3524.00,4244.00,3012.00,404.00,153465.00,4544.00,90573.00,-12292.00,-332.00,70972.00,2440.00,-254384.00,68384.00,293849.00,-15272.00,-2864.00,269089.00,42896.00,274860.00,437658.00,275694.00,-756.00,142192.00,20528.00
2014:Q4,184.00,104.00,317672.00,3512.00,4112.00,2464.00,392.00,75478.00,4404.00,49878.00,-16816.00,-160.00,38172.00,2412.00,-250432.00,84084.00,395650.00,3888.00,-2864.00,352006.00,42620.00,317592.00,573608.00,275772.00,41900.00,226888.00,29048.00
2015:Q1,178.00,123.00,449719.00,-1724.00,4040.00,-29120.00,-96.00,-285004.00,7668.00,-272588.00,-38364.00,-132.00,18412.00,-4696.00,-177004.00,120312.00,823011.00,23308.00,-5584.00,699211.00,106076.00,449664.00,620951.00,267983.00,181736.00,218752.00,-47520.00
2015:Q2,181.00,121.00,364640.00,1440.00,3108.00,6464.00,0.00,-425712.00,3776.00,-444944.00,-13096.00,52.00,28500.00,-1872.00,-214276.00,105788.00,889700.00,-9152.00,-3852.00,860752.00,41952.00,364580.00,747048.00,271072.00,93568.00,322064.00,60344.00
2015:Q3,183.00,120.00,272067.00,2216.00,-908.00,3624.00,-508.00,-328770.00,512.00,-364418.00,-9352.00,-724.00,45212.00,-3580.00,-148124.00,-70368.00,818485.00,-37604.00,-4368.00,842177.00,18280.00,272004.00,573331.00,271111.00,956.00,172728.00,128536.00
2015:Q4,186.00,116.00,440838.00,2236.00,32.00,1792.00,-300.00,1567218.00,1432.00,1507182.00,-128.00,-140.00,58872.00,-2596.00,-177084.00,43624.00,-994084.00,15912.00,-3472.00,-1035776.00,29252.00,440768.00,670094.00,267550.00,173288.00,184880.00,44376.00
2016:Q1,183.00,115.00,510864.00,1700.00,-5280.00,-4716.00,-964.00,205480.00,-5580.00,119976.00,-1460.00,1552.00,90992.00,-6252.00,-113824.00,150772.00,283948.00,-1024.00,-7556.00,291728.00,800.00,510796.00,815860.00,267976.00,242888.00,231680.00,73316.00
2016:Q2,186.00,114.00,383548.00,2632.00,1796.00,7712.00,-296.00,125520.00,2216.00,67884.00,-7556.00,12.00,62964.00,-1720.00,-169776.00,32404.00,385276.00,10104.00,-7176.00,341864.00,40484.00,383476.00,671064.00,267752.00,115796.00,ND,55836.00
