date,FA766000105.Q,FA765013005.Q,FA764090005.Q,FA763025000.Q,FA763013005.Q,FA762050005.Q,FA764022005.Q,FA763069175.Q,FA763061100.Q,FA763061705.Q,FA763061803.Q,FA763061303.Q,FA763061603.Q,FA763061403.Q,FA763061795.Q,FA763062000.Q,FA763063005.Q,FA763063673.Q,FA763063653.Q,FA763063663.Q,FA763063693.Q,FA763063095.Q,FA764023005.Q,FA763068005.Q,FA763069703.Q,FA763065005.Q,FA763066000.Q,FA763064105.Q,FA763064203.Q,FA763040005.Q,FA763092000.Q,FA763090005.Q,FA764190005.Q,FA764110005.Q,FA713022003.Q,FA713068705.Q,FA764112005.Q,FA764116005.Q,FA763127005.Q,FA763123005.Q,FA763129205.Q,FA763122605.Q,FA763131005.Q,FA763135005.Q,FA762150005.Q,FA764122005.Q,FA763169175.Q,FA763163005.Q,FA763169305.Q,FA763164103.Q,FA763178003.Q,FA763190005.Q,FA763194735.Q,FA763193005.Q,FA767005005.Q,FA763066303.Q
1959:Q3,2419.00,604.00,7052.00,-828.00,68.00,-1372.00,-7032.00,384.00,-7904.00,372.00,136.00,0.00,0.00,0.00,236.00,368.00,-252.00,0.00,0.00,0.00,0.00,-252.00,26720.00,9256.00,-92.00,12972.00,4584.00,-76.00,0.00,0.00,12.00,-10440.00,5920.00,1812.00,420.00,-2252.00,3960.00,-316.00,2384.00,-100.00,2912.00,-428.00,7528.00,-2188.00,-2212.00,-92.00,-92.00,0.00,1032.00,100.00,-172.00,-2272.00,0.00,-2272.00,683.00,0.00
1959:Q4,2463.00,602.00,12624.00,-608.00,-948.00,-1916.00,-10084.00,-164.00,-9140.00,-12.00,-132.00,0.00,0.00,0.00,120.00,-272.00,-496.00,0.00,0.00,0.00,0.00,-496.00,25412.00,10912.00,632.00,10940.00,2928.00,-68.00,0.00,0.00,16.00,820.00,11132.00,0.00,2556.00,496.00,-3540.00,488.00,-2356.00,4092.00,-6632.00,184.00,10568.00,-2704.00,-2756.00,636.00,636.00,0.00,1356.00,168.00,-212.00,6432.00,0.00,6432.00,369.00,0.00
1960:Q1,2185.00,613.00,7000.00,1368.00,448.00,3924.00,-10756.00,176.00,-11424.00,1052.00,276.00,0.00,0.00,0.00,776.00,-100.00,-460.00,0.00,0.00,0.00,0.00,-460.00,15804.00,3256.00,688.00,7980.00,3880.00,-84.00,0.00,0.00,16.00,-3720.00,5968.00,-1036.00,-3068.00,1448.00,36.00,548.00,1900.00,-20.00,3676.00,-1756.00,9436.00,-1284.00,6936.00,696.00,696.00,0.00,-2456.00,96.00,480.00,-8800.00,0.00,-8800.00,540.00,0.00
1960:Q2,2328.00,610.00,19012.00,1116.00,-2196.00,-48.00,-2920.00,284.00,-2172.00,12.00,40.00,0.00,0.00,0.00,-28.00,-972.00,-72.00,0.00,0.00,0.00,0.00,-72.00,19136.00,6628.00,52.00,9536.00,2920.00,12.00,0.00,0.00,12.00,3900.00,16812.00,-2032.00,180.00,-2192.00,-1108.00,1088.00,4928.00,4604.00,-748.00,1072.00,11544.00,2096.00,-1716.00,52.00,52.00,0.00,1000.00,192.00,708.00,40.00,0.00,40.00,-482.00,0.00
1960:Q3,2364.00,586.00,24048.00,-876.00,4056.00,-836.00,15836.00,532.00,12748.00,692.00,-76.00,0.00,0.00,0.00,768.00,1536.00,328.00,0.00,0.00,0.00,0.00,328.00,13956.00,-352.00,912.00,11180.00,2216.00,60.00,0.00,0.00,16.00,-8164.00,22508.00,5476.00,476.00,1304.00,3228.00,468.00,3632.00,-2720.00,6228.00,124.00,12272.00,4600.00,-1336.00,924.00,924.00,0.00,-136.00,84.00,1460.00,-4468.00,0.00,-4468.00,238.00,0.00
1960:Q4,2298.00,559.00,25860.00,-272.00,-6680.00,-2512.00,10120.00,620.00,5572.00,2048.00,-44.00,0.00,0.00,0.00,2092.00,1784.00,96.00,0.00,0.00,0.00,0.00,96.00,14368.00,2156.00,1152.00,9832.00,1228.00,76.00,0.00,0.00,16.00,10744.00,22396.00,-1556.00,3524.00,-2272.00,-2276.00,-532.00,-2776.00,1716.00,-5548.00,1056.00,11484.00,8696.00,-3956.00,1160.00,1160.00,0.00,980.00,116.00,1348.00,6900.00,0.00,6900.00,-1726.00,0.00
1961:Q1,2331.00,549.00,20668.00,804.00,-1804.00,3988.00,11352.00,828.00,6140.00,728.00,4.00,0.00,0.00,0.00,724.00,3576.00,80.00,0.00,0.00,0.00,0.00,80.00,13048.00,-1076.00,652.00,8856.00,4616.00,44.00,0.00,0.00,16.00,-6780.00,19556.00,-5132.00,-4368.00,324.00,-1364.00,276.00,6256.00,-4584.00,9012.00,1828.00,22936.00,-464.00,4908.00,656.00,656.00,0.00,-2016.00,88.00,-372.00,-7304.00,0.00,-7304.00,670.00,0.00
1961:Q2,2188.00,577.00,25980.00,-1892.00,1276.00,-4008.00,6420.00,368.00,7992.00,-44.00,128.00,0.00,0.00,0.00,-172.00,-1332.00,-564.00,0.00,0.00,0.00,0.00,-564.00,11520.00,-116.00,128.00,12524.00,-1016.00,52.00,0.00,0.00,20.00,12592.00,22908.00,680.00,1664.00,-284.00,-1264.00,564.00,-612.00,356.00,-552.00,-416.00,17996.00,5396.00,-4100.00,132.00,132.00,0.00,1568.00,52.00,-1648.00,3444.00,0.00,3444.00,-1461.00,0.00
1961:Q3,2188.00,602.00,40724.00,2552.00,236.00,4488.00,22904.00,1136.00,16328.00,-236.00,76.00,0.00,0.00,0.00,-312.00,6104.00,-428.00,0.00,0.00,0.00,0.00,-428.00,22664.00,7200.00,484.00,13644.00,1336.00,68.00,0.00,0.00,16.00,-12204.00,39072.00,4028.00,516.00,188.00,3356.00,-32.00,14784.00,4544.00,9704.00,536.00,10064.00,6352.00,5228.00,488.00,488.00,0.00,1020.00,44.00,-724.00,-2212.00,0.00,-2212.00,-67.00,0.00
1961:Q4,2188.00,662.00,33556.00,-92.00,1516.00,-4624.00,-216.00,1288.00,-5912.00,2200.00,-56.00,0.00,0.00,0.00,2256.00,2776.00,-568.00,0.00,0.00,0.00,0.00,-568.00,27568.00,10356.00,832.00,13852.00,2528.00,96.00,0.00,0.00,16.00,9292.00,30424.00,3460.00,4000.00,132.00,236.00,-908.00,-368.00,-312.00,-1856.00,1800.00,19532.00,-1656.00,-5384.00,844.00,844.00,0.00,2152.00,528.00,-824.00,12140.00,0.00,12140.00,-1607.00,0.00
1962:Q1,2376.00,722.00,24492.00,356.00,440.00,5196.00,9240.00,-444.00,2672.00,1556.00,96.00,0.00,0.00,0.00,1460.00,5304.00,152.00,0.00,0.00,0.00,0.00,152.00,18156.00,4868.00,-592.00,12296.00,1584.00,124.00,0.00,0.00,20.00,-9040.00,24984.00,-7780.00,-5528.00,220.00,-3412.00,940.00,4704.00,2752.00,760.00,1192.00,26812.00,5628.00,5684.00,-600.00,-600.00,0.00,-2044.00,236.00,524.00,-8180.00,0.00,-8180.00,2146.00,0.00
1962:Q2,2623.00,751.00,31732.00,-1676.00,-160.00,-4176.00,4960.00,-884.00,-212.00,1244.00,68.00,0.00,0.00,0.00,1176.00,5596.00,-784.00,0.00,0.00,0.00,0.00,-784.00,23456.00,1936.00,-496.00,17896.00,4120.00,160.00,0.00,0.00,16.00,9152.00,29752.00,984.00,2176.00,-508.00,-660.00,-24.00,564.00,3204.00,-2360.00,-280.00,23632.00,3764.00,-4524.00,-504.00,-504.00,0.00,2464.00,16.00,132.00,3224.00,0.00,3224.00,-108.00,0.00
1962:Q3,2708.00,732.00,34308.00,2880.00,1224.00,2664.00,1896.00,556.00,-1108.00,-1064.00,152.00,0.00,0.00,0.00,-1216.00,3636.00,-124.00,0.00,0.00,0.00,0.00,-124.00,30084.00,9352.00,-196.00,18524.00,2404.00,168.00,0.00,0.00,20.00,-4628.00,33644.00,7096.00,716.00,2876.00,3676.00,-172.00,3268.00,-3640.00,8708.00,-1800.00,21152.00,-208.00,3316.00,-196.00,-196.00,0.00,1116.00,80.00,932.00,-2912.00,0.00,-2912.00,1312.00,0.00
1962:Q4,2697.00,668.00,51260.00,1760.00,-1236.00,-2260.00,9460.00,164.00,-676.00,4296.00,16.00,0.00,0.00,0.00,4280.00,5324.00,352.00,0.00,0.00,0.00,0.00,352.00,35768.00,13420.00,1180.00,17796.00,3372.00,144.00,0.00,0.00,20.00,7604.00,46976.00,-4192.00,5048.00,-2900.00,-4916.00,-1424.00,9880.00,2532.00,5844.00,1504.00,28856.00,2152.00,-2872.00,1192.00,1192.00,0.00,1732.00,52.00,396.00,9780.00,0.00,9780.00,-2256.00,0.00
1963:Q1,2616.00,722.00,20804.00,-1880.00,-1172.00,4956.00,9248.00,460.00,5412.00,0.00,-12.00,0.00,0.00,0.00,12.00,3292.00,84.00,0.00,0.00,0.00,0.00,84.00,21828.00,892.00,-196.00,16876.00,4256.00,128.00,0.00,0.00,20.00,-12324.00,20792.00,-4248.00,-6720.00,628.00,-108.00,1952.00,-1144.00,-48.00,-16.00,-1080.00,27956.00,4456.00,6048.00,-196.00,-196.00,0.00,-3860.00,36.00,412.00,-8668.00,0.00,-8668.00,1882.00,0.00
1963:Q2,2548.00,687.00,40472.00,-1636.00,256.00,-3912.00,1608.00,-216.00,-3640.00,260.00,36.00,0.00,0.00,0.00,224.00,5860.00,-656.00,0.00,0.00,0.00,0.00,-656.00,32080.00,4940.00,348.00,22380.00,4412.00,116.00,0.00,0.00,20.00,11940.00,38192.00,540.00,1660.00,-392.00,148.00,-876.00,6128.00,6324.00,-1532.00,1336.00,24404.00,2600.00,-4372.00,348.00,348.00,0.00,3024.00,84.00,-1192.00,6628.00,0.00,6628.00,-419.00,0.00
1963:Q3,2582.00,731.00,36504.00,2764.00,-8.00,2816.00,-3332.00,-548.00,-7400.00,928.00,296.00,0.00,0.00,0.00,632.00,4524.00,-836.00,0.00,0.00,0.00,0.00,-836.00,37476.00,10696.00,36.00,22208.00,4536.00,108.00,0.00,0.00,20.00,-3340.00,37152.00,2316.00,-812.00,1476.00,1708.00,-56.00,5308.00,-5460.00,10840.00,-72.00,18184.00,3860.00,3048.00,180.00,40.00,140.00,3016.00,0.00,-80.00,1320.00,0.00,1320.00,2499.00,0.00
1963:Q4,2801.00,849.00,45388.00,-288.00,-696.00,-2336.00,-428.00,376.00,-4232.00,548.00,-72.00,0.00,0.00,0.00,620.00,4024.00,-1144.00,0.00,0.00,0.00,0.00,-1144.00,39540.00,13192.00,580.00,20316.00,5452.00,108.00,0.00,0.00,20.00,9468.00,42564.00,8.00,4660.00,-1736.00,-2100.00,-816.00,-1056.00,-3256.00,1088.00,1112.00,28484.00,4616.00,-3348.00,1376.00,584.00,792.00,3040.00,76.00,-612.00,9980.00,0.00,9980.00,-872.00,0.00
1964:Q1,3216.00,778.00,23796.00,144.00,1416.00,4652.00,7080.00,640.00,3448.00,-2012.00,64.00,0.00,0.00,0.00,-2076.00,3088.00,1916.00,0.00,0.00,0.00,0.00,1916.00,20380.00,-2188.00,680.00,17048.00,4840.00,100.00,0.00,0.00,24.00,-10000.00,23064.00,-1772.00,-4412.00,96.00,1772.00,772.00,3860.00,2704.00,776.00,380.00,22040.00,4348.00,5596.00,1432.00,684.00,748.00,-2464.00,104.00,800.00,-10880.00,0.00,-10880.00,1706.00,0.00
1964:Q2,3394.00,928.00,41580.00,1496.00,-740.00,-3844.00,-3360.00,-360.00,-6792.00,1044.00,36.00,0.00,0.00,0.00,1008.00,2576.00,172.00,0.00,0.00,0.00,0.00,172.00,42408.00,15140.00,148.00,20748.00,6372.00,88.00,0.00,0.00,20.00,5512.00,38960.00,-2100.00,544.00,96.00,-1872.00,-868.00,6152.00,3480.00,1372.00,1300.00,24120.00,4244.00,-3584.00,604.00,152.00,452.00,2404.00,56.00,-272.00,7336.00,0.00,7336.00,-155.00,0.00
1964:Q3,3513.00,1051.00,47800.00,-604.00,1708.00,3132.00,11060.00,844.00,5200.00,172.00,176.00,0.00,0.00,0.00,-4.00,5052.00,-208.00,0.00,0.00,0.00,0.00,-208.00,27796.00,1368.00,84.00,21284.00,5060.00,96.00,0.00,0.00,24.00,4588.00,49200.00,2808.00,-264.00,56.00,2464.00,552.00,18476.00,-1216.00,18908.00,784.00,21260.00,5072.00,1940.00,664.00,88.00,576.00,272.00,0.00,160.00,-1452.00,0.00,-1452.00,3862.00,0.00
1964:Q4,3671.00,1121.00,52000.00,56.00,820.00,-2496.00,5872.00,688.00,-916.00,3368.00,20.00,0.00,0.00,0.00,3348.00,3336.00,-604.00,0.00,0.00,0.00,0.00,-604.00,44556.00,20532.00,672.00,18928.00,4424.00,120.00,0.00,0.00,20.00,3052.00,43796.00,-360.00,4156.00,252.00,-4780.00,12.00,-4572.00,-5120.00,-320.00,868.00,30960.00,5296.00,-432.00,1060.00,676.00,384.00,1952.00,12.00,196.00,9684.00,0.00,9684.00,-5654.00,0.00
1965:Q1,3890.00,1120.00,25716.00,76.00,32.00,2868.00,-256.00,-1900.00,-5000.00,1020.00,4.00,0.00,0.00,0.00,1016.00,5392.00,232.00,0.00,0.00,0.00,0.00,232.00,35784.00,13952.00,-192.00,15760.00,6264.00,156.00,0.00,0.00,24.00,-12968.00,31676.00,1688.00,-5968.00,-188.00,6064.00,1780.00,1140.00,3452.00,-2024.00,-288.00,28948.00,5384.00,3116.00,284.00,-196.00,480.00,-2312.00,40.00,-664.00,-5948.00,0.00,-5948.00,8730.00,0.00
1965:Q2,3968.00,1100.00,54772.00,2224.00,1704.00,-2032.00,488.00,776.00,-6580.00,-280.00,144.00,0.00,0.00,0.00,-424.00,6512.00,60.00,0.00,0.00,0.00,0.00,60.00,41140.00,13084.00,96.00,19728.00,8232.00,196.00,0.00,0.00,24.00,11028.00,51328.00,1596.00,940.00,2148.00,-1268.00,-224.00,9968.00,11252.00,-944.00,-340.00,19636.00,8568.00,-1576.00,2488.00,100.00,2388.00,3356.00,-360.00,-364.00,8016.00,0.00,8016.00,-577.00,0.00
1965:Q3,3957.00,1064.00,31156.00,-180.00,-1008.00,2824.00,-564.00,288.00,-6400.00,792.00,124.00,0.00,0.00,0.00,668.00,5368.00,-612.00,0.00,0.00,0.00,0.00,-612.00,29172.00,3948.00,-132.00,21292.00,4064.00,188.00,0.00,0.00,28.00,696.00,34692.00,-2404.00,224.00,-2092.00,-1180.00,644.00,4088.00,-17060.00,20348.00,800.00,21860.00,7740.00,3724.00,-24.00,-132.00,108.00,864.00,-16.00,424.00,-1564.00,0.00,-1564.00,6429.00,0.00
1965:Q4,3952.00,988.00,63780.00,-844.00,884.00,-732.00,6840.00,-1368.00,5056.00,1004.00,-172.00,0.00,0.00,0.00,1176.00,2928.00,-780.00,0.00,0.00,0.00,0.00,-780.00,54892.00,32636.00,252.00,18024.00,3980.00,128.00,0.00,0.00,24.00,2588.00,52508.00,-416.00,3372.00,-108.00,-2776.00,-904.00,6728.00,-1584.00,7812.00,500.00,34608.00,1664.00,-3080.00,544.00,252.00,292.00,780.00,88.00,88.00,11504.00,0.00,11504.00,-8309.00,0.00
1966:Q1,3621.00,1165.00,14484.00,872.00,1172.00,-12.00,-284.00,160.00,-5548.00,1368.00,312.00,0.00,0.00,0.00,1056.00,3788.00,-52.00,0.00,0.00,0.00,0.00,-52.00,22508.00,248.00,-16.00,16016.00,6260.00,68.00,0.00,0.00,28.00,-9868.00,23608.00,5316.00,-3440.00,1932.00,5456.00,1368.00,-1080.00,-5768.00,5148.00,-460.00,20660.00,2132.00,-152.00,160.00,-12.00,172.00,-1240.00,-32.00,1024.00,-3180.00,0.00,-3180.00,11580.00,0.00
1966:Q2,3482.00,1102.00,55012.00,1348.00,204.00,-4.00,-2440.00,-1312.00,-7180.00,2104.00,92.00,0.00,0.00,0.00,2012.00,3904.00,44.00,0.00,0.00,0.00,0.00,44.00,40876.00,22164.00,104.00,14732.00,3876.00,-4.00,0.00,0.00,24.00,15008.00,53416.00,2424.00,2276.00,-1168.00,924.00,392.00,13976.00,23520.00,-8932.00,-612.00,14852.00,7488.00,-192.00,344.00,100.00,244.00,4384.00,0.00,-1752.00,11892.00,0.00,11892.00,784.00,0.00
1966:Q3,3599.00,1069.00,5376.00,340.00,-1672.00,964.00,-1812.00,252.00,-2852.00,-3040.00,352.00,0.00,0.00,0.00,-3392.00,3248.00,580.00,0.00,0.00,0.00,0.00,580.00,8652.00,-3160.00,-160.00,11204.00,768.00,4.00,0.00,0.00,28.00,-1128.00,9716.00,7988.00,-1240.00,2768.00,1516.00,4944.00,-10392.00,-22120.00,10816.00,912.00,7624.00,3692.00,992.00,-160.00,-160.00,0.00,1568.00,-32.00,-44.00,-1520.00,0.00,-1520.00,6870.00,0.00
1966:Q4,3415.00,1090.00,38500.00,-164.00,5684.00,644.00,1836.00,564.00,1308.00,1148.00,52.00,0.00,0.00,0.00,1096.00,-1820.00,636.00,0.00,0.00,0.00,0.00,636.00,34544.00,24780.00,744.00,7604.00,1416.00,96.00,0.00,0.00,28.00,-4168.00,21260.00,1708.00,3452.00,-3224.00,-2440.00,3920.00,3980.00,2236.00,840.00,904.00,25552.00,-4172.00,896.00,752.00,752.00,0.00,-960.00,12.00,472.00,-6980.00,0.00,-6980.00,-14915.00,0.00
1967:Q1,3006.00,834.00,30396.00,24.00,-1548.00,2956.00,35576.00,2628.00,17032.00,2984.00,596.00,0.00,0.00,0.00,2388.00,9572.00,3360.00,0.00,0.00,0.00,0.00,3360.00,-1472.00,-8704.00,324.00,5728.00,1180.00,164.00,0.00,0.00,76.00,-5380.00,42536.00,-7900.00,-5000.00,-576.00,292.00,-2616.00,7120.00,-2156.00,9680.00,-404.00,40916.00,8468.00,3104.00,1140.00,328.00,812.00,-7040.00,0.00,664.00,-3936.00,0.00,-3936.00,14312.00,0.00
1967:Q2,3275.00,971.00,54872.00,-1388.00,1284.00,2696.00,11944.00,768.00,-11328.00,4632.00,268.00,0.00,0.00,0.00,4364.00,13892.00,3980.00,0.00,0.00,0.00,0.00,3980.00,21208.00,1896.00,1368.00,13296.00,4648.00,232.00,0.00,0.00,76.00,18820.00,53256.00,680.00,340.00,96.00,1112.00,-868.00,-5376.00,1004.00,-6044.00,-336.00,33284.00,9460.00,3244.00,1472.00,1380.00,92.00,-3492.00,-16.00,-1356.00,15356.00,0.00,15356.00,688.00,0.00
1967:Q3,3263.00,1160.00,64724.00,3192.00,1892.00,104.00,33080.00,1056.00,23208.00,968.00,32.00,0.00,0.00,0.00,936.00,4668.00,3180.00,0.00,0.00,0.00,0.00,3180.00,29920.00,6204.00,48.00,19264.00,4404.00,252.00,0.00,0.00,84.00,-3800.00,67012.00,4712.00,-440.00,472.00,1156.00,3524.00,35796.00,2172.00,32688.00,936.00,31004.00,3156.00,1156.00,188.00,48.00,140.00,-720.00,-160.00,324.00,-8444.00,0.00,-8444.00,4391.00,0.00
1967:Q4,3405.00,1434.00,105960.00,96.00,3564.00,76.00,13320.00,-664.00,1188.00,4332.00,48.00,0.00,0.00,0.00,4284.00,7748.00,716.00,0.00,0.00,0.00,0.00,716.00,87536.00,64724.00,548.00,17804.00,4460.00,228.00,0.00,0.00,92.00,1048.00,51440.00,6352.00,4992.00,-120.00,896.00,584.00,10476.00,-52.00,9480.00,1048.00,29480.00,2124.00,1116.00,584.00,552.00,32.00,1056.00,36.00,32.00,184.00,0.00,184.00,-52550.00,0.00
1968:Q1,3997.00,1209.00,-10064.00,-1088.00,3784.00,1592.00,19924.00,1140.00,8292.00,3220.00,932.00,0.00,0.00,0.00,2288.00,5344.00,1928.00,0.00,0.00,0.00,0.00,1928.00,-26176.00,-43388.00,60.00,14324.00,2828.00,232.00,0.00,0.00,92.00,-8424.00,34940.00,2272.00,-4556.00,4996.00,-1160.00,2992.00,-1416.00,-3468.00,2380.00,-328.00,32832.00,-1472.00,2884.00,60.00,60.00,0.00,-468.00,-20.00,52.00,216.00,0.00,216.00,47792.00,0.00
1968:Q2,4224.00,1396.00,54584.00,-516.00,-1532.00,1472.00,-2196.00,-1260.00,-7200.00,-228.00,492.00,0.00,0.00,0.00,-720.00,5116.00,1376.00,0.00,0.00,0.00,0.00,1376.00,33656.00,7940.00,-160.00,18484.00,7392.00,228.00,0.00,0.00,100.00,23372.00,52172.00,9820.00,2376.00,-4392.00,6740.00,5096.00,-3028.00,1932.00,-4648.00,-312.00,12216.00,2484.00,3320.00,544.00,-160.00,704.00,2480.00,0.00,-392.00,24728.00,0.00,24728.00,416.00,0.00
1968:Q3,4649.00,1527.00,72320.00,3256.00,3204.00,3848.00,24888.00,1620.00,8476.00,2144.00,288.00,0.00,0.00,0.00,1856.00,11232.00,1416.00,0.00,0.00,0.00,0.00,1416.00,42504.00,13340.00,132.00,20460.00,8572.00,272.00,0.00,0.00,108.00,-5760.00,75372.00,3756.00,-672.00,5092.00,-4204.00,3540.00,41100.00,9016.00,31292.00,792.00,24548.00,15168.00,1880.00,464.00,132.00,332.00,548.00,-120.00,408.00,-12380.00,0.00,-12380.00,6174.00,0.00
1968:Q4,4502.00,1566.00,89328.00,3404.00,-2388.00,3940.00,13240.00,-1676.00,-1312.00,1336.00,8.00,0.00,0.00,0.00,1328.00,12776.00,2116.00,0.00,0.00,0.00,0.00,2116.00,77856.00,47436.00,320.00,21192.00,8908.00,272.00,0.00,0.00,112.00,-7108.00,65196.00,856.00,6848.00,-5508.00,3988.00,-4472.00,12064.00,-8376.00,19496.00,944.00,32000.00,10164.00,1868.00,324.00,328.00,-4.00,932.00,-92.00,-176.00,7256.00,0.00,7256.00,-21196.00,0.00
1969:Q1,4819.00,1873.00,-2508.00,-5292.00,3980.00,1512.00,-6756.00,1252.00,-10980.00,792.00,668.00,0.00,0.00,0.00,124.00,768.00,1412.00,0.00,0.00,0.00,0.00,1412.00,16468.00,-6652.00,116.00,17764.00,5240.00,240.00,0.00,0.00,120.00,-12780.00,18928.00,12024.00,-5792.00,3236.00,192.00,14388.00,-16960.00,-1520.00,-15396.00,-44.00,28312.00,-23188.00,7332.00,-380.00,116.00,-496.00,288.00,-100.00,616.00,10984.00,4000.00,6984.00,24382.00,0.00
1969:Q2,5192.00,1772.00,59772.00,3112.00,-7440.00,1192.00,-9812.00,600.00,-17136.00,1384.00,284.00,0.00,0.00,0.00,1100.00,5296.00,44.00,0.00,0.00,0.00,0.00,44.00,43188.00,13416.00,1332.00,20568.00,7872.00,232.00,0.00,0.00,128.00,29172.00,58672.00,23864.00,-2248.00,208.00,11188.00,14716.00,5540.00,4088.00,1496.00,-44.00,-2728.00,-780.00,7376.00,992.00,1344.00,-352.00,4328.00,16.00,-624.00,20688.00,4000.00,16688.00,2320.00,0.00
1969:Q3,5516.00,1692.00,-3488.00,-36.00,5928.00,5500.00,-15668.00,304.00,-12076.00,-2080.00,-164.00,0.00,0.00,0.00,-1916.00,-1412.00,-404.00,0.00,0.00,0.00,0.00,-404.00,23692.00,-452.00,1128.00,19716.00,3300.00,232.00,0.00,0.00,136.00,-23272.00,6000.00,-1240.00,3364.00,1908.00,-10620.00,4108.00,8644.00,-564.00,8464.00,744.00,4880.00,-26516.00,7424.00,1160.00,1136.00,24.00,6108.00,12.00,480.00,5048.00,4000.00,1048.00,13312.00,0.00
1969:Q4,5682.00,1609.00,57248.00,2676.00,-1564.00,5696.00,-5172.00,-496.00,-6508.00,3188.00,-424.00,0.00,0.00,0.00,3612.00,-2116.00,760.00,0.00,0.00,0.00,0.00,760.00,56948.00,40428.00,700.00,11996.00,3824.00,248.00,0.00,0.00,140.00,-1724.00,33176.00,12200.00,4508.00,-5372.00,1100.00,11964.00,21428.00,-1828.00,22436.00,820.00,19360.00,-12536.00,6760.00,800.00,712.00,88.00,5396.00,-52.00,-136.00,-20044.00,4000.00,-24044.00,-20000.00,0.00
1970:Q1,5605.00,1475.00,22064.00,-1644.00,-660.00,3144.00,3252.00,-224.00,-9576.00,3588.00,284.00,0.00,0.00,0.00,3304.00,3948.00,5516.00,0.00,0.00,0.00,0.00,5516.00,-532.00,-9816.00,-316.00,7944.00,1656.00,300.00,0.00,0.00,156.00,18048.00,28248.00,10160.00,-4812.00,5484.00,13872.00,-4384.00,1892.00,5176.00,-3364.00,80.00,7888.00,5836.00,2040.00,-228.00,-320.00,92.00,1824.00,108.00,1756.00,-3028.00,4000.00,-7028.00,10314.00,0.00
1970:Q2,5193.00,1526.00,57848.00,3400.00,2640.00,2076.00,21748.00,1024.00,1492.00,2284.00,496.00,0.00,0.00,0.00,1788.00,10920.00,6028.00,0.00,0.00,0.00,0.00,6028.00,17396.00,3512.00,1984.00,9756.00,2144.00,328.00,0.00,0.00,160.00,10100.00,56020.00,-7284.00,1300.00,-4896.00,-948.00,-2740.00,19208.00,7000.00,12156.00,52.00,38104.00,18180.00,1864.00,2136.00,2004.00,132.00,1964.00,32.00,-1144.00,-17040.00,4000.00,-21040.00,1839.00,0.00
1970:Q3,5073.00,1710.00,95160.00,-2636.00,4100.00,10380.00,38756.00,2164.00,19296.00,6320.00,844.00,0.00,0.00,0.00,5476.00,11120.00,-144.00,0.00,0.00,0.00,0.00,-144.00,40988.00,20580.00,-400.00,17240.00,3568.00,348.00,0.00,0.00,172.00,3052.00,104000.00,-8068.00,-996.00,2092.00,-4192.00,-4972.00,33816.00,1112.00,31656.00,1048.00,35408.00,44092.00,1736.00,-336.00,-404.00,68.00,1156.00,356.00,748.00,-4908.00,8000.00,-12908.00,12203.00,0.00
1970:Q4,4998.00,1931.00,63472.00,-212.00,2180.00,9844.00,43556.00,1208.00,11784.00,12080.00,1108.00,0.00,0.00,0.00,10972.00,15936.00,2548.00,0.00,0.00,0.00,0.00,2548.00,36132.00,9836.00,3872.00,20744.00,1680.00,356.00,0.00,0.00,180.00,-28564.00,64176.00,-11020.00,7792.00,-2072.00,-4464.00,-12276.00,-34300.00,-1752.00,-33464.00,916.00,33652.00,27216.00,2060.00,4012.00,3912.00,100.00,360.00,12.00,72.00,42112.00,8000.00,34112.00,3771.00,0.00
1971:Q1,4541.00,2016.00,127568.00,780.00,4032.00,2700.00,48972.00,1812.00,11140.00,6080.00,1096.00,0.00,0.00,0.00,4984.00,17992.00,11948.00,0.00,0.00,0.00,0.00,11948.00,36060.00,5284.00,368.00,23576.00,6832.00,384.00,0.00,0.00,196.00,34444.00,132256.00,2344.00,-6844.00,224.00,21368.00,-12404.00,11288.00,-13180.00,25684.00,-1216.00,94888.00,21432.00,7540.00,2032.00,372.00,1660.00,-3700.00,776.00,1012.00,-5356.00,4000.00,-9356.00,7213.00,0.00
1971:Q2,4946.00,2251.00,94316.00,4796.00,-196.00,-1864.00,30460.00,-1084.00,-52.00,13616.00,968.00,0.00,0.00,0.00,12648.00,13072.00,4908.00,0.00,0.00,0.00,0.00,4908.00,55200.00,8948.00,1512.00,36424.00,8316.00,432.00,0.00,0.00,204.00,5284.00,93040.00,-8364.00,-4.00,220.00,-3248.00,-5332.00,32996.00,14660.00,19644.00,-1308.00,74424.00,2800.00,7624.00,1876.00,1524.00,352.00,-9796.00,712.00,-1820.00,-7412.00,4000.00,-11412.00,1419.00,0.00
1971:Q3,5803.00,2286.00,92944.00,-1700.00,1504.00,8480.00,7180.00,452.00,-11388.00,4308.00,1400.00,0.00,0.00,0.00,2908.00,8528.00,5280.00,0.00,0.00,0.00,0.00,5280.00,69492.00,15440.00,1608.00,43000.00,9444.00,416.00,0.00,0.00,216.00,7356.00,99220.00,-6676.00,-88.00,-256.00,-7420.00,1088.00,25504.00,1300.00,23896.00,308.00,51480.00,6028.00,7576.00,2172.00,1624.00,548.00,1584.00,628.00,532.00,10392.00,8000.00,2392.00,9793.00,0.00
