date,FL734090005.Q,FL733030003.Q,FL732051003.Q,FL734022605.Q,FL733061103.Q,FL733061703.Q,FL733063003.Q,FL733069005.Q,FL733040005.Q,FL733090005.Q,FL763194735.Q,FL513194733.Q,FL543194733.Q,FL613194733.Q,FL663194735.Q,FL263194735.Q,FL733093005.Q,FL734190005.Q,FL732151003.Q,FL734122005.Q,FL733169103.Q,FL733163003.Q,FL733168003.Q,FL733193005.Q
2006:Q3,1841888.00,1335.00,13411.00,29346.00,2274.00,12560.00,14512.00,4608.00,15121.00,1778067.00,1095094.00,0.00,38598.00,197369.00,97589.00,63626.00,285791.00,789517.00,13032.00,480735.00,75138.00,405597.00,53696.00,242054.00
2006:Q4,1960275.00,1559.00,9485.00,30379.00,2505.00,11172.00,16702.00,5573.00,15160.00,1898119.00,1142901.00,0.00,38325.00,198450.00,114484.00,68428.00,335531.00,865207.00,10253.00,503268.00,81730.00,421538.00,55435.00,296251.00
2007:Q1,1969018.00,1123.00,9963.00,27887.00,747.00,12537.00,14603.00,3913.00,15129.00,1911003.00,1153316.00,0.00,39483.00,244088.00,61851.00,74285.00,337980.00,875035.00,10609.00,525062.00,86019.00,439043.00,54949.00,284415.00
2007:Q2,2028901.00,1305.00,8077.00,26331.00,824.00,11551.00,13956.00,4133.00,15597.00,1973458.00,1172086.00,0.00,41425.00,257099.00,69141.00,88792.00,344915.00,928816.00,8804.00,556110.00,90345.00,465765.00,68129.00,295773.00
2007:Q3,2116724.00,670.00,6795.00,31258.00,702.00,12703.00,17853.00,4572.00,19773.00,2053656.00,1210493.00,0.00,41878.00,244675.00,96220.00,108899.00,351491.00,979699.00,7645.00,591875.00,102141.00,489734.00,71768.00,308411.00
2007:Q4,2161054.00,839.00,6898.00,52843.00,7073.00,9889.00,35881.00,6276.00,20450.00,2073748.00,1256904.00,0.00,43658.00,239918.00,57001.00,110609.00,365658.00,1048534.00,7735.00,632667.00,116712.00,515955.00,77941.00,330191.00
2008:Q1,2228926.00,515.00,5089.00,54256.00,6331.00,12969.00,34956.00,5881.00,20163.00,2143022.00,1284259.00,0.00,42974.00,244195.00,69557.00,115521.00,386516.00,1078087.00,5721.00,667130.00,115762.00,551368.00,74140.00,331096.00
2008:Q2,2391844.00,476.00,5556.00,77500.00,11846.00,28302.00,37352.00,7045.00,16720.00,2284547.00,1355885.00,0.00,42277.00,237696.00,113809.00,96983.00,437897.00,1194992.00,5993.00,740982.00,130322.00,610660.00,93410.00,354607.00
2008:Q3,2294840.00,526.00,5029.00,69116.00,13650.00,16624.00,38842.00,6359.00,17277.00,2196533.00,1353467.00,0.00,36965.00,241345.00,81375.00,72876.00,410505.00,1143324.00,4912.00,682179.00,115851.00,566328.00,100870.00,355363.00
2008:Q4,2481934.00,705.00,322.00,64731.00,3095.00,25801.00,35835.00,8241.00,19289.00,2388646.00,1370538.00,0.00,31165.00,232593.00,155214.00,101539.00,497597.00,1233270.00,713.00,716632.00,77705.00,638927.00,91282.00,424643.00
2009:Q1,3302807.00,15215.00,28494.00,54154.00,560.00,21606.00,31988.00,16681.00,20974.00,3167289.00,1578186.00,0.00,29710.00,226232.00,618447.00,101028.00,613686.00,1796499.00,696.00,1096387.00,56148.00,1040239.00,165695.00,533721.00
2009:Q2,3323102.00,14176.00,34398.00,58893.00,7033.00,22354.00,29506.00,15911.00,20630.00,3179094.00,1547001.00,0.00,33868.00,212692.00,647231.00,123535.00,614767.00,1799588.00,813.00,1100628.00,51880.00,1048748.00,161149.00,536998.00
2009:Q3,3378179.00,32045.00,39547.00,59632.00,4170.00,22327.00,33135.00,16194.00,21404.00,3209357.00,1590646.00,0.00,40850.00,208387.00,600423.00,133976.00,635075.00,1835714.00,621.00,1121773.00,55614.00,1066159.00,159949.00,553371.00
2009:Q4,3365851.00,11230.00,48212.00,61192.00,5817.00,24319.00,31056.00,14605.00,21352.00,3209260.00,1599484.00,0.00,40458.00,209273.00,596054.00,125059.00,638932.00,1805137.00,553.00,1089513.00,60790.00,1028723.00,164191.00,550880.00
2010:Q1,3350704.00,12058.00,52402.00,61981.00,5793.00,22560.00,33628.00,17108.00,22035.00,3185120.00,1576985.00,0.00,43193.00,181463.00,614407.00,132855.00,636217.00,1790493.00,1002.00,1070653.00,73977.00,996676.00,168816.00,550022.00
2010:Q2,3344721.00,7039.00,60244.00,44538.00,5015.00,22107.00,17416.00,18509.00,24347.00,3190044.00,1632910.00,0.00,46949.00,178964.00,600978.00,98879.00,631364.00,1753420.00,1264.00,1041059.00,63721.00,977338.00,164376.00,546721.00
2010:Q3,3451330.00,8217.00,69608.00,89557.00,17211.00,30133.00,42213.00,18564.00,24690.00,3240694.00,1651420.00,0.00,50812.00,178300.00,592883.00,118346.00,648933.00,1828761.00,2324.00,1092169.00,64386.00,1027783.00,175934.00,558334.00
2010:Q4,3354835.00,9953.00,50286.00,79049.00,19615.00,21086.00,38348.00,18895.00,25105.00,3171547.00,1632838.00,0.00,62692.00,114953.00,626559.00,135644.00,598861.00,1762651.00,795.00,1046936.00,64735.00,982201.00,190299.00,524621.00
2011:Q1,3420872.00,11521.00,58677.00,78768.00,16067.00,22240.00,40461.00,26883.00,25149.00,3219874.00,1670981.00,0.00,64485.00,99789.00,647967.00,121881.00,614771.00,1791636.00,1118.00,1058002.00,73625.00,984377.00,200121.00,532395.00
2011:Q2,3479308.00,14025.00,61726.00,81073.00,8958.00,31511.00,40604.00,24222.00,25024.00,3273238.00,1674186.00,0.00,67373.00,98802.00,608851.00,186247.00,637779.00,1805382.00,1313.00,1011289.00,76947.00,934342.00,258423.00,534357.00
2011:Q3,3505804.00,14333.00,52684.00,85635.00,20355.00,43249.00,22031.00,24830.00,26492.00,3301830.00,1694450.00,0.00,74569.00,97143.00,595478.00,199283.00,640907.00,1774438.00,1188.00,984368.00,71710.00,912658.00,264446.00,524436.00
2011:Q4,3423569.00,12351.00,50466.00,78175.00,26760.00,33131.00,18284.00,22895.00,27552.00,3232131.00,1708980.00,0.00,72032.00,94615.00,613538.00,166260.00,576706.00,1706357.00,1216.00,966499.00,75876.00,890623.00,254267.00,484375.00
2012:Q1,4143296.00,17583.00,233.00,156262.00,36405.00,42008.00,77849.00,53132.00,33685.00,3882401.00,1782171.00,17087.00,163823.00,87937.00,798396.00,185594.00,847393.00,2022329.00,1138.00,1067319.00,87182.00,980137.00,234471.00,719401.00
2012:Q2,4055269.00,25007.00,274.00,118127.00,8666.00,23859.00,85602.00,53246.00,34751.00,3823864.00,1825733.00,19694.00,170943.00,84537.00,769568.00,166144.00,787245.00,1935254.00,1052.00,1036055.00,87019.00,949036.00,175691.00,722456.00
2012:Q3,4258288.00,35444.00,402.00,110966.00,11171.00,21651.00,78144.00,107846.00,36202.00,3967428.00,1871250.00,14358.00,97497.00,84216.00,946466.00,153959.00,799682.00,2204180.00,1171.00,1196694.00,116963.00,1079731.00,229829.00,776486.00
2012:Q4,4330144.00,34428.00,10493.00,103849.00,8182.00,22940.00,72727.00,105327.00,34876.00,4041171.00,1889186.00,11246.00,17190.00,91147.00,1060493.00,114722.00,857187.00,2238698.00,49.00,1219612.00,116436.00,1103176.00,196787.00,822250.00
2013:Q1,4426220.00,30812.00,10122.00,107324.00,9464.00,26017.00,71843.00,105980.00,36114.00,4135868.00,1916858.00,5087.00,17404.00,74749.00,1054332.00,137176.00,930262.00,2294089.00,31.00,1209417.00,117743.00,1091674.00,200856.00,883785.00
2013:Q2,4380896.00,32715.00,6996.00,115378.00,18730.00,24978.00,71670.00,110730.00,36401.00,4078676.00,1880499.00,5099.00,17250.00,75775.00,1072517.00,100687.00,926849.00,2258420.00,30.00,1167635.00,110568.00,1057067.00,205223.00,885532.00
2013:Q3,4411602.00,32627.00,9757.00,117299.00,17107.00,29136.00,71056.00,100511.00,37530.00,4113878.00,1898040.00,5292.00,17656.00,75948.00,1032338.00,127314.00,957290.00,2257972.00,30.00,1180686.00,109376.00,1071310.00,182757.00,894499.00
2013:Q4,4299632.00,35910.00,7686.00,76143.00,16640.00,27973.00,31530.00,75695.00,39933.00,4064265.00,1937249.00,5215.00,10732.00,75371.00,1087560.00,97867.00,850271.00,2142110.00,30.00,1192125.00,96552.00,1095573.00,210551.00,739404.00
2014:Q1,4339343.00,37536.00,7590.00,72464.00,16537.00,26120.00,29807.00,73032.00,41116.00,4107605.00,1982050.00,4675.00,10963.00,63884.00,1112534.00,89716.00,843783.00,2142347.00,25.00,1197271.00,89675.00,1107596.00,208624.00,736427.00
2014:Q2,4409226.00,31404.00,9509.00,79359.00,21769.00,26422.00,31168.00,64121.00,42429.00,4182404.00,2032241.00,5139.00,11548.00,63141.00,1126620.00,97179.00,846536.00,2150786.00,25.00,1220727.00,91308.00,1129419.00,186160.00,743874.00
2014:Q3,4382951.00,40967.00,8153.00,88704.00,23945.00,27173.00,37586.00,63840.00,43630.00,4137657.00,2059242.00,5079.00,11474.00,62131.00,1085658.00,93189.00,820884.00,2114382.00,25.00,1207749.00,81883.00,1125866.00,187888.00,718720.00
2014:Q4,4390825.00,27021.00,2545.00,75962.00,13850.00,27976.00,34136.00,64821.00,44963.00,4175513.00,2133181.00,5295.00,11514.00,62245.00,1092364.00,83296.00,787618.00,2102594.00,25.00,1200119.00,76967.00,1123152.00,194229.00,708221.00
2015:Q1,4360269.00,33777.00,5782.00,70464.00,10246.00,31026.00,29192.00,62334.00,46013.00,4141899.00,2112751.00,3911.00,11794.00,61065.00,1075586.00,92031.00,784761.00,2079549.00,42.00,1188762.00,69974.00,1118788.00,191753.00,698992.00
2015:Q2,4398183.00,35981.00,7604.00,70895.00,8862.00,29644.00,32389.00,55101.00,47013.00,4181589.00,2140176.00,4611.00,11841.00,58566.00,1129620.00,82838.00,753937.00,2066301.00,64.00,1192605.00,56274.00,1136331.00,187610.00,686022.00
2015:Q3,4349435.00,26900.00,3970.00,75384.00,12945.00,30344.00,32095.00,37675.00,48013.00,4157493.00,2158628.00,4810.00,12072.00,58324.00,1133474.00,97100.00,693085.00,1990060.00,89.00,1181507.00,16009.00,1165498.00,178843.00,629621.00
2015:Q4,3955923.00,19127.00,2141.00,55318.00,10173.00,23674.00,21471.00,23958.00,49013.00,3806366.00,2169698.00,4534.00,12022.00,59691.00,1018272.00,92081.00,450068.00,1621806.00,95.00,1057228.00,5659.00,1051569.00,155555.00,408928.00
2016:Q1,4016116.00,19592.00,3000.00,52849.00,10020.00,21735.00,21094.00,23208.00,50013.00,3867454.00,2206611.00,4021.00,12894.00,56122.00,1040452.00,93911.00,453443.00,1650997.00,80.00,1087537.00,5584.00,1081953.00,160343.00,403037.00
2016:Q2,4031870.00,16950.00,3183.00,55011.00,8972.00,23115.00,22924.00,22007.00,51013.00,3883706.00,2278626.00,4395.00,13655.00,56218.00,974065.00,110427.00,446320.00,1662433.00,73.00,1108643.00,4601.00,1104042.00,155388.00,398329.00
