date,FU616000105.Q,FU615013005.Q,FU614090005.Q,FU613020003.Q,FU613030003.Q,FU613063003.Q,FU614023005.Q,FU613069500.Q,FU613065000.Q,FU613066005.Q,FU613092003.Q,FU613090005.Q,FU614190005.Q,FU614122005.Q,FU613169100.Q,FU613163005.Q,FU614123005.Q,FU613168000.Q,FU613169005.Q,FU613178003.Q,FU613192003.Q,FU613190005.Q,FU613194003.Q,FU613193005.Q,FU617005005.Q,FU613066303.Q
1975:Q2,191.00,325.00,-2066.00,41.00,13.00,0.00,765.00,908.00,-32.00,-111.00,11.00,-2896.00,-2081.00,810.00,223.00,587.00,567.00,567.00,0.00,-53.00,1.00,-3406.00,752.00,-4158.00,-149.00,0.00
1975:Q3,281.00,333.00,1126.00,40.00,14.00,0.00,1221.00,717.00,275.00,229.00,10.00,-159.00,1173.00,1009.00,-601.00,1610.00,-4532.00,-4532.00,0.00,23.00,1.00,4672.00,3661.00,1011.00,-5.00,0.00
1975:Q4,204.00,341.00,2070.00,39.00,13.00,0.00,2486.00,1457.00,-31.00,1060.00,11.00,-479.00,2128.00,3133.00,1544.00,1589.00,-699.00,-699.00,0.00,-1.00,1.00,-306.00,3410.00,-3716.00,-79.00,0.00
1976:Q1,178.00,356.00,1806.00,38.00,12.00,0.00,1737.00,2654.00,477.00,-1394.00,11.00,8.00,1536.00,287.00,600.00,-313.00,-188.00,-188.00,0.00,33.00,1.00,1403.00,774.00,629.00,-447.00,0.00
1976:Q2,208.00,365.00,3035.00,37.00,13.00,0.00,3108.00,2071.00,355.00,682.00,10.00,-133.00,2883.00,1536.00,62.00,1474.00,-95.00,-95.00,0.00,-61.00,2.00,1501.00,1139.00,362.00,-309.00,0.00
1976:Q3,230.00,378.00,930.00,37.00,12.00,0.00,1368.00,725.00,12.00,631.00,11.00,-498.00,838.00,1207.00,572.00,635.00,-1624.00,-1624.00,0.00,25.00,2.00,1228.00,1126.00,102.00,-239.00,0.00
1976:Q4,242.00,391.00,5296.00,36.00,12.00,0.00,5337.00,3130.00,484.00,1723.00,11.00,-100.00,5430.00,3754.00,2026.00,1728.00,1924.00,1924.00,0.00,3.00,2.00,-253.00,1280.00,-1533.00,-16.00,0.00
1977:Q1,289.00,411.00,3184.00,35.00,12.00,0.00,3458.00,3605.00,254.00,-401.00,12.00,-333.00,2920.00,2066.00,1209.00,857.00,-1117.00,-1117.00,0.00,18.00,2.00,1951.00,72.00,1879.00,-386.00,0.00
1977:Q2,281.00,429.00,6242.00,35.00,11.00,0.00,6090.00,3700.00,724.00,1666.00,11.00,95.00,5973.00,6217.00,3146.00,3071.00,409.00,409.00,0.00,28.00,1.00,-682.00,726.00,-1408.00,-417.00,0.00
1977:Q3,284.00,446.00,4767.00,34.00,12.00,0.00,3861.00,924.00,1433.00,1504.00,11.00,849.00,4756.00,529.00,-150.00,679.00,1777.00,1777.00,0.00,31.00,1.00,2418.00,1024.00,1394.00,-173.00,0.00
1977:Q4,293.00,468.00,8586.00,33.00,11.00,0.00,8563.00,5268.00,653.00,2642.00,12.00,-33.00,8374.00,7686.00,4193.00,3493.00,2398.00,2398.00,0.00,29.00,2.00,-1741.00,-401.00,-1340.00,-388.00,0.00
1978:Q1,303.00,526.00,2946.00,32.00,10.00,0.00,3215.00,3348.00,243.00,-376.00,44.00,-355.00,2614.00,2947.00,1305.00,1642.00,-1625.00,-1625.00,0.00,30.00,5.00,1257.00,447.00,810.00,-555.00,0.00
1978:Q2,337.00,576.00,6725.00,31.00,11.00,0.00,6266.00,2675.00,1039.00,2552.00,45.00,372.00,6456.00,4078.00,2725.00,1353.00,2244.00,2244.00,0.00,37.00,5.00,92.00,2401.00,-2309.00,-508.00,0.00
1978:Q3,281.00,602.00,5545.00,31.00,10.00,0.00,4130.00,-383.00,1971.00,2542.00,48.00,1326.00,5214.00,203.00,102.00,101.00,-50.00,-50.00,0.00,30.00,5.00,5026.00,651.00,4375.00,-652.00,0.00
1978:Q4,266.00,631.00,12987.00,30.00,10.00,0.00,12069.00,5814.00,1665.00,4590.00,49.00,829.00,12745.00,5692.00,3694.00,1998.00,2770.00,2770.00,0.00,9.00,5.00,4269.00,1097.00,3172.00,-607.00,0.00
1979:Q1,308.00,653.00,5297.00,29.00,10.00,0.00,5560.00,4105.00,390.00,1065.00,52.00,-354.00,5060.00,5673.00,4969.00,704.00,-857.00,-857.00,0.00,-10.00,12.00,242.00,-291.00,533.00,-582.00,0.00
1979:Q2,371.00,660.00,11898.00,29.00,9.00,0.00,10247.00,4186.00,2415.00,3646.00,53.00,1560.00,11771.00,4341.00,4326.00,15.00,2915.00,2915.00,0.00,-30.00,12.00,4533.00,319.00,4214.00,-417.00,0.00
1979:Q3,398.00,690.00,8097.00,28.00,10.00,0.00,5587.00,-1214.00,3320.00,3481.00,56.00,2416.00,8131.00,-1734.00,-633.00,-1101.00,2226.00,2226.00,0.00,-38.00,12.00,7665.00,2083.00,5582.00,-259.00,0.00
1979:Q4,372.00,698.00,6627.00,27.00,9.00,0.00,7737.00,3041.00,-276.00,4972.00,58.00,-1204.00,5379.00,7423.00,4620.00,2803.00,82.00,82.00,0.00,-39.00,12.00,-2099.00,1358.00,-3457.00,-1574.00,0.00
1980:Q1,377.00,797.00,472.00,26.00,8.00,0.00,2885.00,1131.00,-464.00,2218.00,61.00,-2508.00,1319.00,-436.00,-1935.00,1499.00,-256.00,-256.00,0.00,-22.00,-106.00,2139.00,-419.00,2558.00,428.00,0.00
1980:Q2,93.00,768.00,7347.00,25.00,9.00,0.00,3282.00,299.00,120.00,2863.00,63.00,3968.00,4603.00,1325.00,-1157.00,2482.00,-136.00,-136.00,0.00,-18.00,105.00,3327.00,1087.00,2240.00,-3419.00,100.00
1980:Q3,36.00,790.00,1574.00,25.00,8.00,0.00,619.00,-2119.00,2084.00,654.00,66.00,856.00,357.00,663.00,-719.00,1382.00,722.00,722.00,0.00,-18.00,259.00,-1269.00,1007.00,-2276.00,-1971.00,66.00
1980:Q4,21.00,819.00,4639.00,24.00,8.00,0.00,7107.00,4555.00,179.00,2373.00,68.00,-2568.00,5471.00,3383.00,2849.00,534.00,607.00,607.00,0.00,-25.00,117.00,1389.00,1557.00,-168.00,34.00,105.00
1981:Q1,102.00,796.00,5538.00,23.00,8.00,0.00,1555.00,597.00,1140.00,-182.00,72.00,3880.00,5476.00,1252.00,1778.00,-526.00,-828.00,-828.00,0.00,-25.00,-399.00,5476.00,-5579.00,11055.00,-755.00,21.00
1981:Q2,109.00,827.00,9206.00,23.00,7.00,0.00,10303.00,6767.00,1805.00,1731.00,74.00,-1201.00,9650.00,5935.00,5444.00,491.00,1980.00,1980.00,0.00,-27.00,27.00,1735.00,-1185.00,2920.00,-274.00,15.00
1981:Q3,-6.00,860.00,4594.00,22.00,8.00,0.00,3906.00,-1250.00,632.00,4524.00,77.00,581.00,4216.00,2455.00,2281.00,174.00,394.00,394.00,0.00,-29.00,157.00,1239.00,-2586.00,3825.00,-1244.00,-24.00
1981:Q4,18.00,886.00,5360.00,21.00,7.00,0.00,6990.00,4520.00,-341.00,2811.00,81.00,-1739.00,5131.00,3414.00,118.00,3296.00,363.00,363.00,0.00,-34.00,-181.00,1569.00,1503.00,66.00,-1096.00,131.00
1982:Q1,104.00,832.00,3144.00,19.00,6.00,0.00,433.00,528.00,628.00,-723.00,215.00,2471.00,3162.00,-1722.00,-5012.00,3290.00,1298.00,1298.00,0.00,-36.00,-124.00,3746.00,-546.00,4292.00,-710.00,162.00
1982:Q2,187.00,810.00,7330.00,18.00,6.00,0.00,5750.00,1337.00,1405.00,3008.00,168.00,1388.00,7358.00,5747.00,4383.00,1364.00,9.00,9.00,0.00,-45.00,246.00,1401.00,-2153.00,3554.00,-595.00,-131.00
1982:Q3,280.00,792.00,331.00,18.00,6.00,0.00,121.00,-348.00,499.00,-30.00,241.00,-55.00,250.00,-3097.00,-4144.00,1047.00,-89.00,-89.00,0.00,-39.00,-266.00,3741.00,6898.00,-3157.00,-593.00,4.00
1982:Q4,403.00,778.00,1934.00,21.00,7.00,0.00,3968.00,-773.00,1594.00,3147.00,-262.00,-1800.00,1330.00,1336.00,-1040.00,2376.00,1373.00,1373.00,0.00,-22.00,393.00,-1750.00,3107.00,-4857.00,-979.00,150.00
1983:Q1,490.00,1455.00,6791.00,21.00,7.00,0.00,2804.00,1305.00,1160.00,339.00,557.00,3402.00,5832.00,1436.00,506.00,930.00,1209.00,1209.00,0.00,3.00,-115.00,3299.00,1179.00,2120.00,-1924.00,142.00
1983:Q2,657.00,1502.00,6861.00,22.00,7.00,0.00,6804.00,2065.00,1519.00,3220.00,-53.00,81.00,6685.00,4174.00,4128.00,46.00,376.00,376.00,0.00,25.00,187.00,1923.00,987.00,936.00,-1020.00,175.00
1983:Q3,754.00,1576.00,3106.00,22.00,8.00,0.00,3429.00,913.00,99.00,2417.00,12.00,-365.00,2494.00,2633.00,877.00,1756.00,105.00,105.00,0.00,30.00,238.00,-512.00,1057.00,-1569.00,-1434.00,244.00
1983:Q4,758.00,1696.00,9053.00,25.00,8.00,0.00,12121.00,7744.00,-90.00,4467.00,-32.00,-3069.00,10089.00,4804.00,3543.00,1261.00,738.00,738.00,0.00,16.00,-645.00,5176.00,1952.00,3224.00,98.00,462.00
1984:Q1,815.00,2105.00,8382.00,-275.00,-92.00,0.00,5210.00,6352.00,1028.00,-2170.00,488.00,3051.00,7763.00,7174.00,4974.00,2200.00,-1509.00,-1509.00,0.00,5.00,1238.00,855.00,861.00,-6.00,-1909.00,681.00
1984:Q2,765.00,2210.00,9240.00,2.00,1.00,8.00,9729.00,3536.00,3054.00,3139.00,-458.00,-42.00,9586.00,3530.00,3971.00,-441.00,3364.00,3364.00,0.00,-2.00,98.00,2596.00,1941.00,655.00,-1099.00,776.00
1984:Q3,562.00,2282.00,4305.00,102.00,34.00,397.00,3954.00,954.00,305.00,2695.00,309.00,-491.00,4076.00,2621.00,-1375.00,3996.00,361.00,361.00,0.00,-4.00,886.00,212.00,4693.00,-4481.00,-1949.00,556.00
1984:Q4,443.00,2348.00,10734.00,-145.00,-48.00,-567.00,16067.00,10727.00,968.00,4372.00,170.00,-4743.00,10977.00,8883.00,5073.00,3810.00,976.00,976.00,0.00,-2.00,-315.00,1435.00,1899.00,-464.00,-1662.00,784.00
1985:Q1,518.00,2465.00,6067.00,65.00,21.00,254.00,3653.00,5130.00,-1308.00,-169.00,11.00,2063.00,6341.00,6887.00,6367.00,520.00,-3556.00,-3556.00,0.00,3.00,-100.00,3107.00,2235.00,872.00,-1673.00,870.00
1985:Q2,585.00,2517.00,14542.00,279.00,93.00,1089.00,12952.00,2768.00,4065.00,6119.00,-29.00,158.00,14502.00,12427.00,5182.00,7245.00,-2155.00,-2155.00,0.00,4.00,300.00,3926.00,6309.00,-2383.00,-1972.00,774.00
1985:Q3,817.00,2491.00,18353.00,637.00,213.00,2481.00,13203.00,-3526.00,6735.00,9994.00,174.00,1645.00,19042.00,11698.00,11547.00,151.00,5700.00,5700.00,0.00,5.00,-324.00,1963.00,5873.00,-3910.00,-985.00,515.00
1985:Q4,796.00,2549.00,15196.00,-24.00,-8.00,-95.00,17123.00,13878.00,-1522.00,4767.00,-31.00,-1769.00,15643.00,13297.00,6466.00,6831.00,-2443.00,-2443.00,0.00,5.00,-423.00,5207.00,3159.00,2048.00,-1306.00,526.00
1986:Q1,867.00,3117.00,11335.00,376.00,125.00,1468.00,8615.00,7513.00,475.00,627.00,1274.00,-523.00,11548.00,14430.00,5931.00,8499.00,-1492.00,-1492.00,0.00,2.00,-100.00,-1292.00,2764.00,-4056.00,-2037.00,593.00
1986:Q2,839.00,3145.00,20088.00,12.00,4.00,46.00,20844.00,2156.00,11837.00,6851.00,807.00,-1625.00,19357.00,11092.00,5158.00,5934.00,9985.00,9985.00,0.00,-4.00,-69.00,-1647.00,3589.00,-5236.00,-3037.00,316.00
1986:Q3,953.00,3147.00,21500.00,1105.00,368.00,4307.00,11431.00,-6990.00,7561.00,10860.00,-823.00,5112.00,21757.00,10029.00,4969.00,5060.00,5222.00,5222.00,0.00,2.00,569.00,5935.00,3537.00,2398.00,-1937.00,512.00
1986:Q4,1166.00,3198.00,7793.00,-572.00,320.00,-738.00,10762.00,12932.00,-2413.00,243.00,-29.00,-1950.00,8842.00,12319.00,5532.00,6787.00,-1067.00,-1067.00,0.00,23.00,1676.00,-4109.00,459.00,-4568.00,-982.00,1406.00
1987:Q1,1590.00,3022.00,2940.00,213.00,92.00,892.00,602.00,8311.00,-1596.00,-6113.00,-229.00,1370.00,980.00,7488.00,1531.00,5957.00,-5689.00,-5689.00,0.00,47.00,-562.00,-304.00,347.00,-651.00,-3392.00,365.00
1987:Q2,2064.00,3096.00,11935.00,-105.00,-45.00,-436.00,13172.00,6788.00,3570.00,2814.00,361.00,-1012.00,11517.00,7430.00,1749.00,5681.00,227.00,227.00,0.00,70.00,1599.00,2191.00,1222.00,969.00,-1450.00,545.00
1987:Q3,2457.00,3176.00,4965.00,604.00,259.00,2522.00,-1395.00,-157.00,-7188.00,5950.00,112.00,2863.00,3496.00,13384.00,4277.00,9107.00,-4981.00,-4981.00,0.00,77.00,-1180.00,-3804.00,-8208.00,4404.00,-2188.00,944.00
1987:Q4,2589.00,3168.00,26616.00,653.00,279.00,2725.00,20302.00,19328.00,498.00,476.00,-993.00,3650.00,25672.00,-7972.00,3155.00,-11127.00,2123.00,2123.00,0.00,66.00,-58.00,31513.00,-4871.00,36384.00,-1524.00,469.00
1988:Q1,2407.00,3390.00,12930.00,329.00,141.00,1371.00,10454.00,11524.00,860.00,-1930.00,976.00,-341.00,11857.00,-4581.00,-2498.00,-2083.00,-4109.00,-4109.00,0.00,58.00,760.00,19729.00,-12254.00,31983.00,-2056.00,1390.00
1988:Q2,2387.00,3490.00,24803.00,670.00,288.00,2803.00,18446.00,4227.00,12307.00,1912.00,331.00,2265.00,22412.00,13692.00,6834.00,6858.00,4811.00,4811.00,0.00,51.00,68.00,3790.00,-2058.00,5848.00,-3494.00,668.00
1988:Q3,2365.00,3543.00,-5168.00,-142.00,-61.00,-597.00,-3367.00,96.00,-4292.00,829.00,538.00,-1539.00,-8353.00,-500.00,-1906.00,1406.00,-3016.00,-3016.00,0.00,54.00,-419.00,-4472.00,-3525.00,-947.00,-4364.00,-112.00
1988:Q4,2660.00,3635.00,16793.00,298.00,128.00,1246.00,14609.00,12785.00,1413.00,411.00,454.00,58.00,15321.00,14313.00,14640.00,-327.00,3345.00,3345.00,0.00,67.00,-945.00,-1459.00,-4793.00,3334.00,-2447.00,993.00
1989:Q1,2997.00,4203.00,-5191.00,-324.00,691.00,1074.00,4292.00,7764.00,-3299.00,-173.00,1102.00,-12026.00,-7291.00,2618.00,5104.00,-2486.00,-4816.00,-4816.00,0.00,80.00,3186.00,-8359.00,2782.00,-11141.00,-3306.00,1124.00
1989:Q2,3255.00,4308.00,22127.00,472.00,254.00,2121.00,18320.00,7346.00,7147.00,3827.00,4528.00,-3568.00,20043.00,9914.00,1973.00,7941.00,3713.00,3713.00,0.00,91.00,3594.00,2731.00,-917.00,3648.00,-3137.00,800.00
1989:Q3,3282.00,4441.00,17654.00,253.00,136.00,1139.00,15541.00,-3712.00,17780.00,1473.00,3390.00,-2805.00,15697.00,4494.00,-1278.00,5772.00,8871.00,8871.00,0.00,97.00,-4044.00,6279.00,-3330.00,9609.00,-3116.00,290.00
1989:Q4,3258.00,4389.00,14368.00,384.00,208.00,1729.00,11188.00,12098.00,4957.00,-5867.00,1982.00,-1123.00,14266.00,7275.00,2854.00,4421.00,5420.00,5420.00,0.00,97.00,4442.00,-2968.00,-50.00,-2918.00,-1233.00,587.00
1990:Q1,3789.00,4345.00,-771.00,-36.00,-20.00,-163.00,1459.00,2990.00,3122.00,-4653.00,-3513.00,1502.00,-3002.00,5540.00,3562.00,1978.00,580.00,580.00,0.00,100.00,-848.00,-8374.00,4123.00,-12497.00,-2788.00,1681.00
1990:Q2,4125.00,4116.00,18864.00,480.00,259.00,2160.00,16088.00,11240.00,5686.00,-838.00,-707.00,584.00,19654.00,4308.00,-1906.00,6214.00,3550.00,3550.00,0.00,104.00,882.00,10810.00,-2224.00,13034.00,799.00,1259.00
1990:Q3,3379.00,4179.00,7541.00,346.00,186.00,1556.00,5596.00,-1232.00,2920.00,3908.00,2828.00,-2971.00,9783.00,-507.00,-1200.00,693.00,-3485.00,-3485.00,0.00,107.00,-2542.00,16210.00,8689.00,7521.00,1442.00,1447.00
1990:Q4,3289.00,4181.00,1871.00,421.00,227.00,1893.00,-1057.00,4371.00,-532.00,-4896.00,-3961.00,4348.00,1461.00,10535.00,2657.00,7878.00,2601.00,2601.00,0.00,111.00,-978.00,-10808.00,-9186.00,-1622.00,-1302.00,2258.00
1991:Q1,3750.00,3625.00,84.00,466.00,250.00,2095.00,-4254.00,-2689.00,5618.00,-7183.00,5392.00,-3865.00,1643.00,-6411.00,-10447.00,4036.00,6225.00,6225.00,0.00,114.00,-2801.00,4516.00,-5572.00,10088.00,1684.00,1612.00
1991:Q2,4018.00,3353.00,10188.00,-326.00,1110.00,2290.00,6443.00,1486.00,4649.00,308.00,-3991.00,4662.00,12530.00,2809.00,-171.00,2980.00,581.00,581.00,0.00,114.00,9199.00,-173.00,1610.00,-1783.00,3006.00,2407.00
1991:Q3,4442.00,3533.00,-7785.00,1088.00,724.00,5296.00,-19382.00,-1340.00,-14904.00,-3138.00,987.00,3502.00,-5907.00,669.00,18.00,651.00,-7193.00,-7193.00,0.00,121.00,-5796.00,6292.00,2338.00,3954.00,2787.00,1786.00
1991:Q4,3943.00,3886.00,21420.00,1058.00,706.00,5158.00,10075.00,-1805.00,14093.00,-2213.00,-1084.00,5507.00,22617.00,9116.00,1951.00,7165.00,7826.00,7826.00,0.00,134.00,651.00,4890.00,-2644.00,7534.00,1254.00,1637.00
1992:Q1,3949.00,3179.00,-2949.00,-129.00,-86.00,-629.00,395.00,-3211.00,6738.00,-3132.00,4946.00,-7446.00,-2429.00,-3782.00,-5834.00,2052.00,2263.00,2263.00,0.00,146.00,674.00,-1730.00,569.00,-2299.00,1290.00,1057.00
1992:Q2,4208.00,2996.00,-17923.00,-554.00,-370.00,-2702.00,-9013.00,2434.00,-9517.00,-1930.00,-1511.00,-3773.00,-16320.00,-4307.00,-7403.00,3096.00,-1378.00,-1378.00,0.00,156.00,416.00,-11207.00,-708.00,-10499.00,2814.00,2980.00
1992:Q3,4637.00,3497.00,8976.00,648.00,432.00,3157.00,3262.00,-6299.00,9011.00,550.00,-210.00,1687.00,10682.00,5174.00,4743.00,431.00,3709.00,3709.00,0.00,166.00,722.00,911.00,-3080.00,3991.00,2846.00,1465.00
1992:Q4,4958.00,3148.00,7976.00,426.00,285.00,2079.00,5875.00,8185.00,-3555.00,1245.00,505.00,-1194.00,11987.00,5812.00,2534.00,3278.00,-2584.00,-2584.00,0.00,173.00,-117.00,8703.00,5169.00,3534.00,5821.00,-20.00
1993:Q1,4736.00,5743.00,-19637.00,779.00,519.00,3795.00,-28509.00,-9880.00,-12975.00,-5654.00,-2575.00,6354.00,-17860.00,-5600.00,-7320.00,1720.00,-10131.00,-10131.00,0.00,184.00,-1968.00,-345.00,3075.00,-3420.00,770.00,1589.00
1993:Q2,5145.00,5868.00,13194.00,488.00,325.00,2377.00,8256.00,-4135.00,14487.00,-2096.00,8425.00,-6677.00,13715.00,-5300.00,-6103.00,803.00,3075.00,3075.00,0.00,196.00,2816.00,12928.00,999.00,11929.00,-202.00,3414.00
1993:Q3,4873.00,6180.00,4114.00,-379.00,1784.00,4106.00,-3763.00,-2888.00,-1306.00,431.00,-2108.00,4474.00,5554.00,12259.00,4737.00,7522.00,-4131.00,-4131.00,0.00,201.00,1141.00,-3916.00,-466.00,-3450.00,133.00,3260.00
1993:Q4,5474.00,5754.00,8588.00,628.00,514.00,3338.00,3099.00,1041.00,-3343.00,5401.00,16656.00,-15647.00,9438.00,10996.00,8540.00,2456.00,-2516.00,-2516.00,0.00,196.00,5100.00,-4338.00,-2371.00,-1967.00,569.00,1980.00
1994:Q1,5913.00,7449.00,-7106.00,153.00,126.00,815.00,-4000.00,4518.00,-12156.00,3638.00,2497.00,-6697.00,142.00,12390.00,5982.00,6408.00,-6901.00,-6901.00,0.00,195.00,-232.00,-5310.00,-2173.00,-3137.00,5712.00,3424.00
1994:Q2,5144.00,7231.00,624.00,376.00,308.00,2001.00,1684.00,5609.00,-8107.00,4182.00,-811.00,-2934.00,3324.00,13159.00,4620.00,8539.00,-5796.00,-5796.00,0.00,197.00,492.00,-4728.00,3074.00,-7802.00,613.00,5573.00
1994:Q3,5306.00,7306.00,2550.00,317.00,258.00,1680.00,4135.00,-614.00,-1307.00,6056.00,-109.00,-3731.00,9451.00,8410.00,-953.00,9363.00,-3817.00,-3817.00,0.00,196.00,112.00,4550.00,4767.00,-217.00,4902.00,4907.00
1994:Q4,5612.00,7322.00,22265.00,582.00,476.00,3093.00,22550.00,16356.00,1783.00,4411.00,-838.00,-3598.00,27341.00,20282.00,12850.00,7432.00,-542.00,-542.00,0.00,192.00,11.00,7398.00,540.00,6858.00,3367.00,4302.00
1995:Q1,5994.00,7356.00,18620.00,933.00,765.00,4963.00,9175.00,10206.00,-1968.00,937.00,1284.00,1500.00,18354.00,16061.00,-4016.00,20077.00,-2870.00,-2870.00,0.00,169.00,-1104.00,6098.00,962.00,5136.00,-1628.00,4339.00
1995:Q2,6268.00,6801.00,24214.00,378.00,309.00,2008.00,21674.00,6311.00,9432.00,5931.00,275.00,-430.00,24258.00,9941.00,-692.00,10633.00,3936.00,3936.00,0.00,192.00,-443.00,10632.00,4464.00,6168.00,-489.00,3873.00
1995:Q3,6274.00,7115.00,6843.00,133.00,109.00,708.00,5927.00,-2466.00,3958.00,4435.00,122.00,-156.00,5867.00,4395.00,-4028.00,8423.00,826.00,826.00,0.00,202.00,989.00,-545.00,1070.00,-1615.00,-1817.00,3284.00
1995:Q4,6461.00,6525.00,19598.00,-635.00,2445.00,5290.00,9762.00,12637.00,-9274.00,6399.00,790.00,1946.00,20840.00,19295.00,5787.00,13508.00,-3637.00,-3637.00,0.00,179.00,1385.00,3618.00,2781.00,837.00,1178.00,1891.00
1996:Q1,7464.00,9287.00,18658.00,265.00,265.00,1545.00,17096.00,1938.00,14766.00,392.00,1412.00,-1925.00,17350.00,7042.00,-443.00,7485.00,6602.00,6602.00,0.00,185.00,719.00,2802.00,-507.00,3309.00,-3130.00,2538.00
1996:Q2,7179.00,4879.00,3638.00,239.00,239.00,1401.00,2933.00,2179.00,-596.00,1350.00,1164.00,-2338.00,6657.00,12894.00,1394.00,11500.00,-1048.00,-1048.00,0.00,210.00,1071.00,-6470.00,5751.00,-12221.00,5319.00,3343.00
1996:Q3,6962.00,9602.00,6148.00,704.00,704.00,4116.00,-540.00,-6700.00,4186.00,1974.00,839.00,325.00,6661.00,9173.00,3743.00,5430.00,1074.00,1074.00,0.00,210.00,-1729.00,-2067.00,-1280.00,-787.00,-2127.00,3456.00
1996:Q4,7466.00,8268.00,24076.00,1436.00,1436.00,8394.00,7606.00,5671.00,2877.00,-942.00,3931.00,1273.00,28433.00,17028.00,4673.00,12355.00,1897.00,1897.00,0.00,194.00,1477.00,7837.00,-462.00,8299.00,3555.00,2992.00
1997:Q1,7649.00,9081.00,15177.00,23.00,23.00,133.00,7864.00,3331.00,1834.00,2699.00,423.00,6711.00,6358.00,2016.00,7873.00,-5857.00,-1375.00,-1375.00,0.00,184.00,1946.00,3587.00,18183.00,-14596.00,-10251.00,3386.00
1997:Q2,7905.00,8083.00,10200.00,1168.00,1168.00,6832.00,-5120.00,-5919.00,-3276.00,4075.00,1677.00,4475.00,8391.00,31691.00,8603.00,23088.00,-2652.00,-2652.00,0.00,204.00,-806.00,-20046.00,-7021.00,-13025.00,-1986.00,3216.00
1997:Q3,8272.00,8521.00,16280.00,-1094.00,-1094.00,-6396.00,32230.00,5399.00,23808.00,3023.00,464.00,-7830.00,15748.00,-24730.00,-3985.00,-20745.00,11966.00,11966.00,0.00,220.00,-3712.00,32004.00,9029.00,22975.00,-780.00,-2028.00
1997:Q4,8171.00,8426.00,-243.00,-496.00,3627.00,9151.00,-21022.00,-3409.00,-20461.00,2848.00,6403.00,2094.00,-942.00,20338.00,12138.00,8200.00,-7962.00,-7962.00,0.00,202.00,3786.00,-17306.00,-11622.00,-5684.00,-954.00,1049.00
1998:Q1,9654.00,11330.00,-9498.00,1056.00,1291.00,6862.00,7238.00,4995.00,4532.00,-2289.00,-4265.00,-21680.00,-8090.00,21954.00,10322.00,11632.00,-1373.00,-1373.00,0.00,197.00,-823.00,-28045.00,-2488.00,-25557.00,-268.00,-1314.00
1998:Q2,9777.00,10875.00,21367.00,506.00,618.00,3285.00,15628.00,6581.00,3937.00,5110.00,3874.00,-2544.00,21439.00,28620.00,14420.00,14200.00,1403.00,1403.00,0.00,214.00,1972.00,-10770.00,-5837.00,-4933.00,-1025.00,2170.00
1998:Q3,10113.00,7861.00,-6991.00,-1463.00,-1788.00,-9503.00,16443.00,-2171.00,12803.00,5811.00,1997.00,-12677.00,-8786.00,-8122.00,1222.00,-9344.00,4005.00,4005.00,0.00,216.00,-1131.00,-3754.00,-3587.00,-167.00,457.00,-1821.00
1998:Q4,10960.00,13155.00,55316.00,991.00,1212.00,6440.00,45580.00,27420.00,10989.00,7171.00,-1116.00,2209.00,46721.00,12438.00,4763.00,7675.00,1998.00,1998.00,0.00,193.00,3458.00,28634.00,2784.00,25850.00,-10790.00,-1230.00
1999:Q1,12134.00,13295.00,41212.00,1597.00,1952.00,10373.00,19552.00,13364.00,5689.00,499.00,2904.00,4834.00,31546.00,20664.00,-8411.00,29075.00,-1033.00,-1033.00,0.00,195.00,-4626.00,16346.00,-1348.00,17694.00,-10827.00,950.00
1999:Q2,13218.00,13824.00,31429.00,614.00,750.00,3987.00,25054.00,8860.00,9051.00,7143.00,2394.00,-1370.00,34339.00,27195.00,8229.00,18966.00,1997.00,1997.00,0.00,214.00,4228.00,705.00,-837.00,1542.00,2304.00,2035.00
1999:Q3,13359.00,14276.00,14258.00,-236.00,-288.00,-1531.00,20069.00,7442.00,12156.00,471.00,1266.00,-5022.00,-502.00,-10238.00,-25453.00,15215.00,2867.00,2867.00,0.00,212.00,2399.00,4258.00,18265.00,-14007.00,-15677.00,2773.00
1999:Q4,13534.00,14275.00,70279.00,-467.00,5304.00,14139.00,42205.00,24503.00,7518.00,10184.00,1923.00,7175.00,83130.00,24135.00,22717.00,1418.00,9959.00,9959.00,0.00,209.00,4948.00,43879.00,42379.00,1500.00,12110.00,515.00
2000:Q1,11839.00,13830.00,69663.00,377.00,566.00,2756.00,35785.00,27649.00,4788.00,3348.00,478.00,29701.00,90173.00,19361.00,2541.00,16820.00,-5773.00,-5773.00,0.00,215.00,-3005.00,79375.00,84266.00,-4891.00,18519.00,3758.00
2000:Q2,11634.00,14419.00,42516.00,287.00,430.00,2096.00,42472.00,19139.00,15360.00,7973.00,-457.00,-2312.00,41511.00,28158.00,-8707.00,36865.00,7358.00,7358.00,0.00,234.00,426.00,5335.00,-8514.00,13849.00,-3790.00,2505.00
2000:Q3,12735.00,14268.00,43870.00,1062.00,1594.00,7764.00,29111.00,22.00,12997.00,16092.00,559.00,3780.00,47223.00,19324.00,-4857.00,24181.00,3045.00,3045.00,0.00,243.00,-720.00,25331.00,9142.00,16189.00,1820.00,1421.00
2000:Q4,13993.00,14148.00,40162.00,844.00,1266.00,6168.00,29124.00,14280.00,9450.00,5394.00,-1222.00,3982.00,42155.00,15765.00,20693.00,-4928.00,-981.00,-981.00,0.00,259.00,14222.00,12891.00,5549.00,7342.00,1839.00,-1115.00
