1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1999:Q1,453.00,599.00,-6568.00,-1778.00,-1000.00,368.00,-2518.00,229.00,229.00,0.00,-12040.00,13518.00,0.00,13545.00,1987.00,11558.00,-27.00,0.00,-27.00,0.00,0.00,0.00,0.00,0.00,0.00,-3348.00,0.00,-3348.00,-6971.00,-3765.00,-3502.00,1746.00,-662.00,50.00,-712.00,0.00,-1403.00,3.00,3808.00,0.00,0.00,0.00,-1450.00,170.00,-1620.00,-549.00
1999:Q2,468.00,612.00,16953.00,22.00,0.00,366.00,1154.00,-26.00,-26.00,0.00,-4057.00,19128.00,0.00,19180.00,1368.00,17812.00,-52.00,0.00,-52.00,0.00,0.00,0.00,0.00,0.00,0.00,366.00,0.00,366.00,16582.00,-385.00,1996.00,13784.00,1301.00,-45.00,1346.00,0.00,-2.00,245.00,12240.00,0.00,0.00,0.00,1187.00,160.00,1027.00,-515.00
1999:Q3,481.00,625.00,12725.00,82.00,-1000.00,453.00,-207.00,260.00,260.00,0.00,7784.00,4150.00,0.00,4171.00,-944.00,5115.00,-21.00,0.00,-21.00,0.00,0.00,0.00,0.00,0.00,0.00,1204.00,0.00,1204.00,12000.00,-472.00,469.00,11327.00,-76.00,3.00,-79.00,0.00,-34.00,-169.00,11606.00,0.00,0.00,0.00,676.00,48.00,628.00,-868.00
1999:Q4,519.00,626.00,106909.00,20.00,-1000.00,556.00,-302.00,-247.00,-247.00,0.00,118577.00,-11131.00,0.00,-11074.00,-20666.00,9592.00,-57.00,0.00,-57.00,0.00,0.00,0.00,0.00,0.00,0.00,437.00,0.00,437.00,107928.00,2343.00,25535.00,81390.00,21777.00,16.00,21761.00,0.00,1061.00,-171.00,58723.00,0.00,0.00,0.00,-1340.00,102.00,-1442.00,912.00
2000:Q1,1608.00,394.00,-92795.00,79.00,0.00,990.00,24.00,3.00,3.00,0.00,-116895.00,23714.00,0.00,23745.00,20521.00,3224.00,-31.00,0.00,-31.00,0.00,0.00,0.00,0.00,0.00,0.00,-710.00,0.00,-710.00,-94355.00,-5831.00,-31368.00,-58780.00,-23980.00,65.00,-24045.00,0.00,-1062.00,53.00,-33791.00,0.00,0.00,0.00,1624.00,312.00,1312.00,-345.00
2000:Q2,1632.00,409.00,5685.00,62.00,-2000.00,976.00,201.00,276.00,276.00,0.00,3185.00,3232.00,0.00,3242.00,-4246.00,7488.00,-10.00,0.00,-10.00,0.00,0.00,0.00,0.00,0.00,0.00,-247.00,0.00,-247.00,9603.00,317.00,1805.00,7858.00,1753.00,-98.00,1851.00,0.00,15.00,-20.00,6110.00,0.00,0.00,0.00,-377.00,121.00,-498.00,5142.00
2000:Q3,1660.00,415.00,-1225.00,732.00,-1000.00,832.00,384.00,-140.00,-140.00,0.00,-9610.00,6453.00,0.00,6463.00,-8436.00,14899.00,-10.00,0.00,-10.00,0.00,0.00,0.00,0.00,0.00,0.00,1124.00,0.00,1124.00,-1014.00,-889.00,-2498.00,2363.00,2359.00,108.00,2251.00,0.00,-25.00,34.00,-5.00,0.00,0.00,0.00,10.00,68.00,-58.00,1456.00
2000:Q4,1703.00,417.00,27415.00,68.00,-1000.00,832.00,529.00,-262.00,-262.00,0.00,26055.00,290.00,0.00,290.00,-5615.00,5905.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,904.00,0.00,904.00,24483.00,1421.00,9897.00,13416.00,-3044.00,266.00,-3310.00,0.00,1198.00,77.00,15185.00,0.00,0.00,0.00,-251.00,64.00,-315.00,-1646.00
2001:Q1,644.00,268.00,-10660.00,99.00,0.00,628.00,-721.00,-88.00,-88.00,0.00,-21380.00,12039.00,0.00,12159.00,5503.00,6656.00,-120.00,0.00,-120.00,0.00,0.00,0.00,0.00,0.00,0.00,-1237.00,0.00,-1237.00,-10419.00,-1217.00,-8391.00,-193.00,536.00,28.00,508.00,0.00,-1133.00,-146.00,550.00,0.00,0.00,0.00,-618.00,32.00,-650.00,617.00
2001:Q2,621.00,263.00,13261.00,83.00,0.00,399.00,-554.00,128.00,128.00,0.00,1255.00,11248.00,0.00,11248.00,-3118.00,14366.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,702.00,0.00,702.00,12515.00,819.00,1171.00,11201.00,1497.00,-34.00,1531.00,0.00,22.00,32.00,9650.00,0.00,0.00,0.00,-676.00,114.00,-790.00,-388.00
2001:Q3,600.00,260.00,24926.00,92.00,0.00,287.00,-175.00,-62.00,-62.00,0.00,24630.00,-974.00,0.00,-974.00,-6022.00,5048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1128.00,0.00,1128.00,24588.00,6290.00,-514.00,18871.00,2586.00,-22.00,2608.00,0.00,-75.00,507.00,15853.00,0.00,0.00,0.00,-59.00,123.00,-182.00,2.00
2001:Q4,568.00,250.00,19496.00,72.00,0.00,60.00,526.00,-54.00,-54.00,0.00,2370.00,17539.00,0.00,17539.00,6970.00,10569.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1017.00,0.00,-1017.00,19823.00,-7459.00,10673.00,17549.00,-3148.00,3.00,-3151.00,0.00,630.00,-548.00,20615.00,0.00,0.00,0.00,-940.00,107.00,-1047.00,645.00
2002:Q1,-131.00,153.00,3782.00,94.00,0.00,613.00,-453.00,-14.00,-14.00,0.00,-20750.00,23681.00,0.00,23681.00,10290.00,13391.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,612.00,0.00,612.00,3014.00,4937.00,-12412.00,9592.00,-966.00,-13.00,-953.00,0.00,-619.00,193.00,10984.00,0.00,0.00,0.00,897.00,275.00,622.00,-1052.00
2002:Q2,-133.00,151.00,20190.00,46.00,0.00,365.00,238.00,164.00,164.00,0.00,2500.00,15327.00,0.00,15327.00,4269.00,11058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1551.00,0.00,1551.00,18767.00,-91.00,1631.00,16649.00,2407.00,-17.00,2424.00,0.00,10.00,-164.00,14396.00,0.00,0.00,0.00,578.00,682.00,-104.00,-1707.00
2002:Q3,-119.00,151.00,3248.00,60.00,0.00,320.00,634.00,-7.00,-7.00,0.00,-10250.00,13508.00,0.00,13508.00,5577.00,7931.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1017.00,0.00,-1017.00,3717.00,844.00,1301.00,690.00,-252.00,-15.00,-237.00,0.00,0.00,61.00,881.00,0.00,0.00,0.00,882.00,-66.00,948.00,199.00
2002:Q4,-111.00,149.00,43471.00,106.00,0.00,282.00,22.00,-137.00,-137.00,0.00,17750.00,25215.00,0.00,25215.00,24472.00,743.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.00,0.00,233.00,44124.00,-627.00,9968.00,14946.00,-3472.00,-13.00,-3459.00,0.00,968.00,-18.00,17468.00,21091.00,0.00,21091.00,-1254.00,116.00,-1370.00,394.00
2003:Q1,-431.00,156.00,3019.00,57.00,0.00,201.00,-1615.00,-10.00,-10.00,0.00,-7750.00,12058.00,0.00,12058.00,6024.00,6034.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,0.00,78.00,1906.00,4246.00,-9286.00,9041.00,2332.00,6.00,2326.00,0.00,-971.00,121.00,7559.00,-1673.00,0.00,-1673.00,-422.00,125.00,-547.00,-1700.00
2003:Q2,-401.00,159.00,12296.00,33.00,0.00,267.00,672.00,738.00,738.00,0.00,0.00,10654.00,0.00,10654.00,6259.00,4395.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-68.00,0.00,-68.00,12776.00,933.00,1008.00,7337.00,185.00,-8.00,193.00,0.00,-14.00,650.00,6516.00,2662.00,0.00,2662.00,836.00,152.00,684.00,-80.00
2003:Q3,-379.00,164.00,9875.00,105.00,0.00,208.00,29.00,-594.00,-594.00,0.00,5750.00,3998.00,0.00,3998.00,2568.00,1430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,380.00,0.00,380.00,8696.00,1421.00,821.00,3447.00,261.00,-24.00,285.00,0.00,20.00,-821.00,3987.00,2903.00,0.00,2903.00,104.00,89.00,15.00,-1722.00
2003:Q4,-365.00,167.00,18000.00,57.00,0.00,195.00,177.00,-112.00,-112.00,0.00,6250.00,10539.00,0.00,10549.00,3300.00,7249.00,-10.00,0.00,-10.00,0.00,0.00,0.00,0.00,0.00,0.00,895.00,0.00,895.00,19345.00,-6083.00,7590.00,17524.00,-1521.00,-20.00,-1501.00,0.00,491.00,80.00,18474.00,669.00,0.00,669.00,-355.00,101.00,-456.00,813.00
2004:Q1,531.00,202.00,-8870.00,83.00,0.00,293.00,-270.00,2.00,2.00,0.00,-16250.00,7419.00,0.00,7419.00,1706.00,5713.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-147.00,0.00,-147.00,-9706.00,1897.00,-6994.00,-1413.00,206.00,45.00,161.00,0.00,-483.00,-79.00,-1057.00,-3951.00,0.00,-3951.00,755.00,131.00,624.00,-507.00
2004:Q2,528.00,207.00,19875.00,76.00,0.00,278.00,752.00,259.00,259.00,0.00,6000.00,13307.00,0.00,13307.00,7756.00,5551.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-797.00,0.00,-797.00,19852.00,4673.00,2390.00,14943.00,85.00,-63.00,148.00,0.00,5.00,196.00,14657.00,-2473.00,0.00,-2473.00,319.00,248.00,71.00,299.00
2004:Q3,564.00,214.00,10584.00,61.00,0.00,240.00,1676.00,-87.00,-87.00,0.00,-4250.00,12950.00,0.00,12950.00,4509.00,8441.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,0.00,-6.00,10164.00,-4964.00,-1328.00,6312.00,-57.00,-12.00,-45.00,0.00,3.00,-151.00,6517.00,6465.00,0.00,6465.00,3679.00,1276.00,2403.00,-70.00
2004:Q4,620.00,219.00,22848.00,91.00,0.00,155.00,-914.00,-193.00,-193.00,0.00,3750.00,17478.00,0.00,17478.00,4166.00,13312.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2482.00,0.00,2482.00,21343.00,-621.00,-491.00,17892.00,-96.00,-21.00,-75.00,0.00,1039.00,-47.00,16996.00,5090.00,0.00,5090.00,-527.00,1412.00,-1939.00,-1104.00
2005:Q1,1121.00,135.00,-6569.00,68.00,0.00,111.00,-2338.00,9.00,9.00,0.00,-2000.00,-493.00,0.00,-493.00,35.00,-528.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1926.00,0.00,-1926.00,-6940.00,941.00,600.00,-2513.00,-679.00,14.00,-693.00,0.00,-1052.00,58.00,-840.00,-6677.00,0.00,-6677.00,709.00,646.00,63.00,616.00
2005:Q2,1235.00,138.00,10923.00,72.00,0.00,70.00,436.00,183.00,183.00,0.00,3500.00,7396.00,0.00,7396.00,2010.00,5386.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-734.00,0.00,-734.00,10073.00,-1876.00,3186.00,5982.00,-893.00,-47.00,-846.00,0.00,21.00,-36.00,6890.00,2077.00,0.00,2077.00,704.00,377.00,327.00,248.00
2005:Q3,1311.00,140.00,3280.00,38.00,0.00,-186.00,666.00,675.00,675.00,0.00,-8750.00,11638.00,0.00,11638.00,4743.00,6895.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-801.00,0.00,-801.00,2371.00,-1181.00,-4153.00,5924.00,8.00,0.00,8.00,0.00,-4.00,-2.00,5922.00,737.00,0.00,737.00,1044.00,370.00,674.00,262.00
2005:Q4,1501.00,142.00,29749.00,145.00,0.00,111.00,1196.00,-838.00,-838.00,0.00,21000.00,7855.00,0.00,7855.00,1512.00,6343.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.00,0.00,280.00,30594.00,-2884.00,8920.00,20661.00,157.00,-35.00,192.00,0.00,1912.00,-20.00,18612.00,3585.00,0.00,3585.00,312.00,229.00,83.00,2204.00
2006:Q1,1072.00,197.00,-5877.00,61.00,0.00,1339.00,-1741.00,494.00,494.00,0.00,-20000.00,14327.00,0.00,14327.00,4100.00,10227.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-357.00,0.00,-357.00,-7338.00,1979.00,-10063.00,3767.00,889.00,7.00,882.00,0.00,-1943.00,3.00,4818.00,-3965.00,0.00,-3965.00,944.00,223.00,721.00,-586.00
2006:Q2,1171.00,202.00,13040.00,78.00,0.00,111.00,-181.00,-275.00,-275.00,0.00,4500.00,7822.00,0.00,7822.00,0.00,7822.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,985.00,0.00,985.00,12386.00,-59.00,2604.00,5888.00,35.00,-35.00,70.00,0.00,11.00,58.00,5784.00,2624.00,0.00,2624.00,1329.00,1211.00,118.00,316.00
2006:Q3,1263.00,205.00,-7236.00,106.00,0.00,94.00,-62.00,31.00,31.00,0.00,-9750.00,2560.00,0.00,2560.00,1649.00,911.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-215.00,0.00,-215.00,-7555.00,-3633.00,-2548.00,-4162.00,-98.00,-24.00,-74.00,0.00,7.00,-44.00,-4027.00,1991.00,0.00,1991.00,797.00,99.00,698.00,739.00
2006:Q4,1228.00,209.00,29633.00,103.00,0.00,122.00,766.00,-255.00,-255.00,0.00,19250.00,9991.00,0.00,9991.00,0.00,9991.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-344.00,0.00,-344.00,29658.00,1369.00,11638.00,18034.00,-641.00,102.00,-743.00,0.00,718.00,1.00,17956.00,-1540.00,0.00,-1540.00,157.00,256.00,-99.00,1044.00
2007:Q1,-619.00,227.00,-5785.00,130.00,0.00,165.00,-537.00,-40.00,-40.00,0.00,-7500.00,1986.00,0.00,1986.00,0.00,1986.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,-7575.00,-371.00,-10533.00,-5204.00,-414.00,49.00,-463.00,0.00,-724.00,-9.00,-4057.00,7668.00,0.00,7668.00,865.00,521.00,344.00,-2636.00
2007:Q2,48.00,234.00,2026.00,118.00,0.00,150.00,-431.00,177.00,177.00,0.00,-8000.00,9621.00,0.00,9621.00,0.00,9621.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,392.00,0.00,392.00,1632.00,-1035.00,2273.00,5440.00,409.00,5.00,404.00,0.00,-11.00,107.00,4935.00,-4934.00,0.00,-4934.00,-112.00,256.00,-368.00,-580.00
2007:Q3,393.00,240.00,9994.00,100.00,0.00,118.00,579.00,-2.00,-2.00,0.00,19500.00,-10890.00,0.00,-10890.00,-10000.00,-890.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590.00,0.00,590.00,9101.00,5721.00,-1970.00,629.00,920.00,30.00,890.00,0.00,9.00,-83.00,-217.00,3340.00,0.00,3340.00,1381.00,1172.00,209.00,-740.00
2007:Q4,1410.00,245.00,36477.00,148.00,0.00,42.00,703.00,48434.00,48434.00,0.00,1750.00,-39021.00,0.00,-39021.00,-39178.00,157.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24421.00,24000.00,421.00,36430.00,-2247.00,13515.00,16901.00,10504.00,-77.00,10581.00,0.00,1598.00,-17.00,4816.00,8296.00,0.00,8296.00,-35.00,1176.00,-1211.00,1118.00
2008:Q1,-360.00,169.00,-18885.00,182.00,0.00,-2.00,-536.00,62656.00,62656.00,0.00,29500.00,-149377.00,0.00,-149377.00,-134856.00,-14521.00,0.00,0.00,0.00,39743.00,0.00,39743.00,0.00,0.00,0.00,-1051.00,-3000.00,1950.00,-22214.00,3395.00,-9567.00,-16236.00,-10496.00,72.00,-10568.00,0.00,-1590.00,2.00,-4152.00,116.00,0.00,116.00,78.00,1099.00,-1021.00,-3858.00
2008:Q2,-1799.00,169.00,19001.00,144.00,0.00,-2.00,-83.00,62897.00,62897.00,0.00,38500.00,-112393.00,0.00,-112393.00,-71245.00,-41148.00,0.00,0.00,0.00,-9460.00,0.00,-38288.00,28828.00,0.00,0.00,39398.00,41000.00,-1602.00,19474.00,9335.00,280.00,10395.00,-626.00,-52.00,-574.00,0.00,45.00,113.00,10863.00,-279.00,0.00,-279.00,-257.00,325.00,-582.00,-1495.00
2008:Q3,3120.00,168.00,590443.00,251.00,0.00,-2.00,-316.00,125868.00,25831.00,100037.00,-31500.00,12286.00,0.00,-2214.00,-3317.00,1103.00,14500.00,0.00,14500.00,259522.00,0.00,198279.00,61243.00,0.00,0.00,224335.00,226263.00,-1929.00,589862.00,188562.00,2275.00,363059.00,327492.00,-9.00,28010.00,299491.00,26046.00,-95.00,9616.00,34115.00,0.00,34115.00,1851.00,438.00,1413.00,2371.00
2008:Q4,2058.00,162.00,729249.00,57.00,0.00,-1.00,-540.00,259638.00,343990.00,-84352.00,-3000.00,4502.00,0.00,-706.00,0.00,-706.00,5208.00,0.00,5208.00,200606.00,0.00,-154250.00,354856.00,0.00,0.00,267988.00,265465.00,2523.00,730059.00,637941.00,9740.00,71000.00,32958.00,-11.00,73135.00,-40166.00,-5112.00,1249.00,41905.00,10415.00,0.00,10415.00,963.00,764.00,199.00,2707.00
2009:Q1,1169.00,203.00,-151980.00,110.00,0.00,3587.00,-1581.00,-18885.00,-7652.00,-11233.00,-80000.00,283723.00,0.00,16402.00,0.00,16402.00,267321.00,236636.00,30685.00,-101648.00,4692.00,-25075.00,-81265.00,0.00,0.00,-237286.00,-243811.00,6526.00,-154813.00,-54787.00,-7420.00,-77500.00,-98312.00,51.00,-38972.00,-59391.00,-199.00,-226.00,21237.00,-17762.00,0.00,-17762.00,2656.00,1482.00,1174.00,-1867.00
2009:Q2,1747.00,197.00,-82948.00,66.00,0.00,166.00,244.00,-212299.00,-217688.00,5389.00,0.00,436165.00,0.00,164143.00,0.00,164143.00,272022.00,225789.00,46233.00,-134829.00,20420.00,-15339.00,-139910.00,0.00,0.00,-172461.00,-195332.00,22872.00,-83388.00,-144676.00,837.00,53728.00,48846.00,8.00,48833.00,5.00,-901.00,610.00,5173.00,2079.00,0.00,2079.00,4644.00,1688.00,2956.00,1111.00
2009:Q3,-941.00,194.00,143339.00,194.00,3000.00,137.00,296.00,-121279.00,-111490.00,-9789.00,0.00,377184.00,0.00,112694.00,0.00,112694.00,264490.00,229940.00,34550.00,-70014.00,17597.00,-5043.00,-82568.00,0.00,0.00,-46179.00,-57829.00,11651.00,141501.00,187548.00,-397.00,-42180.00,-42679.00,-25.00,-7660.00,-34994.00,-4118.00,154.00,4463.00,-3756.00,0.00,-3756.00,286.00,672.00,-386.00,-2973.00
2009:Q4,-2653.00,193.00,87054.00,-34.00,0.00,127.00,438.00,-110614.00,-110562.00,-52.00,0.00,252137.00,0.00,7428.00,0.00,7428.00,244709.00,216006.00,28703.00,-41088.00,4823.00,-27.00,-45884.00,0.00,25106.00,-39018.00,-46484.00,7466.00,87600.00,128903.00,4177.00,-51642.00,-81690.00,-54.00,78308.00,-159944.00,19260.00,507.00,10281.00,8819.00,0.00,8819.00,-2657.00,722.00,-3379.00,-2300.00
2010:Q1,-280.00,163.00,71836.00,93.00,0.00,54.00,472.00,-85095.00,-85095.00,0.00,0.00,169552.00,0.00,117.00,0.00,117.00,169435.00,160326.00,9109.00,-5406.00,-311.00,0.00,-5095.00,0.00,310.00,-8144.00,-10272.00,2129.00,71493.00,76888.00,-3120.00,17767.00,24849.00,-16.00,-95113.00,119978.00,-15800.00,-742.00,9460.00,-19966.00,0.00,-19966.00,-76.00,615.00,-691.00,-786.00
2010:Q2,767.00,165.00,24849.00,41.00,0.00,460.00,-323.00,-10850.00,-10850.00,0.00,0.00,45488.00,0.00,284.00,0.00,284.00,45204.00,49430.00,-4226.00,-9975.00,-4744.00,0.00,-5231.00,0.00,317.00,-309.00,1245.00,-1554.00,21251.00,-80386.00,1985.00,87248.00,71092.00,10.00,-3904.00,74986.00,8053.00,-454.00,8557.00,9457.00,0.00,9457.00,2947.00,365.00,2582.00,-2996.00
2010:Q3,-3773.00,168.00,-36480.00,66.00,0.00,208.00,374.00,-377.00,-377.00,0.00,0.00,-15565.00,0.00,34680.00,0.00,34680.00,-50245.00,-39588.00,-10657.00,-21453.00,-12778.00,0.00,-8675.00,0.00,324.00,-57.00,-1184.00,1127.00,-37261.00,-38935.00,-3239.00,11026.00,20274.00,4.00,20273.00,-3.00,-23363.00,1258.00,12857.00,-3413.00,0.00,-3413.00,-2700.00,66.00,-2766.00,-4722.00
2010:Q4,-5181.00,172.00,125256.00,56.00,0.00,129.00,153.00,-75.00,-75.00,0.00,0.00,116781.00,0.00,209824.00,0.00,209824.00,-93043.00,-86398.00,-6645.00,-7941.00,-4996.00,0.00,-2945.00,0.00,328.00,15826.00,14.00,15812.00,129095.00,33497.00,2174.00,68997.00,32827.00,-60.00,32885.00,2.00,9478.00,865.00,25827.00,-4107.00,0.00,-4107.00,28534.00,-162.00,28696.00,-1514.00
2011:Q1,-4574.00,143.00,203517.00,-446.00,0.00,248.00,41.00,-163.00,-163.00,0.00,0.00,249002.00,0.00,318953.00,0.00,318953.00,-69951.00,-54986.00,-14965.00,-28937.00,-5495.00,0.00,-23442.00,0.00,-26385.00,10157.00,-75.00,10232.00,203748.00,438931.00,589.00,-209064.00,-224502.00,32.00,-29570.00,-194964.00,-3327.00,-3211.00,21976.00,2468.00,0.00,2468.00,-29176.00,-231.00,-28945.00,-4485.00
2011:Q2,26.00,146.00,234646.00,67.00,0.00,163.00,463.00,62.00,62.00,0.00,0.00,234999.00,0.00,279092.00,0.00,279092.00,-44093.00,-28302.00,-15791.00,-13856.00,-6453.00,0.00,-7403.00,0.00,0.00,12748.00,0.00,12748.00,234452.00,188953.00,2116.00,37727.00,18865.00,-62.00,18927.00,0.00,-2897.00,237.00,21522.00,8138.00,0.00,8138.00,-2482.00,193.00,-2675.00,-314.00
2011:Q3,1837.00,152.00,-14981.00,84.00,0.00,129.00,148.00,-10.00,-10.00,0.00,0.00,-1284.00,0.00,45122.00,0.00,45122.00,-46406.00,-37970.00,-8436.00,-12929.00,-1452.00,0.00,-11477.00,0.00,0.00,-1119.00,500.00,-1619.00,-14500.00,1550.00,-4819.00,-25639.00,-78869.00,-23.00,-73846.00,-5000.00,37535.00,2265.00,13430.00,13814.00,0.00,13814.00,594.00,-481.00,1075.00,2165.00
2011:Q4,2471.00,156.00,70391.00,-54.00,0.00,116.00,138.00,86.00,86.00,0.00,0.00,-38688.00,0.00,-1214.00,0.00,-1214.00,-37474.00,-33200.00,-4274.00,-11845.00,-2290.00,0.00,-9555.00,0.00,0.00,120638.00,99323.00,21315.00,69498.00,-35233.00,10193.00,74860.00,29457.00,4.00,29453.00,0.00,19830.00,-2490.00,28063.00,15777.00,0.00,15777.00,3901.00,894.00,3007.00,1422.00
2012:Q1,-5844.00,206.00,-59930.00,73.00,0.00,191.00,-89.00,-190.00,-190.00,0.00,0.00,-10721.00,0.00,-2313.00,0.00,-2313.00,-8408.00,-892.00,-7516.00,-11528.00,-1957.00,0.00,-9571.00,0.00,0.00,-37666.00,-53341.00,15675.00,-60249.00,-12321.00,-7551.00,-39669.00,-42235.00,22.00,-42257.00,0.00,-27748.00,2.00,30312.00,-3229.00,0.00,-3229.00,2521.00,318.00,2203.00,-6369.00
2012:Q2,-4230.00,211.00,-1930.00,39.00,0.00,128.00,11.00,71.00,71.00,0.00,0.00,11994.00,0.00,-1225.00,0.00,-1225.00,13219.00,18213.00,-4994.00,-14436.00,-2530.00,0.00,-11906.00,0.00,0.00,263.00,-18513.00,18776.00,-2055.00,-42949.00,196.00,55570.00,47906.00,-33.00,47939.00,0.00,-6936.00,1453.00,13147.00,-11193.00,0.00,-11193.00,-3679.00,125.00,-3804.00,-4566.00
2012:Q3,-4647.00,210.00,-45718.00,60.00,0.00,118.00,102.00,49.00,49.00,0.00,0.00,-42718.00,0.00,-14623.00,-18423.00,3800.00,-28095.00,-20016.00,-8079.00,-3059.00,-3059.00,0.00,0.00,0.00,0.00,-270.00,-15418.00,15149.00,-45745.00,-66619.00,-289.00,7548.00,-5968.00,5.00,-5973.00,0.00,-7307.00,4044.00,16779.00,7265.00,0.00,7265.00,6350.00,27.00,6323.00,-4884.00
2012:Q4,-2808.00,213.00,117302.00,33.00,0.00,116.00,121.00,-56.00,-56.00,0.00,0.00,105912.00,0.00,20860.00,0.00,20860.00,85052.00,91674.00,-6622.00,-911.00,-911.00,0.00,0.00,0.00,0.00,12087.00,-3662.00,15749.00,117312.00,50681.00,14739.00,38679.00,7302.00,28.00,7274.00,0.00,4568.00,803.00,26006.00,14445.00,0.00,14445.00,-1232.00,-9.00,-1223.00,-3010.00
2013:Q1,263.00,154.00,288960.00,42.00,0.00,220.00,-105.00,-61.00,-61.00,0.00,0.00,269827.00,0.00,129903.00,0.00,129903.00,139924.00,144284.00,-4360.00,-174.00,-174.00,0.00,0.00,0.00,0.00,19212.00,-833.00,20045.00,288755.00,299307.00,-11424.00,1447.00,-13487.00,81.00,-13568.00,0.00,-7032.00,2758.00,19208.00,-1731.00,0.00,-1731.00,1156.00,204.00,952.00,-96.00
2013:Q2,-1101.00,154.00,282471.00,57.00,0.00,176.00,-123.00,111.00,111.00,0.00,0.00,274488.00,0.00,140544.00,0.00,140544.00,133944.00,137187.00,-3243.00,-124.00,-124.00,0.00,0.00,0.00,0.00,7886.00,-6377.00,14263.00,282544.00,222912.00,576.00,72038.00,55596.00,-110.00,55706.00,0.00,-672.00,837.00,16277.00,-10304.00,0.00,-10304.00,-2678.00,-71.00,-2607.00,-1181.00
2013:Q3,-510.00,155.00,260729.00,41.00,0.00,187.00,148.00,57.00,57.00,0.00,0.00,261118.00,0.00,135691.00,0.00,135691.00,125427.00,133955.00,-8528.00,-157.00,-157.00,0.00,0.00,0.00,0.00,-665.00,-1168.00,504.00,260779.00,219141.00,1971.00,-31637.00,-46426.00,46.00,-46472.00,0.00,4578.00,-1085.00,11296.00,62252.00,58157.00,4095.00,9052.00,-52.00,9104.00,-615.00
2013:Q4,545.00,159.00,286645.00,20.00,0.00,159.00,-396.00,-103.00,-103.00,0.00,0.00,281135.00,0.00,136492.00,0.00,136492.00,144643.00,148074.00,-3431.00,-4.00,-4.00,0.00,0.00,0.00,0.00,5835.00,-239.00,6074.00,286580.00,16665.00,11428.00,97680.00,74080.00,67.00,74013.00,0.00,1831.00,-968.00,22737.00,158519.00,139598.00,18921.00,2288.00,66.00,2222.00,322.00
