date,FA756330005.Q,FA755013005.Q,FA754090005.Q,FA753025003.Q,FA753013003.Q,FA752050005.Q,FA754022005.Q,FA753069603.Q,FA753061103.Q,FA753061703.Q,FA753062003.Q,FA753063005.Q,FA754023005.Q,FA753068005.Q,FA753069703.Q,FA753065005.Q,FA753064103.Q,FA753093005.Q,FA754190005.Q,FA754110005.Q,FA754116005.Q,FA754112005.Q,FA753127005.Q,FA753131005.Q,FA753135005.Q,FA752150005.Q,FA753169603.Q,FA753192003.Q,FA753190005.Q,FA753194503.Q,FA753193005.Q,FA757005005.Q
1991:Q2,916.00,1126.00,29078.00,0.00,-404.00,27252.00,-6524.00,-664.00,-8988.00,2872.00,0.00,256.00,22366.00,13176.00,-1086.00,10276.00,0.00,-13612.00,-51310.00,-53908.00,-30496.00,-23412.00,-952.00,660.00,-17628.00,49474.00,-2112.00,-648.00,-26196.00,-16392.00,-9804.00,-80597.00
1991:Q3,927.00,1117.00,94200.00,0.00,1632.00,9888.00,12028.00,-2120.00,7556.00,1360.00,0.00,5232.00,53164.00,50521.00,-749.00,3392.00,32.00,17456.00,160422.00,67248.00,55964.00,11284.00,2056.00,2268.00,79256.00,-1509.00,-6353.00,992.00,16464.00,7344.00,9120.00,66032.00
1991:Q4,937.00,1109.00,96308.00,0.00,444.00,5876.00,46380.00,1856.00,25724.00,8604.00,0.00,10196.00,46836.00,44512.00,-4688.00,7012.00,60.00,-3288.00,38234.00,-4436.00,-1448.00,-2988.00,1540.00,-8876.00,59228.00,-24625.00,-6929.00,8300.00,14032.00,11052.00,2980.00,-58246.00
1992:Q1,1133.00,1544.00,-37434.00,0.00,-608.00,-7280.00,-4564.00,4616.00,-8724.00,2276.00,0.00,-2732.00,-27274.00,-16022.00,-10888.00,-364.00,-64.00,2356.00,-9668.00,9276.00,27184.00,-17908.00,-3636.00,-2188.00,-29756.00,21943.00,-5639.00,2448.00,-2116.00,1820.00,-3936.00,27355.00
1992:Q2,1142.00,1606.00,67148.00,0.00,-1204.00,14848.00,27464.00,896.00,19744.00,7248.00,0.00,-424.00,24492.00,25034.00,-1274.00,732.00,0.00,1548.00,170728.00,-2864.00,18096.00,-20960.00,288.00,2900.00,109648.00,45063.00,-5391.00,1988.00,19096.00,15440.00,3656.00,103116.00
1992:Q3,1154.00,1638.00,63591.00,0.00,2948.00,35556.00,8856.00,-5188.00,6976.00,908.00,0.00,6160.00,-7025.00,2580.00,-6110.00,-3496.00,4.00,23252.00,-117739.00,17400.00,16744.00,656.00,1160.00,-2820.00,-75264.00,-71759.00,-7305.00,708.00,20140.00,632.00,19508.00,-181814.00
1992:Q4,1169.00,1687.00,2659.00,0.00,-2300.00,-2536.00,18984.00,484.00,16996.00,1300.00,0.00,204.00,2835.00,6492.00,3991.00,-7648.00,-36.00,-14288.00,35255.00,24192.00,19100.00,5092.00,-316.00,3084.00,54688.00,-37447.00,3330.00,5532.00,-17808.00,-2408.00,-15400.00,32078.00
1993:Q1,1465.00,1351.00,-61272.00,0.00,2088.00,-8212.00,18996.00,-4852.00,8888.00,11808.00,0.00,3152.00,-80916.00,-70315.00,-5121.00,-5480.00,0.00,6772.00,-103616.00,-12836.00,324.00,-13160.00,80.00,288.00,-55372.00,3186.00,-6642.00,412.00,-32732.00,-36420.00,3688.00,-42229.00
1993:Q2,1487.00,1388.00,18820.00,0.00,-1280.00,25280.00,1768.00,-116.00,-560.00,3808.00,0.00,-1364.00,-14300.00,-5444.00,-3912.00,-4944.00,616.00,6736.00,-16938.00,-42484.00,-43804.00,1320.00,776.00,2712.00,43956.00,-6790.00,-5560.00,4912.00,-14460.00,-15760.00,1300.00,-35659.00
1993:Q3,1510.00,1403.00,355.00,0.00,2512.00,-424.00,6880.00,-2032.00,1016.00,4132.00,0.00,3764.00,-11625.00,-2036.00,-4797.00,-4792.00,-556.00,3568.00,15094.00,23564.00,59452.00,-35888.00,2632.00,-8352.00,-18488.00,-5244.00,-6938.00,80.00,27840.00,24044.00,3796.00,14846.00
1993:Q4,1532.00,1465.00,47098.00,0.00,-2004.00,33120.00,30744.00,3472.00,16744.00,9840.00,0.00,688.00,5350.00,18523.00,-2210.00,-10964.00,-60.00,-20052.00,29207.00,16236.00,-25312.00,41548.00,-3380.00,2080.00,56580.00,-32500.00,-1373.00,3228.00,-11664.00,1884.00,-13548.00,-17823.00
1994:Q1,1671.00,1546.00,-25000.00,0.00,-1468.00,-37936.00,23644.00,-2532.00,12428.00,14432.00,0.00,-684.00,-32464.00,-20094.00,-6273.00,-6096.00,-4.00,23228.00,41711.00,33692.00,49664.00,-15972.00,1832.00,-988.00,-25020.00,22364.00,-7321.00,1708.00,15444.00,-3644.00,19088.00,66835.00
1994:Q2,1697.00,1570.00,50587.00,0.00,584.00,35120.00,9716.00,572.00,1368.00,-1180.00,0.00,8956.00,-24665.00,-19131.00,-1446.00,-4088.00,0.00,29832.00,38960.00,4568.00,-5932.00,10500.00,-800.00,1940.00,14396.00,-16514.00,-1374.00,784.00,35960.00,11720.00,24240.00,-11500.00
1994:Q3,1725.00,1602.00,1843.00,0.00,-460.00,-5732.00,-4788.00,-340.00,-8884.00,-3296.00,0.00,7732.00,8623.00,11215.00,1768.00,-4360.00,0.00,4200.00,46200.00,-7388.00,-716.00,-6672.00,384.00,-5944.00,68168.00,-3428.00,1784.00,3524.00,-10900.00,-20656.00,9756.00,44480.00
1994:Q4,1754.00,1671.00,57870.00,0.00,1228.00,42252.00,-17784.00,1360.00,-18740.00,-3760.00,0.00,3356.00,36706.00,43918.00,-2560.00,-4652.00,0.00,-4532.00,60597.00,7380.00,11780.00,-4400.00,268.00,460.00,22172.00,9778.00,-3440.00,7752.00,16228.00,10704.00,5524.00,2811.00
1995:Q1,1806.00,1643.00,65118.00,0.00,-2132.00,-73324.00,118360.00,-3920.00,82344.00,32840.00,0.00,7096.00,31266.00,38698.00,-1692.00,-5740.00,8.00,-9060.00,17243.00,-28396.00,-28100.00,-296.00,-2532.00,-2336.00,23904.00,-7348.00,-1774.00,6360.00,29364.00,24616.00,4748.00,-47712.00
1995:Q2,1833.00,1659.00,89096.00,0.00,1364.00,9320.00,51812.00,2508.00,26868.00,19480.00,0.00,2956.00,40320.00,45489.00,-497.00,-4672.00,16.00,-13736.00,88276.00,9156.00,9116.00,40.00,-808.00,1844.00,15232.00,16661.00,-1301.00,928.00,46564.00,8100.00,38464.00,-646.00
1995:Q3,1855.00,1670.00,43943.00,0.00,-1148.00,22716.00,1884.00,-1192.00,-4088.00,220.00,0.00,6944.00,12535.00,21432.00,-5581.00,-3316.00,-24.00,7980.00,14122.00,10992.00,-4304.00,15296.00,820.00,-1160.00,15588.00,-533.00,-4694.00,11440.00,-18332.00,-3688.00,-14644.00,-29637.00
1995:Q4,1873.00,1700.00,30407.00,0.00,1500.00,11876.00,17920.00,904.00,13356.00,4492.00,0.00,-832.00,21387.00,32166.00,-3954.00,-6824.00,20.00,-22296.00,-44861.00,-1032.00,19024.00,-20056.00,2084.00,-1276.00,-39704.00,651.00,-4564.00,7756.00,-8776.00,-2380.00,-6396.00,-75095.00
1996:Q1,1838.00,2103.00,-7784.00,0.00,-1576.00,-36696.00,26036.00,920.00,22008.00,7292.00,0.00,-4184.00,25132.00,34886.00,-2078.00,-7676.00,0.00,-20680.00,40334.00,54492.00,21944.00,32548.00,-380.00,-1164.00,-2008.00,12601.00,-2107.00,256.00,-21356.00,7836.00,-29192.00,47853.00
1996:Q2,1852.00,2150.00,57877.00,0.00,528.00,9896.00,20872.00,-1964.00,17040.00,5576.00,0.00,220.00,40581.00,47921.00,-3765.00,-3576.00,0.00,-14000.00,-13352.00,-33232.00,-19620.00,-13612.00,652.00,-2388.00,22392.00,22975.00,-4442.00,-7896.00,-11412.00,632.00,-12044.00,-71526.00
1996:Q3,1868.00,2220.00,12003.00,0.00,252.00,-31088.00,17496.00,-340.00,-724.00,11528.00,0.00,7032.00,26483.00,27489.00,-678.00,-328.00,-8.00,-1132.00,80782.00,-43484.00,-35868.00,-7616.00,-2956.00,-160.00,85984.00,14382.00,-124.00,2568.00,24572.00,26320.00,-1748.00,68427.00
1996:Q4,1886.00,2276.00,168360.00,0.00,1880.00,59268.00,72996.00,3440.00,35428.00,25340.00,0.00,8788.00,35264.00,31216.00,4069.00,-20.00,-8.00,-1040.00,205160.00,44516.00,33836.00,10680.00,40.00,4252.00,76904.00,16126.00,3821.00,4532.00,54968.00,20148.00,34820.00,36409.00
1997:Q1,1939.00,2606.00,109141.00,0.00,-1864.00,-10976.00,73472.00,-224.00,53092.00,20200.00,0.00,404.00,42273.00,48773.00,-669.00,-5832.00,0.00,6236.00,162878.00,-32640.00,-61312.00,28672.00,12.00,43052.00,9944.00,36449.00,229.00,5528.00,100304.00,59560.00,40744.00,53071.00
1997:Q2,1962.00,2655.00,72737.00,0.00,1464.00,53564.00,-23384.00,-228.00,-32892.00,10780.00,0.00,-1044.00,48789.00,56427.00,2314.00,-9952.00,0.00,-7696.00,10291.00,-55292.00,-37128.00,-18164.00,3424.00,-10664.00,79796.00,5016.00,1900.00,13288.00,-27176.00,-20280.00,-6896.00,-63139.00
1997:Q3,1988.00,2786.00,-43251.00,0.00,-1716.00,-32140.00,33524.00,-232.00,18976.00,11412.00,0.00,3368.00,-37451.00,-30899.00,-3888.00,-2664.00,-12.00,-5456.00,22618.00,-49612.00,-21092.00,-28520.00,-2408.00,-14676.00,72368.00,-13795.00,-4087.00,6860.00,27968.00,34428.00,-6460.00,65071.00
1997:Q4,2017.00,2791.00,136137.00,0.00,9280.00,64336.00,31680.00,-184.00,18260.00,7504.00,0.00,6100.00,19193.00,33135.00,-7886.00,-6056.00,0.00,11648.00,107192.00,39544.00,46620.00,-7076.00,2248.00,-104.00,6880.00,55002.00,-7754.00,5096.00,6280.00,-16368.00,22648.00,-29719.00
1998:Q1,2049.00,3079.00,-26002.00,0.00,-8136.00,-31452.00,45688.00,-372.00,18424.00,20196.00,0.00,7440.00,-24138.00,-8817.00,-6762.00,-8560.00,0.00,-7964.00,-148405.00,-268960.00,-274880.00,5920.00,-2056.00,-3108.00,45860.00,59824.00,-6858.00,-100.00,26992.00,34916.00,-7924.00,-123433.00
1998:Q2,2088.00,3169.00,107148.00,0.00,3268.00,49860.00,18072.00,344.00,16504.00,12868.00,0.00,-11644.00,18120.00,27069.00,-5224.00,-3724.00,0.00,17828.00,76790.00,70972.00,74768.00,-3796.00,2156.00,9248.00,-44320.00,54761.00,-5959.00,800.00,-10868.00,-32948.00,22080.00,-31439.00
1998:Q3,2139.00,3199.00,-777.00,0.00,-3684.00,67976.00,-81336.00,-512.00,-69812.00,-18316.00,0.00,7304.00,-1553.00,731.00,-1540.00,-744.00,0.00,17820.00,65177.00,-32572.00,-2196.00,-30376.00,-2076.00,-19684.00,-5676.00,84798.00,-1337.00,18396.00,23328.00,40692.00,-17364.00,64894.00
1998:Q4,2198.00,3288.00,-101429.00,0.00,904.00,-55316.00,17916.00,144.00,-6228.00,6212.00,0.00,17788.00,-62173.00,-47255.00,-5142.00,-9776.00,0.00,-2760.00,-95201.00,130296.00,136464.00,-6168.00,1044.00,-1336.00,-104924.00,-113699.00,-5082.00,2736.00,-4236.00,4364.00,-8600.00,5137.00
1999:Q1,2230.00,3196.00,-100634.00,0.00,-1820.00,-13408.00,-7068.00,-152.00,4756.00,10332.00,0.00,-22004.00,-70638.00,-61418.00,-1084.00,-8136.00,0.00,-7700.00,-99372.00,-48452.00,-77776.00,29324.00,1192.00,-5896.00,-19140.00,5455.00,-1128.00,-1168.00,-30236.00,-3076.00,-27160.00,296.00
1999:Q2,2303.00,3276.00,-108333.00,0.00,2660.00,-3460.00,-35352.00,24.00,-11292.00,-21400.00,0.00,-2684.00,-62145.00,-55884.00,-1400.00,-4860.00,0.00,-10036.00,-51657.00,-71024.00,-65552.00,-5472.00,-4068.00,-3968.00,3744.00,-24895.00,-10.00,58124.00,-9560.00,-5268.00,-4292.00,55703.00
1999:Q3,2382.00,3355.00,37364.00,0.00,-2860.00,-17600.00,49336.00,664.00,37336.00,20196.00,0.00,-8860.00,1912.00,3371.00,-355.00,-1104.00,0.00,6576.00,85081.00,-16220.00,-14344.00,-1876.00,1132.00,1608.00,22460.00,-39208.00,-671.00,1772.00,114208.00,56024.00,58184.00,46744.00
1999:Q4,2467.00,3365.00,33143.00,0.00,3772.00,-15900.00,32616.00,876.00,8032.00,10528.00,0.00,13180.00,-7901.00,-4560.00,383.00,-3724.00,0.00,20556.00,123852.00,-49244.00,-37744.00,-11500.00,3960.00,920.00,202276.00,-17077.00,197.00,19160.00,-36340.00,-37792.00,1452.00,89811.00
2000:Q1,2552.00,3229.00,-9123.00,0.00,-3916.00,55824.00,-18372.00,524.00,-19056.00,-2640.00,0.00,2800.00,-26147.00,-29067.00,72.00,2848.00,0.00,-16512.00,-136563.00,-325100.00,-334968.00,9868.00,-3552.00,-1296.00,83684.00,7207.00,-82.00,3960.00,98616.00,86144.00,12472.00,-128117.00
2000:Q2,2621.00,3351.00,39352.00,0.00,640.00,50192.00,-29136.00,72.00,-21536.00,-5000.00,0.00,-2672.00,27596.00,24924.00,464.00,2208.00,0.00,-9940.00,115190.00,47420.00,45488.00,1932.00,4284.00,1004.00,2360.00,69987.00,467.00,1012.00,-11344.00,-100.00,-11244.00,75108.00
2000:Q3,2666.00,3404.00,107716.00,0.00,-740.00,46988.00,31004.00,-360.00,27392.00,1396.00,0.00,2576.00,21400.00,22317.00,-116.00,-800.00,0.00,9064.00,102892.00,-43656.00,-42580.00,-1076.00,-5128.00,-3948.00,27228.00,71752.00,-180.00,5556.00,51268.00,21516.00,29752.00,-5562.00
2000:Q4,2689.00,3422.00,130015.00,0.00,180.00,29288.00,46576.00,-504.00,11304.00,7656.00,0.00,28120.00,51235.00,51254.00,-515.00,496.00,0.00,2736.00,232858.00,31640.00,-15644.00,47284.00,2804.00,2780.00,6580.00,90362.00,-369.00,12576.00,86484.00,74992.00,11492.00,102110.00
2001:Q1,2685.00,3535.00,42332.00,0.00,316.00,50112.00,13288.00,76.00,15544.00,10452.00,0.00,-12784.00,-19380.00,-18859.00,-454.00,-68.00,0.00,-2004.00,62744.00,-124132.00,-86888.00,-37244.00,-2020.00,1652.00,114408.00,22286.00,-454.00,-1144.00,52148.00,14588.00,37560.00,19562.00
2001:Q2,2743.00,3462.00,-151978.00,0.00,-384.00,-110016.00,27912.00,0.00,17108.00,-73644.00,0.00,84448.00,-63790.00,-61533.00,-768.00,-1488.00,0.00,-5700.00,-192938.00,-34392.00,-68920.00,34528.00,-652.00,23360.00,-9744.00,-122180.00,-1686.00,16152.00,-63796.00,-32012.00,-31784.00,-41679.00
2001:Q3,2761.00,3415.00,39578.00,0.00,672.00,-36284.00,33664.00,0.00,25608.00,-2536.00,0.00,10592.00,9102.00,5651.00,-1149.00,4600.00,0.00,32424.00,-51547.00,105564.00,90804.00,14760.00,1724.00,-17516.00,-71432.00,-20170.00,-1281.00,1296.00,-49732.00,-67920.00,18188.00,-91779.00
2001:Q4,2793.00,3281.00,-4628.00,0.00,-4.00,51548.00,13244.00,0.00,-19056.00,-22356.00,0.00,54656.00,-38968.00,-38867.00,-13.00,-88.00,0.00,-30448.00,80461.00,-26992.00,-51560.00,24568.00,2368.00,10420.00,87940.00,70344.00,-71.00,9408.00,-72956.00,-2172.00,-70784.00,84601.00
2002:Q1,2721.00,3372.00,-90482.00,0.00,-256.00,-52844.00,-58132.00,0.00,-39100.00,3996.00,0.00,-23028.00,21558.00,19812.00,206.00,1540.00,0.00,-808.00,-31185.00,34720.00,4044.00,30676.00,-4004.00,-12696.00,162264.00,-116624.00,-198.00,4244.00,-98892.00,-26040.00,-72852.00,58646.00
2002:Q2,2769.00,3319.00,62482.00,0.00,1668.00,30372.00,61820.00,0.00,46636.00,14308.00,0.00,876.00,-40238.00,-41076.00,-526.00,1364.00,0.00,8860.00,99054.00,-123804.00,-105120.00,-18684.00,-2552.00,5084.00,-26476.00,42514.00,-204.00,2640.00,201852.00,84784.00,117068.00,36022.00
2002:Q3,2833.00,3303.00,75440.00,0.00,-152.00,34280.00,73592.00,0.00,37048.00,24916.00,0.00,11628.00,-33160.00,-35232.00,380.00,1692.00,0.00,880.00,119494.00,147820.00,165708.00,-17888.00,348.00,-5836.00,-180336.00,140868.00,370.00,852.00,15408.00,-27000.00,42408.00,43584.00
2002:Q4,2893.00,3249.00,20176.00,0.00,1160.00,61056.00,13768.00,0.00,6892.00,288.00,0.00,6588.00,-63816.00,-62104.00,-1604.00,-108.00,0.00,8008.00,-27671.00,-57832.00,-38800.00,-19032.00,3604.00,4444.00,-137684.00,124854.00,-1704.00,688.00,35960.00,42548.00,-6588.00,-48203.00
2003:Q1,2830.00,3340.00,89697.00,0.00,-424.00,68732.00,34232.00,0.00,15232.00,3116.00,0.00,15884.00,-9563.00,-9591.00,-16.00,44.00,0.00,-3280.00,105040.00,-64700.00,-86040.00,21340.00,-1972.00,-1920.00,33508.00,137797.00,-148.00,15284.00,-12808.00,728.00,-13536.00,14833.00
2003:Q2,2871.00,3419.00,46304.00,0.00,76.00,1592.00,27268.00,0.00,-40.00,12352.00,0.00,14956.00,-21548.00,-23244.00,-475.00,2172.00,0.00,38916.00,78780.00,-23948.00,-22964.00,-984.00,6592.00,716.00,-32988.00,4813.00,-413.00,-504.00,124512.00,-5452.00,129964.00,31927.00
2003:Q3,2913.00,3512.00,-109825.00,0.00,5116.00,52868.00,-74348.00,0.00,-18500.00,-33696.00,0.00,-22152.00,-46125.00,-64698.00,-11.00,18584.00,0.00,-47336.00,-184904.00,-14176.00,-16156.00,1980.00,-2052.00,2816.00,5992.00,-73924.00,-100.00,-584.00,-102876.00,-12728.00,-90148.00,-75679.00
2003:Q4,2953.00,3578.00,-121285.00,0.00,-6280.00,-31100.00,-41132.00,0.00,-25840.00,-6956.00,0.00,-8336.00,-27705.00,-1419.00,462.00,-26748.00,0.00,-15068.00,-22464.00,-15664.00,-6312.00,-9352.00,1820.00,1560.00,31264.00,-67574.00,410.00,2476.00,23244.00,47076.00,-23832.00,98196.00
2004:Q1,2975.00,3688.00,135570.00,0.00,1040.00,120412.00,44084.00,0.00,12512.00,-11200.00,0.00,42772.00,-23742.00,-24850.00,-12.00,1120.00,0.00,-6224.00,172743.00,-261704.00,-269776.00,8072.00,-2056.00,4016.00,195876.00,135663.00,144.00,1284.00,99520.00,97012.00,2508.00,36459.00
2004:Q2,3030.00,3789.00,-20595.00,0.00,-992.00,-13268.00,-34928.00,0.00,-12208.00,12224.00,0.00,-34944.00,9837.00,20729.00,-16.00,-10876.00,0.00,18756.00,-136484.00,-73904.00,-102252.00,28348.00,-1832.00,-3016.00,58108.00,19556.00,4.00,4744.00,-140144.00,-89888.00,-50256.00,-116648.00
2004:Q3,3083.00,3920.00,8684.00,0.00,744.00,18280.00,11544.00,0.00,3588.00,-13396.00,0.00,21352.00,-19820.00,-22112.00,120.00,2172.00,0.00,-2064.00,99361.00,-49164.00,-34000.00,-15164.00,744.00,-4452.00,35412.00,-30427.00,144.00,48104.00,99000.00,58328.00,40672.00,89840.00
2004:Q4,3148.00,4027.00,-78252.00,0.00,-1356.00,-172620.00,47604.00,0.00,-26640.00,6676.00,0.00,67568.00,53688.00,48356.00,292.00,5040.00,0.00,-5568.00,64984.00,73824.00,67700.00,6124.00,-132.00,716.00,22228.00,-114600.00,288.00,17472.00,65188.00,66744.00,-1556.00,142357.00
2005:Q1,3103.00,3467.00,295709.00,0.00,-88.00,56248.00,155036.00,0.00,17792.00,-3664.00,0.00,140908.00,86737.00,83001.00,-44.00,3780.00,0.00,-2224.00,222348.00,89348.00,35464.00,53884.00,10292.00,5304.00,68688.00,-35284.00,-76.00,21732.00,62344.00,5536.00,56808.00,-73725.00
2005:Q2,3138.00,3549.00,235600.00,0.00,1800.00,73712.00,71948.00,0.00,-19284.00,27972.00,0.00,63260.00,75300.00,72316.00,364.00,2620.00,0.00,12840.00,154085.00,-29776.00,41464.00,-71240.00,-11908.00,-2436.00,89920.00,43401.00,348.00,8488.00,56048.00,62504.00,-6456.00,-81926.00
2005:Q3,3167.00,3629.00,173391.00,0.00,-1004.00,20392.00,91524.00,0.00,708.00,-27136.00,0.00,117952.00,53459.00,40923.00,-96.00,12632.00,0.00,9020.00,235022.00,-78728.00,-120292.00,41564.00,2060.00,-820.00,126920.00,70730.00,-88.00,3416.00,111532.00,20100.00,91432.00,61169.00
2005:Q4,3216.00,3696.00,83008.00,0.00,20.00,4812.00,-4472.00,0.00,1256.00,-752.00,0.00,-4976.00,88624.00,91748.00,-20.00,-3104.00,0.00,-5976.00,31009.00,17884.00,19768.00,-1884.00,1724.00,132.00,21440.00,89409.00,-44.00,3784.00,-103320.00,-4000.00,-99320.00,-52478.00
2006:Q1,2963.00,3757.00,146693.00,0.00,124.00,29464.00,-5748.00,0.00,-15200.00,-26616.00,0.00,36068.00,106741.00,103865.00,192.00,2684.00,0.00,16112.00,203532.00,-74636.00,-69760.00,-4876.00,-1300.00,6732.00,220608.00,-130496.00,232.00,25584.00,156808.00,96496.00,60312.00,56044.00
2006:Q2,2999.00,3849.00,254125.00,0.00,-80.00,64280.00,84216.00,0.00,11796.00,29552.00,0.00,42868.00,96749.00,90477.00,-312.00,6584.00,0.00,8960.00,111820.00,-64964.00,-57612.00,-7352.00,1408.00,-2632.00,57080.00,7352.00,-316.00,5136.00,108756.00,8304.00,100452.00,-143155.00
2006:Q3,3038.00,3927.00,146612.00,0.00,-952.00,62492.00,14212.00,0.00,11540.00,908.00,0.00,1764.00,65864.00,65612.00,-312.00,564.00,0.00,4996.00,286470.00,-118072.00,-170464.00,52392.00,-4128.00,24344.00,225132.00,211518.00,-228.00,18012.00,-70108.00,-12704.00,-57404.00,138968.00
2006:Q4,3073.00,3992.00,142969.00,0.00,-256.00,80720.00,32768.00,0.00,-12328.00,12776.00,0.00,32320.00,46461.00,40813.00,-828.00,6476.00,0.00,-16724.00,52795.00,-98528.00,-90584.00,-7944.00,4004.00,5772.00,81628.00,140951.00,-804.00,6448.00,-86676.00,-57868.00,-28808.00,-91094.00
2007:Q1,3193.00,3625.00,224191.00,0.00,540.00,4660.00,106556.00,0.00,17820.00,-2824.00,0.00,91560.00,97647.00,86947.00,-276.00,10976.00,0.00,14788.00,240976.00,-324264.00,-367904.00,43640.00,4768.00,7780.00,362880.00,-33752.00,-380.00,13836.00,210108.00,134992.00,75116.00,16353.00
2007:Q2,3239.00,3727.00,296385.00,0.00,1028.00,56668.00,111648.00,0.00,-31956.00,8532.00,0.00,135072.00,113129.00,103713.00,132.00,9284.00,0.00,13912.00,228283.00,-51536.00,1956.00,-53492.00,9400.00,10008.00,161196.00,19299.00,148.00,15080.00,64688.00,38608.00,26080.00,-68589.00
2007:Q3,3277.00,3817.00,318290.00,0.00,-836.00,37172.00,49456.00,0.00,27480.00,6156.00,0.00,15820.00,199346.00,179034.00,-604.00,20916.00,0.00,33152.00,290870.00,31424.00,66560.00,-35136.00,-12060.00,8304.00,356588.00,-94426.00,-636.00,47532.00,-45856.00,-61804.00,15948.00,-27959.00
2007:Q4,3319.00,3893.00,107123.00,0.00,764.00,-29816.00,64348.00,0.00,1088.00,-3720.00,0.00,66980.00,100311.00,84279.00,936.00,15096.00,0.00,-28484.00,-89042.00,-284004.00,-307568.00,23564.00,8168.00,1524.00,195984.00,23042.00,948.00,-79668.00,44964.00,62864.00,-17900.00,-196739.00
2008:Q1,2223.00,2748.00,52370.00,0.00,548.00,-164236.00,79868.00,0.00,28616.00,-8884.00,0.00,60136.00,73230.00,70370.00,-580.00,3440.00,4.00,62956.00,24950.00,-311208.00,-269764.00,-41444.00,12236.00,24384.00,183184.00,14626.00,-568.00,37676.00,64620.00,-2284.00,66904.00,-27945.00
2008:Q2,2256.00,2760.00,-326626.00,0.00,-1700.00,-153420.00,-108268.00,0.00,-10132.00,-1172.00,0.00,-96964.00,12498.00,7870.00,-148.00,4776.00,0.00,-75736.00,-364730.00,-155648.00,-125136.00,-30512.00,-3116.00,-8716.00,79624.00,-179394.00,-148.00,19256.00,-116588.00,-12604.00,-103984.00,-38608.00
2008:Q3,2289.00,2735.00,182476.00,0.00,133600.00,-3244.00,-70072.00,0.00,-16820.00,-36896.00,0.00,-16356.00,78312.00,75616.00,0.00,2696.00,-4.00,43884.00,-89183.00,353852.00,408768.00,-54916.00,-7072.00,-29400.00,-154556.00,-118419.00,0.00,-120.00,-133468.00,-178684.00,45216.00,-272105.00
2008:Q4,2305.00,2629.00,717741.00,0.00,819456.00,-389220.00,221680.00,0.00,18756.00,20796.00,0.00,182128.00,84705.00,74937.00,0.00,9768.00,0.00,-18880.00,680448.00,1045040.00,993228.00,51812.00,4788.00,14036.00,-588356.00,-343528.00,0.00,42196.00,506272.00,336096.00,170176.00,-37617.00
2009:Q1,2274.00,2496.00,-312208.00,0.00,-101324.00,99456.00,-197948.00,0.00,23092.00,-21852.00,0.00,-199188.00,-116484.00,-116772.00,0.00,288.00,0.00,4092.00,-431331.00,-240092.00,-238092.00,-2000.00,992.00,2472.00,-163104.00,92833.00,0.00,14680.00,-139112.00,-29196.00,-109916.00,-119345.00
2009:Q2,2278.00,2377.00,-672679.00,0.00,-272628.00,-17288.00,-252524.00,0.00,-32220.00,-25824.00,0.00,-194480.00,-128387.00,-123871.00,0.00,-4516.00,0.00,-1852.00,-673905.00,-724804.00,-752992.00,28188.00,4760.00,-8276.00,218128.00,170067.00,0.00,-240.00,-333540.00,-179512.00,-154028.00,-1325.00
2009:Q3,2272.00,2314.00,83280.00,0.00,335748.00,-55604.00,13940.00,0.00,88128.00,-16680.00,0.00,-57508.00,-179868.00,-169484.00,0.00,-10384.00,0.00,-30936.00,423602.00,220000.00,239272.00,-19272.00,-588.00,11408.00,230876.00,13414.00,0.00,17428.00,-68936.00,-98148.00,29212.00,340280.00
2009:Q4,2292.00,2275.00,-102941.00,0.00,218744.00,-26188.00,-183996.00,0.00,8840.00,-12844.00,0.00,-179992.00,-122441.00,-111633.00,0.00,-10808.00,0.00,10940.00,377642.00,136100.00,105056.00,31044.00,5188.00,11808.00,306240.00,-22222.00,0.00,34480.00,-93952.00,12664.00,-106616.00,480600.00
2010:Q1,2280.00,1918.00,173821.00,0.00,189376.00,21896.00,-31040.00,0.00,2304.00,-2156.00,0.00,-31188.00,-5195.00,-5467.00,0.00,272.00,0.00,-1216.00,129616.00,299332.00,256776.00,42556.00,980.00,1244.00,-238804.00,48480.00,0.00,19728.00,-1344.00,-55608.00,54264.00,-43843.00
2010:Q2,2266.00,1963.00,-100760.00,0.00,-129528.00,33220.00,53044.00,0.00,-13560.00,-3008.00,0.00,69612.00,-54972.00,-48304.00,0.00,-6668.00,0.00,-2524.00,-289577.00,10600.00,-1644.00,12244.00,232.00,5320.00,-297592.00,82487.00,0.00,12716.00,-103340.00,-155128.00,51788.00,-188514.00
2010:Q3,2258.00,2003.00,630618.00,0.00,63936.00,83592.00,494508.00,0.00,51520.00,-2004.00,0.00,444992.00,-8674.00,-5082.00,0.00,-3592.00,0.00,-2744.00,311724.00,-229916.00,-236080.00,6164.00,8432.00,76728.00,217844.00,73800.00,0.00,13152.00,151684.00,106660.00,45024.00,-318639.00
2010:Q4,2258.00,2050.00,-502559.00,0.00,142956.00,-57648.00,-559384.00,0.00,-26364.00,-11940.00,0.00,-521080.00,26125.00,25953.00,0.00,172.00,200.00,-54808.00,-22079.00,42696.00,88808.00,-46112.00,13284.00,-60204.00,132600.00,14489.00,0.00,3872.00,-168816.00,-21952.00,-146864.00,480688.00
