1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1981:Q1,43644.00,-4100.00,2976.00,0.00,24808.00,6056.00,5472.00,4448.00,524.00,8308.00,14544.00,7200.00,7344.00,1892.00,392.00,204.00,2928.00,46416.00,0.00,0.00,0.00,9300.00,30740.00,24.00,152.00,6200.00
1981:Q2,44328.00,1444.00,4368.00,0.00,21608.00,5380.00,-1016.00,5644.00,496.00,11104.00,13880.00,6912.00,6968.00,-284.00,276.00,208.00,2828.00,41340.00,0.00,0.00,0.00,9268.00,24020.00,-204.00,532.00,7724.00
1981:Q3,47244.00,2288.00,4396.00,0.00,18152.00,8296.00,960.00,2620.00,352.00,5924.00,13920.00,8412.00,5508.00,4028.00,888.00,216.00,3356.00,52280.00,0.00,0.00,0.00,8928.00,34848.00,-228.00,444.00,8288.00
1981:Q4,48552.00,4644.00,3060.00,0.00,18192.00,9956.00,3900.00,-116.00,428.00,4024.00,13500.00,6656.00,6844.00,3836.00,568.00,224.00,4528.00,44276.00,0.00,0.00,0.00,8280.00,28440.00,-48.00,1832.00,5772.00
1982:Q1,42244.00,-9508.00,2092.00,0.00,30892.00,-872.00,11616.00,3456.00,1400.00,15292.00,9560.00,5228.00,4332.00,1776.00,1508.00,204.00,5720.00,45904.00,0.00,0.00,0.00,7536.00,31520.00,132.00,448.00,6268.00
1982:Q2,53656.00,5452.00,1488.00,0.00,28016.00,6192.00,-476.00,4468.00,1500.00,16332.00,8796.00,5428.00,3368.00,1212.00,1604.00,32.00,7056.00,51740.00,0.00,0.00,0.00,6688.00,38372.00,292.00,1028.00,5360.00
1982:Q3,52044.00,1400.00,788.00,0.00,28036.00,3600.00,7012.00,4132.00,1460.00,11832.00,7432.00,4212.00,3220.00,5860.00,892.00,-44.00,7680.00,61028.00,0.00,0.00,0.00,6548.00,47604.00,296.00,-148.00,6728.00
1982:Q4,73796.00,3988.00,0.00,0.00,52976.00,7764.00,15296.00,5308.00,3224.00,21384.00,8200.00,2152.00,6048.00,744.00,56.00,68.00,7764.00,56208.00,0.00,0.00,0.00,7112.00,41228.00,148.00,292.00,7428.00
1983:Q1,51572.00,-6252.00,-1212.00,0.00,41164.00,5292.00,12744.00,2740.00,688.00,19700.00,7224.00,1864.00,5360.00,5824.00,-260.00,-60.00,5144.00,41160.00,0.00,0.00,0.00,7552.00,25084.00,4.00,84.00,8436.00
1983:Q2,58468.00,256.00,-2844.00,0.00,40212.00,2576.00,9492.00,3784.00,2532.00,21828.00,6720.00,1136.00,5584.00,6392.00,-1152.00,204.00,8680.00,48544.00,0.00,0.00,0.00,7860.00,31400.00,-124.00,72.00,9336.00
1983:Q3,54700.00,-1760.00,-2700.00,0.00,35592.00,1372.00,9700.00,7544.00,680.00,16296.00,11120.00,596.00,10524.00,1108.00,-284.00,156.00,11468.00,47152.00,0.00,0.00,0.00,7976.00,29608.00,-144.00,80.00,9632.00
1983:Q4,71932.00,5164.00,-796.00,0.00,44832.00,4468.00,16492.00,14848.00,-144.00,9168.00,15384.00,812.00,14572.00,412.00,160.00,180.00,6596.00,62052.00,0.00,0.00,0.00,7896.00,44556.00,-64.00,212.00,9452.00
1984:Q1,48828.00,-4688.00,1060.00,0.00,48860.00,10124.00,9000.00,8924.00,-3888.00,24700.00,1692.00,484.00,1208.00,916.00,660.00,-108.00,436.00,56156.00,0.00,0.00,0.00,4700.00,38112.00,0.00,-664.00,14008.00
1984:Q2,64892.00,24.00,2832.00,0.00,46848.00,8144.00,3464.00,9776.00,-1208.00,26672.00,9484.00,564.00,8920.00,-896.00,228.00,24.00,6348.00,60544.00,0.00,0.00,0.00,4276.00,40192.00,8.00,-80.00,16148.00
1984:Q3,59148.00,-464.00,3120.00,0.00,42452.00,-2076.00,13132.00,10740.00,-1072.00,21728.00,7820.00,456.00,7364.00,1988.00,-44.00,132.00,4144.00,63452.00,0.00,0.00,0.00,5224.00,42284.00,68.00,-404.00,16280.00
1984:Q4,94144.00,7796.00,1916.00,0.00,62476.00,384.00,24676.00,14588.00,1076.00,21752.00,5572.00,264.00,5308.00,-968.00,956.00,812.00,15584.00,94288.00,0.00,0.00,0.00,5664.00,75156.00,168.00,4844.00,8456.00
1985:Q1,77868.00,-7552.00,932.00,0.00,59928.00,8432.00,5844.00,12112.00,712.00,32828.00,14803.00,-100.00,14903.00,6352.00,1736.00,-220.00,1889.00,59032.00,0.00,404.00,0.00,8308.00,35248.00,272.00,-568.00,15368.00
1985:Q2,93672.00,1980.00,156.00,0.00,61044.00,1740.00,9416.00,11852.00,92.00,37944.00,14482.00,-208.00,14690.00,5132.00,2236.00,364.00,8278.00,82508.00,0.00,460.00,0.00,9512.00,56408.00,360.00,396.00,15372.00
1985:Q3,79952.00,1896.00,16.00,0.00,56496.00,-4916.00,6384.00,18828.00,520.00,35680.00,13079.00,-308.00,13387.00,1196.00,3060.00,60.00,4149.00,69432.00,0.00,-600.00,0.00,11044.00,49024.00,436.00,1764.00,7764.00
1985:Q4,112736.00,5672.00,7216.00,0.00,68728.00,-6228.00,20340.00,7200.00,2656.00,44760.00,17484.00,72.00,17412.00,6608.00,-2628.00,96.00,9560.00,103924.00,0.00,-584.00,0.00,12900.00,81828.00,500.00,1128.00,8152.00
1986:Q1,74984.00,-6516.00,1976.00,0.00,67464.00,-5756.00,7708.00,16528.00,1260.00,47724.00,20329.00,-4.00,20333.00,-17264.00,11588.00,-220.00,-2373.00,74780.00,0.00,-308.00,0.00,15600.00,23028.00,616.00,-1592.00,37436.00
1986:Q2,94076.00,2680.00,660.00,0.00,58500.00,6080.00,-3316.00,9540.00,3072.00,43124.00,22249.00,4.00,22245.00,-9928.00,10012.00,-1380.00,11283.00,88728.00,0.00,2056.00,0.00,16400.00,58368.00,776.00,648.00,10480.00
1986:Q3,122668.00,-48.00,1200.00,0.00,61984.00,8148.00,8936.00,3340.00,3428.00,38132.00,24452.00,-96.00,24548.00,17184.00,6920.00,304.00,10672.00,107440.00,0.00,-1192.00,0.00,18000.00,81888.00,756.00,5988.00,2000.00
1986:Q4,126312.00,6488.00,-72.00,0.00,76600.00,13212.00,16004.00,13024.00,44.00,34316.00,19894.00,-1160.00,21054.00,1748.00,12432.00,232.00,8990.00,135936.00,0.00,1724.00,0.00,18884.00,90344.00,552.00,3680.00,20752.00
1987:Q1,102244.00,-3784.00,-5960.00,0.00,67104.00,-7796.00,8880.00,11120.00,-4004.00,58904.00,13055.00,-1376.00,14431.00,25788.00,-6100.00,44.00,12097.00,117456.00,0.00,-984.00,0.00,27512.00,24220.00,352.00,2096.00,64260.00
1987:Q2,90640.00,-3184.00,-1540.00,0.00,62996.00,-6016.00,-14448.00,7952.00,1144.00,74364.00,17974.00,-704.00,18678.00,3668.00,-3696.00,48.00,14374.00,90912.00,0.00,-632.00,0.00,23588.00,27696.00,152.00,1576.00,38532.00
1987:Q3,116964.00,308.00,-704.00,0.00,85400.00,7820.00,-1580.00,11640.00,-2944.00,70464.00,18359.00,568.00,17791.00,148.00,-4224.00,136.00,17541.00,125852.00,0.00,-892.00,0.00,25132.00,37476.00,128.00,532.00,63476.00
1987:Q4,93284.00,3100.00,-4208.00,0.00,66608.00,4212.00,-672.00,-2576.00,1892.00,63752.00,23028.00,-204.00,23232.00,-6644.00,5184.00,-8.00,6224.00,80700.00,0.00,-908.00,0.00,18712.00,42368.00,268.00,-800.00,21060.00
1988:Q1,115412.00,-3332.00,-880.00,0.00,76876.00,-5892.00,-448.00,6220.00,-480.00,77476.00,17775.00,-1936.00,19711.00,1304.00,712.00,340.00,22617.00,126248.00,0.00,-472.00,0.00,22900.00,86356.00,356.00,1000.00,16108.00
1988:Q2,101764.00,728.00,400.00,0.00,74708.00,1816.00,4588.00,9736.00,-2132.00,60700.00,18851.00,2040.00,16811.00,-1524.00,3064.00,-156.00,5693.00,102172.00,0.00,444.00,0.00,22304.00,60632.00,388.00,-1232.00,19636.00
1988:Q3,95960.00,-1184.00,692.00,0.00,72684.00,6176.00,680.00,6076.00,-2104.00,61856.00,21336.00,1252.00,20084.00,-4416.00,3960.00,372.00,2516.00,81892.00,0.00,-232.00,0.00,20728.00,56044.00,472.00,1848.00,3032.00
1988:Q4,109908.00,3052.00,-8.00,0.00,94572.00,11140.00,-144.00,11804.00,-1516.00,73288.00,24598.00,1084.00,23514.00,-3532.00,1880.00,-504.00,-10150.00,124600.00,0.00,-272.00,0.00,28288.00,76556.00,620.00,3424.00,15984.00
1989:Q1,66244.00,-2496.00,-1284.00,0.00,57093.00,-3343.00,-6988.00,22528.00,-1208.00,46104.00,22805.00,2944.00,19861.00,-2764.00,-2292.00,-396.00,-4422.00,66684.00,0.00,-792.00,0.00,12584.00,26920.00,808.00,3624.00,23540.00
1989:Q2,100636.00,1620.00,-3160.00,0.00,85505.00,-8687.00,-9160.00,30796.00,-96.00,72652.00,22498.00,3608.00,18890.00,-1004.00,-5584.00,-392.00,1152.00,105660.00,0.00,-364.00,0.00,29432.00,55556.00,1036.00,-184.00,20184.00
1989:Q3,77760.00,1008.00,-1684.00,0.00,54999.00,191.00,-9924.00,24884.00,576.00,39272.00,25733.00,2428.00,23305.00,228.00,-5120.00,-708.00,3304.00,73116.00,0.00,-680.00,0.00,20504.00,30184.00,1040.00,1656.00,20412.00
1989:Q4,111376.00,2440.00,3124.00,0.00,95187.00,29863.00,-196.00,19216.00,148.00,46156.00,28772.00,3136.00,25636.00,-5848.00,-76.00,1052.00,-13275.00,109876.00,0.00,-700.00,0.00,39624.00,42256.00,820.00,700.00,27176.00
1990:Q1,94240.00,-448.00,8220.00,0.00,72547.00,-15197.00,23436.00,14780.00,1112.00,48416.00,40530.00,14600.00,25930.00,-2136.00,3148.00,320.00,-27941.00,86464.00,0.00,-1428.00,0.00,22972.00,58564.00,596.00,1616.00,4144.00
1990:Q2,130696.00,-24.00,140.00,0.00,85688.00,6136.00,-2384.00,14224.00,6500.00,61212.00,22940.00,8088.00,14852.00,-2092.00,2272.00,-56.00,21828.00,153124.00,0.00,-936.00,0.00,27164.00,121060.00,360.00,-784.00,6260.00
1990:Q3,64024.00,-100.00,140.00,0.00,95440.00,10516.00,2132.00,24488.00,3352.00,54952.00,-3573.00,-10012.00,6439.00,-7840.00,8352.00,1580.00,-29975.00,31592.00,0.00,-1780.00,0.00,23456.00,9412.00,384.00,60.00,60.00
1990:Q4,91380.00,40.00,140.00,0.00,66797.00,5837.00,-4572.00,22112.00,1904.00,41516.00,11611.00,3640.00,7971.00,12356.00,-13540.00,504.00,13471.00,93312.00,0.00,-1276.00,0.00,21924.00,62656.00,660.00,6720.00,2628.00
1991:Q1,123736.00,652.00,136.00,0.00,87446.00,6174.00,12088.00,29076.00,6636.00,33472.00,16698.00,12904.00,3794.00,1840.00,-5256.00,604.00,21615.00,124856.00,0.00,-444.00,0.00,27516.00,53900.00,896.00,1108.00,41880.00
1991:Q2,96796.00,484.00,140.00,0.00,111411.00,2255.00,4588.00,63168.00,-10840.00,52240.00,6411.00,2256.00,4155.00,-2024.00,-828.00,-44.00,-18754.00,83552.00,0.00,-248.00,0.00,26788.00,13560.00,1084.00,428.00,41940.00
1991:Q3,72528.00,1148.00,140.00,0.00,63645.00,11525.00,25476.00,10488.00,2192.00,13964.00,-1318.00,5044.00,-6362.00,-3076.00,-2788.00,-652.00,15428.00,58508.00,0.00,-316.00,0.00,14688.00,21404.00,1196.00,5180.00,16356.00
1991:Q4,5736.00,184.00,140.00,0.00,25973.00,-20671.00,18684.00,58624.00,-6852.00,-23812.00,-38411.00,-1276.00,-37135.00,10572.00,-1980.00,2300.00,6958.00,24512.00,0.00,644.00,0.00,15160.00,-14676.00,1236.00,-2788.00,24936.00
1992:Q1,66460.00,-148.00,140.00,0.00,77761.00,-3191.00,8148.00,28172.00,-444.00,45076.00,-4258.00,2140.00,-6398.00,6616.00,-528.00,696.00,-13820.00,69452.00,0.00,-28.00,4.00,27044.00,17764.00,1288.00,1272.00,22108.00
1992:Q2,64736.00,-472.00,136.00,0.00,85438.00,-1786.00,5924.00,18960.00,480.00,61860.00,-17569.00,4276.00,-21845.00,-324.00,-352.00,744.00,-2864.00,73628.00,0.00,-236.00,12.00,12852.00,47192.00,1368.00,1908.00,10532.00
1992:Q3,78656.00,-864.00,140.00,0.00,92920.00,-4616.00,13092.00,33552.00,1748.00,49144.00,-14718.00,5764.00,-20482.00,1336.00,-1740.00,-148.00,1730.00,88256.00,0.00,2224.00,180.00,34520.00,34824.00,1436.00,-700.00,15772.00
1992:Q4,75984.00,-1020.00,140.00,0.00,88221.00,-2947.00,7672.00,26960.00,2432.00,54104.00,-9507.00,10392.00,-19899.00,-1112.00,-1872.00,4.00,1130.00,90024.00,0.00,480.00,-168.00,23356.00,53196.00,1492.00,2388.00,9280.00
1993:Q1,101380.00,108.00,140.00,0.00,126568.00,1112.00,26596.00,23160.00,400.00,75300.00,-10158.00,3248.00,-13406.00,-9268.00,-828.00,344.00,-5526.00,98300.00,0.00,1612.00,128.00,27376.00,35612.00,1600.00,-4280.00,36252.00
1993:Q2,99088.00,100.00,136.00,0.00,116415.00,6847.00,19828.00,37572.00,4080.00,48088.00,-10371.00,3908.00,-14279.00,-5024.00,-876.00,-972.00,-320.00,87844.00,0.00,252.00,580.00,29068.00,31272.00,1772.00,2632.00,22268.00
1993:Q3,93280.00,84.00,140.00,0.00,117873.00,-7755.00,25648.00,28420.00,5304.00,66256.00,-10158.00,7360.00,-17518.00,904.00,-968.00,-180.00,-14414.00,81240.00,0.00,-4140.00,-140.00,30036.00,26868.00,1720.00,1336.00,25560.00
1993:Q4,70912.00,76.00,140.00,0.00,81656.00,6300.00,3244.00,22244.00,3240.00,46628.00,-19345.00,8032.00,-27377.00,14044.00,-1084.00,228.00,-4804.00,39252.00,0.00,-1072.00,388.00,29544.00,-7252.00,1448.00,1232.00,14964.00
1994:Q1,105580.00,372.00,140.00,0.00,79826.00,-4306.00,-13332.00,23644.00,-508.00,74328.00,-7432.00,5748.00,-13180.00,4208.00,92.00,396.00,27978.00,70108.00,0.00,-836.00,36.00,22276.00,25728.00,1152.00,2004.00,19748.00
1994:Q2,14836.00,364.00,136.00,0.00,34900.00,-1032.00,10696.00,-6484.00,-6300.00,38020.00,-2580.00,9440.00,-12020.00,5132.00,44.00,1040.00,-24200.00,20172.00,0.00,-952.00,24.00,20184.00,-15824.00,836.00,112.00,15792.00
1994:Q3,131440.00,364.00,140.00,0.00,84632.00,5368.00,13740.00,3080.00,-1720.00,64164.00,4529.00,7136.00,-2607.00,2984.00,-40.00,-468.00,39299.00,96084.00,0.00,-2128.00,32.00,64192.00,10840.00,828.00,1156.00,21164.00
1994:Q4,59344.00,364.00,140.00,0.00,78730.00,14354.00,-23120.00,24672.00,952.00,61872.00,-321.00,6912.00,-7233.00,2352.00,-124.00,1380.00,-23178.00,69360.00,0.00,-3068.00,1292.00,18976.00,10600.00,1140.00,532.00,39888.00
1995:Q1,94528.00,-408.00,140.00,0.00,95218.00,-10090.00,11428.00,28036.00,-4600.00,70444.00,5885.00,5120.00,765.00,-6312.00,-448.00,100.00,353.00,95796.00,0.00,-2668.00,-28.00,41888.00,8268.00,1452.00,900.00,45984.00
1995:Q2,104284.00,-416.00,136.00,0.00,108480.00,300.00,-2668.00,3092.00,5488.00,102268.00,2025.00,5640.00,-3615.00,-6412.00,-580.00,1044.00,6.00,98888.00,0.00,-6216.00,148.00,45676.00,17900.00,1652.00,704.00,39024.00
1995:Q3,68088.00,-412.00,140.00,0.00,34850.00,4322.00,-3640.00,10684.00,-1968.00,25452.00,23556.00,8112.00,15444.00,-1744.00,-716.00,-468.00,12882.00,50996.00,0.00,-540.00,-52.00,24120.00,2848.00,1744.00,1476.00,21400.00
1995:Q4,51148.00,-412.00,144.00,0.00,58815.00,-9953.00,-19624.00,-22188.00,-3436.00,114016.00,-5586.00,18196.00,-23782.00,-1672.00,-844.00,960.00,-257.00,21740.00,0.00,-4800.00,-388.00,27336.00,-23064.00,1540.00,4300.00,16816.00
1996:Q1,25212.00,-1132.00,136.00,0.00,35729.00,17773.00,-8596.00,-14604.00,1776.00,39380.00,7751.00,7076.00,675.00,-8460.00,-452.00,872.00,-9232.00,-7484.00,0.00,-8860.00,2524.00,10888.00,-21680.00,460.00,776.00,8408.00
1996:Q2,12588.00,-752.00,140.00,0.00,-2231.00,8481.00,-19512.00,-17092.00,-844.00,26736.00,721.00,4520.00,-3799.00,1380.00,-528.00,732.00,13126.00,4356.00,0.00,-1124.00,280.00,22452.00,-29412.00,440.00,424.00,11296.00
1996:Q3,88488.00,-736.00,140.00,0.00,109756.00,-17052.00,3072.00,29952.00,1024.00,92760.00,3336.00,11364.00,-8028.00,-176.00,-580.00,1012.00,-24263.00,51396.00,0.00,-3072.00,-404.00,51116.00,-23104.00,600.00,1740.00,24520.00
1996:Q4,111916.00,-1724.00,140.00,0.00,111602.00,-10890.00,-34128.00,5524.00,3724.00,147372.00,-12840.00,-5948.00,-6892.00,-16744.00,-688.00,740.00,31430.00,118088.00,0.00,-22180.00,1952.00,53844.00,62588.00,484.00,1112.00,20288.00
1997:Q1,39772.00,-2700.00,-604.00,0.00,79960.00,28864.00,-1888.00,-5548.00,468.00,58064.00,4958.00,6800.00,-1842.00,-3108.00,-424.00,2956.00,-41266.00,17040.00,0.00,-2332.00,752.00,42456.00,20184.00,1100.00,3380.00,-48500.00
1997:Q2,197744.00,1896.00,-276.00,0.00,140227.00,15671.00,-928.00,7384.00,680.00,117420.00,6645.00,7764.00,-1119.00,-1312.00,-580.00,492.00,50652.00,168952.00,0.00,2144.00,136.00,47472.00,58132.00,1220.00,14768.00,45080.00
1997:Q3,124140.00,-1140.00,-348.00,0.00,62233.00,7085.00,8748.00,11508.00,1328.00,33564.00,2379.00,3940.00,-1561.00,1972.00,-736.00,-600.00,60380.00,98096.00,0.00,-2316.00,180.00,52384.00,28784.00,1312.00,4008.00,13744.00
1997:Q4,-26904.00,14632.00,-112.00,0.00,15104.00,10672.00,-42888.00,-84840.00,9360.00,122800.00,-5790.00,-1848.00,-3942.00,5412.00,-808.00,4468.00,-59811.00,-22176.00,0.00,-13372.00,-336.00,27932.00,-24336.00,2020.00,5772.00,-19856.00
1998:Q1,103732.00,-18980.00,204.00,0.00,74106.00,15426.00,-7324.00,-6888.00,1408.00,71484.00,4252.00,1240.00,3012.00,-104.00,104.00,2568.00,41583.00,89816.00,0.00,-3612.00,8.00,12188.00,-40860.00,-2372.00,1024.00,123440.00
1998:Q2,46156.00,4832.00,252.00,0.00,24762.00,-1482.00,-8992.00,-12228.00,1028.00,46436.00,6440.00,5888.00,552.00,5948.00,52.00,3576.00,293.00,47840.00,0.00,2336.00,-612.00,19280.00,2104.00,444.00,2992.00,21296.00
1998:Q3,92620.00,-1180.00,-40.00,0.00,32227.00,9751.00,-9336.00,-13188.00,980.00,44020.00,7935.00,4404.00,3531.00,7968.00,32.00,-2812.00,48490.00,73972.00,0.00,-4396.00,1620.00,21696.00,51884.00,440.00,1112.00,1616.00
1998:Q4,-34692.00,6164.00,408.00,0.00,14069.00,-13911.00,-9248.00,-12576.00,1060.00,48744.00,16229.00,-2288.00,18517.00,564.00,48.00,-380.00,-71794.00,-10588.00,0.00,-13152.00,1752.00,66872.00,-87608.00,452.00,5700.00,15396.00
1999:Q1,174868.00,-10952.00,604.00,0.00,103726.00,2418.00,-2556.00,12408.00,2424.00,89032.00,4862.00,-16788.00,21650.00,2188.00,-244.00,1472.00,73212.00,136008.00,0.00,-4504.00,3252.00,29976.00,10104.00,-764.00,2892.00,95052.00
1999:Q2,85720.00,4948.00,772.00,0.00,44540.00,-12636.00,-4372.00,5948.00,1872.00,53728.00,17505.00,-2944.00,20449.00,1844.00,-268.00,1960.00,14419.00,67352.00,0.00,-3160.00,2980.00,40856.00,-24052.00,-756.00,39216.00,12268.00
1999:Q3,62508.00,-244.00,356.00,0.00,24759.00,-2613.00,-5552.00,1568.00,1484.00,29872.00,12270.00,1856.00,10414.00,11932.00,-316.00,2624.00,11126.00,54456.00,0.00,-6828.00,1096.00,17240.00,-3316.00,-748.00,1284.00,45728.00
1999:Q4,28888.00,5860.00,344.00,0.00,2543.00,27487.00,-7712.00,-7424.00,636.00,-10444.00,14483.00,3440.00,11043.00,432.00,-288.00,-236.00,5750.00,20164.00,0.00,-9488.00,-4428.00,45136.00,-45584.00,-748.00,3516.00,31760.00
2000:Q1,109760.00,-5616.00,1088.00,0.00,80250.00,-4230.00,-5428.00,11232.00,-76.00,78752.00,946.00,-16.00,962.00,2204.00,196.00,3272.00,27420.00,39700.00,0.00,-6180.00,-736.00,30112.00,-94460.00,-1568.00,7860.00,104672.00
