1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1974:Q3,509.00,839.00,-100.00,-80.00,0.00,2920.00,1000.00,3584.00,0.00,68.00,-1732.00,-1204.00,1052.00,48.00,-2836.00,-36.00,0.00,0.00,-1024.00,-660.00,-364.00,260.00,80.00,-56.00,252.00,-352.00,3000.00,-3352.00,804.00,-266.00
1974:Q4,617.00,877.00,3220.00,-76.00,0.00,3712.00,1000.00,2132.00,0.00,400.00,180.00,-596.00,-652.00,48.00,784.00,3228.00,0.00,0.00,2224.00,668.00,1556.00,220.00,80.00,-92.00,252.00,-244.00,1000.00,-1244.00,788.00,-252.00
1975:Q1,771.00,843.00,-1196.00,-48.00,2000.00,-500.00,1000.00,1828.00,0.00,-692.00,-2636.00,-8.00,-4332.00,48.00,1644.00,-1300.00,3200.00,0.00,-3456.00,-852.00,-2604.00,260.00,80.00,64.00,60.00,-2144.00,3000.00,-5144.00,636.00,-176.00
1975:Q2,871.00,846.00,5472.00,-40.00,2000.00,280.00,1000.00,-3600.00,0.00,164.00,2716.00,512.00,1760.00,48.00,912.00,5240.00,3200.00,0.00,3320.00,104.00,3216.00,260.00,80.00,-184.00,60.00,-2004.00,2000.00,-4004.00,508.00,-207.00
1975:Q3,770.00,851.00,-2196.00,-4.00,2000.00,-3328.00,1000.00,-2236.00,0.00,56.00,-2148.00,1284.00,-1132.00,48.00,-1064.00,-2380.00,2800.00,0.00,-4728.00,3540.00,-8268.00,260.00,80.00,148.00,60.00,-1556.00,-8928.00,7372.00,556.00,-265.00
1975:Q4,612.00,863.00,18868.00,36.00,2000.00,7648.00,1000.00,-408.00,0.00,176.00,6880.00,2300.00,6448.00,52.00,384.00,18908.00,2800.00,0.00,16400.00,3588.00,12812.00,220.00,80.00,112.00,72.00,-1596.00,3276.00,-4872.00,820.00,-211.00
1976:Q1,121.00,871.00,14124.00,660.00,1964.00,2036.00,-4.00,6268.00,0.00,2000.00,-6228.00,5416.00,-10224.00,48.00,14224.00,14432.00,3692.00,0.00,-3220.00,-3520.00,300.00,944.00,80.00,868.00,172.00,12612.00,1904.00,10708.00,-716.00,-442.00
1976:Q2,218.00,905.00,7376.00,432.00,2860.00,-1248.00,-2028.00,-592.00,0.00,524.00,848.00,5056.00,24.00,52.00,200.00,7900.00,2920.00,0.00,3232.00,6896.00,-3664.00,12.00,80.00,-392.00,172.00,1092.00,444.00,648.00,784.00,-163.00
1976:Q3,281.00,942.00,17356.00,-188.00,1300.00,15128.00,3180.00,10288.00,0.00,424.00,1236.00,1688.00,-232.00,52.00,-392.00,17932.00,17372.00,0.00,940.00,3804.00,-2864.00,8.00,80.00,-56.00,172.00,-1048.00,496.00,-1544.00,464.00,-85.00
1976:Q4,381.00,981.00,26040.00,216.00,7252.00,15320.00,11720.00,1844.00,0.00,1216.00,540.00,3460.00,908.00,52.00,-1168.00,26560.00,-1108.00,0.00,28452.00,11416.00,17036.00,108.00,80.00,92.00,180.00,-2408.00,364.00,-2772.00,1164.00,-80.00
1977:Q1,278.00,1018.00,-21016.00,256.00,4668.00,-31476.00,-14428.00,-15920.00,0.00,-328.00,-800.00,1704.00,-156.00,52.00,3936.00,-20628.00,6932.00,0.00,-29712.00,-5740.00,-23972.00,196.00,80.00,-220.00,240.00,1964.00,228.00,1736.00,-108.00,-352.00
1977:Q2,348.00,1048.00,14400.00,192.00,3904.00,5872.00,800.00,1464.00,0.00,2156.00,1452.00,4352.00,596.00,52.00,-568.00,14852.00,6080.00,0.00,5280.00,1920.00,3360.00,8.00,80.00,-96.00,240.00,2344.00,2096.00,248.00,916.00,-248.00
1977:Q3,404.00,1072.00,-908.00,-212.00,9492.00,-9336.00,-1896.00,-7368.00,0.00,336.00,-408.00,-172.00,296.00,52.00,-1028.00,-528.00,3820.00,0.00,-3348.00,6864.00,-10212.00,276.00,80.00,-32.00,240.00,-1732.00,904.00,-2636.00,168.00,-288.00
1977:Q4,520.00,1115.00,9656.00,-164.00,824.00,13700.00,13336.00,808.00,0.00,-436.00,-8.00,2184.00,1036.00,56.00,-7980.00,9952.00,-12012.00,0.00,29396.00,6892.00,22504.00,56.00,40.00,-8.00,244.00,-7364.00,2176.00,-9540.00,-400.00,-299.00
1978:Q1,550.00,1080.00,11020.00,336.00,2996.00,-8992.00,-2356.00,-5188.00,0.00,-1560.00,112.00,7496.00,-316.00,-104.00,9604.00,11120.00,27756.00,0.00,-24488.00,-10736.00,-13752.00,108.00,80.00,-92.00,88.00,6924.00,2640.00,4284.00,744.00,-430.00
1978:Q2,740.00,1177.00,11808.00,-72.00,4268.00,-2704.00,-2792.00,252.00,0.00,1032.00,-1196.00,10196.00,924.00,-104.00,-700.00,11708.00,-2044.00,0.00,11484.00,4716.00,6768.00,100.00,80.00,244.00,48.00,1456.00,-6504.00,7960.00,340.00,-537.00
1978:Q3,930.00,1238.00,10460.00,788.00,5172.00,-6420.00,-4868.00,-72.00,0.00,-1548.00,68.00,7124.00,420.00,-100.00,3476.00,10324.00,512.00,0.00,5844.00,-28.00,5872.00,140.00,80.00,312.00,4.00,2800.00,496.00,2304.00,632.00,-444.00
1978:Q4,912.00,1308.00,1240.00,-296.00,11820.00,3276.00,6552.00,-2812.00,0.00,1168.00,-1632.00,-14344.00,-872.00,-100.00,1756.00,1360.00,-20184.00,0.00,19888.00,-4436.00,24324.00,152.00,120.00,-192.00,-36.00,1848.00,1360.00,488.00,-236.00,-276.00
1979:Q1,848.00,1933.00,-2028.00,596.00,832.00,1132.00,-3376.00,4644.00,0.00,-488.00,352.00,-3276.00,224.00,-96.00,-1440.00,-1760.00,35924.00,0.00,-35736.00,-8244.00,-27492.00,12.00,200.00,-4.00,336.00,-3220.00,4816.00,-8036.00,728.00,-817.00
1979:Q2,905.00,1988.00,57128.00,608.00,17812.00,24596.00,12260.00,9768.00,0.00,596.00,1972.00,10528.00,460.00,-96.00,3220.00,57528.00,35020.00,0.00,19152.00,9644.00,9508.00,-80.00,120.00,-4.00,336.00,1608.00,3024.00,-1416.00,1376.00,-683.00
1979:Q3,406.00,2091.00,2816.00,1640.00,8724.00,-15484.00,-656.00,-14196.00,0.00,-64.00,-568.00,5164.00,324.00,-92.00,2540.00,3236.00,-3944.00,0.00,2752.00,-4548.00,7300.00,88.00,120.00,84.00,336.00,2736.00,-2432.00,5168.00,1064.00,-1265.00
1979:Q4,234.00,2151.00,-15224.00,1076.00,14672.00,-24716.00,-2768.00,-21888.00,0.00,1184.00,-1244.00,-11164.00,544.00,-88.00,4452.00,-14852.00,-39532.00,0.00,22764.00,-928.00,23692.00,-248.00,160.00,8.00,336.00,756.00,-1344.00,2100.00,904.00,-1545.00
1980:Q1,470.00,2588.00,-12032.00,1768.00,-28972.00,16652.00,-4100.00,27108.00,0.00,-4304.00,-2052.00,5108.00,-1472.00,-88.00,-5028.00,-11856.00,16344.00,0.00,-29364.00,-6732.00,-22632.00,276.00,240.00,124.00,180.00,40.00,6588.00,-6548.00,304.00,-1942.00
1980:Q2,862.00,2556.00,39980.00,256.00,19260.00,16216.00,7076.00,436.00,0.00,2520.00,6184.00,-460.00,-296.00,-88.00,5092.00,38276.00,21476.00,0.00,13488.00,192.00,13296.00,224.00,400.00,536.00,168.00,608.00,35452.00,-34844.00,1376.00,-3398.00
1980:Q3,1259.00,2648.00,328.00,776.00,-8756.00,-5896.00,-5032.00,2408.00,0.00,-80.00,-3192.00,5408.00,872.00,-84.00,8008.00,-844.00,-12852.00,0.00,8092.00,-8032.00,16124.00,308.00,400.00,496.00,204.00,3212.00,1792.00,1420.00,-704.00,-2561.00
1980:Q4,1589.00,2764.00,47508.00,368.00,43552.00,-16540.00,380.00,-20844.00,0.00,3164.00,760.00,19060.00,1396.00,-84.00,-244.00,47164.00,5264.00,0.00,32912.00,8412.00,24500.00,648.00,400.00,-56.00,208.00,6476.00,5020.00,1456.00,1312.00,-1519.00
1981:Q1,793.00,3193.00,3060.00,-188.00,-30140.00,50044.00,196.00,52312.00,0.00,-3252.00,788.00,-11720.00,-924.00,-80.00,-3932.00,2896.00,46228.00,0.00,-37408.00,-7028.00,-30380.00,64.00,400.00,-256.00,216.00,-7120.00,7136.00,-14256.00,772.00,-2564.00
1981:Q2,628.00,3320.00,12372.00,-920.00,17156.00,-9260.00,15724.00,-28808.00,0.00,1480.00,2344.00,1488.00,1712.00,-80.00,2276.00,11712.00,408.00,0.00,6700.00,12952.00,-6252.00,300.00,400.00,-180.00,216.00,3268.00,17636.00,-14368.00,600.00,-3352.00
1981:Q3,750.00,3463.00,-1848.00,1676.00,18916.00,-10828.00,-10796.00,3328.00,0.00,-1200.00,-2160.00,-4444.00,-964.00,-76.00,-6128.00,-940.00,3992.00,0.00,-6636.00,-3540.00,-3096.00,448.00,400.00,-160.00,236.00,1356.00,25228.00,-23872.00,-576.00,-1805.00
1981:Q4,776.00,3608.00,103280.00,-1180.00,53332.00,27624.00,14164.00,3984.00,0.00,4952.00,4524.00,7820.00,2248.00,-76.00,13512.00,102064.00,61844.00,0.00,32916.00,8636.00,24280.00,2376.00,400.00,-40.00,352.00,4756.00,-37280.00,42036.00,-540.00,-4048.00
1982:Q1,264.00,4587.00,-66896.00,2216.00,-51580.00,2128.00,-8588.00,14908.00,0.00,-4524.00,332.00,-15092.00,-1768.00,452.00,-3252.00,-65412.00,-20796.00,0.00,-37788.00,-20768.00,-17020.00,644.00,400.00,-244.00,560.00,-8296.00,10712.00,-19008.00,108.00,-2839.00
1982:Q2,481.00,4544.00,21940.00,-492.00,26672.00,-10476.00,14336.00,-29628.00,0.00,2232.00,2584.00,-604.00,2484.00,464.00,3892.00,22036.00,1724.00,0.00,16184.00,3908.00,12276.00,156.00,400.00,0.00,632.00,2620.00,17160.00,-14540.00,320.00,-3967.00
1982:Q3,849.00,4484.00,47696.00,5128.00,34612.00,-4416.00,5560.00,-17076.00,0.00,2708.00,4392.00,6796.00,-1480.00,-752.00,7808.00,46168.00,34648.00,0.00,7404.00,5880.00,1524.00,556.00,600.00,572.00,884.00,1128.00,-13112.00,14240.00,376.00,-5163.00
1982:Q4,717.00,4421.00,75372.00,-212.00,-25660.00,73716.00,8192.00,56760.00,0.00,6080.00,2684.00,19972.00,4492.00,-820.00,3884.00,72588.00,65504.00,0.00,28236.00,5200.00,23036.00,1440.00,600.00,948.00,972.00,-26256.00,-1476.00,-24780.00,1144.00,-6488.00
1983:Q1,2787.00,5723.00,-29788.00,-2208.00,21076.00,-68112.00,-32528.00,-22828.00,0.00,-5236.00,-7520.00,3808.00,-880.00,220.00,16308.00,-32028.00,-42312.00,184.00,-24724.00,-3260.00,-21464.00,580.00,368.00,24.00,548.00,33144.00,6128.00,27016.00,160.00,-5176.00
1983:Q2,2430.00,5900.00,44660.00,244.00,16868.00,-508.00,2556.00,-17452.00,0.00,2008.00,12380.00,24060.00,7096.00,148.00,-3248.00,41800.00,10472.00,112.00,18756.00,15120.00,3636.00,56.00,2116.00,-516.00,248.00,10256.00,2176.00,8080.00,300.00,-6330.00
1983:Q3,1942.00,6222.00,60088.00,-2368.00,37876.00,24000.00,5016.00,21416.00,0.00,-828.00,-1604.00,4092.00,164.00,244.00,-3920.00,59244.00,72264.00,192.00,-4672.00,-8340.00,3668.00,412.00,-552.00,-104.00,300.00,-8536.00,2916.00,-11452.00,-60.00,-5124.00
1983:Q4,2086.00,6625.00,93088.00,880.00,63476.00,2028.00,5560.00,-19824.00,0.00,11432.00,4860.00,1584.00,10804.00,268.00,14048.00,94228.00,43188.00,1020.00,23220.00,12020.00,11200.00,2768.00,8012.00,-32.00,44.00,15080.00,8156.00,6924.00,928.00,-3399.00
1984:Q1,1732.00,7377.00,-27856.00,340.00,10560.00,-24184.00,-3828.00,-8516.00,0.00,-11104.00,-736.00,-9816.00,-5884.00,-744.00,1872.00,-26552.00,4736.00,-996.00,-18132.00,-3088.00,-15044.00,1616.00,-4236.00,-304.00,920.00,-10332.00,11216.00,-21548.00,176.00,-4341.00
1984:Q2,2951.00,7756.00,25448.00,-804.00,49724.00,-19192.00,3820.00,-20464.00,0.00,-1304.00,-1244.00,3736.00,-824.00,608.00,-7800.00,25716.00,22388.00,836.00,-408.00,-188.00,-220.00,888.00,424.00,-576.00,576.00,2936.00,2612.00,324.00,-1348.00,-4537.00
1984:Q3,681.00,8070.00,51868.00,-148.00,-6396.00,50332.00,5984.00,32836.00,0.00,6296.00,5216.00,-8968.00,3232.00,-412.00,14228.00,50664.00,30776.00,712.00,8480.00,956.00,7524.00,472.00,2376.00,660.00,172.00,5700.00,-2052.00,7752.00,1316.00,-8593.00
1984:Q4,1673.00,8360.00,186860.00,1664.00,70660.00,107376.00,16836.00,46596.00,0.00,24256.00,19688.00,5676.00,-520.00,-28.00,2032.00,185604.00,128100.00,2224.00,44284.00,15248.00,29036.00,1480.00,2952.00,-12.00,512.00,6260.00,1664.00,4596.00,-196.00,-7943.00
1985:Q1,3231.00,9214.00,-120864.00,132.00,-11600.00,-109896.00,-27208.00,-54960.00,4880.00,-25988.00,-6620.00,-4880.00,4896.00,4.00,480.00,-121876.00,-98012.00,-2756.00,-25968.00,-8500.00,-17468.00,-244.00,-5064.00,216.00,-1020.00,10276.00,12568.00,-2292.00,696.00,-6995.00
1985:Q2,3187.00,9388.00,75972.00,-744.00,8760.00,30036.00,8476.00,-7628.00,4880.00,3948.00,20360.00,25056.00,1564.00,-12.00,11312.00,77356.00,24244.00,664.00,53464.00,19312.00,34152.00,4036.00,4324.00,336.00,-100.00,-9988.00,-340.00,-9648.00,376.00,-4817.00
1985:Q3,3518.00,9310.00,52624.00,1796.00,29764.00,21196.00,5240.00,284.00,4880.00,2540.00,8252.00,8360.00,-3880.00,152.00,-4764.00,47508.00,38896.00,296.00,-4424.00,5760.00,-10184.00,-2344.00,1676.00,232.00,40.00,11992.00,8656.00,3336.00,1144.00,-10908.00
1985:Q4,3778.00,9519.00,276632.00,8300.00,107000.00,74956.00,2484.00,-2300.00,4880.00,55156.00,14736.00,46924.00,7788.00,440.00,31224.00,273452.00,141000.00,2880.00,95492.00,14508.00,80984.00,8364.00,9196.00,596.00,-80.00,17732.00,13588.00,4144.00,-1728.00,-8921.00
1986:Q1,3828.00,11289.00,69732.00,-2976.00,-25616.00,57884.00,6304.00,74404.00,4880.00,-45524.00,17820.00,8596.00,3648.00,100.00,28096.00,63296.00,56588.00,-1408.00,8000.00,-2496.00,10496.00,1852.00,-5012.00,-476.00,440.00,2600.00,-12044.00,14644.00,712.00,-13897.00
1986:Q2,3451.00,11131.00,82096.00,-1224.00,74584.00,-4548.00,8060.00,-8368.00,4880.00,-3216.00,-5904.00,-24.00,-6916.00,-44.00,20268.00,80336.00,69060.00,2824.00,-23556.00,788.00,-24344.00,2284.00,2196.00,-44.00,392.00,24920.00,42832.00,-17912.00,2260.00,-9440.00
1986:Q3,2787.00,11079.00,58032.00,3884.00,99596.00,-6060.00,-12124.00,-5336.00,4880.00,9892.00,-3372.00,10716.00,7468.00,176.00,-57748.00,58164.00,75172.00,-1496.00,-9004.00,-21820.00,12816.00,2236.00,-868.00,-20.00,272.00,-9072.00,-18216.00,9144.00,944.00,-8160.00
1986:Q4,2461.00,11262.00,85324.00,9016.00,32344.00,-15040.00,-10040.00,-28176.00,4880.00,25540.00,-7244.00,7632.00,1204.00,-248.00,50416.00,85412.00,23896.00,8300.00,40672.00,2724.00,37948.00,2348.00,2220.00,1176.00,1228.00,4708.00,1176.00,3532.00,864.00,-8713.00
1987:Q1,5503.00,12336.00,-27088.00,-6700.00,35044.00,-59520.00,-10228.00,-40984.00,4592.00,-17448.00,4548.00,-15448.00,-11352.00,120.00,30768.00,-16124.00,-696.00,-1780.00,-28760.00,-9508.00,-19252.00,18844.00,4620.00,96.00,4740.00,-11772.00,10296.00,-22068.00,-1416.00,4131.00
1987:Q2,6270.00,12667.00,13900.00,-1852.00,53120.00,-60196.00,5248.00,-44072.00,5168.00,-15504.00,-11036.00,13288.00,-4960.00,-20.00,14520.00,10676.00,15136.00,1552.00,-3280.00,3504.00,-6784.00,-916.00,-1452.00,-1192.00,2416.00,64.00,-11496.00,11560.00,-1652.00,-9621.00
1987:Q3,6271.00,13097.00,127516.00,-1376.00,119684.00,-24104.00,5968.00,-37852.00,4880.00,-1544.00,4444.00,10024.00,7168.00,12.00,16108.00,138576.00,95308.00,2728.00,12640.00,9972.00,2668.00,15028.00,1872.00,-432.00,1364.00,10484.00,30592.00,-20108.00,-416.00,4234.00
1987:Q4,4400.00,13288.00,-262064.00,4412.00,-105440.00,3680.00,-6896.00,20128.00,4880.00,1068.00,-15500.00,-73224.00,-19264.00,6584.00,-78812.00,-262524.00,-154836.00,-3096.00,-76504.00,-24548.00,-51956.00,-7836.00,-8256.00,-776.00,-48.00,-11380.00,26120.00,-37500.00,208.00,-9348.00
1988:Q1,4706.00,13369.00,106984.00,8832.00,72320.00,11944.00,1656.00,3928.00,4880.00,-9120.00,10600.00,-4688.00,520.00,-1456.00,19512.00,93156.00,105160.00,1000.00,13912.00,6512.00,7400.00,-7408.00,5888.00,260.00,2576.00,-29064.00,62564.00,-91628.00,832.00,-22491.00
1988:Q2,4875.00,13813.00,17660.00,5180.00,27092.00,-33928.00,11268.00,-62200.00,4880.00,5476.00,6648.00,2424.00,-3976.00,-788.00,21656.00,13716.00,-6052.00,7316.00,2568.00,-7156.00,9724.00,-2472.00,4452.00,120.00,-6720.00,13012.00,16704.00,-3692.00,1492.00,-12882.00
1988:Q3,4852.00,14076.00,112220.00,-3116.00,137680.00,-2360.00,-12892.00,-212.00,4880.00,-1632.00,7496.00,3600.00,3508.00,-352.00,-26740.00,115268.00,122988.00,736.00,-4196.00,-3048.00,-1148.00,5700.00,-1604.00,72.00,7308.00,-15004.00,14412.00,-29416.00,-732.00,-6176.00
1988:Q4,5052.00,14458.00,-55156.00,-3128.00,-47348.00,-40700.00,2460.00,-64360.00,4880.00,2052.00,14268.00,5500.00,528.00,-88.00,30080.00,-55556.00,-95240.00,8024.00,3524.00,3564.00,-40.00,-540.00,-1856.00,144.00,324.00,31272.00,13872.00,17400.00,-1208.00,-9806.00
1989:Q1,4655.00,14148.00,175592.00,-2312.00,143368.00,55424.00,2252.00,46948.00,4880.00,-10356.00,11700.00,-16672.00,-668.00,192.00,-3740.00,172128.00,182756.00,8528.00,7664.00,2168.00,5496.00,-3392.00,-340.00,-524.00,-1728.00,-21064.00,2188.00,-23252.00,228.00,-12957.00
1989:Q2,4722.00,14561.00,331592.00,3676.00,158896.00,121216.00,1600.00,107656.00,4880.00,8504.00,-1424.00,21212.00,-3200.00,-996.00,30788.00,321960.00,278128.00,4864.00,33372.00,9704.00,23668.00,-4716.00,276.00,524.00,1696.00,11188.00,16048.00,-4860.00,-3372.00,-19471.00
1989:Q3,5361.00,15151.00,-149356.00,-3928.00,-149548.00,7412.00,-6136.00,15000.00,4880.00,-4924.00,-1408.00,-1388.00,-4200.00,4.00,2292.00,-157852.00,-65824.00,-2948.00,-28812.00,3800.00,-32612.00,-4764.00,-1264.00,640.00,-276.00,-54528.00,21844.00,-76372.00,-76.00,-18286.00
1989:Q4,5750.00,15244.00,65780.00,4036.00,-131868.00,136620.00,14436.00,106004.00,4880.00,5244.00,6056.00,-7016.00,512.00,852.00,62644.00,66772.00,-11860.00,14620.00,36256.00,-7964.00,44220.00,1016.00,-844.00,-388.00,5828.00,25864.00,-8568.00,34432.00,-3720.00,-8502.00
1990:Q1,8116.00,12988.00,-40628.00,1548.00,39808.00,-84655.00,-2856.00,-59359.00,4880.00,-3740.00,-23580.00,-2252.00,-14940.00,436.00,19427.00,-29516.00,-75356.00,-5976.00,-21772.00,-3592.00,-18180.00,8280.00,-7640.00,156.00,236.00,72532.00,-4844.00,77376.00,24.00,6240.00
1990:Q2,8196.00,12958.00,-29608.00,-5676.00,-37460.00,-55806.00,-10452.00,-69302.00,6816.00,2256.00,14876.00,-7820.00,10448.00,84.00,66622.00,-33652.00,-50228.00,-5856.00,2940.00,-3732.00,6672.00,-1636.00,-916.00,204.00,584.00,22508.00,856.00,21652.00,-1252.00,-8806.00
1990:Q3,8895.00,13032.00,63576.00,8612.00,46832.00,-73658.00,-1336.00,-91786.00,16644.00,2652.00,168.00,-13200.00,-8552.00,420.00,103122.00,84160.00,27296.00,13948.00,9148.00,-2740.00,11888.00,15156.00,-584.00,-32.00,260.00,18944.00,-49564.00,68508.00,24.00,16447.00
1990:Q4,8002.00,13156.00,31108.00,-2524.00,-127024.00,225291.00,16972.00,163531.00,50112.00,2020.00,-7344.00,8348.00,-328.00,336.00,-72991.00,26140.00,98724.00,3908.00,27524.00,-10440.00,37964.00,-8280.00,1532.00,-96.00,-652.00,-94964.00,1456.00,-96420.00,-1556.00,-10122.00
1991:Q1,6474.00,12278.00,137118.00,-320.00,116396.00,-69265.00,-4284.00,-66213.00,5108.00,-5032.00,1156.00,-7768.00,7588.00,240.00,90247.00,116010.00,54764.00,4528.00,-2928.00,3028.00,-5956.00,-14092.00,-1316.00,-384.00,5620.00,69594.00,12884.00,56710.00,224.00,-26912.00
1991:Q2,5979.00,12295.00,126078.00,1704.00,69968.00,13989.00,-10808.00,-18423.00,15304.00,10052.00,17864.00,2780.00,-1128.00,400.00,38366.00,126690.00,129216.00,6932.00,620.00,9584.00,-8964.00,1784.00,2780.00,148.00,1648.00,-16942.00,-5124.00,-11818.00,504.00,-5704.00
1991:Q3,3755.00,12287.00,271398.00,-6092.00,61708.00,104421.00,700.00,69077.00,22144.00,-2856.00,15356.00,29988.00,3216.00,720.00,77437.00,266214.00,170440.00,232.00,45716.00,-336.00,46052.00,-5136.00,-1068.00,328.00,1188.00,53254.00,3048.00,50206.00,1260.00,-13716.00
1991:Q4,7919.00,12344.00,-168291.00,4480.00,-163276.00,20891.00,-3348.00,9127.00,-2492.00,4052.00,13552.00,40028.00,-192.00,484.00,-70706.00,-175519.00,-173600.00,3152.00,104036.00,12728.00,91308.00,-5516.00,2332.00,652.00,-332.00,-106087.00,8888.00,-114975.00,-156.00,-11653.00
1992:Q1,6625.00,5602.00,120134.00,-860.00,70316.00,-63227.00,-1540.00,-84999.00,14352.00,-6328.00,15288.00,-15356.00,-8828.00,796.00,137293.00,120614.00,81900.00,2744.00,-71144.00,-3116.00,-68028.00,-1792.00,-3132.00,108.00,740.00,111474.00,22696.00,88778.00,-284.00,1503.00
1992:Q2,7475.00,5762.00,188386.00,1348.00,167132.00,77563.00,12380.00,9023.00,35588.00,9016.00,11556.00,20420.00,2196.00,1052.00,-81325.00,178214.00,178944.00,13672.00,34936.00,1152.00,33784.00,-588.00,1720.00,124.00,616.00,-50578.00,1044.00,-51622.00,-632.00,-8459.00
1992:Q3,7771.00,5872.00,370496.00,1352.00,91860.00,30971.00,-1892.00,11355.00,-17844.00,-3024.00,42376.00,-1968.00,-4284.00,216.00,252349.00,371856.00,287900.00,-1592.00,4116.00,4320.00,-204.00,236.00,488.00,284.00,84.00,78544.00,36648.00,41896.00,1796.00,3259.00
1992:Q4,6880.00,6036.00,-127272.00,-1136.00,25548.00,-50479.00,-3980.00,11317.00,-36288.00,7796.00,-29324.00,-9464.00,8384.00,2564.00,-102689.00,-136676.00,-46656.00,-4048.00,5416.00,10620.00,-5204.00,-5304.00,3340.00,-364.00,-1348.00,-87216.00,5768.00,-92984.00,-496.00,-8560.00
1993:Q1,5458.00,10812.00,358297.00,2876.00,127728.00,77827.00,2208.00,16007.00,29276.00,-5636.00,35972.00,25204.00,2636.00,912.00,121114.00,349641.00,235468.00,-9484.00,53052.00,-8996.00,62048.00,-5620.00,2848.00,812.00,16544.00,52301.00,1364.00,50937.00,3720.00,-14010.00
1993:Q2,6016.00,11044.00,61136.00,-856.00,30468.00,52751.00,-1940.00,11907.00,20400.00,17788.00,4596.00,-2908.00,13928.00,2780.00,-35027.00,58164.00,-11204.00,13724.00,65124.00,19264.00,45860.00,-4.00,7320.00,-96.00,16544.00,-31872.00,34684.00,-66556.00,-1372.00,-8000.00
1993:Q3,9021.00,11170.00,380951.00,540.00,226900.00,-22711.00,-2500.00,-96271.00,33600.00,-540.00,43000.00,33312.00,7024.00,28.00,135859.00,368751.00,268720.00,14660.00,-6308.00,5160.00,-11468.00,4312.00,2024.00,1520.00,16544.00,64687.00,17376.00,47311.00,2592.00,-14349.00
1993:Q4,11410.00,11619.00,-79661.00,5096.00,-52556.00,-48515.00,904.00,-14267.00,-52000.00,11668.00,5180.00,34988.00,8612.00,340.00,-27626.00,-77333.00,-60996.00,29260.00,23556.00,12944.00,10612.00,6612.00,-1472.00,-184.00,16544.00,-89293.00,47192.00,-136485.00,-1360.00,2119.00
1994:Q1,9144.00,8298.00,309666.00,10528.00,245776.00,-96518.00,-13984.00,-73330.00,-8800.00,-16216.00,15812.00,3640.00,-7576.00,216.00,153599.00,315062.00,171164.00,-9904.00,24360.00,6432.00,17928.00,7276.00,8748.00,108.00,896.00,112466.00,35704.00,76762.00,-52.00,6242.00
1994:Q2,3773.00,8447.00,-31713.00,-2928.00,33304.00,-35704.00,29216.00,-11220.00,-13200.00,-2304.00,-38196.00,-3720.00,-6516.00,436.00,-16584.00,-28697.00,65824.00,264.00,-27008.00,-19964.00,-7044.00,392.00,-9068.00,-300.00,896.00,-57533.00,-11736.00,-45797.00,-2164.00,-1658.00
1994:Q3,8660.00,8599.00,174226.00,-2888.00,115108.00,-31508.00,-26048.00,19988.00,-21200.00,-404.00,-3844.00,-14140.00,-336.00,236.00,107754.00,176330.00,137360.00,-7620.00,-13540.00,-15092.00,1552.00,2016.00,1072.00,224.00,896.00,56018.00,23008.00,33010.00,-96.00,2165.00
1994:Q4,6253.00,8933.00,-560879.00,-5748.00,-406672.00,-13086.00,-3828.00,7078.00,-20000.00,12212.00,-8548.00,9932.00,1008.00,-16508.00,-129805.00,-548255.00,-468124.00,19344.00,9236.00,7936.00,1300.00,9104.00,-4432.00,-856.00,896.00,-111275.00,19896.00,-131171.00,-2148.00,9944.00
1995:Q1,759.00,8084.00,382960.00,7872.00,201856.00,38243.00,22460.00,60927.00,0.00,-18468.00,-26676.00,-20804.00,1068.00,-632.00,155356.00,370368.00,298164.00,-29540.00,9296.00,-11556.00,20852.00,-5440.00,-512.00,-592.00,1924.00,96956.00,51784.00,45172.00,112.00,-19917.00
1995:Q2,2809.00,8183.00,172907.00,-2880.00,121224.00,185377.00,2632.00,156589.00,-12000.00,3456.00,34700.00,-4432.00,1000.00,248.00,-127630.00,161399.00,158640.00,-104.00,27700.00,18624.00,9076.00,-9344.00,1236.00,100.00,1924.00,-16925.00,21856.00,-38781.00,-1828.00,-16882.00
1995:Q3,4608.00,8253.00,123911.00,6072.00,65280.00,-33083.00,18600.00,-59799.00,16000.00,-9588.00,1704.00,34440.00,4720.00,564.00,45918.00,107799.00,75924.00,2096.00,12836.00,3692.00,9144.00,-14020.00,2668.00,1104.00,1924.00,23051.00,34004.00,-10953.00,2216.00,-19757.00
1995:Q4,6362.00,8420.00,187534.00,-4156.00,25428.00,168494.00,-260.00,86114.00,32000.00,13672.00,36968.00,6332.00,24172.00,176.00,-32912.00,176910.00,169136.00,7728.00,70676.00,-8832.00,79508.00,-3780.00,1056.00,-924.00,1924.00,-66366.00,-10116.00,-56250.00,-2540.00,-12682.00
