1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2000:Q4,113410.00,79100.00,76145.00,695.00,121.00,2139.00,34310.00,29435.00,1645.00,121.00,3109.00,113410.00,94774.00,22549.00,7032.00,15517.00,91.00,2095.00,-12163.00,-4054.00,-3132.00,-776.00,-5532.00,1266.00,65.00,6064.00
2001:Q1,147266.00,113320.00,90997.00,413.00,-151.00,22061.00,33946.00,5004.00,28602.00,-151.00,491.00,147266.00,151074.00,-15351.00,-17886.00,2535.00,2045.00,2581.00,22136.00,-12026.00,-131.00,38090.00,-4697.00,801.00,99.00,-15219.00
2001:Q2,51496.00,41574.00,26660.00,5840.00,1103.00,7971.00,9922.00,7533.00,-2436.00,1103.00,3722.00,51496.00,57319.00,-1589.00,-3873.00,2284.00,1478.00,4151.00,-12850.00,-7084.00,469.00,-7084.00,1615.00,-1481.00,715.00,2987.00
2001:Q3,66471.00,67222.00,60062.00,-4379.00,616.00,10923.00,-751.00,13779.00,-17858.00,616.00,2712.00,66471.00,68760.00,2514.00,1230.00,1284.00,1812.00,1161.00,-5992.00,-8371.00,-131.00,960.00,687.00,1317.00,-454.00,-1784.00
2001:Q4,88550.00,92492.00,79258.00,2605.00,2987.00,7642.00,-3942.00,-31010.00,21985.00,2987.00,2096.00,88550.00,3825.00,30341.00,29306.00,1035.00,-1144.00,4153.00,62817.00,-8967.00,-32.00,54935.00,10537.00,6556.00,-212.00,-11442.00
2002:Q1,170180.00,120348.00,97950.00,-3174.00,561.00,25011.00,49833.00,7836.00,40566.00,561.00,870.00,170180.00,164577.00,-697.00,-4310.00,3613.00,4706.00,2118.00,97.00,-1356.00,769.00,5486.00,-4267.00,-933.00,398.00,-621.00
2002:Q2,31588.00,35724.00,35339.00,1271.00,831.00,-1717.00,-4136.00,-1518.00,-6619.00,831.00,3170.00,31588.00,18143.00,6368.00,2754.00,3614.00,-5385.00,1701.00,1370.00,-1734.00,69.00,-2693.00,4463.00,1007.00,258.00,9391.00
2002:Q3,93331.00,93704.00,90475.00,-1459.00,-52.00,4740.00,-373.00,42522.00,-45084.00,-52.00,2241.00,93331.00,118995.00,-12034.00,-15647.00,3613.00,8563.00,1199.00,-22668.00,-1422.00,-370.00,-24120.00,1030.00,2061.00,153.00,-724.00
2002:Q4,51518.00,75606.00,70715.00,1111.00,-3277.00,7057.00,-24088.00,11212.00,-34421.00,-3277.00,2398.00,51518.00,5081.00,30998.00,27384.00,3614.00,9181.00,3831.00,-5494.00,608.00,-553.00,-1322.00,-6289.00,1889.00,173.00,7921.00
2003:Q1,152514.00,111201.00,94640.00,-480.00,-172.00,17212.00,41314.00,28956.00,8377.00,-172.00,4152.00,152514.00,144741.00,23861.00,12693.00,11168.00,-9180.00,7140.00,-19868.00,-4098.00,-558.00,-14408.00,-2196.00,1904.00,-512.00,5820.00
2003:Q2,103188.00,88095.00,80669.00,179.00,23.00,7224.00,15093.00,20203.00,-8247.00,23.00,3114.00,103188.00,63420.00,32474.00,21307.00,11167.00,9368.00,859.00,-10351.00,3460.00,-235.00,-21700.00,4161.00,3583.00,380.00,7418.00
2003:Q3,41004.00,42081.00,36635.00,704.00,621.00,4121.00,-1077.00,-5272.00,1498.00,621.00,2077.00,41004.00,53452.00,22919.00,11751.00,11168.00,-18677.00,4103.00,-11445.00,-2325.00,-41.00,-4280.00,-8648.00,4142.00,-293.00,-9348.00
2003:Q4,71561.00,66019.00,64904.00,390.00,797.00,-72.00,5542.00,-4517.00,7816.00,797.00,1446.00,71561.00,40033.00,36893.00,25726.00,11167.00,-6698.00,8210.00,-8954.00,5640.00,-20.00,-19820.00,-1831.00,6732.00,345.00,2077.00
2004:Q1,176252.00,94199.00,81216.00,1004.00,60.00,11919.00,82053.00,31966.00,48969.00,60.00,1058.00,176252.00,163081.00,-86.00,6916.00,-7002.00,-558.00,8581.00,3476.00,-2175.00,-19.00,2100.00,4677.00,-1167.00,60.00,1758.00
2004:Q2,119308.00,76412.00,72524.00,-754.00,442.00,4200.00,42896.00,26092.00,14527.00,442.00,1835.00,119308.00,107866.00,-1361.00,712.00,-2073.00,264.00,-5367.00,8531.00,-8556.00,-56.00,15384.00,4106.00,-2388.00,41.00,9375.00
2004:Q3,119047.00,60607.00,62165.00,-1113.00,875.00,-1320.00,58440.00,46820.00,8853.00,875.00,1892.00,119047.00,87250.00,31733.00,33807.00,-2074.00,133.00,2852.00,-6803.00,1886.00,2629.00,-7060.00,-5715.00,1000.00,457.00,3882.00
2004:Q4,115430.00,50381.00,49328.00,179.00,187.00,687.00,65050.00,57698.00,5557.00,187.00,1608.00,115430.00,95664.00,-5830.00,-3757.00,-2073.00,155.00,1713.00,15943.00,4195.00,1808.00,6079.00,3472.00,707.00,-318.00,7785.00
2005:Q1,162556.00,90892.00,76229.00,1326.00,1477.00,11860.00,71664.00,51424.00,17172.00,1477.00,1591.00,162556.00,130650.00,7924.00,2050.00,5874.00,-9.00,-3563.00,13931.00,-1572.00,2063.00,16932.00,-1678.00,-1870.00,56.00,13623.00
2005:Q2,107578.00,26553.00,26982.00,-609.00,1488.00,-1308.00,81026.00,55507.00,22480.00,1488.00,1551.00,107578.00,119442.00,-3432.00,-9307.00,5875.00,-701.00,-2783.00,-7398.00,3651.00,2104.00,-19434.00,5098.00,1039.00,144.00,2450.00
2005:Q3,220936.00,116281.00,111317.00,-205.00,1279.00,3890.00,104655.00,73483.00,31730.00,1279.00,-1837.00,220936.00,174271.00,24271.00,18397.00,5874.00,382.00,3883.00,12401.00,3546.00,2761.00,16957.00,899.00,-11577.00,-185.00,5728.00
2005:Q4,118808.00,80715.00,82349.00,33.00,671.00,-2338.00,38093.00,30830.00,5360.00,671.00,1232.00,118808.00,57233.00,44638.00,38764.00,5874.00,-635.00,5909.00,12889.00,399.00,2281.00,-397.00,7734.00,3320.00,-448.00,-1226.00
2006:Q1,201824.00,93638.00,75370.00,1683.00,962.00,15623.00,108186.00,50923.00,55152.00,962.00,1149.00,201824.00,192822.00,10043.00,4971.00,5072.00,98.00,894.00,703.00,-717.00,2611.00,488.00,-886.00,-782.00,-11.00,-2736.00
2006:Q2,123740.00,41103.00,41825.00,-658.00,186.00,-250.00,82638.00,69662.00,14270.00,186.00,-1480.00,123740.00,78791.00,-4821.00,-9893.00,5072.00,38.00,-1013.00,34065.00,545.00,2631.00,26304.00,6903.00,-2733.00,415.00,16680.00
2006:Q3,159276.00,58103.00,45041.00,6086.00,-36.00,7011.00,101174.00,43180.00,56283.00,-36.00,1746.00,159276.00,131337.00,15976.00,10904.00,5072.00,3247.00,6984.00,-4260.00,634.00,1578.00,1418.00,-5631.00,-1627.00,-632.00,5992.00
2006:Q4,151289.00,154114.00,144468.00,1443.00,127.00,8076.00,-2825.00,-24444.00,20407.00,127.00,1085.00,151289.00,82561.00,45722.00,40650.00,5072.00,-3162.00,10448.00,1675.00,641.00,1631.00,695.00,-1856.00,340.00,224.00,14045.00
2007:Q1,199603.00,177959.00,157831.00,1945.00,63.00,18120.00,21644.00,-72184.00,90720.00,63.00,3045.00,199603.00,196718.00,-12842.00,-16571.00,3729.00,-99.00,3207.00,6013.00,907.00,1664.00,-1941.00,4715.00,1104.00,-436.00,6606.00
2007:Q2,76832.00,37531.00,28750.00,2502.00,808.00,5471.00,39302.00,-3433.00,40299.00,808.00,1628.00,76832.00,55090.00,-5198.00,-8928.00,3730.00,-128.00,-244.00,9245.00,907.00,1703.00,7490.00,-1764.00,727.00,182.00,18067.00
2007:Q3,186731.00,54475.00,52000.00,2076.00,1220.00,-821.00,132257.00,40757.00,89147.00,1220.00,1133.00,186731.00,122548.00,-18718.00,-22447.00,3729.00,-82.00,12460.00,72643.00,907.00,-109.00,60880.00,10579.00,1021.00,-635.00,-2120.00
2007:Q4,145587.00,46467.00,44091.00,381.00,-991.00,2985.00,99121.00,52076.00,48996.00,-991.00,-961.00,145587.00,108168.00,-3982.00,-7711.00,3729.00,1490.00,17747.00,8058.00,907.00,-122.00,9557.00,-760.00,-1693.00,169.00,14106.00
2008:Q1,231904.00,159175.00,130243.00,6096.00,-264.00,23099.00,72730.00,22573.00,45796.00,-264.00,4624.00,231904.00,184343.00,-53218.00,-52910.00,-308.00,941.00,1228.00,83544.00,-1196.00,-87.00,88191.00,-5350.00,2310.00,-324.00,15066.00
2008:Q2,-18202.00,32522.00,24718.00,-2179.00,648.00,9335.00,-50724.00,-72418.00,19906.00,648.00,1140.00,-18202.00,-63763.00,29205.00,29514.00,-309.00,-2006.00,-4102.00,27273.00,-1196.00,-133.00,16924.00,11867.00,-150.00,-39.00,-4809.00
2008:Q3,94376.00,118466.00,126312.00,-7350.00,1338.00,-1834.00,-24090.00,18989.00,-38639.00,1338.00,-5777.00,94376.00,154804.00,-32338.00,-32029.00,-309.00,1075.00,2880.00,-47135.00,-1196.00,798.00,-21430.00,-24661.00,-696.00,50.00,15090.00
2008:Q4,34315.00,214645.00,199362.00,3509.00,-640.00,12413.00,-180330.00,-33092.00,-147089.00,-640.00,491.00,34315.00,-17115.00,-74331.00,-74022.00,-309.00,-1274.00,17964.00,60973.00,-1196.00,562.00,22118.00,40000.00,-690.00,179.00,48098.00
2009:Q1,98461.00,169387.00,139748.00,618.00,-1438.00,30458.00,-70926.00,-36614.00,-40776.00,-1438.00,7902.00,98461.00,58256.00,10849.00,12042.00,-1193.00,153.00,12922.00,67920.00,767.00,197.00,70153.00,-5120.00,1881.00,42.00,-51639.00
2009:Q2,-1766.00,18218.00,12238.00,-2069.00,-661.00,8710.00,-19984.00,-76369.00,54532.00,-661.00,2514.00,-1766.00,-47476.00,-15890.00,-14697.00,-1193.00,-116.00,-10609.00,87248.00,767.00,-188.00,83191.00,3223.00,1294.00,-1039.00,-14923.00
2009:Q3,62312.00,194227.00,191944.00,2852.00,-156.00,-414.00,-131915.00,-193795.00,57719.00,-156.00,4317.00,62312.00,-27326.00,122002.00,123195.00,-1193.00,308.00,5427.00,-27824.00,766.00,190.00,-9049.00,-36355.00,-1245.00,17869.00,-10275.00
2009:Q4,184652.00,135402.00,128415.00,2952.00,-649.00,4683.00,49251.00,-28910.00,76560.00,-649.00,2249.00,184652.00,120095.00,55180.00,56373.00,-1193.00,-8.00,2688.00,3150.00,767.00,211.00,27816.00,-4502.00,-327.00,-20815.00,3547.00
2010:Q1,16660.00,132951.00,114284.00,311.00,-246.00,18601.00,-116291.00,-57167.00,-59701.00,-246.00,823.00,16660.00,82173.00,2481.00,1748.00,733.00,103.00,5828.00,-69463.00,-98.00,204.00,-62571.00,-4496.00,-3330.00,828.00,-4462.00
2010:Q2,-107681.00,-16052.00,-17435.00,1330.00,-4580.00,4633.00,-91629.00,-12850.00,-74398.00,-4580.00,199.00,-107681.00,-22644.00,5385.00,4652.00,733.00,-187.00,-17081.00,-77923.00,-97.00,254.00,-76296.00,2444.00,791.00,-5019.00,4769.00
2010:Q3,138945.00,96304.00,76160.00,19182.00,126.00,836.00,42641.00,-13040.00,54461.00,126.00,1094.00,138945.00,74000.00,31071.00,30338.00,733.00,-60.00,1051.00,37853.00,-98.00,2470.00,37766.00,-1626.00,-1837.00,1178.00,-4970.00
2010:Q4,67704.00,85133.00,98645.00,-15051.00,-475.00,2013.00,-17429.00,-50745.00,33150.00,-475.00,641.00,67704.00,31224.00,23905.00,23172.00,733.00,196.00,4228.00,-1363.00,-97.00,2579.00,-8746.00,3984.00,-819.00,1736.00,9514.00
2011:Q1,126656.00,116619.00,91468.00,6932.00,80.00,18139.00,10038.00,-17062.00,25897.00,80.00,1123.00,126656.00,93525.00,3391.00,1893.00,1498.00,-438.00,788.00,8048.00,440.00,2636.00,-1640.00,-2337.00,7381.00,1568.00,21342.00
2011:Q2,191578.00,157308.00,150651.00,4791.00,-203.00,2069.00,34270.00,10534.00,23900.00,-203.00,39.00,191578.00,157072.00,17455.00,15958.00,1497.00,130.00,-7283.00,6691.00,441.00,2800.00,-6649.00,-617.00,8212.00,2504.00,17513.00
2011:Q3,-22206.00,166946.00,162577.00,3499.00,-15.00,885.00,-189152.00,-33201.00,-157095.00,-15.00,1159.00,-22206.00,986.00,4494.00,2996.00,1498.00,144.00,7053.00,-40488.00,441.00,-1512.00,-34323.00,-11424.00,6022.00,308.00,5605.00
2011:Q4,108079.00,136499.00,132402.00,-2008.00,-226.00,6331.00,-28420.00,26524.00,-55800.00,-226.00,1082.00,108079.00,118414.00,-6117.00,-7614.00,1497.00,-105.00,15238.00,-22195.00,440.00,-1672.00,-14474.00,1719.00,-6226.00,-1982.00,2844.00
2012:Q1,111957.00,148700.00,113376.00,8999.00,-194.00,26519.00,-36743.00,-9971.00,-28369.00,-194.00,1791.00,111957.00,135871.00,15897.00,13377.00,2520.00,86.00,7139.00,-36304.00,-942.00,-1677.00,-27804.00,-2308.00,-1190.00,-2383.00,-10732.00
2012:Q2,61087.00,43921.00,35257.00,4206.00,844.00,3614.00,17166.00,37954.00,-22234.00,844.00,602.00,61087.00,71145.00,-45.00,-2564.00,2519.00,228.00,-4953.00,-14252.00,-940.00,-1570.00,-9828.00,-1305.00,-8033.00,7424.00,8964.00
2012:Q3,116046.00,138721.00,139370.00,296.00,-1037.00,91.00,-22675.00,-21203.00,-2025.00,-1037.00,1590.00,116046.00,42116.00,13774.00,11254.00,2520.00,-34.00,12639.00,30290.00,-942.00,184.00,31346.00,-6048.00,6619.00,-869.00,17261.00
2012:Q4,231305.00,208284.00,203523.00,294.00,303.00,4164.00,23021.00,-15858.00,36382.00,303.00,2194.00,231305.00,163118.00,13732.00,11213.00,2519.00,-103.00,7027.00,25274.00,-941.00,175.00,38784.00,560.00,-8859.00,-4445.00,22257.00
2013:Q1,57818.00,65231.00,39407.00,5163.00,289.00,20372.00,-7413.00,-25404.00,16032.00,289.00,1670.00,57818.00,56128.00,217.00,-2664.00,2881.00,-419.00,5200.00,-2428.00,1172.00,125.00,-6435.00,-673.00,6999.00,-3616.00,-880.00
2013:Q2,50928.00,20986.00,14564.00,2702.00,1466.00,2254.00,29942.00,26850.00,1614.00,1466.00,12.00,50928.00,12196.00,13495.00,10614.00,2881.00,234.00,-1313.00,19404.00,1173.00,155.00,15486.00,1192.00,-505.00,1903.00,6912.00
2013:Q3,217201.00,162824.00,149894.00,15362.00,1062.00,-3494.00,54378.00,-5108.00,56382.00,1062.00,2042.00,217201.00,88557.00,32773.00,29892.00,2881.00,46.00,7522.00,67891.00,1173.00,1016.00,50570.00,2703.00,12517.00,-88.00,20412.00
2013:Q4,83182.00,57946.00,52854.00,4447.00,-294.00,939.00,25235.00,27525.00,-2944.00,-294.00,948.00,83182.00,53811.00,869.00,-2012.00,2881.00,-329.00,6675.00,-3194.00,1172.00,1006.00,-168.00,-2134.00,-6353.00,3283.00,25350.00
2014:Q1,202836.00,154486.00,139826.00,-5852.00,-686.00,21198.00,48350.00,-11453.00,58352.00,-686.00,2137.00,202836.00,188067.00,-15943.00,-19865.00,3922.00,-24.00,7088.00,7425.00,476.00,1030.00,-703.00,2565.00,2431.00,1626.00,16223.00
2014:Q2,63558.00,25345.00,21369.00,2778.00,708.00,490.00,38213.00,32009.00,6569.00,708.00,-1073.00,63558.00,-8523.00,37051.00,33130.00,3921.00,-11.00,-7279.00,7968.00,476.00,998.00,16293.00,-2026.00,-1641.00,-6132.00,34352.00
2014:Q3,62869.00,140617.00,140305.00,2342.00,-464.00,-1566.00,-77749.00,-101503.00,22818.00,-464.00,1400.00,62869.00,61867.00,-29295.00,-33217.00,3922.00,96.00,5986.00,27901.00,477.00,584.00,21386.00,-479.00,-3630.00,9563.00,-3686.00
2014:Q4,183956.00,44526.00,42347.00,-5129.00,2471.00,4837.00,139430.00,183421.00,-48049.00,2471.00,1587.00,183956.00,196870.00,5900.00,1979.00,3921.00,140.00,3128.00,-29330.00,476.00,552.00,-16586.00,-2163.00,2337.00,-13946.00,7248.00
2015:Q1,234548.00,286785.00,223135.00,41877.00,-1796.00,23568.00,-52237.00,-5176.00,-47073.00,-1796.00,1808.00,234548.00,190352.00,18280.00,12237.00,6043.00,-148.00,10230.00,8460.00,469.00,541.00,654.00,-1350.00,1390.00,6756.00,7374.00
2015:Q2,-55038.00,-53876.00,-21989.00,-37633.00,1222.00,4524.00,-1162.00,-4463.00,1609.00,1222.00,470.00,-55038.00,-7848.00,-25878.00,-33239.00,7361.00,265.00,-8105.00,1559.00,205.00,572.00,-4948.00,915.00,2611.00,2204.00,-15031.00
2015:Q3,133528.00,136001.00,125772.00,8071.00,-543.00,2700.00,-2473.00,28466.00,-32431.00,-543.00,2035.00,133528.00,180692.00,9077.00,3803.00,5274.00,216.00,2702.00,-41934.00,334.00,-561.00,-34981.00,-144.00,2499.00,-9081.00,-17225.00
2015:Q4,93147.00,144783.00,135245.00,663.00,-336.00,9211.00,-51636.00,3033.00,-56460.00,-336.00,2127.00,93147.00,138663.00,-4186.00,-13810.00,9624.00,-315.00,8724.00,-51985.00,320.00,-312.00,-39159.00,-160.00,-4901.00,-7773.00,2246.00
2016:Q1,197697.00,174458.00,159831.00,729.00,1309.00,12589.00,23239.00,10995.00,7762.00,1309.00,3173.00,197697.00,108707.00,4794.00,-2374.00,7168.00,52.00,4802.00,61437.00,472.00,-1740.00,48270.00,801.00,13169.00,465.00,17905.00
2016:Q2,5837.00,61248.00,39334.00,2190.00,-996.00,20720.00,-55412.00,4992.00,-60405.00,-996.00,997.00,5837.00,78819.00,11247.00,4536.00,6711.00,115.00,-4716.00,-103210.00,463.00,1561.00,-66783.00,771.00,-36580.00,-2642.00,23582.00
2016:Q3,144961.00,276549.00,257040.00,10125.00,-433.00,9817.00,-131588.00,-44618.00,-89283.00,-433.00,2746.00,144961.00,331403.00,49624.00,43414.00,6210.00,-93.00,-4951.00,-239045.00,300.00,149.00,-232992.00,1153.00,-4982.00,-2673.00,8023.00
