date,FA736000105.Q,FA735013005.Q,FA734090005.Q,FA733030003.Q,FA732051003.Q,FA734022605.Q,FA733061103.Q,FA733061703.Q,FA733063003.Q,FA733069005.Q,FA733040005.Q,FA733090005.Q,FA763194735.Q,FA513194733.Q,FA543194733.Q,FA613194733.Q,FA663194735.Q,FA263194735.Q,FA733093005.Q,FA734190005.Q,FA732151003.Q,FA734122005.Q,FA733169103.Q,FA733163003.Q,FA733168003.Q,FA733164103.Q,FA733193005.Q,FA733164005.Q,FA733193015.Q,FA737005005.Q
1972:Q4,1257.00,2732.00,13560.00,0.00,0.00,0.00,0.00,0.00,0.00,1336.00,0.00,12224.00,8000.00,0.00,0.00,2184.00,0.00,0.00,2040.00,13600.00,0.00,2732.00,1076.00,1656.00,0.00,0.00,10868.00,11616.00,-748.00,-1435.00
1973:Q1,1287.00,2771.00,19916.00,0.00,0.00,0.00,0.00,0.00,0.00,2252.00,0.00,17664.00,0.00,0.00,0.00,1740.00,4000.00,4000.00,7924.00,19960.00,0.00,4508.00,3276.00,1232.00,0.00,0.00,15452.00,13176.00,2276.00,-1440.00
1973:Q2,1342.00,2921.00,14408.00,0.00,0.00,0.00,0.00,0.00,0.00,1436.00,0.00,12972.00,4000.00,0.00,0.00,456.00,1000.00,0.00,7516.00,14460.00,0.00,4160.00,3308.00,852.00,0.00,0.00,10300.00,9544.00,756.00,-1527.00
1973:Q3,1403.00,3039.00,28488.00,0.00,0.00,0.00,0.00,0.00,0.00,4468.00,0.00,24020.00,-2000.00,0.00,0.00,240.00,7000.00,6000.00,12780.00,28540.00,0.00,4528.00,3792.00,736.00,0.00,0.00,24012.00,18836.00,5176.00,-1584.00
1973:Q4,1472.00,3103.00,-1300.00,0.00,0.00,0.00,0.00,0.00,0.00,-1348.00,0.00,48.00,4000.00,0.00,0.00,100.00,1000.00,0.00,-5052.00,-1240.00,0.00,-516.00,-1400.00,884.00,0.00,0.00,-724.00,-820.00,96.00,-1571.00
1974:Q1,1504.00,3427.00,15612.00,0.00,0.00,0.00,0.00,0.00,0.00,2416.00,0.00,13196.00,6000.00,0.00,0.00,-280.00,3000.00,2000.00,2476.00,15680.00,0.00,5664.00,4656.00,1008.00,800.00,0.00,9216.00,10348.00,-1132.00,-1855.00
1974:Q2,1587.00,3541.00,9848.00,0.00,0.00,0.00,0.00,0.00,0.00,1872.00,0.00,7976.00,8000.00,0.00,0.00,-888.00,1000.00,0.00,-136.00,9920.00,0.00,4744.00,3628.00,1116.00,800.00,0.00,4376.00,6548.00,-2172.00,-1882.00
1974:Q3,1679.00,3628.00,-7420.00,0.00,0.00,0.00,0.00,0.00,0.00,-572.00,0.00,-6848.00,6000.00,0.00,0.00,-636.00,3000.00,2000.00,-17212.00,-7340.00,0.00,7784.00,6748.00,1036.00,800.00,0.00,-15924.00,-4844.00,-11080.00,-1869.00
1974:Q4,1781.00,3733.00,7012.00,0.00,0.00,0.00,0.00,0.00,0.00,-52.00,0.00,7064.00,4000.00,0.00,0.00,472.00,1000.00,0.00,1592.00,7100.00,0.00,-460.00,-1228.00,768.00,800.00,0.00,6760.00,4688.00,2072.00,-1864.00
1975:Q1,1809.00,3625.00,7204.00,0.00,0.00,0.00,0.00,0.00,0.00,-896.00,0.00,8100.00,6000.00,0.00,0.00,1356.00,3000.00,2000.00,-4256.00,7300.00,0.00,2628.00,2488.00,140.00,800.00,0.00,3872.00,4816.00,-944.00,-1720.00
1975:Q2,1906.00,3602.00,14732.00,0.00,0.00,0.00,0.00,0.00,0.00,-40.00,0.00,14772.00,8000.00,0.00,0.00,1008.00,2000.00,0.00,3764.00,14840.00,0.00,-1500.00,-652.00,-848.00,1200.00,0.00,15140.00,9796.00,5344.00,-1588.00
1975:Q3,1995.00,3656.00,15044.00,0.00,0.00,0.00,0.00,0.00,0.00,-684.00,0.00,15728.00,8000.00,0.00,0.00,12644.00,-8928.00,0.00,4012.00,15160.00,0.00,-172.00,28.00,-200.00,1200.00,0.00,14132.00,10004.00,4128.00,-1545.00
1975:Q4,2073.00,3718.00,20772.00,6000.00,0.00,6000.00,480.00,1320.00,4200.00,-4384.00,0.00,13156.00,6000.00,0.00,0.00,11640.00,3276.00,-2000.00,-5760.00,18260.00,0.00,16092.00,-576.00,16668.00,1600.00,0.00,568.00,4676.00,-4108.00,-4157.00
1976:Q1,2056.00,3643.00,9632.00,800.00,0.00,400.00,32.00,88.00,280.00,7780.00,0.00,652.00,4000.00,0.00,0.00,2096.00,1904.00,0.00,-7348.00,9600.00,0.00,1092.00,-908.00,2000.00,400.00,0.00,8108.00,4000.00,4108.00,-1619.00
1976:Q2,2131.00,3739.00,9620.00,800.00,0.00,400.00,32.00,88.00,280.00,400.00,0.00,8020.00,3600.00,0.00,0.00,3556.00,444.00,400.00,20.00,9600.00,0.00,324.00,-1676.00,2000.00,400.00,0.00,8876.00,4000.00,4876.00,-1628.00
1976:Q3,2213.00,3868.00,9204.00,800.00,0.00,400.00,32.00,88.00,280.00,400.00,0.00,7604.00,4400.00,0.00,0.00,3504.00,496.00,-400.00,-396.00,9200.00,0.00,3544.00,-456.00,4000.00,400.00,0.00,5256.00,4000.00,1256.00,-1659.00
1976:Q4,2304.00,3993.00,13420.00,1840.00,0.00,1020.00,80.00,224.00,716.00,324.00,0.00,10236.00,6160.00,0.00,0.00,4120.00,364.00,400.00,-808.00,13160.00,0.00,3216.00,-140.00,3356.00,128.00,0.00,9816.00,6896.00,2920.00,-1949.00
1977:Q1,2321.00,3894.00,11452.00,960.00,0.00,980.00,80.00,216.00,684.00,-324.00,0.00,9836.00,5440.00,0.00,0.00,-712.00,228.00,0.00,4880.00,11240.00,0.00,3068.00,424.00,2644.00,-128.00,0.00,8300.00,5104.00,3196.00,-1785.00
1977:Q2,2415.00,4061.00,9880.00,1600.00,0.00,1200.00,96.00,264.00,840.00,400.00,0.00,6680.00,4000.00,0.00,0.00,1904.00,2096.00,0.00,-1320.00,9600.00,0.00,5060.00,2260.00,2800.00,400.00,0.00,4140.00,4000.00,140.00,-1926.00
1977:Q3,2504.00,4196.00,10032.00,1600.00,0.00,1600.00,128.00,352.00,1120.00,0.00,0.00,6832.00,4000.00,0.00,0.00,3096.00,904.00,0.00,-1168.00,9600.00,0.00,3940.00,1540.00,2400.00,400.00,0.00,5260.00,5200.00,60.00,-2124.00
1977:Q4,2593.00,4369.00,14696.00,1880.00,0.00,1396.00,112.00,308.00,976.00,40.00,0.00,11380.00,12192.00,0.00,0.00,-2604.00,2176.00,400.00,-784.00,14380.00,0.00,3196.00,880.00,2316.00,344.00,0.00,10840.00,6124.00,4716.00,-2092.00
1978:Q1,5815.00,4583.00,8096.00,2120.00,0.00,-1396.00,-112.00,-308.00,-976.00,760.00,0.00,6612.00,3008.00,0.00,0.00,-212.00,2640.00,400.00,776.00,5220.00,0.00,4928.00,4044.00,884.00,56.00,0.00,236.00,276.00,-40.00,-1644.00
1978:Q2,5912.00,5062.00,6932.00,2400.00,0.00,-1200.00,-96.00,-264.00,-840.00,800.00,0.00,4932.00,9160.00,0.00,0.00,8504.00,-6504.00,-5160.00,-1068.00,4000.00,0.00,8324.00,7524.00,800.00,400.00,0.00,-4724.00,400.00,-5124.00,-2082.00
1978:Q3,6023.00,5383.00,6912.00,3200.00,0.00,-1200.00,-96.00,-264.00,-840.00,800.00,0.00,4112.00,3856.00,0.00,0.00,1504.00,496.00,144.00,-1888.00,4000.00,0.00,4712.00,3912.00,800.00,800.00,0.00,-1512.00,400.00,-1912.00,-2272.00
1978:Q4,6146.00,5696.00,14472.00,2940.00,0.00,-1340.00,-108.00,-296.00,-936.00,912.00,0.00,11960.00,7076.00,0.00,0.00,3288.00,1360.00,660.00,-424.00,11648.00,0.00,12176.00,11320.00,856.00,1520.00,0.00,-2048.00,340.00,-2388.00,-2374.00
1979:Q1,6608.00,6355.00,10720.00,660.00,0.00,1740.00,140.00,384.00,1216.00,-512.00,0.00,8832.00,2368.00,0.00,0.00,-2264.00,4816.00,2696.00,1216.00,6352.00,0.00,1944.00,2400.00,-456.00,3680.00,0.00,728.00,860.00,-132.00,-4115.00
1979:Q2,6753.00,6545.00,10484.00,800.00,0.00,2000.00,160.00,440.00,1400.00,-400.00,0.00,8084.00,1692.00,0.00,0.00,176.00,3024.00,3108.00,84.00,6000.00,0.00,9684.00,10084.00,-400.00,3600.00,0.00,-7284.00,5200.00,-12484.00,-4276.00
1979:Q3,6907.00,6939.00,12880.00,800.00,0.00,2000.00,160.00,440.00,1400.00,-400.00,0.00,10480.00,8596.00,0.00,0.00,7232.00,-2432.00,-3396.00,480.00,8400.00,0.00,5436.00,5836.00,-400.00,3600.00,0.00,-636.00,400.00,-1036.00,-4512.00
1979:Q4,7073.00,7169.00,12144.00,1188.00,0.00,888.00,72.00,196.00,620.00,2520.00,0.00,7548.00,12308.00,0.00,0.00,4332.00,-1344.00,-5652.00,-2096.00,8152.00,0.00,-692.00,-132.00,-560.00,2576.00,0.00,6268.00,-388.00,6656.00,-4088.00
1980:Q1,7597.00,8472.00,7360.00,1612.00,0.00,312.00,24.00,68.00,220.00,-520.00,0.00,5956.00,2776.00,0.00,0.00,-2776.00,6588.00,3768.00,-4400.00,3048.00,0.00,9440.00,8480.00,960.00,2624.00,0.00,-9016.00,1988.00,-11004.00,-5187.00
1980:Q2,7774.00,8345.00,14564.00,2000.00,0.00,0.00,0.00,0.00,0.00,-400.00,0.00,12964.00,9392.00,0.00,0.00,3248.00,752.00,-1392.00,964.00,10400.00,0.00,1688.00,488.00,1200.00,2800.00,0.00,5912.00,2000.00,3912.00,-4735.00
1980:Q3,7954.00,8597.00,14068.00,2000.00,0.00,400.00,32.00,88.00,280.00,-400.00,0.00,12068.00,6372.00,0.00,0.00,2928.00,1072.00,1628.00,68.00,10000.00,0.00,2952.00,1752.00,1200.00,2800.00,0.00,4248.00,2000.00,2248.00,-4711.00
1980:Q4,8134.00,9015.00,18964.00,1476.00,0.00,16.00,0.00,4.00,12.00,-788.00,0.00,18260.00,432.00,0.00,0.00,5128.00,5916.00,4460.00,2324.00,15072.00,0.00,12736.00,11524.00,1212.00,2248.00,0.00,88.00,3236.00,-3148.00,-4773.00
1981:Q1,8347.00,9820.00,25096.00,2524.00,0.00,-816.00,-64.00,-180.00,-572.00,388.00,0.00,23000.00,11492.00,0.00,0.00,-23416.00,3572.00,416.00,30936.00,21248.00,0.00,1684.00,-704.00,2388.00,152.00,0.00,19412.00,3884.00,15528.00,-5321.00
1981:Q2,8868.00,10339.00,23916.00,7280.00,0.00,-228.00,-20.00,-52.00,-156.00,1868.00,0.00,14996.00,11668.00,0.00,0.00,-5840.00,9356.00,9056.00,-9244.00,19488.00,0.00,16528.00,12360.00,4168.00,4212.00,0.00,-1252.00,-2136.00,884.00,-5899.00
1981:Q3,9135.00,10822.00,35736.00,7120.00,0.00,228.00,20.00,52.00,156.00,1932.00,0.00,26456.00,6644.00,0.00,0.00,-11444.00,14328.00,14232.00,2696.00,31620.00,0.00,18840.00,15008.00,3832.00,3788.00,0.00,8992.00,-2756.00,11748.00,-5803.00
1981:Q4,10782.00,11544.00,39504.00,7204.00,0.00,640.00,52.00,140.00,448.00,1768.00,0.00,29892.00,20488.00,0.00,0.00,4912.00,3176.00,864.00,452.00,33900.00,0.00,6136.00,1400.00,4736.00,4020.00,0.00,23744.00,32356.00,-8612.00,-6366.00
1982:Q1,10308.00,12418.00,10748.00,8796.00,0.00,-3840.00,-308.00,-844.00,-2688.00,-2368.00,0.00,8160.00,-7492.00,0.00,0.00,-3284.00,9596.00,9740.00,-400.00,6864.00,0.00,7964.00,6700.00,1264.00,-1620.00,0.00,520.00,-4392.00,4912.00,-5994.00
1982:Q2,10763.00,12171.00,9280.00,9136.00,0.00,-3984.00,-320.00,-876.00,-2788.00,-2288.00,0.00,6416.00,-14980.00,0.00,0.00,-9712.00,15028.00,19668.00,-3588.00,5228.00,0.00,15148.00,13528.00,1620.00,-1408.00,0.00,-8512.00,-3748.00,-4764.00,-5460.00
1982:Q3,11266.00,11770.00,37364.00,-5536.00,0.00,1584.00,128.00,348.00,1108.00,288.00,0.00,41028.00,49392.00,0.00,0.00,26492.00,-15408.00,-20480.00,1032.00,31328.00,0.00,-7744.00,-17324.00,9580.00,2208.00,0.00,36864.00,19104.00,17760.00,-6540.00
1982:Q4,11695.00,11529.00,37372.00,-5508.00,0.00,1600.00,128.00,352.00,1120.00,212.00,0.00,41068.00,28988.00,0.00,0.00,11328.00,-1876.00,-220.00,2848.00,31208.00,0.00,13116.00,2800.00,10316.00,2788.00,0.00,15304.00,26420.00,-11116.00,-5998.00
1983:Q1,12488.00,11497.00,3000.00,9908.00,0.00,200.00,16.00,44.00,140.00,-1812.00,0.00,-5296.00,-17128.00,0.00,0.00,3616.00,6532.00,8760.00,-7076.00,-4224.00,0.00,5408.00,1724.00,3684.00,2012.00,0.00,-11644.00,-7436.00,-4208.00,-6233.00
1983:Q2,13025.00,11402.00,11744.00,5180.00,0.00,92.00,8.00,20.00,64.00,-1440.00,0.00,7912.00,-2004.00,0.00,0.00,2848.00,576.00,1460.00,5032.00,4224.00,0.00,9212.00,2524.00,6688.00,1972.00,0.00,-6960.00,-3956.00,-3004.00,-5897.00
1983:Q3,13158.00,11843.00,57460.00,6020.00,0.00,3308.00,264.00,728.00,2316.00,840.00,0.00,47292.00,34460.00,0.00,0.00,3128.00,2648.00,884.00,6172.00,49316.00,0.00,19496.00,6184.00,13312.00,-1572.00,0.00,31392.00,21496.00,9896.00,-6829.00
1983:Q4,13330.00,12455.00,58800.00,5596.00,0.00,3568.00,284.00,784.00,2500.00,1104.00,0.00,48532.00,33956.00,0.00,0.00,6708.00,5608.00,1444.00,816.00,50656.00,0.00,19248.00,3396.00,15852.00,-1224.00,0.00,32632.00,30360.00,2272.00,-7269.00
1984:Q1,13516.00,13137.00,1752.00,2404.00,0.00,-1568.00,-124.00,-344.00,-1100.00,-1704.00,0.00,2620.00,-22912.00,0.00,0.00,2344.00,8140.00,8712.00,6336.00,-5200.00,0.00,-4344.00,13508.00,-17852.00,-6376.00,0.00,5520.00,-20904.00,26424.00,-6573.00
1984:Q2,13364.00,13857.00,1292.00,1316.00,0.00,-904.00,-72.00,-200.00,-632.00,-1320.00,0.00,2200.00,-18420.00,0.00,0.00,6664.00,8888.00,10160.00,-5092.00,-5568.00,0.00,40988.00,18080.00,22908.00,-1756.00,0.00,-44800.00,-18392.00,-26408.00,-7353.00
1984:Q3,14261.00,14370.00,59596.00,-6116.00,0.00,2904.00,232.00,640.00,2032.00,1720.00,0.00,61088.00,68216.00,0.00,0.00,17672.00,-9624.00,-19556.00,4380.00,50892.00,0.00,5576.00,-11516.00,17092.00,5756.00,0.00,39560.00,31716.00,7844.00,-8813.00
1984:Q4,14350.00,14733.00,57252.00,-7404.00,0.00,2980.00,240.00,656.00,2084.00,1588.00,0.00,60088.00,46356.00,0.00,0.00,6496.00,2724.00,3028.00,1484.00,48680.00,0.00,22004.00,4460.00,17544.00,5580.00,0.00,21096.00,31948.00,-10852.00,-8955.00
1985:Q1,16102.00,15120.00,20776.00,404.00,0.00,2220.00,176.00,488.00,1556.00,12.00,0.00,18140.00,-1940.00,0.00,0.00,7748.00,7432.00,4156.00,744.00,10524.00,0.00,16448.00,5992.00,10456.00,-1580.00,0.00,-4344.00,-4744.00,400.00,-9270.00
1985:Q2,16514.00,15308.00,25884.00,372.00,0.00,2512.00,200.00,552.00,1760.00,460.00,0.00,22540.00,10532.00,0.00,0.00,17180.00,-2808.00,-2752.00,388.00,15336.00,0.00,12752.00,-168.00,12920.00,-1376.00,0.00,3960.00,1844.00,2116.00,-9342.00
1985:Q3,16244.00,15133.00,42004.00,28.00,0.00,6288.00,504.00,1384.00,4400.00,-1660.00,0.00,37348.00,37448.00,0.00,0.00,24444.00,-14816.00,-11228.00,1500.00,30324.00,0.00,14924.00,-156.00,15080.00,3776.00,0.00,11624.00,7816.00,3808.00,-10569.00
1985:Q4,14545.00,15451.00,48800.00,276.00,0.00,6440.00,516.00,1416.00,4508.00,-1492.00,0.00,43576.00,14492.00,0.00,0.00,2004.00,10640.00,11840.00,4600.00,39016.00,0.00,22396.00,3292.00,19104.00,3632.00,0.00,12988.00,18072.00,-5084.00,-10690.00
1986:Q1,13755.00,15475.00,34304.00,-4876.00,0.00,-3640.00,-292.00,-800.00,-2548.00,-508.00,0.00,43328.00,39176.00,0.00,0.00,18052.00,-17296.00,-20908.00,24304.00,29780.00,0.00,-15180.00,-32076.00,16896.00,-1632.00,0.00,46592.00,-11276.00,57868.00,-6244.00
1986:Q2,13180.00,14922.00,19156.00,2960.00,0.00,-3064.00,-244.00,-676.00,-2144.00,92.00,0.00,19168.00,11632.00,0.00,0.00,-3048.00,3780.00,4724.00,2080.00,15148.00,0.00,35612.00,13416.00,22196.00,-1444.00,0.00,-19020.00,-5816.00,-13204.00,-5750.00
1986:Q3,16511.00,14734.00,35604.00,1668.00,0.00,1368.00,108.00,304.00,956.00,2244.00,0.00,30324.00,5144.00,0.00,0.00,17212.00,1160.00,6240.00,568.00,26644.00,0.00,5632.00,-9120.00,14752.00,7160.00,0.00,13852.00,5076.00,8776.00,-7183.00
1986:Q4,14630.00,14947.00,32960.00,1148.00,0.00,-1864.00,-148.00,-412.00,-1304.00,4056.00,0.00,29620.00,16100.00,0.00,0.00,904.00,12660.00,4832.00,-4876.00,27684.00,0.00,16564.00,14760.00,1804.00,-1244.00,0.00,12364.00,3964.00,8400.00,-5593.00
1987:Q1,14411.00,14769.00,53108.00,9412.00,0.00,2856.00,228.00,628.00,2000.00,2052.00,0.00,38788.00,10936.00,0.00,0.00,92.00,8880.00,12776.00,6104.00,45644.00,0.00,39088.00,22496.00,16592.00,1528.00,0.00,5028.00,10280.00,-5252.00,-7822.00
1987:Q2,14136.00,15096.00,20072.00,-4132.00,0.00,1984.00,160.00,436.00,1388.00,176.00,0.00,22044.00,26688.00,0.00,0.00,23088.00,-14164.00,-11952.00,-1616.00,13396.00,0.00,19820.00,6172.00,13648.00,-1220.00,0.00,-5204.00,3100.00,-8304.00,-7636.00
1987:Q3,14205.00,15629.00,49184.00,10792.00,0.00,12.00,0.00,4.00,8.00,-1920.00,0.00,40300.00,13804.00,0.00,0.00,-29832.00,38136.00,12984.00,5208.00,43984.00,0.00,8636.00,-3608.00,12244.00,2112.00,0.00,33236.00,17304.00,15932.00,-6624.00
1987:Q4,15557.00,15840.00,-10728.00,-23840.00,0.00,784.00,64.00,172.00,548.00,1880.00,0.00,10448.00,41460.00,0.00,0.00,-14484.00,13224.00,-27668.00,-2084.00,-17452.00,0.00,-10480.00,-19156.00,8676.00,432.00,0.00,-7404.00,-9784.00,2380.00,-7007.00
1988:Q1,17688.00,15713.00,7176.00,2188.00,0.00,-3908.00,-316.00,-860.00,-2732.00,6212.00,0.00,2684.00,-4668.00,0.00,0.00,-47684.00,48116.00,7980.00,-1060.00,396.00,0.00,2960.00,1804.00,1156.00,2460.00,0.00,-5024.00,-7008.00,1984.00,-4805.00
1988:Q2,17319.00,16202.00,37708.00,5832.00,0.00,-464.00,-36.00,-100.00,-328.00,-904.00,0.00,33244.00,31304.00,0.00,0.00,-6104.00,10444.00,284.00,-2684.00,30204.00,0.00,20708.00,6760.00,13948.00,-512.00,0.00,10008.00,16168.00,-6160.00,-6387.00
1988:Q3,18412.00,16364.00,33260.00,6148.00,0.00,760.00,60.00,168.00,532.00,44.00,0.00,26308.00,30672.00,0.00,0.00,-10464.00,5164.00,144.00,792.00,24432.00,0.00,-2852.00,-7816.00,4964.00,-3200.00,0.00,30484.00,13128.00,17356.00,-6780.00
1988:Q4,18772.00,16697.00,7840.00,-12780.00,0.00,4372.00,352.00,960.00,3060.00,-6368.00,0.00,22616.00,34760.00,0.00,0.00,-14224.00,16804.00,-15380.00,656.00,-2732.00,0.00,-168.00,-1540.00,1372.00,16.00,0.00,-2580.00,6972.00,-9552.00,-8497.00
1989:Q1,19353.00,16822.00,46780.00,21672.00,0.00,-288.00,-24.00,-64.00,-200.00,6212.00,0.00,19184.00,-1204.00,0.00,0.00,4556.00,-7164.00,21132.00,1864.00,37796.00,0.00,15148.00,14752.00,396.00,2568.00,0.00,20080.00,7936.00,12144.00,-6453.00
1989:Q2,19460.00,17122.00,15848.00,-12064.00,0.00,-404.00,-32.00,-88.00,-284.00,-2844.00,0.00,31160.00,34676.00,0.00,0.00,-2636.00,12556.00,-14080.00,644.00,7127.00,0.00,4872.00,1036.00,3836.00,-2420.00,0.00,4675.00,8511.00,-3836.00,-6383.00
1989:Q3,20483.00,17772.00,5860.00,-3744.00,0.00,-1544.00,-124.00,-340.00,-1080.00,8156.00,0.00,2992.00,1928.00,0.00,0.00,-9568.00,20224.00,-9620.00,28.00,-3102.00,0.00,10892.00,4732.00,6160.00,-2064.00,0.00,-11930.00,-14142.00,2212.00,-6251.00
1989:Q4,21005.00,17756.00,12676.00,-5572.00,120.00,6984.00,568.00,1564.00,4852.00,-5100.00,0.00,16244.00,6152.00,0.00,0.00,-144.00,6508.00,-4604.00,8332.00,-617.00,0.00,-6000.00,-3092.00,-2908.00,-1816.00,0.00,7199.00,123.00,7076.00,-10044.00
1990:Q1,21291.00,16670.00,8592.00,-2496.00,400.00,2928.00,268.00,732.00,1928.00,2024.00,0.00,5736.00,25552.00,0.00,0.00,-10264.00,-10892.00,-572.00,1912.00,4487.00,0.00,-2012.00,2900.00,-4912.00,88.00,7740.00,-1329.00,2751.00,-4080.00,516.00
1990:Q2,23236.00,16592.00,-26068.00,-840.00,400.00,-8988.00,-688.00,-1892.00,-6408.00,-1232.00,0.00,-15408.00,9628.00,0.00,0.00,-5140.00,-11316.00,-5684.00,-2896.00,-26394.00,0.00,-30492.00,-25096.00,-5396.00,-3364.00,7744.00,-282.00,7570.00,-7852.00,6318.00
1990:Q3,22915.00,16724.00,3992.00,-44908.00,416.00,-1016.00,-48.00,-132.00,-836.00,-5300.00,0.00,54800.00,43976.00,0.00,0.00,20092.00,-41112.00,-4072.00,35916.00,378.00,0.00,-45712.00,-28280.00,-17432.00,-5776.00,7744.00,44122.00,10514.00,33608.00,2577.00
1990:Q4,19808.00,16569.00,-44500.00,-9192.00,392.00,-3068.00,-216.00,-588.00,-2264.00,3576.00,0.00,-36208.00,-9800.00,0.00,0.00,-21244.00,-10540.00,8644.00,-3268.00,-47223.00,0.00,-32528.00,-24216.00,-8312.00,-2520.00,4244.00,-16419.00,-7491.00,-8928.00,516.00
1991:Q1,24487.00,15548.00,-7184.00,-4480.00,928.00,-992.00,-4.00,-12.00,-976.00,-3684.00,0.00,1044.00,31076.00,0.00,0.00,-28012.00,7180.00,2128.00,-11328.00,-3760.00,0.00,-1448.00,-9376.00,7928.00,-3716.00,16168.00,-14764.00,3412.00,-18176.00,12363.00
1991:Q2,24097.00,15432.00,9484.00,1236.00,4004.00,-248.00,300.00,824.00,-1372.00,-3564.00,0.00,8056.00,8168.00,0.00,0.00,2940.00,-12680.00,5480.00,4148.00,11717.00,0.00,-4308.00,-6496.00,2188.00,-2676.00,16052.00,2649.00,5597.00,-2948.00,10898.00
1991:Q3,23351.00,15145.00,-3664.00,-3140.00,648.00,2096.00,3048.00,-1344.00,392.00,-740.00,0.00,-2528.00,5948.00,0.00,0.00,4268.00,-11064.00,2148.00,-3828.00,-1483.00,148.00,-11160.00,-5564.00,-5596.00,-1928.00,10620.00,837.00,457.00,380.00,10387.00
1991:Q4,17092.00,15052.00,18120.00,-2392.00,-1704.00,656.00,-1980.00,2552.00,84.00,420.00,0.00,21140.00,13008.00,0.00,0.00,-4828.00,-6528.00,13120.00,6368.00,24075.00,16.00,6976.00,-1692.00,8668.00,-6204.00,16116.00,7171.00,8263.00,-1092.00,7995.00
1992:Q1,21282.00,16011.00,36552.00,5480.00,-2880.00,7620.00,11600.00,-2516.00,-1464.00,-896.00,0.00,27228.00,12992.00,0.00,0.00,-2452.00,1876.00,18216.00,-3404.00,50773.00,-12.00,10896.00,-1076.00,11972.00,-2032.00,17916.00,24005.00,21085.00,2920.00,19492.00
1992:Q2,22414.00,16456.00,24184.00,-3640.00,3452.00,-292.00,-216.00,-708.00,632.00,-1588.00,0.00,26252.00,49472.00,0.00,0.00,-1220.00,-11344.00,-16976.00,6320.00,29251.00,28.00,-9236.00,-6148.00,-3088.00,-1468.00,13772.00,26155.00,29583.00,-3428.00,11025.00
1992:Q3,21399.00,16774.00,56040.00,-1836.00,-520.00,11508.00,6472.00,2900.00,2136.00,5880.00,0.00,41008.00,35976.00,0.00,0.00,-5296.00,11520.00,-8616.00,7424.00,58687.00,388.00,6628.00,-1572.00,8200.00,-560.00,16848.00,35383.00,19035.00,16348.00,7272.00
1992:Q4,20227.00,17256.00,20628.00,-3748.00,-548.00,2168.00,2608.00,-460.00,20.00,-1980.00,0.00,24736.00,48916.00,0.00,0.00,8888.00,-12600.00,-15932.00,-4536.00,29249.00,-152.00,812.00,-6632.00,7444.00,-5408.00,15072.00,18925.00,19261.00,-336.00,11592.00
1993:Q1,26652.00,15091.00,56452.00,-1772.00,-1836.00,-2940.00,-2620.00,-64.00,-256.00,-1572.00,0.00,64572.00,34136.00,0.00,0.00,29976.00,-23464.00,23560.00,364.00,51798.00,-44.00,21128.00,9084.00,12044.00,-160.00,9060.00,21814.00,22330.00,-516.00,6907.00
1993:Q2,29876.00,15334.00,38704.00,1340.00,572.00,5840.00,1504.00,892.00,3444.00,2088.00,0.00,28864.00,28300.00,0.00,0.00,2380.00,10148.00,-17980.00,6016.00,26697.00,640.00,1336.00,3368.00,-2032.00,432.00,6532.00,17757.00,14861.00,2896.00,2535.00
1993:Q3,29734.00,15517.00,35012.00,2868.00,-2456.00,3044.00,-1072.00,356.00,3760.00,-1852.00,0.00,33408.00,28440.00,0.00,0.00,-1108.00,4420.00,7852.00,-6196.00,21253.00,-516.00,472.00,-2704.00,3176.00,1720.00,3012.00,16565.00,16089.00,476.00,458.00
1993:Q4,28100.00,16082.00,54064.00,-2788.00,1708.00,1216.00,-1112.00,2404.00,-76.00,-5984.00,0.00,59912.00,29360.00,0.00,0.00,-5644.00,40800.00,-4240.00,-364.00,37712.00,-408.00,12244.00,11024.00,1220.00,1392.00,3088.00,21396.00,33116.00,-11720.00,-4334.00
1994:Q1,35272.00,14873.00,20748.00,-1532.00,-1368.00,3824.00,2040.00,1044.00,740.00,-768.00,0.00,20592.00,20768.00,0.00,0.00,-4116.00,-4240.00,-308.00,8488.00,-4479.00,408.00,3496.00,4420.00,-924.00,272.00,-1092.00,-7563.00,-13855.00,6292.00,-4828.00
1994:Q2,39510.00,15220.00,29152.00,232.00,1176.00,-1716.00,-4008.00,1532.00,760.00,1948.00,0.00,27512.00,6868.00,0.00,0.00,7412.00,-12100.00,25108.00,224.00,-2124.00,-412.00,10076.00,8852.00,1224.00,6124.00,-2288.00,-15624.00,-9288.00,-6336.00,-6986.00
1994:Q3,37086.00,15455.00,41612.00,164.00,-352.00,3276.00,40.00,1956.00,1280.00,-616.00,0.00,39140.00,26572.00,0.00,0.00,11496.00,3216.00,-8652.00,6508.00,6832.00,300.00,11496.00,11696.00,-200.00,1404.00,-7444.00,1076.00,3192.00,-2116.00,-13149.00
1994:Q4,35063.00,15978.00,47332.00,-588.00,1456.00,-1608.00,-1036.00,2416.00,-2988.00,-824.00,0.00,48896.00,7900.00,0.00,0.00,1300.00,15748.00,15236.00,8712.00,12215.00,-132.00,15960.00,-1224.00,17184.00,5228.00,-9480.00,639.00,-12409.00,13048.00,-16032.00
