1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2009:Q2,16007103.00,12844894.00,9957801.00,8079224.00,1878577.00,2887093.00,2700519.00,186574.00,3162209.00,16007103.00,6009981.00,157566.00,92532.00,0.00,38226.00,0.00,184301.00,156518.00,1269941.00,89968.00,1280306.00,4076209.00,74824.00,449488.00,89312.00,0.00,2037931.00,10779743.00,2065151.00,1311376.00,753775.00,16.14
2009:Q3,18934530.00,15098379.00,11534806.00,9393371.00,2141435.00,3563573.00,3335959.00,227614.00,3836151.00,18934530.00,7184762.00,158847.00,107790.00,0.00,51431.00,0.00,215881.00,175951.00,1448752.00,107661.00,1484771.00,4827596.00,83653.00,534898.00,108514.00,0.00,2444023.00,12729330.00,2369049.00,1507313.00,861736.00,15.73
2009:Q4,19803910.00,15808615.00,12225987.00,10068089.00,2157898.00,3582628.00,3351158.00,231470.00,3995295.00,19803910.00,7352766.00,67351.00,112368.00,25106.00,63597.00,0.00,217370.00,194568.00,1504445.00,116812.00,1566234.00,5093642.00,87430.00,595538.00,124151.00,25106.00,2657426.00,13419247.00,2389368.00,1555179.00,834189.00,5.29
2010:Q1,20809339.00,16674325.00,12694944.00,10529449.00,2165495.00,3979381.00,3724885.00,254496.00,4135014.00,20809339.00,7687483.00,50234.00,116768.00,25416.00,66935.00,0.00,214057.00,207693.00,1595388.00,125314.00,1657973.00,5358728.00,89087.00,615882.00,112353.00,25416.00,2860612.00,14254334.00,2419991.00,1621412.00,798579.00,5.69
2010:Q2,18559293.00,14824681.00,11207136.00,9248497.00,1958639.00,3617545.00,3377033.00,240512.00,3734612.00,18559293.00,6912066.00,49613.00,105338.00,25733.00,49452.00,0.00,191407.00,188623.00,1416932.00,110677.00,1470978.00,4733116.00,82042.00,558691.00,98409.00,25733.00,2540483.00,12625530.00,2199151.00,1466028.00,733123.00,-11.52
2010:Q3,20938552.00,16462745.00,12558516.00,10441690.00,2116826.00,3904229.00,3632621.00,271608.00,4475807.00,20938552.00,7913413.00,50814.00,116253.00,26057.00,60790.00,0.00,202545.00,210402.00,1577819.00,123414.00,1589563.00,5331986.00,92101.00,653201.00,100587.00,26057.00,2863550.00,14074311.00,2388434.00,1592085.00,796349.00,10.97
2010:Q4,23238900.00,18338654.00,13998628.00,11688628.00,2310000.00,4340026.00,4042602.00,297424.00,4900246.00,23238900.00,8793914.00,49928.00,126967.00,26385.00,73557.00,50.00,217331.00,223483.00,1778082.00,140915.00,1728779.00,5872706.00,96701.00,753013.00,117240.00,26385.00,3213464.00,15731230.00,2607424.00,1754228.00,853196.00,11.15
2011:Q1,24650791.00,19490811.00,14918658.00,12443120.00,2475538.00,4572153.00,4263102.00,309051.00,5159980.00,24650791.00,9398701.00,62137.00,130758.00,0.00,78006.00,44.00,220784.00,232841.00,1862638.00,148903.00,1793316.00,6251220.00,100411.00,801443.00,131652.00,0.00,3437937.00,16706222.00,2784589.00,1877509.00,907080.00,5.92
2011:Q2,24551110.00,19346235.00,14817777.00,12369136.00,2448641.00,4528458.00,4224158.00,304300.00,5204875.00,24551110.00,9359422.00,65961.00,129128.00,0.00,80889.00,0.00,218594.00,238873.00,1833265.00,149380.00,1741497.00,6230062.00,100930.00,812127.00,131158.00,0.00,3459824.00,16593294.00,2752941.00,1851667.00,901274.00,-0.47
2011:Q3,20490645.00,16203424.00,12494126.00,10384686.00,2109440.00,3709298.00,3465079.00,244219.00,4287221.00,20490645.00,7748643.00,59282.00,115457.00,0.00,58732.00,3.00,202728.00,211437.00,1525638.00,120951.00,1477612.00,5077347.00,95097.00,672324.00,97695.00,0.00,3027699.00,13849765.00,2353659.00,1604996.00,748663.00,-15.65
2011:Q4,22443580.00,17942142.00,13889973.00,11549882.00,2340091.00,4052169.00,3781304.00,270865.00,4501438.00,22443580.00,8401476.00,57824.00,124982.00,0.00,67366.00,3.00,223759.00,237298.00,1680431.00,134367.00,1655256.00,5510024.00,95855.00,754599.00,103166.00,0.00,3397174.00,15331186.00,2610956.00,1801577.00,809379.00,11.50
2012:Q1,25328640.00,20323237.00,15601801.00,12897841.00,2703960.00,4721436.00,4403810.00,317626.00,5005403.00,25328640.00,9513994.00,48167.00,135249.00,0.00,68321.00,3.00,247672.00,259023.00,1882071.00,153113.00,1866275.00,6220859.00,97913.00,873859.00,116254.00,0.00,3845867.00,17301651.00,3021586.00,2023075.00,998511.00,12.35
2012:Q2,24210589.00,19537574.00,15024983.00,12427033.00,2597950.00,4512591.00,4200401.00,312190.00,4673015.00,24210589.00,9075224.00,43629.00,132554.00,0.00,61586.00,3.00,243151.00,245929.00,1808310.00,146304.00,1808668.00,5883383.00,96216.00,835730.00,113471.00,0.00,3716431.00,16627434.00,2910140.00,1948476.00,961664.00,-3.60
2012:Q3,25654997.00,20606647.00,15829030.00,13131207.00,2697823.00,4777617.00,4464879.00,312738.00,5048350.00,25654997.00,9661772.00,41158.00,138558.00,0.00,68560.00,3.00,256156.00,259042.00,1904268.00,153274.00,1864459.00,6217479.00,100376.00,921941.00,127909.00,0.00,3940042.00,17596086.00,3010561.00,2023797.00,986764.00,5.63
2012:Q4,25852086.00,20530229.00,15583569.00,12901706.00,2681863.00,4946660.00,4627293.00,319367.00,5321857.00,25852086.00,9786177.00,39908.00,138633.00,0.00,71345.00,3.00,256545.00,258572.00,1890700.00,148121.00,1810680.00,6297415.00,100640.00,973652.00,126702.00,0.00,3952993.00,17528999.00,3001230.00,2061790.00,939440.00,-0.40
2013:Q1,28591018.00,23044669.00,17550845.00,14329416.00,3221429.00,5493824.00,5121895.00,371929.00,5546349.00,28591018.00,11034015.00,38618.00,148378.00,0.00,80802.00,3.00,271747.00,275573.00,2037753.00,167769.00,1964837.00,6865679.00,108020.00,1087393.00,117149.00,0.00,4393282.00,19451311.00,3593358.00,2237460.00,1355898.00,10.52
2013:Q2,29021847.00,23480466.00,17754163.00,14469858.00,3284305.00,5726303.00,5349656.00,376647.00,5541381.00,29021847.00,11244941.00,37924.00,149287.00,0.00,79896.00,3.00,276838.00,277301.00,2032448.00,173820.00,1966848.00,6989334.00,107883.00,1100555.00,121355.00,0.00,4463414.00,19819514.00,3660952.00,2251355.00,1409597.00,2.29
2013:Q3,30889168.00,24804254.00,18866102.00,15391870.00,3474232.00,5938152.00,5568751.00,369401.00,6084914.00,30889168.00,11954016.00,35348.00,154148.00,0.00,87747.00,3.00,284926.00,284387.00,2095274.00,184513.00,2025597.00,7554511.00,110074.00,1216181.00,126753.00,0.00,4775690.00,20960621.00,3843633.00,2365036.00,1478597.00,5.65
2013:Q4,33466045.00,26993168.00,20565280.00,16894010.00,3671270.00,6427888.00,6052241.00,375647.00,6472877.00,33466045.00,12845761.00,35068.00,162430.00,0.00,101295.00,3.00,314918.00,302083.00,2243776.00,206183.00,2172066.00,8227282.00,114186.00,1364225.00,172386.00,0.00,5204383.00,22946251.00,4046917.00,2537614.00,1509303.00,9.57
2014:Q1,34132704.00,27485008.00,20916279.00,17212225.00,3704054.00,6568729.00,6184050.00,384679.00,6647696.00,34132704.00,13166679.00,34930.00,164706.00,0.00,102600.00,3.00,317304.00,303951.00,2232247.00,211822.00,2154716.00,8411502.00,117275.00,1383648.00,153118.00,0.00,5378203.00,23396275.00,4088733.00,2632219.00,1456514.00,1.54
2014:Q2,35884447.00,28782631.00,21997300.00,18177125.00,3820175.00,6785331.00,6384526.00,400805.00,7101816.00,35884447.00,14019615.00,34660.00,170215.00,0.00,109152.00,3.00,324150.00,315278.00,2283371.00,221807.00,2202968.00,8787880.00,123985.00,1489561.00,167675.00,0.00,5634127.00,24561651.00,4220980.00,2707684.00,1513296.00,4.35
2014:Q3,35451921.00,28622973.00,21817974.00,17993086.00,3824888.00,6804999.00,6412820.00,392179.00,6828948.00,35451921.00,13763849.00,33601.00,168902.00,0.00,105398.00,3.00,324672.00,310049.00,2225200.00,223995.00,2172770.00,8622827.00,123464.00,1492254.00,176891.00,0.00,5708046.00,24405906.00,4217067.00,2728534.00,1488533.00,-0.53
2014:Q4,36729893.00,29959264.00,22679340.00,18679922.00,3999418.00,7279924.00,6861000.00,418924.00,6770629.00,36729893.00,14356658.00,33431.00,173611.00,0.00,108518.00,3.00,331258.00,317870.00,2284263.00,218686.00,2257772.00,8799214.00,119333.00,1619984.00,187782.00,0.00,5921510.00,25540922.00,4418342.00,2923288.00,1495054.00,4.72
2015:Q1,37671646.00,30483157.00,23069501.00,18746842.00,4322659.00,7413656.00,6960874.00,452782.00,7188489.00,37671646.00,14895821.00,33321.00,176534.00,0.00,109009.00,3.00,326195.00,321702.00,2313972.00,226324.00,2269646.00,9061589.00,118608.00,1683515.00,162857.00,0.00,5972550.00,25707716.00,4775441.00,3039948.00,1735493.00,1.32
2015:Q2,37539620.00,30186315.00,22712251.00,18495162.00,4217089.00,7474064.00,7032340.00,441724.00,7353305.00,37539620.00,14839427.00,33467.00,176458.00,0.00,108373.00,3.00,323002.00,322020.00,2271798.00,225859.00,2242999.00,9118140.00,115927.00,1709532.00,164244.00,0.00,5888371.00,25527502.00,4658813.00,3042799.00,1616014.00,-0.35
2015:Q3,34217553.00,27612000.00,20658723.00,16843271.00,3815452.00,6953277.00,6553623.00,399654.00,6605553.00,34217553.00,13502014.00,33417.00,171041.00,0.00,93958.00,3.00,309174.00,298790.00,2071440.00,206225.00,2057743.00,8282557.00,101353.00,1568625.00,143287.00,0.00,5377926.00,23396894.00,4215106.00,2670904.00,1544202.00,-7.73
2015:Q4,35751792.00,28923561.00,21678275.00,17718230.00,3960045.00,7245286.00,6830486.00,414800.00,6828231.00,35751792.00,14159833.00,33407.00,178054.00,0.00,100005.00,3.00,323028.00,308627.00,2163873.00,218967.00,2157226.00,8625329.00,99675.00,1709700.00,166809.00,0.00,5507256.00,24548716.00,4374845.00,2756322.00,1618523.00,5.72
2016:Q1,35573616.00,28834793.00,21783090.00,17738892.00,4044198.00,7051703.00,6628089.00,423614.00,6738823.00,35573616.00,14196929.00,33407.00,178937.00,0.00,93610.00,3.00,319910.00,310242.00,2160695.00,216623.00,2155107.00,8555730.00,97611.00,1709980.00,136841.00,0.00,5407991.00,24366981.00,4467812.00,2703275.00,1764537.00,0.37
2016:Q2,36187048.00,29416654.00,22158650.00,18041593.00,4117057.00,7258004.00,6826758.00,431246.00,6770394.00,36187048.00,14586331.00,33377.00,181529.00,0.00,97243.00,3.00,318786.00,314883.00,2184694.00,219289.00,2175751.00,8649293.00,101445.00,1749493.00,141443.00,0.00,5433488.00,24868351.00,4548303.00,2795230.00,1753073.00,2.09
2016:Q3,37246861.00,30076853.00,22641480.00,18279843.00,4361637.00,7435373.00,6978507.00,456866.00,7170008.00,37246861.00,14748393.00,33357.00,186584.00,0.00,100846.00,0.00,319230.00,322722.00,2251723.00,228945.00,2256268.00,8977205.00,103271.00,1881012.00,158040.00,0.00,5679265.00,25258350.00,4818503.00,2961286.00,1857217.00,3.92
