1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2004:Q2,1043.00,176.00,44420.00,-908.00,4106.00,3405.00,11374.00,-224.00,675.00,-29887.00,2273.00,38537.00,28007.00,40245.00,-141.00,-1053.00,41438.00,1498.00,-3125.00,0.00,-3125.00,3696.00,0.00,3696.00,927.00,-13736.00,-1563.00,25994.00,0.00,53703.00,0.00,53703.00,0.00,392.00,-28101.00,-17559.00
2004:Q3,977.00,182.00,10454.00,-8170.00,-5715.00,2137.00,20799.00,-1157.00,-700.00,-21205.00,3006.00,40855.00,-5267.00,-4110.00,-140.00,-169.00,-3801.00,1071.00,-3895.00,0.00,-3895.00,4037.00,0.00,4037.00,929.00,-2228.00,6670.00,40702.00,0.00,29570.00,0.00,29570.00,0.00,1123.00,10009.00,31043.00
2004:Q4,918.00,187.00,7325.00,19186.00,3472.00,3559.00,-46753.00,-788.00,-164.00,-113681.00,-8563.00,76443.00,23403.00,22008.00,-68.00,524.00,21551.00,1395.00,-2456.00,0.00,-2456.00,2891.00,0.00,2891.00,960.00,0.00,4458.00,-12336.00,2479.00,-9674.00,0.00,-9674.00,0.00,7267.00,-12408.00,-18930.00
2005:Q1,1037.00,184.00,-19341.00,-5810.00,-1678.00,2082.00,-31845.00,2081.00,173.00,-42286.00,-1468.00,9655.00,-3436.00,3817.00,0.00,1066.00,2751.00,-7253.00,-10587.00,0.00,-10587.00,2346.00,0.00,2346.00,988.00,0.00,21346.00,-24823.00,-1102.00,-35379.00,0.00,-35379.00,0.00,1046.00,10612.00,-4629.00
2005:Q2,671.00,188.00,-18227.00,-6883.00,5098.00,-4486.00,-25865.00,2326.00,-464.00,-47804.00,-349.00,20426.00,24500.00,34550.00,0.00,1239.00,33311.00,-10050.00,-12430.00,0.00,-12430.00,1386.00,0.00,1386.00,994.00,0.00,-10591.00,-15545.00,-744.00,-15917.00,0.00,-15917.00,0.00,1025.00,91.00,3165.00
2005:Q3,1368.00,192.00,-59438.00,-5919.00,899.00,18807.00,-17141.00,702.00,245.00,-35500.00,-642.00,18054.00,-7463.00,4455.00,0.00,1857.00,2598.00,-11918.00,-14934.00,0.00,-14934.00,1990.00,0.00,1990.00,1026.00,0.00,-48621.00,-66598.00,-966.00,-67313.00,0.00,-67313.00,0.00,1093.00,588.00,-5984.00
2005:Q4,1088.00,196.00,33348.00,-5920.00,7734.00,-2455.00,-6440.00,2890.00,255.00,-9835.00,-2490.00,2740.00,-1415.00,9587.00,0.00,3896.00,5691.00,-11002.00,-16793.00,0.00,-16793.00,4787.00,0.00,4787.00,1004.00,0.00,41844.00,25242.00,932.00,34568.00,0.00,34568.00,0.00,1020.00,-11278.00,-7214.00
2006:Q1,935.00,207.00,9565.00,1880.00,-886.00,8414.00,5432.00,4043.00,366.00,-4924.00,-1521.00,7468.00,3124.00,-1652.00,0.00,1648.00,-3300.00,4776.00,976.00,0.00,976.00,3256.00,0.00,3256.00,544.00,0.00,-8399.00,10324.00,-904.00,-2514.00,0.00,-2514.00,0.00,573.00,13169.00,1487.00
2006:Q2,989.00,212.00,57389.00,14446.00,6903.00,-7336.00,6851.00,5098.00,323.00,-2897.00,-1653.00,5980.00,31908.00,27435.00,0.00,2811.00,24624.00,4473.00,1275.00,0.00,1275.00,2631.00,0.00,2631.00,567.00,0.00,4617.00,58366.00,2.00,48789.00,0.00,48789.00,0.00,310.00,9265.00,1754.00
2006:Q3,1060.00,217.00,-17062.00,-15340.00,-5631.00,7420.00,-19943.00,2712.00,213.00,-18500.00,-1904.00,-2464.00,7652.00,4195.00,0.00,2006.00,2189.00,3457.00,535.00,0.00,535.00,2365.00,0.00,2365.00,557.00,0.00,8780.00,-34443.00,-197.00,-20874.00,0.00,-20874.00,0.00,313.00,-13685.00,-16538.00
2006:Q4,1072.00,220.00,3167.00,785.00,-1856.00,830.00,2769.00,6686.00,276.00,-10744.00,1474.00,5077.00,8816.00,3148.00,0.00,5442.00,-2294.00,5668.00,935.00,0.00,935.00,4152.00,0.00,4152.00,581.00,0.00,-8177.00,14068.00,700.00,10181.00,0.00,10181.00,0.00,-98.00,3285.00,11753.00
2007:Q1,1158.00,344.00,15048.00,-1296.00,4715.00,34891.00,-21719.00,-14573.00,279.00,-16669.00,-2029.00,11273.00,-10423.00,-14769.00,0.00,2193.00,-16962.00,4346.00,-2360.00,0.00,-2360.00,5911.00,0.00,5911.00,795.00,0.00,8880.00,14473.00,500.00,16350.00,0.00,16350.00,0.00,-363.00,-2014.00,239.00
2007:Q2,1138.00,353.00,51241.00,3922.00,-1764.00,-6002.00,12289.00,12309.00,311.00,-8989.00,428.00,8230.00,25992.00,18412.00,0.00,884.00,17528.00,7580.00,-1371.00,0.00,-1371.00,8111.00,0.00,8111.00,840.00,0.00,16804.00,46170.00,-288.00,40007.00,0.00,40007.00,0.00,-1039.00,7490.00,-4286.00
2007:Q3,1233.00,362.00,144272.00,-1002.00,10579.00,-22648.00,-31690.00,-15933.00,213.00,5576.00,-878.00,-20668.00,193902.00,183397.00,0.00,3595.00,179802.00,10505.00,2833.00,0.00,2833.00,6841.00,0.00,6841.00,831.00,0.00,-4869.00,158572.00,-67.00,138147.00,0.00,138147.00,0.00,8924.00,11568.00,15171.00
2007:Q4,1211.00,369.00,90038.00,-4344.00,-760.00,18265.00,6500.00,13500.00,497.00,9013.00,-288.00,-16222.00,64148.00,50660.00,0.00,5272.00,45388.00,13488.00,-8828.00,0.00,-8828.00,21447.00,0.00,21447.00,869.00,0.00,6229.00,103711.00,-776.00,85160.00,0.00,85160.00,0.00,18014.00,1313.00,14515.00
2008:Q1,1516.00,463.00,53245.00,-2271.00,-5350.00,-11113.00,34014.00,12133.00,169.00,25433.00,-187.00,-3534.00,52276.00,34487.00,0.00,5794.00,28693.00,17789.00,3084.00,0.00,3084.00,11571.00,0.00,11571.00,3134.00,0.00,-14311.00,46498.00,-358.00,26154.00,0.00,26154.00,0.00,2887.00,17815.00,-5695.00
2008:Q2,1572.00,465.00,170881.00,12159.00,11867.00,10239.00,106441.00,4558.00,335.00,125893.00,-1135.00,-23210.00,29184.00,16493.00,0.00,5850.00,10643.00,12691.00,25.00,0.00,25.00,10360.00,0.00,10360.00,2306.00,0.00,991.00,158789.00,-268.00,161752.00,0.00,161752.00,0.00,8141.00,-10836.00,-10985.00
2008:Q3,1652.00,461.00,20921.00,35903.00,-24661.00,-3577.00,-53291.00,-2509.00,371.00,-17528.00,-654.00,-32971.00,87179.00,89607.00,0.00,-7342.00,96949.00,-2428.00,-16632.00,0.00,-16632.00,11552.00,0.00,11552.00,2652.00,0.00,-20632.00,76848.00,1436.00,47234.00,0.00,47234.00,0.00,4683.00,23495.00,57117.00
2008:Q4,1934.00,444.00,-11498.00,-6117.00,40000.00,-23886.00,55456.00,-46.00,345.00,73243.00,-57.00,-18029.00,-68321.00,-102496.00,0.00,467.00,-102963.00,34175.00,22309.00,0.00,22309.00,9032.00,0.00,9032.00,2834.00,0.00,-8630.00,43885.00,-1802.00,26177.00,0.00,26177.00,0.00,11903.00,7607.00,56873.00
2009:Q1,2148.00,284.00,-11472.00,-4254.00,-5120.00,44783.00,29710.00,4446.00,4795.00,43981.00,-358.00,-23154.00,-87129.00,-107748.00,0.00,-220.00,-107528.00,20619.00,13179.00,0.00,13179.00,4745.00,0.00,4745.00,2695.00,0.00,10538.00,13188.00,-65.00,-68561.00,0.00,-68561.00,0.00,44962.00,36852.00,26523.00
2009:Q2,2818.00,270.00,-110458.00,-3066.00,3223.00,-57146.00,13880.00,807.00,9094.00,-4962.00,-485.00,9426.00,-84920.00,-72128.00,0.00,261.00,-72389.00,-12792.00,-19807.00,0.00,-19807.00,4193.00,0.00,4193.00,2822.00,0.00,17571.00,-150380.00,-12.00,-177630.00,0.00,-177630.00,0.00,25039.00,2223.00,-37374.00
2009:Q3,2203.00,264.00,-134575.00,6517.00,-36355.00,14158.00,-29588.00,-2369.00,3238.00,-29581.00,-732.00,-144.00,-66743.00,-64053.00,0.00,-2175.00,-61878.00,-2690.00,-9560.00,0.00,-9560.00,3915.00,0.00,3915.00,2955.00,0.00,-22564.00,-136037.00,112.00,-161773.00,0.00,-161773.00,0.00,9872.00,15752.00,478.00
2009:Q4,2424.00,259.00,-104253.00,11881.00,-4502.00,5750.00,-69402.00,66.00,2746.00,-36877.00,-616.00,-34721.00,-43635.00,-40859.00,0.00,1910.00,-42769.00,-2776.00,-7013.00,0.00,-7013.00,1336.00,0.00,1336.00,2901.00,0.00,-4345.00,-88705.00,-112.00,-110418.00,0.00,-110418.00,0.00,14384.00,7441.00,17713.00
2010:Q1,2468.00,903.00,-22835.00,-391.00,-4496.00,47283.00,4926.00,-1130.00,53035.00,-45090.00,-1058.00,-831.00,-80297.00,-61425.00,0.00,-2311.00,-59114.00,-18872.00,-14485.00,21409.00,-35894.00,-4814.00,8805.00,-13619.00,427.00,0.00,10140.00,-880.00,180.00,35498.00,30214.00,5284.00,0.00,14557.00,-51115.00,23519.00
2010:Q2,2638.00,924.00,-91742.00,91.00,2444.00,-12629.00,-27980.00,1830.00,9790.00,-29264.00,-877.00,-9459.00,-44307.00,-35361.00,0.00,-1200.00,-34161.00,-8946.00,-9468.00,-136626.00,127158.00,-482.00,1095.00,-1577.00,1004.00,0.00,-9361.00,-79285.00,-38.00,-84919.00,-135531.00,50612.00,0.00,18370.00,-12698.00,14170.00
2010:Q3,2740.00,944.00,-123982.00,-51785.00,-1626.00,-39.00,-22862.00,-1868.00,-398.00,-12657.00,-953.00,-6986.00,-74019.00,-37537.00,0.00,5368.00,-42905.00,-36482.00,-39528.00,-49332.00,9804.00,2124.00,2999.00,-875.00,922.00,0.00,26349.00,-110293.00,43.00,-115299.00,-46333.00,-68966.00,0.00,2268.00,2695.00,15485.00
2010:Q4,2636.00,966.00,-35544.00,16043.00,3984.00,-13927.00,-26788.00,1330.00,-16490.00,1953.00,-1294.00,-12287.00,-17047.00,-10342.00,0.00,5392.00,-15734.00,-6705.00,-12920.00,-28108.00,15188.00,5125.00,12367.00,-7242.00,1090.00,0.00,2191.00,-49259.00,-133.00,-69046.00,-15741.00,-53305.00,0.00,976.00,18944.00,-12046.00
2011:Q1,2326.00,803.00,-24252.00,7058.00,-2337.00,6268.00,-10390.00,-431.00,1476.00,-3110.00,-1071.00,-7254.00,14959.00,-28434.00,0.00,2339.00,-30773.00,43393.00,42910.00,39241.00,3669.00,-406.00,5968.00,-6374.00,889.00,0.00,-39810.00,-35359.00,-27.00,2775.00,45209.00,-42434.00,0.00,1999.00,-40106.00,-9584.00
2011:Q2,2207.00,827.00,-114965.00,-8169.00,-617.00,-41159.00,-16716.00,-189.00,-2962.00,-5660.00,-937.00,-6968.00,-48672.00,-22617.00,0.00,-4510.00,-18107.00,-26055.00,-25428.00,-13969.00,-11459.00,-1439.00,5968.00,-7407.00,812.00,0.00,368.00,-115926.00,-25.00,-119979.00,-8001.00,-111978.00,0.00,6867.00,-2789.00,419.00
2011:Q3,2193.00,870.00,-33971.00,1418.00,-11424.00,-843.00,-1654.00,-76.00,5610.00,-106.00,-948.00,-6134.00,-66262.00,-20406.00,0.00,-4150.00,-16256.00,-45856.00,-48393.00,-53180.00,4787.00,1778.00,5314.00,-3536.00,759.00,0.00,44794.00,-26083.00,0.00,-34578.00,-47866.00,13288.00,0.00,5413.00,3082.00,9211.00
2011:Q4,2052.00,893.00,-32496.00,8998.00,1719.00,-3212.00,-9776.00,-2728.00,13496.00,-9209.00,-913.00,-10422.00,-24733.00,7232.00,0.00,2796.00,4436.00,-31965.00,-35624.00,-44562.00,8938.00,2839.00,7229.00,-4390.00,820.00,0.00,-5492.00,-33184.00,-800.00,-35417.00,-37333.00,1916.00,0.00,12392.00,-9359.00,471.00
2012:Q1,2198.00,875.00,-65118.00,-30200.00,-2308.00,-5106.00,-16624.00,-1309.00,4718.00,-11240.00,-843.00,-7950.00,-12447.00,-19758.00,0.00,2862.00,-22620.00,7311.00,3944.00,10248.00,-6304.00,2074.00,6342.00,-4268.00,1293.00,0.00,1567.00,-63658.00,-400.00,-68727.00,16590.00,-85317.00,0.00,3636.00,1833.00,2782.00
2012:Q2,2047.00,895.00,-47708.00,10447.00,-1305.00,31722.00,-53190.00,553.00,-27964.00,-5292.00,-822.00,-19665.00,-21272.00,24026.00,0.00,349.00,23677.00,-45298.00,-45785.00,-28239.00,-17546.00,-877.00,5132.00,-6009.00,1364.00,0.00,-14110.00,-42992.00,153.00,-38758.00,-23107.00,-15651.00,0.00,-1032.00,-3355.00,5868.00
2012:Q3,2084.00,891.00,-39921.00,-16769.00,-6048.00,36067.00,-34494.00,-1570.00,-4664.00,-18533.00,-1318.00,-8409.00,-22357.00,-3754.00,0.00,2287.00,-6041.00,-18603.00,-24035.00,-13160.00,-10875.00,4139.00,7255.00,-3116.00,1293.00,0.00,3680.00,-33089.00,-153.00,-28298.00,-5905.00,-22393.00,0.00,-823.00,-3815.00,8025.00
2012:Q4,2106.00,901.00,-23218.00,16435.00,560.00,-24115.00,-32359.00,-755.00,-3274.00,-13250.00,-1110.00,-13970.00,3315.00,18116.00,0.00,2818.00,15298.00,-14801.00,-17134.00,-13771.00,-3363.00,888.00,8800.00,-7912.00,1445.00,0.00,12946.00,-19819.00,0.00,-18852.00,-4971.00,-13881.00,0.00,-244.00,-723.00,4604.00
2013:Q1,2294.00,996.00,59034.00,11528.00,-673.00,42778.00,-10020.00,777.00,5583.00,-9982.00,-663.00,-5735.00,99.00,-6857.00,0.00,-668.00,-6189.00,6956.00,9225.00,29567.00,-20342.00,-3536.00,6543.00,-10079.00,1267.00,0.00,15322.00,5035.00,218.00,10785.00,36110.00,-25325.00,0.00,-1788.00,-4180.00,-52702.00
2013:Q2,1918.00,999.00,-15777.00,-12380.00,1192.00,-42333.00,-19901.00,117.00,903.00,-8115.00,-1494.00,-11312.00,57834.00,42178.00,0.00,-1112.00,43290.00,15656.00,18075.00,28086.00,-10011.00,-3850.00,5295.00,-9145.00,1431.00,0.00,-189.00,36971.00,-198.00,34169.00,33381.00,788.00,0.00,1073.00,1927.00,53667.00
2013:Q3,2191.00,1010.00,36019.00,25628.00,2703.00,-17854.00,-20553.00,750.00,7124.00,2167.00,-1031.00,-29563.00,46969.00,6352.00,0.00,-615.00,6967.00,40617.00,45582.00,63385.00,-17803.00,-6265.00,2651.00,-8916.00,1300.00,0.00,-874.00,6430.00,-20.00,10057.00,66036.00,-55979.00,0.00,-1370.00,-2237.00,-28408.00
2013:Q4,2011.00,1034.00,25134.00,4249.00,-2134.00,18865.00,-44102.00,-616.00,-23529.00,-6803.00,-360.00,-12794.00,49463.00,40193.00,0.00,5302.00,34891.00,9270.00,16173.00,26921.00,-10748.00,-8297.00,4368.00,-12665.00,1394.00,0.00,-1207.00,47931.00,0.00,52526.00,31289.00,21237.00,0.00,355.00,-4950.00,23774.00
2014:Q1,1833.00,865.00,-101307.00,-36187.00,2565.00,-25036.00,-4813.00,336.00,6094.00,-4308.00,-743.00,-6192.00,-24318.00,-10674.00,0.00,3345.00,-14019.00,-13644.00,-11156.00,965.00,-12121.00,-4613.00,2574.00,-7187.00,2125.00,0.00,-13518.00,-94320.00,25.00,-88873.00,3539.00,-92412.00,0.00,-2021.00,-3451.00,7955.00
2014:Q2,1823.00,883.00,30940.00,3898.00,-2026.00,5397.00,-8978.00,902.00,-688.00,2029.00,-507.00,-10714.00,33328.00,51124.00,0.00,-898.00,52022.00,-17796.00,-13789.00,-9239.00,-4550.00,-4595.00,2214.00,-6809.00,588.00,0.00,-679.00,39677.00,-25.00,39214.00,-7025.00,46239.00,0.00,657.00,-169.00,9677.00
2014:Q3,1920.00,903.00,39372.00,39980.00,-479.00,-23357.00,-3134.00,309.00,520.00,4733.00,-753.00,-7943.00,28518.00,11116.00,0.00,1888.00,9228.00,17402.00,14670.00,20215.00,-5545.00,2148.00,6418.00,-4270.00,584.00,0.00,-2156.00,37006.00,0.00,35622.00,26633.00,8989.00,0.00,-319.00,1703.00,-1350.00
2014:Q4,1793.00,902.00,81212.00,-24339.00,-2163.00,53339.00,-2009.00,-23.00,-753.00,5350.00,-589.00,-5994.00,50998.00,32707.00,0.00,6825.00,25882.00,18291.00,13314.00,16114.00,-2800.00,4334.00,6591.00,-2257.00,643.00,0.00,5386.00,87609.00,50.00,89316.00,22705.00,66611.00,0.00,-36.00,-1721.00,7288.00
2015:Q1,1898.00,615.00,-38063.00,-11553.00,-1350.00,-4468.00,-6465.00,-345.00,7505.00,-3082.00,-901.00,-9642.00,-24273.00,-30217.00,0.00,-1142.00,-29075.00,5944.00,-1213.00,3017.00,-4230.00,6358.00,6257.00,101.00,799.00,0.00,10046.00,-43814.00,37.00,-40886.00,9274.00,-50160.00,0.00,-1910.00,-1055.00,-4468.00
2015:Q2,1678.00,614.00,30312.00,-12262.00,915.00,-17137.00,-17003.00,-33.00,-1020.00,-6840.00,-789.00,-8321.00,74250.00,53123.00,0.00,1568.00,51555.00,21127.00,14894.00,24605.00,-9711.00,5662.00,8956.00,-3294.00,571.00,0.00,1549.00,17393.00,-87.00,23363.00,33561.00,-10198.00,0.00,-811.00,-5072.00,-11855.00
2015:Q3,1563.00,619.00,27928.00,6222.00,-144.00,7972.00,-6026.00,-578.00,6893.00,-4316.00,-386.00,-7639.00,31998.00,1836.00,0.00,3755.00,-1919.00,30162.00,29704.00,42952.00,-13248.00,-38.00,2275.00,-2313.00,496.00,0.00,-12094.00,36357.00,118.00,35535.00,45227.00,-9692.00,0.00,-358.00,1062.00,9373.00
2015:Q4,1741.00,612.00,82587.00,-6409.00,-160.00,33866.00,4210.00,472.00,9858.00,-29.00,-555.00,-5536.00,57085.00,49654.00,0.00,4654.00,45000.00,7431.00,2447.00,11977.00,-9530.00,4125.00,3710.00,415.00,859.00,0.00,-6005.00,77478.00,-118.00,75479.00,15687.00,59792.00,0.00,1643.00,474.00,-3979.00
2016:Q1,1103.00,609.00,-28585.00,-6294.00,801.00,-22998.00,-3014.00,36.00,3382.00,1319.00,-647.00,-7104.00,-5051.00,-16124.00,0.00,1350.00,-17474.00,11073.00,8213.00,11010.00,-2797.00,2164.00,7985.00,-5821.00,696.00,0.00,7971.00,-20818.00,0.00,-18896.00,18995.00,-37891.00,0.00,-439.00,-1483.00,8261.00
2016:Q2,1470.00,607.00,112367.00,8903.00,771.00,4972.00,12546.00,64.00,-343.00,16786.00,-65.00,-3896.00,77277.00,74240.00,0.00,3040.00,71200.00,3037.00,1458.00,6956.00,-5498.00,755.00,5809.00,-5054.00,824.00,0.00,7898.00,105922.00,0.00,105413.00,12765.00,92648.00,0.00,-62.00,571.00,-5582.00
