date,FA706000105.Q,FA705013005.Q,FA705000005.Q,FA704090005.Q,FA703025005.Q,FA713113003.Q,FA702050005.Q,FA704022005.Q,FA703069175.Q,FA703061105.Q,FA703061705.Q,FA703062005.Q,FA703063005.Q,FA704023005.Q,FA703068005.Q,FA703069005.Q,FA703065005.Q,FA703066005.Q,FA703064105.Q,FA703064205.Q,FA763040005.Q,FA763092000.Q,FA703090005.Q,FA704190005.Q,FA704110005.Q,FA703127005.Q,FA703131005.Q,FA703135005.Q,FA702150005.Q,FA704122005.Q,FA703169175.Q,FA763163005.Q,FA703169005.Q,FA763164103.Q,FA763178003.Q,FA753192003.Q,FA703190005.Q,FA763194735.Q,FA753194503.Q,FA703193005.Q,FA707005005.Q,FA763066303.Q
1979:Q3,10637.00,10707.00,13220.00,252468.00,2900.00,-1428.00,30408.00,35308.00,2688.00,-3584.00,11228.00,15672.00,9304.00,220256.00,81776.00,15536.00,89768.00,33176.00,-228.00,0.00,0.00,1320.00,-36068.00,239248.00,11468.00,44444.00,60262.00,56098.00,19856.00,20276.00,17616.00,2660.00,14100.00,1484.00,280.00,596.00,10384.00,8596.00,0.00,1788.00,-13291.00,0.00
1979:Q4,9933.00,11748.00,6644.00,90212.00,9176.00,-2000.00,2860.00,21452.00,7424.00,-1040.00,15156.00,7948.00,-8036.00,112856.00,19556.00,5132.00,64176.00,23992.00,-200.00,0.00,0.00,1392.00,-55324.00,83568.00,-19816.00,25040.00,42876.00,58920.00,-9484.00,7596.00,5512.00,2084.00,12968.00,1576.00,-4.00,596.00,-36700.00,12308.00,0.00,-49008.00,-8459.00,0.00
1980:Q1,4787.00,11705.00,7868.00,169568.00,-2888.00,8416.00,-6276.00,9196.00,-4300.00,-6412.00,8892.00,2428.00,8588.00,90792.00,27416.00,14556.00,47068.00,1752.00,-1340.00,0.00,0.00,1472.00,70196.00,161700.00,21052.00,-33096.00,16112.00,85036.00,-672.00,14324.00,14424.00,-100.00,9136.00,332.00,-268.00,1660.00,48084.00,2776.00,0.00,45308.00,-14787.00,0.00
1980:Q2,3784.00,12126.00,39600.00,108948.00,-4844.00,15464.00,35648.00,67188.00,9892.00,14916.00,18848.00,14384.00,9148.00,-5364.00,-5568.00,13096.00,22340.00,-35232.00,-104.00,0.00,0.00,1556.00,-596.00,69348.00,-125368.00,23720.00,118872.00,-18756.00,59060.00,16168.00,13880.00,2288.00,-7032.00,336.00,-572.00,820.00,2100.00,9392.00,2000.00,-9292.00,-47943.00,0.00
1980:Q3,3625.00,12925.00,-624.00,198312.00,6444.00,-27852.00,19196.00,93380.00,4952.00,44244.00,27828.00,20764.00,-4408.00,110836.00,53244.00,952.00,55388.00,1252.00,-120.00,0.00,0.00,1644.00,-5216.00,198936.00,-38180.00,39656.00,129042.00,21674.00,25740.00,4272.00,4152.00,120.00,7188.00,400.00,-640.00,1096.00,8688.00,6372.00,2156.00,160.00,-8676.00,0.00
1980:Q4,5557.00,13593.00,21148.00,272320.00,6648.00,-5372.00,4492.00,73888.00,1112.00,18188.00,26908.00,13220.00,14460.00,181236.00,106220.00,696.00,66828.00,7492.00,-628.00,0.00,0.00,1740.00,10316.00,251172.00,4844.00,2408.00,69752.00,150072.00,9408.00,-164.00,64.00,-228.00,19208.00,400.00,-508.00,724.00,-4972.00,432.00,-2684.00,-2720.00,-29184.00,0.00
1981:Q1,831.00,13660.00,-19912.00,139224.00,-184.00,-7016.00,25752.00,13004.00,-360.00,4864.00,15588.00,-4000.00,-3088.00,57484.00,-5744.00,18708.00,39920.00,4600.00,-640.00,0.00,0.00,1836.00,48988.00,159136.00,-35496.00,27444.00,1990.00,69318.00,47736.00,16908.00,18228.00,-1320.00,848.00,448.00,-388.00,908.00,29420.00,11492.00,2696.00,15232.00,7083.00,0.00
1981:Q2,-665.00,14224.00,17720.00,218636.00,-2096.00,-144.00,-4900.00,19532.00,7040.00,6416.00,9956.00,4340.00,-8220.00,182764.00,107600.00,6672.00,53320.00,15172.00,-1008.00,0.00,0.00,1940.00,22548.00,200916.00,3756.00,18040.00,44902.00,64054.00,3876.00,7148.00,8100.00,-952.00,27680.00,468.00,-356.00,2236.00,29112.00,11668.00,-7164.00,24608.00,-32609.00,0.00
1981:Q3,-2148.00,14989.00,-26180.00,182236.00,4396.00,8604.00,3776.00,24112.00,-3336.00,-3524.00,22904.00,10620.00,-2552.00,130560.00,75240.00,5908.00,39432.00,9980.00,-428.00,0.00,0.00,2048.00,9168.00,208416.00,13272.00,-3400.00,75716.00,66584.00,11280.00,7204.00,8696.00,-1492.00,33008.00,500.00,-300.00,1568.00,2984.00,6644.00,708.00,-4368.00,9044.00,0.00
1981:Q4,-4493.00,15916.00,-53172.00,144704.00,-6848.00,-10356.00,89296.00,38928.00,4832.00,1688.00,22088.00,10024.00,296.00,78904.00,43896.00,13888.00,18988.00,2132.00,-504.00,0.00,0.00,2168.00,-46884.00,197876.00,-58572.00,26488.00,96052.00,46752.00,110752.00,13236.00,11908.00,1328.00,3388.00,528.00,-252.00,3032.00,-43528.00,20488.00,-1368.00,-62648.00,32763.00,0.00
1982:Q1,-4939.00,14348.00,-53284.00,242016.00,8728.00,2212.00,-17924.00,44004.00,12188.00,-5624.00,34860.00,-2596.00,5176.00,118032.00,91920.00,5900.00,5576.00,14636.00,-592.00,0.00,0.00,2920.00,84636.00,295300.00,80524.00,6156.00,68410.00,81554.00,11464.00,10524.00,11836.00,-1312.00,3872.00,556.00,-156.00,1592.00,30804.00,-7492.00,3344.00,34952.00,33997.00,0.00
1982:Q2,-3566.00,14966.00,7776.00,151440.00,9320.00,-11580.00,-6112.00,19276.00,-7152.00,-1304.00,37768.00,-4668.00,-5368.00,103232.00,82088.00,13084.00,-1104.00,9164.00,-384.00,0.00,0.00,804.00,36884.00,143664.00,-48724.00,-23352.00,97422.00,55742.00,-15984.00,12252.00,12740.00,-488.00,12944.00,584.00,-72.00,1592.00,51260.00,-14980.00,6388.00,59852.00,-26308.00,0.00
1982:Q3,-3781.00,15849.00,-69544.00,185824.00,1032.00,-7956.00,14156.00,64848.00,6180.00,18232.00,33648.00,-1004.00,7792.00,63692.00,66764.00,-3460.00,-9252.00,9640.00,-456.00,0.00,0.00,1184.00,49324.00,255368.00,-76584.00,65696.00,142196.00,25124.00,47696.00,-1152.00,-3808.00,2656.00,-7024.00,612.00,-36.00,1360.00,57480.00,49392.00,6892.00,1196.00,49914.00,0.00
1982:Q4,-457.00,17002.00,-47316.00,196556.00,-15436.00,22368.00,69088.00,184956.00,-2964.00,84608.00,52824.00,25268.00,25220.00,8812.00,13720.00,15416.00,-32512.00,12188.00,-428.00,0.00,0.00,340.00,-73144.00,243872.00,12172.00,61888.00,286568.00,-67300.00,16464.00,26744.00,23468.00,3276.00,-6564.00,640.00,-60.00,1496.00,-88176.00,28988.00,-9048.00,-108116.00,29858.00,0.00
1983:Q1,2939.00,13154.00,39596.00,276952.00,12948.00,-14584.00,-9984.00,131384.00,-756.00,68408.00,59880.00,-19612.00,23464.00,55732.00,26056.00,-16356.00,32428.00,13604.00,352.00,0.00,0.00,1676.00,99428.00,237356.00,-65768.00,77828.00,381254.00,-179674.00,-3716.00,-17816.00,-18572.00,756.00,-22136.00,668.00,-36.00,888.00,65864.00,-17128.00,-3176.00,86168.00,-49811.00,0.00
1983:Q2,6688.00,14407.00,-33336.00,264292.00,6548.00,-12136.00,-1816.00,160752.00,-432.00,87520.00,39924.00,4404.00,29336.00,126284.00,19628.00,13892.00,71052.00,21712.00,244.00,0.00,0.00,884.00,-16468.00,297628.00,12528.00,33200.00,150256.00,30144.00,3808.00,6820.00,7180.00,-360.00,-1948.00,696.00,-16.00,268.00,61872.00,-2004.00,2372.00,61504.00,25617.00,0.00
1983:Q3,6344.00,15761.00,-28404.00,298920.00,-11436.00,3784.00,-21912.00,93300.00,408.00,47744.00,43392.00,7776.00,-6020.00,200544.00,30156.00,11800.00,113400.00,45188.00,276.00,0.00,0.00,1128.00,33236.00,327324.00,13636.00,7220.00,140292.00,61000.00,20496.00,13360.00,13184.00,176.00,-692.00,800.00,-48.00,1684.00,69576.00,34460.00,-1028.00,36144.00,18987.00,0.00
1983:Q4,7979.00,17326.00,15004.00,298768.00,-2192.00,2764.00,12312.00,89208.00,-3760.00,44488.00,11268.00,21520.00,15692.00,257136.00,69204.00,18076.00,110476.00,59380.00,400.00,0.00,0.00,1936.00,-62796.00,283764.00,26288.00,-12368.00,157222.00,43510.00,15396.00,18180.00,19268.00,-1088.00,6436.00,960.00,-16.00,588.00,27568.00,33956.00,10592.00,-16980.00,-24352.00,0.00
1984:Q1,4431.00,15682.00,3224.00,422696.00,5552.00,-712.00,17520.00,63092.00,-5624.00,20752.00,23752.00,-3216.00,27428.00,275372.00,88208.00,-656.00,109400.00,78420.00,448.00,0.00,0.00,-64.00,61488.00,419472.00,21704.00,137904.00,141002.00,69994.00,68780.00,-3560.00,-3136.00,-424.00,-4136.00,1040.00,-880.00,792.00,-13168.00,-22912.00,-360.00,10104.00,-14475.00,0.00
1984:Q2,3909.00,16828.00,20180.00,407364.00,336.00,2152.00,-200.00,16856.00,-3348.00,-9752.00,35396.00,-1776.00,-3664.00,379032.00,100644.00,25140.00,170756.00,82492.00,-104.00,0.00,0.00,1816.00,7476.00,387184.00,44484.00,-46360.00,134174.00,152170.00,9016.00,35932.00,27504.00,8428.00,33560.00,1080.00,840.00,1400.00,20888.00,-18420.00,-17524.00,56832.00,-33099.00,0.00
1984:Q3,8394.00,17858.00,-92996.00,398840.00,-1092.00,8948.00,1168.00,64904.00,1200.00,8740.00,17040.00,21740.00,16184.00,226576.00,29016.00,-8288.00,144312.00,61536.00,-324.00,0.00,0.00,500.00,98160.00,491836.00,2488.00,19048.00,124206.00,67458.00,53192.00,-9660.00,-8532.00,-1128.00,28952.00,1120.00,204.00,2996.00,201832.00,68216.00,21020.00,112596.00,83532.00,0.00
1984:Q4,10748.00,18955.00,-19016.00,327472.00,8204.00,-8896.00,67948.00,59372.00,-4868.00,22244.00,-15756.00,32028.00,25724.00,246608.00,78756.00,-1156.00,112796.00,56212.00,-936.00,0.00,0.00,3640.00,-48468.00,346488.00,-26872.00,35944.00,194362.00,57514.00,17448.00,14052.00,-1048.00,15100.00,7132.00,1160.00,-692.00,1424.00,45016.00,46356.00,-1796.00,456.00,10809.00,0.00
1985:Q1,12308.00,17510.00,-27188.00,243252.00,-7992.00,24884.00,-52980.00,13104.00,-868.00,35716.00,-1936.00,-18916.00,-892.00,208088.00,45980.00,-10096.00,82368.00,89836.00,664.00,0.00,0.00,-552.00,58036.00,270440.00,15504.00,63736.00,186156.00,23380.00,-1356.00,-2216.00,-9576.00,7360.00,1156.00,1200.00,68.00,916.00,-18104.00,-1940.00,7080.00,-23244.00,21986.00,0.00
1985:Q2,13145.00,19061.00,6888.00,283636.00,-800.00,12360.00,59452.00,-10288.00,-2100.00,-7452.00,-27192.00,8084.00,18372.00,184092.00,40640.00,-17424.00,106788.00,54088.00,580.00,0.00,0.00,1032.00,37208.00,276748.00,-23484.00,32328.00,156462.00,-6126.00,6628.00,-11148.00,-16768.00,5620.00,20728.00,1400.00,-1612.00,620.00,100952.00,10532.00,-1348.00,91768.00,-12805.00,0.00
1985:Q3,18988.00,20515.00,-10080.00,393808.00,8816.00,-8348.00,36460.00,85000.00,-4812.00,11348.00,28280.00,43272.00,6912.00,244564.00,72100.00,-476.00,130120.00,42820.00,-112.00,0.00,0.00,-1864.00,29292.00,403888.00,840.00,91132.00,121156.00,26708.00,65068.00,5380.00,-4104.00,9484.00,25452.00,1440.00,1168.00,3156.00,62388.00,37448.00,-2356.00,27296.00,8553.00,0.00
1985:Q4,24859.00,22732.00,-29052.00,403876.00,5032.00,-1648.00,49004.00,184552.00,-4160.00,-20560.00,-2056.00,198724.00,12604.00,202224.00,50652.00,-9844.00,116456.00,44960.00,-1060.00,0.00,0.00,2476.00,-36704.00,432928.00,50860.00,81596.00,97500.00,24436.00,100136.00,6844.00,-6992.00,13836.00,13268.00,1500.00,1160.00,1012.00,54616.00,14492.00,5448.00,34676.00,31179.00,0.00
1986:Q1,25243.00,19200.00,-58156.00,151180.00,-2012.00,24348.00,24964.00,-11028.00,4152.00,-5296.00,47636.00,-71308.00,13788.00,142096.00,35012.00,-3004.00,69196.00,40892.00,916.00,0.00,0.00,-556.00,-27548.00,209336.00,-19028.00,83324.00,127026.00,14422.00,30312.00,-964.00,-8120.00,7156.00,-5620.00,1300.00,536.00,1284.00,-23256.00,39176.00,11652.00,-74084.00,64199.00,0.00
1986:Q2,27329.00,20694.00,36136.00,322488.00,192.00,12280.00,28148.00,130816.00,-5380.00,25952.00,100644.00,-21484.00,31084.00,132852.00,26860.00,-12928.00,80104.00,38816.00,2384.00,0.00,0.00,1112.00,14704.00,286352.00,-38788.00,100920.00,133322.00,-21954.00,39880.00,-2748.00,-10316.00,7568.00,31104.00,1300.00,1132.00,1076.00,41108.00,11632.00,-26924.00,56400.00,-29502.00,0.00
1986:Q3,19379.00,21801.00,-32172.00,369628.00,5616.00,9420.00,-32396.00,186448.00,-5944.00,10612.00,94988.00,35632.00,51160.00,135580.00,7636.00,4712.00,102956.00,20276.00,3476.00,0.00,0.00,-1872.00,63356.00,401800.00,5576.00,50308.00,146244.00,44984.00,49172.00,19612.00,9696.00,9916.00,17504.00,1400.00,1176.00,2808.00,63016.00,5144.00,22464.00,35408.00,29750.00,0.00
1986:Q4,15703.00,22769.00,76436.00,577428.00,-3336.00,31856.00,26708.00,106300.00,12072.00,23752.00,101024.00,-57632.00,27084.00,386788.00,221448.00,-11060.00,151132.00,25268.00,1800.00,0.00,0.00,-5348.00,32660.00,500992.00,-13176.00,213732.00,113368.00,47996.00,67696.00,-10788.00,-14688.00,3900.00,39396.00,1400.00,-1448.00,1096.00,41720.00,16100.00,9492.00,16128.00,-83503.00,0.00
1987:Q1,17489.00,21138.00,9376.00,148740.00,4684.00,-16040.00,-880.00,19964.00,-1808.00,-13516.00,56680.00,-41952.00,20560.00,38636.00,-56368.00,16476.00,82700.00,-4172.00,3276.00,0.00,0.00,-1224.00,100324.00,139364.00,93656.00,-89520.00,56864.00,-33516.00,23740.00,24424.00,11216.00,13208.00,-6844.00,1476.00,-416.00,1596.00,67904.00,10936.00,2080.00,54888.00,-13025.00,0.00
1987:Q2,25114.00,21657.00,33788.00,262248.00,2896.00,-20604.00,-208.00,113408.00,-8092.00,20388.00,93732.00,-29080.00,36460.00,192604.00,-10400.00,9584.00,160816.00,32604.00,1348.00,0.00,0.00,-2844.00,-24352.00,228460.00,-41068.00,63440.00,46578.00,118486.00,4916.00,9652.00,10780.00,-1128.00,33420.00,1492.00,-7432.00,-2264.00,1240.00,26688.00,14236.00,-39684.00,-30332.00,0.00
1987:Q3,31161.00,22340.00,-51516.00,321336.00,6712.00,7668.00,-33296.00,84448.00,-7380.00,30572.00,60628.00,-28060.00,28688.00,231296.00,49396.00,-3960.00,161444.00,24416.00,548.00,0.00,0.00,884.00,23076.00,372852.00,123320.00,28040.00,74942.00,80082.00,28644.00,-4336.00,-7704.00,3368.00,23804.00,1492.00,-748.00,3724.00,13888.00,13804.00,7704.00,-7620.00,60337.00,0.00
1987:Q4,27858.00,22709.00,20328.00,312292.00,-17468.00,3684.00,-9348.00,129828.00,22576.00,-48.00,80004.00,-17456.00,44752.00,265544.00,28528.00,-396.00,209148.00,28264.00,96.00,-192.00,0.00,-1660.00,-58192.00,291964.00,-17704.00,-52988.00,130074.00,131822.00,440.00,12760.00,8012.00,4748.00,52764.00,1496.00,-1144.00,3580.00,30864.00,41460.00,4872.00,-15468.00,-15179.00,0.00
1988:Q1,24411.00,23621.00,-60392.00,284468.00,15588.00,-8424.00,45052.00,-32672.00,-13892.00,-39968.00,8976.00,-30172.00,42384.00,236004.00,49748.00,-7280.00,144780.00,48756.00,2896.00,-472.00,0.00,-944.00,27440.00,344860.00,-36572.00,110688.00,195732.00,-20432.00,103460.00,-12396.00,-11872.00,-524.00,-14412.00,668.00,-1984.00,4672.00,15436.00,-4668.00,18592.00,1512.00,61182.00,0.00
1988:Q2,25612.00,24641.00,-63788.00,395580.00,7556.00,-10436.00,-1864.00,77296.00,-1204.00,-9240.00,54504.00,-20460.00,53696.00,239308.00,56920.00,-1256.00,140852.00,42792.00,2020.00,-316.00,0.00,-1088.00,83104.00,459368.00,63568.00,57664.00,123812.00,37776.00,23264.00,3184.00,-2044.00,5228.00,21180.00,-192.00,-2612.00,1048.00,130676.00,31304.00,16900.00,82472.00,64759.00,0.00
1988:Q3,17819.00,25504.00,-11524.00,259324.00,-12272.00,13076.00,252.00,57644.00,5308.00,-7876.00,59756.00,-16904.00,17360.00,199968.00,-19460.00,-1788.00,188788.00,32428.00,1840.00,-492.00,0.00,92.00,-784.00,270848.00,-33736.00,-20596.00,78890.00,129562.00,37144.00,-188.00,-1028.00,840.00,26276.00,6820.00,1416.00,-396.00,45656.00,30672.00,10628.00,4356.00,3839.00,0.00
1988:Q4,11849.00,27127.00,-21160.00,263384.00,-60.00,-3964.00,-37920.00,47996.00,10192.00,-7168.00,72872.00,-22316.00,-5584.00,232848.00,52160.00,1008.00,161832.00,17848.00,1192.00,-576.00,0.00,1644.00,22224.00,284544.00,27672.00,-49208.00,91452.00,99832.00,-64628.00,4880.00,3988.00,892.00,44732.00,2656.00,3996.00,5624.00,117536.00,34760.00,5072.00,77704.00,5882.00,0.00
1989:Q1,18437.00,26380.00,9367.00,199370.00,835.00,-3281.00,25439.00,-21638.00,-9764.00,-19098.00,31462.00,-16146.00,-8092.00,164494.00,36542.00,-7812.00,115061.00,20704.00,4688.00,-396.00,0.00,-233.00,29462.00,190003.00,-38062.00,-15899.00,-1547.00,92323.00,107146.00,-16354.00,-13982.00,-2372.00,44276.00,968.00,-1848.00,3980.00,15019.00,-1204.00,15548.00,675.00,-17310.00,0.00
1989:Q2,26073.00,27127.00,-10161.00,156978.00,-489.00,5609.00,23234.00,-62982.00,1932.00,-67691.00,35446.00,-16760.00,-15908.00,160695.00,26523.00,-567.00,103463.00,31277.00,-1140.00,-772.00,0.00,977.00,31845.00,167139.00,-66196.00,35153.00,101641.00,18936.00,26351.00,4635.00,1639.00,2996.00,-8696.00,1664.00,1684.00,300.00,51666.00,34676.00,-5600.00,22590.00,9107.00,0.00
1989:Q3,29298.00,27383.00,51081.00,47029.00,-2482.00,-22198.00,-11729.00,-113113.00,-4824.00,-57116.00,-24588.00,-17370.00,-9216.00,124020.00,20751.00,1927.00,78016.00,23326.00,-1460.00,-128.00,0.00,1086.00,73034.00,-4052.00,-3889.00,-22674.00,138990.00,-21835.00,-89650.00,-201.00,323.00,-524.00,-42188.00,1664.00,-1744.00,2272.00,35204.00,1928.00,-8824.00,42100.00,-49166.00,0.00
1989:Q4,20478.00,25959.00,2816.00,9867.00,6576.00,15790.00,60815.00,-19790.00,9968.00,21994.00,-19708.00,-21631.00,-10412.00,34635.00,3168.00,-2100.00,22533.00,11033.00,-1036.00,-468.00,0.00,-1006.00,-85649.00,7050.00,-60769.00,-9380.00,156848.00,29404.00,-53435.00,-7489.00,-4905.00,-2584.00,-35196.00,1664.00,-3320.00,2768.00,-14045.00,6152.00,9320.00,-29517.00,-8297.00,0.00
1990:Q1,19294.00,27443.00,5747.00,187015.00,-911.00,-5702.00,10922.00,85496.00,-1420.00,25868.00,61242.00,-12671.00,12476.00,-3480.00,-54033.00,-15525.00,76512.00,-10434.00,-2656.00,-404.00,0.00,1334.00,102417.00,181269.00,47901.00,43732.00,52454.00,-120141.00,72806.00,-16038.00,-11054.00,-4984.00,-27376.00,2652.00,2192.00,2696.00,120390.00,25552.00,-11328.00,106166.00,-13896.00,0.00
1990:Q2,22208.00,25260.00,-21314.00,-41757.00,-108.00,15479.00,10726.00,-18383.00,3692.00,-384.00,21951.00,-21810.00,-21832.00,-54219.00,10015.00,-15212.00,-29888.00,-19134.00,-2820.00,224.00,0.00,724.00,6620.00,-20443.00,-8149.00,41641.00,52241.00,-63820.00,31964.00,-21037.00,-10821.00,-10216.00,-20859.00,560.00,-672.00,3236.00,-35546.00,9628.00,-9600.00,-35574.00,18262.00,0.00
1990:Q3,26245.00,24141.00,-51906.00,-56029.00,-2292.00,-19306.00,-6849.00,-14850.00,-348.00,-9107.00,25309.00,-9067.00,-21636.00,-72178.00,-28830.00,-6419.00,-35708.00,-1222.00,-3324.00,608.00,0.00,-1314.00,63476.00,-4123.00,66114.00,-1803.00,51218.00,-58970.00,-60050.00,-6166.00,554.00,-6720.00,-33604.00,52.00,-520.00,628.00,38978.00,43976.00,23332.00,-28330.00,54010.00,0.00
1990:Q4,30129.00,21827.00,80741.00,-157077.00,18987.00,10853.00,-16383.00,33281.00,13896.00,-6501.00,50434.00,-20412.00,-4136.00,-130202.00,-30341.00,-2180.00,-71397.00,-26285.00,-11440.00,-476.00,0.00,36.00,-61733.00,-237819.00,-87578.00,-9861.00,99947.00,-2109.00,-166671.00,16637.00,129.00,16508.00,-13877.00,5332.00,-1336.00,-2856.00,-75446.00,-9800.00,-9772.00,-55874.00,-72439.00,0.00
1991:Q1,36950.00,23633.00,-92532.00,-127635.00,-17597.00,-58433.00,-5393.00,7801.00,3928.00,27344.00,8925.00,-14480.00,-17916.00,-71298.00,-30352.00,-23321.00,-10957.00,-6668.00,5656.00,3068.00,0.00,2014.00,6548.00,-35103.00,8143.00,-7580.00,58756.00,-62927.00,-26584.00,-34602.00,-30610.00,-3992.00,-34048.00,3588.00,-2548.00,1792.00,60905.00,31076.00,-3944.00,33773.00,105848.00,0.00
1991:Q2,37585.00,22235.00,43566.00,-102805.00,-747.00,12915.00,29325.00,18267.00,-5356.00,65070.00,-3588.00,-17959.00,-19900.00,-146602.00,-65323.00,-10458.00,-40400.00,-30420.00,-2964.00,1816.00,0.00,-2716.00,-12100.00,-146370.00,5190.00,40493.00,9064.00,-144195.00,14030.00,-12300.00,-11368.00,-932.00,-47768.00,648.00,-104.00,-648.00,-10781.00,8168.00,-16392.00,-2557.00,-28216.00,0.00
1991:Q3,38924.00,20952.00,-15551.00,-34160.00,13033.00,11550.00,53976.00,84223.00,-5648.00,64376.00,2916.00,-17100.00,39680.00,-211905.00,-26974.00,1007.00,-150709.00,-35229.00,-928.00,4300.00,0.00,299.00,11293.00,-18609.00,52601.00,104046.00,-19719.00,-27394.00,10499.00,-13661.00,-4837.00,-8824.00,-47451.00,-3036.00,1804.00,992.00,-77290.00,5948.00,7344.00,-90582.00,33522.00,0.00
1991:Q4,42841.00,19994.00,86517.00,-3221.00,9363.00,-3011.00,-67164.00,165260.00,2272.00,101866.00,51559.00,-9729.00,19292.00,-82508.00,-25899.00,-8056.00,-38526.00,-10027.00,492.00,2552.00,0.00,-3469.00,-24737.00,-89737.00,-10327.00,91553.00,-41616.00,-42422.00,-97681.00,-9141.00,-10285.00,1144.00,-19800.00,2480.00,-4812.00,8300.00,33730.00,13008.00,11052.00,9670.00,-63669.00,0.00
1992:Q1,45387.00,25144.00,-55957.00,-26016.00,-1675.00,-3418.00,35418.00,66702.00,-2596.00,57309.00,29428.00,-7814.00,-9624.00,-109102.00,-43443.00,-12384.00,-42120.00,-11155.00,-1076.00,5172.00,0.00,2372.00,-20409.00,29941.00,61178.00,81192.00,-87243.00,-125577.00,82935.00,-13027.00,-7267.00,-5760.00,13221.00,2172.00,1108.00,2448.00,11535.00,12992.00,1820.00,-3277.00,76200.00,0.00
1992:Q2,46112.00,25739.00,-96609.00,5295.00,-1418.00,-7069.00,-38859.00,135686.00,-504.00,91303.00,66476.00,-7469.00,-14120.00,-123328.00,-18344.00,-3418.00,-78508.00,-23058.00,316.00,228.00,0.00,1661.00,38078.00,101905.00,-33133.00,58236.00,-49031.00,18923.00,-27161.00,101.00,-7571.00,7672.00,-2590.00,4612.00,-756.00,1988.00,130716.00,49472.00,15440.00,65804.00,116982.00,0.00
1992:Q3,78730.00,26020.00,189186.00,193015.00,10093.00,18398.00,49311.00,140554.00,-3420.00,78074.00,44014.00,-1109.00,22996.00,-71837.00,-8549.00,-2610.00,-52682.00,-7996.00,-2208.00,2372.00,0.00,1376.00,44955.00,3830.00,79014.00,127783.00,-75024.00,-136606.00,6781.00,4199.00,-3941.00,8140.00,3781.00,2876.00,-872.00,708.00,-8812.00,35976.00,632.00,-45420.00,-136475.00,0.00
1992:Q4,43820.00,26936.00,-23211.00,35226.00,-13932.00,2752.00,38571.00,133257.00,-580.00,60046.00,60182.00,-7847.00,21456.00,-76142.00,-31776.00,3831.00,-47658.00,-540.00,2756.00,-3868.00,0.00,2707.00,-50876.00,58437.00,-49583.00,116509.00,-17356.00,-40522.00,-21127.00,14050.00,3250.00,10800.00,-16716.00,7696.00,-280.00,5532.00,60234.00,48916.00,-2408.00,13726.00,40095.00,0.00
1993:Q1,15571.00,19075.00,45976.00,-35062.00,20551.00,10519.00,-68319.00,109898.00,-1460.00,10490.00,82848.00,-4135.00,22156.00,-70058.00,-97790.00,-10457.00,-8945.00,47134.00,2028.00,2216.00,0.00,1250.00,-43148.00,-81038.00,62255.00,-35640.00,-162226.00,-99699.00,82026.00,-11290.00,-12246.00,956.00,50816.00,2464.00,-15444.00,412.00,45288.00,34136.00,-36420.00,47572.00,-49480.00,0.00
1993:Q2,15376.00,19997.00,51679.00,178158.00,1746.00,-14647.00,361.00,65703.00,-8648.00,21937.00,49772.00,2726.00,-84.00,89724.00,20743.00,-6768.00,36566.00,39183.00,1764.00,-644.00,0.00,1075.00,33075.00,126478.00,-41477.00,99215.00,-51450.00,30247.00,-45706.00,-772.00,-8088.00,7316.00,17480.00,1476.00,-1092.00,4912.00,113646.00,28300.00,-15760.00,101106.00,-56300.00,0.00
1993:Q3,17007.00,20456.00,27737.00,216683.00,3322.00,11925.00,1132.00,97127.00,-4584.00,23289.00,47680.00,9983.00,20760.00,73442.00,23055.00,-4829.00,14663.00,40553.00,4380.00,348.00,0.00,2578.00,22427.00,188946.00,44550.00,144735.00,-37389.00,-38854.00,82012.00,-7778.00,-7342.00,-436.00,21162.00,132.00,736.00,80.00,-20440.00,28440.00,24044.00,-72924.00,-31186.00,0.00
1993:Q4,17789.00,21683.00,74403.00,248466.00,-22415.00,3691.00,50121.00,91339.00,2984.00,46341.00,42592.00,-1730.00,1152.00,126540.00,47491.00,-3618.00,36572.00,46094.00,2024.00,-612.00,0.00,3080.00,-5303.00,174062.00,1640.00,112339.00,-30092.00,47202.00,-45996.00,-2449.00,-2957.00,508.00,-982.00,3568.00,4172.00,3228.00,81431.00,29360.00,1884.00,50187.00,-78298.00,0.00
1994:Q1,43532.00,21335.00,-154736.00,373700.00,23777.00,13295.00,-46858.00,101322.00,-8172.00,52535.00,25430.00,4160.00,27368.00,32038.00,-12380.00,-4545.00,-35056.00,84020.00,-5196.00,-5456.00,0.00,2339.00,258439.00,528436.00,104347.00,17692.00,-67834.00,-24653.00,93584.00,-6457.00,-5597.00,-860.00,24290.00,2536.00,-4100.00,1708.00,387325.00,20768.00,-3644.00,370201.00,176933.00,0.00
1994:Q2,14689.00,21183.00,47910.00,268463.00,7946.00,-5023.00,-6405.00,-8001.00,716.00,-26593.00,16330.00,-626.00,2172.00,168990.00,23163.00,-2342.00,67632.00,80537.00,-3452.00,-3848.00,0.00,3053.00,115203.00,220553.00,94226.00,-114335.00,-33266.00,38047.00,22886.00,-2854.00,-2390.00,-464.00,16631.00,60.00,-4340.00,784.00,202714.00,6868.00,11720.00,184126.00,-54403.00,0.00
