date,FU646000105.Q,FU645013005.Q,FU645012063.Q,FU644090005.Q,FU643020005.Q,FU644022005.Q,FU643061773.Q,FU643063005.Q,FU643065005.Q,FU643065105.Q,FU643065405.Q,FU643065505.Q,FU643090005.Q,FU644190005.Q,FU642151073.Q,FU644122005.Q,FU643169173.Q,FU643163005.Q,FU644123005.Q,FU643168005.Q,FU643169373.Q,FU643165005.Q,FU643164103.Q,FU643193005.Q,FU647005005.Q,FU643065045.Q,FU643061743.Q,FU643065143.Q,FU643065443.Q,FU643065543.Q
1973:Q1,-3.00,109.00,26.00,1343.00,0.00,0.00,0.00,0.00,873.00,96.00,285.00,492.00,470.00,1489.00,0.00,10.00,-140.00,150.00,1168.00,1045.00,0.00,123.00,274.00,37.00,9.00,0.00,0.00,0.00,0.00,0.00
1973:Q2,-11.00,115.00,30.00,1430.00,0.00,0.00,0.00,0.00,1686.00,6.00,969.00,711.00,-256.00,1594.00,0.00,199.00,21.00,178.00,1116.00,978.00,0.00,138.00,278.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00
1973:Q3,-8.00,119.00,10.00,1327.00,0.00,0.00,0.00,0.00,1954.00,347.00,657.00,950.00,-627.00,1493.00,0.00,851.00,799.00,52.00,465.00,460.00,0.00,5.00,166.00,11.00,29.00,0.00,0.00,0.00,0.00,0.00
1973:Q4,1.00,122.00,2.00,820.00,0.00,0.00,0.00,0.00,1047.00,221.00,470.00,356.00,-227.00,978.00,0.00,225.00,55.00,170.00,911.00,877.00,0.00,34.00,-224.00,66.00,36.00,0.00,0.00,0.00,0.00,0.00
1974:Q1,23.00,92.00,27.00,486.00,0.00,0.00,0.00,0.00,744.00,142.00,348.00,254.00,-258.00,623.00,0.00,-465.00,-595.00,130.00,1154.00,1087.00,0.00,67.00,-260.00,194.00,41.00,0.00,0.00,0.00,0.00,0.00
1974:Q2,22.00,95.00,19.00,311.00,0.00,0.00,0.00,0.00,-62.00,-9.00,-22.00,-31.00,373.00,441.00,0.00,-1809.00,-1816.00,7.00,1211.00,1202.00,0.00,9.00,-351.00,1390.00,38.00,0.00,0.00,0.00,0.00,0.00
1974:Q3,41.00,98.00,21.00,-611.00,0.00,0.00,0.00,0.00,-296.00,-256.00,-209.00,169.00,-315.00,-482.00,0.00,-703.00,-669.00,-34.00,809.00,781.00,0.00,28.00,-522.00,-66.00,51.00,0.00,0.00,0.00,0.00,0.00
1974:Q4,52.00,101.00,-4.00,-376.00,0.00,0.00,0.00,0.00,-197.00,-49.00,48.00,-196.00,-179.00,-241.00,0.00,-129.00,-185.00,56.00,205.00,180.00,0.00,25.00,-226.00,-91.00,90.00,0.00,0.00,0.00,0.00,0.00
1975:Q1,51.00,62.00,14.00,-1454.00,0.00,0.00,0.00,0.00,-2251.00,-246.00,-1136.00,-869.00,797.00,-1321.00,0.00,-215.00,33.00,-248.00,-513.00,-511.00,0.00,-2.00,-741.00,148.00,108.00,0.00,0.00,0.00,0.00,0.00
1975:Q2,50.00,62.00,19.00,-2816.00,0.00,0.00,0.00,0.00,-2251.00,-243.00,-1073.00,-935.00,-565.00,-2687.00,0.00,-154.00,97.00,-251.00,-1487.00,-1460.00,0.00,-27.00,-503.00,-543.00,97.00,0.00,0.00,0.00,0.00,0.00
1975:Q3,49.00,64.00,5.00,-2968.00,0.00,0.00,0.00,0.00,-2643.00,-281.00,-1159.00,-1203.00,-325.00,-2836.00,0.00,-305.00,-56.00,-249.00,-1424.00,-1381.00,0.00,-43.00,-131.00,-976.00,112.00,0.00,0.00,0.00,0.00,0.00
1975:Q4,46.00,65.00,19.00,-1911.00,0.00,0.00,0.00,0.00,-1860.00,-198.00,-801.00,-861.00,-51.00,-1765.00,0.00,-206.00,45.00,-251.00,-926.00,-928.00,0.00,2.00,-265.00,-368.00,107.00,0.00,0.00,0.00,0.00,0.00
1976:Q1,46.00,55.00,5.00,-671.00,0.00,0.00,0.00,0.00,-630.00,-39.00,-287.00,-304.00,-41.00,-537.00,0.00,-307.00,-183.00,-124.00,-474.00,-535.00,0.00,61.00,-97.00,341.00,120.00,0.00,0.00,0.00,0.00,0.00
1976:Q2,36.00,57.00,4.00,-650.00,0.00,0.00,0.00,0.00,-630.00,-45.00,-276.00,-309.00,-20.00,-506.00,0.00,-15.00,-39.00,24.00,-342.00,-464.00,0.00,122.00,34.00,-183.00,119.00,0.00,0.00,0.00,0.00,0.00
1976:Q3,32.00,59.00,6.00,-670.00,0.00,0.00,0.00,0.00,-630.00,-49.00,-265.00,-316.00,-40.00,-524.00,0.00,29.00,56.00,-27.00,-209.00,-314.00,0.00,105.00,-104.00,-240.00,113.00,0.00,0.00,0.00,0.00,0.00
1976:Q4,33.00,61.00,13.00,-660.00,0.00,0.00,0.00,0.00,-630.00,-54.00,-253.00,-323.00,-30.00,-515.00,0.00,-161.00,-104.00,-57.00,-385.00,-587.00,0.00,202.00,-124.00,155.00,103.00,0.00,0.00,0.00,0.00,0.00
1977:Q1,45.00,87.00,-15.00,-308.00,0.00,0.00,0.00,0.00,-310.00,-29.00,-108.00,-173.00,2.00,-193.00,0.00,-77.00,-45.00,-32.00,-542.00,-522.00,0.00,-20.00,255.00,171.00,88.00,0.00,0.00,0.00,0.00,0.00
1977:Q2,57.00,91.00,-25.00,-312.00,0.00,0.00,0.00,0.00,-310.00,-30.00,-108.00,-172.00,-2.00,-454.00,0.00,36.00,71.00,-35.00,-690.00,-598.00,0.00,-92.00,429.00,-229.00,-151.00,0.00,0.00,0.00,0.00,0.00
1977:Q3,66.00,94.00,-17.00,-310.00,0.00,0.00,0.00,0.00,-310.00,-31.00,-106.00,-173.00,0.00,-185.00,0.00,-55.00,-62.00,7.00,-337.00,-280.00,0.00,-57.00,283.00,-76.00,114.00,0.00,0.00,0.00,0.00,0.00
1977:Q4,65.00,98.00,-13.00,-230.00,0.00,0.00,0.00,0.00,-310.00,-32.00,-105.00,-173.00,80.00,139.00,0.00,-32.00,-5.00,-27.00,-151.00,-130.00,0.00,-21.00,310.00,12.00,349.00,0.00,0.00,0.00,0.00,0.00
1978:Q1,53.00,93.00,-3.00,-144.00,0.00,0.00,0.00,0.00,-82.00,-13.00,-39.00,-30.00,-62.00,-6.00,0.00,-84.00,23.00,-107.00,-456.00,-150.00,0.00,-306.00,172.00,362.00,102.00,0.00,0.00,0.00,0.00,0.00
1978:Q2,51.00,103.00,-4.00,-40.00,0.00,0.00,0.00,0.00,-83.00,-12.00,-38.00,-33.00,43.00,113.00,0.00,89.00,109.00,-20.00,-223.00,-368.00,0.00,145.00,192.00,55.00,105.00,0.00,0.00,0.00,0.00,0.00
1978:Q3,51.00,109.00,-4.00,-161.00,0.00,0.00,0.00,0.00,-115.00,-17.00,-48.00,-50.00,-46.00,0.00,0.00,25.00,16.00,9.00,32.00,-126.00,0.00,158.00,207.00,-264.00,107.00,0.00,0.00,0.00,0.00,0.00
1978:Q4,52.00,115.00,-9.00,165.00,0.00,0.00,0.00,0.00,-50.00,-8.00,-27.00,-15.00,215.00,334.00,0.00,-118.00,-40.00,-78.00,87.00,-66.00,0.00,153.00,290.00,75.00,115.00,0.00,0.00,0.00,0.00,0.00
1979:Q1,50.00,85.00,-3.00,27.00,0.00,0.00,0.00,0.00,-32.00,-18.00,-1.00,-13.00,59.00,200.00,0.00,7.00,32.00,-25.00,-3.00,-60.00,0.00,57.00,243.00,-47.00,142.00,0.00,0.00,0.00,0.00,0.00
1979:Q2,56.00,87.00,-2.00,14.00,0.00,0.00,0.00,0.00,-33.00,-18.00,-1.00,-14.00,47.00,189.00,0.00,114.00,91.00,23.00,-93.00,-80.00,0.00,-13.00,252.00,-84.00,147.00,0.00,0.00,0.00,0.00,0.00
1979:Q3,64.00,91.00,-2.00,10.00,0.00,0.00,0.00,0.00,-32.00,-17.00,-1.00,-14.00,42.00,194.00,0.00,-201.00,-91.00,-110.00,-128.00,-90.00,0.00,-38.00,262.00,261.00,159.00,0.00,0.00,0.00,0.00,0.00
1979:Q4,68.00,94.00,-2.00,-11.00,0.00,0.00,0.00,0.00,-33.00,-18.00,-1.00,-14.00,22.00,180.00,0.00,182.00,103.00,79.00,-115.00,-100.00,0.00,-15.00,266.00,-153.00,168.00,0.00,0.00,0.00,0.00,0.00
1980:Q1,64.00,105.00,-3.00,-20.00,0.00,0.00,0.00,0.00,-50.00,-4.00,-21.00,-25.00,30.00,180.00,0.00,-97.00,-113.00,16.00,-39.00,-30.00,0.00,-9.00,267.00,49.00,161.00,0.00,0.00,0.00,0.00,0.00
1980:Q2,56.00,102.00,-3.00,-13.00,0.00,0.00,0.00,0.00,-50.00,-5.00,-21.00,-24.00,37.00,183.00,0.00,-1.00,-76.00,75.00,-61.00,-49.00,0.00,-12.00,263.00,-18.00,153.00,0.00,0.00,0.00,0.00,0.00
1980:Q3,73.00,106.00,-3.00,-20.00,0.00,0.00,0.00,0.00,-50.00,-5.00,-21.00,-24.00,30.00,180.00,0.00,-129.00,-56.00,-73.00,-52.00,-41.00,0.00,-11.00,259.00,102.00,171.00,0.00,0.00,0.00,0.00,0.00
1980:Q4,79.00,110.00,-1.00,-37.00,0.00,0.00,0.00,0.00,-50.00,-5.00,-20.00,-25.00,13.00,171.00,0.00,31.00,17.00,14.00,-39.00,-30.00,0.00,-9.00,255.00,-76.00,178.00,0.00,0.00,0.00,0.00,0.00
1981:Q1,74.00,105.00,1.00,10.00,0.00,0.00,0.00,0.00,-20.00,1.00,-13.00,-8.00,30.00,203.00,0.00,72.00,15.00,57.00,-29.00,-29.00,0.00,0.00,219.00,-59.00,161.00,0.00,0.00,0.00,0.00,0.00
1981:Q2,84.00,108.00,2.00,-7.00,0.00,0.00,0.00,0.00,-20.00,0.00,-13.00,-7.00,13.00,189.00,0.00,-38.00,0.00,-38.00,-29.00,-31.00,0.00,2.00,201.00,55.00,169.00,0.00,0.00,0.00,0.00,0.00
1981:Q3,90.00,113.00,3.00,-29.00,0.00,0.00,0.00,0.00,-20.00,1.00,-13.00,-8.00,-9.00,176.00,0.00,51.00,2.00,49.00,-24.00,-30.00,0.00,6.00,207.00,-58.00,179.00,0.00,0.00,0.00,0.00,0.00
1981:Q4,93.00,117.00,4.00,-24.00,0.00,0.00,0.00,0.00,-19.00,0.00,-13.00,-6.00,-5.00,198.00,0.00,-11.00,3.00,-14.00,-18.00,-30.00,0.00,12.00,239.00,-12.00,194.00,0.00,0.00,0.00,0.00,0.00
1982:Q1,78.00,147.00,5.00,82.00,0.00,0.00,0.00,0.00,39.00,-3.00,28.00,14.00,43.00,153.00,0.00,-36.00,-31.00,-5.00,-12.00,-34.00,0.00,22.00,95.00,106.00,-3.00,0.00,0.00,0.00,0.00,0.00
1982:Q2,92.00,144.00,7.00,9.00,0.00,0.00,0.00,0.00,40.00,-3.00,28.00,15.00,-31.00,85.00,0.00,-36.00,-31.00,-5.00,59.00,25.00,0.00,34.00,102.00,-40.00,18.00,0.00,0.00,0.00,0.00,0.00
1982:Q3,88.00,140.00,7.00,67.00,0.00,0.00,0.00,0.00,40.00,-3.00,28.00,15.00,27.00,143.00,0.00,-36.00,-31.00,-5.00,56.00,22.00,0.00,34.00,111.00,12.00,17.00,0.00,0.00,0.00,0.00,0.00
1982:Q4,84.00,138.00,3.00,40.00,0.00,0.00,0.00,0.00,40.00,-4.00,29.00,15.00,0.00,108.00,0.00,-36.00,-31.00,-5.00,26.00,3.00,0.00,23.00,122.00,-4.00,11.00,0.00,0.00,0.00,0.00,0.00
1983:Q1,82.00,161.00,0.00,38.00,0.00,0.00,0.00,0.00,-30.00,-13.00,10.00,-27.00,68.00,116.00,0.00,-14.00,-17.00,3.00,9.00,-6.00,0.00,15.00,141.00,-20.00,0.00,0.00,0.00,0.00,0.00,0.00
1983:Q2,102.00,163.00,-4.00,13.00,0.00,0.00,0.00,0.00,-30.00,-13.00,10.00,-27.00,43.00,113.00,0.00,-14.00,-17.00,3.00,-81.00,-90.00,0.00,9.00,165.00,43.00,43.00,0.00,0.00,0.00,0.00,0.00
1983:Q3,105.00,170.00,-4.00,-52.00,0.00,0.00,0.00,0.00,-30.00,-13.00,10.00,-27.00,-22.00,19.00,0.00,-14.00,-17.00,3.00,-56.00,-60.00,0.00,4.00,162.00,-73.00,10.00,0.00,0.00,0.00,0.00,0.00
1983:Q4,99.00,180.00,-1.00,115.00,0.00,0.00,0.00,0.00,-30.00,-13.00,9.00,-26.00,145.00,96.00,0.00,-14.00,-17.00,3.00,-72.00,-69.00,0.00,-3.00,129.00,53.00,-99.00,0.00,0.00,0.00,0.00,0.00
1984:Q1,83.00,191.00,10.00,904.00,0.00,690.00,690.00,0.00,222.00,6.00,106.00,110.00,-8.00,739.00,0.00,572.00,55.00,517.00,92.00,9.00,0.00,83.00,55.00,20.00,-282.00,500.00,500.00,0.00,0.00,0.00
1984:Q2,76.00,201.00,16.00,1092.00,0.00,689.00,689.00,0.00,222.00,6.00,99.00,117.00,181.00,724.00,0.00,581.00,56.00,525.00,157.00,21.00,0.00,136.00,-61.00,47.00,-509.00,500.00,500.00,0.00,0.00,0.00
1984:Q3,64.00,209.00,18.00,1103.00,0.00,687.00,687.00,0.00,221.00,5.00,105.00,111.00,195.00,819.00,0.00,583.00,57.00,526.00,144.00,14.00,0.00,130.00,20.00,72.00,-447.00,500.00,500.00,0.00,0.00,0.00
1984:Q4,57.00,215.00,14.00,961.00,0.00,506.00,506.00,0.00,163.00,1.00,85.00,77.00,292.00,1053.00,0.00,635.00,59.00,576.00,67.00,5.00,0.00,62.00,299.00,52.00,-80.00,556.00,556.00,0.00,0.00,0.00
1985:Q1,26.00,181.00,20.00,308.00,0.00,8.00,8.00,0.00,99.00,6.00,37.00,56.00,201.00,776.00,0.00,259.00,35.00,224.00,20.00,10.00,0.00,10.00,597.00,-100.00,293.00,24.00,24.00,0.00,0.00,0.00
1985:Q2,-23.00,183.00,23.00,233.00,0.00,11.00,11.00,0.00,143.00,11.00,55.00,77.00,79.00,1051.00,0.00,264.00,34.00,230.00,77.00,65.00,0.00,12.00,911.00,-201.00,589.00,30.00,30.00,0.00,0.00,0.00
1985:Q3,3.00,181.00,27.00,241.00,0.00,12.00,12.00,0.00,151.00,10.00,58.00,83.00,78.00,1138.00,0.00,273.00,33.00,240.00,110.00,95.00,0.00,15.00,958.00,-203.00,693.00,40.00,40.00,0.00,0.00,0.00
1985:Q4,18.00,185.00,52.00,2048.00,0.00,160.00,160.00,0.00,2026.00,49.00,265.00,1712.00,-138.00,1722.00,0.00,216.00,33.00,183.00,128.00,110.00,0.00,18.00,739.00,639.00,-546.00,32.00,32.00,0.00,0.00,0.00
1986:Q1,89.00,253.00,32.00,756.00,0.00,1242.00,1242.00,0.00,234.00,13.00,69.00,152.00,-720.00,1502.00,0.00,216.00,91.00,125.00,224.00,90.00,0.00,134.00,572.00,490.00,550.00,103.00,103.00,0.00,0.00,0.00
1986:Q2,154.00,245.00,3.00,1710.00,0.00,1242.00,1242.00,0.00,307.00,12.00,93.00,202.00,161.00,2121.00,0.00,499.00,-41.00,540.00,317.00,90.00,0.00,227.00,457.00,848.00,317.00,459.00,459.00,0.00,0.00,0.00
1986:Q3,173.00,243.00,-1.00,2196.00,0.00,1242.00,1242.00,0.00,103.00,5.00,31.00,67.00,851.00,2058.00,0.00,765.00,152.00,613.00,77.00,91.00,0.00,-14.00,400.00,816.00,-207.00,631.00,631.00,0.00,0.00,0.00
1986:Q4,166.00,246.00,176.00,-78.00,0.00,1242.00,1242.00,0.00,-641.00,-34.00,-191.00,-416.00,-679.00,1957.00,0.00,3617.00,126.00,3491.00,-22.00,69.00,0.00,-91.00,399.00,-2037.00,1778.00,3302.00,3302.00,0.00,0.00,0.00
1987:Q1,137.00,280.00,-10.00,1541.00,0.00,1615.00,1615.00,0.00,240.00,13.00,72.00,155.00,-314.00,1599.00,0.00,573.00,214.00,359.00,216.00,125.00,0.00,91.00,365.00,445.00,-74.00,410.00,410.00,0.00,0.00,0.00
1987:Q2,109.00,286.00,11.00,2282.00,0.00,1615.00,1615.00,0.00,-25.00,1.00,-8.00,-18.00,692.00,2564.00,0.00,2381.00,-23.00,2404.00,129.00,125.00,0.00,4.00,297.00,-243.00,94.00,2332.00,2332.00,0.00,0.00,0.00
1987:Q3,87.00,296.00,40.00,2099.00,0.00,1615.00,1615.00,0.00,335.00,-6.00,119.00,222.00,149.00,2831.00,0.00,2130.00,7.00,2123.00,167.00,130.00,0.00,37.00,308.00,226.00,483.00,1870.00,1870.00,0.00,0.00,0.00
1987:Q4,46.00,300.00,126.00,2507.00,0.00,1615.00,1615.00,0.00,489.00,23.00,147.00,319.00,403.00,2773.00,0.00,2079.00,157.00,1922.00,308.00,120.00,0.00,188.00,397.00,-11.00,-115.00,1713.00,1713.00,0.00,0.00,0.00
1988:Q1,126.00,295.00,5.00,541.00,0.00,633.00,633.00,0.00,302.00,15.00,90.00,197.00,-394.00,1978.00,0.00,511.00,25.00,486.00,186.00,199.00,0.00,-13.00,484.00,797.00,1264.00,343.00,343.00,0.00,0.00,0.00
1988:Q2,107.00,304.00,19.00,677.00,0.00,633.00,633.00,0.00,40.00,2.00,12.00,26.00,4.00,1368.00,0.00,529.00,-8.00,537.00,316.00,298.00,0.00,18.00,569.00,-46.00,475.00,415.00,415.00,0.00,0.00,0.00
1988:Q3,52.00,307.00,21.00,952.00,0.00,633.00,633.00,0.00,542.00,27.00,163.00,352.00,-223.00,1641.00,0.00,21.00,-26.00,47.00,66.00,90.00,0.00,-24.00,583.00,971.00,413.00,-22.00,-22.00,0.00,0.00,0.00
1988:Q4,116.00,313.00,68.00,2898.00,0.00,633.00,633.00,0.00,834.00,41.00,250.00,543.00,1431.00,3032.00,0.00,613.00,-107.00,720.00,1286.00,994.00,0.00,292.00,523.00,610.00,-131.00,838.00,838.00,0.00,0.00,0.00
1989:Q1,15.00,329.00,12.00,587.00,0.00,218.00,218.00,0.00,-267.00,-13.00,-80.00,-174.00,636.00,-10.00,0.00,725.00,-7.00,732.00,788.00,740.00,0.00,48.00,486.00,-2009.00,-923.00,739.00,739.00,0.00,0.00,0.00
1989:Q2,39.00,334.00,12.00,1371.00,0.00,217.00,217.00,0.00,-66.00,-4.00,-20.00,-42.00,1220.00,1108.00,0.00,157.00,-109.00,266.00,136.00,116.00,0.00,20.00,468.00,347.00,-570.00,82.00,82.00,0.00,0.00,0.00
1989:Q3,63.00,346.00,49.00,232.00,0.00,218.00,218.00,0.00,-153.00,-7.00,-46.00,-100.00,167.00,560.00,0.00,165.00,-36.00,201.00,192.00,63.00,0.00,129.00,441.00,-238.00,-5.00,173.00,173.00,0.00,0.00,0.00
1989:Q4,123.00,345.00,49.00,-3.00,0.00,217.00,217.00,0.00,166.00,8.00,50.00,108.00,-386.00,869.00,0.00,-261.00,-16.00,-245.00,200.00,70.00,0.00,130.00,402.00,528.00,602.00,-270.00,-270.00,0.00,0.00,0.00
1990:Q1,43.00,507.00,49.00,-685.00,0.00,-275.00,-275.00,0.00,-77.00,-4.00,-23.00,-50.00,-333.00,179.00,0.00,-540.00,-292.00,-248.00,200.00,70.00,0.00,130.00,354.00,165.00,352.00,-273.00,-273.00,0.00,0.00,0.00
1990:Q2,69.00,504.00,49.00,-1094.00,0.00,-275.00,-275.00,0.00,-31.00,-2.00,-9.00,-20.00,-788.00,185.00,0.00,420.00,-51.00,471.00,200.00,70.00,0.00,130.00,294.00,-729.00,795.00,446.00,446.00,0.00,0.00,0.00
1990:Q3,90.00,508.00,49.00,-806.00,0.00,-275.00,-275.00,0.00,-23.00,-1.00,-7.00,-15.00,-508.00,467.00,0.00,-829.00,25.00,-854.00,300.00,70.00,0.00,230.00,288.00,708.00,805.00,-879.00,-879.00,0.00,0.00,0.00
1990:Q4,84.00,495.00,49.00,405.00,0.00,-275.00,-275.00,0.00,-529.00,4.00,-168.00,-365.00,1209.00,250.00,0.00,805.00,116.00,689.00,200.00,70.00,0.00,130.00,335.00,-1090.00,-614.00,664.00,664.00,0.00,0.00,0.00
1991:Q1,99.00,490.00,49.00,-275.00,0.00,24.00,24.00,0.00,-302.00,-56.00,-141.00,-105.00,3.00,912.00,0.00,436.00,-40.00,476.00,140.00,70.00,0.00,70.00,367.00,-31.00,748.00,451.00,451.00,0.00,0.00,0.00
1991:Q2,79.00,480.00,49.00,15.00,0.00,24.00,24.00,0.00,-29.00,24.00,0.00,-53.00,20.00,876.00,0.00,-272.00,36.00,-308.00,156.00,74.00,0.00,82.00,386.00,606.00,411.00,-331.00,-331.00,0.00,0.00,0.00
1991:Q3,89.00,458.00,76.00,-645.00,0.00,24.00,24.00,0.00,-151.00,-19.00,0.00,-132.00,-518.00,127.00,0.00,-462.00,4.00,-466.00,213.00,117.00,0.00,96.00,408.00,-32.00,327.00,-386.00,-386.00,0.00,0.00,0.00
1991:Q4,88.00,449.00,41.00,1425.00,0.00,24.00,24.00,0.00,-235.00,-2.00,0.00,-233.00,1636.00,2269.00,0.00,146.00,-20.00,166.00,584.00,369.00,0.00,215.00,433.00,1106.00,442.00,0.00,0.00,0.00,0.00,0.00
1992:Q1,142.00,539.00,50.00,905.00,0.00,82.00,-69.00,151.00,-166.00,-21.00,-47.00,-98.00,989.00,852.00,398.00,1092.00,-39.00,1131.00,673.00,458.00,0.00,215.00,293.00,-1604.00,-500.00,971.00,800.00,171.00,0.00,0.00
1992:Q2,139.00,544.00,20.00,358.00,0.00,81.00,-120.00,201.00,649.00,182.00,127.00,340.00,-372.00,376.00,473.00,-1156.00,4.00,-1160.00,172.00,151.00,0.00,21.00,-13.00,900.00,-407.00,-1308.00,-1399.00,91.00,0.00,0.00
1992:Q3,153.00,553.00,56.00,378.00,0.00,52.00,-250.00,302.00,-79.00,290.00,-172.00,-197.00,405.00,1165.00,508.00,-21.00,8.00,-29.00,444.00,334.00,0.00,110.00,340.00,-106.00,332.00,-157.00,-302.00,145.00,0.00,0.00
1992:Q4,110.00,565.00,2459.00,-2526.00,0.00,111.00,-250.00,361.00,662.00,315.00,105.00,242.00,-3299.00,1613.00,504.00,354.00,13.00,341.00,-1982.00,-2198.00,0.00,216.00,1354.00,1383.00,1225.00,-230.00,-387.00,157.00,0.00,0.00
1993:Q1,270.00,496.00,622.00,-872.00,0.00,-36.00,-100.00,64.00,50.00,250.00,-67.00,-133.00,-886.00,451.00,532.00,-107.00,-207.00,100.00,200.00,-145.00,0.00,345.00,1604.00,-1778.00,475.00,0.00,-125.00,125.00,0.00,0.00
1993:Q2,300.00,497.00,511.00,1192.00,0.00,-36.00,-100.00,64.00,199.00,366.00,-115.00,-52.00,1029.00,2499.00,592.00,-1298.00,-138.00,-1160.00,323.00,-15.00,0.00,338.00,2028.00,854.00,599.00,-1292.00,-1475.00,183.00,0.00,0.00
1993:Q3,309.00,502.00,2050.00,472.00,0.00,-934.00,-900.00,-34.00,246.00,308.00,-26.00,-36.00,1160.00,5584.00,564.00,-450.00,23.00,-473.00,1483.00,-59.00,0.00,1542.00,3868.00,119.00,2869.00,-455.00,-609.00,154.00,0.00,0.00
1993:Q4,274.00,523.00,1972.00,1063.00,0.00,861.00,800.00,61.00,59.00,187.00,-73.00,-55.00,143.00,8384.00,448.00,125.00,0.00,125.00,1392.00,28.00,0.00,1364.00,5701.00,718.00,5100.00,0.00,-93.00,93.00,0.00,0.00
1994:Q1,279.00,480.00,1961.00,1840.00,0.00,-1362.00,-1600.00,238.00,1648.00,633.00,260.00,755.00,1554.00,9602.00,1581.00,-409.00,-139.00,-270.00,3102.00,646.00,0.00,2456.00,3341.00,1987.00,5600.00,-921.00,-1238.00,317.00,0.00,0.00
1994:Q2,242.00,499.00,2318.00,-400.00,0.00,-1363.00,-1600.00,237.00,1649.00,938.00,108.00,603.00,-686.00,7822.00,1300.00,-886.00,-135.00,-751.00,3800.00,700.00,0.00,3100.00,3822.00,-214.00,5648.00,-900.00,-1369.00,469.00,0.00,0.00
1994:Q3,270.00,503.00,2428.00,200.00,0.00,-1362.00,-1600.00,238.00,1366.00,968.00,-6.00,404.00,196.00,9034.00,1500.00,11.00,-140.00,151.00,3800.00,800.00,0.00,3000.00,3034.00,689.00,6173.00,-900.00,-1384.00,484.00,0.00,0.00
1994:Q4,248.00,519.00,544.00,-584.00,0.00,-1363.00,-1600.00,237.00,47.00,284.00,-125.00,-112.00,732.00,2492.00,347.00,-823.00,-137.00,-686.00,1559.00,333.00,0.00,1226.00,924.00,485.00,2261.00,-847.00,-989.00,142.00,0.00,0.00
1995:Q1,179.00,641.00,434.00,199.00,0.00,-268.00,-300.00,32.00,447.00,720.00,-204.00,-69.00,20.00,1617.00,193.00,16.00,-3.00,19.00,508.00,-333.00,0.00,841.00,854.00,46.00,521.00,-316.00,-676.00,360.00,0.00,0.00
1995:Q2,211.00,658.00,1014.00,978.00,0.00,-268.00,-300.00,32.00,447.00,472.00,-79.00,54.00,799.00,4945.00,451.00,38.00,-6.00,44.00,1185.00,-777.00,0.00,1962.00,2651.00,620.00,2507.00,-736.00,-972.00,236.00,0.00,0.00
1995:Q3,236.00,665.00,573.00,560.00,0.00,-269.00,-300.00,31.00,446.00,636.00,-89.00,-101.00,383.00,2955.00,257.00,26.00,1.00,25.00,678.00,-444.00,0.00,1122.00,1643.00,351.00,1392.00,-421.00,-739.00,318.00,0.00,0.00
1995:Q4,408.00,669.00,723.00,572.00,0.00,1372.00,700.00,672.00,-549.00,25.00,-207.00,-367.00,-251.00,5225.00,278.00,140.00,1.00,139.00,1945.00,545.00,0.00,1400.00,2486.00,376.00,3670.00,141.00,129.00,12.00,0.00,0.00
1996:Q1,342.00,675.00,723.00,573.00,0.00,1371.00,700.00,671.00,-548.00,273.00,-331.00,-490.00,-250.00,4573.00,279.00,140.00,1.00,139.00,1947.00,545.00,0.00,1402.00,1833.00,374.00,2944.00,142.00,5.00,-238.00,375.00,0.00
1996:Q2,396.00,691.00,1012.00,801.00,0.00,1372.00,700.00,672.00,-549.00,-30.00,-180.00,-339.00,-22.00,6300.00,390.00,197.00,1.00,196.00,2725.00,763.00,0.00,1962.00,2465.00,523.00,4192.00,198.00,213.00,10.00,-25.00,0.00
1996:Q3,501.00,710.00,1208.00,955.00,1845.00,1371.00,728.00,643.00,-379.00,-1.00,-33.00,-345.00,-1882.00,7570.00,465.00,235.00,2.00,233.00,3251.00,910.00,0.00,2341.00,2994.00,625.00,5198.00,236.00,314.00,-53.00,-25.00,0.00
1996:Q4,309.00,746.00,1495.00,2547.00,388.00,523.00,1070.00,-547.00,1202.00,847.00,179.00,176.00,434.00,11049.00,1660.00,730.00,-1.00,731.00,2667.00,515.00,0.00,2152.00,5017.00,975.00,6570.00,-847.00,-232.00,-548.00,-67.00,0.00
1997:Q1,411.00,902.00,2148.00,3355.00,723.00,583.00,12.00,571.00,1190.00,726.00,10.00,454.00,859.00,15086.00,1355.00,1471.00,-1.00,1472.00,4820.00,671.00,0.00,4149.00,6045.00,1395.00,9091.00,-352.00,-114.00,-215.00,-23.00,0.00
1997:Q2,797.00,909.00,2255.00,5712.00,-96.00,2325.00,1189.00,1136.00,2336.00,1496.00,298.00,542.00,1147.00,18947.00,2348.00,1938.00,-3.00,1941.00,6606.00,2553.00,0.00,4053.00,6486.00,1569.00,10867.00,757.00,-231.00,903.00,85.00,0.00
1997:Q3,1007.00,957.00,2845.00,7405.00,960.00,2386.00,2411.00,-25.00,1653.00,1115.00,178.00,360.00,2406.00,21668.00,2729.00,5960.00,24.00,5936.00,2358.00,687.00,0.00,1671.00,8447.00,2174.00,11469.00,313.00,141.00,200.00,-28.00,0.00
