date,FA893064105.Q,FA103164103.Q,FA793164105.Q,FA763164103.Q,FA513164103.Q,FA543164173.Q,FA554090005.Q,FA564090005.Q,FA643164103.Q,FA403164105.Q,FA663164103.Q,FA733164103.Q,FA503164105.Q,FA263164103.Q,FA893064105.Q,FA153064105.Q,FA313064105.Q,FA213064103.Q,FA713064103.Q,FA763064105.Q,FA753064103.Q,FA513064105.Q,FA543064105.Q,FA573064105.Q,FA343064105.Q,FA223064145.Q,FA653064100.Q,FA553064103.Q,FA563064103.Q,FA663064103.Q,FA503064105.Q,FA263064105.Q
1991:Q4,98484.00,48000.00,26820.00,2480.00,-2576.00,644.00,15116.00,0.00,1732.00,-1176.00,-5516.00,16116.00,0.00,23664.00,98484.00,41102.00,0.00,-356.00,0.00,432.00,60.00,-604.00,21440.00,16084.00,876.00,58680.00,-23350.00,1540.00,0.00,-192.00,0.00,-17228.00
1992:Q1,120764.00,46000.00,44088.00,2172.00,-48.00,-28.00,24648.00,0.00,1172.00,48.00,-1792.00,17916.00,0.00,30676.00,120764.00,128504.00,0.00,2000.00,0.00,-1012.00,-64.00,-720.00,11260.00,-51104.00,1484.00,8432.00,54624.00,1352.00,0.00,-8828.00,0.00,-25164.00
1992:Q2,86584.00,36000.00,37748.00,4612.00,-1524.00,-236.00,21716.00,0.00,-52.00,48.00,-588.00,13772.00,0.00,12836.00,86584.00,-40095.00,0.00,1712.00,0.00,316.00,0.00,-572.00,4660.00,75356.00,1140.00,20896.00,36075.00,2912.00,0.00,2196.00,0.00,-18012.00
1992:Q3,86704.00,12000.00,38120.00,2876.00,-1932.00,2224.00,16460.00,0.00,1360.00,48.00,236.00,16848.00,0.00,36584.00,86704.00,72524.00,0.00,828.00,0.00,-2212.00,4.00,-324.00,4412.00,-15404.00,1000.00,2624.00,61452.00,-2024.00,0.00,-4284.00,0.00,-31892.00
1992:Q4,104348.00,14000.00,40860.00,7696.00,-388.00,480.00,17840.00,0.00,5416.00,48.00,-5304.00,15072.00,0.00,49488.00,104348.00,-48861.00,0.00,-448.00,0.00,2792.00,-36.00,0.00,8904.00,-5068.00,1224.00,23440.00,110489.00,-2312.00,0.00,8384.00,0.00,5840.00
1993:Q1,84744.00,8200.00,43208.00,2464.00,2684.00,1612.00,23696.00,524.00,6416.00,2372.00,-5620.00,9060.00,0.00,33336.00,84744.00,-206036.00,0.00,384.00,0.00,2028.00,0.00,432.00,-2804.00,138060.00,1596.00,62580.00,70604.00,3712.00,524.00,2636.00,0.00,11028.00
1993:Q2,132036.00,23200.00,54104.00,1476.00,11092.00,252.00,23696.00,576.00,8112.00,2372.00,-4.00,6532.00,0.00,54732.00,132036.00,-30181.00,0.00,1468.00,0.00,1148.00,616.00,916.00,2612.00,22628.00,1380.00,-2728.00,121445.00,3712.00,576.00,13928.00,0.00,-5484.00
1993:Q3,159808.00,32300.00,45212.00,132.00,332.00,-4140.00,23696.00,24.00,15472.00,2372.00,4312.00,3012.00,0.00,82296.00,159808.00,-10956.00,0.00,360.00,0.00,4936.00,-556.00,1028.00,11764.00,-38080.00,1584.00,24872.00,152972.00,3712.00,24.00,7024.00,0.00,1124.00
1993:Q4,166592.00,21500.00,61952.00,3568.00,208.00,-1072.00,23696.00,676.00,22804.00,2372.00,6612.00,3088.00,0.00,83140.00,166592.00,-134047.00,0.00,1124.00,0.00,2084.00,-60.00,772.00,23424.00,14808.00,2104.00,48296.00,158411.00,3712.00,676.00,8612.00,0.00,36676.00
1994:Q1,88888.00,-9600.00,21664.00,2536.00,-3140.00,-836.00,2364.00,868.00,13364.00,324.00,7276.00,-1092.00,0.00,76824.00,88888.00,-56248.00,0.00,3108.00,0.00,-5192.00,-4.00,800.00,11764.00,-40492.00,2352.00,25812.00,138752.00,6064.00,868.00,-7576.00,0.00,8880.00
1994:Q2,59292.00,-2000.00,11124.00,60.00,-3000.00,-952.00,2364.00,-1064.00,15288.00,324.00,392.00,-2288.00,0.00,50168.00,59292.00,-134775.00,0.00,1956.00,0.00,-3452.00,0.00,804.00,12016.00,70272.00,1484.00,33104.00,105595.00,6064.00,-1064.00,-6516.00,0.00,-26196.00
1994:Q3,-15692.00,-50000.00,6336.00,2256.00,-2840.00,-2128.00,2364.00,-348.00,12136.00,324.00,2016.00,-7444.00,0.00,27972.00,-15692.00,-207064.00,0.00,-640.00,0.00,-1632.00,0.00,804.00,7572.00,42768.00,1588.00,8768.00,134220.00,6064.00,-348.00,-336.00,0.00,-7456.00
1994:Q4,-80176.00,-118000.00,384.00,2216.00,-5204.00,-3068.00,2364.00,432.00,3696.00,324.00,9104.00,-9480.00,0.00,37440.00,-80176.00,-96938.00,0.00,1688.00,0.00,-2312.00,0.00,804.00,6572.00,-94128.00,1384.00,36584.00,86718.00,6064.00,432.00,1008.00,0.00,-28052.00
1995:Q1,-27212.00,-43600.00,-2508.00,572.00,-3012.00,-2668.00,7964.00,-64.00,3416.00,-620.00,-5440.00,-2656.00,0.00,18896.00,-27212.00,20465.00,0.00,-2268.00,0.00,-216.00,8.00,4328.00,-14400.00,-64288.00,1504.00,-18200.00,69175.00,-548.00,-64.00,1068.00,0.00,-23776.00
1995:Q2,-5956.00,-54920.00,-2352.00,4912.00,-2284.00,-6216.00,7964.00,564.00,10604.00,-620.00,-9344.00,-7932.00,0.00,51316.00,-5956.00,-58279.00,0.00,-1776.00,0.00,2984.00,16.00,-1452.00,-24000.00,-78068.00,2536.00,24636.00,114071.00,-548.00,564.00,1000.00,0.00,12360.00
1995:Q3,14864.00,-76400.00,-10324.00,2152.00,-2104.00,-540.00,7964.00,312.00,6572.00,-620.00,-14020.00,-10040.00,0.00,101588.00,14864.00,-111703.00,0.00,30492.00,0.00,6524.00,-24.00,-2252.00,-15072.00,-105492.00,2936.00,34200.00,162355.00,-548.00,312.00,4720.00,0.00,8416.00
1995:Q4,17756.00,-58400.00,-13680.00,2784.00,-1380.00,-4800.00,7964.00,952.00,9944.00,-620.00,-3780.00,-24744.00,0.00,89836.00,17756.00,-17491.00,0.00,22080.00,0.00,1744.00,20.00,-4128.00,-19596.00,-118760.00,3564.00,32024.00,67443.00,-548.00,952.00,24172.00,0.00,26280.00
1996:Q1,28912.00,-60900.00,-28248.00,3208.00,-11856.00,-8860.00,292.00,988.00,7332.00,-436.00,-5092.00,-13824.00,0.00,118060.00,28912.00,-57307.00,0.00,11600.00,0.00,3728.00,0.00,-16472.00,-6412.00,-111136.00,4128.00,-8088.00,243727.00,-2648.00,988.00,-32348.00,0.00,-848.00
1996:Q2,108692.00,13900.00,-6128.00,3224.00,-924.00,-1124.00,292.00,600.00,9860.00,-436.00,-3588.00,-14032.00,0.00,100920.00,108692.00,-89183.00,0.00,18524.00,0.00,656.00,0.00,1432.00,3652.00,-115660.00,4972.00,-8996.00,271971.00,-2648.00,600.00,11996.00,0.00,11376.00
1996:Q3,-85112.00,-112500.00,-20296.00,2884.00,-2668.00,-3072.00,292.00,572.00,11976.00,-436.00,-5772.00,-24072.00,0.00,47684.00,-85112.00,-283838.00,0.00,14688.00,0.00,1988.00,-8.00,2732.00,1816.00,-74604.00,3576.00,91956.00,192878.00,-2648.00,572.00,-13952.00,0.00,-20268.00
1996:Q4,4608.00,-29800.00,-30320.00,3292.00,-3840.00,-22180.00,292.00,2200.00,20068.00,-436.00,-11672.00,-18044.00,0.00,64728.00,4608.00,-151548.00,0.00,13096.00,0.00,3260.00,-8.00,-15968.00,-14848.00,-63044.00,4132.00,-2220.00,204620.00,-2648.00,2200.00,26536.00,0.00,1048.00
1997:Q1,-37666.00,-55800.00,-58018.00,636.00,-20692.00,-2332.00,-11172.00,1252.00,24180.00,-688.00,4206.00,-53408.00,0.00,76152.00,-37666.00,-69304.00,0.00,10247.00,0.00,568.00,0.00,2716.00,-5596.00,-157688.00,3704.00,2588.00,162514.00,-10040.00,1252.00,3105.00,0.00,18268.00
1997:Q2,-24568.00,-58700.00,-39832.00,3548.00,-7324.00,2144.00,-11172.00,1632.00,25944.00,-1940.00,-18352.00,-34312.00,0.00,73964.00,-24568.00,-94646.00,0.00,9838.00,0.00,-172.00,0.00,660.00,-3728.00,-138844.00,4360.00,-18208.00,149886.00,-10040.00,1632.00,-5703.00,0.00,80396.00
1997:Q3,-29700.00,-91500.00,-14464.00,1772.00,-7748.00,-2316.00,-11172.00,4148.00,33788.00,-2088.00,-8524.00,-22324.00,0.00,76264.00,-29700.00,-299297.00,0.00,18653.00,0.00,-572.00,-12.00,2744.00,-944.00,-143584.00,4840.00,20680.00,266181.00,-10040.00,4148.00,13062.00,0.00,94440.00
1997:Q4,-99004.00,-103500.00,568.00,6748.00,-19232.00,-13372.00,-11172.00,6728.00,46156.00,-760.00,-968.00,-13560.00,0.00,3928.00,-99004.00,-218769.00,0.00,28465.00,0.00,3216.00,0.00,4224.00,2916.00,-171108.00,4712.00,32696.00,197203.00,-10040.00,6728.00,-958.00,0.00,21712.00
1998:Q1,-34319.00,-86700.00,24773.00,424.00,6940.00,-3612.00,-6832.00,2296.00,35896.00,2220.00,-691.00,-11868.00,0.00,27608.00,-34319.00,-307861.00,0.00,8133.00,0.00,2836.00,0.00,-4728.00,-5596.00,-21444.00,4108.00,-55792.00,229116.00,-11764.00,2296.00,18489.00,0.00,107888.00
1998:Q2,-8561.00,-71232.00,9931.00,5524.00,-6640.00,2336.00,-6832.00,3440.00,27404.00,1388.00,-81.00,-16608.00,0.00,52740.00,-8561.00,-198774.00,0.00,19860.00,0.00,2864.00,0.00,-11512.00,-584.00,-46916.00,5744.00,-31164.00,210958.00,-11764.00,3440.00,12907.00,0.00,36380.00
1998:Q3,-249852.00,-259360.00,14532.00,2540.00,-8968.00,-4396.00,-6832.00,6120.00,7032.00,3564.00,27136.00,-11664.00,0.00,-5024.00,-249852.00,-142636.00,0.00,7861.00,0.00,4588.00,0.00,6916.00,3788.00,-93548.00,1784.00,-18424.00,51867.00,-11764.00,6120.00,-10704.00,0.00,-55700.00
1998:Q4,-149826.00,-444856.00,-35094.00,6760.00,-10224.00,-13152.00,-6832.00,12240.00,9016.00,3392.00,-16262.00,-20032.00,0.00,330124.00,-149826.00,-275159.00,0.00,-71128.00,0.00,1004.00,0.00,-12088.00,-3108.00,41568.00,4276.00,-7220.00,187039.00,-11764.00,12240.00,-44541.00,0.00,29056.00
1999:Q1,-50812.00,-27680.00,-3272.00,1936.00,-6756.00,-4504.00,13008.00,1220.00,5832.00,2964.00,-544.00,-16428.00,0.00,-19860.00,-50812.00,77288.00,0.00,-13388.00,0.00,3648.00,0.00,3208.00,15064.00,-280476.00,4256.00,-48660.00,125855.00,5188.00,1220.00,23897.00,0.00,32088.00
1999:Q2,19312.00,-306800.00,41852.00,868.00,-9016.00,-3160.00,22520.00,10260.00,6228.00,3440.00,10068.00,644.00,0.00,284260.00,19312.00,-69660.00,0.00,-31888.00,0.00,-4016.00,0.00,-5112.00,16780.00,-198836.00,5128.00,20908.00,134268.00,7520.00,10260.00,10312.00,0.00,123648.00
1999:Q3,-23315.00,-104752.00,-40175.00,-92.00,-7056.00,-6828.00,-49392.00,5664.00,12280.00,4452.00,29017.00,-28220.00,0.00,121612.00,-23315.00,-70814.00,0.00,24408.00,0.00,2956.00,0.00,-5360.00,22236.00,-215104.00,3716.00,22024.00,199510.00,-62648.00,5664.00,-27064.00,0.00,77160.00
1999:Q4,77305.00,-2240.00,8313.00,12680.00,-8288.00,-9488.00,-5768.00,31504.00,1876.00,4956.00,-7975.00,-11184.00,0.00,71232.00,77305.00,-316747.00,0.00,-65772.00,0.00,2608.00,0.00,388.00,19832.00,-12148.00,4564.00,-18908.00,233920.00,-8144.00,31504.00,23849.00,0.00,182360.00
2000:Q1,152792.00,108176.00,-30548.00,412.00,-13144.00,-6180.00,2500.00,2088.00,2584.00,1832.00,7628.00,-28268.00,0.00,75164.00,152792.00,-699588.00,0.00,-16604.00,0.00,2300.00,0.00,-9760.00,-10632.00,161340.00,8308.00,-27904.00,461490.00,-2968.00,2088.00,31062.00,0.00,253660.00
2000:Q2,32608.00,-202520.00,46232.00,4936.00,-1512.00,12864.00,476.00,46312.00,2624.00,-2748.00,1380.00,-18100.00,0.00,188896.00,32608.00,-314600.00,0.00,12040.00,0.00,-496.00,0.00,-12224.00,-6188.00,-13020.00,4992.00,28480.00,136841.00,4744.00,46312.00,2771.00,0.00,142956.00
2000:Q3,-9624.00,-42924.00,-33016.00,4308.00,-964.00,-4936.00,-13992.00,14076.00,460.00,824.00,-26060.00,-6732.00,0.00,66316.00,-9624.00,-664502.00,0.00,-3784.00,0.00,2840.00,0.00,-16820.00,-3860.00,14024.00,5056.00,176656.00,233000.00,-7292.00,14076.00,18630.00,0.00,222352.00
2000:Q4,-153465.00,-335548.00,85603.00,7876.00,-2376.00,-4756.00,-11004.00,107168.00,2976.00,-1268.00,83.00,-13096.00,0.00,96480.00,-153465.00,-540671.00,0.00,32936.00,0.00,-1824.00,0.00,39968.00,-23888.00,95172.00,2504.00,-130656.00,102022.00,5744.00,107168.00,-14152.00,0.00,172212.00
2001:Q1,131648.00,-19400.00,64864.00,4904.00,-1832.00,-6780.00,-4844.00,57880.00,4404.00,2040.00,20468.00,-11376.00,0.00,86184.00,131648.00,-472042.00,0.00,40868.00,0.00,3128.00,0.00,5656.00,7248.00,-17728.00,-3280.00,178732.00,116496.00,2100.00,57880.00,32975.00,0.00,179616.00
2001:Q2,154495.00,-59100.00,-9233.00,5884.00,-2216.00,-5040.00,-3948.00,11312.00,3820.00,3120.00,-8833.00,-13332.00,0.00,222828.00,154495.00,-400499.00,0.00,-27816.00,0.00,2808.00,0.00,2492.00,3820.00,172592.00,3180.00,53516.00,164288.00,-3832.00,11312.00,32510.00,0.00,140124.00
2001:Q3,-36423.00,-109400.00,29421.00,2860.00,-6580.00,-10908.00,2376.00,27932.00,7664.00,8.00,28593.00,-22524.00,0.00,43556.00,-36423.00,-658732.00,0.00,48544.00,0.00,8016.00,0.00,6644.00,13408.00,152148.00,-4560.00,212304.00,115829.00,2872.00,27932.00,-47892.00,0.00,87064.00
2001:Q4,153747.00,-4600.00,74439.00,19024.00,12556.00,19240.00,14172.00,26928.00,8480.00,1292.00,-13257.00,-13996.00,0.00,83908.00,153747.00,-232009.00,0.00,-45368.00,0.00,-368.00,0.00,9484.00,-44144.00,111272.00,2296.00,15892.00,135259.00,-6244.00,26928.00,51428.00,0.00,129320.00
2002:Q1,43915.00,-2476.00,54387.00,5180.00,16244.00,-7420.00,13632.00,24036.00,13008.00,-3672.00,-2021.00,-4600.00,0.00,-7996.00,43915.00,-245119.00,0.00,-11152.00,0.00,-2732.00,0.00,624.00,22024.00,-31608.00,5472.00,81104.00,107632.00,-984.00,24036.00,-1466.00,0.00,96084.00
2002:Q2,183414.00,23964.00,83422.00,8080.00,-1372.00,-9152.00,15656.00,65224.00,11128.00,-1480.00,17482.00,-22144.00,0.00,76028.00,183414.00,-127663.00,0.00,34844.00,0.00,1916.00,0.00,3548.00,15584.00,-142808.00,2092.00,102596.00,116862.00,13296.00,65224.00,28627.00,0.00,69296.00
2002:Q3,-92751.00,-114256.00,72805.00,4224.00,4376.00,-9200.00,22188.00,43196.00,3592.00,-2316.00,32377.00,-25632.00,0.00,-51300.00,-92751.00,-155165.00,0.00,46288.00,0.00,1928.00,0.00,784.00,-3064.00,-36008.00,852.00,77824.00,-121861.00,22364.00,42796.00,-2321.00,0.00,32832.00
2002:Q4,122882.00,-3732.00,75530.00,4692.00,5524.00,-180.00,20396.00,48748.00,5824.00,6516.00,-6930.00,-9060.00,0.00,51084.00,122882.00,-79520.00,0.00,-28924.00,0.00,4280.00,0.00,18052.00,18792.00,-51424.00,22268.00,79316.00,49592.00,2628.00,48816.00,-11954.00,0.00,50960.00
2003:Q1,121692.00,-57408.00,45024.00,6104.00,-1096.00,-6480.00,31108.00,6048.00,2256.00,-524.00,13836.00,-6228.00,0.00,134076.00,121692.00,-223528.00,0.00,10892.00,0.00,2328.00,0.00,-2656.00,7216.00,294252.00,24364.00,85192.00,-64661.00,5132.00,7196.00,-12695.00,0.00,-11340.00
2003:Q2,145140.00,-20720.00,91040.00,12072.00,18348.00,-3724.00,61336.00,14988.00,16312.00,1324.00,-29384.00,-232.00,0.00,74820.00,145140.00,-158669.00,0.00,-40904.00,0.00,2536.00,0.00,-532.00,8152.00,-31128.00,11064.00,83936.00,144025.00,3644.00,14572.00,35480.00,0.00,72964.00
2003:Q3,195136.00,-11608.00,51556.00,10596.00,-3256.00,-6160.00,59356.00,-24056.00,18100.00,-312.00,7892.00,-10604.00,0.00,155188.00,195136.00,49683.00,0.00,-2920.00,0.00,4972.00,0.00,4856.00,2996.00,-142372.00,15392.00,-8496.00,338343.00,17012.00,-25628.00,-12178.00,0.00,-46524.00
2003:Q4,172044.00,-12384.00,76504.00,7524.00,2524.00,576.00,22568.00,66256.00,16568.00,6340.00,-24496.00,-21356.00,0.00,107924.00,172044.00,-56307.00,0.00,952.00,0.00,-4404.00,0.00,3112.00,-24620.00,-137480.00,16056.00,-18892.00,256868.00,6892.00,64212.00,5951.00,0.00,59704.00
2004:Q1,157964.00,-15844.00,106276.00,4772.00,1620.00,-4260.00,61152.00,30080.00,25752.00,1936.00,-9120.00,-5656.00,0.00,67532.00,157964.00,-180115.00,0.00,552.00,0.00,2884.00,0.00,-6628.00,600.00,31184.00,12176.00,-68088.00,258076.00,52124.00,24952.00,41755.00,0.00,-11508.00
2004:Q2,173088.00,-87112.00,99196.00,3364.00,-5676.00,-32716.00,36180.00,60776.00,13840.00,1568.00,30164.00,-8304.00,0.00,161004.00,173088.00,51752.00,0.00,11512.00,0.00,-3508.00,0.00,4728.00,3388.00,-58928.00,3980.00,-65252.00,128523.00,13624.00,57232.00,17302.00,0.00,8736.00
2004:Q3,40200.00,-162580.00,131124.00,8888.00,-4628.00,-18268.00,20220.00,27052.00,21624.00,4492.00,11136.00,60608.00,0.00,71656.00,40200.00,-360810.00,0.00,1804.00,0.00,-412.00,0.00,3608.00,128.00,95660.00,2472.00,80256.00,194173.00,20664.00,24804.00,-28047.00,0.00,5900.00
2004:Q4,66204.00,-108248.00,135632.00,5436.00,-7192.00,-13920.00,11692.00,107600.00,24652.00,29068.00,-21856.00,152.00,0.00,38820.00,66204.00,-502034.00,0.00,6288.00,0.00,-4652.00,0.00,-532.00,-30688.00,5132.00,15768.00,73720.00,190748.00,88.00,97992.00,29626.00,0.00,184748.00
2005:Q1,82140.00,-189304.00,87088.00,11360.00,-3644.00,-13792.00,43836.00,40620.00,10712.00,4184.00,23172.00,-29360.00,0.00,184356.00,82140.00,-265837.00,0.00,1892.00,0.00,-2648.00,0.00,3952.00,23492.00,-63732.00,5992.00,71356.00,146448.00,33200.00,23956.00,27917.00,0.00,76152.00
2005:Q2,-54752.00,-254392.00,79548.00,9048.00,-4992.00,-5032.00,26588.00,40696.00,20104.00,4100.00,-13244.00,2280.00,0.00,120092.00,-54752.00,-299566.00,0.00,784.00,0.00,3472.00,0.00,7276.00,6424.00,-56464.00,2996.00,49024.00,139692.00,22908.00,37120.00,-17582.00,0.00,49164.00
2005:Q3,-162420.00,-401448.00,33348.00,11096.00,-4376.00,-5604.00,16048.00,14588.00,23704.00,4372.00,7876.00,-34356.00,0.00,205680.00,-162420.00,-477651.00,0.00,12200.00,0.00,-2980.00,0.00,2968.00,19552.00,-38820.00,6336.00,22640.00,178311.00,16804.00,5508.00,-23131.00,0.00,115844.00
2005:Q4,-5436.00,-355752.00,113708.00,2168.00,1624.00,-7440.00,-4280.00,131016.00,9856.00,4080.00,-4560.00,-18756.00,0.00,236608.00,-5436.00,-460954.00,0.00,4880.00,0.00,-1296.00,0.00,10388.00,7736.00,-61120.00,11496.00,13484.00,162906.00,444.00,121868.00,93368.00,0.00,91364.00
2006:Q1,-285836.00,-475776.00,20132.00,5432.00,-5880.00,-23120.00,5968.00,39868.00,18224.00,2292.00,8644.00,-31296.00,0.00,169808.00,-285836.00,-719117.00,0.00,-1996.00,0.00,-1140.00,0.00,7244.00,-17252.00,-33048.00,8880.00,24240.00,187285.00,-4476.00,27488.00,-3804.00,0.00,239860.00
2006:Q2,-319084.00,-494876.00,88360.00,9204.00,-6932.00,-29248.00,19380.00,98488.00,17176.00,1240.00,1220.00,-22168.00,0.00,87432.00,-319084.00,-477731.00,0.00,4384.00,0.00,-3808.00,0.00,-3232.00,-27168.00,-84116.00,-3148.00,40428.00,66018.00,2908.00,79740.00,4324.00,0.00,82316.00
2006:Q3,-429088.00,-444256.00,-21040.00,6844.00,-10900.00,-13008.00,-7608.00,21296.00,15624.00,1252.00,-17984.00,-16556.00,0.00,36208.00,-429088.00,-455830.00,0.00,10492.00,0.00,-168.00,0.00,3704.00,-14348.00,-137188.00,5776.00,-79708.00,119281.00,272.00,14188.00,-1451.00,0.00,105892.00
2006:Q4,-164372.00,-572704.00,152456.00,19180.00,-10380.00,-14712.00,16128.00,136308.00,37796.00,-392.00,-22364.00,-9108.00,0.00,255876.00,-164372.00,-329456.00,0.00,5584.00,0.00,3576.00,0.00,-5436.00,-57224.00,-158556.00,12124.00,-74364.00,260859.00,10824.00,117732.00,-27.00,0.00,49992.00
2007:Q1,-175836.00,-458864.00,78140.00,5948.00,-13848.00,-20820.00,47700.00,57364.00,22076.00,-1452.00,29308.00,-48136.00,0.00,204888.00,-175836.00,-558681.00,0.00,9192.00,0.00,-5532.00,0.00,-2140.00,-16328.00,-10176.00,212.00,-78156.00,255998.00,8896.00,42488.00,52755.00,0.00,125636.00
2007:Q2,-457304.00,-660080.00,66160.00,7612.00,-8616.00,-21564.00,43136.00,69484.00,17360.00,-4156.00,2852.00,-39948.00,0.00,136616.00,-457304.00,-969303.00,0.00,4204.00,0.00,3080.00,0.00,2392.00,-29080.00,-10176.00,10168.00,-66228.00,120224.00,12176.00,52660.00,30751.00,0.00,381828.00
2007:Q3,-254040.00,-719284.00,208000.00,5988.00,-20392.00,-29676.00,18896.00,192484.00,9072.00,35696.00,27956.00,-32024.00,0.00,257244.00,-254040.00,-709166.00,0.00,4404.00,0.00,8192.00,0.00,8888.00,-22388.00,-10176.00,-6564.00,160524.00,92180.00,15752.00,166432.00,-24867.00,0.00,62748.00
2007:Q4,-589028.00,-987132.00,405728.00,10560.00,-10044.00,-50476.00,3748.00,283136.00,19796.00,72056.00,68972.00,7980.00,0.00,-7624.00,-589028.00,-1372802.00,0.00,2212.00,0.00,-4.00,0.00,-6084.00,-44920.00,-10176.00,3616.00,166436.00,-31142.00,2768.00,251204.00,42812.00,0.00,407052.00
2008:Q1,57684.00,-372088.00,357680.00,8648.00,-5300.00,-31992.00,-8900.00,35372.00,21056.00,11548.00,122484.00,204764.00,0.00,72092.00,57684.00,-184567.00,0.00,-1612.00,0.00,4460.00,4.00,15012.00,29356.00,-57716.00,-27524.00,192500.00,-79146.00,-5616.00,852.00,-91451.00,0.00,263132.00
2008:Q2,286968.00,-183476.00,420404.00,8032.00,18776.00,-10068.00,-31724.00,54748.00,14896.00,32564.00,109636.00,223544.00,0.00,50040.00,286968.00,-73083.00,0.00,-8652.00,0.00,-1984.00,0.00,4292.00,-39684.00,-57716.00,6052.00,170232.00,107646.00,-16720.00,19064.00,49193.00,0.00,128328.00
2008:Q3,48020.00,-314340.00,456916.00,10420.00,-10936.00,-8236.00,-22204.00,325980.00,11012.00,18732.00,36720.00,95428.00,0.00,-94556.00,48020.00,-186206.00,0.00,-14104.00,0.00,-5580.00,-4.00,48888.00,55424.00,-57716.00,-8440.00,27940.00,-130434.00,-14928.00,290424.00,-17173.00,0.00,59928.00
2008:Q4,906024.00,-392336.00,1480136.00,21316.00,-1080.00,7568.00,-26368.00,292780.00,4316.00,47612.00,212024.00,761968.00,160000.00,-181776.00,906024.00,-389142.00,1025360.00,-8140.00,0.00,6508.00,0.00,80688.00,52808.00,-57716.00,-3556.00,34480.00,-87970.00,-19152.00,264380.00,-54416.00,0.00,61892.00
2009:Q1,394692.00,-138832.00,536084.00,13632.00,-1448.00,-6904.00,-5048.00,-9892.00,9184.00,179848.00,139136.00,217576.00,0.00,-2560.00,394692.00,393034.00,363644.00,-10604.00,0.00,17516.00,0.00,-17924.00,-9632.00,-83980.00,-4148.00,34184.00,-176269.00,-3888.00,-116372.00,-59465.00,0.00,68596.00
2009:Q2,477480.00,136336.00,200136.00,16048.00,-2160.00,8468.00,-3348.00,152628.00,55640.00,100156.00,-137148.00,5252.00,4600.00,141008.00,477480.00,212204.00,-127876.00,732.00,0.00,-16448.00,0.00,9840.00,9976.00,-83980.00,15624.00,14408.00,202779.00,-3024.00,86708.00,-20147.00,0.00,176684.00
2009:Q3,302232.00,66904.00,130436.00,9052.00,-6592.00,-908.00,-4712.00,108456.00,22916.00,39488.00,-129172.00,83684.00,8224.00,104892.00,302232.00,-300825.00,53700.00,4716.00,0.00,-8252.00,0.00,9416.00,-14696.00,-83980.00,9252.00,12120.00,255877.00,-9008.00,57112.00,15964.00,0.00,300836.00
2009:Q4,90792.00,-269056.00,348404.00,7824.00,-10908.00,-4452.00,72.00,214688.00,9200.00,57536.00,-2508.00,-32028.00,108980.00,11444.00,90792.00,-357490.00,-287088.00,-880.00,100424.00,32304.00,0.00,-11856.00,16176.00,-83980.00,14612.00,11476.00,142197.00,-3008.00,141016.00,45334.00,100424.00,231132.00
2010:Q1,-80960.00,-166716.00,40592.00,16388.00,-23632.00,-7572.00,288.00,28020.00,10888.00,58228.00,-52636.00,584.00,10036.00,45164.00,-80960.00,-322350.00,-5440.00,-2972.00,1240.00,-3328.00,0.00,-44712.00,13144.00,21612.00,9492.00,10740.00,92017.00,-1504.00,-4548.00,-65359.00,1240.00,219768.00
2010:Q2,240004.00,-190952.00,341920.00,10844.00,-3820.00,-13348.00,4112.00,123732.00,33244.00,73480.00,83872.00,28536.00,1268.00,89036.00,240004.00,-12562.00,74744.00,-4368.00,1268.00,-8328.00,0.00,612.00,9868.00,21612.00,1604.00,16308.00,-5342.00,3928.00,47464.00,3247.00,1268.00,88680.00
2010:Q3,-65780.00,-338400.00,205024.00,16872.00,-10032.00,7844.00,10772.00,133396.00,24400.00,9072.00,-34384.00,45788.00,1296.00,67596.00,-65780.00,-171416.00,19676.00,4768.00,1296.00,-4676.00,0.00,21544.00,4372.00,21612.00,-4404.00,-171316.00,32670.00,9480.00,98412.00,-40658.00,1296.00,111564.00
2010:Q4,-1864.00,-306636.00,189968.00,3540.00,-13420.00,-6088.00,6548.00,186780.00,44356.00,3904.00,-41356.00,4392.00,1312.00,114804.00,-1864.00,-394027.00,7264.00,2796.00,1312.00,9240.00,200.00,3540.00,9832.00,21612.00,14932.00,-152212.00,156682.00,4056.00,179160.00,28873.00,1312.00,103564.00
2011:Q1,-78280.00,-293800.00,103996.00,6976.00,-11080.00,-8700.00,6560.00,94396.00,64128.00,7996.00,-10856.00,14928.00,-60352.00,111524.00,-78280.00,-58769.00,61308.00,-6256.00,-105540.00,-9444.00,-24.00,2388.00,6704.00,-82640.00,-1184.00,-151044.00,166143.00,10272.00,59512.00,31682.00,-105540.00,104152.00
2011:Q2,-248164.00,-476444.00,202676.00,8996.00,2928.00,-11520.00,9680.00,116912.00,39788.00,27468.00,30816.00,-22392.00,0.00,25604.00,-248164.00,-252429.00,49584.00,-4852.00,0.00,16740.00,-176.00,-9760.00,11548.00,-82640.00,1212.00,-173724.00,25393.00,7672.00,77356.00,3405.00,0.00,82508.00
2011:Q3,-351156.00,-622964.00,263600.00,16084.00,-20656.00,-15964.00,3424.00,83656.00,30728.00,21652.00,134092.00,19808.00,-9224.00,8208.00,-351156.00,-261819.00,968.00,240.00,0.00,3484.00,12.00,27508.00,-12168.00,-82640.00,-18176.00,34868.00,-89723.00,1736.00,21792.00,-37526.00,0.00,60288.00
