1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1973:Q2,336.00,730.00,3602.00,0.00,0.00,0.00,0.00,0.00,0.00,359.00,0.00,3243.00,1000.00,0.00,0.00,114.00,250.00,0.00,1879.00,3615.00,0.00,1040.00,827.00,213.00,0.00,0.00,2575.00,2386.00,189.00,-382.00
1973:Q3,351.00,760.00,7122.00,0.00,0.00,0.00,0.00,0.00,0.00,1117.00,0.00,6005.00,-500.00,0.00,0.00,60.00,1750.00,1500.00,3195.00,7135.00,0.00,1132.00,948.00,184.00,0.00,0.00,6003.00,4709.00,1294.00,-396.00
1973:Q4,368.00,776.00,-325.00,0.00,0.00,0.00,0.00,0.00,0.00,-337.00,0.00,12.00,1000.00,0.00,0.00,25.00,250.00,0.00,-1263.00,-310.00,0.00,-129.00,-350.00,221.00,0.00,0.00,-181.00,-205.00,24.00,-393.00
1974:Q1,376.00,857.00,3903.00,0.00,0.00,0.00,0.00,0.00,0.00,604.00,0.00,3299.00,1500.00,0.00,0.00,-70.00,750.00,500.00,619.00,3920.00,0.00,1416.00,1164.00,252.00,200.00,0.00,2304.00,2587.00,-283.00,-464.00
1974:Q2,397.00,885.00,2462.00,0.00,0.00,0.00,0.00,0.00,0.00,468.00,0.00,1994.00,2000.00,0.00,0.00,-222.00,250.00,0.00,-34.00,2480.00,0.00,1186.00,907.00,279.00,200.00,0.00,1094.00,1637.00,-543.00,-471.00
1974:Q3,420.00,907.00,-1855.00,0.00,0.00,0.00,0.00,0.00,0.00,-143.00,0.00,-1712.00,1500.00,0.00,0.00,-159.00,750.00,500.00,-4303.00,-1835.00,0.00,1946.00,1687.00,259.00,200.00,0.00,-3981.00,-1211.00,-2770.00,-467.00
1974:Q4,445.00,933.00,1753.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.00,0.00,1766.00,1000.00,0.00,0.00,118.00,250.00,0.00,398.00,1775.00,0.00,-115.00,-307.00,192.00,200.00,0.00,1690.00,1172.00,518.00,-466.00
1975:Q1,452.00,906.00,1801.00,0.00,0.00,0.00,0.00,0.00,0.00,-224.00,0.00,2025.00,1500.00,0.00,0.00,339.00,750.00,500.00,-1064.00,1825.00,0.00,657.00,622.00,35.00,200.00,0.00,968.00,1204.00,-236.00,-430.00
1975:Q2,477.00,901.00,3683.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,0.00,3693.00,2000.00,0.00,0.00,252.00,500.00,0.00,941.00,3710.00,0.00,-375.00,-163.00,-212.00,300.00,0.00,3785.00,2449.00,1336.00,-397.00
1975:Q3,499.00,914.00,3761.00,0.00,0.00,0.00,0.00,0.00,0.00,-171.00,0.00,3932.00,2000.00,0.00,0.00,3161.00,-2232.00,0.00,1003.00,3790.00,0.00,-43.00,7.00,-50.00,300.00,0.00,3533.00,2501.00,1032.00,-386.00
1975:Q4,518.00,930.00,5193.00,1500.00,0.00,1500.00,120.00,330.00,1050.00,-1096.00,0.00,3289.00,1500.00,0.00,0.00,2910.00,819.00,-500.00,-1440.00,4565.00,0.00,4023.00,-144.00,4167.00,400.00,0.00,142.00,1169.00,-1027.00,-1039.00
1976:Q1,514.00,911.00,2408.00,200.00,0.00,100.00,8.00,22.00,70.00,1945.00,0.00,163.00,1000.00,0.00,0.00,524.00,476.00,0.00,-1837.00,2400.00,0.00,273.00,-227.00,500.00,100.00,0.00,2027.00,1000.00,1027.00,-405.00
1976:Q2,533.00,935.00,2405.00,200.00,0.00,100.00,8.00,22.00,70.00,100.00,0.00,2005.00,900.00,0.00,0.00,889.00,111.00,100.00,5.00,2400.00,0.00,81.00,-419.00,500.00,100.00,0.00,2219.00,1000.00,1219.00,-407.00
1976:Q3,553.00,967.00,2301.00,200.00,0.00,100.00,8.00,22.00,70.00,100.00,0.00,1901.00,1100.00,0.00,0.00,876.00,124.00,-100.00,-99.00,2300.00,0.00,886.00,-114.00,1000.00,100.00,0.00,1314.00,1000.00,314.00,-415.00
1976:Q4,576.00,998.00,3355.00,460.00,0.00,255.00,20.00,56.00,179.00,81.00,0.00,2559.00,1540.00,0.00,0.00,1030.00,91.00,100.00,-202.00,3290.00,0.00,804.00,-35.00,839.00,32.00,0.00,2454.00,1724.00,730.00,-487.00
1977:Q1,580.00,974.00,2863.00,240.00,0.00,245.00,20.00,54.00,171.00,-81.00,0.00,2459.00,1360.00,0.00,0.00,-178.00,57.00,0.00,1220.00,2810.00,0.00,767.00,106.00,661.00,-32.00,0.00,2075.00,1276.00,799.00,-446.00
1977:Q2,604.00,1015.00,2470.00,400.00,0.00,300.00,24.00,66.00,210.00,100.00,0.00,1670.00,1000.00,0.00,0.00,476.00,524.00,0.00,-330.00,2400.00,0.00,1265.00,565.00,700.00,100.00,0.00,1035.00,1000.00,35.00,-482.00
1977:Q3,626.00,1049.00,2508.00,400.00,0.00,400.00,32.00,88.00,280.00,0.00,0.00,1708.00,1000.00,0.00,0.00,774.00,226.00,0.00,-292.00,2400.00,0.00,985.00,385.00,600.00,100.00,0.00,1315.00,1300.00,15.00,-531.00
1977:Q4,648.00,1092.00,3674.00,470.00,0.00,349.00,28.00,77.00,244.00,10.00,0.00,2845.00,3048.00,0.00,0.00,-651.00,544.00,100.00,-196.00,3595.00,0.00,799.00,220.00,579.00,86.00,0.00,2710.00,1531.00,1179.00,-523.00
1978:Q1,1454.00,1146.00,2024.00,530.00,0.00,-349.00,-28.00,-77.00,-244.00,190.00,0.00,1653.00,752.00,0.00,0.00,-53.00,660.00,100.00,194.00,1305.00,0.00,1232.00,1011.00,221.00,14.00,0.00,59.00,69.00,-10.00,-411.00
1978:Q2,1478.00,1266.00,1733.00,600.00,0.00,-300.00,-24.00,-66.00,-210.00,200.00,0.00,1233.00,2290.00,0.00,0.00,2126.00,-1626.00,-1290.00,-267.00,1000.00,0.00,2081.00,1881.00,200.00,100.00,0.00,-1181.00,100.00,-1281.00,-521.00
1978:Q3,1506.00,1346.00,1728.00,800.00,0.00,-300.00,-24.00,-66.00,-210.00,200.00,0.00,1028.00,964.00,0.00,0.00,376.00,124.00,36.00,-472.00,1000.00,0.00,1178.00,978.00,200.00,200.00,0.00,-378.00,100.00,-478.00,-568.00
1978:Q4,1537.00,1424.00,3618.00,735.00,0.00,-335.00,-27.00,-74.00,-234.00,228.00,0.00,2990.00,1769.00,0.00,0.00,822.00,340.00,165.00,-106.00,2912.00,0.00,3044.00,2830.00,214.00,380.00,0.00,-512.00,85.00,-597.00,-594.00
1979:Q1,1652.00,1589.00,2680.00,165.00,0.00,435.00,35.00,96.00,304.00,-128.00,0.00,2208.00,592.00,0.00,0.00,-566.00,1204.00,674.00,304.00,1588.00,0.00,486.00,600.00,-114.00,920.00,0.00,182.00,215.00,-33.00,-1029.00
1979:Q2,1688.00,1636.00,2621.00,200.00,0.00,500.00,40.00,110.00,350.00,-100.00,0.00,2021.00,423.00,0.00,0.00,44.00,756.00,777.00,21.00,1500.00,0.00,2421.00,2521.00,-100.00,900.00,0.00,-1821.00,1300.00,-3121.00,-1069.00
1979:Q3,1727.00,1735.00,3220.00,200.00,0.00,500.00,40.00,110.00,350.00,-100.00,0.00,2620.00,2149.00,0.00,0.00,1808.00,-608.00,-849.00,120.00,2100.00,0.00,1359.00,1459.00,-100.00,900.00,0.00,-159.00,100.00,-259.00,-1128.00
1979:Q4,1768.00,1792.00,3036.00,297.00,0.00,222.00,18.00,49.00,155.00,630.00,0.00,1887.00,3077.00,0.00,0.00,1083.00,-336.00,-1413.00,-524.00,2038.00,0.00,-173.00,-33.00,-140.00,644.00,0.00,1567.00,-97.00,1664.00,-1022.00
1980:Q1,1899.00,2118.00,1840.00,403.00,0.00,78.00,6.00,17.00,55.00,-130.00,0.00,1489.00,694.00,0.00,0.00,-694.00,1647.00,942.00,-1100.00,762.00,0.00,2360.00,2120.00,240.00,656.00,0.00,-2254.00,497.00,-2751.00,-1297.00
1980:Q2,1944.00,2086.00,3641.00,500.00,0.00,0.00,0.00,0.00,0.00,-100.00,0.00,3241.00,2348.00,0.00,0.00,812.00,188.00,-348.00,241.00,2600.00,0.00,422.00,122.00,300.00,700.00,0.00,1478.00,500.00,978.00,-1184.00
1980:Q3,1989.00,2149.00,3517.00,500.00,0.00,100.00,8.00,22.00,70.00,-100.00,0.00,3017.00,1593.00,0.00,0.00,732.00,268.00,407.00,17.00,2500.00,0.00,738.00,438.00,300.00,700.00,0.00,1062.00,500.00,562.00,-1178.00
1980:Q4,2034.00,2254.00,4741.00,369.00,0.00,4.00,0.00,1.00,3.00,-197.00,0.00,4565.00,108.00,0.00,0.00,1282.00,1479.00,1115.00,581.00,3768.00,0.00,3184.00,2881.00,303.00,562.00,0.00,22.00,809.00,-787.00,-1193.00
1981:Q1,2087.00,2455.00,6274.00,631.00,0.00,-204.00,-16.00,-45.00,-143.00,97.00,0.00,5750.00,2873.00,0.00,0.00,-5854.00,893.00,104.00,7734.00,5312.00,0.00,421.00,-176.00,597.00,38.00,0.00,4853.00,971.00,3882.00,-1330.00
1981:Q2,2217.00,2585.00,5979.00,1820.00,0.00,-57.00,-5.00,-13.00,-39.00,467.00,0.00,3749.00,2917.00,0.00,0.00,-1460.00,2339.00,2264.00,-2311.00,4872.00,0.00,4132.00,3090.00,1042.00,1053.00,0.00,-313.00,-534.00,221.00,-1475.00
1981:Q3,2284.00,2706.00,8934.00,1780.00,0.00,57.00,5.00,13.00,39.00,483.00,0.00,6614.00,1661.00,0.00,0.00,-2861.00,3582.00,3558.00,674.00,7905.00,0.00,4710.00,3752.00,958.00,947.00,0.00,2248.00,-689.00,2937.00,-1451.00
1981:Q4,2696.00,2886.00,9876.00,1801.00,0.00,160.00,13.00,35.00,112.00,442.00,0.00,7473.00,5122.00,0.00,0.00,1228.00,794.00,216.00,113.00,8475.00,0.00,1534.00,350.00,1184.00,1005.00,0.00,5936.00,8089.00,-2153.00,-1592.00
1982:Q1,2548.00,3105.00,2687.00,2199.00,0.00,-960.00,-77.00,-211.00,-672.00,-592.00,0.00,2040.00,-1873.00,0.00,0.00,-821.00,2399.00,2435.00,-100.00,1745.00,0.00,1991.00,1675.00,316.00,-405.00,0.00,159.00,-1069.00,1228.00,-1499.00
1982:Q2,2513.00,3043.00,2320.00,2284.00,0.00,-996.00,-80.00,-219.00,-697.00,-572.00,0.00,1604.00,-3745.00,0.00,0.00,-2428.00,3757.00,4917.00,-897.00,1485.00,0.00,3787.00,3382.00,405.00,-352.00,0.00,-1950.00,-759.00,-1191.00,-1365.00
1982:Q3,2798.00,2943.00,9341.00,-1384.00,0.00,396.00,32.00,87.00,277.00,72.00,0.00,10257.00,12348.00,0.00,0.00,6623.00,-3852.00,-5120.00,258.00,7851.00,0.00,-1936.00,-4331.00,2395.00,552.00,0.00,9235.00,4795.00,4440.00,-1635.00
1982:Q4,3150.00,2882.00,9343.00,-1377.00,0.00,400.00,32.00,88.00,280.00,53.00,0.00,10267.00,7247.00,0.00,0.00,2832.00,-469.00,-55.00,712.00,7576.00,0.00,3279.00,700.00,2579.00,697.00,0.00,3600.00,6379.00,-2779.00,-1500.00
1983:Q1,3048.00,2874.00,750.00,2477.00,0.00,50.00,4.00,11.00,35.00,-453.00,0.00,-1324.00,-4282.00,0.00,0.00,904.00,1633.00,2190.00,-1769.00,-982.00,0.00,1352.00,431.00,921.00,503.00,0.00,-2837.00,-1785.00,-1052.00,-1558.00
1983:Q2,3061.00,2851.00,2936.00,1295.00,0.00,23.00,2.00,5.00,16.00,-360.00,0.00,1978.00,-501.00,0.00,0.00,712.00,144.00,365.00,1258.00,1251.00,0.00,2303.00,631.00,1672.00,493.00,0.00,-1545.00,-794.00,-751.00,-1474.00
1983:Q3,3289.00,2961.00,14365.00,1505.00,0.00,827.00,66.00,182.00,579.00,210.00,0.00,11823.00,8615.00,0.00,0.00,782.00,662.00,221.00,1543.00,12330.00,0.00,4874.00,1546.00,3328.00,-393.00,0.00,7849.00,5375.00,2474.00,-1707.00
