date,FU596330005.Q,FU595013005.Q,FU594090005.Q,FU593020005.Q,FU593030005.Q,FU593034005.Q,FU592051005.Q,FU594022005.Q,FU593069105.Q,FU593061105.Q,FU593061705.Q,FU223062043.Q,FU593063005.Q,FU593065005.Q,FU593064105.Q,FU593064205.Q,FU593090005.Q,FU593095005.Q,FU573074005.Q,FU593073005.Q,FU593093005.Q,FU594190005.Q,FU153050015.Q,FU594090045.Q,FU594090055.Q,FU893131573.Q,FU543150015.Q
2000:Q2,25.00,54.00,71713.00,2273.00,-8193.00,54.00,-1487.00,-16752.00,1386.00,7627.00,5500.00,-64.00,-31201.00,530.00,5113.00,44901.00,45274.00,-7679.00,-6779.00,59577.00,155.00,71741.00,148240.00,62796.00,8917.00,57152.00,19375.00
2000:Q3,25.00,55.00,70361.00,911.00,-5359.00,3472.00,-4684.00,-12411.00,-1766.00,3514.00,6759.00,-564.00,-20354.00,-2916.00,48934.00,44218.00,-1804.00,-8588.00,-5291.00,12421.00,-346.00,70391.00,149072.00,64368.00,5993.00,57152.00,21559.00
2000:Q4,26.00,57.00,87057.00,-1386.00,-7186.00,963.00,-3550.00,-23854.00,-626.00,-1850.00,7273.00,-565.00,-28086.00,229.00,-8245.00,56784.00,73302.00,-10627.00,-5008.00,88287.00,650.00,87088.00,162202.00,65901.00,21156.00,57152.00,17993.00
2001:Q1,26.00,54.00,51377.00,-2822.00,-12157.00,-2320.00,-8753.00,7055.00,-5856.00,14504.00,14377.00,236.00,-16206.00,-1949.00,39431.00,23796.00,9096.00,-20954.00,-2230.00,64021.00,-31741.00,51404.00,137331.00,66159.00,-14782.00,42466.00,43488.00
2001:Q2,27.00,55.00,88850.00,5119.00,-6615.00,554.00,1404.00,4828.00,4235.00,13063.00,15053.00,-164.00,-27359.00,-1522.00,57322.00,-5820.00,33580.00,8573.00,-6418.00,36309.00,-4884.00,88878.00,129429.00,68344.00,20506.00,42466.00,-1887.00
2001:Q3,27.00,56.00,85028.00,216.00,-8502.00,641.00,-3626.00,-30896.00,-894.00,-1938.00,-26089.00,-1064.00,-911.00,308.00,89973.00,46356.00,-9442.00,-32246.00,-7136.00,32784.00,-2844.00,85057.00,184397.00,69903.00,15125.00,42466.00,56903.00
2001:Q4,27.00,51.00,99283.00,-1809.00,-8999.00,-916.00,-3768.00,-230.00,-1162.00,10858.00,983.00,936.00,-11845.00,-159.00,32365.00,9987.00,72812.00,23754.00,-8799.00,62057.00,-4200.00,99307.00,108801.00,70032.00,29251.00,42466.00,-32948.00
2002:Q1,26.00,37.00,132822.00,684.00,-587.00,1182.00,-571.00,7810.00,1675.00,2520.00,-1838.00,-965.00,6418.00,537.00,13742.00,37290.00,72735.00,20711.00,4957.00,47059.00,8.00,132832.00,142921.00,68396.00,64426.00,43702.00,-33603.00
2002:Q2,27.00,35.00,48782.00,-1054.00,-1665.00,5286.00,-3661.00,4495.00,-1467.00,-2062.00,7324.00,136.00,564.00,-185.00,-9530.00,21687.00,33409.00,-21368.00,-2372.00,51547.00,5602.00,48790.00,117940.00,69236.00,-20454.00,43702.00,25456.00
2002:Q3,27.00,34.00,58531.00,1037.00,-1792.00,2763.00,-67.00,-11502.00,-703.00,15337.00,-3391.00,15.00,-22760.00,227.00,10667.00,36579.00,20619.00,-31549.00,4354.00,46310.00,1504.00,58538.00,133374.00,72150.00,-13619.00,43702.00,31141.00
2002:Q4,28.00,34.00,83450.00,1030.00,55.00,-736.00,-1249.00,-22579.00,-2184.00,17824.00,-4728.00,21.00,-33512.00,122.00,12540.00,7159.00,87108.00,13288.00,-5414.00,82961.00,-3727.00,83456.00,145802.00,80387.00,3063.00,43702.00,18650.00
2003:Q1,27.00,36.00,160744.00,1047.00,-4656.00,-2068.00,-830.00,-63841.00,-1871.00,-56959.00,13636.00,18.00,-18665.00,129.00,100952.00,12833.00,117178.00,-1622.00,3537.00,110142.00,5121.00,160753.00,217745.00,81756.00,78988.00,40092.00,16909.00
2003:Q2,27.00,37.00,111270.00,867.00,3225.00,-551.00,-293.00,49575.00,-3808.00,64920.00,6583.00,-25.00,-18095.00,1329.00,15968.00,-6552.00,47702.00,30212.00,-3553.00,21172.00,-129.00,111279.00,143252.00,74812.00,36458.00,40092.00,-8110.00
2003:Q3,27.00,37.00,98975.00,-619.00,-2366.00,-566.00,-841.00,57592.00,-2136.00,1658.00,31095.00,1719.00,25256.00,-1308.00,-33869.00,7577.00,73375.00,14057.00,-1320.00,63552.00,-2914.00,98984.00,140144.00,77853.00,21122.00,40092.00,1077.00
2003:Q4,28.00,37.00,113173.00,-303.00,5620.00,-717.00,-208.00,80094.00,887.00,24287.00,29531.00,1816.00,23573.00,-937.00,-35079.00,-3645.00,68348.00,31737.00,1167.00,35444.00,0.00,113182.00,155021.00,77027.00,36146.00,40092.00,1756.00
2004:Q1,29.00,90.00,104709.00,-306.00,-2194.00,-779.00,-302.00,19775.00,-1113.00,-21577.00,21856.00,2092.00,18517.00,-1411.00,-6182.00,25265.00,70843.00,-4502.00,-2277.00,76701.00,921.00,104770.00,181407.00,77102.00,27607.00,43976.00,32722.00
2004:Q2,29.00,92.00,113440.00,-881.00,-8612.00,-843.00,-1008.00,33556.00,-2696.00,2228.00,20684.00,1775.00,11565.00,-1345.00,-30050.00,29795.00,92828.00,6262.00,3400.00,76308.00,6858.00,113503.00,182165.00,77604.00,35836.00,43976.00,24749.00
2004:Q3,30.00,96.00,133451.00,2809.00,4515.00,2636.00,-4500.00,2678.00,-6493.00,20117.00,-8113.00,-5949.00,3116.00,-528.00,44597.00,27391.00,53853.00,-8290.00,-2983.00,55312.00,9814.00,133517.00,218408.00,79546.00,53905.00,43976.00,40981.00
2004:Q4,30.00,99.00,131919.00,-2386.00,6003.00,4756.00,-1251.00,12675.00,310.00,40002.00,-27424.00,235.00,-448.00,-2330.00,23655.00,10325.00,80472.00,24379.00,-1256.00,44292.00,13057.00,131988.00,189200.00,81085.00,50834.00,43976.00,13305.00
2005:Q1,33.00,83.00,110814.00,-2849.00,491.00,4325.00,-1206.00,2707.00,488.00,-744.00,-20724.00,-586.00,24273.00,-1488.00,3404.00,26360.00,79070.00,598.00,-1151.00,75903.00,3720.00,110864.00,185426.00,80461.00,30353.00,51605.00,23007.00
2005:Q2,33.00,85.00,114549.00,-1828.00,5755.00,5713.00,-944.00,20975.00,173.00,20823.00,-22813.00,-398.00,23190.00,-1971.00,-1111.00,16183.00,71777.00,2044.00,-1591.00,57489.00,13835.00,114601.00,190948.00,82586.00,31963.00,51605.00,24794.00
2005:Q3,34.00,87.00,118706.00,19.00,6307.00,3620.00,-4176.00,36385.00,-5034.00,12437.00,4615.00,-79.00,24446.00,2550.00,-2461.00,6217.00,70245.00,6766.00,2320.00,52072.00,9087.00,118759.00,167028.00,83970.00,34736.00,51605.00,-3283.00
2005:Q4,34.00,92.00,116750.00,-1866.00,2680.00,5058.00,-1481.00,63425.00,101.00,22062.00,8717.00,171.00,32374.00,-875.00,-9035.00,17053.00,41791.00,6836.00,-1463.00,23467.00,12951.00,116807.00,188092.00,83585.00,33165.00,51605.00,19737.00
2006:Q1,37.00,64.00,116056.00,-1695.00,1894.00,4959.00,-1513.00,17977.00,-333.00,-14313.00,-1823.00,94.00,34352.00,-415.00,18.00,8013.00,86818.00,1383.00,-512.00,76646.00,9301.00,116083.00,180187.00,80982.00,35074.00,61862.00,2269.00
2006:Q2,38.00,68.00,119721.00,-1294.00,3176.00,5068.00,-2157.00,47023.00,-1271.00,5940.00,1711.00,74.00,40569.00,90.00,-11709.00,22934.00,56590.00,-3204.00,-490.00,49424.00,10860.00,119751.00,207200.00,81726.00,37995.00,61862.00,25617.00
2006:Q3,38.00,70.00,126469.00,294.00,2212.00,3432.00,375.00,44571.00,1891.00,24662.00,5573.00,-121.00,12566.00,944.00,-52780.00,15214.00,112207.00,653.00,-485.00,104834.00,7205.00,126501.00,194306.00,83081.00,43388.00,61862.00,5975.00
2006:Q4,38.00,72.00,122104.00,301.00,2272.00,3309.00,381.00,73052.00,1945.00,40005.00,17729.00,-89.00,13462.00,978.00,-55199.00,17710.00,79300.00,2597.00,-480.00,65021.00,12162.00,122137.00,177896.00,83788.00,38316.00,61862.00,-6070.00
2007:Q1,40.00,100.00,109061.00,496.00,2571.00,4156.00,215.00,11133.00,2908.00,-9045.00,2189.00,-91.00,15172.00,1632.00,-22030.00,9427.00,101461.00,7029.00,1134.00,83129.00,10169.00,109121.00,173632.00,83122.00,25939.00,73337.00,-8766.00
2007:Q2,40.00,105.00,123210.00,500.00,2610.00,4304.00,217.00,29427.00,2943.00,-4058.00,5960.00,-83.00,24665.00,1657.00,-16559.00,13184.00,87870.00,14885.00,1136.00,61161.00,10688.00,123275.00,208210.00,85364.00,37846.00,82862.00,2138.00
2007:Q3,41.00,111.00,112214.00,241.00,798.00,1800.00,-21.00,21228.00,741.00,11152.00,-4791.00,-63.00,14189.00,454.00,35946.00,-2236.00,54004.00,7177.00,1135.00,38198.00,7494.00,112284.00,197433.00,87013.00,25201.00,84928.00,291.00
2007:Q4,41.00,115.00,111926.00,240.00,785.00,456.00,-20.00,45827.00,734.00,36768.00,-4791.00,34.00,13082.00,447.00,39969.00,1094.00,23128.00,2673.00,1136.00,10777.00,8542.00,112000.00,222027.00,87325.00,24601.00,89091.00,21010.00
2008:Q1,43.00,53.00,87390.00,-1472.00,-1283.00,481.00,-317.00,-1960.00,-1908.00,-13905.00,-4554.00,-30.00,18437.00,-2086.00,26815.00,-1087.00,68299.00,-18847.00,3684.00,84555.00,-1093.00,87401.00,230518.00,86111.00,1279.00,113101.00,30027.00
2008:Q2,43.00,54.00,114514.00,-1476.00,-1329.00,-340.00,-320.00,29671.00,-1956.00,10151.00,1639.00,-54.00,19891.00,-2114.00,29642.00,8410.00,52370.00,-1096.00,3684.00,49241.00,541.00,114525.00,181584.00,86049.00,28465.00,65902.00,1168.00
2008:Q3,44.00,55.00,84847.00,-1361.00,-398.00,1474.00,-221.00,35690.00,-906.00,29168.00,-9621.00,8.00,17041.00,-3348.00,-9554.00,6675.00,55890.00,-22753.00,3684.00,84081.00,-9122.00,84858.00,240987.00,87008.00,-2161.00,90547.00,65593.00
2008:Q4,44.00,54.00,77566.00,-1386.00,-634.00,2759.00,-241.00,6355.00,-1152.00,54038.00,-19110.00,-58.00,-27363.00,-3282.00,-6698.00,6350.00,74343.00,-31860.00,3686.00,112678.00,-10161.00,77575.00,249320.00,87295.00,-9729.00,125619.00,46135.00
2009:Q1,44.00,31.00,111189.00,-652.00,964.00,-2769.00,8.00,-34534.00,648.00,-4297.00,-7463.00,-119.00,-23303.00,-1865.00,-13486.00,13068.00,150455.00,11833.00,-2152.00,141358.00,-584.00,111176.00,170931.00,85560.00,25629.00,58988.00,754.00
2009:Q2,44.00,28.00,147305.00,-698.00,579.00,-4561.00,-28.00,-63106.00,228.00,18437.00,-9445.00,-100.00,-72226.00,-1884.00,-13487.00,22084.00,208406.00,38717.00,-2151.00,170365.00,1475.00,147289.00,96989.00,86979.00,60326.00,-32219.00,-18097.00
2009:Q3,44.00,26.00,142481.00,-654.00,956.00,-4140.00,9.00,2484.00,645.00,25342.00,1327.00,82.00,-24912.00,-657.00,-15652.00,25200.00,134935.00,37771.00,-2151.00,87831.00,11484.00,142463.00,66071.00,88293.00,54188.00,-49691.00,-26719.00
2009:Q4,44.00,24.00,134269.00,-652.00,978.00,-3838.00,8.00,85838.00,660.00,78885.00,4616.00,199.00,1478.00,-654.00,-14473.00,27062.00,40000.00,25700.00,-2151.00,5517.00,10934.00,134249.00,183023.00,88016.00,46253.00,48303.00,451.00
2010:Q1,43.00,24.00,136161.00,521.00,106.00,-3854.00,-91.00,19751.00,-298.00,-5532.00,5068.00,176.00,20337.00,643.00,10461.00,18509.00,90115.00,5654.00,3846.00,73417.00,7198.00,136142.00,172170.00,86645.00,49516.00,25179.00,10830.00
2010:Q2,42.00,25.00,108634.00,524.00,157.00,-3718.00,-90.00,34434.00,-254.00,12736.00,2973.00,174.00,18805.00,656.00,9881.00,11882.00,54908.00,-15753.00,3845.00,60402.00,6414.00,108616.00,202633.00,87533.00,21101.00,51549.00,42450.00
2010:Q3,42.00,24.00,143763.00,792.00,2372.00,-897.00,130.00,42914.00,2198.00,28437.00,-692.00,70.00,12901.00,601.00,-38527.00,11237.00,125141.00,13692.00,3847.00,97734.00,9868.00,143745.00,162208.00,88898.00,54865.00,7626.00,10819.00
2010:Q4,42.00,25.00,144889.00,800.00,2482.00,-940.00,137.00,118878.00,2303.00,78193.00,2348.00,243.00,35791.00,569.00,-28917.00,14980.00,36900.00,10651.00,3845.00,12780.00,9624.00,144872.00,199811.00,89370.00,55519.00,49154.00,5768.00
2011:Q1,44.00,22.00,112969.00,1647.00,3076.00,4972.00,208.00,19498.00,3292.00,3470.00,-3555.00,154.00,16137.00,-1302.00,-58717.00,7147.00,136440.00,13248.00,740.00,105475.00,16977.00,112947.00,176461.00,87558.00,25411.00,61914.00,1578.00
2011:Q2,43.00,24.00,104888.00,1662.00,3241.00,6221.00,220.00,-169677.00,3459.00,-178199.00,-5706.00,67.00,10702.00,-1327.00,-63788.00,6127.00,322209.00,4230.00,740.00,301112.00,16127.00,104868.00,171737.00,88526.00,16362.00,53456.00,13393.00
2011:Q3,43.00,25.00,70805.00,1195.00,-1071.00,2816.00,-134.00,231839.00,-1060.00,226690.00,-14115.00,-415.00,20739.00,-1257.00,-16487.00,-19134.00,-126963.00,-21857.00,740.00,-110756.00,4910.00,70787.00,248672.00,88656.00,-17851.00,115576.00,62291.00
2011:Q4,43.00,26.00,125214.00,1178.00,-1232.00,1948.00,-148.00,94391.00,-1234.00,87699.00,-11855.00,-362.00,20143.00,-1306.00,-12584.00,-9955.00,52922.00,16716.00,740.00,26630.00,8836.00,125197.00,137030.00,87126.00,38088.00,19070.00,-7254.00
2012:Q1,43.00,86.00,118856.00,-686.00,-2619.00,-6663.00,-238.00,22803.00,-2985.00,6930.00,-7922.00,-350.00,27130.00,138.00,2263.00,-12634.00,116492.00,1008.00,-3081.00,112067.00,6498.00,118898.00,136642.00,83651.00,35205.00,-1313.00,19099.00
2012:Q2,44.00,88.00,103807.00,-671.00,-2510.00,-6113.00,-226.00,43820.00,-2869.00,28873.00,-9308.00,-342.00,27466.00,167.00,2786.00,-20367.00,86921.00,-7111.00,-3080.00,93599.00,3513.00,103851.00,135301.00,81244.00,22563.00,38538.00,-7044.00
2012:Q3,45.00,88.00,118691.00,-469.00,-758.00,-4054.00,-61.00,52599.00,-960.00,39543.00,-2277.00,323.00,15970.00,-34.00,-54127.00,18742.00,106853.00,7592.00,-3081.00,90113.00,12229.00,118734.00,154199.00,79569.00,39122.00,36593.00,-1085.00
2012:Q4,45.00,87.00,106543.00,-468.00,-766.00,-4002.00,-62.00,76971.00,-968.00,52818.00,-1703.00,353.00,26471.00,-55.00,-54909.00,16320.00,73514.00,720.00,-3079.00,64308.00,11565.00,106585.00,174457.00,77319.00,29224.00,53158.00,14756.00
2013:Q1,45.00,16.00,96901.00,-83.00,1297.00,3025.00,117.00,39153.00,1484.00,9525.00,-4097.00,360.00,31881.00,-552.00,-84256.00,42259.00,95941.00,-18925.00,-619.00,104216.00,11269.00,96872.00,180288.00,73200.00,23701.00,78481.00,4906.00
2013:Q2,45.00,17.00,110840.00,-79.00,1328.00,3428.00,120.00,-44983.00,1515.00,-92953.00,-2158.00,472.00,48141.00,-565.00,-92545.00,44057.00,200079.00,-3131.00,-617.00,194181.00,9646.00,110811.00,209561.00,72214.00,38626.00,93257.00,5464.00
2013:Q3,46.00,17.00,120722.00,22.00,2189.00,5398.00,200.00,-65692.00,2457.00,-108090.00,325.00,82.00,39534.00,-58.00,-106532.00,30731.00,254464.00,5660.00,-618.00,239138.00,10284.00,120693.00,160336.00,71370.00,49352.00,42977.00,-3363.00
2013:Q4,46.00,17.00,126796.00,21.00,2178.00,4121.00,200.00,358888.00,2445.00,315779.00,1269.00,58.00,39337.00,-71.00,-94242.00,31273.00,-175572.00,7881.00,-618.00,-193767.00,10932.00,126767.00,173310.00,70532.00,56264.00,49705.00,-3191.00
2014:Q1,44.00,25.00,56740.00,933.00,1506.00,1256.00,144.00,4341.00,1621.00,-9962.00,-415.00,-26.00,13123.00,518.00,-94867.00,8539.00,134370.00,-13678.00,-716.00,139671.00,9093.00,56721.00,129956.00,67998.00,-11258.00,61058.00,12158.00
2014:Q2,45.00,26.00,69034.00,931.00,1474.00,1206.00,141.00,20410.00,1589.00,4195.00,628.00,-4.00,14002.00,497.00,-91533.00,5190.00,130718.00,2054.00,-717.00,120076.00,9305.00,69015.00,122353.00,68518.00,516.00,54883.00,-1564.00
2014:Q3,45.00,26.00,68735.00,881.00,1061.00,753.00,101.00,37216.00,1136.00,21493.00,-3073.00,-83.00,17743.00,610.00,-63596.00,17096.00,74613.00,-3818.00,-716.00,68423.00,10724.00,68715.00,109488.00,68924.00,-189.00,35621.00,5132.00
2014:Q4,46.00,26.00,79418.00,878.00,1028.00,616.00,98.00,66456.00,1101.00,60056.00,-4204.00,-40.00,9543.00,603.00,-62608.00,21021.00,51326.00,972.00,-716.00,40415.00,10655.00,79398.00,142489.00,68943.00,10475.00,56809.00,6262.00
2015:Q1,45.00,31.00,112430.00,-431.00,1010.00,-7280.00,-24.00,-106153.00,1917.00,-103049.00,-9591.00,-33.00,4603.00,-1174.00,-44251.00,30078.00,240655.00,5827.00,-1396.00,209705.00,26519.00,112416.00,156301.00,66996.00,45434.00,54750.00,-10879.00
2015:Q2,45.00,30.00,91160.00,360.00,777.00,1616.00,0.00,-118145.00,944.00,-122953.00,-3274.00,13.00,7125.00,-468.00,-53569.00,26447.00,234142.00,-2288.00,-963.00,226905.00,10488.00,91145.00,186819.00,67768.00,23392.00,80574.00,15085.00
2015:Q3,46.00,30.00,68017.00,554.00,-227.00,906.00,-127.00,-83086.00,128.00,-91998.00,-2338.00,-181.00,11303.00,-895.00,-37031.00,-17592.00,205515.00,-9401.00,-1092.00,211438.00,4570.00,68001.00,142421.00,67778.00,239.00,43224.00,31180.00
2015:Q4,47.00,29.00,110210.00,559.00,8.00,448.00,-75.00,439317.00,358.00,424308.00,-32.00,-35.00,14718.00,-649.00,-44271.00,10906.00,-296034.00,3978.00,-868.00,-306457.00,7313.00,110192.00,167666.00,66888.00,43322.00,46323.00,11133.00
2016:Q1,46.00,29.00,127554.00,422.00,-1268.00,-855.00,-149.00,12804.00,-1159.00,-6919.00,159.00,388.00,20335.00,-1181.00,-16333.00,40076.00,94038.00,1828.00,-263.00,93655.00,-1182.00,127537.00,198480.00,66994.00,60560.00,57947.00,12979.00
2016:Q2,47.00,29.00,89192.00,898.00,2024.00,2343.00,153.00,32733.00,2488.00,13042.00,2874.00,52.00,14277.00,-24.00,-42746.00,148.00,93663.00,3233.00,-506.00,80763.00,10173.00,89174.00,91410.00,66938.00,22254.00,17829.00,-15611.00
2016:Q3,47.00,30.00,94080.00,466.00,449.00,610.00,8.00,33265.00,657.00,28396.00,-1423.00,10.00,5625.00,-264.00,-35952.00,11001.00,84497.00,6937.00,-572.00,70102.00,8030.00,94063.00,ND,66824.00,27256.00,ND,ND
