1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2006:Q2,1814395.00,308660.00,888751.00,60316.00,21896.00,105242.00,439717.00,-10187.00,1835738.00,1316666.00,399269.00,0.00,119430.00,373.00,-21343.00,168620.00,-57780.00,205057.00,362036.00,315283.00,10676.00,36077.00,227083.00,10906.00,30118.00,14816.00,5552.00,99135.00,-1240.00,49147.00,37684.00,1364.00,12180.00,15520.00,4388.00,3728.00,14756.00,21979.00,6184.00,191006.00,145762.00,7387.00,138374.00,912.00,34260.00,10072.00,-156979.00
2006:Q3,1822754.00,299004.00,896858.00,61764.00,21044.00,109530.00,446251.00,-11697.00,1872437.00,1336433.00,414410.00,0.00,121221.00,373.00,-49683.00,171780.00,-57573.00,179670.00,199744.00,318543.00,11198.00,-129997.00,312818.00,1963.00,22188.00,21984.00,14268.00,180426.00,8236.00,81090.00,67484.00,1936.00,21680.00,27084.00,10500.00,6144.00,5392.00,10742.00,12128.00,442815.00,149393.00,-25154.00,174546.00,580.00,34648.00,258194.00,-20074.00
2006:Q4,1825301.00,306700.00,908666.00,55240.00,20224.00,113537.00,434831.00,-13897.00,1885420.00,1354656.00,407902.00,0.00,122488.00,374.00,-60119.00,176570.00,-57382.00,173833.00,238322.00,322369.00,11815.00,-95862.00,240933.00,-9511.00,7935.00,17488.00,7352.00,172023.00,-124.00,109671.00,46020.00,1596.00,14860.00,18860.00,5712.00,4480.00,10688.00,-1786.00,7692.00,336795.00,163520.00,-20136.00,183656.00,592.00,34868.00,137815.00,-64489.00
2007:Q1,1883820.00,318456.00,927959.00,59196.00,19484.00,117461.00,457397.00,-16133.00,1949833.00,1384800.00,439926.00,0.00,123228.00,1879.00,-66013.00,181709.00,-54478.00,170174.00,248360.00,332530.00,12861.00,-97031.00,339071.00,3501.00,14993.00,21604.00,12112.00,225220.00,4900.00,135580.00,62648.00,1928.00,20164.00,25544.00,9056.00,5840.00,5880.00,4342.00,10980.00,436102.00,207799.00,9249.00,198550.00,848.00,35880.00,191575.00,-78186.00
2007:Q2,1903111.00,325620.00,938135.00,59436.00,18936.00,118792.00,460129.00,-17937.00,1958508.00,1402663.00,422395.00,0.00,122790.00,10660.00,-55397.00,184951.00,-60709.00,190263.00,253431.00,339028.00,13594.00,-99191.00,246022.00,-18826.00,36089.00,16820.00,5124.00,157031.00,-3364.00,105175.00,40528.00,1564.00,13128.00,17092.00,4204.00,4112.00,11112.00,6816.00,6448.00,345213.00,188937.00,22263.00,166673.00,704.00,36596.00,118976.00,-63168.00
2007:Q3,1902487.00,322180.00,943581.00,56296.00,18608.00,119066.00,462143.00,-19387.00,1977361.00,1417923.00,429355.00,0.00,121333.00,8750.00,-74874.00,188067.00,-61168.00,174361.00,275236.00,342539.00,14012.00,-81315.00,222726.00,7441.00,42730.00,17752.00,5444.00,112060.00,-3504.00,57216.00,42828.00,1648.00,13872.00,18256.00,4460.00,4344.00,3032.00,387.00,6820.00,304041.00,134429.00,15992.00,118437.00,612.00,36940.00,132060.00,-100875.00
2007:Q4,1912923.00,327672.00,950154.00,56588.00,18512.00,116448.00,464038.00,-20489.00,2007560.00,1440098.00,441410.00,0.00,118811.00,7241.00,-94637.00,191574.00,-61000.00,157937.00,221117.00,349040.00,14118.00,-142041.00,146268.00,7004.00,38868.00,15292.00,1960.00,47513.00,-7568.00,11633.00,31668.00,1456.00,10324.00,14224.00,2036.00,3464.00,11092.00,271.00,4544.00,288309.00,119771.00,20396.00,99375.00,500.00,37556.00,130482.00,-63180.00
2008:Q1,1909942.00,335488.00,944750.00,50204.00,18580.00,112476.00,469848.00,-21404.00,2027192.00,1462370.00,445741.00,0.00,115098.00,3983.00,-117250.00,194892.00,-61700.00,139342.00,183626.00,350711.00,13905.00,-180990.00,-2405.00,-332.00,3249.00,10976.00,-3168.00,-12662.00,-13072.00,-19330.00,13952.00,1112.00,4676.00,7876.00,-1564.00,2024.00,-8244.00,-1584.00,1024.00,178585.00,72777.00,8157.00,64620.00,440.00,37852.00,67516.00,-44284.00
2008:Q2,1939792.00,355388.00,952582.00,51620.00,18680.00,108125.00,475318.00,-21921.00,2060668.00,1484952.00,454549.00,0.00,118220.00,2947.00,-120876.00,197904.00,-63881.00,140909.00,173604.00,357955.00,13778.00,-198129.00,-112913.00,6867.00,24464.00,2012.00,-13124.00,-109081.00,-23332.00,-57977.00,-21508.00,376.00,-6640.00,-5344.00,-8580.00,-900.00,-13204.00,9916.00,-5940.00,85216.00,30593.00,4783.00,25810.00,816.00,38684.00,15123.00,-32695.00
2008:Q3,1919193.00,334236.00,955730.00,52840.00,18728.00,103402.00,476596.00,-22339.00,2102420.00,1512165.00,459582.00,0.00,128522.00,2151.00,-183227.00,201649.00,-63177.00,81599.00,-125652.00,363724.00,13733.00,-503109.00,-225971.00,7156.00,3384.00,-5484.00,-20876.00,-148719.00,-30964.00,-51703.00,-50052.00,-244.00,-15756.00,-16484.00,-14072.00,-3288.00,-18308.00,2200.00,-11480.00,277138.00,32991.00,-7707.00,40699.00,1100.00,39520.00,203527.00,207251.00
2008:Q4,1867422.00,309036.00,938734.00,35072.00,18736.00,98831.00,489543.00,-22530.00,2106292.00,1495484.00,461725.00,0.00,146288.00,2795.00,-238870.00,206172.00,-64142.00,31444.00,-205394.00,362977.00,13772.00,-582143.00,-89007.00,19912.00,40783.00,1932.00,-12444.00,-108498.00,-22140.00,-60094.00,-20344.00,360.00,-6280.00,-4736.00,-8136.00,-848.00,-21688.00,10344.00,-5628.00,493137.00,-1465.00,13908.00,-15373.00,984.00,38408.00,455210.00,236838.00
2009:Q1,1872924.00,284100.00,927739.00,47188.00,18728.00,93001.00,524101.00,-21933.00,2140038.00,1487857.00,479068.00,0.00,171113.00,2000.00,-267114.00,208468.00,-61140.00,2494.00,-223875.00,365289.00,13070.00,-602234.00,-157563.00,-746.00,47109.00,-2176.00,-15932.00,-131324.00,-25056.00,-60932.00,-34528.00,12.00,-10820.00,-10120.00,-10640.00,-2080.00,-22340.00,-1022.00,-8292.00,444671.00,81120.00,1412.00,79708.00,600.00,38312.00,324639.00,226369.00
2009:Q2,1917689.00,279044.00,925586.00,42848.00,18656.00,88591.00,584133.00,-21169.00,2184377.00,1503403.00,491339.00,0.00,188430.00,1205.00,-266688.00,208128.00,-62472.00,3912.00,-209519.00,368468.00,12482.00,-590469.00,143549.00,106237.00,1366.00,13828.00,88.00,21103.00,-9656.00,-4309.00,25400.00,1340.00,8328.00,14164.00,728.00,2960.00,-4860.00,-15352.00,3288.00,734019.00,149207.00,14085.00,135122.00,776.00,38888.00,545148.00,213431.00
2009:Q3,1930548.00,293692.00,938256.00,45596.00,18528.00,85657.00,569857.00,-21038.00,2216137.00,1515191.00,502309.00,0.00,197428.00,1209.00,-285589.00,207703.00,-72787.00,-5099.00,55511.00,364085.00,12009.00,-320583.00,96381.00,-47536.00,11510.00,20004.00,5492.00,69273.00,-5008.00,10129.00,47036.00,1864.00,15252.00,23660.00,4604.00,4828.00,-1484.00,-1342.00,7372.00,416964.00,116025.00,39823.00,76202.00,724.00,39200.00,261015.00,-60610.00
2009:Q4,1955796.00,294248.00,947545.00,46752.00,18356.00,83967.00,586306.00,-21378.00,2224061.00,1526988.00,497800.00,0.00,198059.00,1214.00,-268265.00,208448.00,-74470.00,14653.00,85588.00,354344.00,11649.00,-280405.00,45456.00,19189.00,-18273.00,12468.00,-2112.00,-87204.00,-112368.00,-980.00,18704.00,1240.00,6200.00,12976.00,-792.00,2448.00,10268.00,-5404.00,101892.00,325862.00,161169.00,-23784.00,184952.00,1180.00,39272.00,124241.00,-70935.00
2010:Q1,1963670.00,291428.00,949155.00,44492.00,18168.00,83358.00,597800.00,-20731.00,2223987.00,1521197.00,508049.00,0.00,193123.00,1618.00,-260317.00,210014.00,-64987.00,14684.00,83137.00,345321.00,11090.00,-273274.00,26141.00,4604.00,16533.00,8996.00,-5172.00,83182.00,84992.00,-11546.00,6496.00,948.00,2292.00,6816.00,-2984.00,1396.00,14020.00,-834.00,-100416.00,299415.00,90917.00,3533.00,87384.00,560.00,38488.00,169450.00,-68453.00
2010:Q2,1965415.00,282152.00,957878.00,45608.00,18076.00,83023.00,598873.00,-20195.00,2228354.00,1521049.00,512545.00,0.00,192641.00,2119.00,-262939.00,211930.00,-76308.00,25299.00,99819.00,355845.00,10657.00,-266683.00,-26849.00,9435.00,-23164.00,7064.00,-7068.00,-27575.00,-16812.00,-10879.00,-672.00,784.00,4.00,4024.00,-4332.00,792.00,13912.00,1859.00,-1796.00,239834.00,1140.00,-10804.00,11943.00,380.00,38616.00,199698.00,-74520.00
2010:Q3,2020528.00,300716.00,964165.00,50604.00,18088.00,82276.00,624237.00,-19558.00,2242101.00,1515406.00,533327.00,0.00,191792.00,1576.00,-221573.00,213594.00,-83492.00,75513.00,59595.00,357645.00,10349.00,-308399.00,174672.00,4254.00,-8631.00,21952.00,5548.00,96277.00,-6304.00,33385.00,50696.00,2052.00,16448.00,24340.00,4732.00,5252.00,9216.00,3877.00,7856.00,483070.00,48391.00,-12366.00,60758.00,508.00,38516.00,395655.00,15918.00
2010:Q4,2044493.00,316220.00,970214.00,49948.00,18180.00,81742.00,626910.00,-18721.00,2248863.00,1515566.00,541383.00,0.00,190963.00,951.00,-204370.00,215395.00,-82098.00,93123.00,73196.00,348618.00,10166.00,-285588.00,135376.00,4455.00,-8634.00,19448.00,2824.00,69733.00,-9064.00,22705.00,40912.00,1852.00,13328.00,20080.00,2812.00,4440.00,15096.00,-818.00,5940.00,420964.00,148967.00,16109.00,132859.00,2020.00,38276.00,231701.00,19927.00
2011:Q1,2034326.00,316172.00,982849.00,51552.00,18280.00,80268.00,603192.00,-17987.00,2249443.00,1515612.00,544792.00,0.00,188185.00,854.00,-215117.00,217725.00,-72770.00,75378.00,31195.00,340149.00,9709.00,-318663.00,-75598.00,17115.00,-4813.00,4304.00,-9640.00,-74755.00,-19148.00,-42323.00,-10644.00,548.00,-3188.00,-864.00,-6168.00,-60.00,-1200.00,4182.00,-3700.00,243064.00,-85894.00,-7878.00,-78016.00,424.00,37948.00,290586.00,44183.00
2011:Q2,2052055.00,318432.00,995133.00,48108.00,18280.00,79300.00,610259.00,-17457.00,2252515.00,1529592.00,533865.00,0.00,188619.00,439.00,-200460.00,220672.00,-72656.00,92868.00,26260.00,339395.00,9335.00,-322470.00,-36155.00,25535.00,14880.00,6460.00,-7920.00,-79770.00,-17804.00,-58442.00,-3400.00,740.00,-864.00,2408.00,-4924.00,576.00,9432.00,-480.00,-2352.00,286316.00,-114155.00,-36220.00,-77935.00,752.00,38320.00,361399.00,66608.00
2011:Q3,2015331.00,327964.00,994819.00,50412.00,18220.00,78740.00,562305.00,-17129.00,2242193.00,1530360.00,520474.00,0.00,190916.00,443.00,-226862.00,223799.00,-73554.00,70491.00,-10753.00,340547.00,9042.00,-360342.00,2566.00,6503.00,12469.00,388.00,304.00,-28597.00,236.00,-30573.00,1292.00,32.00,416.00,2612.00,220.00,112.00,4596.00,3717.00,240.00,362908.00,-3878.00,6076.00,-9954.00,1052.00,38540.00,327194.00,81244.00
2011:Q4,2020268.00,333704.00,1003293.00,50744.00,18084.00,78556.00,552765.00,-16878.00,2241517.00,1523637.00,522340.00,0.00,195093.00,447.00,-221249.00,226483.00,-76361.00,81595.00,11433.00,341876.00,8832.00,-339275.00,1883.00,18014.00,40648.00,-1832.00,-972.00,-60639.00,-11416.00,-4119.00,-40400.00,-352.00,-4352.00,-3584.00,-2320.00,-1192.00,9576.00,2236.00,1948.00,341158.00,9247.00,-4514.00,13761.00,1248.00,38680.00,291983.00,70162.00
2012:Q1,2033618.00,334652.00,1015085.00,50793.00,17996.00,76810.00,551777.00,-13495.00,2258327.00,1536408.00,523383.00,0.00,198085.00,451.00,-224709.00,228845.00,-70503.00,74639.00,31611.00,334636.00,8952.00,-311977.00,-13807.00,-10786.00,19716.00,-1212.00,-492.00,-28879.00,-10812.00,23449.00,-37588.00,-292.00,-3636.00,-2360.00,-1936.00,-996.00,1808.00,9062.00,2268.00,298170.00,-15942.00,1063.00,-17005.00,524.00,38392.00,275196.00,43028.00
2012:Q2,2044704.00,342573.00,1014892.00,52010.00,17975.00,75720.00,552471.00,-10937.00,2275152.00,1530760.00,543443.00,0.00,200493.00,456.00,-230448.00,231318.00,-72120.00,72990.00,49262.00,335183.00,9071.00,-294992.00,104011.00,-499.00,20907.00,5208.00,4576.00,40308.00,-7120.00,60848.00,-16856.00,256.00,3180.00,5812.00,1696.00,872.00,8680.00,10143.00,6308.00,399003.00,44174.00,15954.00,28219.00,1056.00,38216.00,315557.00,23728.00
2012:Q3,2056130.00,349033.00,1012242.00,53440.00,18042.00,74734.00,557729.00,-9090.00,2278433.00,1534150.00,541464.00,0.00,202359.00,460.00,-222303.00,233171.00,-72415.00,83283.00,91497.00,328473.00,9189.00,-246165.00,151719.00,-13531.00,35007.00,10064.00,8432.00,67128.00,-4692.00,65288.00,-2392.00,668.00,8256.00,12400.00,4400.00,2264.00,6800.00,9279.00,9476.00,397884.00,3780.00,11883.00,-8103.00,-428.00,37956.00,356576.00,-8214.00
2012:Q4,2094161.00,360398.00,1025427.00,53701.00,18179.00,74264.00,570072.00,-7880.00,2299799.00,1543943.00,551726.00,0.00,203666.00,464.00,-205638.00,234251.00,-81564.00,110177.00,93834.00,320687.00,9307.00,-236160.00,46397.00,-10244.00,11778.00,5304.00,4676.00,6782.00,-7456.00,28622.00,-17836.00,256.00,3196.00,5580.00,1704.00,876.00,4068.00,9388.00,6484.00,282557.00,-57656.00,-13664.00,-43992.00,496.00,37748.00,301969.00,16343.00
2013:Q1,2123488.00,382413.00,1044467.00,55303.00,18287.00,74757.00,556941.00,-8680.00,2307626.00,1554877.00,547724.00,0.00,204556.00,469.00,-184138.00,235749.00,-72417.00,124028.00,101394.00,320538.00,9048.00,-228192.00,59991.00,10925.00,11255.00,5176.00,4564.00,-69.00,-7388.00,21775.00,-17796.00,248.00,3092.00,5212.00,1648.00,848.00,8356.00,5712.00,6364.00,288184.00,-2765.00,-4280.00,1515.00,1300.00,37980.00,251669.00,22634.00
2013:Q2,2144346.00,385910.00,1045759.00,55535.00,18400.00,75185.00,573074.00,-9517.00,2323144.00,1558226.00,561073.00,0.00,203372.00,473.00,-178798.00,237448.00,-69269.00,127919.00,91585.00,323796.00,9022.00,-241233.00,-79109.00,-5651.00,32381.00,-5856.00,-4184.00,-96303.00,-13044.00,-22995.00,-51116.00,-680.00,-8468.00,-9264.00,-4512.00,-2324.00,12940.00,4453.00,-788.00,162124.00,-57998.00,-16526.00,-41472.00,-176.00,38100.00,182198.00,36334.00
2013:Q3,2138245.00,367026.00,1053780.00,54726.00,18569.00,75725.00,578624.00,-10205.00,2338341.00,1565939.00,571768.00,0.00,200156.00,478.00,-200096.00,239272.00,-74059.00,113235.00,47796.00,326181.00,8990.00,-287375.00,-43788.00,22153.00,14816.00,1508.00,1664.00,-100935.00,-9376.00,-61499.00,-29224.00,-64.00,-772.00,-4.00,-412.00,-212.00,10560.00,3054.00,4020.00,243587.00,-81986.00,-5594.00,-76392.00,452.00,38304.00,286817.00,65439.00
2013:Q4,2141085.00,368079.00,1056314.00,56251.00,18772.00,76129.00,576428.00,-10888.00,2340108.00,1571784.00,572985.00,0.00,194857.00,482.00,-199023.00,241549.00,-70565.00,113091.00,92476.00,325032.00,8951.00,-241507.00,-28456.00,868.00,13884.00,1264.00,1464.00,-57749.00,-9464.00,-17329.00,-29848.00,-84.00,-1024.00,-432.00,-544.00,-280.00,6044.00,3177.00,3848.00,213051.00,-84615.00,-17172.00,-67443.00,592.00,38300.00,258774.00,20615.00
2014:Q1,2173552.00,384924.00,1058985.00,57652.00,18984.00,76436.00,588060.00,-11489.00,2352425.00,1582909.00,581427.00,0.00,187602.00,487.00,-178873.00,243612.00,-70449.00,135188.00,115382.00,322603.00,8905.00,-216126.00,83370.00,8766.00,17224.00,9536.00,8040.00,4501.00,-5528.00,7697.00,-5852.00,612.00,7572.00,10048.00,4036.00,2080.00,8168.00,1671.00,9300.00,299496.00,-70133.00,-6953.00,-63180.00,204.00,38324.00,331101.00,19806.00
2014:Q2,2214827.00,369698.00,1072616.00,56621.00,19142.00,77010.00,631609.00,-11869.00,2379546.00,1594027.00,602362.00,0.00,182665.00,492.00,-164719.00,245322.00,-72502.00,153105.00,169870.00,330699.00,8900.00,-169729.00,172173.00,4723.00,6579.00,14528.00,12036.00,76578.00,-3708.00,59878.00,6764.00,1016.00,12628.00,16332.00,6732.00,3468.00,13352.00,5085.00,12760.00,341903.00,-12319.00,1283.00,-13602.00,524.00,38800.00,314898.00,-16765.00
2014:Q3,2255353.00,387341.00,1081329.00,59193.00,19218.00,77383.00,643067.00,-12178.00,2419152.00,1610107.00,628443.00,0.00,180105.00,497.00,-163799.00,247141.00,-74716.00,158058.00,193760.00,333521.00,8934.00,-148695.00,-13870.00,15061.00,9909.00,-3084.00,-1992.00,-33496.00,-11512.00,26384.00,-42388.00,-444.00,-5536.00,-6284.00,-2952.00,-1520.00,6108.00,3404.00,976.00,134825.00,-79154.00,-16904.00,-62250.00,316.00,39140.00,174523.00,-35702.00
2014:Q4,2267172.00,396633.00,1089673.00,60749.00,19185.00,77979.00,635138.00,-12185.00,2439135.00,1619383.00,639351.00,0.00,179899.00,502.00,-171963.00,248304.00,-66028.00,142369.00,175985.00,339528.00,9009.00,-172552.00,111854.00,35473.00,1981.00,5984.00,5240.00,30345.00,-7724.00,51849.00,-17844.00,304.00,3760.00,5272.00,2004.00,1032.00,12600.00,4815.00,7108.00,284407.00,20687.00,-2993.00,23680.00,432.00,39420.00,223868.00,-33616.00
2015:Q1,2291911.00,402623.00,1089547.00,60936.00,19099.00,78552.00,652885.00,-11731.00,2448999.00,1615693.00,650733.00,0.00,182066.00,507.00,-157088.00,248978.00,-67878.00,159768.00,195034.00,340241.00,9124.00,-154331.00,178871.00,-21238.00,28486.00,14180.00,11784.00,89813.00,-4456.00,77337.00,3820.00,976.00,12136.00,16244.00,6468.00,3332.00,1764.00,15330.00,12708.00,333202.00,54254.00,-1803.00,56057.00,400.00,39192.00,239356.00,-35266.00
2015:Q2,2301125.00,406524.00,1093989.00,60581.00,19010.00,79263.00,653292.00,-11534.00,2490172.00,1638447.00,667046.00,0.00,184167.00,512.00,-189047.00,250774.00,-68280.00,130007.00,61803.00,356610.00,9195.00,-304002.00,-27701.00,20268.00,2788.00,4136.00,3776.00,-85166.00,-8640.00,-55186.00,-23324.00,148.00,1836.00,2832.00,976.00,504.00,10176.00,6105.00,5904.00,276301.00,16502.00,8092.00,8410.00,112.00,40356.00,219331.00,68204.00
2015:Q3,2322747.00,404488.00,1102952.00,60137.00,18989.00,80079.00,667406.00,-11304.00,2510685.00,1652058.00,671898.00,0.00,186213.00,516.00,-187938.00,252052.00,-71948.00,136062.00,209996.00,359219.00,9223.00,-158446.00,186313.00,-6253.00,-2992.00,14300.00,11912.00,116816.00,10800.00,91492.00,1484.00,972.00,12068.00,15320.00,6432.00,3312.00,-4464.00,6911.00,25020.00,344760.00,6390.00,-27433.00,33823.00,-268.00,40672.00,297966.00,-73934.00
2015:Q4,2410296.00,410613.00,1106520.00,59558.00,19030.00,80635.00,744899.00,-10959.00,2521396.00,1658467.00,674195.00,0.00,188213.00,521.00,-111100.00,252340.00,-69080.00,210320.00,135118.00,352563.00,9208.00,-226653.00,45273.00,-27912.00,25922.00,14332.00,11960.00,-8927.00,-9548.00,59237.00,-71608.00,968.00,12024.00,15364.00,6408.00,3300.00,-3888.00,7558.00,1156.00,271926.00,-36485.00,-3387.00,-33098.00,840.00,40284.00,267287.00,75202.00
2016:Q1,2354082.00,412044.00,1111711.00,62371.00,19112.00,81603.00,678123.00,-10882.00,2527675.00,1653972.00,683040.00,0.00,190138.00,525.00,-173593.00,252577.00,-73376.00,152360.00,164219.00,366524.00,9179.00,-211484.00,70181.00,25942.00,5284.00,3820.00,3056.00,18404.00,-10700.00,63600.00,-38656.00,312.00,3848.00,5168.00,2052.00,1056.00,-3132.00,5859.00,2672.00,281665.00,22095.00,-665.00,22760.00,768.00,40700.00,218102.00,-11859.00
2016:Q2,2357212.00,408096.00,1124897.00,58640.00,19221.00,81976.00,675573.00,-11191.00,2549931.00,1669060.00,688678.00,0.00,191664.00,529.00,-192719.00,255238.00,-73832.00,136351.00,215565.00,355089.00,9160.00,-148684.00,193482.00,1372.00,20470.00,7532.00,6032.00,111909.00,2560.00,62729.00,38420.00,612.00,7588.00,9844.00,4044.00,2084.00,18180.00,6747.00,5268.00,342166.00,65581.00,10700.00,54881.00,236.00,40616.00,235733.00,-79214.00
