date,FU893161705.Q,FU313161705.Q,FU403161705.Q,FU413065005.Q,FU893061705.Q,FU153061705.Q,FU103061703.Q,FU313061703.Q,FU213061703.Q,FU713061705.Q,FU763061705.Q,FU753061703.Q,FU743061703.Q,FU473061705.Q,FU513061703.Q,FU543061705.Q,FU573061705.Q,FU343061705.Q,FU223061743.Q,FU633061700.Q,FU653061703.Q,FU403061705.Q,FU673061703.Q,FU643061773.Q,FU663061703.Q,FU733061703.Q,FU263061705.Q
2000:Q2,95852.00,459.00,62260.00,33133.00,95852.00,28143.00,2884.00,0.00,9542.00,-10.00,1471.00,-1250.00,410.00,384.00,1877.00,1849.00,-13277.00,-14.00,18791.00,-12355.00,1484.00,19393.00,5096.00,-883.00,4808.00,219.00,27290.00
2000:Q3,128517.00,-606.00,69860.00,59263.00,128517.00,17099.00,844.00,0.00,11323.00,-10.00,-10398.00,349.00,1815.00,-4933.00,2732.00,3471.00,-9053.00,21.00,15791.00,2054.00,10611.00,38452.00,-1285.00,1231.00,7521.00,112.00,40770.00
2000:Q4,153825.00,-295.00,76770.00,77350.00,153825.00,-5927.00,-3510.00,0.00,9486.00,0.00,6581.00,1914.00,1857.00,46.00,1987.00,2439.00,-12630.00,112.00,19791.00,25034.00,3197.00,62529.00,-2733.00,386.00,1082.00,-272.00,42456.00
2001:Q1,108503.00,-559.00,66483.00,42579.00,108503.00,-135240.00,-1139.00,0.00,10563.00,-120.00,-3451.00,2613.00,-1420.00,7464.00,2222.00,5778.00,16676.00,510.00,-2809.00,65934.00,23007.00,64724.00,9392.00,1107.00,11603.00,606.00,30483.00
2001:Q2,173556.00,281.00,71709.00,101566.00,173556.00,8076.00,544.00,0.00,14315.00,0.00,8992.00,-18411.00,83.00,-2113.00,0.00,4644.00,-3697.00,159.00,18591.00,23829.00,34535.00,44515.00,5028.00,2145.00,21047.00,-343.00,11617.00
2001:Q3,204648.00,-88.00,81669.00,123067.00,204648.00,51874.00,1375.00,0.00,8012.00,0.00,34004.00,-634.00,337.00,7848.00,4497.00,4769.00,-10454.00,674.00,-16309.00,55474.00,-3004.00,58572.00,1790.00,2484.00,-15902.00,-64.00,19305.00
2001:Q4,155431.00,-183.00,84287.00,71327.00,155431.00,-58118.00,1336.00,0.00,14404.00,0.00,55189.00,-5589.00,3473.00,6422.00,1572.00,3566.00,-1710.00,302.00,2391.00,14376.00,29658.00,39099.00,17345.00,2559.00,-2663.00,1211.00,30608.00
2002:Q1,169245.00,-449.00,45058.00,124636.00,169245.00,1896.00,786.00,0.00,9788.00,0.00,36999.00,999.00,1038.00,10139.00,4269.00,19490.00,-2992.00,-37.00,1191.00,-19635.00,14604.00,60680.00,5412.00,6806.00,-5964.00,4008.00,19768.00
2002:Q2,121416.00,447.00,34777.00,86192.00,121416.00,-36867.00,639.00,0.00,9664.00,0.00,41275.00,3577.00,1453.00,8132.00,4042.00,14407.00,2848.00,185.00,4291.00,-26150.00,3406.00,7487.00,7242.00,4461.00,18135.00,1257.00,51932.00
2002:Q3,115369.00,395.00,72389.00,42585.00,115369.00,-70184.00,-838.00,0.00,8197.00,0.00,23000.00,6229.00,283.00,-6862.00,4143.00,20659.00,-7055.00,624.00,3040.00,24336.00,32533.00,22416.00,26096.00,2309.00,-1130.00,-583.00,28156.00
2002:Q4,141120.00,105.00,67609.00,73406.00,141120.00,-37692.00,-1243.00,0.00,14077.00,0.00,34576.00,72.00,1167.00,-12890.00,5469.00,25664.00,-9366.00,1339.00,3299.00,2721.00,9570.00,41116.00,35281.00,-2099.00,3010.00,-166.00,27215.00
2003:Q1,127915.00,-395.00,56438.00,71872.00,127915.00,-88327.00,1061.00,0.00,-211.00,0.00,54662.00,779.00,-875.00,10212.00,370.00,6686.00,7815.00,1728.00,4093.00,-1088.00,25128.00,28313.00,30949.00,-4306.00,36279.00,707.00,13940.00
2003:Q2,110724.00,129.00,48109.00,62486.00,110724.00,-66622.00,-5752.00,0.00,10147.00,0.00,76211.00,3088.00,1596.00,1241.00,-285.00,6363.00,7480.00,18.00,-915.00,9713.00,19039.00,-9691.00,32721.00,2023.00,11290.00,-521.00,13580.00
2003:Q3,197182.00,14.00,114968.00,82200.00,197182.00,163691.00,-407.00,0.00,-2633.00,0.00,-62637.00,-8424.00,3319.00,2328.00,141.00,1832.00,11193.00,-402.00,20304.00,29643.00,2742.00,91843.00,23186.00,-2804.00,-53571.00,1297.00,-23459.00
2003:Q4,148015.00,-2157.00,31358.00,118814.00,148015.00,113944.00,-555.00,0.00,4260.00,-10.00,39459.00,-1739.00,665.00,1427.00,2098.00,2132.00,10941.00,-438.00,19028.00,-31735.00,-6143.00,-8605.00,-4451.00,2205.00,-2103.00,-568.00,8203.00
2004:Q1,4803.00,266.00,1400.00,3137.00,4803.00,-9503.00,412.00,0.00,3870.00,0.00,88028.00,-2800.00,974.00,311.00,493.00,2738.00,764.00,-92.00,21184.00,-27893.00,-76597.00,-37604.00,2285.00,8897.00,10050.00,893.00,18393.00
2004:Q2,72936.00,-911.00,53703.00,20144.00,72936.00,-42040.00,-306.00,0.00,15753.00,0.00,7767.00,3056.00,1608.00,3946.00,-1410.00,1764.00,3900.00,-117.00,16901.00,-20288.00,103314.00,-29887.00,-2340.00,-654.00,-7475.00,353.00,19091.00
2004:Q3,43765.00,-38.00,29570.00,14233.00,43765.00,78379.00,-709.00,0.00,5524.00,0.00,-62156.00,-3349.00,1788.00,-4090.00,-1273.00,1431.00,3851.00,495.00,-12459.00,-6700.00,5135.00,-21205.00,-22815.00,3661.00,45597.00,1442.00,31218.00
2004:Q4,-6343.00,78.00,-9674.00,3253.00,-6343.00,95138.00,711.00,0.00,10558.00,0.00,-26301.00,1669.00,290.00,-1312.00,-2795.00,335.00,2331.00,-189.00,-29566.00,-8337.00,-5602.00,-113681.00,6077.00,3888.00,-24632.00,-803.00,85878.00
2005:Q1,-12401.00,-185.00,-35379.00,23163.00,-12401.00,-14788.00,5072.00,0.00,5795.00,0.00,92733.00,-916.00,591.00,2175.00,1919.00,10339.00,2563.00,-99.00,-23188.00,-57381.00,-3037.00,-42286.00,4113.00,-522.00,911.00,63.00,3542.00
2005:Q2,18906.00,-346.00,-15917.00,35169.00,18906.00,69891.00,1233.00,0.00,4700.00,0.00,-25757.00,6993.00,1566.00,-46.00,474.00,1387.00,278.00,39.00,-23130.00,-47061.00,11017.00,-47804.00,-17469.00,370.00,27754.00,-764.00,55235.00
2005:Q3,-24806.00,-94.00,-67313.00,42601.00,-24806.00,-13196.00,-1482.00,0.00,17763.00,0.00,-10297.00,-6784.00,199.00,-4506.00,2799.00,2142.00,3854.00,248.00,513.00,-22379.00,27140.00,-35500.00,-3425.00,-1520.00,-17861.00,-1280.00,38766.00
2005:Q4,98299.00,199.00,34568.00,63532.00,98299.00,63563.00,1211.00,0.00,9742.00,0.00,-4201.00,-188.00,-1206.00,-4375.00,-242.00,-1443.00,12273.00,-144.00,-3412.00,16381.00,21638.00,-9835.00,-23910.00,-2375.00,-17069.00,-355.00,42246.00
2006:Q1,75968.00,-253.00,-2514.00,78735.00,75968.00,-18841.00,-702.00,0.00,1888.00,0.00,51792.00,-6654.00,-106.00,2865.00,1553.00,6594.00,-313.00,-125.00,-1385.00,-6950.00,-12818.00,-4924.00,-3660.00,-320.00,29040.00,750.00,38284.00
2006:Q2,113440.00,57.00,48789.00,64594.00,113440.00,-52028.00,-1710.00,0.00,9415.00,0.00,31057.00,7388.00,-1216.00,-472.00,1453.00,-721.00,3367.00,-113.00,-1543.00,-2718.00,12327.00,-2897.00,-11153.00,7631.00,25142.00,1141.00,89090.00
2006:Q3,55785.00,-254.00,-20874.00,76913.00,55785.00,36832.00,-29.00,0.00,16859.00,0.00,-32079.00,227.00,-1226.00,-9382.00,759.00,-6318.00,6268.00,237.00,-932.00,-12666.00,7445.00,-18500.00,13051.00,7141.00,5797.00,-529.00,42830.00
2006:Q4,82699.00,124.00,10181.00,72394.00,82699.00,-3725.00,223.00,0.00,11355.00,0.00,-16614.00,3194.00,-3206.00,-6864.00,5236.00,-7626.00,6515.00,-221.00,11435.00,-6218.00,42732.00,-10744.00,24313.00,10332.00,-22923.00,-1388.00,46893.00
2007:Q1,131680.00,-329.00,16350.00,115659.00,131680.00,59056.00,-2098.00,0.00,15828.00,0.00,-7888.00,-706.00,0.00,-120.00,1240.00,2151.00,746.00,-190.00,1633.00,-4053.00,16167.00,-16669.00,-776.00,11407.00,9726.00,1365.00,44861.00
2007:Q2,161695.00,-24.00,40007.00,121712.00,161695.00,25253.00,-2016.00,0.00,10128.00,0.00,-5134.00,2133.00,-130.00,596.00,2667.00,1438.00,748.00,-288.00,5500.00,6070.00,49202.00,-8989.00,4296.00,-615.00,-25156.00,-986.00,96978.00
2007:Q3,313741.00,-203.00,138147.00,175797.00,313741.00,176395.00,1949.00,0.00,10641.00,0.00,-65192.00,1539.00,-1427.00,-2141.00,35.00,2099.00,746.00,101.00,-5638.00,45330.00,-1203.00,5576.00,-6274.00,2478.00,92018.00,1152.00,55557.00
2007:Q4,298194.00,186.00,85160.00,212848.00,298194.00,60562.00,-216.00,0.00,8134.00,0.00,-32790.00,-930.00,-1111.00,-2461.00,-4542.00,-1773.00,746.00,212.00,-5749.00,56576.00,41641.00,9013.00,20829.00,10228.00,100552.00,-2814.00,42087.00
2008:Q1,166064.00,319.00,26154.00,139591.00,166064.00,-5374.00,-3693.00,0.00,3425.00,0.00,-10149.00,-2221.00,-604.00,5122.00,-5652.00,975.00,-778.00,1030.00,-4806.00,156237.00,-9178.00,25433.00,-7324.00,3413.00,-7136.00,3080.00,24264.00
2008:Q2,322027.00,63.00,161752.00,160212.00,322027.00,48166.00,519.00,0.00,-5465.00,0.00,66159.00,-293.00,2094.00,7241.00,-913.00,-8669.00,-778.00,-85.00,2502.00,36873.00,-46.00,125893.00,-1499.00,7008.00,3133.00,15333.00,24854.00
2008:Q3,182591.00,-423.00,47234.00,135780.00,182591.00,198682.00,-1097.00,3311.00,-12558.00,14500.00,-1096.00,-9224.00,-419.00,1613.00,-8211.00,9982.00,-778.00,-292.00,-8551.00,96226.00,-3204.00,-17528.00,-184.00,-6156.00,38848.00,-11678.00,-99595.00
2008:Q4,98266.00,248.00,26177.00,71841.00,98266.00,47833.00,1650.00,51116.00,-5095.00,5208.00,81284.00,5199.00,-3021.00,470.00,-8380.00,4392.00,-779.00,-890.00,-17441.00,243478.00,-79765.00,73243.00,-17025.00,-3544.00,-107393.00,9177.00,-181451.00
2009:Q1,16129.00,-798.00,-68561.00,85488.00,16129.00,-267155.00,-450.00,52284.00,-8584.00,267321.00,18842.00,-5463.00,-1580.00,9112.00,1904.00,-568.00,-1566.00,-224.00,-5673.00,30850.00,39264.00,43981.00,-60458.00,3529.00,-20670.00,-9743.00,-68824.00
2009:Q2,-41727.00,-274.00,-177630.00,136177.00,-41727.00,-299187.00,4261.00,43659.00,6356.00,272022.00,58248.00,-6456.00,682.00,8607.00,5333.00,3923.00,-1565.00,-69.00,-7811.00,-46590.00,16929.00,-4962.00,-37660.00,8209.00,-44760.00,748.00,-21644.00
2009:Q3,-19840.00,928.00,-161773.00,141005.00,-19840.00,-40232.00,-351.00,22957.00,11914.00,264490.00,-5798.00,-4170.00,-1677.00,4710.00,6725.00,686.00,-1567.00,120.00,2774.00,-108154.00,29604.00,-29581.00,-61591.00,4378.00,-35651.00,-27.00,-79399.00
2009:Q4,-14466.00,293.00,-110418.00,95659.00,-14466.00,-101600.00,709.00,23080.00,4555.00,244709.00,96722.00,-3211.00,-1320.00,5372.00,-474.00,3770.00,-1566.00,199.00,5983.00,-95731.00,-8939.00,-36877.00,-64449.00,-554.00,-30692.00,1992.00,-56144.00
2010:Q1,70801.00,86.00,35498.00,35217.00,70801.00,33378.00,3138.00,-10011.00,1641.00,169435.00,4769.00,-539.00,-2101.00,12942.00,420.00,96.00,1650.00,90.00,3328.00,-78765.00,20042.00,-45090.00,-34081.00,3916.00,16630.00,-1759.00,-28328.00
2010:Q2,-18374.00,269.00,-84919.00,66276.00,-18374.00,-94470.00,878.00,-11066.00,-219.00,45204.00,-9031.00,-752.00,-2205.00,9859.00,-1119.00,1466.00,1650.00,200.00,1123.00,-14756.00,68852.00,-29264.00,-35616.00,5508.00,34375.00,-453.00,11462.00
2010:Q3,-65740.00,121.00,-115299.00,49438.00,-65740.00,10121.00,626.00,-10929.00,12725.00,-50245.00,50688.00,-501.00,-3214.00,2954.00,1331.00,707.00,1651.00,664.00,-3007.00,-36821.00,-16681.00,-12657.00,-23967.00,14077.00,11655.00,8026.00,-22943.00
2010:Q4,-25555.00,190.00,-69046.00,43301.00,-25555.00,55007.00,-2955.00,-15179.00,10206.00,-93043.00,63655.00,-2985.00,-161.00,15114.00,-4179.00,1988.00,1650.00,-348.00,1046.00,-12669.00,2507.00,1953.00,-2340.00,14699.00,-23724.00,-9047.00,-26750.00
2011:Q1,50546.00,298.00,2775.00,47473.00,50546.00,177354.00,-3375.00,-10777.00,-2791.00,-69951.00,34593.00,4902.00,-5869.00,15201.00,1386.00,-393.00,-2364.00,-140.00,-1051.00,-29909.00,-97458.00,-3110.00,4501.00,47314.00,3380.00,1154.00,-12051.00
2011:Q2,-70990.00,39.00,-119979.00,48950.00,-70990.00,-9816.00,2697.00,-34770.00,-749.00,-44093.00,-2206.00,-853.00,-935.00,4324.00,1773.00,-1871.00,-2364.00,310.00,-3652.00,-13708.00,227.00,-5660.00,-1807.00,26242.00,21533.00,9271.00,-14883.00
2011:Q3,7168.00,484.00,-34578.00,41262.00,7168.00,13315.00,-2108.00,-33087.00,352.00,-46406.00,16964.00,1616.00,-640.00,2338.00,2128.00,-1039.00,-2364.00,253.00,-12004.00,24560.00,28060.00,-106.00,-5933.00,22251.00,-7957.00,11738.00,-4763.00
2011:Q4,-7746.00,286.00,-35417.00,27385.00,-7746.00,-92507.00,1101.00,-39496.00,-10048.00,-37474.00,57552.00,-1618.00,-525.00,8751.00,2.00,-2629.00,-2364.00,302.00,-9793.00,20264.00,140093.00,-9209.00,-13.00,8877.00,-19038.00,-10118.00,-9856.00
2012:Q1,-44637.00,-835.00,-68727.00,24925.00,-44637.00,-58948.00,-3923.00,-29630.00,-9512.00,-8408.00,64410.00,-1517.00,290.00,13547.00,-1086.00,-1894.00,485.00,497.00,-8904.00,-78015.00,39838.00,-11240.00,-5.00,54817.00,920.00,-7256.00,897.00
2012:Q2,8307.00,35.00,-38758.00,47030.00,8307.00,29187.00,628.00,-1461.00,-4180.00,13219.00,-30348.00,3224.00,-311.00,4891.00,-2494.00,-12255.00,484.00,609.00,-10401.00,7478.00,40869.00,-5292.00,-59.00,17717.00,21156.00,-18149.00,-46205.00
2012:Q3,2145.00,-74.00,-28298.00,30517.00,2145.00,39424.00,1116.00,0.00,-627.00,-28095.00,4445.00,-2079.00,-820.00,-2028.00,-1179.00,-1493.00,486.00,350.00,-3113.00,-3638.00,-40374.00,-18533.00,-22.00,57206.00,-4299.00,-211.00,5629.00
2012:Q4,10004.00,485.00,-18852.00,28371.00,10004.00,-76552.00,1002.00,0.00,-4437.00,85052.00,-3025.00,1905.00,-1370.00,-1532.00,-2712.00,-2933.00,484.00,92.00,-2279.00,12009.00,66276.00,-13250.00,73.00,-20260.00,4100.00,1289.00,-33928.00
2013:Q1,35865.00,-253.00,10785.00,25333.00,35865.00,-40986.00,-7495.00,0.00,-4434.00,139924.00,40916.00,-4369.00,-185.00,9215.00,-1265.00,-317.00,-1452.00,-562.00,-2083.00,-18698.00,1508.00,-9982.00,-143.00,-11684.00,-15700.00,3077.00,-39420.00
2013:Q2,68882.00,336.00,34169.00,34377.00,68882.00,-21135.00,1617.00,0.00,-12787.00,133944.00,15155.00,-1597.00,-272.00,3960.00,-3075.00,-131.00,-1453.00,-472.00,-233.00,19987.00,16751.00,-8115.00,-71.00,-13294.00,-28077.00,-1039.00,-30781.00
2013:Q3,52748.00,136.00,10057.00,42555.00,52748.00,29910.00,102.00,0.00,-7311.00,125427.00,-25275.00,32.00,-226.00,-4170.00,-2368.00,-1908.00,-1452.00,-452.00,2229.00,9172.00,-55244.00,2167.00,-36.00,-20980.00,-20172.00,4158.00,19145.00
2013:Q4,80435.00,-611.00,52526.00,28520.00,80435.00,1916.00,1571.00,0.00,-7385.00,144643.00,16927.00,-780.00,-90.00,-6809.00,-2335.00,-1200.00,-1453.00,-205.00,2927.00,6834.00,-4352.00,-6803.00,46.00,-42333.00,8506.00,3370.00,-32560.00
2014:Q1,-73115.00,-484.00,-88873.00,16242.00,-73115.00,44920.00,4037.00,0.00,-1868.00,103068.00,13716.00,-2879.00,-97.00,2743.00,893.00,-4102.00,-603.00,-720.00,908.00,-37014.00,-151098.00,-4308.00,0.00,-9283.00,-824.00,-1853.00,-28751.00
2014:Q2,53414.00,32.00,39214.00,14168.00,53414.00,-3044.00,1908.00,0.00,1547.00,57108.00,4909.00,-1586.00,25.00,-930.00,-410.00,-3582.00,-604.00,176.00,1056.00,2395.00,-15751.00,2029.00,0.00,11024.00,849.00,302.00,-4007.00
2014:Q3,59036.00,-178.00,35622.00,23592.00,59036.00,62938.00,-447.00,0.00,-11050.00,28871.00,22251.00,-468.00,-4.00,-7476.00,587.00,-5193.00,-602.00,-111.00,-2360.00,17549.00,-60598.00,4733.00,0.00,-5022.00,-7492.00,751.00,22179.00
2014:Q4,110823.00,517.00,89316.00,20990.00,110823.00,-823.00,-546.00,0.00,-4522.00,39079.00,2088.00,21.00,-51.00,-6035.00,-938.00,-16314.00,-604.00,140.00,-3740.00,40338.00,27097.00,5350.00,0.00,11805.00,15209.00,803.00,2466.00
2015:Q1,-43447.00,-243.00,-40886.00,-2318.00,-43447.00,-13089.00,-2498.00,0.00,1536.00,-6705.00,54708.00,-1186.00,-254.00,2566.00,-568.00,-1609.00,-6306.00,118.00,-3403.00,-62478.00,14928.00,-3082.00,0.00,-8370.00,2385.00,3050.00,-13190.00
2015:Q2,54940.00,519.00,23363.00,31058.00,54940.00,26096.00,-949.00,0.00,-5811.00,-854.00,30466.00,3965.00,343.00,-3171.00,-2801.00,-1964.00,-1636.00,97.00,-1735.00,10840.00,-25761.00,-6840.00,0.00,-21000.00,1218.00,-1382.00,55819.00
2015:Q3,87194.00,-555.00,35535.00,52214.00,87194.00,89285.00,-325.00,0.00,751.00,8376.00,16018.00,-2335.00,10.00,-8630.00,-1975.00,-4091.00,-301.00,-87.00,-1950.00,60256.00,-51996.00,-4316.00,0.00,-7329.00,-2752.00,700.00,-2115.00
2015:Q4,121932.00,459.00,75479.00,45994.00,121932.00,91822.00,1802.00,0.00,-17648.00,4079.00,63247.00,2152.00,-11.00,-2676.00,-1165.00,-1278.00,-470.00,56.00,382.00,68264.00,-35420.00,-29.00,-100.00,-12945.00,-13014.00,-6670.00,-18446.00
2016:Q1,9388.00,-115.00,-18896.00,28399.00,9388.00,-19535.00,2800.00,0.00,-9591.00,1939.00,5422.00,96.00,-291.00,-2177.00,859.00,6503.00,-337.00,70.00,426.00,-6510.00,18982.00,1319.00,0.00,-511.00,-7172.00,-1939.00,19035.00
2016:Q2,145653.00,117.00,105413.00,40123.00,145653.00,-59473.00,1622.00,0.00,7698.00,-13707.00,18475.00,-225.00,-25.00,5500.00,139.00,4181.00,-993.00,202.00,3665.00,104928.00,11854.00,16786.00,0.00,-1969.00,19612.00,1380.00,26003.00
2016:Q3,81129.00,-193.00,49487.00,31835.00,81129.00,-51924.00,1698.00,0.00,5822.00,-11268.00,57372.00,1909.00,-26.00,-5155.00,1420.00,4049.00,-595.00,261.00,-1089.00,76866.00,9367.00,-8234.00,0.00,-12220.00,-14981.00,-477.00,28334.00
