1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1989:Q4,26156.00,26247.00,26247.00,32224.00,33021.00,-796.00,-5978.00,1430.00,912.00,1290.00,431.00,341.00,341.00,0.00,-3944.00,-3944.00,0.00,1299.00,1101.00,556.00,68.00,477.00,7408.00,10333.00,2074.00,1616.00,6643.00,107.00,874.00,241.00,5219.00,-9366.00
1990:Q1,26447.00,26447.00,26447.00,33588.00,32998.00,590.00,-7142.00,1522.00,931.00,1230.00,410.00,237.00,237.00,0.00,-1626.00,-1626.00,0.00,1060.00,-720.00,-343.00,-71.00,-306.00,8664.00,3430.00,13.00,1466.00,1951.00,1359.00,364.00,211.00,-821.00,4121.00
1990:Q2,26651.00,26651.00,26651.00,30782.00,30651.00,131.00,-4131.00,-355.00,496.00,578.00,193.00,164.00,164.00,0.00,-866.00,-866.00,0.00,801.00,-1721.00,-1469.00,-72.00,-180.00,3776.00,1114.00,2861.00,-615.00,-1132.00,-558.00,82.00,310.00,-821.00,3649.00
1990:Q3,26836.00,26836.00,26836.00,30594.00,29424.00,1170.00,-3758.00,1582.00,965.00,1290.00,430.00,105.00,105.00,0.00,-650.00,-650.00,0.00,554.00,-1112.00,-1484.00,-73.00,445.00,5340.00,492.00,1295.00,325.00,-1128.00,-1992.00,56.00,85.00,-821.00,7521.00
1990:Q4,26998.00,26998.00,26998.00,29575.00,28600.00,976.00,-2578.00,-963.00,-170.00,-430.00,-143.00,60.00,60.00,0.00,-952.00,-952.00,0.00,322.00,350.00,-443.00,-26.00,819.00,1615.00,-4713.00,-212.00,-105.00,-4396.00,1139.00,81.00,121.00,-820.00,5807.00
1991:Q1,27197.00,27197.00,27197.00,26757.00,26967.00,-210.00,440.00,107.00,791.00,-934.00,-312.00,-15.00,-15.00,0.00,-1471.00,-1471.00,0.00,-101.00,2149.00,742.00,-73.00,1480.00,-333.00,-4582.00,-1025.00,738.00,-4295.00,1116.00,143.00,-172.00,-152.00,3314.00
1991:Q2,27303.00,27303.00,27303.00,26419.00,26826.00,-407.00,884.00,4649.00,1266.00,1290.00,431.00,-124.00,-124.00,0.00,-1325.00,-1325.00,0.00,-216.00,3327.00,1663.00,58.00,1606.00,3765.00,3058.00,1671.00,1096.00,291.00,-2892.00,83.00,8.00,348.00,3160.00
1991:Q3,27369.00,27369.00,27369.00,24139.00,26468.00,-2329.00,3230.00,-571.00,-751.00,875.00,292.00,-119.00,-119.00,0.00,-1322.00,-1322.00,0.00,-1080.00,1534.00,1746.00,58.00,-270.00,-3801.00,-15993.00,391.00,-211.00,-16173.00,-1367.00,146.00,32.00,2348.00,11033.00
1991:Q4,27395.00,27534.00,27534.00,27782.00,25957.00,1825.00,-248.00,3859.00,823.00,978.00,326.00,-5.00,-5.00,0.00,-910.00,-910.00,0.00,304.00,2343.00,847.00,140.00,1356.00,4107.00,-8679.00,-981.00,-619.00,-7079.00,2122.00,107.00,103.00,1098.00,9356.00
1992:Q1,27410.00,27410.00,27410.00,26635.00,24913.00,1722.00,775.00,8290.00,2276.00,3158.00,1054.00,107.00,107.00,0.00,-665.00,-665.00,0.00,1184.00,1176.00,244.00,-70.00,1002.00,7515.00,-7326.00,-1166.00,168.00,-6328.00,3087.00,162.00,19.00,3459.00,8114.00
1992:Q2,27452.00,27452.00,27452.00,27957.00,25584.00,2373.00,-505.00,5435.00,1168.00,1467.00,490.00,204.00,204.00,0.00,-590.00,-590.00,0.00,2053.00,643.00,-394.00,-91.00,1128.00,5940.00,-4283.00,3008.00,57.00,-7348.00,-1052.00,153.00,71.00,3459.00,7592.00
1992:Q3,27546.00,29371.00,29371.00,27222.00,25810.00,1412.00,2149.00,8955.00,1880.00,1902.00,217.00,480.00,480.00,0.00,89.00,89.00,0.00,2707.00,1680.00,-665.00,93.00,2252.00,6806.00,-8183.00,1457.00,-744.00,-8896.00,587.00,162.00,32.00,2209.00,11999.00
1992:Q4,27695.00,27695.00,27695.00,27512.00,26656.00,856.00,183.00,3968.00,52.00,440.00,564.00,-64.00,-64.00,0.00,311.00,311.00,0.00,1144.00,1521.00,-104.00,-2.00,1627.00,3785.00,-6661.00,-562.00,1335.00,-7433.00,3691.00,165.00,-5.00,4710.00,1885.00
1993:Q1,27911.00,28210.00,28210.00,28043.00,28729.00,-686.00,168.00,7225.00,1386.00,1705.00,-278.00,312.00,312.00,0.00,-1660.00,-1660.00,0.00,2460.00,3300.00,388.00,104.00,2808.00,7057.00,-12146.00,-4463.00,-1233.00,-6450.00,3318.00,-411.00,14.00,1264.00,15018.00
1993:Q2,28121.00,28121.00,28121.00,28435.00,29132.00,-697.00,-314.00,5725.00,600.00,534.00,570.00,98.00,98.00,0.00,-519.00,-519.00,0.00,769.00,3673.00,684.00,57.00,2932.00,6039.00,-630.00,5122.00,-151.00,-5601.00,-2148.00,-434.00,-66.00,1264.00,8053.00
1993:Q3,28338.00,28402.00,28402.00,27141.00,29729.00,-2588.00,1261.00,5708.00,483.00,-163.00,708.00,67.00,67.00,0.00,-361.00,-361.00,0.00,535.00,4439.00,816.00,65.00,3558.00,4447.00,-5064.00,271.00,-8.00,-5327.00,-1138.00,-426.00,54.00,1265.00,9756.00
1993:Q4,28562.00,28562.00,28562.00,31030.00,31160.00,-130.00,-2468.00,8940.00,763.00,1334.00,138.00,1631.00,147.00,1484.00,-779.00,-779.00,0.00,1155.00,4698.00,709.00,56.00,3933.00,11408.00,-2812.00,3456.00,-1542.00,-4726.00,1449.00,-463.00,29.00,1264.00,11941.00
1994:Q1,28789.00,32937.00,32937.00,35028.00,30849.00,4179.00,-2091.00,11325.00,3793.00,1130.00,288.00,-2444.00,-2476.00,32.00,-1021.00,-1021.00,0.00,3979.00,5600.00,530.00,76.00,4994.00,13416.00,-1438.00,1854.00,558.00,-3850.00,3780.00,109.00,58.00,1200.00,9707.00
1994:Q2,29059.00,29059.00,29059.00,36895.00,32083.00,4812.00,-7836.00,19684.00,2463.00,810.00,1944.00,4416.00,4383.00,33.00,1806.00,1806.00,0.00,3839.00,4406.00,477.00,60.00,3869.00,27520.00,6948.00,6648.00,339.00,-39.00,-1458.00,504.00,-13.00,4951.00,16588.00
1994:Q3,29369.00,29369.00,29369.00,35683.00,32633.00,3050.00,-6314.00,15891.00,4153.00,967.00,229.00,651.00,619.00,32.00,256.00,256.00,0.00,4633.00,5002.00,448.00,60.00,4494.00,22205.00,5869.00,4873.00,54.00,942.00,789.00,320.00,-41.00,4951.00,10318.00
1994:Q4,29718.00,29718.00,29718.00,35517.00,33670.00,1848.00,-5799.00,15546.00,1928.00,664.00,1782.00,2237.00,2204.00,33.00,909.00,909.00,0.00,3842.00,4184.00,592.00,-27.00,3619.00,21345.00,3049.00,1942.00,2736.00,-1629.00,4306.00,487.00,36.00,4951.00,8517.00
1995:Q1,30101.00,30101.00,30101.00,35969.00,36224.00,-254.00,-5868.00,23120.00,5086.00,1624.00,15.00,2157.00,2008.00,149.00,-778.00,-778.00,0.00,5800.00,9216.00,1074.00,-27.00,8169.00,28988.00,8687.00,2435.00,1556.00,4696.00,5968.00,91.00,-39.00,3401.00,10881.00
1995:Q2,30452.00,30452.00,30452.00,33896.00,36229.00,-2333.00,-3444.00,16724.00,2340.00,732.00,1026.00,1056.00,906.00,150.00,-353.00,-353.00,0.00,2616.00,9307.00,1043.00,-30.00,8294.00,20168.00,12625.00,5567.00,59.00,6999.00,-459.00,108.00,-33.00,3401.00,4526.00
1995:Q3,30765.00,30765.00,30765.00,32667.00,36767.00,-4099.00,-1903.00,19244.00,3716.00,1179.00,225.00,1606.00,1457.00,149.00,-565.00,-565.00,0.00,4207.00,8876.00,-17.00,-25.00,8918.00,21147.00,13138.00,3160.00,1046.00,8932.00,2206.00,150.00,-9.00,3401.00,2260.00
1995:Q4,31039.00,31393.00,31393.00,36521.00,37158.00,-637.00,-5128.00,17156.00,2392.00,748.00,661.00,1075.00,925.00,150.00,-357.00,-357.00,0.00,2673.00,9964.00,650.00,20.00,9294.00,22284.00,10899.00,294.00,2253.00,8352.00,6048.00,202.00,21.00,3401.00,1713.00
1996:Q1,31270.00,31270.00,31270.00,37940.00,37596.00,344.00,-6670.00,20324.00,4333.00,531.00,-271.00,1534.00,1431.00,103.00,-398.00,-398.00,0.00,6081.00,8514.00,232.00,-28.00,8310.00,26994.00,12686.00,3588.00,1363.00,7735.00,9564.00,476.00,203.00,7358.00,-3293.00
1996:Q2,31528.00,31528.00,31528.00,40931.00,37941.00,2989.00,-9403.00,28522.00,6703.00,965.00,1052.00,2139.00,2035.00,104.00,-560.00,-560.00,0.00,9702.00,8521.00,73.00,14.00,8434.00,37925.00,21134.00,8368.00,324.00,12442.00,6961.00,578.00,-54.00,7358.00,1948.00
1996:Q3,31810.00,31810.00,31810.00,42962.00,38551.00,4411.00,-11152.00,21855.00,3896.00,992.00,279.00,787.00,683.00,104.00,-189.00,-189.00,0.00,6593.00,9497.00,447.00,-11.00,9061.00,33007.00,19981.00,13196.00,-3037.00,9822.00,5118.00,837.00,20.00,7358.00,-307.00
1996:Q4,32112.00,32112.00,32112.00,41134.00,39600.00,1534.00,-9022.00,24036.00,4246.00,1058.00,1142.00,879.00,775.00,104.00,-214.00,-214.00,0.00,7145.00,9780.00,225.00,121.00,9434.00,33058.00,16642.00,4044.00,2411.00,10187.00,10154.00,426.00,120.00,7358.00,-1642.00
1997:Q1,32411.00,32411.00,32411.00,40884.00,39928.00,955.00,-8473.00,29805.00,4473.00,3297.00,1097.00,1701.00,1564.00,137.00,-698.00,-698.00,0.00,7394.00,12541.00,309.00,3.00,12229.00,38278.00,20187.00,12442.00,1005.00,6740.00,9212.00,1119.00,111.00,15249.00,-7600.00
1997:Q2,32765.00,32765.00,32765.00,42849.00,40787.00,2062.00,-10084.00,34834.00,6198.00,3018.00,617.00,746.00,609.00,137.00,-272.00,-272.00,0.00,10792.00,13735.00,136.00,-5.00,13604.00,44918.00,27169.00,13966.00,-907.00,14110.00,9376.00,1280.00,19.00,13999.00,-6925.00
1997:Q3,33152.00,33152.00,33152.00,45757.00,42614.00,3143.00,-12605.00,29695.00,5162.00,2475.00,1063.00,989.00,851.00,138.00,-379.00,-379.00,0.00,5609.00,14776.00,534.00,13.00,14229.00,42300.00,26032.00,8056.00,5544.00,12432.00,7121.00,900.00,235.00,13999.00,-5987.00
1997:Q4,33569.00,33569.00,33569.00,45785.00,43177.00,2608.00,-12216.00,36682.00,6518.00,1920.00,892.00,798.00,661.00,137.00,-294.00,-294.00,0.00,11289.00,15559.00,-276.00,-20.00,15855.00,48898.00,28538.00,12275.00,-1401.00,17664.00,6207.00,967.00,145.00,12750.00,291.00
1998:Q1,33985.00,33985.00,33985.00,46455.00,43042.00,3413.00,-12471.00,51726.00,260.00,9686.00,1766.00,1847.00,1935.00,-88.00,1889.00,1889.00,0.00,7404.00,28874.00,959.00,26.00,27889.00,64197.00,39439.00,950.00,1637.00,36852.00,6481.00,1302.00,5.00,25530.00,-8560.00
1998:Q2,34447.00,34447.00,34447.00,44142.00,44310.00,-168.00,-9696.00,54034.00,765.00,9186.00,2859.00,1597.00,1684.00,-87.00,1889.00,1889.00,0.00,4455.00,33283.00,667.00,277.00,32339.00,63730.00,50939.00,12064.00,1995.00,36880.00,5643.00,-513.00,2.00,21780.00,-14122.00
1998:Q3,34923.00,34923.00,34923.00,47330.00,46083.00,1247.00,-12407.00,63118.00,2283.00,10685.00,2125.00,1097.00,1185.00,-88.00,1890.00,1890.00,0.00,11134.00,33904.00,951.00,-11.00,32964.00,75525.00,43641.00,7521.00,-830.00,36950.00,11518.00,2576.00,-81.00,20530.00,-2659.00
1998:Q4,35413.00,35413.00,35413.00,48284.00,46213.00,2071.00,-12871.00,53746.00,2803.00,11186.00,2917.00,847.00,935.00,-88.00,1888.00,1888.00,0.00,5224.00,28881.00,470.00,-253.00,28664.00,66617.00,44999.00,4995.00,2956.00,37048.00,6668.00,755.00,225.00,24280.00,-10310.00
1999:Q1,35940.00,35940.00,35940.00,51079.00,48297.00,2782.00,-15139.00,45835.00,-1244.00,12763.00,1940.00,-731.00,-699.00,-32.00,-436.00,-436.00,0.00,7949.00,25594.00,261.00,-17.00,25350.00,60974.00,44520.00,11086.00,1062.00,32372.00,6765.00,-112.00,286.00,15917.00,-6402.00
1999:Q2,36544.00,36544.00,36544.00,50998.00,50205.00,793.00,-14454.00,39792.00,31.00,13012.00,214.00,-480.00,-449.00,-31.00,-592.00,-592.00,0.00,10328.00,17279.00,423.00,5.00,16851.00,54246.00,39640.00,7477.00,1679.00,30484.00,9444.00,5646.00,90.00,20917.00,-21491.00
1999:Q3,37250.00,37662.00,37662.00,50407.00,51235.00,-828.00,-12745.00,49882.00,2541.00,13763.00,1310.00,20.00,52.00,-32.00,-592.00,-592.00,0.00,11908.00,20932.00,588.00,-6.00,20350.00,62627.00,51962.00,14738.00,707.00,36517.00,9560.00,666.00,181.00,18416.00,-18158.00
1999:Q4,38058.00,38058.00,38058.00,52984.00,52115.00,869.00,-14926.00,49538.00,3779.00,13513.00,4671.00,269.00,301.00,-32.00,-592.00,-592.00,0.00,9229.00,18669.00,-186.00,5.00,18850.00,64464.00,57689.00,16295.00,2641.00,38753.00,8700.00,2728.00,87.00,18417.00,-23158.00
2000:Q1,39027.00,39027.00,39027.00,50125.00,53168.00,-3042.00,-11098.00,64118.00,7124.00,18018.00,479.00,433.00,496.00,-63.00,-163.00,-163.00,0.00,16170.00,22057.00,199.00,15.00,21843.00,75216.00,43133.00,8622.00,2894.00,31617.00,10068.00,5913.00,-277.00,22310.00,-5931.00
2000:Q2,39711.00,39711.00,39711.00,58144.00,54795.00,3349.00,-18433.00,70151.00,4610.00,18518.00,275.00,183.00,246.00,-63.00,-164.00,-164.00,0.00,21401.00,25328.00,288.00,-28.00,25068.00,88584.00,62648.00,24352.00,1958.00,36338.00,13216.00,2810.00,279.00,18810.00,-9179.00
2000:Q3,40167.00,40167.00,40167.00,56800.00,55628.00,1173.00,-16633.00,58347.00,-401.00,16018.00,3532.00,933.00,996.00,-63.00,-163.00,-163.00,0.00,17050.00,21378.00,127.00,9.00,21242.00,74980.00,36812.00,5585.00,347.00,30880.00,10261.00,-1199.00,22.00,22661.00,6423.00
2000:Q4,40394.00,40394.00,40394.00,59675.00,56935.00,2740.00,-19281.00,54142.00,-2909.00,15517.00,4399.00,1182.00,1245.00,-63.00,-163.00,-163.00,0.00,14971.00,21145.00,-712.00,39.00,21818.00,73423.00,49826.00,11865.00,2235.00,35726.00,7968.00,4127.00,-47.00,22160.00,-10611.00
2001:Q1,41414.00,41414.00,41414.00,52962.00,52709.00,253.00,-11548.00,41302.00,5218.00,2535.00,2973.00,1432.00,1167.00,265.00,842.00,842.00,0.00,-37.00,28339.00,420.00,-48.00,27967.00,52850.00,36492.00,12072.00,-1401.00,25820.00,-392.00,123.00,-113.00,13790.00,2950.00
2001:Q2,42297.00,42997.00,42997.00,52321.00,53191.00,-870.00,-9323.00,43233.00,3959.00,2284.00,1620.00,1182.00,917.00,265.00,839.00,839.00,0.00,542.00,32807.00,513.00,478.00,31816.00,52556.00,46489.00,13361.00,3074.00,30054.00,-1743.00,315.00,-17.00,13790.00,-6278.00
2001:Q3,42941.00,43557.00,43557.00,55735.00,56188.00,-452.00,-12178.00,32793.00,-2303.00,1284.00,1678.00,430.00,166.00,264.00,841.00,841.00,0.00,973.00,29890.00,1709.00,14.00,28167.00,44971.00,36565.00,8822.00,-5426.00,33169.00,-1687.00,2000.00,143.00,13790.00,-5840.00
2001:Q4,43397.00,43397.00,43397.00,54706.00,57644.00,-2938.00,-11309.00,39559.00,-6079.00,1035.00,3317.00,682.00,417.00,265.00,841.00,841.00,0.00,293.00,39470.00,146.00,8.00,39316.00,50868.00,43933.00,9261.00,154.00,34518.00,-931.00,1611.00,-50.00,13790.00,-7485.00
2002:Q1,43999.00,43999.00,43999.00,55923.00,55180.00,744.00,-11924.00,17804.00,696.00,3613.00,-750.00,-32.00,2.00,-34.00,-158.00,-158.00,0.00,4659.00,9776.00,863.00,-2.00,8915.00,29728.00,34324.00,3825.00,155.00,30344.00,5861.00,749.00,50.00,4680.00,-15936.00
2002:Q2,44506.00,44506.00,44506.00,55365.00,56756.00,-1391.00,-10859.00,20370.00,680.00,3614.00,1010.00,-32.00,2.00,-34.00,-157.00,-157.00,0.00,4749.00,10506.00,1310.00,15.00,9181.00,31228.00,41486.00,8337.00,1385.00,31764.00,5891.00,241.00,55.00,4680.00,-21124.00
2002:Q3,45078.00,45078.00,45078.00,57539.00,57384.00,155.00,-12461.00,17916.00,671.00,3613.00,-1646.00,-32.00,2.00,-34.00,-156.00,-156.00,0.00,4750.00,10716.00,1513.00,23.00,9180.00,30377.00,37207.00,6068.00,-584.00,31723.00,6951.00,240.00,32.00,4681.00,-18735.00
2002:Q4,45756.00,45756.00,45756.00,57693.00,57040.00,653.00,-11937.00,22558.00,672.00,3614.00,3731.00,-32.00,2.00,-34.00,-159.00,-159.00,0.00,4749.00,9983.00,785.00,17.00,9181.00,34494.00,38853.00,5451.00,1681.00,31721.00,6690.00,241.00,235.00,4680.00,-16205.00
2003:Q1,46613.00,46613.00,46613.00,57783.00,56392.00,1392.00,-11171.00,20152.00,1533.00,11168.00,573.00,344.00,514.00,-170.00,29.00,29.00,0.00,-6282.00,12787.00,1657.00,42.00,11088.00,31322.00,16229.00,517.00,-380.00,16092.00,-3487.00,-127.00,-24.00,5847.00,12884.00
2003:Q2,47023.00,47023.00,47023.00,57584.00,57843.00,-259.00,-10561.00,20114.00,1520.00,11167.00,573.00,345.00,515.00,-170.00,30.00,30.00,0.00,-6283.00,12762.00,1106.00,20.00,11636.00,30675.00,19402.00,4033.00,-651.00,16020.00,-8734.00,-128.00,40.00,5847.00,14248.00
2003:Q3,47592.00,47592.00,47592.00,59480.00,59094.00,387.00,-11889.00,20109.00,1518.00,11168.00,574.00,344.00,514.00,-170.00,30.00,30.00,0.00,-6282.00,12757.00,1793.00,60.00,10904.00,31998.00,17212.00,3054.00,-1847.00,16005.00,-7390.00,-127.00,-48.00,5847.00,16504.00
2003:Q4,48308.00,48308.00,48308.00,62120.00,61405.00,716.00,-13813.00,20099.00,1516.00,11167.00,573.00,345.00,515.00,-170.00,28.00,28.00,0.00,-6283.00,12753.00,155.00,472.00,12126.00,33912.00,21057.00,2764.00,2274.00,16019.00,-6568.00,-128.00,-49.00,5847.00,13753.00
2004:Q1,49287.00,49287.00,49287.00,62411.00,60236.00,2175.00,-13124.00,92708.00,30539.00,-7002.00,618.00,1740.00,1325.00,415.00,1138.00,1138.00,0.00,6660.00,59015.00,1392.00,93.00,57530.00,105832.00,65592.00,12821.00,4451.00,48320.00,9773.00,2089.00,1.00,17192.00,11186.00
2004:Q2,50231.00,50231.00,50231.00,68645.00,63209.00,5436.00,-18415.00,92681.00,25452.00,-2073.00,768.00,1740.00,1325.00,415.00,1139.00,1139.00,0.00,6660.00,58995.00,1367.00,6.00,57622.00,111096.00,62679.00,7955.00,-2672.00,57396.00,3254.00,2088.00,-181.00,17192.00,26064.00
2004:Q3,51244.00,56273.00,56273.00,68138.00,65000.00,3138.00,-11865.00,92704.00,25461.00,-2074.00,768.00,1740.00,1325.00,415.00,1137.00,1137.00,0.00,6659.00,59013.00,1530.00,-9.00,57492.00,104569.00,62108.00,6708.00,-2041.00,57441.00,4302.00,2088.00,-60.00,17192.00,18939.00
2004:Q4,52376.00,52376.00,52376.00,68114.00,65350.00,2764.00,-15739.00,92724.00,25467.00,-2073.00,769.00,1740.00,1325.00,415.00,1138.00,1138.00,0.00,6660.00,59023.00,283.00,-46.00,58786.00,108463.00,64363.00,5467.00,1443.00,57453.00,6353.00,2089.00,33.00,17192.00,18433.00
2005:Q1,53627.00,53627.00,53627.00,72030.00,70309.00,1721.00,-18402.00,109259.00,19143.00,5874.00,611.00,1519.00,1494.00,25.00,1336.00,1336.00,0.00,16651.00,64125.00,891.00,45.00,63189.00,127661.00,76146.00,36158.00,-4291.00,44279.00,17460.00,2169.00,258.00,35674.00,-4046.00
2005:Q2,54753.00,54753.00,54753.00,71299.00,70249.00,1050.00,-16546.00,109281.00,19149.00,5875.00,611.00,1519.00,1495.00,24.00,1337.00,1337.00,0.00,16652.00,64138.00,1041.00,-202.00,63299.00,125827.00,87718.00,41401.00,2000.00,44317.00,10227.00,2169.00,-59.00,35675.00,-9903.00
2005:Q3,56100.00,67725.00,67725.00,71575.00,70299.00,1276.00,-3849.00,109357.00,19177.00,5874.00,611.00,1520.00,1495.00,25.00,1337.00,1337.00,0.00,16651.00,64187.00,2574.00,72.00,61541.00,113206.00,87141.00,40932.00,1771.00,44438.00,10243.00,2169.00,-129.00,35674.00,-21891.00
2005:Q4,57452.00,58894.00,58894.00,74061.00,71041.00,3020.00,-15167.00,109398.00,19190.00,5874.00,611.00,1519.00,1495.00,24.00,1336.00,1336.00,0.00,16652.00,64216.00,1019.00,1.00,63196.00,124565.00,90779.00,39398.00,6884.00,44497.00,11723.00,2169.00,-11.00,35674.00,-15769.00
2006:Q1,58684.00,58684.00,58684.00,78058.00,75259.00,2800.00,-19374.00,129927.00,18652.00,5072.00,794.00,368.00,39.00,329.00,-385.00,-385.00,0.00,9988.00,95438.00,990.00,6.00,94442.00,149301.00,99968.00,26315.00,2891.00,70762.00,6756.00,2252.00,-48.00,36152.00,4221.00
2006:Q2,59721.00,59721.00,59721.00,75751.00,74913.00,838.00,-16030.00,129979.00,18671.00,5072.00,794.00,369.00,39.00,330.00,-386.00,-386.00,0.00,9988.00,95471.00,1451.00,20.00,94000.00,146009.00,107237.00,30992.00,5410.00,70835.00,1409.00,2252.00,-731.00,36152.00,-310.00
2006:Q3,60661.00,60661.00,60661.00,75380.00,74240.00,1140.00,-14719.00,129972.00,18668.00,5072.00,794.00,368.00,39.00,329.00,-387.00,-387.00,0.00,9988.00,95469.00,1368.00,96.00,94005.00,144691.00,102386.00,29650.00,1918.00,70818.00,3300.00,2253.00,-178.00,36152.00,778.00
2006:Q4,61661.00,61661.00,61661.00,75448.00,74934.00,514.00,-13787.00,129990.00,18676.00,5072.00,793.00,367.00,38.00,329.00,-386.00,-386.00,0.00,9988.00,95480.00,633.00,50.00,94797.00,143777.00,105807.00,28335.00,6622.00,70850.00,2874.00,2252.00,57.00,36152.00,-3366.00
2007:Q1,62692.00,62692.00,62692.00,77039.00,75577.00,1461.00,-14347.00,119886.00,16728.00,3729.00,543.00,631.00,753.00,-122.00,1861.00,1861.00,0.00,13686.00,82708.00,1107.00,274.00,81327.00,134233.00,114061.00,33562.00,3469.00,77030.00,8564.00,945.00,-2.00,23472.00,-12807.00
2007:Q2,63324.00,63324.00,63324.00,79140.00,78714.00,426.00,-15816.00,119869.00,16723.00,3730.00,542.00,629.00,752.00,-123.00,1860.00,1860.00,0.00,13685.00,82700.00,1090.00,307.00,81303.00,135685.00,115758.00,37022.00,1651.00,77085.00,5704.00,946.00,2.00,23472.00,-10197.00
2007:Q3,63859.00,63859.00,63859.00,78814.00,77894.00,920.00,-14955.00,119879.00,16726.00,3729.00,543.00,631.00,753.00,-122.00,1861.00,1861.00,0.00,13686.00,82703.00,1230.00,73.00,81400.00,134834.00,115105.00,35040.00,2836.00,77229.00,6320.00,945.00,-247.00,23471.00,-10760.00
2007:Q4,64466.00,64466.00,64466.00,76385.00,75934.00,451.00,-11919.00,119820.00,16707.00,3729.00,542.00,629.00,752.00,-123.00,1861.00,1861.00,0.00,13685.00,82667.00,253.00,55.00,82359.00,131739.00,118325.00,35226.00,5738.00,77361.00,5450.00,946.00,43.00,23472.00,-16498.00
2008:Q1,65604.00,65604.00,65604.00,77409.00,79107.00,-1698.00,-11805.00,24438.00,985.00,-308.00,261.00,-1971.00,-1883.00,-88.00,-744.00,-744.00,0.00,-742.00,26957.00,1303.00,589.00,25065.00,36243.00,84984.00,27087.00,9941.00,47956.00,9549.00,1671.00,-247.00,28572.00,-88286.00
2008:Q2,66128.00,66128.00,66128.00,76904.00,76870.00,34.00,-10776.00,24358.00,958.00,-309.00,262.00,-1972.00,-1884.00,-88.00,-741.00,-741.00,0.00,-743.00,26903.00,1029.00,103.00,25771.00,35134.00,89127.00,32751.00,7988.00,48388.00,-7017.00,1670.00,9.00,28572.00,-77227.00
2008:Q3,66680.00,69964.00,69964.00,76467.00,75830.00,637.00,-6503.00,24277.00,930.00,-309.00,261.00,-1971.00,-1883.00,-88.00,-743.00,-743.00,0.00,-742.00,26851.00,1747.00,191.00,24913.00,30780.00,73565.00,30247.00,-5271.00,48589.00,4573.00,1671.00,210.00,28572.00,-77811.00
2008:Q4,66896.00,66896.00,66896.00,74929.00,76174.00,-1244.00,-8033.00,24212.00,908.00,-309.00,261.00,-1971.00,-1883.00,-88.00,-744.00,-744.00,0.00,-742.00,26809.00,-643.00,271.00,27181.00,32245.00,77837.00,29495.00,-403.00,48745.00,-1303.00,1671.00,-173.00,28571.00,-74358.00
2009:Q1,67369.00,68868.00,68868.00,62234.00,66159.00,-3925.00,6634.00,-29207.00,3740.00,-1193.00,-415.00,-1375.00,-1416.00,41.00,-301.00,-301.00,0.00,-6582.00,-23081.00,-2783.00,-592.00,-19706.00,-35841.00,-12869.00,-14494.00,-1749.00,3374.00,5882.00,-1565.00,-399.00,8162.00,-35053.00
2009:Q2,66698.00,68197.00,68197.00,56718.00,61895.00,-5177.00,11479.00,-29336.00,3697.00,-1193.00,-415.00,-1375.00,-1415.00,40.00,-302.00,-302.00,0.00,-6582.00,-23166.00,-2511.00,102.00,-20757.00,-40815.00,-27362.00,-28404.00,-958.00,2000.00,3107.00,-1565.00,-38.00,8162.00,-23119.00
2009:Q3,66215.00,67714.00,67714.00,53957.00,60280.00,-6323.00,13757.00,-29338.00,3696.00,-1193.00,-415.00,-1374.00,-1415.00,41.00,-302.00,-302.00,0.00,-6582.00,-23168.00,-2333.00,193.00,-21028.00,-43095.00,-29173.00,-28781.00,-2716.00,2324.00,4811.00,-1565.00,606.00,8162.00,-25936.00
2009:Q4,66422.00,67920.00,67920.00,55018.00,56375.00,-1357.00,12902.00,-29183.00,3749.00,-1193.00,-416.00,-1375.00,-1415.00,40.00,-302.00,-302.00,0.00,-6582.00,-23064.00,-2176.00,274.00,-21162.00,-42085.00,-27660.00,-30321.00,114.00,2547.00,3064.00,-1566.00,-32.00,8162.00,-24053.00
2010:Q1,66729.00,68671.00,68671.00,58659.00,58457.00,203.00,10012.00,37920.00,-706.00,733.00,778.00,615.00,479.00,136.00,1043.00,1043.00,0.00,9258.00,26199.00,7236.00,16.00,18947.00,27908.00,-11694.00,-7189.00,-2777.00,-1728.00,11843.00,-183.00,-43.00,-17547.00,45532.00
2010:Q2,66556.00,68499.00,68499.00,61550.00,60813.00,737.00,6948.00,37988.00,-681.00,733.00,777.00,616.00,480.00,136.00,1041.00,1041.00,0.00,9258.00,26244.00,8156.00,78.00,18010.00,31040.00,-4767.00,-2026.00,-1066.00,-1675.00,8223.00,-183.00,74.00,-12261.00,39953.00
