1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1992:Q3,3229.00,120.00,200.00,-9.00,-191.00,-50.00,0.00,0.00,0.00,170.00,4844.00,4844.00,875.00,-1586.00,569.00,-1280.00,1470.00,1470.00,0.00,1444.00,-10.00,1454.00,3299.00,3243.00,11.00,0.00,45.00,0.00,0.00,-409.00,121.00,8.00,77.00,-615.00,14.00,14.00,-6299.00,-5669.00,-630.00,-492.00,-492.00,-51.00,-51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1992:Q4,6951.00,48.00,-34.00,33.00,30.00,-80.00,-30.00,0.00,0.00,129.00,-2209.00,-2209.00,-40.00,1011.00,150.00,821.00,-495.00,-495.00,0.00,2602.00,-15.00,2617.00,-277.00,-270.00,35.00,0.00,-42.00,0.00,0.00,-262.00,13.00,2.00,486.00,-763.00,2055.00,2055.00,8185.00,7367.00,819.00,-2366.00,-2366.00,-1301.00,-1301.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1993:Q1,17306.00,-1322.00,-68.00,6.00,-99.00,-120.00,0.00,0.00,0.00,-1041.00,6.00,6.00,-1334.00,-1479.00,-1073.00,-1740.00,-393.00,-393.00,0.00,807.00,-10.00,817.00,5089.00,5058.00,-1.00,0.00,32.00,0.00,0.00,-244.00,13.00,-87.00,-146.00,-23.00,4242.00,4242.00,-9880.00,-8892.00,-988.00,6301.00,6301.00,15512.00,15512.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1993:Q2,10263.00,-747.00,-276.00,53.00,11.00,-137.00,0.00,0.00,0.00,-398.00,-4773.00,-4773.00,-714.00,-638.00,-1063.00,-289.00,522.00,522.00,0.00,971.00,-11.00,982.00,7104.00,6880.00,79.00,0.00,145.00,0.00,0.00,72.00,11.00,60.00,252.00,-251.00,1863.00,1863.00,-4135.00,-3722.00,-414.00,-727.00,-727.00,11465.00,11465.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1993:Q3,3575.00,-1114.00,-362.00,57.00,-19.00,-175.00,0.00,0.00,0.00,-615.00,-3681.00,-3681.00,-8.00,-1195.00,-139.00,-1064.00,-463.00,-463.00,0.00,1842.00,-8.00,1850.00,6849.00,6800.00,84.00,0.00,-35.00,0.00,0.00,-99.00,-28.00,41.00,300.00,-412.00,-1129.00,-1129.00,-2888.00,-2599.00,-289.00,8328.00,8328.00,-2867.00,-2867.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1993:Q4,7066.00,-7317.00,-3691.00,-1694.00,-2604.00,-280.00,0.00,0.00,0.00,952.00,-7324.00,-7324.00,-352.00,-698.00,-1061.00,11.00,-1496.00,-1496.00,0.00,2009.00,-9.00,2018.00,4208.00,4085.00,26.00,0.00,97.00,0.00,0.00,851.00,68.00,31.00,958.00,-206.00,4744.00,4744.00,1041.00,937.00,104.00,8747.00,8747.00,2653.00,2653.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1994:Q1,15313.00,-6504.00,-1971.00,1584.00,-738.00,-4.00,-4790.00,0.00,0.00,-585.00,9912.00,9912.00,432.00,-1434.00,-749.00,-253.00,-192.00,-192.00,0.00,1541.00,-3.00,1544.00,-2708.00,-2741.00,24.00,0.00,9.00,0.00,0.00,989.00,11.00,-9.00,844.00,143.00,3367.00,3367.00,4518.00,4066.00,452.00,910.00,910.00,4482.00,4482.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1994:Q2,8430.00,-1133.00,-567.00,165.00,187.00,86.00,0.00,0.00,0.00,-1004.00,-2380.00,-2380.00,-224.00,-139.00,-308.00,-55.00,487.00,487.00,0.00,2475.00,-2.00,2477.00,8078.00,8031.00,41.00,0.00,6.00,0.00,0.00,-924.00,14.00,90.00,-409.00,-618.00,-729.00,-729.00,5609.00,5048.00,561.00,-930.00,-930.00,-1761.00,-1761.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1994:Q3,8208.00,617.00,491.00,27.00,63.00,443.00,0.00,0.00,0.00,-407.00,274.00,274.00,423.00,400.00,913.00,-90.00,-154.00,-154.00,0.00,1903.00,1.00,1902.00,7685.00,7560.00,117.00,0.00,8.00,0.00,0.00,671.00,76.00,18.00,52.00,525.00,150.00,150.00,-614.00,-553.00,-61.00,-3535.00,-3535.00,388.00,388.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1994:Q4,32939.00,8893.00,5265.00,2017.00,880.00,-129.00,0.00,0.00,0.00,860.00,-6222.00,-6222.00,-878.00,-955.00,-1941.00,108.00,-206.00,-206.00,0.00,1851.00,0.00,1851.00,9703.00,9339.00,41.00,0.00,323.00,0.00,0.00,117.00,43.00,24.00,220.00,-170.00,1472.00,1472.00,16356.00,14720.00,1636.00,2483.00,2483.00,325.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995:Q1,13683.00,-115.00,-249.00,107.00,-320.00,109.00,0.00,0.00,0.00,238.00,4592.00,4592.00,1543.00,-456.00,1048.00,39.00,647.00,647.00,0.00,1552.00,13.00,1539.00,-5894.00,-5809.00,-78.00,0.00,-7.00,0.00,0.00,577.00,-21.00,-15.00,855.00,-242.00,1019.00,1019.00,10206.00,9185.00,1021.00,-5201.00,-5201.00,5213.00,5213.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995:Q2,10513.00,-647.00,445.00,39.00,-1030.00,-37.00,0.00,0.00,0.00,-64.00,-1012.00,-1012.00,252.00,109.00,593.00,-232.00,-249.00,-249.00,0.00,1694.00,13.00,1681.00,538.00,534.00,-33.00,0.00,37.00,0.00,0.00,390.00,23.00,118.00,458.00,-209.00,1966.00,1966.00,6311.00,5680.00,631.00,-1108.00,-1108.00,2269.00,2269.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995:Q3,14812.00,-205.00,-108.00,5.00,206.00,589.00,0.00,0.00,0.00,-897.00,1617.00,1617.00,822.00,-1473.00,-1072.00,421.00,-306.00,-306.00,0.00,2333.00,13.00,2320.00,1577.00,1567.00,23.00,0.00,-13.00,0.00,0.00,760.00,-49.00,76.00,1087.00,-355.00,1257.00,1257.00,-2466.00,-2219.00,-247.00,8610.00,8610.00,2286.00,2286.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1995:Q4,31797.00,-12548.00,-9756.00,-1931.00,-277.00,-523.00,0.00,0.00,0.00,-61.00,-5187.00,-5187.00,-242.00,-1111.00,-1403.00,50.00,349.00,349.00,0.00,4913.00,13.00,4900.00,10153.00,10245.00,5.00,0.00,-97.00,0.00,0.00,-912.00,-67.00,32.00,1266.00,-2143.00,1675.00,1675.00,12637.00,11373.00,1264.00,1241.00,1241.00,19877.00,19877.00,952.00,133.00,8.00,199.00,52.00,342.00,218.00
1996:Q1,38824.00,8092.00,8505.00,10.00,-181.00,133.00,0.00,0.00,0.00,-375.00,4442.00,4442.00,537.00,-269.00,-422.00,690.00,-378.00,-378.00,0.00,1854.00,5.00,1849.00,-890.00,-1499.00,-22.00,0.00,631.00,0.00,0.00,839.00,-46.00,7.00,1350.00,-473.00,582.00,582.00,1938.00,1744.00,194.00,10517.00,10517.00,10608.00,10608.00,952.00,-14.00,8.00,199.00,51.00,342.00,366.00
1996:Q2,21100.00,327.00,-777.00,157.00,-64.00,559.00,0.00,0.00,0.00,452.00,77.00,77.00,649.00,-1175.00,-653.00,127.00,85.00,85.00,0.00,1203.00,4.00,1199.00,13573.00,13559.00,-56.00,0.00,70.00,0.00,0.00,-110.00,-6.00,133.00,170.00,-407.00,5377.00,5377.00,2179.00,1961.00,218.00,741.00,741.00,-2779.00,-2779.00,952.00,-15.00,8.00,199.00,52.00,342.00,366.00
1996:Q3,12124.00,-1109.00,674.00,248.00,-1829.00,253.00,0.00,0.00,0.00,-455.00,13267.00,13267.00,1001.00,-1.00,458.00,542.00,154.00,154.00,0.00,2955.00,5.00,2950.00,8345.00,8372.00,74.00,0.00,-101.00,0.00,0.00,-392.00,113.00,51.00,-538.00,-18.00,-2627.00,-2627.00,-6700.00,-6030.00,-670.00,-2914.00,-2914.00,-807.00,-807.00,952.00,-15.00,8.00,199.00,51.00,341.00,368.00
1996:Q4,44970.00,-4682.00,921.00,-1074.00,1620.00,-5788.00,0.00,0.00,0.00,-361.00,-13897.00,-13897.00,-545.00,832.00,-124.00,411.00,345.00,345.00,0.00,-1472.00,5.00,-1477.00,8078.00,7518.00,72.00,0.00,488.00,0.00,0.00,-54.00,-34.00,23.00,224.00,-267.00,4742.00,4742.00,5671.00,5104.00,567.00,7474.00,7474.00,37525.00,37525.00,952.00,-14.00,8.00,199.00,52.00,342.00,365.00
1997:Q1,5412.00,4241.00,-1910.00,576.00,560.00,5391.00,0.00,0.00,0.00,-376.00,4675.00,4675.00,579.00,-129.00,105.00,345.00,-405.00,-405.00,0.00,1477.00,0.00,1477.00,-4725.00,-4870.00,-43.00,0.00,188.00,0.00,0.00,-206.00,-32.00,12.00,112.00,-298.00,-4478.00,-4478.00,3331.00,2998.00,333.00,6943.00,6943.00,-8675.00,-8675.00,2784.00,28.00,279.00,858.00,491.00,870.00,258.00
1997:Q2,44139.00,-1382.00,-75.00,-11.00,-948.00,-224.00,0.00,0.00,0.00,-124.00,1668.00,1668.00,515.00,577.00,617.00,475.00,-42.00,-42.00,0.00,1724.00,0.00,1724.00,15723.00,15640.00,49.00,0.00,34.00,0.00,0.00,698.00,-84.00,113.00,633.00,35.00,950.00,950.00,-5919.00,-5327.00,-592.00,9036.00,9036.00,17807.00,17807.00,2784.00,29.00,279.00,858.00,491.00,870.00,257.00
1997:Q3,42790.00,4562.00,-404.00,393.00,4873.00,521.00,0.00,0.00,0.00,-821.00,3436.00,3436.00,-261.00,-876.00,-649.00,-488.00,-264.00,-264.00,0.00,747.00,1.00,746.00,9442.00,9355.00,42.00,0.00,45.00,0.00,0.00,198.00,48.00,78.00,131.00,-59.00,-2319.00,-2319.00,5399.00,4859.00,540.00,17057.00,17057.00,2885.00,2885.00,2784.00,29.00,279.00,859.00,491.00,870.00,256.00
1997:Q4,68157.00,-1524.00,-6.00,-574.00,-107.00,-548.00,0.00,0.00,0.00,-289.00,7482.00,7482.00,-1080.00,-2104.00,-2654.00,-530.00,671.00,671.00,0.00,-736.00,0.00,-736.00,15979.00,15979.00,84.00,0.00,-84.00,0.00,0.00,-1722.00,-97.00,-126.00,-953.00,-546.00,30222.00,30222.00,-3409.00,-3068.00,-341.00,3725.00,3725.00,17868.00,17868.00,2784.00,28.00,279.00,858.00,491.00,870.00,258.00
1998:Q1,58211.00,396.00,657.00,-89.00,170.00,-15.00,0.00,0.00,0.00,-327.00,5563.00,5563.00,-2069.00,-1668.00,-2024.00,-1713.00,179.00,179.00,0.00,197.00,-3.00,200.00,8102.00,7978.00,122.00,0.00,2.00,0.00,0.00,1195.00,-15.00,171.00,967.00,71.00,5571.00,5571.00,4995.00,4496.00,500.00,8887.00,8887.00,25464.00,25464.00,1399.00,-7.00,395.00,566.00,392.00,-145.00,198.00
1998:Q2,49683.00,724.00,-939.00,-12.00,1554.00,108.00,0.00,0.00,0.00,13.00,-2628.00,-2628.00,-1245.00,-1382.00,-1488.00,-1139.00,-280.00,-280.00,0.00,949.00,-4.00,953.00,19196.00,19288.00,61.00,0.00,-153.00,0.00,0.00,-449.00,-35.00,3.00,-217.00,-200.00,-117.00,-117.00,6581.00,5923.00,658.00,11454.00,11454.00,14634.00,14634.00,2246.00,-11.00,634.00,909.00,630.00,-232.00,316.00
1998:Q3,61351.00,-1471.00,114.00,533.00,-1919.00,264.00,0.00,0.00,0.00,-463.00,288.00,288.00,403.00,-471.00,480.00,-548.00,10.00,10.00,0.00,501.00,-3.00,504.00,20572.00,19905.00,262.00,0.00,405.00,0.00,0.00,1482.00,-16.00,194.00,1306.00,-2.00,4003.00,4003.00,-2171.00,-1954.00,-217.00,-2460.00,-2460.00,39221.00,39221.00,1444.00,-8.00,407.00,585.00,405.00,-149.00,204.00
1998:Q4,74673.00,-2084.00,-224.00,-732.00,-663.00,-229.00,0.00,0.00,0.00,-236.00,-4218.00,-4218.00,-1686.00,-1146.00,-1225.00,-1607.00,1796.00,1796.00,0.00,-1545.00,-4.00,-1541.00,42531.00,41985.00,108.00,0.00,438.00,0.00,0.00,840.00,-33.00,44.00,877.00,-48.00,14363.00,14363.00,27420.00,24678.00,2742.00,3708.00,3708.00,-6802.00,-6802.00,1496.00,-8.00,423.00,605.00,420.00,-155.00,211.00
1999:Q1,43351.00,-634.00,0.00,13.00,-13.00,0.00,0.00,0.00,0.00,-634.00,20981.00,20981.00,-831.00,-249.00,-1020.00,-60.00,-524.00,-524.00,0.00,-4167.00,-4.00,-4163.00,10561.00,9366.00,382.00,0.00,813.00,0.00,0.00,-365.00,96.00,-33.00,-261.00,-167.00,746.00,746.00,13364.00,12028.00,1336.00,7885.00,7885.00,-4678.00,-4678.00,1262.00,59.00,39.00,389.00,428.00,13.00,334.00
1999:Q2,41376.00,131.00,-325.00,-59.00,609.00,82.00,0.00,0.00,0.00,-176.00,-22626.00,-22626.00,-860.00,-425.00,-725.00,-560.00,616.00,616.00,0.00,-702.00,-4.00,-698.00,29769.00,28685.00,339.00,0.00,745.00,0.00,0.00,-6.00,-38.00,133.00,184.00,-285.00,-807.00,-807.00,8860.00,7974.00,886.00,23179.00,23179.00,882.00,882.00,3365.00,157.00,105.00,1036.00,1144.00,34.00,889.00
1999:Q3,57624.00,771.00,390.00,629.00,-452.00,-36.00,0.00,0.00,0.00,240.00,-5696.00,-5696.00,-863.00,-172.00,-11.00,-1024.00,-2698.00,-2698.00,0.00,325.00,-4.00,329.00,36775.00,35807.00,694.00,0.00,274.00,0.00,0.00,517.00,3.00,80.00,415.00,19.00,-2194.00,-2194.00,7442.00,6698.00,744.00,2012.00,2012.00,18721.00,18721.00,2684.00,124.00,84.00,826.00,912.00,26.00,712.00
1999:Q4,119295.00,-7298.00,-216.00,-898.00,-244.00,-1675.00,0.00,0.00,0.00,-4265.00,-15383.00,-15383.00,91.00,232.00,-435.00,758.00,1044.00,1044.00,0.00,-221.00,-4.00,-217.00,30451.00,30734.00,824.00,0.00,-1107.00,0.00,0.00,441.00,62.00,-59.00,435.00,3.00,-1060.00,-1060.00,24503.00,22053.00,2450.00,42089.00,42089.00,42397.00,42397.00,2009.00,94.00,63.00,619.00,683.00,20.00,530.00
2000:Q1,164618.00,44.00,491.00,-241.00,-321.00,37.00,0.00,0.00,0.00,78.00,1255.00,1255.00,456.00,14.00,537.00,-67.00,-716.00,-716.00,0.00,-318.00,-4.00,-314.00,8554.00,9472.00,-734.00,0.00,-184.00,0.00,0.00,279.00,-128.00,-73.00,450.00,30.00,5050.00,5050.00,27649.00,24884.00,2765.00,58545.00,58545.00,58512.00,58512.00,5294.00,378.00,309.00,1248.00,1982.00,607.00,770.00
2000:Q2,23818.00,-895.00,-731.00,109.00,-433.00,59.00,0.00,0.00,0.00,101.00,3960.00,3960.00,206.00,86.00,-53.00,345.00,2146.00,2146.00,0.00,903.00,-4.00,907.00,32310.00,32353.00,227.00,0.00,-270.00,0.00,0.00,736.00,-103.00,176.00,477.00,186.00,-7939.00,-7939.00,19139.00,17225.00,1914.00,-16237.00,-16237.00,-15876.00,-15876.00,5279.00,378.00,308.00,1244.00,1976.00,605.00,768.00
2000:Q3,3691.00,-864.00,-846.00,385.00,-87.00,234.00,0.00,0.00,0.00,-550.00,-12346.00,-12346.00,-465.00,-103.00,-231.00,-337.00,-2247.00,-2247.00,0.00,1454.00,-3.00,1457.00,-6774.00,-6964.00,277.00,0.00,-87.00,0.00,0.00,600.00,-40.00,131.00,432.00,76.00,-3092.00,-3092.00,22.00,20.00,2.00,3639.00,3639.00,19749.00,19749.00,4118.00,294.00,240.00,971.00,1542.00,472.00,599.00
2000:Q4,54298.00,-1034.00,-124.00,-184.00,-563.00,49.00,0.00,0.00,0.00,-212.00,4928.00,4928.00,-921.00,-21.00,-293.00,-649.00,-117.00,-117.00,0.00,798.00,-4.00,802.00,8026.00,7947.00,257.00,0.00,-178.00,0.00,0.00,1526.00,-16.00,119.00,1370.00,53.00,13227.00,13227.00,14280.00,12852.00,1428.00,-38739.00,-38739.00,48692.00,48692.00,3653.00,261.00,213.00,861.00,1367.00,419.00,532.00
2001:Q1,-44060.00,-2224.00,-348.00,-59.00,-1393.00,74.00,0.00,0.00,0.00,-498.00,-2589.00,-2589.00,91.00,-130.00,2282.00,-2321.00,1077.00,1077.00,0.00,986.00,-10.00,996.00,6988.00,7737.00,-152.00,0.00,-597.00,0.00,0.00,66.00,-7.00,26.00,36.00,11.00,3016.00,3016.00,-435.00,-392.00,-44.00,-39349.00,-39349.00,-12477.00,-12477.00,920.00,213.00,198.00,-2194.00,2336.00,402.00,-35.00
2001:Q2,31972.00,-1467.00,-564.00,-1170.00,-22.00,30.00,0.00,0.00,0.00,259.00,4123.00,4123.00,-636.00,-254.00,-861.00,-29.00,-59.00,-59.00,0.00,143.00,-9.00,152.00,1192.00,956.00,212.00,0.00,24.00,0.00,0.00,1121.00,-31.00,247.00,933.00,-29.00,-952.00,-952.00,21634.00,19471.00,2163.00,192.00,192.00,5825.00,5825.00,1110.00,256.00,238.00,-2648.00,2819.00,486.00,-41.00
2001:Q3,160124.00,-245.00,-211.00,2859.00,-2348.00,-79.00,0.00,0.00,0.00,-466.00,18353.00,18353.00,-1397.00,-312.00,-1493.00,-216.00,-23.00,-23.00,0.00,1343.00,-9.00,1352.00,9354.00,8110.00,379.00,0.00,865.00,0.00,0.00,242.00,-8.00,128.00,107.00,15.00,10453.00,10453.00,-31851.00,-28666.00,-3185.00,62087.00,62087.00,91523.00,91523.00,597.00,138.00,128.00,-1424.00,1515.00,261.00,-21.00
2001:Q4,-124148.00,-3853.00,-104.00,-2891.00,-491.00,75.00,0.00,0.00,0.00,-442.00,-21519.00,-21519.00,-354.00,100.00,-217.00,-37.00,-697.00,-697.00,0.00,-284.00,-10.00,-274.00,7902.00,6456.00,1100.00,0.00,346.00,0.00,0.00,1394.00,-14.00,209.00,1176.00,23.00,3203.00,3203.00,-5307.00,-4776.00,-531.00,-61705.00,-61705.00,-43463.00,-43463.00,435.00,100.00,94.00,-1039.00,1106.00,190.00,-16.00
2002:Q1,-31848.00,-283.00,-319.00,-100.00,453.00,270.00,0.00,0.00,0.00,-587.00,-6238.00,-6238.00,-84.00,-14.00,-120.00,22.00,142.00,142.00,0.00,254.00,-13.00,267.00,-7789.00,-8984.00,598.00,0.00,597.00,0.00,0.00,211.00,-17.00,36.00,214.00,-22.00,4374.00,4374.00,-5118.00,-4606.00,-512.00,-4370.00,-4370.00,-14718.00,-14718.00,1785.00,32.00,231.00,105.00,1930.00,-275.00,-238.00
2002:Q2,-34657.00,654.00,41.00,971.00,-74.00,85.00,0.00,0.00,0.00,-369.00,10453.00,10453.00,480.00,-146.00,434.00,-100.00,-10.00,-10.00,0.00,-67.00,-14.00,-53.00,3937.00,3128.00,500.00,0.00,309.00,0.00,0.00,913.00,-89.00,269.00,926.00,-193.00,-1324.00,-1324.00,5326.00,4793.00,533.00,-21434.00,-21434.00,-35594.00,-35594.00,2155.00,39.00,279.00,127.00,2330.00,-333.00,-287.00
2002:Q3,-5585.00,-150.00,-173.00,224.00,67.00,173.00,0.00,0.00,0.00,-441.00,13779.00,13779.00,-206.00,133.00,-93.00,20.00,38.00,38.00,0.00,459.00,-14.00,473.00,11524.00,10246.00,785.00,0.00,493.00,0.00,0.00,-56.00,-6.00,82.00,-151.00,19.00,-881.00,-881.00,-4997.00,-4497.00,-500.00,-20931.00,-20931.00,-5770.00,-5770.00,1473.00,27.00,190.00,87.00,1593.00,-227.00,-197.00
2002:Q4,3349.00,-689.00,-454.00,-114.00,315.00,103.00,0.00,0.00,0.00,-539.00,-7867.00,-7867.00,155.00,-359.00,114.00,-318.00,753.00,753.00,0.00,330.00,-13.00,343.00,-487.00,-1202.00,91.00,0.00,624.00,0.00,0.00,603.00,194.00,143.00,505.00,-239.00,4659.00,4659.00,8613.00,7752.00,861.00,-1423.00,-1423.00,-4214.00,-4214.00,3275.00,59.00,424.00,193.00,3541.00,-506.00,-436.00
2003:Q1,26904.00,-10.00,-176.00,112.00,433.00,52.00,0.00,0.00,0.00,-431.00,-10875.00,-10875.00,340.00,-93.00,288.00,-41.00,-265.00,-265.00,0.00,-497.00,-15.00,-482.00,5853.00,4052.00,693.00,0.00,1108.00,0.00,0.00,-687.00,-34.00,-89.00,-564.00,0.00,10856.00,10856.00,-2489.00,-2240.00,-249.00,11325.00,11325.00,12264.00,12264.00,1181.00,76.00,128.00,-250.00,1403.00,30.00,-206.00
2003:Q2,204306.00,-506.00,20.00,391.00,-175.00,-27.00,0.00,0.00,0.00,-715.00,11121.00,11121.00,-162.00,-91.00,-270.00,17.00,4051.00,4051.00,0.00,259.00,-14.00,273.00,9691.00,8924.00,398.00,0.00,369.00,0.00,0.00,-376.00,-37.00,216.00,-555.00,0.00,-10018.00,-10018.00,793.00,714.00,79.00,88930.00,88930.00,99462.00,99462.00,1151.00,74.00,124.00,-243.00,1367.00,30.00,-201.00
2003:Q3,-47722.00,-1104.00,-124.00,1.00,-227.00,86.00,0.00,0.00,0.00,-840.00,-929.00,-929.00,-325.00,44.00,-254.00,-27.00,183.00,183.00,0.00,-538.00,-15.00,-523.00,4249.00,2632.00,831.00,0.00,786.00,0.00,0.00,-348.00,-7.00,144.00,-485.00,0.00,-3983.00,-3983.00,-11351.00,-10216.00,-1135.00,-20846.00,-20846.00,-13890.00,-13890.00,1116.00,72.00,121.00,-235.00,1326.00,28.00,-196.00
2003:Q4,-35408.00,-148.00,-358.00,318.00,-90.00,-33.00,0.00,0.00,0.00,15.00,-164.00,-164.00,-32.00,130.00,39.00,59.00,1015.00,1015.00,0.00,36.00,-14.00,50.00,11407.00,10537.00,245.00,0.00,625.00,0.00,0.00,1346.00,-26.00,83.00,1289.00,0.00,2165.00,2165.00,10746.00,9671.00,1075.00,-45110.00,-45110.00,-18611.00,-18611.00,1812.00,117.00,196.00,-382.00,2153.00,47.00,-319.00
2004:Q1,82086.00,1286.00,-175.00,274.00,2187.00,69.00,0.00,0.00,0.00,-1069.00,-11431.00,-11431.00,-414.00,-87.00,-478.00,-23.00,242.00,242.00,0.00,-67.00,-13.00,-54.00,14946.00,15705.00,-668.00,0.00,-91.00,0.00,0.00,453.00,3.00,-109.00,559.00,0.00,-1713.00,-1713.00,17046.00,15341.00,1705.00,18282.00,18282.00,37665.00,37665.00,5878.00,437.00,292.00,1485.00,2913.00,801.00,-50.00
2004:Q2,88556.00,-1896.00,-237.00,-359.00,-848.00,59.00,0.00,0.00,0.00,-511.00,5856.00,5856.00,519.00,25.00,441.00,103.00,-720.00,-720.00,0.00,448.00,-13.00,461.00,41438.00,39543.00,1219.00,0.00,676.00,0.00,0.00,-1194.00,-141.00,227.00,-1280.00,0.00,-1499.00,-1499.00,-5439.00,-4895.00,-544.00,15727.00,15727.00,24024.00,24024.00,11266.00,839.00,558.00,2848.00,5584.00,1536.00,-99.00
2004:Q3,-21931.00,-1204.00,-210.00,260.00,24.00,55.00,0.00,0.00,0.00,-1333.00,2305.00,2305.00,-500.00,77.00,-453.00,30.00,412.00,412.00,0.00,796.00,-13.00,809.00,-3801.00,-4056.00,231.00,0.00,24.00,0.00,0.00,-309.00,-140.00,285.00,-454.00,0.00,5245.00,5245.00,-16114.00,-14503.00,-1611.00,-6657.00,-6657.00,-12014.00,-12014.00,9833.00,732.00,487.00,2485.00,4873.00,1341.00,-85.00
2004:Q4,170339.00,-1177.00,-294.00,152.00,-380.00,135.00,0.00,0.00,0.00,-790.00,9523.00,9523.00,-56.00,81.00,56.00,-31.00,-2437.00,-2437.00,0.00,393.00,-13.00,406.00,21551.00,17608.00,1519.00,0.00,2424.00,0.00,0.00,457.00,-68.00,132.00,392.00,0.00,-2013.00,-2013.00,14313.00,12882.00,1431.00,54167.00,54167.00,64450.00,64450.00,11087.00,826.00,549.00,2802.00,5495.00,1511.00,-96.00
2005:Q1,10895.00,-7720.00,-150.00,325.00,-5020.00,79.00,0.00,0.00,0.00,-2954.00,16938.00,16938.00,103.00,-91.00,12.00,0.00,-1217.00,-1217.00,0.00,-390.00,-10.00,-380.00,2751.00,2768.00,384.00,1.00,-402.00,0.00,0.00,1066.00,0.00,-31.00,1097.00,0.00,-619.00,-619.00,-3676.00,-3308.00,-368.00,2059.00,2059.00,-12514.00,-12514.00,14205.00,581.00,900.00,2248.00,8055.00,1645.00,776.00
2005:Q2,71389.00,-687.00,-125.00,299.00,369.00,114.00,0.00,0.00,0.00,-1344.00,13844.00,13844.00,-50.00,126.00,101.00,-25.00,-1265.00,-1265.00,0.00,709.00,-10.00,719.00,33311.00,31958.00,786.00,2.00,565.00,0.00,0.00,1239.00,0.00,382.00,857.00,0.00,-8070.00,-8070.00,7742.00,6968.00,774.00,-2560.00,-2560.00,9962.00,9962.00,17088.00,699.00,1082.00,2705.00,9689.00,1978.00,935.00
2005:Q3,93.00,-769.00,-148.00,72.00,861.00,241.00,0.00,0.00,0.00,-1795.00,2097.00,2097.00,201.00,23.00,163.00,61.00,201.00,201.00,0.00,-302.00,-10.00,-292.00,2598.00,2419.00,75.00,9.00,95.00,0.00,0.00,1857.00,0.00,486.00,1371.00,0.00,-2964.00,-2964.00,-4615.00,-4154.00,-462.00,-5505.00,-5505.00,-6492.00,-6492.00,13763.00,564.00,872.00,2178.00,7804.00,1593.00,752.00
2005:Q4,28999.00,-14.00,-301.00,121.00,685.00,192.00,0.00,0.00,0.00,-711.00,-1578.00,-1578.00,-295.00,-7.00,-256.00,-46.00,5011.00,5011.00,0.00,747.00,-10.00,757.00,5691.00,3513.00,2037.00,18.00,123.00,0.00,0.00,3896.00,0.00,514.00,3382.00,0.00,-5914.00,-5914.00,28171.00,25354.00,2817.00,-25566.00,-25566.00,-2714.00,-2714.00,21571.00,883.00,1367.00,3414.00,12231.00,2497.00,1179.00
2006:Q1,65070.00,-716.00,156.00,251.00,1154.00,74.00,0.00,0.00,0.00,-2351.00,-3395.00,-3395.00,0.00,-23.00,-16.00,-7.00,-442.00,-442.00,0.00,695.00,-7.00,702.00,-3300.00,-3950.00,-59.00,5.00,704.00,0.00,0.00,1648.00,0.00,274.00,1374.00,0.00,2874.00,2874.00,3632.00,3269.00,363.00,17031.00,17031.00,28171.00,28171.00,18895.00,78.00,1207.00,1832.00,11440.00,3693.00,645.00
2006:Q2,117177.00,329.00,284.00,203.00,1541.00,228.00,0.00,0.00,0.00,-1927.00,14858.00,14858.00,0.00,-37.00,-26.00,-11.00,-3512.00,-3512.00,0.00,1540.00,-8.00,1548.00,24624.00,22590.00,1711.00,-7.00,330.00,0.00,0.00,2811.00,0.00,397.00,2414.00,0.00,1583.00,1583.00,14549.00,13094.00,1455.00,-5633.00,-5633.00,40729.00,40729.00,25336.00,105.00,1619.00,2456.00,15338.00,4953.00,865.00
