date,FU893190005.Q,FU543077073.Q,FU103190005.Q,FU113193003.Q,FU313190005.Q,FU223073045.Q,FU713190005.Q,FU763190005.Q,FU753190005.Q,FU743193005.Q,FU473193005.Q,FU513190005.Q,FU543190005.Q,FU403190005.Q,FU613190005.Q,FU643193005.Q,FU663190005.Q,FU733193005.Q,FU503190005.Q,FU263190005.Q,FU893090005.Q,FU153090005.Q,FU103090005.Q,FU113090005.Q,FU213093003.Q,FU313090005.Q,FU713090005.Q,FU763090005.Q,FU753093005.Q,FU743093005.Q,FU473090005.Q,FU513090005.Q,FU543090005.Q,FU573090005.Q,FU343073005.Q,FU223090005.Q,FU633093005.Q,FU653093005.Q,FU563093003.Q,FU403093005.Q,FU673090543.Q,FU613090005.Q,FU643090005.Q,FU663090005.Q,FU733090005.Q,FU503094505.Q,FU903090005.Q
2006:Q3,484759.00,47.00,191405.00,36152.00,6035.00,64549.00,797.00,51422.00,-17527.00,-2935.00,2812.00,6150.00,17744.00,-13685.00,13597.00,3182.00,24831.00,27175.00,61458.00,11550.00,538889.00,4799.00,88038.00,95469.00,3029.00,977.00,-215.00,50081.00,1249.00,-2333.00,2365.00,4795.00,20127.00,36274.00,5277.00,70656.00,8711.00,173.00,1069.00,8780.00,1447.00,-15964.00,635.00,107232.00,51683.00,-5464.00,-54131.00
2006:Q4,170871.00,150.00,122771.00,36152.00,13480.00,34454.00,157.00,-60782.00,-21669.00,-778.00,-3389.00,-29305.00,14582.00,3285.00,2377.00,4144.00,28444.00,66135.00,-44363.00,5026.00,437635.00,20535.00,178055.00,95480.00,1893.00,548.00,-344.00,-109290.00,-4181.00,-183.00,4596.00,-2536.00,15165.00,48038.00,-10236.00,41498.00,-2460.00,-18654.00,2657.00,-8177.00,4090.00,3586.00,4815.00,57038.00,120052.00,-4349.00,-266764.00
2007:Q1,564502.00,549.00,277563.00,23472.00,30546.00,47894.00,865.00,-16711.00,52527.00,-1123.00,1236.00,11914.00,36745.00,-2014.00,7373.00,-4506.00,40086.00,-38816.00,90761.00,6141.00,532695.00,6477.00,121962.00,82708.00,2778.00,565.00,12.00,-37687.00,3697.00,436.00,7142.00,8891.00,1343.00,14293.00,35085.00,52083.00,13489.00,-14851.00,2014.00,8880.00,3221.00,-13294.00,-4944.00,176647.00,12884.00,48864.00,31808.00
2007:Q2,665770.00,30.00,237891.00,23472.00,36900.00,29744.00,-112.00,109224.00,16172.00,-881.00,-2148.00,2428.00,26279.00,7490.00,8785.00,-1118.00,90587.00,3577.00,61759.00,15691.00,533684.00,5258.00,135193.00,82700.00,1612.00,944.00,392.00,-5368.00,3478.00,2286.00,833.00,927.00,8738.00,17901.00,30693.00,39276.00,-1240.00,-37396.00,302.00,16804.00,9004.00,-13116.00,2666.00,157822.00,62455.00,11521.00,132085.00
2007:Q3,439171.00,467.00,257859.00,23471.00,8322.00,33015.00,1381.00,49656.00,-11464.00,-1135.00,-4776.00,4884.00,36894.00,11568.00,-9105.00,4947.00,-63644.00,23107.00,53527.00,20197.00,398358.00,14189.00,130499.00,82703.00,1692.00,749.00,590.00,73341.00,8288.00,-95.00,-1229.00,-864.00,2204.00,15423.00,4264.00,34317.00,13061.00,-6448.00,3752.00,-4869.00,2373.00,-5034.00,-574.00,-56103.00,80198.00,5933.00,40813.00
2007:Q4,282220.00,-3.00,311036.00,23472.00,-4889.00,32621.00,-35.00,-29906.00,11241.00,-8748.00,73.00,14704.00,2620.00,1313.00,-8398.00,5309.00,-38765.00,-9056.00,-46172.00,25803.00,272538.00,20113.00,241669.00,82667.00,1178.00,-226.00,24421.00,-5378.00,-7121.00,3490.00,-1397.00,-3094.00,21698.00,12064.00,-22353.00,33418.00,4682.00,48949.00,2992.00,6229.00,-1225.00,-4613.00,-1507.00,-255481.00,20092.00,51272.00,9682.00
2008:Q1,302080.00,1332.00,84961.00,28572.00,30249.00,16879.00,78.00,-14320.00,16155.00,689.00,4000.00,8187.00,12905.00,17815.00,6714.00,-1606.00,-82447.00,21722.00,148180.00,2015.00,58307.00,13156.00,-233290.00,26957.00,244.00,798.00,-1051.00,32606.00,15739.00,691.00,6057.00,21064.00,9464.00,25622.00,35501.00,7176.00,-16797.00,18036.00,3733.00,-14311.00,4807.00,-14120.00,1848.00,53241.00,69274.00,-8139.00,243773.00
2008:Q2,201158.00,398.00,63915.00,28572.00,18869.00,3781.00,-257.00,21040.00,-29147.00,570.00,-4400.00,-553.00,27114.00,-10836.00,-5739.00,-1275.00,6826.00,30328.00,28423.00,23529.00,-80413.00,7456.00,-212012.00,26903.00,-1502.00,-1008.00,39398.00,-29176.00,-18934.00,766.00,-1674.00,-4876.00,-8941.00,31865.00,13751.00,6754.00,-11136.00,-18322.00,3284.00,991.00,7993.00,-2431.00,2492.00,-47187.00,141525.00,-6392.00,281571.00
2008:Q3,-14267.00,-176.00,84802.00,28572.00,4383.00,50882.00,1851.00,5010.00,-33367.00,-3832.00,-1300.00,16179.00,-85706.00,23495.00,6683.00,2486.00,-149235.00,-32800.00,-134479.00,202285.00,-148851.00,17447.00,-129079.00,26851.00,-2879.00,-21603.00,224335.00,64573.00,10971.00,-677.00,-6458.00,13722.00,11131.00,23401.00,1445.00,31044.00,-9315.00,2146.00,1984.00,-20632.00,-12973.00,-4553.00,1582.00,-239988.00,-88014.00,-43312.00,134584.00
2008:Q4,638770.00,1632.00,175383.00,28571.00,-9752.00,113803.00,963.00,-156152.00,126568.00,-1262.00,2800.00,28691.00,-5061.00,7607.00,-9508.00,-2329.00,-2841.00,138188.00,-92744.00,294213.00,375496.00,17049.00,-40123.00,26809.00,-1408.00,-6176.00,267988.00,-36656.00,-4720.00,-1767.00,782.00,6799.00,61510.00,20626.00,-33122.00,86839.00,2780.00,130568.00,1567.00,-8630.00,-6024.00,-52.00,-6732.00,-394431.00,192113.00,99908.00,263273.00
2009:Q1,20204.00,-513.00,-10350.00,8162.00,31312.00,81160.00,2656.00,126113.00,-34778.00,1206.00,16042.00,21784.00,-29917.00,36852.00,-5553.00,681.00,-6792.00,21892.00,4431.00,-244184.00,-358998.00,178.00,-171885.00,-23081.00,-2064.00,2833.00,-237286.00,-24863.00,1023.00,-1065.00,4921.00,16584.00,966.00,39210.00,41139.00,70106.00,1021.00,-34882.00,14588.00,10538.00,-11809.00,8342.00,7360.00,-109009.00,29348.00,8788.00,379202.00
2009:Q2,-116646.00,-1664.00,-19326.00,8162.00,20635.00,136287.00,4644.00,29930.00,-83385.00,-2012.00,164.00,-15580.00,9641.00,2223.00,-32748.00,-3524.00,34342.00,10442.00,-43348.00,-171529.00,-16182.00,5314.00,-27817.00,-23166.00,823.00,-4678.00,-172461.00,33977.00,-463.00,-946.00,-2920.00,-21850.00,-21012.00,50099.00,14753.00,143554.00,1821.00,-31782.00,5002.00,17571.00,-7760.00,150.00,-1940.00,80940.00,11805.00,-65196.00,-100464.00
2009:Q3,162758.00,-389.00,59730.00,8162.00,3022.00,65254.00,286.00,37053.00,-17234.00,5427.00,-160.00,-3790.00,51563.00,15752.00,-24370.00,-2138.00,23450.00,19948.00,-31499.00,-47309.00,-40237.00,10098.00,-69526.00,-23168.00,1873.00,-11327.00,-46179.00,-30571.00,-7734.00,-1053.00,-1320.00,-13599.00,6892.00,50033.00,3469.00,81434.00,-10863.00,-38402.00,1834.00,-22564.00,-7696.00,2071.00,-219.00,91127.00,30263.00,-35110.00,202995.00
2009:Q4,108933.00,-2362.00,101449.00,8162.00,-19907.00,31060.00,-2657.00,165135.00,-23488.00,-370.00,-1383.00,-32571.00,-11356.00,7441.00,-41416.00,-303.00,8611.00,-10548.00,-11302.00,-55263.00,189516.00,19333.00,101302.00,-23064.00,25450.00,48348.00,-39018.00,48972.00,2735.00,-1481.00,40.00,-20856.00,-27588.00,44206.00,-43799.00,39593.00,-521.00,6431.00,6964.00,-4345.00,-6865.00,5086.00,5023.00,-20622.00,-97.00,24290.00,-80584.00
2010:Q1,48298.00,2505.00,115012.00,-17547.00,31518.00,42363.00,-76.00,-16773.00,-336.00,-3106.00,-7999.00,12843.00,16561.00,-51115.00,-1784.00,3354.00,15025.00,-3083.00,-87072.00,-1991.00,-22324.00,-7366.00,-5452.00,26199.00,-25101.00,1842.00,-8144.00,-38022.00,-304.00,933.00,326.00,36444.00,12049.00,2800.00,36791.00,50525.00,-1366.00,-49361.00,-2163.00,10140.00,-929.00,-34351.00,1009.00,9905.00,-24140.00,-14587.00,70622.00
2010:Q2,107896.00,894.00,166716.00,-12261.00,23189.00,49925.00,2947.00,12322.00,-25835.00,5425.00,599.00,-10065.00,12233.00,-12698.00,-628.00,-2914.00,-33077.00,8753.00,-46224.00,-31404.00,-120553.00,1518.00,23624.00,26244.00,-459.00,-16596.00,-309.00,-22748.00,-631.00,5815.00,-1431.00,-3824.00,3497.00,-6820.00,16855.00,44873.00,136.00,-27390.00,7694.00,-9361.00,-6104.00,6782.00,-1775.00,-118563.00,4924.00,-46504.00,228449.00
2010:Q3,336450.00,-2903.00,113426.00,-12261.00,7919.00,98914.00,-2700.00,7703.00,37921.00,-4681.00,420.00,9726.00,2347.00,2695.00,-6533.00,10065.00,17574.00,13465.00,24742.00,18611.00,283632.00,4547.00,44236.00,26293.00,1973.00,6445.00,-57.00,-28027.00,-686.00,-1186.00,2170.00,2030.00,-12251.00,4826.00,5353.00,114962.00,498.00,-23640.00,-69.00,26349.00,-1765.00,-9597.00,4711.00,23032.00,50650.00,42835.00,52818.00
2010:Q4,-48352.00,2149.00,75188.00,-12261.00,-17590.00,57925.00,28534.00,-12172.00,-42204.00,-3494.00,-1291.00,-12673.00,187.00,18944.00,-62706.00,-6419.00,-3723.00,-67829.00,-6423.00,17506.00,45032.00,9621.00,152368.00,26246.00,1482.00,4752.00,15826.00,-10867.00,-13702.00,-1076.00,40215.00,35693.00,-34937.00,3944.00,-38839.00,71795.00,-3146.00,-15235.00,2693.00,2191.00,-851.00,-64050.00,-2603.00,-27234.00,-69147.00,-40106.00,-93384.00
2011:Q1,257635.00,373.00,190895.00,-5262.00,34251.00,72647.00,-29176.00,13337.00,17933.00,-444.00,526.00,4343.00,14904.00,-40106.00,-8295.00,4682.00,-16770.00,24331.00,-7265.00,-13269.00,163367.00,5285.00,-109764.00,27305.00,-950.00,-384.00,10157.00,25998.00,13506.00,-140.00,8998.00,-2151.00,12385.00,17357.00,36604.00,82479.00,-1914.00,20658.00,1303.00,-39810.00,-1794.00,-7741.00,9774.00,-19381.00,48327.00,27260.00,94268.00
2011:Q2,553264.00,480.00,190355.00,-5262.00,214114.00,90350.00,-2482.00,10469.00,-2839.00,-1313.00,519.00,22677.00,4284.00,-2789.00,-16637.00,1993.00,6931.00,8933.00,-32344.00,65826.00,370459.00,5498.00,-79607.00,27323.00,-569.00,1469.00,12748.00,-15660.00,5225.00,1073.00,-10712.00,14368.00,5681.00,14348.00,214273.00,93588.00,1151.00,14131.00,-1032.00,368.00,-2464.00,-9658.00,3281.00,16301.00,53364.00,5971.00,182806.00
2011:Q3,-146974.00,-1246.00,201119.00,-5263.00,-179568.00,81799.00,594.00,-119212.00,-3954.00,3461.00,-733.00,13356.00,9482.00,3082.00,15815.00,3175.00,-45209.00,-1553.00,-136080.00,13962.00,81428.00,21945.00,75916.00,27274.00,65.00,374.00,-1119.00,-51413.00,-2983.00,4739.00,-7428.00,15513.00,43925.00,3191.00,-188710.00,58557.00,-1093.00,58009.00,2415.00,44794.00,-4568.00,20504.00,806.00,-48535.00,28592.00,-19342.00,-228402.00
2011:Q4,272103.00,-73.00,203872.00,-5262.00,-15847.00,72996.00,3901.00,544.00,-1033.00,-5651.00,978.00,-112.00,-29799.00,-9359.00,-9956.00,-2717.00,17455.00,-65008.00,50766.00,66409.00,91533.00,28639.00,139230.00,27220.00,498.00,337.00,120638.00,-27413.00,-722.00,-4879.00,-3019.00,-7067.00,-16255.00,17278.00,-41340.00,76984.00,1043.00,-81473.00,253.00,-5492.00,371.00,-9040.00,-5342.00,-54974.00,-69700.00,5759.00,180570.00
2012:Q1,202204.00,1830.00,160363.00,12941.00,35961.00,68799.00,2521.00,58424.00,6608.00,-272.00,874.00,-17245.00,-11382.00,1833.00,-4631.00,15392.00,22258.00,-60541.00,-57886.00,-33643.00,7204.00,-9695.00,-79597.00,55713.00,545.00,-3036.00,-37666.00,-3944.00,5688.00,15.00,8415.00,-461.00,-5281.00,7689.00,40716.00,68087.00,-5015.00,-79755.00,3161.00,1567.00,-1159.00,-9252.00,6341.00,25171.00,827.00,18131.00,195000.00
2012:Q2,206211.00,1859.00,220882.00,12940.00,20781.00,78889.00,-3679.00,15238.00,-30814.00,-1256.00,-120.00,-5721.00,-692.00,-3355.00,-18205.00,-3491.00,-39107.00,18917.00,-20646.00,-36210.00,173992.00,-5699.00,95857.00,55632.00,1583.00,1412.00,263.00,9418.00,-4325.00,4001.00,-6131.00,3096.00,9144.00,4332.00,14211.00,68378.00,2159.00,-4448.00,-876.00,-14110.00,2633.00,-11753.00,2261.00,31060.00,-58537.00,-25569.00,32219.00
2012:Q3,398594.00,403.00,234842.00,12941.00,-2743.00,89144.00,6350.00,87421.00,2887.00,1295.00,1284.00,18359.00,30920.00,-3815.00,-11736.00,22436.00,4467.00,-50446.00,-18061.00,-27354.00,49253.00,-3603.00,-32467.00,55577.00,2363.00,-1690.00,-270.00,-17463.00,8703.00,-2603.00,-462.00,-9662.00,7634.00,7886.00,2659.00,96308.00,5346.00,-27510.00,4231.00,3680.00,1137.00,-9090.00,8042.00,-35701.00,-18246.00,4454.00,349341.00
2012:Q4,239787.00,-3460.00,159031.00,12941.00,1424.00,75492.00,-1232.00,-13933.00,-14359.00,-1812.00,-1694.00,23532.00,20464.00,-723.00,11743.00,-8891.00,-11269.00,-5859.00,41220.00,-42828.00,271238.00,9508.00,123665.00,55508.00,1625.00,-1117.00,12087.00,1258.00,-10357.00,-1241.00,-795.00,-1523.00,5588.00,2658.00,-7207.00,78063.00,3759.00,17300.00,2374.00,12946.00,-2988.00,-4064.00,9106.00,-89269.00,44178.00,10176.00,-31451.00
2013:Q1,430366.00,1012.00,172911.00,10451.00,14761.00,62917.00,1156.00,77193.00,15918.00,-899.00,2557.00,-3364.00,-15154.00,-4180.00,-5209.00,-6900.00,21904.00,76927.00,-13292.00,21657.00,461853.00,3567.00,60702.00,57195.00,1595.00,-708.00,19212.00,-12054.00,8944.00,451.00,8269.00,-5718.00,14661.00,23971.00,11877.00,60092.00,2582.00,-20049.00,-6162.00,15322.00,1135.00,-12378.00,5485.00,97095.00,94697.00,32070.00,-31486.00
2013:Q2,158021.00,1903.00,89006.00,10451.00,120371.00,45550.00,-2678.00,5418.00,-7214.00,65.00,264.00,3711.00,4482.00,1927.00,-9517.00,2256.00,-26973.00,-23697.00,-16516.00,-40788.00,320923.00,8571.00,26400.00,57168.00,-199.00,-3210.00,7886.00,30732.00,7763.00,5981.00,811.00,-4437.00,6973.00,32413.00,120999.00,46667.00,405.00,-22470.00,-14774.00,-189.00,-6784.00,-3121.00,6475.00,69165.00,-46009.00,-6292.00,-162903.00
2013:Q3,312678.00,-1002.00,90219.00,10452.00,132950.00,71704.00,9052.00,-1663.00,-35767.00,-780.00,-116.00,2704.00,3268.00,-2237.00,1821.00,-15902.00,10508.00,5800.00,6187.00,25479.00,267278.00,13181.00,-29049.00,57107.00,1003.00,3792.00,-665.00,-20020.00,-3497.00,2773.00,-9781.00,-2053.00,-2208.00,34881.00,141210.00,78372.00,1966.00,17743.00,-1732.00,-874.00,-1005.00,-7953.00,-14213.00,-13107.00,35202.00,-13796.00,45399.00
2013:Q4,50060.00,1112.00,261237.00,10451.00,-264321.00,64694.00,2288.00,39197.00,-6124.00,-1407.00,-1221.00,12540.00,33036.00,-4950.00,-13351.00,-1569.00,27852.00,-1911.00,-77883.00,-29609.00,216715.00,23322.00,206097.00,57162.00,980.00,4263.00,5835.00,-3410.00,-150.00,-655.00,-548.00,2073.00,6471.00,34585.00,-283744.00,73587.00,-2324.00,1178.00,-7201.00,-1207.00,-1833.00,6580.00,11029.00,-7520.00,91152.00,994.00,-166655.00
2014:Q1,667671.00,984.00,402722.00,19477.00,31009.00,82775.00,4342.00,63308.00,1430.00,529.00,-417.00,31982.00,1022.00,-3451.00,6290.00,4954.00,3495.00,14570.00,10666.00,-8016.00,618940.00,387.00,101412.00,83003.00,2229.00,2745.00,2061.00,-6448.00,14074.00,-3124.00,11167.00,29341.00,24405.00,20388.00,34888.00,79094.00,5765.00,48207.00,100.00,-13518.00,-3075.00,-4455.00,11426.00,132769.00,43340.00,2759.00,48731.00
2014:Q2,404558.00,1372.00,198266.00,19477.00,26555.00,78725.00,2205.00,76143.00,-3390.00,415.00,2349.00,-6284.00,3636.00,-169.00,-8559.00,3476.00,-3224.00,34001.00,-29304.00,8868.00,269457.00,5785.00,43523.00,83002.00,3153.00,4981.00,828.00,1273.00,934.00,5071.00,-3856.00,-12565.00,4110.00,28666.00,19807.00,82246.00,-21589.00,-25097.00,-911.00,-679.00,4046.00,-1720.00,7135.00,-46710.00,74799.00,13226.00,135101.00
2014:Q3,318570.00,-660.00,206785.00,19477.00,383.00,43631.00,293.00,89464.00,15789.00,-2626.00,715.00,14870.00,-4177.00,1703.00,-3716.00,-1164.00,-20136.00,-47356.00,8694.00,-3398.00,256258.00,-449.00,115251.00,83053.00,128.00,2741.00,-2200.00,7283.00,2201.00,-1208.00,-3366.00,6446.00,10163.00,24372.00,3667.00,46574.00,2740.00,4392.00,-78.00,-2156.00,5105.00,15943.00,-2123.00,-26193.00,-44747.00,8720.00,62313.00
2014:Q4,298795.00,-470.00,261535.00,19477.00,-22423.00,55967.00,-3384.00,89549.00,-25559.00,50.00,-1454.00,-32885.00,11995.00,-1721.00,-1305.00,-414.00,-4717.00,-32657.00,-4360.00,-8429.00,420322.00,2063.00,186556.00,83122.00,1755.00,2046.00,-1195.00,-8665.00,-2834.00,12095.00,1488.00,-24833.00,32397.00,26835.00,-36229.00,60720.00,-1558.00,75276.00,-534.00,5386.00,3139.00,-256.00,-3036.00,-9387.00,37856.00,-21884.00,-121527.00
2015:Q1,244885.00,1105.00,3113.00,10312.00,123916.00,59839.00,3461.00,5705.00,2825.00,-858.00,494.00,9702.00,31908.00,-1055.00,-2593.00,-1037.00,4607.00,-50729.00,33967.00,10203.00,473216.00,1517.00,117191.00,41972.00,3323.00,4920.00,-8104.00,6801.00,4457.00,-2058.00,8909.00,5808.00,27504.00,42830.00,132508.00,65317.00,-52.00,-15176.00,4548.00,10046.00,1553.00,-71.00,6611.00,27958.00,-33614.00,18519.00,-228331.00
2015:Q2,317165.00,863.00,70127.00,7880.00,155253.00,54833.00,-280.00,49797.00,-11454.00,796.00,780.00,12885.00,-27073.00,-5072.00,-7030.00,1584.00,2469.00,-1539.00,21713.00,-9367.00,296367.00,3784.00,140873.00,51862.00,1479.00,4339.00,-3698.00,5763.00,-5916.00,5600.00,-3686.00,10871.00,-12711.00,20224.00,154562.00,59356.00,-2306.00,-86053.00,-2291.00,1549.00,-1487.00,-27563.00,4401.00,-60990.00,39690.00,-1285.00,20798.00
2015:Q3,487713.00,-216.00,251368.00,5272.00,117777.00,74492.00,-1434.00,33401.00,6553.00,-1743.00,-949.00,8090.00,14870.00,1062.00,1713.00,10387.00,-8129.00,-70073.00,30924.00,14348.00,406432.00,12881.00,148739.00,36412.00,6358.00,2738.00,-5051.00,-4613.00,-8893.00,-845.00,-124.00,7968.00,16812.00,17462.00,119716.00,68337.00,-650.00,4731.00,-589.00,-12094.00,-3044.00,-13021.00,3350.00,20464.00,-24096.00,13484.00,81281.00
2015:Q4,-65301.00,-44.00,349527.00,4997.00,-367312.00,66822.00,-1144.00,-29453.00,-7073.00,-495.00,222.00,-17841.00,-9244.00,474.00,-8790.00,-12859.00,4245.00,-25401.00,-7229.00,-4703.00,67067.00,15749.00,269205.00,68851.00,362.00,2392.00,-3362.00,5529.00,-2633.00,-1159.00,996.00,-3556.00,-20687.00,23045.00,-388079.00,69001.00,-3982.00,47550.00,450.00,-6005.00,4551.00,20085.00,-3160.00,-47052.00,10968.00,8008.00,-132367.00
2016:Q1,436800.00,1190.00,167720.00,4370.00,33127.00,54526.00,1045.00,43739.00,40999.00,395.00,5032.00,-6296.00,40968.00,-1483.00,-4120.00,6589.00,-38471.00,5849.00,89216.00,-7594.00,596690.00,9349.00,118552.00,52878.00,688.00,5290.00,-4524.00,16997.00,5721.00,5446.00,7769.00,18156.00,23420.00,8167.00,39320.00,46552.00,3108.00,24520.00,9822.00,7971.00,-966.00,14452.00,5817.00,67244.00,61088.00,49853.00,-159889.00
2016:Q2,388561.00,826.00,150959.00,4347.00,27892.00,51005.00,-478.00,101514.00,1470.00,-39.00,-3845.00,10644.00,43081.00,571.00,-14112.00,7390.00,1766.00,-33471.00,19457.00,19584.00,204908.00,14081.00,80570.00,49509.00,772.00,2989.00,-1332.00,21616.00,6457.00,-3270.00,5474.00,4151.00,20891.00,16503.00,24099.00,53061.00,-3127.00,-46915.00,7119.00,7898.00,1991.00,-30074.00,7499.00,-53811.00,16276.00,2482.00,183652.00
2016:Q3,379925.00,-967.00,131258.00,4321.00,5316.00,58864.00,-406.00,41904.00,-37437.00,824.00,109.00,-1273.00,3988.00,1028.00,-6407.00,279.00,129974.00,31954.00,21751.00,-5154.00,393365.00,9572.00,28968.00,45745.00,1666.00,2273.00,-532.00,2216.00,-6496.00,-958.00,-6689.00,3837.00,-4635.00,11946.00,6876.00,65676.00,272.00,-2937.00,1997.00,7518.00,449.00,-24472.00,3095.00,-25320.00,293195.00,-19896.00,-13440.00
