1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1978:Q4,2124751.00,1382996.00,1174988.00,208008.00,170915.00,17558.00,258389.00,267351.00,294871.00,224773.00,43206.00,26892.00,92892.00,74248.00,18644.00,201979.00,53672.00,39216.00,4124.00,10332.00,148307.00,111309.00,20438.00,16560.00,-27520.00,-8962.00,-8127.00,-835.00,122710.00,173910.00,10408.00,11379.00,7284.00,4095.00,0.00,-2698.00,2124751.00,265419.00,75239.00,41341.00,24591.00,2482159.00
1979:Q1,2181140.00,1427338.00,1208354.00,218984.00,180057.00,17767.00,249692.00,259354.00,294422.00,224504.00,42150.00,27768.00,90108.00,71276.00,18832.00,204314.00,55428.00,38200.00,4124.00,13104.00,148886.00,115028.00,19194.00,14664.00,-35068.00,-9662.00,-8701.00,-961.00,128696.00,176441.00,8352.00,12282.00,7852.00,4430.00,0.00,-2781.00,2181140.00,275219.00,76977.00,23899.00,25680.00,2531555.00
1979:Q2,2219567.00,1458278.00,1234029.00,224249.00,179181.00,15588.00,252142.00,263029.00,303013.00,227310.00,42923.00,32780.00,90932.00,71552.00,19380.00,212081.00,56944.00,38176.00,4144.00,14624.00,155137.00,117582.00,19399.00,18156.00,-39984.00,-10887.00,-9689.00,-1198.00,134901.00,178493.00,8776.00,12699.00,8192.00,4507.00,0.00,-2939.00,2219567.00,285343.00,79134.00,41315.00,29451.00,2595908.00
1979:Q3,2270722.00,1498803.00,1268187.00,230616.00,180733.00,15350.00,250072.00,262708.00,306828.00,226334.00,41510.00,38984.00,90584.00,71064.00,19520.00,216244.00,58040.00,35940.00,3652.00,18448.00,158204.00,119330.00,18338.00,20536.00,-44120.00,-12636.00,-11091.00,-1545.00,143153.00,180902.00,8132.00,12958.00,8396.00,4562.00,0.00,-3117.00,2270722.00,295793.00,81545.00,58423.00,36094.00,2670389.00
1979:Q4,2321183.00,1539720.00,1302685.00,237035.00,177778.00,17572.00,244013.00,258924.00,300304.00,220921.00,40471.00,38912.00,88440.00,68584.00,19856.00,211864.00,59668.00,38240.00,3440.00,17988.00,152196.00,114097.00,17175.00,20924.00,-41380.00,-14911.00,-12907.00,-2004.00,157338.00,184568.00,8864.00,13069.00,8460.00,4609.00,0.00,-4011.00,2321183.00,306569.00,83950.00,55501.00,36498.00,2730705.00
1980:Q1,2366558.00,1579225.00,1334875.00,244350.00,167564.00,19963.00,237466.00,255176.00,308632.00,230570.00,37814.00,40248.00,97016.00,76712.00,20304.00,211616.00,61780.00,38272.00,2660.00,20848.00,149836.00,115586.00,14850.00,19400.00,-53456.00,-17710.00,-15137.00,-2573.00,172994.00,189513.00,9200.00,13159.00,8176.00,4983.00,0.00,-4126.00,2366558.00,317670.00,86545.00,63740.00,37989.00,2796524.00
1980:Q2,2358018.00,1600506.00,1351033.00,249473.00,160310.00,14130.00,207046.00,225618.00,259646.00,187910.00,34884.00,36852.00,77224.00,57912.00,19312.00,182422.00,64280.00,51604.00,2772.00,9904.00,118142.00,78394.00,12800.00,26948.00,-34028.00,-18572.00,-15673.00,-2899.00,180130.00,196896.00,9624.00,13392.00,8328.00,5064.00,0.00,-4768.00,2358018.00,329033.00,89434.00,59264.00,35811.00,2799938.00
1980:Q3,2425664.00,1631198.00,1376059.00,255139.00,173401.00,17014.00,214614.00,232110.00,274406.00,206632.00,32881.00,34893.00,83160.00,65544.00,17616.00,191246.00,64664.00,43044.00,2332.00,19288.00,126582.00,98044.00,12933.00,15605.00,-42296.00,-17496.00,-14514.00,-2982.00,186598.00,204294.00,10072.00,13709.00,8712.00,4997.00,0.00,-5092.00,2425664.00,340657.00,92528.00,35608.00,34414.00,2860043.00
1980:Q4,2556773.00,1693987.00,1431721.00,262266.00,185004.00,27830.00,235113.00,249595.00,288347.00,223037.00,35419.00,29891.00,91360.00,72644.00,18716.00,196987.00,65556.00,45684.00,2920.00,16952.00,131431.00,104709.00,13783.00,12939.00,-38752.00,-14482.00,-11660.00,-2822.00,205016.00,210617.00,10304.00,15728.00,9304.00,6424.00,0.00,-6218.00,2556773.00,352541.00,95624.00,17113.00,28526.00,2993525.00
1981:Q1,2642618.00,1745235.00,1469063.00,276172.00,188214.00,26167.00,244352.00,253882.00,291310.00,227528.00,33644.00,30138.00,91116.00,71908.00,19208.00,200194.00,68688.00,49508.00,4040.00,15140.00,131506.00,106112.00,10396.00,14998.00,-37428.00,-9530.00,-7111.00,-2419.00,208572.00,230842.00,10556.00,16441.00,10356.00,6085.00,0.00,-6649.00,2642618.00,364687.00,98632.00,57265.00,31403.00,3131799.00
1981:Q2,2684209.00,1777457.00,1496198.00,281259.00,176368.00,24423.00,240843.00,246382.00,270690.00,212320.00,30867.00,27503.00,82648.00,64588.00,18060.00,188042.00,72688.00,51788.00,5328.00,15572.00,115354.00,95944.00,7479.00,11931.00,-24308.00,-5539.00,-3291.00,-2248.00,228368.00,235496.00,10704.00,16559.00,10972.00,5587.00,0.00,-4601.00,2684209.00,376442.00,101818.00,34796.00,30013.00,3167252.00
1981:Q3,2773616.00,1815385.00,1528730.00,286655.00,182287.00,24108.00,257842.00,260352.00,278516.00,221966.00,29066.00,27484.00,86152.00,68016.00,18136.00,192364.00,75900.00,54016.00,6572.00,15312.00,116464.00,99934.00,4358.00,12172.00,-18164.00,-2510.00,-199.00,-2311.00,255621.00,237466.00,11120.00,17105.00,11484.00,5621.00,0.00,-5078.00,2773616.00,387808.00,104587.00,27886.00,32694.00,3261203.00
1981:Q4,2788076.00,1842994.00,1551500.00,291494.00,171849.00,26959.00,246938.00,247379.00,265983.00,204766.00,27627.00,33590.00,77440.00,59464.00,17976.00,188543.00,77748.00,54696.00,7296.00,15756.00,110795.00,90606.00,2355.00,17834.00,-18604.00,-441.00,2165.00,-2606.00,260887.00,238772.00,13512.00,17547.00,11888.00,5659.00,0.00,-4358.00,2788076.00,398783.00,107425.00,26881.00,37629.00,3283536.00
1982:Q1,2791935.00,1866426.00,1567199.00,299227.00,165195.00,27578.00,221847.00,221180.00,234080.00,179803.00,22663.00,31614.00,65736.00,49792.00,15944.00,168344.00,77689.00,58396.00,7857.00,11436.00,90655.00,71615.00,-1138.00,20178.00,-12900.00,667.00,3801.00,-3134.00,272667.00,237401.00,13996.00,18640.00,12032.00,6608.00,0.00,-3823.00,2791935.00,409367.00,110184.00,-1685.00,35992.00,3273809.00
1982:Q2,2838078.00,1885085.00,1580939.00,304146.00,169412.00,24048.00,236213.00,233356.00,238100.00,178849.00,25644.00,33607.00,68444.00,51220.00,17224.00,169656.00,76522.00,47414.00,6380.00,22728.00,93134.00,80215.00,2040.00,10879.00,-4744.00,2857.00,6230.00,-3373.00,283231.00,238262.00,13604.00,19151.00,12296.00,6855.00,0.00,-3720.00,2838078.00,418011.00,113057.00,3063.00,40928.00,3331281.00
1982:Q3,2858004.00,1905323.00,1596064.00,309259.00,170699.00,25948.00,233675.00,227544.00,233940.00,174946.00,27856.00,31138.00,68604.00,50288.00,18316.00,165336.00,77139.00,52386.00,7049.00,17704.00,88197.00,72272.00,2491.00,13434.00,-6396.00,6131.00,9453.00,-3322.00,277973.00,241777.00,13040.00,19520.00,12480.00,7040.00,0.00,-3871.00,2858004.00,424713.00,115280.00,4102.00,35027.00,3367072.00
1982:Q4,2873701.00,1920442.00,1605865.00,314577.00,179460.00,26983.00,227695.00,217210.00,223190.00,156562.00,32638.00,33990.00,63212.00,43752.00,19460.00,159978.00,79514.00,58033.00,7809.00,13672.00,80464.00,54777.00,5369.00,20318.00,-5980.00,10485.00,13468.00,-2983.00,276068.00,246292.00,19428.00,19953.00,12736.00,7217.00,0.00,-3764.00,2873701.00,429476.00,117175.00,21551.00,34093.00,3407810.00
1983:Q1,2934423.00,1949926.00,1623051.00,326875.00,183262.00,27437.00,244581.00,228658.00,226410.00,157489.00,36011.00,32910.00,64168.00,45472.00,18696.00,162242.00,81049.00,62963.00,8034.00,10052.00,81193.00,49054.00,9281.00,22858.00,2248.00,15923.00,18277.00,-2354.00,281139.00,250664.00,19900.00,20300.00,12780.00,7520.00,0.00,-2986.00,2934423.00,432297.00,119011.00,28641.00,34051.00,3480321.00
1983:Q2,3014312.00,1988572.00,1655097.00,333475.00,182635.00,27433.00,274689.00,253630.00,260694.00,187864.00,38485.00,34345.00,79236.00,60000.00,19236.00,181458.00,82100.00,60834.00,7762.00,13504.00,99358.00,67030.00,11487.00,20841.00,-7064.00,21059.00,23034.00,-1975.00,282913.00,261239.00,21584.00,20905.00,13172.00,7733.00,0.00,-2490.00,3014312.00,436021.00,120585.00,49667.00,36741.00,3583844.00
1983:Q3,3094535.00,2031246.00,1691791.00,339455.00,183805.00,27416.00,291244.00,265351.00,280503.00,210082.00,35423.00,34998.00,88268.00,69452.00,18816.00,192235.00,84344.00,63381.00,8087.00,12876.00,107891.00,77249.00,8520.00,22122.00,-15152.00,25893.00,27738.00,-1845.00,295788.00,267494.00,22196.00,21883.00,13980.00,7903.00,0.00,-2145.00,3094535.00,440649.00,122732.00,72208.00,37867.00,3692257.00
1983:Q4,3198800.00,2085883.00,1740112.00,345771.00,195302.00,27668.00,308555.00,278130.00,287942.00,215091.00,34878.00,37973.00,90920.00,71960.00,18960.00,197022.00,86364.00,65818.00,8398.00,12148.00,110658.00,77313.00,7520.00,25825.00,-9812.00,30425.00,32390.00,-1965.00,307193.00,273727.00,21536.00,23636.00,15252.00,8384.00,0.00,-1628.00,3198800.00,446177.00,124711.00,66113.00,39680.00,3796121.00
1984:Q1,3331343.00,2147098.00,1785193.00,361905.00,221918.00,26887.00,336608.00,301952.00,308544.00,238708.00,35213.00,34623.00,103884.00,82220.00,21664.00,204660.00,88597.00,66764.00,11237.00,10596.00,116063.00,89724.00,2312.00,24027.00,-6592.00,34656.00,36990.00,-2334.00,313846.00,281644.00,21224.00,26684.00,17608.00,9076.00,0.00,-2118.00,3331343.00,452610.00,127405.00,38456.00,37040.00,3912774.00
1984:Q2,3418320.00,2196796.00,1828200.00,368596.00,231775.00,25162.00,338227.00,298293.00,308101.00,237068.00,34589.00,36444.00,102888.00,81080.00,21808.00,205213.00,90853.00,67189.00,11309.00,12355.00,114360.00,88799.00,1472.00,24089.00,-9808.00,39934.00,42402.00,-2468.00,332572.00,287748.00,20996.00,28647.00,19248.00,9399.00,0.00,-1611.00,3418320.00,459546.00,129704.00,44969.00,37539.00,4015000.00
1984:Q3,3484653.00,2242637.00,1866726.00,375911.00,232366.00,27624.00,333584.00,287325.00,287037.00,216395.00,32804.00,37838.00,91072.00,70544.00,20528.00,195965.00,91052.00,68006.00,11446.00,11600.00,104913.00,77845.00,830.00,26238.00,288.00,46259.00,48626.00,-2367.00,348301.00,292172.00,20880.00,30140.00,20568.00,9572.00,0.00,-1291.00,3484653.00,466985.00,131988.00,41108.00,37356.00,4087378.00
1984:Q4,3541756.00,2283081.00,1899538.00,383543.00,226936.00,31867.00,343107.00,289475.00,289279.00,215717.00,36193.00,37369.00,92280.00,69916.00,22364.00,196999.00,92726.00,66857.00,11253.00,14616.00,104273.00,78944.00,2576.00,22753.00,196.00,53632.00,55663.00,-2031.00,349719.00,297528.00,21160.00,31161.00,21484.00,9677.00,0.00,-483.00,3541756.00,474927.00,134169.00,29978.00,33224.00,4147606.00
1985:Q1,3607435.00,2327043.00,1933790.00,393253.00,240667.00,30170.00,347882.00,285832.00,285280.00,206675.00,43062.00,35543.00,98688.00,71352.00,27336.00,186592.00,95415.00,68187.00,12976.00,14252.00,91177.00,67136.00,2750.00,21291.00,552.00,62050.00,63511.00,-1461.00,349314.00,301047.00,21119.00,32203.00,21948.00,10255.00,0.00,228.00,3607435.00,483375.00,136702.00,35189.00,25691.00,4237010.00
1985:Q2,3655429.00,2364996.00,1963236.00,401760.00,238477.00,29176.00,351531.00,285005.00,284661.00,199336.00,45401.00,39924.00,96972.00,67928.00,29044.00,187689.00,96997.00,76025.00,14468.00,6504.00,90692.00,55383.00,1889.00,33420.00,344.00,66526.00,67647.00,-1121.00,346852.00,305701.00,20994.00,38146.00,22148.00,15998.00,0.00,1544.00,3655429.00,491968.00,138920.00,43648.00,27669.00,4302296.00
1985:Q3,3716202.00,2406732.00,1996105.00,410627.00,240737.00,30252.00,368854.00,301798.00,294630.00,210978.00,47885.00,35767.00,102264.00,73844.00,28420.00,192366.00,98309.00,70696.00,13454.00,14159.00,94057.00,66438.00,6011.00,21608.00,7168.00,67056.00,68069.00,-1013.00,344479.00,311851.00,21333.00,32787.00,22332.00,10455.00,0.00,1843.00,3716202.00,500708.00,141427.00,58719.00,22494.00,4394562.00
1985:Q4,3757704.00,2457090.00,2037069.00,420021.00,244323.00,28425.00,349685.00,286045.00,294025.00,203194.00,49675.00,41156.00,99700.00,71208.00,28492.00,194325.00,99463.00,73116.00,13914.00,12433.00,94862.00,58870.00,7269.00,28723.00,-7980.00,63640.00,64777.00,-1137.00,351525.00,313933.00,21994.00,33104.00,22612.00,10492.00,0.00,1613.00,3757704.00,509595.00,143920.00,67490.00,25604.00,4453105.00
1986:Q1,3809084.00,2493302.00,2063536.00,429766.00,245628.00,24779.00,340696.00,284416.00,264680.00,166407.00,56415.00,41858.00,106580.00,73200.00,33380.00,158100.00,103242.00,70746.00,14996.00,17500.00,54858.00,22461.00,8039.00,24358.00,19736.00,56280.00,57772.00,-1492.00,366350.00,317495.00,23105.00,42051.00,23340.00,18711.00,0.00,1888.00,3809084.00,518627.00,146325.00,64467.00,22159.00,4516344.00
1986:Q2,3820430.00,2519061.00,2081844.00,437217.00,251631.00,24247.00,326569.00,275297.00,261373.00,163918.00,59003.00,38452.00,106336.00,71864.00,34472.00,155037.00,106368.00,75956.00,16100.00,14312.00,48669.00,16098.00,8431.00,24140.00,13924.00,51272.00,52973.00,-1701.00,367167.00,319475.00,24187.00,34517.00,23457.00,11060.00,0.00,1950.00,3820430.00,527419.00,149179.00,73712.00,15494.00,4555246.00
1986:Q3,3859886.00,2557076.00,2111734.00,445342.00,264416.00,20495.00,315553.00,266939.00,261503.00,166461.00,55694.00,39348.00,107304.00,74456.00,32848.00,154199.00,107489.00,70911.00,15031.00,21547.00,46710.00,21094.00,7815.00,17801.00,5436.00,48614.00,50379.00,-1765.00,366440.00,326155.00,25451.00,33249.00,23008.00,10241.00,0.00,1953.00,3859886.00,535967.00,151850.00,90102.00,18178.00,4619627.00
1986:Q4,3903416.00,2605936.00,2152226.00,453710.00,264240.00,18096.00,314677.00,266368.00,277220.00,184673.00,54310.00,38237.00,118480.00,85432.00,33048.00,158740.00,107621.00,73805.00,15644.00,18172.00,51119.00,25436.00,5618.00,20065.00,-10852.00,48309.00,49992.00,-1683.00,360847.00,330367.00,26837.00,34028.00,21988.00,12040.00,0.00,2062.00,3903416.00,544275.00,155008.00,78693.00,11996.00,4669396.00
1987:Q1,3975173.00,2650959.00,2193709.00,457250.00,275438.00,18819.00,325851.00,275497.00,289373.00,196056.00,52023.00,41294.00,118705.00,85636.00,33069.00,170668.00,108848.00,74886.00,19010.00,14952.00,61820.00,35534.00,-56.00,26342.00,-13876.00,50354.00,51810.00,-1456.00,359876.00,336035.00,28281.00,34013.00,21274.00,12739.00,0.00,2463.00,3975173.00,552340.00,157476.00,65609.00,14368.00,4736231.00
1987:Q2,4073445.00,2694247.00,2230090.00,464157.00,282308.00,17365.00,362888.00,311285.00,330457.00,221673.00,60316.00,48468.00,132794.00,96356.00,36438.00,197663.00,109847.00,73657.00,18698.00,17492.00,87816.00,51660.00,5180.00,30976.00,-19172.00,51603.00,53060.00,-1457.00,366111.00,344369.00,30443.00,34352.00,20560.00,13792.00,0.00,2248.00,4073445.00,561153.00,160077.00,44917.00,18133.00,4821459.00
1987:Q3,4167276.00,2741761.00,2270603.00,471158.00,289494.00,20972.00,386385.00,334330.00,350054.00,237525.00,64773.00,47756.00,137908.00,99482.00,38426.00,212146.00,113316.00,74778.00,18982.00,19556.00,98830.00,63265.00,7365.00,28200.00,-15724.00,52055.00,53742.00,-1687.00,373116.00,352378.00,31306.00,32482.00,19729.00,12753.00,0.00,1994.00,4167276.00,570713.00,162984.00,17301.00,17765.00,4900509.00
1987:Q4,4260890.00,2810273.00,2330664.00,479609.00,298631.00,23673.00,388804.00,337093.00,353277.00,234658.00,64099.00,54520.00,132356.00,95445.00,36911.00,220921.00,117237.00,81682.00,20735.00,14820.00,103684.00,57531.00,6453.00,39700.00,-16184.00,51711.00,53855.00,-2144.00,378920.00,357398.00,31098.00,32328.00,19348.00,12980.00,0.00,1961.00,4260890.00,581022.00,166044.00,34398.00,19684.00,5022670.00
1988:Q1,4351657.00,2861041.00,2367278.00,493763.00,319289.00,22984.00,394495.00,343926.00,362230.00,250669.00,58858.00,52703.00,129331.00,97980.00,31351.00,232899.00,121724.00,71908.00,13880.00,35936.00,111175.00,80781.00,13627.00,16767.00,-18304.00,50569.00,53400.00,-2831.00,386321.00,365088.00,30364.00,31116.00,19600.00,11516.00,0.00,1687.00,4351657.00,592078.00,169505.00,2368.00,24989.00,5090615.00
1988:Q2,4444500.00,2926069.00,2422073.00,503996.00,322756.00,22630.00,409066.00,359702.00,385182.00,260800.00,66651.00,57731.00,136631.00,102652.00,33979.00,248551.00,126424.00,78285.00,15111.00,33028.00,122127.00,79863.00,17561.00,24703.00,-25480.00,49364.00,52727.00,-3363.00,383635.00,372587.00,29842.00,31674.00,20110.00,11564.00,0.00,5925.00,4444500.00,602990.00,172636.00,10401.00,22816.00,5207707.00
1988:Q3,4536078.00,2977959.00,2463019.00,514940.00,333978.00,23929.00,415729.00,367634.00,393782.00,265230.00,71402.00,57150.00,146652.00,104602.00,42050.00,247130.00,132800.00,93946.00,18134.00,20720.00,114330.00,66682.00,11218.00,36430.00,-26148.00,48095.00,51837.00,-3742.00,396874.00,377635.00,29237.00,33165.00,20762.00,12403.00,0.00,6046.00,4536078.00,613757.00,175605.00,-5795.00,20162.00,5299487.00
1988:Q4,4641248.00,3035089.00,2506758.00,528331.00,327347.00,30918.00,440227.00,393467.00,412231.00,281180.00,70696.00,60355.00,153906.00,110577.00,43329.00,258325.00,138729.00,84522.00,16315.00,37892.00,119596.00,86081.00,11052.00,22463.00,-18764.00,46760.00,50728.00,-3968.00,412119.00,382546.00,28565.00,35064.00,21911.00,13153.00,0.00,6503.00,4641248.00,624379.00,178598.00,-8853.00,22663.00,5412713.00
1989:Q1,4723192.00,3083983.00,2542177.00,541806.00,348725.00,26818.00,423892.00,378529.00,412269.00,270908.00,77353.00,64008.00,158354.00,112683.00,45671.00,253915.00,148014.00,105165.00,20973.00,21876.00,105901.00,53060.00,10709.00,42132.00,-33740.00,45363.00,49403.00,-4040.00,432855.00,391097.00,27954.00,37232.00,23271.00,13961.00,0.00,6544.00,4723192.00,634857.00,181549.00,10146.00,22396.00,5527352.00
1989:Q2,4755237.00,3117524.00,2563403.00,554121.00,340266.00,24713.00,415852.00,372719.00,391611.00,249494.00,78133.00,63984.00,145029.00,101884.00,43145.00,246582.00,155695.00,105349.00,21010.00,29336.00,90887.00,42261.00,13978.00,34648.00,-18892.00,43133.00,47712.00,-4579.00,442511.00,397372.00,27389.00,37664.00,23131.00,14533.00,0.00,6724.00,4755237.00,645138.00,184594.00,65130.00,21666.00,5628429.00
1989:Q3,4806547.00,3157575.00,2591992.00,565583.00,338026.00,22724.00,416482.00,376412.00,376844.00,229645.00,80647.00,66552.00,140422.00,94440.00,45982.00,236422.00,161056.00,109028.00,21744.00,30284.00,75366.00,26177.00,12921.00,36268.00,-432.00,40070.00,45656.00,-5586.00,449238.00,403844.00,27095.00,39129.00,23193.00,15936.00,0.00,6624.00,4806547.00,655224.00,187566.00,86515.00,24296.00,5711556.00
1989:Q4,4843808.00,3211185.00,2634633.00,576552.00,340730.00,23399.00,400739.00,364564.00,376892.00,225881.00,77032.00,73979.00,140467.00,95825.00,44642.00,236425.00,167131.00,101904.00,20323.00,44904.00,69294.00,28152.00,12067.00,29075.00,-12328.00,36175.00,43234.00,-7059.00,446037.00,403155.00,27274.00,39038.00,23088.00,15950.00,0.00,6799.00,4843808.00,665113.00,190400.00,94923.00,30799.00,5763445.00
1990:Q1,4952222.00,3278835.00,2686833.00,592002.00,346715.00,25898.00,413498.00,382050.00,385622.00,228110.00,84092.00,73420.00,139325.00,94538.00,44787.00,246297.00,170157.00,119708.00,26096.00,24353.00,76140.00,13864.00,13209.00,49067.00,-3572.00,31448.00,40448.00,-9000.00,451016.00,419362.00,27124.00,39374.00,23280.00,16094.00,0.00,4648.00,4952222.00,674807.00,193437.00,99886.00,29519.00,5890835.00
1990:Q2,5034798.00,3334781.00,2735911.00,598870.00,352349.00,30152.00,433404.00,406029.00,404009.00,238671.00,90211.00,75127.00,144875.00,99308.00,45567.00,259134.00,169931.00,115947.00,25276.00,28708.00,89203.00,23416.00,19368.00,46419.00,2020.00,27375.00,37831.00,-10456.00,449336.00,419501.00,26949.00,38969.00,22943.00,16026.00,0.00,3255.00,5034798.00,684355.00,196395.00,90751.00,31624.00,5974665.00
1990:Q3,5064727.00,3373878.00,2768664.00,605214.00,360294.00,34830.00,407100.00,383143.00,413339.00,249781.00,92609.00,70949.00,149827.00,102020.00,47807.00,263512.00,169998.00,117565.00,25629.00,26804.00,93514.00,30196.00,19173.00,44145.00,-30196.00,23957.00,35385.00,-11428.00,446964.00,426879.00,26931.00,38872.00,21872.00,17000.00,0.00,2841.00,5064727.00,693757.00,199517.00,98635.00,27137.00,6029505.00
1990:Q4,5092645.00,3383184.00,2773386.00,609798.00,358436.00,34550.00,414607.00,393414.00,413234.00,236826.00,91557.00,84851.00,147669.00,97946.00,49723.00,265565.00,166162.00,119976.00,26155.00,20031.00,99403.00,18904.00,15679.00,64820.00,-19820.00,21193.00,33109.00,-11916.00,452927.00,434218.00,26968.00,39501.00,20677.00,18824.00,0.00,2190.00,5092645.00,703015.00,202034.00,76126.00,50487.00,6023332.00
1991:Q1,5120883.00,3395080.00,2775987.00,619093.00,349074.00,36152.00,453969.00,434886.00,423450.00,225551.00,113739.00,84160.00,141637.00,95428.00,46209.00,281813.00,175206.00,120257.00,29413.00,25536.00,106607.00,9866.00,38117.00,58624.00,11436.00,19083.00,31003.00,-11920.00,424187.00,444271.00,27137.00,39752.00,19154.00,20598.00,0.00,5535.00,5120883.00,712125.00,205110.00,56203.00,39457.00,6054867.00
1991:Q2,5156357.00,3430238.00,2801235.00,629003.00,354752.00,38583.00,451488.00,434049.00,425449.00,231166.00,119587.00,74696.00,136779.00,87416.00,49363.00,288670.00,180156.00,126333.00,30899.00,22924.00,108514.00,17417.00,39325.00,51772.00,8600.00,17439.00,29684.00,-12245.00,410283.00,451603.00,27213.00,38654.00,17932.00,20722.00,0.00,7969.00,5156357.00,719863.00,207904.00,88047.00,28558.00,6143612.00
1991:Q3,5204707.00,3469184.00,2826464.00,642720.00,355474.00,43040.00,449372.00,433108.00,431732.00,237624.00,124101.00,70007.00,137436.00,85423.00,52013.00,294296.00,183128.00,125889.00,30791.00,26448.00,111168.00,26312.00,41297.00,43559.00,1376.00,16264.00,29154.00,-12890.00,407276.00,461167.00,27504.00,38482.00,17026.00,21456.00,0.00,8216.00,5204707.00,726222.00,210377.00,102232.00,25110.00,6218425.00
1991:Q4,5262544.00,3513490.00,2854225.00,659265.00,364519.00,50244.00,450488.00,434934.00,436638.00,235312.00,124306.00,77020.00,138511.00,86125.00,52386.00,298127.00,183562.00,129491.00,31672.00,22399.00,114565.00,19696.00,40248.00,54621.00,-1704.00,15554.00,29411.00,-13857.00,392277.00,471323.00,28098.00,38666.00,16430.00,22236.00,0.00,9635.00,5262544.00,731206.00,211694.00,107072.00,33221.00,6279296.00
1992:Q1,5392363.00,3597617.00,2913450.00,684167.00,380780.00,53948.00,476546.00,461233.00,459017.00,240672.00,139820.00,78525.00,148203.00,88687.00,59516.00,310814.00,185158.00,127754.00,25896.00,31508.00,125656.00,24231.00,54408.00,47017.00,2216.00,15313.00,30456.00,-15143.00,387767.00,476247.00,28575.00,38624.00,16501.00,22371.00,-248.00,9409.00,5392363.00,734814.00,212615.00,73744.00,32733.00,6380798.00
1992:Q2,5476595.00,3654355.00,2952788.00,701567.00,397371.00,61050.00,477827.00,462524.00,473120.00,262418.00,135098.00,75604.00,149751.00,94986.00,54765.00,323369.00,188167.00,132112.00,26779.00,29276.00,135202.00,35320.00,53554.00,46328.00,-10596.00,15303.00,31220.00,-15917.00,385595.00,481066.00,29224.00,38362.00,16460.00,22030.00,-128.00,10193.00,5476595.00,739995.00,214587.00,93179.00,32056.00,6492300.00
1992:Q3,5516234.00,3690676.00,2976074.00,714602.00,410112.00,68031.00,463208.00,447682.00,451034.00,250893.00,128884.00,71257.00,144029.00,94451.00,49578.00,307005.00,191018.00,133777.00,27117.00,30124.00,115987.00,22665.00,52189.00,41133.00,-3352.00,15526.00,31704.00,-16178.00,379087.00,485909.00,30392.00,38879.00,16271.00,22672.00,-64.00,10724.00,5516234.00,746749.00,216266.00,136505.00,29210.00,6586548.00
1992:Q4,5613802.00,3741881.00,3019851.00,722030.00,421182.00,74278.00,483503.00,467521.00,467073.00,274246.00,125850.00,66977.00,152769.00,99593.00,53176.00,314304.00,193722.00,143422.00,29072.00,21228.00,120582.00,31231.00,43602.00,45749.00,448.00,15982.00,31907.00,-15925.00,382439.00,490282.00,32161.00,43011.00,15916.00,27139.00,-44.00,9387.00,5613802.00,755078.00,218798.00,140182.00,30309.00,6697552.00
1993:Q1,5619884.00,3747897.00,3018475.00,729422.00,421341.00,83217.00,481265.00,464595.00,470683.00,274817.00,113062.00,82804.00,158139.00,97405.00,60734.00,312544.00,196560.00,144926.00,34542.00,17092.00,115984.00,32486.00,17786.00,65712.00,-6088.00,16670.00,31830.00,-15160.00,382510.00,489804.00,35468.00,40205.00,15120.00,25149.00,-64.00,9113.00,5619884.00,764977.00,220806.00,180516.00,38013.00,6748183.00
1993:Q2,5722693.00,3803286.00,3065488.00,737798.00,432043.00,91889.00,509386.00,491078.00,497402.00,307555.00,116883.00,72964.00,170091.00,110957.00,59134.00,327311.00,201107.00,145600.00,34703.00,20804.00,126204.00,50998.00,23046.00,52160.00,-6324.00,18308.00,32875.00,-14567.00,375071.00,497944.00,37558.00,39303.00,14361.00,25146.00,-204.00,11329.00,5722693.00,774934.00,222808.00,140635.00,31480.00,6829594.00
1993:Q3,5768484.00,3838039.00,3093338.00,744701.00,426013.00,96265.00,523613.00,502720.00,502316.00,304734.00,117508.00,80074.00,162123.00,100948.00,61175.00,340193.00,207605.00,148754.00,35455.00,23396.00,132588.00,55032.00,20878.00,56678.00,404.00,20893.00,35041.00,-14148.00,367505.00,504986.00,37688.00,38701.00,13671.00,25406.00,-376.00,11050.00,5768484.00,784944.00,224352.00,163460.00,37014.00,6904222.00
