1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2001:Q3,8990720.00,1114032.00,7876688.00,7419483.00,457205.00,-2452.00,3740.00,209662.00,911939.00,22217.00,1550397.00,1618641.00,1404535.00,870077.00,443958.00,98500.00,-8000.00,214106.00,1174108.00,-284.00,5655.00,251453.00,226260.00,363290.00,-8512.00,86555.00,321400.00,67126.00,-103280.00,372152.00,366644.00,5508.00,0.00,-658732.00,-36342.00,24092.00,594404.00,-18978.00,51140.00,960002.00,15817.00,942833.00,573129.00,87214.00,22902.00,252852.00,6736.00,-1860.00,3212.00,-68244.00
2001:Q4,9016541.00,1232174.00,7784367.00,7525180.00,259187.00,3466.00,3732.00,269733.00,922911.00,34652.00,1416913.00,1325557.00,1471696.00,937877.00,443211.00,98869.00,-8261.00,-146139.00,233671.00,1152.00,180932.00,79989.00,-18331.00,-84120.00,7668.00,32188.00,-271205.00,593.00,146636.00,-168948.00,-173452.00,4504.00,0.00,-232009.00,177590.00,74324.00,292000.00,-67035.00,-1872.00,379811.00,22017.00,360242.00,430574.00,214074.00,-40154.00,-248428.00,4176.00,-1860.00,-588.00,91356.00
2002:Q1,9057726.00,1069525.00,7988201.00,7557618.00,430583.00,5025.00,3772.00,242851.00,929048.00,34564.00,1569171.00,1393973.00,1468493.00,914802.00,457185.00,104657.00,-8151.00,-74520.00,696102.00,-3620.00,-182672.00,537760.00,-28997.00,7969.00,-14948.00,-108226.00,-1928.00,99221.00,33850.00,-49044.00,-58744.00,9700.00,0.00,-245119.00,144830.00,88928.00,478916.00,-71742.00,18892.00,770622.00,9419.00,740819.00,655645.00,108270.00,-17460.00,-17804.00,12168.00,19108.00,1276.00,175198.00
2002:Q2,9139865.00,1049321.00,8090544.00,7656138.00,434406.00,-4902.00,3748.00,239276.00,941311.00,32628.00,1573715.00,1315514.00,1488936.00,919230.00,471444.00,106563.00,-8301.00,-173422.00,437576.00,1792.00,-51098.00,125313.00,-79068.00,139857.00,-15196.00,-149247.00,-187193.00,95501.00,395992.00,-136152.00,-142220.00,6068.00,0.00,-127663.00,106600.00,102524.00,378984.00,-74233.00,50720.00,610998.00,9659.00,582750.00,571879.00,130886.00,-46002.00,-86184.00,12172.00,19108.00,-520.00,258201.00
2002:Q3,9173941.00,1053129.00,8120812.00,7745798.00,375014.00,-4325.00,3740.00,251381.00,955927.00,33668.00,1540589.00,1498439.00,1514860.00,941630.00,475010.00,106623.00,-8403.00,-16421.00,742190.00,6248.00,93977.00,478239.00,31364.00,-151254.00,-1844.00,-38990.00,-223308.00,78675.00,34213.00,-15008.00,-22972.00,7964.00,0.00,-155165.00,-27190.00,69216.00,440716.00,-69045.00,40092.00,758611.00,13256.00,723359.00,751280.00,94802.00,-52290.00,-82600.00,12168.00,19108.00,2888.00,42150.00
2002:Q4,9243890.00,1046685.00,8197205.00,7816164.00,381041.00,-9534.00,3740.00,221560.00,973252.00,15368.00,1547211.00,1183606.00,1513234.00,922674.00,491926.00,107088.00,-8454.00,-329628.00,665829.00,624.00,76791.00,85872.00,-49393.00,126968.00,8244.00,-226542.00,-158960.00,107808.00,396417.00,-8584.00,-16620.00,8036.00,0.00,-79520.00,84656.00,-9720.00,491224.00,-70465.00,17376.00,995457.00,17941.00,958507.00,845240.00,86762.00,19741.00,-5408.00,12172.00,19108.00,-100.00,363605.00
2003:Q1,9300427.00,1022350.00,8278077.00,7895212.00,382865.00,-6152.00,3820.00,210450.00,983433.00,14440.00,1552336.00,1331005.00,1525575.00,914014.00,511210.00,108777.00,-8426.00,-194570.00,751478.00,6764.00,-132689.00,510140.00,121853.00,-522540.00,-3888.00,-67803.00,-399829.00,-11989.00,-39032.00,54316.00,49360.00,4956.00,0.00,-223528.00,31213.00,72272.00,715868.00,51393.00,66416.00,946049.00,17698.00,920743.00,716988.00,117060.00,37957.00,42474.00,6264.00,4840.00,2768.00,221331.00
2003:Q2,9424344.00,1019162.00,8405182.00,7994466.00,410716.00,-874.00,3860.00,235995.00,994295.00,11940.00,1624332.00,1348910.00,1568457.00,945761.00,520033.00,111105.00,-8442.00,-219547.00,1161178.00,9948.00,58385.00,294498.00,-79579.00,-322413.00,-7300.00,203475.00,-258319.00,80205.00,-340474.00,403204.00,398144.00,5060.00,0.00,-158669.00,367904.00,61676.00,417896.00,52525.00,55804.00,1380725.00,11446.00,1363079.00,916716.00,128920.00,-45491.00,356666.00,6268.00,4840.00,1360.00,275422.00
2003:Q3,9550283.00,955174.00,8595109.00,8158204.00,436905.00,-2851.00,3948.00,259577.00,1008861.00,11644.00,1686900.00,1571779.00,1637037.00,978056.00,554131.00,113321.00,-8471.00,-65258.00,914115.00,-11876.00,-66728.00,224155.00,-318581.00,250705.00,-7760.00,-104981.00,671189.00,3718.00,-311461.00,-50512.00,-55272.00,4760.00,0.00,49683.00,212952.00,74936.00,405464.00,58872.00,85046.00,979374.00,18612.00,955861.00,948705.00,95964.00,-9033.00,-86042.00,6268.00,4840.00,60.00,115122.00
2003:Q4,9689371.00,1024606.00,8664765.00,8256966.00,407799.00,2133.00,4048.00,252750.00,1027023.00,14472.00,1671185.00,1870934.00,1669924.00,981561.00,582123.00,114754.00,-8514.00,201010.00,1073617.00,6780.00,15322.00,177791.00,-175608.00,369726.00,-668.00,34525.00,477702.00,38724.00,-180557.00,-68532.00,-73976.00,5444.00,0.00,-56307.00,239027.00,29008.00,464976.00,53166.00,18266.00,872606.00,7467.00,860715.00,905931.00,81756.00,48596.00,-181836.00,6268.00,4840.00,-416.00,-199749.00
2004:Q1,9807415.00,1012953.00,8794462.00,8398575.00,395887.00,-5142.00,4204.00,256348.00,1045352.00,13504.00,1674737.00,2127671.00,1709470.00,994732.00,605762.00,117910.00,-8934.00,418201.00,1383034.00,9452.00,-125424.00,602416.00,124248.00,-22234.00,8736.00,-83515.00,-87177.00,121016.00,18706.00,162200.00,152408.00,9792.00,0.00,-180115.00,181489.00,-4720.00,547768.00,36573.00,51380.00,964833.00,12608.00,936029.00,732266.00,131741.00,-5112.00,72182.00,4952.00,16452.00,-256.00,-452934.00
2004:Q2,9971430.00,1027905.00,8943525.00,8513359.00,430166.00,-871.00,4332.00,252215.00,1067109.00,13764.00,1730523.00,1718529.00,1753962.00,1003509.00,638273.00,121069.00,-8889.00,-35433.00,1167834.00,10740.00,-174102.00,550441.00,-4176.00,-62242.00,-5996.00,-18953.00,-185695.00,126064.00,22339.00,109480.00,99452.00,10028.00,0.00,51752.00,-58929.00,42732.00,550808.00,103928.00,47402.00,1203266.00,22388.00,1161338.00,1014754.00,75377.00,3062.00,63194.00,4952.00,16452.00,3088.00,11994.00
2004:Q3,10110453.00,1067541.00,9042912.00,8649714.00,393198.00,198.00,4436.00,251290.00,1089469.00,-35108.00,1764827.00,1849197.00,1786017.00,1015294.00,656174.00,123253.00,-8704.00,63180.00,1009238.00,3900.00,17981.00,322045.00,-233498.00,252897.00,1436.00,-155990.00,318585.00,197323.00,-108457.00,-35548.00,-45128.00,9580.00,0.00,-360810.00,151030.00,37444.00,695792.00,73768.00,84236.00,946057.00,5704.00,922573.00,907992.00,130933.00,-96476.00,-24828.00,4952.00,16452.00,1328.00,-84371.00
2004:Q4,10322284.00,1094049.00,9228235.00,8809773.00,418462.00,291.00,4572.00,259436.00,1106380.00,13296.00,1766701.00,1985374.00,1824008.00,1031081.00,675190.00,126119.00,-8382.00,161366.00,1649464.00,11600.00,48850.00,340541.00,-106011.00,641304.00,21376.00,201534.00,442183.00,135259.00,-159047.00,273344.00,261104.00,12240.00,0.00,-502034.00,234022.00,30300.00,583172.00,67533.00,26842.00,1488097.00,16308.00,1453477.00,1082628.00,130693.00,18434.00,216770.00,4952.00,16448.00,1864.00,-218673.00
2005:Q1,10359054.00,1172493.00,9186561.00,8912377.00,274184.00,-1940.00,4564.00,255214.00,1124934.00,14508.00,1633320.00,1363736.00,1853311.00,1036639.00,702978.00,123055.00,-9361.00,-489575.00,447491.00,22552.00,-101980.00,424758.00,5293.00,-291056.00,9724.00,-386586.00,-60409.00,109502.00,36714.00,-35212.00,-47732.00,12520.00,0.00,-265837.00,72468.00,14364.00,563684.00,-12371.00,50827.00,937066.00,12408.00,910470.00,824904.00,113566.00,-42088.00,6076.00,8012.00,13036.00,1152.00,269584.00
2005:Q2,10518563.00,1197721.00,9320842.00,9092446.00,228396.00,1507.00,4632.00,270822.00,1146464.00,13836.00,1628721.00,2021271.00,1908321.00,1064717.00,727972.00,124673.00,-9041.00,112950.00,1407065.00,-11412.00,-96599.00,650967.00,64874.00,285433.00,14236.00,-14538.00,258272.00,82975.00,-55513.00,53720.00,42644.00,11076.00,0.00,-299566.00,186709.00,-2636.00,585780.00,-38242.00,28037.00,1294115.00,9068.00,1269107.00,1108626.00,112290.00,48383.00,-7900.00,7708.00,13040.00,2900.00,-392550.00
2005:Q3,10698054.00,1226605.00,9471449.00,9260353.00,211096.00,-2553.00,4752.00,261511.00,1172931.00,-116553.00,1754786.00,1274172.00,1944089.00,1069213.00,755891.00,127912.00,-8927.00,-669917.00,586180.00,8140.00,-137885.00,666496.00,62034.00,-333132.00,14884.00,-179255.00,-91336.00,151207.00,-228632.00,-16588.00,-23712.00,7124.00,0.00,-477651.00,294514.00,27692.00,490104.00,-96435.00,98892.00,1256097.00,22756.00,1223201.00,1145930.00,96954.00,-3599.00,-23792.00,7708.00,13036.00,-2896.00,480614.00
2005:Q4,10880467.00,1256089.00,9624378.00,9365612.00,258766.00,-218.00,4696.00,221905.00,1192278.00,628.00,1667407.00,1844554.00,1926849.00,1038411.00,768745.00,128709.00,-9016.00,-82295.00,1066622.00,-10948.00,-118816.00,184163.00,43079.00,653978.00,19972.00,52396.00,315353.00,108219.00,158038.00,-5588.00,-7324.00,1736.00,0.00,-460954.00,214629.00,2556.00,574376.00,-64281.00,54428.00,1148917.00,13532.00,1119749.00,1135084.00,78934.00,-1481.00,-100496.00,7708.00,13036.00,2600.00,-177147.00
2006:Q1,11210476.00,1320665.00,9889811.00,9513635.00,376176.00,-3137.00,4628.00,254240.00,1207653.00,20104.00,1810200.00,1763291.00,1974968.00,1077563.00,774299.00,132542.00,-9436.00,-211677.00,1199305.00,16128.00,42331.00,717477.00,178382.00,-23666.00,13804.00,170368.00,-59025.00,-36841.00,-111972.00,97816.00,112996.00,-9368.00,-5812.00,-719117.00,260322.00,79516.00,485640.00,17101.00,47375.00,1410982.00,8332.00,1388582.00,1174048.00,78986.00,46144.00,71536.00,17868.00,13268.00,800.00,46909.00
2006:Q2,11330228.00,1349169.00,9981059.00,9648601.00,332458.00,-581.00,4552.00,236256.00,1226429.00,15148.00,1774862.00,1576246.00,1939641.00,1071662.00,741710.00,136094.00,-9825.00,-363395.00,1119933.00,19148.00,-22672.00,507455.00,242658.00,126632.00,15988.00,58875.00,-255161.00,139649.00,167281.00,150760.00,163336.00,-18024.00,5448.00,-477731.00,-70814.00,9504.00,593704.00,399.00,40890.00,1483329.00,33632.00,1435505.00,1228199.00,114821.00,89852.00,-15240.00,17872.00,13508.00,684.00,198616.00
2006:Q3,11440074.00,1358921.00,10081153.00,9781984.00,299169.00,-2165.00,4544.00,235640.00,1242614.00,15572.00,1755142.00,949609.00,1912404.00,1081900.00,701965.00,138844.00,-10305.00,-962795.00,165924.00,-3668.00,-18711.00,501412.00,43344.00,-662555.00,24100.00,-342076.00,87617.00,81521.00,-513716.00,28384.00,34996.00,-24948.00,18336.00,-455830.00,111142.00,45464.00,542136.00,-2834.00,37640.00,1128719.00,248.00,1114539.00,939294.00,124000.00,-17095.00,50468.00,17872.00,13744.00,188.00,805533.00
2006:Q4,11595005.00,1399481.00,10195524.00,9877748.00,317776.00,-1220.00,4612.00,232356.00,1258482.00,15452.00,1787330.00,1863894.00,1893588.00,1089539.00,672949.00,141973.00,-10873.00,-29694.00,1046488.00,-7212.00,-161804.00,215700.00,407176.00,75107.00,22288.00,-275679.00,75522.00,47579.00,205397.00,-11248.00,-1040.00,-16188.00,5980.00,-329456.00,342446.00,52200.00,476500.00,-36659.00,23739.00,1076182.00,23532.00,1038058.00,648619.00,162621.00,58079.00,150872.00,17868.00,13992.00,600.00,-76564.00
2007:Q1,11820595.00,1462615.00,10357980.00,10018467.00,339513.00,-1103.00,4628.00,235872.00,1270050.00,2752.00,1836952.00,1866677.00,1871870.00,1099198.00,634610.00,148592.00,-10530.00,-5193.00,907895.00,14352.00,65265.00,719489.00,168416.00,-438708.00,11004.00,-344256.00,249497.00,73281.00,-428234.00,171896.00,174840.00,-14792.00,11848.00,-558681.00,303641.00,5600.00,450468.00,-42947.00,49104.00,913088.00,10256.00,886396.00,823198.00,126322.00,-26436.00,-49956.00,13268.00,14240.00,2196.00,-29724.00
2007:Q2,11948502.00,1488003.00,10460499.00,10144737.00,315762.00,-950.00,4772.00,236397.00,1283116.00,4792.00,1824761.00,1053437.00,1857987.00,1110056.00,607051.00,152010.00,-11130.00,-804550.00,453693.00,25580.00,-155424.00,414856.00,318476.00,-161434.00,25448.00,50736.00,53804.00,86334.00,-377755.00,249608.00,265864.00,-16100.00,-156.00,-969303.00,180802.00,21488.00,535748.00,-44068.00,37363.00,1258243.00,29312.00,1214319.00,837345.00,138798.00,124.00,224788.00,13264.00,14492.00,120.00,771325.00
2007:Q3,12047423.00,1500115.00,10547308.00,10258756.00,288552.00,-2123.00,4728.00,230549.00,1296698.00,4176.00,1804772.00,2791170.00,1827064.00,1114971.00,567662.00,155903.00,-11472.00,964106.00,1798975.00,19656.00,-250861.00,462869.00,269942.00,1326087.00,-60504.00,-30843.00,638425.00,47408.00,731601.00,9556.00,4656.00,-10984.00,15884.00,-709166.00,197741.00,-15912.00,460000.00,-45644.00,74706.00,834868.00,6192.00,812056.00,760554.00,182340.00,462.00,-144564.00,13264.00,14752.00,1868.00,-986398.00
2007:Q4,12184202.00,1522043.00,10662159.00,10366771.00,295388.00,-341.00,4788.00,221738.00,1307104.00,15536.00,1803565.00,2682986.00,1781978.00,1114843.00,519728.00,158965.00,-11558.00,901008.00,1746628.00,11516.00,40908.00,332882.00,197594.00,1212378.00,-16608.00,159611.00,343342.00,-107599.00,833631.00,447760.00,454204.00,-9652.00,3208.00,-1372802.00,348925.00,22624.00,535952.00,-54083.00,22975.00,845620.00,44160.00,786456.00,512598.00,155007.00,-10717.00,116304.00,13264.00,15016.00,-12.00,-879421.00
2008:Q1,12366983.00,1535785.00,10831198.00,10433051.00,398147.00,-3884.00,4884.00,195143.00,1309988.00,14236.00,1880274.00,2567458.00,1703251.00,1091546.00,467144.00,155644.00,-11083.00,864207.00,1628028.00,-14628.00,119633.00,656244.00,629256.00,-328479.00,-50936.00,-17953.00,-11080.00,-78925.00,-169584.00,522420.00,515504.00,-7648.00,14564.00,-184567.00,7885.00,34656.00,454104.00,-344164.00,75667.00,763821.00,12068.00,724221.00,357650.00,158798.00,47605.00,163200.00,-3032.00,22204.00,5328.00,-687184.00
2008:Q2,12720396.00,1544989.00,11175407.00,10542049.00,633358.00,-1156.00,4760.00,172348.00,1320372.00,17472.00,2102690.00,2742225.00,1669577.00,1079734.00,444177.00,156648.00,-10982.00,1072648.00,947074.00,-22228.00,70281.00,-65399.00,-154059.00,700711.00,-128676.00,396241.00,145525.00,89284.00,198336.00,-54172.00,-83612.00,29036.00,404.00,-73083.00,314198.00,40864.00,455820.00,-310940.00,45081.00,-125574.00,41972.00,-191342.00,131447.00,64138.00,-95403.00,-288492.00,-3032.00,22204.00,1592.00,-639534.00
2008:Q3,12535542.00,1505833.00,11029709.00,10572184.00,457525.00,-2404.00,4772.00,130529.00,1323523.00,-23248.00,1927649.00,3057604.00,1606715.00,1043743.00,417866.00,156052.00,-10946.00,1450889.00,1970964.00,-31928.00,-19948.00,582310.00,150326.00,983937.00,-166372.00,34239.00,725984.00,27212.00,362875.00,67840.00,21768.00,33724.00,12348.00,-186206.00,-47184.00,82092.00,609092.00,-306747.00,87378.00,520075.00,-9468.00,508043.00,34817.00,-25922.00,54792.00,447388.00,-3032.00,22204.00,-704.00,-1129955.00
2008:Q4,12385986.00,1444617.00,10941369.00,10283551.00,657818.00,-1192.00,4884.00,40231.00,1327928.00,22204.00,1997697.00,3139591.00,1474822.00,961585.00,371960.00,152255.00,-10978.00,1664769.00,611697.00,-2536.00,536573.00,-140080.00,312565.00,1481063.00,-59328.00,253937.00,296799.00,169197.00,820458.00,-1113896.00,-1123264.00,11140.00,-1772.00,-389142.00,-389315.00,112448.00,454188.00,-262476.00,12305.00,-1053072.00,-1964.00,-1079840.00,-88521.00,-59796.00,11550.00,-940040.00,-3032.00,22204.00,6528.00,-1141894.00
2009:Q1,12061772.00,1202828.00,10858944.00,10195082.00,663862.00,31.00,4920.00,39485.00,1322910.00,15776.00,2005592.00,2437122.00,1434655.00,960099.00,332545.00,152309.00,-10298.00,1002467.00,945321.00,-17508.00,77338.00,139787.00,91068.00,304992.00,-1600.00,754264.00,-1064617.00,190852.00,426093.00,-277808.00,-302896.00,19268.00,5820.00,393034.00,-152686.00,63596.00,416960.00,-116930.00,23477.00,-57146.00,1928.00,-98446.00,155622.00,-80182.00,-55698.00,-120880.00,2692.00,41424.00,-2052.00,-431529.00
2009:Q2,12117742.00,1132548.00,10985194.00,10205384.00,779810.00,-2604.00,4956.00,33644.00,1318255.00,13800.00,2110349.00,1602633.00,1399892.00,953210.00,307981.00,148535.00,-9834.00,202741.00,378296.00,288.00,293398.00,-19060.00,-178808.00,-890860.00,38000.00,50111.00,-1242377.00,86479.00,176926.00,46568.00,39600.00,18384.00,-11416.00,212204.00,461851.00,-13236.00,544232.00,-112690.00,34408.00,175555.00,14992.00,125795.00,99699.00,-149702.00,117110.00,55312.00,3376.00,41424.00,-6656.00,507716.00
2009:Q3,12066776.00,1133756.00,10933020.00,10322586.00,610434.00,-2948.00,4960.00,70594.00,1317735.00,-90564.00,2081419.00,1554119.00,1449162.00,992171.00,320639.00,145814.00,-9462.00,104957.00,236333.00,1712.00,50383.00,-149412.00,-565880.00,143531.00,33368.00,656534.00,-230131.00,141469.00,-457710.00,116240.00,102436.00,16752.00,-2948.00,-300825.00,526986.00,-17428.00,485904.00,-112811.00,57932.00,131376.00,7144.00,84364.00,11242.00,-71600.00,40330.00,100500.00,3892.00,41424.00,-1556.00,527300.00
2009:Q4,12132874.00,1139920.00,10992954.00,10377382.00,615572.00,548.00,4996.00,57297.00,1319082.00,-52564.00,2040067.00,2359740.00,1433374.00,977792.00,323035.00,141725.00,-9178.00,926366.00,1097695.00,-13164.00,-18352.00,442882.00,-417449.00,444918.00,-3000.00,566627.00,-295572.00,194084.00,-17221.00,-3356.00,-3028.00,16704.00,-17032.00,-357490.00,498988.00,30232.00,554540.00,-87928.00,23876.00,171329.00,3292.00,136061.00,77345.00,-76894.00,11614.00,119712.00,4284.00,41424.00,-9448.00,-319673.00
2010:Q1,12234829.00,1193374.00,11041455.00,10459062.00,582393.00,-4390.00,4896.00,59886.00,1314101.00,-55976.00,2003070.00,2176165.00,1421821.00,976375.00,320320.00,134025.00,-8899.00,754344.00,420523.00,-17008.00,-107470.00,215789.00,-251997.00,-172004.00,-4120.00,225289.00,123363.00,105540.00,-622077.00,12616.00,-7024.00,12016.00,7624.00,-322350.00,285379.00,-7084.00,610844.00,181507.00,-7698.00,-333821.00,5780.00,-320229.00,-365334.00,-84717.00,151761.00,-24204.00,2264.00,-29392.00,10020.00,-173095.00
2010:Q2,12413355.00,1215710.00,11197645.00,10543275.00,654370.00,-1967.00,4948.00,81378.00,1312868.00,-10380.00,2052081.00,2545153.00,1459217.00,999366.00,334643.00,133759.00,-8551.00,1085936.00,1131704.00,11476.00,52129.00,62487.00,-120238.00,215984.00,-4236.00,1011377.00,-402877.00,10030.00,-398308.00,9876.00,11368.00,5240.00,-6732.00,-12562.00,106093.00,6260.00,616004.00,166979.00,17216.00,45768.00,-8204.00,79784.00,-36108.00,-67762.00,95870.00,84140.00,3644.00,-29388.00,3576.00,-493072.00
2010:Q3,12543885.00,1257226.00,11286659.00,10634529.00,652130.00,-4342.00,4948.00,90512.00,1313250.00,3352.00,2043250.00,1913779.00,1439971.00,1009131.00,305327.00,133817.00,-8304.00,473808.00,339468.00,10136.00,73023.00,255263.00,-136395.00,-893163.00,1800.00,66113.00,-1216.00,2169.00,-962029.00,38552.00,53616.00,6752.00,-21816.00,-171416.00,272218.00,35148.00,664188.00,156050.00,35864.00,-134340.00,-10776.00,-82560.00,-156346.00,-2965.00,2227.00,71276.00,3248.00,-29392.00,-11612.00,129471.00
2010:Q4,12716415.00,1290694.00,11425721.00,10794586.00,631135.00,-2214.00,4908.00,115688.00,1315691.00,-19344.00,2074736.00,2499484.00,1474589.00,1035136.00,312859.00,134751.00,-8157.00,1024895.00,1101928.00,13584.00,138406.00,125474.00,-224965.00,463695.00,552.00,-28802.00,296874.00,155660.00,39410.00,2820.00,33644.00,-6936.00,-23888.00,-394027.00,193354.00,-14936.00,646116.00,164510.00,-12102.00,77034.00,7368.00,90462.00,-84384.00,42908.00,-49294.00,179332.00,1900.00,-29392.00,8596.00,-424747.00
2011:Q1,13077630.00,1425428.00,11652202.00,10923801.00,728401.00,-3866.00,4444.00,122923.00,1323827.00,3244.00,2163597.00,2089487.00,1480010.00,1047794.00,312011.00,128454.00,-8249.00,609477.00,751671.00,9348.00,210388.00,232431.00,88057.00,-709707.00,5900.00,-971066.00,680364.00,-19144.00,-405761.00,23032.00,22468.00,5476.00,-4912.00,-58769.00,170215.00,41164.00,486680.00,216722.00,42110.00,142194.00,-508.00,139986.00,-60943.00,102307.00,-47238.00,151128.00,-5268.00,1224.00,1492.00,74110.00
2011:Q2,13194773.00,1443100.00,11751673.00,11052343.00,699330.00,-2312.00,4421.00,112476.00,1330562.00,1468.00,2134167.00,3387838.00,1483994.00,1045034.00,316990.00,129901.00,-7931.00,1903844.00,1740709.00,-17248.00,265966.00,768490.00,72855.00,-273141.00,-3968.00,-317714.00,-50419.00,-58091.00,157051.00,187580.00,188976.00,2940.00,-4336.00,-252429.00,192002.00,54536.00,485612.00,225671.00,30815.00,-163136.00,-4688.00,-161588.00,-45472.00,90338.00,-189369.00,-9448.00,-7636.00,1220.00,1920.00,-1253671.00
2011:Q3,13347294.00,1470660.00,11876634.00,11158030.00,718604.00,-2177.00,4421.00,111164.00,1342269.00,-932.00,2166371.00,3995645.00,1503459.00,1055838.00,323253.00,132050.00,-7682.00,2492186.00,2185111.00,-3656.00,553606.00,-14860.00,-31297.00,806650.00,-6172.00,266252.00,18954.00,2657.00,524959.00,39796.00,33980.00,9420.00,-3604.00,-261819.00,104571.00,124948.00,526528.00,235897.00,104748.00,-307074.00,-19752.00,-283562.00,-87090.00,100370.00,-49327.00,-240016.00,-7500.00,1224.00,-4984.00,-1829274.00
2011:Q4,13398385.00,1473476.00,11924909.00,11230725.00,694184.00,-1245.00,4355.00,129373.00,1349269.00,4328.00,2162898.00,2645802.00,1537692.00,1080262.00,332295.00,132639.00,-7504.00,1108110.00,1189099.00,-28088.00,170843.00,493927.00,-211455.00,463646.00,-2816.00,279632.00,-295512.00,12657.00,469685.00,-253508.00,-253164.00,3816.00,-4160.00,-439556.00,126607.00,60878.00,490180.00,247829.00,67795.00,80990.00,-4800.00,84862.00,-77551.00,151239.00,66398.00,-51184.00,-4040.00,1220.00,-292.00,-482904.00
2012:Q1,13662399.00,1472405.00,12189994.00,11362013.00,827981.00,-4005.00,4484.00,166539.00,1349921.00,6491.00,2329461.00,1769581.00,1600965.00,1117107.00,351568.00,140008.00,-7718.00,168616.00,447995.00,-4412.00,297435.00,368630.00,-11821.00,-1010236.00,2012.00,-277507.00,-286960.00,-151818.00,-295963.00,21492.00,46868.00,-13228.00,-12148.00,-229254.00,346011.00,-62274.00,625184.00,126066.00,-18826.00,279379.00,-7036.00,275095.00,-57293.00,132534.00,91442.00,114228.00,-5816.00,4000.00,7320.00,559880.00
2012:Q2,13814080.00,1492750.00,12321330.00,11415605.00,905725.00,-2065.00,4551.00,159900.00,1361782.00,7996.00,2412795.00,3454775.00,1608336.00,1119774.00,356877.00,139506.00,-7821.00,1846439.00,2107673.00,-22240.00,110233.00,428651.00,22659.00,952905.00,-2588.00,711437.00,113659.00,-18204.00,148600.00,46560.00,63876.00,-15208.00,-2108.00,15651.00,189107.00,-75140.00,364168.00,90650.00,-15531.00,261234.00,-17772.00,267570.00,-52434.00,190394.00,228070.00,-93632.00,-4828.00,4000.00,7436.00,-1041980.00
2012:Q3,13867123.00,1511701.00,12355422.00,11476892.00,878530.00,-2613.00,4621.00,164954.00,1373048.00,10528.00,2398770.00,2321526.00,1631329.00,1131710.00,369752.00,137790.00,-7923.00,690197.00,822663.00,5360.00,19271.00,174739.00,-28307.00,-326561.00,-380.00,-150125.00,142161.00,-140122.00,-178095.00,6900.00,33804.00,-13000.00,-13904.00,-19383.00,424624.00,-8648.00,494084.00,79561.00,1023.00,132466.00,-13668.00,140522.00,-87026.00,145048.00,-15728.00,101344.00,-3116.00,4000.00,1612.00,77244.00
2012:Q4,14316871.00,1568743.00,12748128.00,11573576.00,1174552.00,-1141.00,4787.00,176826.00,1383418.00,-45231.00,2774099.00,2692993.00,1667221.00,1149457.00,393454.00,132334.00,-8024.00,1025772.00,1410151.00,-10228.00,282713.00,676979.00,26757.00,108809.00,-1384.00,610359.00,-236413.00,-177497.00,-86256.00,-7288.00,13468.00,-12720.00,-8036.00,-497186.00,258242.00,10788.00,501688.00,63498.00,-4622.00,384379.00,-16812.00,411031.00,-64298.00,188373.00,139504.00,142616.00,4836.00,4000.00,-13840.00,81106.00
2013:Q1,13904196.00,1644904.00,12259292.00,11668895.00,590397.00,-3195.00,5293.00,193142.00,1392328.00,18049.00,2149330.00,2604427.00,1715821.00,1168044.00,413008.00,142757.00,-7988.00,888606.00,1049834.00,12876.00,301944.00,16249.00,28265.00,-906891.00,-3200.00,-121647.00,-236577.00,-39993.00,-505474.00,-54972.00,-46760.00,-1060.00,-7152.00,477382.00,520058.00,-10296.00,455068.00,176483.00,33668.00,161228.00,-6368.00,162548.00,-30827.00,181493.00,-4446.00,16972.00,-644.00,1000.00,4048.00,-455096.00
2013:Q2,14017167.00,1681274.00,12335893.00,11697523.00,638370.00,-1708.00,5222.00,183163.00,1407576.00,19117.00,2203062.00,2705843.00,1727605.00,1166938.00,430820.00,137812.00,-7965.00,978238.00,1120893.00,15248.00,-81197.00,210215.00,120711.00,-555297.00,-800.00,120524.00,-82614.00,-73393.00,-519015.00,198548.00,207320.00,-1660.00,-7112.00,507276.00,256.00,14904.00,472248.00,177522.00,40460.00,142656.00,-12304.00,146348.00,-26223.00,150910.00,30009.00,-15976.00,7628.00,1000.00,7612.00,-502781.00
