date,FA646000105.Q,FA645013005.Q,FA645012063.Q,FA644090005.Q,FA643020005.Q,FA644022005.Q,FA643061773.Q,FA643063005.Q,FA643065005.Q,FA643065105.Q,FA643065405.Q,FA643065505.Q,FA643090005.Q,FA644190005.Q,FA642151073.Q,FA644122005.Q,FA643169173.Q,FA643163005.Q,FA644123005.Q,FA643168005.Q,FA643169373.Q,FA643165005.Q,FA643164103.Q,FA643193005.Q,FA647005005.Q,FA643065045.Q,FA643061743.Q,FA643065143.Q,FA643065443.Q,FA643065543.Q
1996:Q3,2004.00,2840.00,4831.00,3820.00,7380.00,5484.00,2912.00,2572.00,-1516.00,-4.00,-132.00,-1380.00,-7528.00,30280.00,1860.00,940.00,8.00,932.00,13004.00,3640.00,0.00,9364.00,11976.00,2500.00,20793.00,944.00,1256.00,-212.00,-100.00,0.00
1996:Q4,1234.00,2982.00,5979.00,10188.00,1552.00,2092.00,4280.00,-2188.00,4808.00,3388.00,716.00,704.00,1736.00,44196.00,6640.00,2920.00,-4.00,2924.00,10668.00,2060.00,0.00,8608.00,20068.00,3900.00,26281.00,-3388.00,-928.00,-2192.00,-268.00,0.00
1997:Q1,1642.00,3608.00,8594.00,13420.00,2892.00,2332.00,48.00,2284.00,4760.00,2904.00,40.00,1816.00,3436.00,60344.00,5420.00,5884.00,-4.00,5888.00,19280.00,2684.00,0.00,16596.00,24180.00,5580.00,36364.00,-1408.00,-456.00,-860.00,-92.00,0.00
1997:Q2,3188.00,3637.00,9021.00,22848.00,-384.00,9300.00,4756.00,4544.00,9344.00,5984.00,1192.00,2168.00,4588.00,75788.00,9392.00,7752.00,-12.00,7764.00,26424.00,10212.00,0.00,16212.00,25944.00,6276.00,43470.00,3028.00,-924.00,3612.00,340.00,0.00
1997:Q3,4028.00,3826.00,11379.00,29620.00,3840.00,9544.00,9644.00,-100.00,6612.00,4460.00,712.00,1440.00,9624.00,86672.00,10916.00,23840.00,96.00,23744.00,9432.00,2748.00,0.00,6684.00,33788.00,8696.00,45875.00,1252.00,564.00,800.00,-112.00,0.00
1997:Q4,4461.00,3877.00,16257.00,38552.00,-2124.00,23336.00,21508.00,1828.00,15556.00,10516.00,1644.00,3396.00,1784.00,145956.00,19012.00,22004.00,16.00,21988.00,43952.00,23812.00,0.00,20140.00,46156.00,14832.00,91731.00,11968.00,2476.00,8900.00,580.00,12.00
1998:Q1,-1304.00,4654.00,12764.00,57256.00,5132.00,14316.00,7984.00,6332.00,11316.00,6536.00,300.00,4480.00,26492.00,137392.00,20336.00,32796.00,148.00,32648.00,30308.00,21208.00,0.00,9100.00,35896.00,18056.00,61414.00,824.00,1324.00,-1228.00,112.00,616.00
1998:Q2,-1180.00,4888.00,11070.00,17620.00,1080.00,-6996.00,-8484.00,1488.00,13104.00,10704.00,268.00,2132.00,10432.00,99328.00,-7544.00,31288.00,-164.00,31452.00,33124.00,13272.00,0.00,19852.00,27404.00,15056.00,64570.00,9648.00,-1344.00,8660.00,1084.00,1248.00
1998:Q3,-422.00,4922.00,13559.00,-9404.00,-3952.00,-14012.00,-11044.00,-2968.00,2752.00,-1112.00,644.00,3220.00,5808.00,85320.00,-12992.00,10656.00,708.00,9948.00,68596.00,28976.00,0.00,39620.00,7032.00,12028.00,75821.00,2216.00,2176.00,-2076.00,520.00,1596.00
1998:Q4,-124.00,4993.00,8314.00,-39800.00,856.00,-27160.00,-20728.00,-6432.00,-13680.00,-12928.00,-1000.00,248.00,184.00,23432.00,-38888.00,12916.00,4.00,12912.00,31088.00,504.00,0.00,30584.00,9016.00,9300.00,49801.00,-1212.00,-1764.00,1868.00,-300.00,-1016.00
1999:Q1,-6107.00,5036.00,6380.00,1832.00,-1268.00,5312.00,7184.00,-1872.00,-3600.00,-5872.00,-428.00,2700.00,1388.00,42656.00,4020.00,25056.00,20.00,25036.00,584.00,-19540.00,0.00,20124.00,5832.00,7164.00,23301.00,-1852.00,-2212.00,-592.00,460.00,492.00
1999:Q2,-3053.00,5073.00,-3813.00,-7024.00,-236.00,-376.00,-160.00,-216.00,-1872.00,-1260.00,-392.00,-220.00,-4540.00,-18004.00,740.00,-6188.00,-8.00,-6180.00,-13556.00,-1296.00,0.00,-12260.00,6228.00,-5228.00,-15293.00,-1828.00,-1524.00,-72.00,-172.00,-60.00
1999:Q3,-448.00,5141.00,2507.00,-1772.00,2648.00,-2292.00,-1068.00,-1224.00,-424.00,472.00,-404.00,-492.00,-1704.00,30816.00,-2232.00,3056.00,-96.00,3152.00,4820.00,-4548.00,0.00,9368.00,12280.00,12892.00,24492.00,-876.00,-1004.00,488.00,-248.00,-112.00
1999:Q4,528.00,5198.00,2200.00,6556.00,192.00,2740.00,-12968.00,15708.00,4140.00,1820.00,1908.00,412.00,-516.00,21352.00,-3560.00,10716.00,-744.00,11460.00,8588.00,-3060.00,0.00,11648.00,1876.00,3732.00,7926.00,-5008.00,-488.00,-7808.00,-1740.00,5028.00
2000:Q1,-10367.00,5200.00,3524.00,-14180.00,256.00,-852.00,-428.00,-424.00,-15488.00,-13712.00,-760.00,-1016.00,1904.00,2268.00,-9208.00,4632.00,0.00,4632.00,5916.00,-2652.00,0.00,8568.00,2584.00,-1656.00,-2643.00,932.00,544.00,1524.00,-228.00,-908.00
2000:Q2,-12125.00,5437.00,2300.00,-6136.00,-1208.00,-2516.00,-3532.00,1016.00,-2052.00,-1504.00,-132.00,-416.00,-360.00,10244.00,-1248.00,5524.00,0.00,5524.00,-2596.00,-9128.00,0.00,6532.00,2624.00,5940.00,-3482.00,-2116.00,-460.00,-1524.00,-16.00,-116.00
2000:Q3,-9984.00,5612.00,3508.00,-2424.00,-1576.00,1096.00,4924.00,-3828.00,-4428.00,-728.00,-444.00,-3256.00,2484.00,-3988.00,2268.00,4328.00,0.00,4328.00,-12704.00,-10296.00,0.00,-2408.00,460.00,1660.00,-20668.00,-1844.00,-468.00,-1112.00,-32.00,-232.00
2000:Q4,-7364.00,5666.00,6056.00,9480.00,2464.00,5520.00,1544.00,3976.00,-2056.00,2104.00,-980.00,-3180.00,3552.00,8568.00,-1868.00,-3056.00,0.00,-3056.00,9164.00,2956.00,0.00,6208.00,2976.00,1352.00,-19998.00,-2932.00,-408.00,388.00,-604.00,-2308.00
2001:Q1,4331.00,5812.00,1976.00,288.00,-968.00,764.00,4428.00,-3664.00,-464.00,948.00,-32.00,-1380.00,956.00,9944.00,4912.00,11416.00,0.00,11416.00,-10344.00,-11696.00,0.00,1352.00,4404.00,-444.00,6199.00,-4844.00,-3452.00,-1160.00,-24.00,-208.00
2001:Q2,4277.00,5835.00,192.00,8324.00,2276.00,6272.00,8580.00,-2308.00,-3520.00,-1080.00,88.00,-2528.00,3296.00,10636.00,8288.00,-9216.00,0.00,-9216.00,8228.00,-1084.00,0.00,9312.00,3820.00,-484.00,562.00,-4864.00,-3512.00,-1068.00,-32.00,-252.00
2001:Q3,3625.00,5897.00,-2864.00,14652.00,2920.00,9788.00,9936.00,-148.00,2376.00,2640.00,4.00,-268.00,-432.00,10084.00,10104.00,7496.00,0.00,7496.00,-14108.00,-5064.00,0.00,-9044.00,7664.00,-1072.00,-3976.00,-2424.00,-3072.00,912.00,-32.00,-232.00
2001:Q4,1357.00,5474.00,16980.00,20196.00,196.00,18052.00,10236.00,7816.00,3212.00,636.00,-1200.00,3776.00,-1264.00,45872.00,13460.00,8872.00,0.00,8872.00,12856.00,5640.00,0.00,7216.00,8480.00,2204.00,4579.00,-1084.00,-2536.00,1656.00,-24.00,-180.00
2002:Q1,5501.00,3694.00,6960.00,29088.00,2608.00,26404.00,27224.00,-820.00,-1388.00,1292.00,-316.00,-2364.00,1464.00,48020.00,24568.00,2632.00,0.00,2632.00,5896.00,-2004.00,0.00,7900.00,13008.00,1916.00,13779.00,-1004.00,-1316.00,548.00,-24.00,-212.00
2002:Q2,3416.00,3551.00,3724.00,37524.00,996.00,24072.00,17844.00,6228.00,9344.00,7856.00,276.00,1212.00,3112.00,75824.00,17988.00,18096.00,0.00,18096.00,26816.00,3780.00,0.00,23036.00,11128.00,1796.00,34441.00,9880.00,0.00,8128.00,20.00,1732.00
2002:Q3,-1061.00,3437.00,5284.00,29968.00,732.00,14772.00,9236.00,5536.00,14040.00,13192.00,-192.00,1040.00,424.00,54080.00,18940.00,21152.00,0.00,21152.00,5364.00,-252.00,0.00,5616.00,3592.00,5032.00,14330.00,9748.00,0.00,9900.00,-16.00,-136.00
2002:Q4,-7668.00,3418.00,2388.00,2484.00,-4720.00,-17048.00,-8396.00,-8652.00,18716.00,18176.00,-356.00,896.00,5536.00,33196.00,-2984.00,14188.00,0.00,14188.00,13812.00,5560.00,0.00,8252.00,5824.00,2356.00,17238.00,13412.00,0.00,12472.00,-16.00,956.00
2003:Q1,2684.00,3702.00,960.00,-1280.00,4788.00,1640.00,-17224.00,18864.00,-6440.00,-5764.00,-252.00,-424.00,-1268.00,-1528.00,-11800.00,14160.00,0.00,14160.00,-1260.00,3388.00,0.00,-4648.00,2256.00,-4884.00,-2226.00,7116.00,0.00,7196.00,-8.00,-72.00
2003:Q2,-127.00,3803.00,808.00,35556.00,284.00,4880.00,8092.00,-3212.00,28412.00,27044.00,224.00,1144.00,1980.00,53476.00,20288.00,17140.00,0.00,17140.00,-3360.00,-10736.00,0.00,7376.00,16312.00,3096.00,13182.00,11976.00,0.00,12100.00,-8.00,-116.00
2003:Q3,-5071.00,3825.00,-4724.00,42272.00,9000.00,-56.00,-11216.00,11160.00,28068.00,25152.00,12.00,2904.00,5260.00,61100.00,96.00,26884.00,0.00,26884.00,16568.00,3352.00,0.00,13216.00,18100.00,-548.00,14656.00,25736.00,0.00,25848.00,-8.00,-104.00
2003:Q4,-6307.00,3883.00,2084.00,61044.00,1036.00,16128.00,8820.00,7308.00,32852.00,27444.00,944.00,4464.00,11028.00,97520.00,13232.00,37132.00,0.00,37132.00,22072.00,2436.00,0.00,19636.00,16568.00,8516.00,24202.00,17468.00,0.00,17616.00,-12.00,-136.00
2004:Q1,-5016.00,10527.00,9408.00,101788.00,4288.00,58208.00,35588.00,22620.00,27772.00,21296.00,-32.00,6508.00,11520.00,137188.00,41040.00,42376.00,0.00,42376.00,21192.00,-1212.00,0.00,22404.00,25752.00,6828.00,10449.00,26740.00,0.00,20524.00,-4.00,6220.00
2004:Q2,-5732.00,10834.00,5988.00,67652.00,5852.00,9572.00,-2616.00,12188.00,43984.00,40156.00,704.00,3124.00,8244.00,105020.00,25548.00,34896.00,0.00,34896.00,36864.00,12260.00,0.00,24604.00,13840.00,-6128.00,14814.00,27484.00,0.00,27148.00,-4.00,340.00
2004:Q3,-8029.00,11291.00,2608.00,34448.00,-7540.00,36764.00,14644.00,22120.00,-4296.00,-4752.00,-360.00,816.00,9520.00,80304.00,15060.00,13800.00,0.00,13800.00,18840.00,3012.00,0.00,15828.00,21624.00,10980.00,23928.00,66032.00,0.00,65156.00,-12.00,888.00
2004:Q4,2619.00,11627.00,4120.00,203132.00,9596.00,27068.00,15552.00,11516.00,151428.00,147744.00,128.00,3556.00,15040.00,289452.00,33016.00,156560.00,0.00,156560.00,53744.00,14572.00,0.00,39172.00,24652.00,21480.00,73192.00,118232.00,0.00,118748.00,-64.00,-452.00
2005:Q1,-5501.00,9769.00,4172.00,54436.00,4392.00,7804.00,-2088.00,9892.00,30708.00,28028.00,172.00,2508.00,11532.00,80060.00,6896.00,48152.00,0.00,48152.00,28184.00,7888.00,0.00,20296.00,10712.00,-13884.00,6182.00,34432.00,0.00,32140.00,380.00,1912.00
2005:Q2,-29341.00,9981.00,3596.00,87184.00,4212.00,23716.00,1480.00,22236.00,48152.00,43572.00,-184.00,4764.00,11104.00,140016.00,12468.00,65596.00,0.00,65596.00,30184.00,5620.00,0.00,24564.00,20104.00,11664.00,9914.00,28020.00,0.00,28868.00,-152.00,-696.00
2005:Q3,-14174.00,10286.00,1292.00,68936.00,5008.00,16448.00,-6080.00,22528.00,38580.00,38096.00,696.00,-212.00,8900.00,109984.00,21884.00,28900.00,0.00,28900.00,27452.00,12348.00,0.00,15104.00,23704.00,8044.00,15296.00,17376.00,0.00,12180.00,-8.00,5204.00
2005:Q4,-29624.00,10760.00,808.00,6200.00,-8168.00,3780.00,-9500.00,13280.00,-4188.00,-10504.00,524.00,5792.00,14776.00,26596.00,11496.00,-11312.00,0.00,-11312.00,4328.00,7852.00,0.00,-3524.00,9856.00,12228.00,-20796.00,-10620.00,0.00,-10580.00,36.00,-76.00
2006:Q1,-16558.00,6713.00,3044.00,46752.00,4880.00,7216.00,-1280.00,8496.00,39096.00,30588.00,1504.00,7004.00,-4440.00,77480.00,4292.00,43484.00,0.00,43484.00,21208.00,4632.00,0.00,16576.00,18224.00,-9728.00,4413.00,21612.00,0.00,18460.00,416.00,2736.00
2006:Q2,-12206.00,7050.00,2148.00,64652.00,-3624.00,45004.00,30524.00,14480.00,9388.00,8376.00,-332.00,1344.00,13884.00,95968.00,36216.00,10124.00,0.00,10124.00,21220.00,5548.00,0.00,15672.00,17176.00,11232.00,9912.00,1828.00,0.00,-336.00,-8.00,2172.00
2006:Q3,-17111.00,7286.00,9156.00,46672.00,9180.00,33512.00,28564.00,4948.00,1440.00,-14080.00,1508.00,14012.00,2540.00,72904.00,18984.00,14140.00,0.00,14140.00,11428.00,6036.00,0.00,5392.00,15624.00,12728.00,-7321.00,-756.00,0.00,-5680.00,-60.00,4984.00
2006:Q4,-335.00,7459.00,-180.00,-3216.00,9024.00,59948.00,41328.00,18620.00,-91448.00,-119992.00,9660.00,18884.00,19260.00,-7088.00,-1876.00,-12140.00,0.00,-12140.00,-47444.00,-36136.00,0.00,-11308.00,37796.00,16576.00,-11486.00,-11668.00,0.00,-51656.00,652.00,39336.00
2007:Q1,-5121.00,10885.00,5468.00,84528.00,12692.00,42088.00,45628.00,-3540.00,49524.00,25432.00,2480.00,21612.00,-19776.00,101312.00,24584.00,62128.00,0.00,62128.00,10548.00,26652.00,0.00,-16104.00,22076.00,-18024.00,-4690.00,21212.00,0.00,19004.00,-20.00,2228.00
2007:Q2,-11444.00,11460.00,636.00,-33060.00,-11980.00,4992.00,-2460.00,7452.00,-36736.00,-43672.00,804.00,6132.00,10664.00,13980.00,9176.00,-15040.00,0.00,-15040.00,6956.00,-5844.00,0.00,12800.00,17360.00,-4472.00,23500.00,-17496.00,0.00,-26340.00,-8.00,8852.00
2007:Q3,-30456.00,12022.00,-44256.00,-130156.00,-460.00,-98096.00,9912.00,-108008.00,-29304.00,-36480.00,-1688.00,8864.00,-2296.00,-70420.00,-82872.00,-18864.00,0.00,-18864.00,2456.00,-10324.00,0.00,12780.00,9072.00,19788.00,61514.00,-38960.00,0.00,-44004.00,-4.00,5048.00
2007:Q4,-31678.00,12421.00,1148.00,-25016.00,-7504.00,24280.00,40912.00,-16632.00,-35764.00,-38732.00,-876.00,3844.00,-6028.00,58108.00,24360.00,-25240.00,0.00,-25240.00,17956.00,8720.00,0.00,9236.00,19796.00,21236.00,37877.00,-36284.00,0.00,-29620.00,20.00,-6684.00
2008:Q1,-18058.00,10965.00,660.00,-68272.00,11136.00,-30356.00,13652.00,-44008.00,-56444.00,-57720.00,-52.00,1328.00,7392.00,-62536.00,-7372.00,-94368.00,0.00,-94368.00,24572.00,4148.00,0.00,20424.00,21056.00,-6424.00,-23947.00,-79704.00,0.00,-63472.00,-20.00,-16212.00
2008:Q2,-5005.00,11140.00,1240.00,3272.00,-5772.00,20592.00,28032.00,-7440.00,-21516.00,-21948.00,-484.00,916.00,9968.00,-8076.00,7056.00,-3652.00,0.00,-3652.00,-21276.00,-18672.00,0.00,-2604.00,14896.00,-5100.00,-28733.00,-22124.00,0.00,-22720.00,16.00,580.00
2008:Q3,-1725.00,11157.00,440.00,-28432.00,16728.00,-30632.00,-24624.00,-6008.00,-20856.00,-20152.00,-2652.00,1948.00,6328.00,-17732.00,-8192.00,-48024.00,0.00,-48024.00,17528.00,11636.00,0.00,5892.00,11012.00,9944.00,-2622.00,-28944.00,0.00,-25456.00,-24.00,-3464.00
2008:Q4,-30410.00,10925.00,-2040.00,-176992.00,-14916.00,-47792.00,-14176.00,-33616.00,-87356.00,-84456.00,-428.00,-2472.00,-26928.00,-135948.00,-40844.00,-95136.00,0.00,-95136.00,5032.00,1628.00,0.00,3404.00,4316.00,-9316.00,1749.00,-56076.00,0.00,-50840.00,24.00,-5260.00
2009:Q1,11714.00,8799.00,2224.00,-35284.00,4916.00,16344.00,14116.00,2228.00,-85984.00,-103112.00,-680.00,17808.00,29440.00,-52268.00,-424.00,-76340.00,0.00,-76340.00,12588.00,-11080.00,0.00,23668.00,9184.00,2724.00,-16293.00,-85852.00,0.00,-98232.00,-36.00,12416.00
2009:Q2,-1881.00,7989.00,-284.00,43936.00,20196.00,39496.00,32836.00,6660.00,-7996.00,3840.00,-1676.00,-10160.00,-7760.00,34152.00,10868.00,-13012.00,0.00,-13012.00,-5248.00,-26508.00,0.00,21260.00,55640.00,-14096.00,-19370.00,820.00,0.00,2816.00,-20.00,-1976.00
2009:Q3,6595.00,7383.00,12.00,30564.00,25664.00,24280.00,17512.00,6768.00,-18504.00,-1012.00,-5424.00,-12068.00,-876.00,15420.00,28608.00,-16696.00,0.00,-16696.00,-10856.00,-11296.00,0.00,440.00,22916.00,-8552.00,-15944.00,-13200.00,0.00,-776.00,-16.00,-12408.00
2009:Q4,9389.00,6878.00,780.00,10356.00,-1080.00,-504.00,-2216.00,1712.00,-8152.00,-700.00,-388.00,-7064.00,20092.00,12752.00,5412.00,-524.00,0.00,-524.00,-124.00,-1784.00,0.00,1660.00,9200.00,-1212.00,4127.00,-8884.00,0.00,-6592.00,-4.00,-2288.00
2010:Q1,887.00,5618.00,3340.00,38960.00,-12372.00,25184.00,15664.00,9520.00,22112.00,8680.00,-456.00,13888.00,4036.00,41844.00,-6268.00,35600.00,0.00,35600.00,-11792.00,-5772.00,0.00,-6020.00,10888.00,13416.00,-5187.00,8416.00,0.00,5312.00,48.00,3056.00
2010:Q2,-5802.00,5823.00,2960.00,-8848.00,-5384.00,25384.00,22032.00,3352.00,-21748.00,-8320.00,-28.00,-13400.00,-7100.00,6316.00,21900.00,-25544.00,0.00,-25544.00,-11628.00,-7752.00,0.00,-3876.00,33244.00,-11656.00,579.00,-4048.00,0.00,-32.00,-40.00,-3976.00
2010:Q3,-4820.00,5845.00,7720.00,71980.00,-4936.00,62868.00,56308.00,6560.00,-4796.00,-440.00,-452.00,-3904.00,18844.00,120292.00,30608.00,8044.00,0.00,8044.00,16980.00,2104.00,0.00,14876.00,24400.00,40260.00,29927.00,-1948.00,0.00,-900.00,-48.00,-1000.00
2010:Q4,-9662.00,5998.00,2020.00,56576.00,-236.00,68060.00,58796.00,9264.00,-836.00,688.00,-304.00,-1220.00,-10412.00,80624.00,73380.00,-14100.00,0.00,-14100.00,2664.00,4336.00,0.00,-1672.00,44356.00,-25676.00,6368.00,-4440.00,0.00,-8.00,-4.00,-4428.00
2011:Q1,-4075.00,4459.00,1356.00,311844.00,24748.00,199760.00,189256.00,10504.00,48240.00,45800.00,-620.00,3060.00,39096.00,289088.00,161704.00,29896.00,0.00,29896.00,14632.00,-7552.00,0.00,22184.00,64128.00,18728.00,-32646.00,-12432.00,0.00,-4460.00,-12.00,-7960.00
2011:Q2,-6830.00,4757.00,4216.00,106236.00,-26784.00,111292.00,104968.00,6324.00,8604.00,-2536.00,-20.00,11160.00,13124.00,173948.00,105168.00,-288.00,0.00,-288.00,21308.00,-976.00,0.00,22284.00,39788.00,7972.00,51909.00,-2244.00,0.00,-536.00,-32.00,-1676.00
2011:Q3,-10361.00,5077.00,9252.00,103648.00,16528.00,92004.00,89004.00,3000.00,-8108.00,380.00,-128.00,-8360.00,3224.00,158900.00,95012.00,-5008.00,0.00,-5008.00,25468.00,21532.00,0.00,3936.00,30728.00,12700.00,30562.00,388.00,0.00,1776.00,-40.00,-1348.00
2011:Q4,-7882.00,5283.00,11108.00,3156.00,-4488.00,31004.00,35508.00,-4504.00,-1992.00,264.00,-128.00,-2128.00,-21368.00,49864.00,29000.00,5600.00,0.00,5600.00,10812.00,5400.00,0.00,5412.00,15320.00,-10868.00,22435.00,-880.00,0.00,296.00,-16.00,-1160.00
2012:Q1,-1467.00,5902.00,3652.00,276328.00,20496.00,232448.00,219268.00,13180.00,-1980.00,6188.00,-108.00,-8060.00,25364.00,321116.00,173884.00,36416.00,0.00,36416.00,-10276.00,-14928.00,0.00,4652.00,59524.00,61568.00,33767.00,3364.00,0.00,2644.00,-48.00,768.00
2012:Q2,-9336.00,6096.00,6464.00,94836.00,-3940.00,78380.00,70868.00,7512.00,11352.00,12280.00,176.00,-1104.00,9044.00,127624.00,81088.00,24096.00,0.00,24096.00,5324.00,6288.00,0.00,-964.00,31080.00,-13964.00,10892.00,9680.00,0.00,9644.00,-80.00,116.00
2012:Q3,-3580.00,6059.00,5920.00,297340.00,16924.00,241176.00,228824.00,12352.00,7072.00,664.00,8.00,6400.00,32168.00,334788.00,160004.00,16296.00,0.00,16296.00,6024.00,-4840.00,400.00,10464.00,62720.00,89744.00,21889.00,-1644.00,0.00,-420.00,24.00,-1248.00
2012:Q4,-23694.00,5996.00,5144.00,-24564.00,-2796.00,-75996.00,-81040.00,5044.00,17804.00,8380.00,496.00,8928.00,36424.00,60432.00,-5188.00,28912.00,0.00,28912.00,35216.00,29352.00,648.00,5216.00,37056.00,-35564.00,50162.00,-6192.00,0.00,2984.00,-36.00,-9140.00
2013:Q1,5387.00,6681.00,46324.00,5024.00,22256.00,-33712.00,-46736.00,13024.00,-5460.00,800.00,1072.00,-7332.00,21940.00,50448.00,5832.00,10236.00,0.00,10236.00,-2244.00,-23496.00,644.00,20608.00,64224.00,-27600.00,-2194.00,1272.00,0.00,1688.00,148.00,-564.00
2013:Q2,-51438.00,6854.00,2532.00,520336.00,-10932.00,-72720.00,-53176.00,-19544.00,578088.00,10528.00,6696.00,560864.00,25900.00,634624.00,-49240.00,543448.00,0.00,543448.00,68304.00,8200.00,300.00,59804.00,63088.00,9024.00,53464.00,539572.00,0.00,31164.00,9764.00,498644.00
2013:Q3,-8391.00,7072.00,-6248.00,-129956.00,8212.00,-82920.00,-83920.00,1000.00,1604.00,1136.00,-112.00,580.00,-56852.00,-107480.00,-85032.00,38492.00,0.00,38492.00,-22280.00,19368.00,440.00,-42088.00,24948.00,-63608.00,13261.00,5128.00,0.00,4092.00,4.00,1032.00
2013:Q4,-45085.00,7230.00,17304.00,-121664.00,-23636.00,-169540.00,-169332.00,-208.00,27396.00,7444.00,1428.00,18524.00,44116.00,41024.00,-131732.00,112200.00,0.00,112200.00,34220.00,-8436.00,1524.00,41132.00,32612.00,-6276.00,93069.00,32040.00,0.00,1844.00,700.00,29496.00
2014:Q1,-30123.00,7955.00,-3164.00,92856.00,-3756.00,-39364.00,-37132.00,-2232.00,90272.00,6340.00,84.00,83848.00,45704.00,128388.00,-48512.00,119560.00,0.00,119560.00,18668.00,5656.00,1632.00,11380.00,18856.00,19816.00,618.00,77896.00,0.00,-1892.00,1148.00,78640.00
2014:Q2,-32386.00,8153.00,20232.00,86176.00,18664.00,39836.00,44096.00,-4260.00,-864.00,9284.00,-372.00,-9776.00,28540.00,148636.00,37684.00,45068.00,0.00,45068.00,5100.00,-7992.00,6544.00,6548.00,46880.00,13904.00,1689.00,-22336.00,0.00,-940.00,-112.00,-21284.00
2014:Q3,-31824.00,8228.00,6060.00,-13032.00,592.00,-21624.00,-20088.00,-1536.00,16492.00,25172.00,1804.00,-10484.00,-8492.00,50828.00,-1608.00,17008.00,0.00,17008.00,9724.00,14736.00,4848.00,-9860.00,30360.00,-4656.00,17748.00,-4444.00,0.00,11520.00,-176.00,-15788.00
2014:Q4,-24886.00,8289.00,8072.00,15048.00,1600.00,51760.00,47220.00,4540.00,-26168.00,-6624.00,-14580.00,-4964.00,-12144.00,143116.00,52400.00,5796.00,0.00,5796.00,51840.00,16376.00,6448.00,29016.00,34736.00,-1656.00,86821.00,-1484.00,0.00,4184.00,504.00,-6172.00
2015:Q1,-43948.00,9621.00,10912.00,-14108.00,196.00,-14700.00,-33480.00,18780.00,-26048.00,-3788.00,-1760.00,-20500.00,26444.00,75416.00,-12980.00,1044.00,0.00,1044.00,37556.00,15624.00,5564.00,16368.00,53944.00,-4148.00,25043.00,-23868.00,0.00,2840.00,-2072.00,-24636.00
2015:Q2,-20722.00,9522.00,8576.00,-76332.00,-15616.00,-82420.00,-84000.00,1580.00,4100.00,25180.00,-292.00,-20788.00,17604.00,23524.00,-52916.00,-8896.00,0.00,-8896.00,45944.00,22908.00,9736.00,13300.00,33056.00,6336.00,61036.00,-48596.00,0.00,11044.00,-220.00,-59420.00
2015:Q3,-27939.00,9498.00,-18452.00,-44668.00,16604.00,-29456.00,-29316.00,-140.00,-45216.00,-4696.00,1236.00,-41756.00,13400.00,15444.00,-79856.00,-12112.00,0.00,-12112.00,57752.00,6548.00,36852.00,14352.00,8112.00,41548.00,41127.00,-16644.00,0.00,23324.00,1516.00,-41484.00
2015:Q4,-16359.00,9187.00,-1140.00,-128148.00,-12696.00,-52252.00,-51780.00,-472.00,-50560.00,-7724.00,-292.00,-42544.00,-12640.00,-109940.00,-36408.00,-11088.00,0.00,-11088.00,-24264.00,-15824.00,19524.00,-27964.00,13256.00,-51436.00,-6198.00,-29192.00,0.00,2700.00,8.00,-31900.00
2016:Q1,-10247.00,9123.00,-1336.00,69228.00,7068.00,-3164.00,-2044.00,-1120.00,42236.00,5768.00,464.00,36004.00,23088.00,102568.00,836.00,80700.00,0.00,80700.00,-26116.00,-6444.00,-16220.00,-3452.00,28632.00,18516.00,15306.00,27376.00,0.00,-12004.00,68.00,39312.00
2016:Q2,-19630.00,9012.00,8448.00,36796.00,16532.00,-1940.00,-7892.00,5952.00,-7604.00,10640.00,-724.00,-17520.00,29808.00,70012.00,-11896.00,42720.00,0.00,42720.00,-32364.00,-11312.00,-2508.00,-18544.00,41580.00,29972.00,-3874.00,-15300.00,0.00,7404.00,176.00,-22880.00
