1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1999:Q4,54136.00,57099.00,215035.00,-1868.00,21216.00,56556.00,139483.00,66308.00,39933.00,33242.00,7692.00,-8044.00,266439.00,63562.00,57890.00,5672.00,37533.00,37533.00,0.00,836.00,19792.00,144716.00,169516.00,-24800.00,48441.00,2060.00
2000:Q1,47358.00,55321.00,379977.00,1508.00,2264.00,11024.00,198241.00,111494.00,40416.00,46331.00,1912.00,165028.00,462017.00,115979.00,48699.00,67280.00,-12529.00,-12529.00,0.00,860.00,-12020.00,369727.00,337064.00,32663.00,74077.00,15032.00
2000:Q2,46535.00,57674.00,142168.00,1148.00,1720.00,8384.00,124388.00,60501.00,32880.00,31007.00,-1828.00,8355.00,138148.00,106440.00,-41020.00,147460.00,9716.00,9716.00,0.00,936.00,1704.00,19352.00,-34056.00,53408.00,-15159.00,10020.00
2000:Q3,50938.00,57071.00,135637.00,4248.00,6376.00,31056.00,95396.00,41211.00,38453.00,15732.00,2236.00,-3675.00,149049.00,59052.00,-37672.00,96724.00,9846.00,9846.00,0.00,972.00,-2880.00,82059.00,36568.00,45491.00,7279.00,5684.00
2000:Q4,55974.00,56591.00,127063.00,3376.00,5064.00,24672.00,127943.00,31154.00,58631.00,38158.00,-4888.00,-29105.00,135035.00,48961.00,68673.00,-19712.00,7564.00,7564.00,0.00,1034.00,56888.00,20588.00,22196.00,-1608.00,7355.00,-4460.00
2001:Q1,58362.00,51631.00,213371.00,2136.00,3204.00,15604.00,125321.00,-255.00,88598.00,36979.00,1280.00,65826.00,179683.00,-57438.00,-187282.00,129844.00,44474.00,44474.00,0.00,1082.00,21700.00,169864.00,-2868.00,172732.00,-26958.00,-4332.00
2001:Q2,62086.00,45236.00,56519.00,-3944.00,-5924.00,-28840.00,132727.00,68907.00,26638.00,37182.00,1296.00,-38796.00,45111.00,32244.00,-2096.00,34340.00,7869.00,7869.00,0.00,1137.00,5576.00,-1715.00,11124.00,-12839.00,5442.00,17788.00
2001:Q3,67672.00,50310.00,-11885.00,3508.00,5268.00,25652.00,-47482.00,-75997.00,32803.00,-4288.00,-1100.00,2269.00,-36821.00,-2304.00,-60404.00,58100.00,-7581.00,-7581.00,0.00,1190.00,-29484.00,1359.00,9276.00,-7917.00,-7574.00,-5116.00
2001:Q4,67427.00,48073.00,106432.00,-4452.00,26224.00,63624.00,-11158.00,-56491.00,-66879.00,112212.00,-4016.00,36209.00,75872.00,-11142.00,-61114.00,49972.00,37402.00,37402.00,0.00,1243.00,26884.00,21485.00,54200.00,-32715.00,-11206.00,-16548.00
2002:Q1,74079.00,53611.00,90348.00,-2008.00,-3732.00,-16768.00,85013.00,-15900.00,49576.00,51337.00,2884.00,24959.00,69468.00,-17581.00,-51909.00,34328.00,8259.00,8259.00,0.00,1297.00,-1748.00,79242.00,-55988.00,135230.00,-412.00,-21364.00
2002:Q2,76637.00,52652.00,128996.00,2164.00,4028.00,18100.00,88881.00,14132.00,28497.00,46252.00,-588.00,16411.00,144852.00,90047.00,-8617.00,98664.00,37474.00,37474.00,0.00,1350.00,-632.00,16613.00,33904.00,-17291.00,39841.00,-2152.00
2002:Q3,73632.00,52302.00,195536.00,4440.00,8244.00,37084.00,145108.00,22796.00,107478.00,14834.00,468.00,192.00,209780.00,-23170.00,25838.00,-49008.00,88615.00,88615.00,0.00,1404.00,9148.00,133782.00,45216.00,88566.00,35574.00,-29000.00
2002:Q4,79834.00,51410.00,151376.00,4072.00,7556.00,33984.00,95650.00,-5733.00,103613.00,-2230.00,436.00,9678.00,117332.00,148328.00,-23564.00,171892.00,-67124.00,-67124.00,0.00,1458.00,-6532.00,41201.00,69084.00,-27883.00,-5620.00,-18012.00
2003:Q1,73154.00,41808.00,185039.00,4100.00,7616.00,34236.00,79018.00,-4853.00,32322.00,51549.00,-1532.00,61601.00,138519.00,40918.00,-26134.00,67052.00,-2254.00,-2254.00,0.00,1513.00,71828.00,26514.00,-2100.00,28614.00,-15174.00,-3344.00
2003:Q2,77182.00,45750.00,328794.00,7716.00,14332.00,64456.00,166296.00,-4890.00,88353.00,82834.00,1664.00,74329.00,408526.00,194844.00,90004.00,104840.00,50616.00,50616.00,0.00,1567.00,12.00,161486.00,86956.00,74530.00,111164.00,-18008.00
2003:Q3,76282.00,47078.00,302170.00,8924.00,16568.00,74516.00,181253.00,6316.00,45551.00,129386.00,1992.00,18917.00,299186.00,47904.00,-54436.00,102340.00,-10739.00,-10739.00,0.00,1622.00,3200.00,257198.00,-8896.00,266094.00,26220.00,-2644.00
2003:Q4,67408.00,48044.00,119542.00,-13268.00,26928.00,39928.00,65041.00,-5778.00,-7517.00,78335.00,4992.00,-4079.00,113082.00,137433.00,-20095.00,157528.00,-14375.00,-14375.00,0.00,1677.00,124.00,-11778.00,17632.00,-29410.00,12904.00,-18876.00
2004:Q1,69993.00,52953.00,229581.00,-2000.00,-4668.00,-19484.00,284634.00,77849.00,83341.00,123444.00,2292.00,-31193.00,267029.00,88010.00,47602.00,40408.00,29090.00,29090.00,0.00,1732.00,15860.00,132337.00,36032.00,96305.00,54487.00,-11112.00
2004:Q2,70729.00,55075.00,154842.00,-4092.00,-9552.00,-39888.00,247804.00,-34909.00,182137.00,100576.00,3748.00,-43178.00,139038.00,51810.00,28090.00,23720.00,31338.00,31338.00,0.00,1787.00,13412.00,40690.00,91408.00,-50718.00,-150.00,-4028.00
2004:Q3,64791.00,56830.00,153306.00,1712.00,4000.00,16696.00,139103.00,-13714.00,65954.00,86864.00,1640.00,-9845.00,157146.00,71994.00,41254.00,30740.00,30454.00,30454.00,0.00,1843.00,9232.00,43623.00,37716.00,5907.00,11801.00,-5528.00
2004:Q4,61367.00,58544.00,176199.00,1216.00,2828.00,11820.00,188076.00,9998.00,91752.00,86325.00,-43180.00,15440.00,194263.00,205414.00,3782.00,201632.00,29218.00,29218.00,0.00,1899.00,13364.00,-55631.00,54496.00,-110127.00,20887.00,976.00
2005:Q1,64118.00,62731.00,-21569.00,-3208.00,-7480.00,-31236.00,39403.00,-21216.00,18066.00,42552.00,316.00,-19364.00,-46633.00,101892.00,-26556.00,128448.00,-7939.00,-7939.00,0.00,10844.00,15996.00,-167427.00,-13188.00,-154239.00,-23677.00,7300.00
2005:Q2,67617.00,64203.00,96219.00,1780.00,4156.00,17356.00,83101.00,9024.00,64208.00,9869.00,9108.00,-19283.00,47483.00,19986.00,-42722.00,62708.00,-27308.00,-27308.00,0.00,2208.00,5968.00,46629.00,22384.00,24245.00,-45322.00,16800.00
2005:Q3,67538.00,65964.00,-27613.00,-19844.00,-46308.00,-193372.00,55960.00,21480.00,27913.00,6567.00,8268.00,167683.00,-8257.00,-161868.00,-10344.00,-151524.00,25875.00,25875.00,0.00,6400.00,4800.00,116536.00,44056.00,72480.00,20930.00,8692.00
2005:Q4,63722.00,66393.00,348824.00,-14204.00,13280.00,-2704.00,290420.00,101199.00,151456.00,37764.00,188.00,61844.00,261572.00,153194.00,18322.00,134872.00,29992.00,29992.00,0.00,-11776.00,-1508.00,91670.00,48936.00,42734.00,-89923.00,11956.00
2006:Q1,65279.00,66429.00,-36255.00,-1044.00,-3128.00,-12188.00,73032.00,9106.00,81592.00,-17666.00,8924.00,-101850.00,-50415.00,2505.00,-15303.00,17808.00,-14172.00,-14172.00,0.00,656.00,6404.00,-45807.00,27064.00,-72871.00,-15310.00,25584.00
2006:Q2,67358.00,66632.00,12020.00,-3644.00,-10932.00,-42608.00,124432.00,37701.00,62387.00,24345.00,3208.00,-58436.00,59204.00,88437.00,4737.00,83700.00,-44738.00,-44738.00,0.00,-1908.00,6008.00,11405.00,33288.00,-21883.00,47910.00,24248.00
2006:Q3,66033.00,67118.00,17773.00,-2168.00,-6508.00,-25364.00,105343.00,-688.00,51777.00,54254.00,4784.00,-58314.00,5293.00,17343.00,51743.00,-34400.00,-1517.00,-1517.00,0.00,856.00,3204.00,-14593.00,36988.00,-51581.00,-13565.00,17428.00
2006:Q4,72300.00,67697.00,143822.00,452.00,1360.00,5300.00,73381.00,29373.00,15925.00,28083.00,14884.00,48445.00,179982.00,82487.00,-20097.00,102584.00,8976.00,8976.00,0.00,500.00,5332.00,82687.00,7376.00,75311.00,40763.00,15328.00
2007:Q1,79800.00,70051.00,-19774.00,1472.00,4416.00,17200.00,20915.00,23766.00,-28064.00,25213.00,20752.00,-84529.00,-60398.00,-59069.00,-5753.00,-53316.00,41341.00,41341.00,0.00,-5888.00,-16972.00,-19811.00,-31080.00,11269.00,-30876.00,19048.00
2007:Q2,80556.00,70979.00,19044.00,968.00,2908.00,11336.00,6149.00,-1772.00,-43503.00,51424.00,55076.00,-57393.00,63540.00,-38450.00,-23390.00,-15060.00,17284.00,17284.00,0.00,-380.00,2600.00,82486.00,69728.00,12758.00,54073.00,22396.00
2007:Q3,68228.00,71063.00,66381.00,1364.00,4084.00,15928.00,48920.00,17612.00,-4217.00,35525.00,18068.00,-21983.00,71409.00,74722.00,-21502.00,96224.00,114141.00,114141.00,0.00,1172.00,-7972.00,-110655.00,-66580.00,-44075.00,2193.00,16592.00
2007:Q4,70689.00,71399.00,16989.00,-2260.00,-6772.00,-26396.00,20916.00,60050.00,-98820.00,59686.00,11824.00,19678.00,31301.00,-48836.00,-9724.00,-39112.00,38298.00,38298.00,0.00,-748.00,-12.00,42599.00,-25496.00,68095.00,13602.00,9732.00
2008:Q1,94347.00,52761.00,95307.00,3080.00,9240.00,36008.00,98866.00,69777.00,-13638.00,42726.00,35320.00,-87207.00,107107.00,96386.00,-25254.00,121640.00,13342.00,13342.00,0.00,636.00,18572.00,-21830.00,28916.00,-50746.00,53386.00,8144.00
2008:Q2,105788.00,51556.00,-35760.00,-200.00,-600.00,-2336.00,-43242.00,78107.00,-85010.00,-36340.00,22804.00,-12186.00,-28040.00,-64021.00,-3145.00,-60876.00,11869.00,11869.00,0.00,-24.00,-2464.00,26600.00,-34992.00,61592.00,61952.00,-12088.00
2008:Q3,100615.00,49652.00,-131230.00,-928.00,-2784.00,-10844.00,-101796.00,-11206.00,-85751.00,-4839.00,19428.00,-34306.00,-149142.00,-62836.00,-27860.00,-34976.00,-45058.00,-45058.00,0.00,-260.00,17076.00,-58064.00,19648.00,-77712.00,33051.00,-13560.00
2008:Q4,72307.00,45140.00,-155080.00,-920.00,-2760.00,-10772.00,-208803.00,-68979.00,-72229.00,-67595.00,19100.00,49075.00,-206216.00,-258665.00,-34313.00,-224352.00,-8481.00,-8481.00,0.00,-688.00,15724.00,45894.00,-47120.00,93014.00,-23969.00,-29728.00
2009:Q1,91467.00,19956.00,-166403.00,2508.00,7524.00,29324.00,-215739.00,-97487.00,-40434.00,-77817.00,9368.00,612.00,-239135.00,-167250.00,-101474.00,-65776.00,-15733.00,-20421.00,4688.00,-268.00,15316.00,-71200.00,-39472.00,-31728.00,-1221.00,-37180.00
2009:Q2,112346.00,19290.00,-135214.00,1728.00,5176.00,20176.00,-177181.00,-97122.00,-37426.00,-42632.00,10936.00,3951.00,-291002.00,-219244.00,-19208.00,-200036.00,-1766.00,-2558.00,792.00,-3176.00,9576.00,-76392.00,-72580.00,-3812.00,-62732.00,-31132.00
2009:Q3,106066.00,19382.00,-230863.00,-1660.00,-4980.00,-19396.00,-195427.00,-64904.00,-54567.00,-75956.00,14188.00,-23588.00,-272275.00,-36680.00,-21816.00,-14864.00,-48174.00,-42694.00,-5480.00,-3136.00,6072.00,-190357.00,-23072.00,-167285.00,45272.00,-15136.00
2009:Q4,77519.00,19544.00,-204960.00,-436.00,-1308.00,-5100.00,-289318.00,-104474.00,-58745.00,-126099.00,9580.00,81622.00,-198420.00,-79942.00,-12746.00,-67196.00,-56019.00,-56019.00,0.00,-4480.00,20420.00,-78399.00,4744.00,-83143.00,64515.00,-19432.00
2010:Q1,52581.00,37122.00,-372426.00,-4440.00,-13320.00,-51916.00,-128992.00,-52437.00,-66987.00,-9568.00,-3168.00,-170591.00,-384142.00,-269127.00,15861.00,-284988.00,-60925.00,-61301.00,376.00,-416.00,-3128.00,-50547.00,-12444.00,-38103.00,3743.00,-30792.00
2010:Q2,45376.00,38939.00,-63994.00,1052.00,3164.00,12320.00,-126995.00,-28141.00,-54636.00,-44219.00,10748.00,35717.00,-107278.00,-90941.00,5623.00,-96564.00,-60963.00,-62907.00,1944.00,300.00,-6736.00,51062.00,-15284.00,66346.00,-36847.00,-14136.00
2010:Q3,74612.00,40613.00,-184395.00,-2448.00,-7348.00,-28632.00,-68414.00,30087.00,-46252.00,-52249.00,3656.00,-81209.00,-234063.00,-64666.00,-18758.00,-45908.00,-83924.00,-83724.00,-200.00,616.00,33008.00,-119097.00,-4056.00,-115041.00,-15670.00,-9688.00
2010:Q4,106832.00,41896.00,-230325.00,-1092.00,-3276.00,-10872.00,-42211.00,-10265.00,-49030.00,17083.00,15908.00,-188782.00,-207009.00,-18974.00,4082.00,-23056.00,-50085.00,-51585.00,1500.00,536.00,29536.00,-168022.00,-19484.00,-148538.00,88252.00,-11580.00
2011:Q1,100384.00,48836.00,-76203.00,9840.00,29524.00,1252.00,-62847.00,-2379.00,-34911.00,-25557.00,8092.00,-62063.00,-93515.00,-50925.00,21387.00,-72312.00,21784.00,23280.00,-1496.00,-556.00,3496.00,-67314.00,-12048.00,-55266.00,34236.00,3692.00
2011:Q2,88842.00,49546.00,-53148.00,10952.00,32848.00,6884.00,-91814.00,-33490.00,-28969.00,-29355.00,12692.00,-24710.00,-68428.00,-34197.00,-11029.00,-23168.00,-24971.00,-26895.00,1924.00,-1436.00,10692.00,-18516.00,-6836.00,-11680.00,24016.00,2836.00
2011:Q3,101604.00,52633.00,28603.00,8028.00,24088.00,10024.00,-55196.00,4453.00,-45520.00,-14129.00,10368.00,31291.00,40131.00,12036.00,13512.00,-1476.00,45158.00,45110.00,48.00,3272.00,-972.00,-19363.00,-11484.00,-7879.00,60499.00,6612.00
2011:Q4,119600.00,53940.00,29472.00,-8300.00,-24904.00,-14644.00,28641.00,43544.00,-14259.00,-643.00,16936.00,31743.00,17884.00,-45914.00,15962.00,-61876.00,23125.00,22201.00,924.00,556.00,11216.00,28901.00,-17500.00,46401.00,54072.00,18500.00
2012:Q1,117498.00,65092.00,-63596.00,-1588.00,-4760.00,-408.00,-20536.00,4242.00,-25226.00,449.00,29040.00,-65344.00,-70664.00,-17920.00,17068.00,-34988.00,-3388.00,-3564.00,176.00,1184.00,-7656.00,-42884.00,-26536.00,-16348.00,45338.00,17852.00
2012:Q2,100410.00,66511.00,-102127.00,-10712.00,-32132.00,7996.00,-41331.00,10544.00,-31096.00,-20778.00,2508.00,-28456.00,-109531.00,-80085.00,11499.00,-91584.00,4156.00,2472.00,1684.00,-688.00,-232.00,-32682.00,-24296.00,-8386.00,26495.00,22808.00
2012:Q3,113362.00,66146.00,-72180.00,8828.00,26476.00,-6336.00,-21151.00,8355.00,-20921.00,-8585.00,8920.00,-88917.00,-75720.00,-13269.00,-3317.00,-9952.00,52281.00,52289.00,-8.00,-580.00,820.00,-114973.00,-2296.00,-112677.00,43676.00,29056.00
2012:Q4,95124.00,67523.00,-40309.00,-11812.00,-35436.00,-26456.00,-6090.00,21707.00,-25592.00,-2205.00,-6596.00,46081.00,-72361.00,-185042.00,7390.00,-192432.00,16278.00,14570.00,1708.00,944.00,-3764.00,99223.00,49528.00,49695.00,-4451.00,27452.00
2013:Q1,58218.00,74420.00,-44247.00,9332.00,27996.00,-14808.00,-2578.00,25325.00,-25121.00,-2782.00,11656.00,-75845.00,-58503.00,-35308.00,-15388.00,-19920.00,15887.00,15903.00,-16.00,804.00,1224.00,-41111.00,-9524.00,-31587.00,-30458.00,23120.00
2013:Q2,-57200.00,74818.00,17028.00,-676.00,-2020.00,-19684.00,26361.00,22886.00,-8854.00,12329.00,2504.00,10542.00,8536.00,-13479.00,1393.00,-14872.00,22768.00,21844.00,924.00,-648.00,1988.00,-2094.00,8812.00,-10906.00,-140510.00,29424.00
2013:Q3,53146.00,73985.00,-18804.00,16692.00,50068.00,-428.00,-13047.00,10419.00,-23991.00,525.00,9884.00,-81973.00,-28348.00,35027.00,10791.00,24236.00,-5227.00,-5371.00,144.00,940.00,-12640.00,-46448.00,1484.00,-47932.00,-30383.00,26924.00
2013:Q4,-39960.00,76907.00,-35517.00,-8472.00,-25412.00,-8128.00,-43580.00,-1186.00,-29742.00,-12653.00,-29712.00,79788.00,-8149.00,-10717.00,-38125.00,27408.00,7848.00,8124.00,-276.00,-868.00,10960.00,-15371.00,-4952.00,-10419.00,-89499.00,13804.00
2014:Q1,91272.00,85998.00,-8231.00,3240.00,9724.00,15572.00,-21456.00,-1469.00,-16887.00,-3100.00,26568.00,-41879.00,-35851.00,-76067.00,-447.00,-75620.00,2088.00,2336.00,-248.00,2696.00,29076.00,6356.00,20960.00,-14604.00,-22346.00,19200.00
2014:Q2,81906.00,87683.00,20205.00,-2188.00,-6564.00,2476.00,9219.00,18419.00,-12553.00,3354.00,-504.00,17765.00,13185.00,27792.00,-10024.00,37816.00,-18797.00,-18657.00,-140.00,116.00,4560.00,-486.00,-7760.00,7274.00,-12797.00,22132.00
2014:Q3,78260.00,90965.00,-975.00,-4840.00,-14520.00,-10092.00,-2861.00,3068.00,-8393.00,2465.00,9704.00,21634.00,-16759.00,12141.00,9057.00,3084.00,25407.00,25683.00,-276.00,824.00,2100.00,-57231.00,-10568.00,-46663.00,-28490.00,26696.00
2014:Q4,62733.00,89235.00,104489.00,3116.00,9348.00,16040.00,41121.00,20767.00,3225.00,17130.00,-5664.00,40527.00,95665.00,44063.00,-2789.00,46852.00,32266.00,32626.00,-360.00,332.00,-3196.00,22200.00,1192.00,21008.00,-35327.00,18336.00
2015:Q1,98317.00,99662.00,26252.00,1856.00,5560.00,8484.00,5416.00,16109.00,-18058.00,7365.00,25464.00,-20528.00,69828.00,59642.00,5194.00,54448.00,29038.00,28978.00,60.00,1696.00,6696.00,-27244.00,-12344.00,-14900.00,42231.00,17524.00
2015:Q2,104825.00,99635.00,-50975.00,3480.00,10444.00,14228.00,-5523.00,18544.00,-36939.00,12873.00,13120.00,-86724.00,-53923.00,-74307.00,32797.00,-107104.00,21159.00,21263.00,-104.00,968.00,-5064.00,3320.00,-26132.00,29452.00,2242.00,23428.00
2015:Q3,115912.00,101779.00,-63244.00,3332.00,9996.00,-5320.00,12637.00,28032.00,-27349.00,11954.00,8224.00,-92113.00,-52500.00,7024.00,-16792.00,23816.00,2807.00,-349.00,3156.00,292.00,-31352.00,-31270.00,-2532.00,-28738.00,24877.00,30792.00
2015:Q4,112498.00,101188.00,6775.00,-6536.00,-19604.00,6912.00,-81210.00,-8385.00,-30917.00,-41908.00,-9872.00,117085.00,-24645.00,-27576.00,-38900.00,11324.00,8280.00,4992.00,3288.00,-608.00,6696.00,-11438.00,14296.00,-25734.00,-20111.00,22340.00
2016:Q1,116740.00,98953.00,-61466.00,16452.00,49352.00,-6096.00,-74294.00,-45021.00,-15977.00,-13296.00,16380.00,-63260.00,-80978.00,19900.00,41948.00,-22048.00,14325.00,14305.00,20.00,-1608.00,2868.00,-116464.00,-37324.00,-79140.00,-1725.00,20804.00
2016:Q2,144140.00,98148.00,-189204.00,-47992.00,-143972.00,27116.00,-27726.00,1883.00,-12641.00,-16968.00,97436.00,-94065.00,-180920.00,-144014.00,16682.00,-160696.00,-4757.00,-4685.00,-72.00,-1828.00,4088.00,-34408.00,1008.00,-35416.00,54276.00,23932.00
