date,FU316010105.Q,FU316210001.Q,FU316240001.Q,FU316231005.Q,FU316231061.Q,FU316601001.Q,FU316150105.Q,FU316403105.Q,FU316402101.Q,FU316900005.Q,FU316901001.Q,FU316404001.Q,FU316403001.Q,FU316130001.Q,FU316402001.Q,FU316006005.Q,FU316300003.Q,FU313154015.Q,FU315440095.Q,FU316000105.Q,FU315090005.Q,FU315019001.Q,FU315420003.Q,FU315000005.Q,FU314090005.Q,FU313011005.Q,FU313020005.Q,FU313030003.Q,FU314022005.Q,FU313061703.Q,FU313063763.Q,FU314023005.Q,FU313069005.Q,FU313065005.Q,FU313066220.Q,FU313064105.Q,FU313070000.Q,FU313078005.Q,FU313090005.Q,FU314190005.Q,FU313111303.Q,FU713014003.Q,FU313112003.Q,FU314122005.Q,FU313161105.Q,FU313161205.Q,FU313161305.Q,FU313161705.Q,FU313165403.Q,FU313170005.Q,FU313140003.Q,FU313190005.Q,FU343073005.Q,FU313190015.Q,FU317005005.Q,FU314000105.Q
1959:Q3,21258.00,9705.00,3036.00,5487.00,21.00,3099.00,32.00,67.00,-189.00,22833.00,13217.00,4473.00,1993.00,2875.00,275.00,-1575.00,3593.00,187.00,565.00,1266.00,2228.00,5607.00,143.00,-3522.00,2729.00,160.00,1465.00,-11.00,9.00,9.00,0.00,373.00,75.00,298.00,0.00,0.00,15.00,897.00,-179.00,6251.00,0.00,0.00,5.00,4189.00,4276.00,4502.00,-226.00,-87.00,107.00,-10.00,28.00,1932.00,2297.00,-365.00,-962.00,1861.00
1959:Q4,20220.00,8936.00,3224.00,5526.00,21.00,2479.00,33.00,68.00,-67.00,23117.00,13138.00,4649.00,1901.00,2993.00,436.00,-2897.00,3650.00,-133.00,378.00,508.00,-1037.00,5364.00,141.00,-6542.00,-388.00,-236.00,-1268.00,-35.00,-13.00,-13.00,0.00,36.00,-88.00,124.00,0.00,0.00,20.00,1107.00,1.00,6154.00,0.00,0.00,13.00,3074.00,3064.00,3600.00,-536.00,10.00,108.00,234.00,23.00,2702.00,2605.00,97.00,1545.00,-1311.00
1960:Q1,23698.00,10122.00,3134.00,5623.00,22.00,4573.00,352.00,70.00,-198.00,22303.00,11885.00,5030.00,1717.00,3492.00,179.00,1395.00,3706.00,-75.00,210.00,4966.00,4855.00,5359.00,73.00,-577.00,-1669.00,-117.00,-349.00,-5.00,45.00,45.00,0.00,202.00,278.00,-76.00,0.00,0.00,100.00,-1686.00,141.00,-1092.00,0.00,0.00,13.00,-3752.00,-3781.00,-3697.00,-84.00,29.00,100.00,205.00,21.00,2321.00,2559.00,-238.00,111.00,-593.00
1960:Q2,26611.00,12092.00,3503.00,5623.00,25.00,5064.00,346.00,73.00,-114.00,23348.00,12683.00,4986.00,1983.00,3492.00,204.00,3263.00,3755.00,366.00,235.00,6417.00,7017.00,5336.00,130.00,1551.00,2190.00,-65.00,2865.00,10.00,-31.00,-31.00,0.00,291.00,247.00,44.00,0.00,0.00,-51.00,-1061.00,232.00,639.00,0.00,0.00,9.00,-1697.00,-1672.00,-2126.00,454.00,-25.00,102.00,-111.00,18.00,2318.00,1991.00,327.00,-599.00,2582.00
1960:Q3,22581.00,10417.00,3095.00,5157.00,24.00,3652.00,399.00,77.00,-240.00,23428.00,13015.00,4934.00,1782.00,3457.00,240.00,-847.00,3812.00,-84.00,296.00,2753.00,2677.00,5619.00,134.00,-3076.00,1058.00,-77.00,291.00,-10.00,-12.00,-12.00,0.00,236.00,138.00,98.00,0.00,0.00,-10.00,541.00,99.00,4134.00,0.00,0.00,12.00,1405.00,1966.00,1905.00,61.00,-561.00,101.00,81.00,17.00,2518.00,2639.00,-121.00,76.00,459.00
1960:Q4,20664.00,9207.00,3340.00,5044.00,24.00,2728.00,384.00,82.00,-144.00,24290.00,13366.00,5163.00,1801.00,3437.00,523.00,-3626.00,3865.00,-153.00,116.00,276.00,-712.00,5578.00,115.00,-6405.00,-655.00,-158.00,-1764.00,-18.00,33.00,33.00,0.00,267.00,138.00,129.00,0.00,0.00,29.00,735.00,221.00,5750.00,0.00,0.00,13.00,2531.00,2235.00,2120.00,115.00,296.00,102.00,281.00,20.00,2803.00,2729.00,74.00,989.00,-1609.00
1961:Q1,22148.00,9545.00,2957.00,4538.00,26.00,4843.00,390.00,86.00,-237.00,24013.00,12461.00,6076.00,1876.00,3423.00,177.00,-1865.00,3918.00,-127.00,266.00,1914.00,2066.00,6028.00,95.00,-4057.00,-3297.00,-47.00,-1760.00,38.00,-1.00,-1.00,0.00,621.00,536.00,85.00,0.00,0.00,2.00,-2228.00,77.00,760.00,0.00,0.00,5.00,-1985.00,-2231.00,-2662.00,431.00,246.00,54.00,85.00,21.00,2580.00,2713.00,-133.00,-152.00,-1683.00
1961:Q2,26816.00,12521.00,3474.00,5382.00,27.00,5171.00,397.00,86.00,-242.00,25584.00,13597.00,5949.00,2080.00,3437.00,521.00,1232.00,3969.00,323.00,224.00,4654.00,4653.00,6032.00,140.00,-1519.00,1481.00,129.00,2156.00,-12.00,-23.00,-23.00,0.00,-151.00,-243.00,92.00,0.00,0.00,-43.00,-681.00,107.00,3000.00,0.00,0.00,16.00,837.00,1115.00,306.00,809.00,-278.00,54.00,-233.00,22.00,2304.00,2054.00,250.00,1.00,2051.00
1961:Q3,23268.00,10726.00,3153.00,5449.00,28.00,3711.00,384.00,91.00,-274.00,24279.00,12758.00,5731.00,1901.00,3494.00,395.00,-1011.00,4028.00,-112.00,189.00,2940.00,2988.00,6221.00,154.00,-3387.00,4499.00,408.00,1909.00,12.00,24.00,24.00,0.00,736.00,605.00,131.00,0.00,0.00,49.00,1358.00,3.00,7886.00,0.00,0.00,16.00,5180.00,5400.00,5047.00,353.00,-220.00,57.00,154.00,24.00,2455.00,2849.00,-394.00,-47.00,1514.00
1961:Q4,22847.00,9902.00,3577.00,6122.00,31.00,2840.00,421.00,94.00,-139.00,25908.00,13891.00,5627.00,1922.00,3547.00,921.00,-3061.00,4096.00,-137.00,225.00,947.00,-830.00,6366.00,106.00,-7301.00,-27.00,-330.00,-2346.00,-16.00,-2.00,-2.00,0.00,456.00,315.00,141.00,0.00,0.00,-22.00,1994.00,239.00,7274.00,0.00,0.00,17.00,3850.00,3291.00,3165.00,126.00,559.00,57.00,253.00,26.00,3071.00,2954.00,117.00,1777.00,-1834.00
1962:Q1,25074.00,10650.00,3244.00,5243.00,32.00,5595.00,423.00,95.00,-207.00,26199.00,13742.00,6175.00,2143.00,3630.00,509.00,-1125.00,4176.00,-120.00,287.00,2884.00,2370.00,6483.00,145.00,-4258.00,-628.00,-201.00,353.00,6.00,3.00,3.00,0.00,697.00,646.00,51.00,0.00,0.00,4.00,-1539.00,49.00,3630.00,0.00,0.00,8.00,676.00,377.00,96.00,281.00,299.00,80.00,-208.00,29.00,3045.00,2896.00,149.00,515.00,332.00
1962:Q2,29833.00,14022.00,3723.00,5787.00,36.00,5930.00,469.00,97.00,-230.00,27408.00,15336.00,5905.00,2165.00,3743.00,259.00,2425.00,4221.00,377.00,251.00,6018.00,7637.00,6508.00,177.00,952.00,3704.00,175.00,3282.00,10.00,-30.00,-30.00,0.00,583.00,588.00,-5.00,0.00,0.00,41.00,-510.00,153.00,2752.00,0.00,0.00,9.00,624.00,571.00,-293.00,864.00,53.00,81.00,55.00,31.00,1952.00,2165.00,-213.00,-1618.00,3396.00
1962:Q3,24890.00,11504.00,3379.00,5592.00,37.00,4100.00,447.00,100.00,-269.00,26891.00,14632.00,5785.00,2036.00,3830.00,608.00,-2001.00,4326.00,-138.00,200.00,2263.00,2803.00,6779.00,138.00,-4114.00,-193.00,-464.00,-1009.00,-30.00,-3.00,-3.00,0.00,142.00,143.00,-1.00,0.00,0.00,65.00,1042.00,64.00,3921.00,0.00,0.00,-8.00,458.00,1057.00,892.00,165.00,-599.00,48.00,169.00,33.00,3221.00,3078.00,143.00,-540.00,-1569.00
1962:Q4,23389.00,10353.00,3785.00,5848.00,40.00,3001.00,455.00,102.00,-195.00,28031.00,15280.00,5937.00,2013.00,3904.00,897.00,-4642.00,4425.00,-81.00,275.00,-411.00,-1887.00,6732.00,136.00,-8754.00,479.00,-123.00,-1673.00,-1.00,-5.00,-5.00,0.00,561.00,534.00,27.00,0.00,0.00,119.00,1505.00,95.00,9233.00,0.00,0.00,11.00,5850.00,5060.00,4853.00,207.00,790.00,51.00,417.00,32.00,2872.00,3056.00,-184.00,1475.00,-872.00
1963:Q1,26926.00,11370.00,3345.00,5368.00,44.00,6403.00,466.00,110.00,-180.00,27701.00,14459.00,6668.00,2214.00,3950.00,410.00,-775.00,4487.00,-117.00,288.00,3541.00,2666.00,6450.00,102.00,-3886.00,-89.00,53.00,552.00,-9.00,10.00,10.00,0.00,683.00,732.00,-49.00,0.00,0.00,287.00,-1716.00,52.00,3797.00,0.00,0.00,9.00,701.00,500.00,73.00,427.00,201.00,25.00,-87.00,33.00,3116.00,3052.00,64.00,876.00,477.00
1963:Q2,31635.00,14176.00,3937.00,6415.00,48.00,6674.00,465.00,121.00,-201.00,27979.00,15141.00,6172.00,2397.00,4015.00,254.00,3656.00,4557.00,429.00,290.00,7494.00,8880.00,6601.00,175.00,2104.00,4607.00,69.00,3927.00,-6.00,49.00,49.00,0.00,110.00,453.00,-343.00,0.00,0.00,253.00,-70.00,275.00,2503.00,0.00,0.00,10.00,526.00,776.00,-733.00,1509.00,-250.00,27.00,-206.00,34.00,2112.00,2221.00,-109.00,-1385.00,3608.00
1963:Q3,27018.00,12300.00,3505.00,6191.00,49.00,4599.00,481.00,114.00,-221.00,29147.00,15895.00,6010.00,2141.00,4101.00,1000.00,-2129.00,4607.00,-110.00,321.00,2267.00,3288.00,6987.00,175.00,-3874.00,-819.00,-136.00,-2434.00,-4.00,-18.00,-18.00,0.00,172.00,234.00,-62.00,0.00,0.00,-45.00,1628.00,18.00,3055.00,0.00,0.00,9.00,-216.00,337.00,239.00,98.00,-553.00,4.00,167.00,33.00,3058.00,3177.00,-119.00,-1021.00,-2061.00
1963:Q4,25758.00,11292.00,3899.00,6604.00,47.00,3430.00,482.00,118.00,-114.00,28629.00,15669.00,6118.00,2096.00,4188.00,558.00,-2871.00,4665.00,-64.00,446.00,1412.00,-679.00,6632.00,75.00,-7385.00,101.00,50.00,-2487.00,10.00,-12.00,-12.00,0.00,560.00,505.00,55.00,0.00,0.00,-10.00,1881.00,109.00,7486.00,0.00,0.00,18.00,3891.00,3460.00,2878.00,582.00,431.00,6.00,456.00,31.00,3084.00,3209.00,-125.00,2091.00,-2379.00
1964:Q1,27573.00,10970.00,3413.00,6046.00,45.00,6648.00,496.00,114.00,-159.00,28737.00,14832.00,6712.00,2335.00,4273.00,585.00,-1164.00,4719.00,-111.00,353.00,3313.00,3676.00,6732.00,183.00,-3239.00,114.00,-15.00,1346.00,0.00,-8.00,-8.00,0.00,706.00,694.00,12.00,0.00,0.00,63.00,-1896.00,-82.00,3353.00,0.00,0.00,19.00,253.00,384.00,309.00,75.00,-131.00,-3.00,-113.00,28.00,3169.00,3199.00,-30.00,-363.00,1597.00
1964:Q2,32050.00,13677.00,4192.00,6825.00,45.00,6900.00,494.00,104.00,-187.00,29917.00,16429.00,6344.00,2512.00,4333.00,299.00,2133.00,4772.00,407.00,342.00,6156.00,7853.00,6775.00,235.00,843.00,2420.00,-175.00,2683.00,-3.00,-7.00,-7.00,0.00,642.00,699.00,-57.00,0.00,0.00,20.00,-718.00,-22.00,1577.00,0.00,0.00,16.00,-445.00,-573.00,-1715.00,1142.00,128.00,-6.00,-354.00,24.00,2342.00,2445.00,-103.00,-1697.00,2198.00
1964:Q3,26818.00,11314.00,3686.00,6578.00,45.00,4737.00,521.00,191.00,-254.00,30231.00,16164.00,6208.00,2295.00,4418.00,1146.00,-3413.00,4820.00,-79.00,435.00,1051.00,2048.00,6833.00,243.00,-5028.00,1370.00,-96.00,-708.00,-17.00,6.00,6.00,0.00,791.00,794.00,-3.00,0.00,0.00,102.00,1357.00,-66.00,6398.00,0.00,0.00,14.00,2871.00,3058.00,2696.00,362.00,-187.00,18.00,174.00,24.00,3297.00,3276.00,21.00,-997.00,-1037.00
1964:Q4,24878.00,10024.00,4133.00,6692.00,48.00,3497.00,438.00,208.00,-162.00,29295.00,15683.00,6245.00,2211.00,4467.00,689.00,-4417.00,4863.00,-90.00,367.00,169.00,-1780.00,6775.00,-34.00,-8521.00,-306.00,123.00,-2860.00,32.00,-8.00,-8.00,0.00,646.00,647.00,-1.00,0.00,0.00,59.00,1466.00,236.00,8215.00,0.00,0.00,-25.00,4592.00,3547.00,3266.00,281.00,1045.00,21.00,388.00,28.00,3211.00,3439.00,-228.00,1949.00,-2439.00
1965:Q1,29193.00,11240.00,3902.00,6587.00,49.00,6837.00,525.00,221.00,-167.00,29320.00,14965.00,6864.00,2327.00,4539.00,625.00,-127.00,4906.00,-79.00,320.00,4538.00,4388.00,6570.00,149.00,-2331.00,1147.00,-44.00,1986.00,-12.00,6.00,6.00,0.00,753.00,787.00,-34.00,0.00,0.00,36.00,-1437.00,-141.00,3478.00,0.00,0.00,34.00,-79.00,-165.00,-593.00,428.00,86.00,24.00,7.00,31.00,3461.00,3409.00,52.00,151.00,1811.00
1965:Q2,35435.00,16034.00,4231.00,7403.00,51.00,7203.00,524.00,229.00,-239.00,30998.00,16475.00,6626.00,2979.00,4620.00,298.00,4437.00,4962.00,498.00,348.00,8553.00,9720.00,6564.00,39.00,3117.00,3486.00,532.00,3131.00,0.00,7.00,7.00,0.00,676.00,789.00,-113.00,0.00,0.00,128.00,-1077.00,89.00,369.00,0.00,0.00,37.00,-2450.00,-2108.00,-3202.00,1094.00,-342.00,26.00,48.00,34.00,2674.00,2512.00,162.00,-1166.00,3296.00
1965:Q3,28712.00,12767.00,3428.00,7084.00,53.00,4897.00,520.00,240.00,-276.00,32761.00,16916.00,7273.00,2443.00,4668.00,1461.00,-4049.00,5025.00,-51.00,278.00,749.00,1597.00,6800.00,129.00,-5332.00,-2378.00,-169.00,-4510.00,-10.00,22.00,22.00,0.00,484.00,453.00,31.00,0.00,0.00,198.00,1497.00,109.00,2954.00,0.00,0.00,48.00,-802.00,-1104.00,-1520.00,416.00,302.00,-15.00,259.00,35.00,3429.00,3515.00,-86.00,-847.00,-4199.00
1965:Q4,27086.00,11027.00,3866.00,7825.00,53.00,3805.00,456.00,247.00,-193.00,32817.00,18095.00,6952.00,2400.00,4765.00,605.00,-5731.00,5077.00,-91.00,274.00,-837.00,-2341.00,6764.00,156.00,-9260.00,975.00,-58.00,-2182.00,0.00,-2.00,-2.00,0.00,994.00,897.00,97.00,0.00,0.00,26.00,2248.00,-51.00,10235.00,0.00,0.00,115.00,6255.00,5853.00,5573.00,280.00,402.00,-16.00,258.00,34.00,3589.00,3777.00,-188.00,1503.00,-2073.00
1966:Q1,32218.00,12720.00,3067.00,7494.00,54.00,8384.00,539.00,249.00,-289.00,33142.00,17189.00,7469.00,3072.00,4860.00,552.00,-924.00,5135.00,-92.00,298.00,4005.00,3366.00,7251.00,254.00,-4139.00,218.00,-204.00,266.00,0.00,22.00,22.00,0.00,1189.00,974.00,215.00,0.00,0.00,208.00,-1224.00,-39.00,4357.00,0.00,0.00,178.00,567.00,127.00,-65.00,192.00,440.00,-15.00,-13.00,29.00,3611.00,3748.00,-137.00,639.00,-347.00
1966:Q2,39896.00,17923.00,4053.00,8247.00,54.00,9080.00,543.00,253.00,-257.00,35490.00,19080.00,7209.00,3834.00,5002.00,365.00,4406.00,5214.00,516.00,312.00,8792.00,11376.00,7185.00,137.00,4054.00,3844.00,53.00,6264.00,-10.00,39.00,39.00,0.00,647.00,435.00,212.00,0.00,0.00,163.00,-3439.00,128.00,-210.00,0.00,0.00,301.00,-3234.00,-4753.00,-6549.00,1796.00,1519.00,-15.00,95.00,28.00,2615.00,2806.00,-191.00,-2584.00,6196.00
1966:Q3,33116.00,14077.00,3506.00,7729.00,60.00,7339.00,557.00,256.00,-408.00,38252.00,20254.00,7486.00,3207.00,5122.00,2183.00,-5136.00,5291.00,-104.00,364.00,-105.00,1567.00,7779.00,184.00,-6396.00,-511.00,-128.00,-4309.00,-10.00,441.00,441.00,0.00,1466.00,1173.00,293.00,0.00,0.00,471.00,1416.00,142.00,5885.00,0.00,0.00,197.00,1390.00,2097.00,2170.00,-73.00,-707.00,-15.00,271.00,26.00,4016.00,3917.00,99.00,-1671.00,-4418.00
1966:Q4,32158.00,13882.00,3823.00,7958.00,60.00,5817.00,598.00,261.00,-241.00,37459.00,19932.00,8183.00,3239.00,5280.00,825.00,-5301.00,5378.00,-52.00,367.00,-238.00,-1725.00,7873.00,69.00,-9666.00,1102.00,24.00,-2577.00,-10.00,808.00,808.00,0.00,606.00,289.00,317.00,0.00,0.00,407.00,1816.00,28.00,10768.00,0.00,0.00,223.00,6188.00,6085.00,5557.00,528.00,103.00,-17.00,430.00,24.00,3920.00,4052.00,-132.00,1486.00,-1830.00
1967:Q1,36223.00,15599.00,3372.00,7097.00,59.00,9564.00,614.00,228.00,-310.00,39807.00,20846.00,9214.00,3630.00,5387.00,730.00,-3584.00,5453.00,-90.00,303.00,1656.00,2489.00,7968.00,13.00,-5492.00,1400.00,-469.00,1148.00,30.00,414.00,414.00,0.00,1569.00,1407.00,162.00,0.00,0.00,497.00,-1381.00,-408.00,6892.00,0.00,0.00,213.00,2486.00,1022.00,1463.00,-441.00,1464.00,-13.00,-108.00,24.00,4290.00,4130.00,160.00,-833.00,978.00
1967:Q2,40607.00,17921.00,3914.00,7670.00,60.00,10461.00,664.00,238.00,-321.00,41041.00,22387.00,9164.00,3744.00,5406.00,340.00,-434.00,5549.00,577.00,114.00,4424.00,5808.00,7738.00,-133.00,-1798.00,-4596.00,203.00,939.00,20.00,-32.00,-32.00,0.00,824.00,725.00,99.00,0.00,0.00,567.00,-7261.00,144.00,-2798.00,0.00,0.00,218.00,-6948.00,-8559.00,-9621.00,1062.00,1611.00,-15.00,418.00,24.00,3505.00,3082.00,423.00,-1383.00,423.00
1967:Q3,35874.00,16460.00,3727.00,7212.00,62.00,7875.00,668.00,248.00,-378.00,42417.00,21682.00,9318.00,3880.00,5477.00,2060.00,-6543.00,5653.00,-144.00,313.00,-1059.00,-1429.00,8194.00,240.00,-9862.00,2965.00,247.00,11.00,-10.00,-392.00,-392.00,0.00,1442.00,1129.00,313.00,0.00,0.00,311.00,1316.00,40.00,12827.00,0.00,0.00,166.00,8414.00,8595.00,8310.00,285.00,-181.00,-17.00,11.00,20.00,4233.00,4296.00,-63.00,370.00,1311.00
1967:Q4,33549.00,14406.00,4151.00,8047.00,67.00,6202.00,690.00,254.00,-268.00,42479.00,23105.00,9379.00,3679.00,5661.00,655.00,-8930.00,5763.00,-86.00,465.00,-3546.00,-4687.00,8039.00,-351.00,-12375.00,2147.00,635.00,-1617.00,7.00,-78.00,-78.00,0.00,733.00,381.00,352.00,0.00,0.00,93.00,2189.00,185.00,14522.00,0.00,0.00,86.00,10372.00,9111.00,8609.00,502.00,1261.00,-18.00,331.00,12.00,3739.00,4195.00,-456.00,1140.00,-1548.00
1968:Q1,39476.00,16231.00,3846.00,8181.00,71.00,10402.00,760.00,245.00,-260.00,43401.00,23022.00,10228.00,3693.00,5876.00,582.00,-3925.00,5877.00,-208.00,781.00,1379.00,388.00,7811.00,-528.00,-6896.00,3578.00,387.00,-407.00,63.00,-16.00,-16.00,0.00,1556.00,1155.00,401.00,0.00,0.00,227.00,1858.00,-90.00,10474.00,0.00,0.00,224.00,5740.00,5383.00,5215.00,168.00,357.00,-18.00,-283.00,2.00,4809.00,4406.00,403.00,991.00,-222.00
1968:Q2,46768.00,21192.00,4250.00,9373.00,76.00,11129.00,766.00,243.00,-261.00,46692.00,24969.00,10660.00,4632.00,6093.00,338.00,76.00,5972.00,510.00,594.00,4944.00,5456.00,7838.00,-225.00,-2158.00,-1245.00,392.00,50.00,-9.00,407.00,407.00,0.00,1180.00,829.00,351.00,0.00,0.00,182.00,-3602.00,156.00,913.00,0.00,0.00,60.00,-2398.00,-3319.00,-4820.00,1501.00,921.00,-18.00,-154.00,-8.00,3431.00,3255.00,176.00,-511.00,-543.00
1968:Q3,43576.00,20821.00,4219.00,8886.00,83.00,8885.00,804.00,234.00,-356.00,46873.00,23355.00,10685.00,3920.00,6242.00,2671.00,-3297.00,6082.00,-194.00,773.00,2206.00,183.00,7783.00,-224.00,-7376.00,5264.00,335.00,3160.00,29.00,-17.00,-17.00,0.00,1384.00,1018.00,366.00,0.00,0.00,61.00,459.00,-147.00,12640.00,0.00,0.00,46.00,7752.00,6733.00,6695.00,38.00,1019.00,-14.00,49.00,-8.00,4815.00,4652.00,163.00,2022.00,4011.00
1968:Q4,40754.00,18191.00,4557.00,9615.00,89.00,7481.00,742.00,231.00,-152.00,47345.00,25465.00,10844.00,4139.00,6341.00,556.00,-6591.00,6182.00,-111.00,717.00,-1015.00,-1639.00,7674.00,61.00,-9374.00,-1440.00,785.00,-5071.00,18.00,-240.00,-240.00,0.00,998.00,672.00,326.00,0.00,0.00,105.00,2119.00,-154.00,7934.00,0.00,0.00,86.00,2829.00,1966.00,1690.00,276.00,863.00,-16.00,372.00,0.00,4663.00,4682.00,-19.00,624.00,-4438.00
1969:Q1,46449.00,20718.00,4112.00,8779.00,95.00,12139.00,676.00,241.00,-311.00,45919.00,23543.00,11508.00,3892.00,6415.00,561.00,530.00,6293.00,-157.00,610.00,6370.00,6282.00,8107.00,10.00,-1835.00,2733.00,10.00,739.00,-18.00,-299.00,-299.00,0.00,1134.00,888.00,246.00,0.00,0.00,436.00,939.00,-208.00,4568.00,0.00,0.00,46.00,181.00,-31.00,-127.00,96.00,212.00,-19.00,-343.00,11.00,4692.00,4585.00,107.00,87.00,301.00
1969:Q2,54603.00,27132.00,4628.00,9559.00,98.00,12575.00,693.00,248.00,-330.00,49415.00,25813.00,11628.00,4969.00,6666.00,339.00,5188.00,6393.00,378.00,537.00,10666.00,12032.00,7586.00,44.00,4402.00,-3427.00,423.00,1357.00,2.00,-630.00,-630.00,0.00,1032.00,757.00,275.00,0.00,0.00,353.00,-6117.00,153.00,-7829.00,0.00,0.00,58.00,-11377.00,-10868.00,-11956.00,1088.00,-509.00,-25.00,-34.00,20.00,3529.00,3805.00,-276.00,-1366.00,805.00
1969:Q3,47570.00,23539.00,4435.00,8660.00,101.00,10290.00,719.00,252.00,-426.00,51517.00,25662.00,11456.00,4435.00,6956.00,3008.00,-3947.00,6490.00,-37.00,533.00,2047.00,1006.00,7770.00,30.00,-6794.00,2912.00,462.00,407.00,-52.00,-118.00,-118.00,0.00,1096.00,898.00,198.00,0.00,0.00,263.00,745.00,109.00,9706.00,0.00,0.00,32.00,4834.00,6498.00,6241.00,257.00,-1664.00,-12.00,-161.00,22.00,4991.00,4914.00,77.00,1041.00,1913.00
1969:Q4,43213.00,20311.00,4637.00,9066.00,100.00,8310.00,728.00,257.00,-196.00,50092.00,25405.00,11749.00,4910.00,7427.00,601.00,-6879.00,6600.00,-259.00,617.00,-637.00,-1693.00,7260.00,19.00,-8972.00,1723.00,699.00,-950.00,-89.00,-250.00,-250.00,0.00,1174.00,923.00,251.00,0.00,0.00,-133.00,1231.00,41.00,10695.00,0.00,0.00,136.00,4807.00,5150.00,4889.00,261.00,-343.00,-25.00,460.00,13.00,5304.00,5571.00,-267.00,1056.00,-2561.00
1970:Q1,45959.00,20575.00,4241.00,7148.00,96.00,13346.00,770.00,254.00,-471.00,50684.00,24741.00,12634.00,5126.00,7881.00,302.00,-4725.00,6724.00,-56.00,482.00,1573.00,1836.00,7685.00,-24.00,-5825.00,2990.00,-200.00,1941.00,-31.00,16.00,16.00,0.00,903.00,816.00,87.00,0.00,0.00,-168.00,483.00,46.00,8815.00,867.00,400.00,63.00,1972.00,2424.00,2741.00,-317.00,-452.00,-17.00,-165.00,69.00,5626.00,5733.00,-107.00,-263.00,1146.00
1970:Q2,52253.00,25817.00,4650.00,8067.00,95.00,13248.00,805.00,255.00,-684.00,55705.00,26131.00,14734.00,6231.00,8220.00,389.00,-3452.00,6840.00,533.00,415.00,2440.00,3968.00,7622.00,-80.00,-3574.00,-3920.00,-606.00,1751.00,22.00,-3.00,-3.00,0.00,703.00,573.00,130.00,0.00,0.00,-194.00,-5680.00,87.00,-346.00,0.00,0.00,24.00,-4406.00,-3920.00,-5691.00,1771.00,-486.00,-24.00,-532.00,12.00,4580.00,4458.00,122.00,-1528.00,1342.00
1970:Q3,46069.00,22883.00,4492.00,7727.00,92.00,10603.00,805.00,226.00,-759.00,57428.00,25264.00,14071.00,5879.00,8568.00,3646.00,-11359.00,6957.00,-185.00,344.00,-4561.00,-4746.00,7480.00,-31.00,-12195.00,1926.00,-548.00,453.00,158.00,-4.00,-4.00,0.00,786.00,738.00,48.00,0.00,0.00,-162.00,1239.00,4.00,14121.00,0.00,0.00,71.00,7510.00,7609.00,7420.00,189.00,-99.00,-26.00,-120.00,11.00,6675.00,6425.00,250.00,185.00,793.00
1970:Q4,40849.00,19578.00,4698.00,7674.00,91.00,8307.00,826.00,224.00,-549.00,56075.00,26156.00,14918.00,5924.00,8661.00,416.00,-15226.00,7057.00,-239.00,337.00,-8267.00,-7737.00,7670.00,-135.00,-15272.00,623.00,-401.00,-615.00,103.00,-106.00,-106.00,0.00,500.00,463.00,37.00,0.00,0.00,-253.00,1282.00,112.00,15895.00,0.00,0.00,64.00,9443.00,9364.00,8463.00,901.00,79.00,-8.00,-221.00,14.00,6603.00,6329.00,274.00,-531.00,-527.00
1971:Q1,46156.00,18407.00,4692.00,7747.00,89.00,14921.00,842.00,229.00,-771.00,57221.00,25676.00,15991.00,6418.00,8686.00,450.00,-11065.00,7162.00,-184.00,464.00,-4183.00,-3387.00,6910.00,-584.00,-9713.00,155.00,59.00,-3128.00,17.00,0.00,0.00,0.00,1129.00,1218.00,-89.00,0.00,0.00,-436.00,2559.00,-45.00,9868.00,717.00,0.00,98.00,2079.00,2786.00,1637.00,1149.00,-707.00,-14.00,-2.00,17.00,6973.00,6656.00,317.00,-796.00,-3647.00
1971:Q2,52460.00,23354.00,4886.00,8908.00,91.00,14720.00,912.00,229.00,-640.00,61685.00,27489.00,17386.00,7546.00,8689.00,575.00,-9225.00,7234.00,488.00,651.00,-3130.00,-1956.00,6899.00,46.00,-8901.00,2.00,-493.00,4139.00,37.00,-7.00,-7.00,0.00,874.00,914.00,-40.00,0.00,0.00,-860.00,-3658.00,-30.00,8903.00,0.00,0.00,143.00,3549.00,3784.00,1916.00,1868.00,-235.00,-21.00,-393.00,18.00,5607.00,5225.00,382.00,-1174.00,4316.00
1971:Q3,48302.00,23472.00,4666.00,8242.00,91.00,11598.00,904.00,231.00,-902.00,61265.00,26217.00,16527.00,6729.00,8852.00,2940.00,-12963.00,7286.00,-316.00,440.00,-5801.00,-7050.00,7222.00,58.00,-14330.00,1661.00,-1135.00,1144.00,13.00,0.00,0.00,0.00,515.00,584.00,-69.00,0.00,0.00,-236.00,1267.00,93.00,15991.00,0.00,0.00,114.00,9138.00,9579.00,8745.00,834.00,-441.00,-18.00,-79.00,19.00,6817.00,7051.00,-234.00,1248.00,1289.00
1971:Q4,43791.00,20570.00,4748.00,8559.00,96.00,9091.00,956.00,239.00,-468.00,61361.00,27229.00,16987.00,7461.00,9008.00,676.00,-17570.00,7316.00,-214.00,-194.00,-9846.00,-10087.00,6767.00,40.00,-16894.00,2803.00,13.00,1345.00,-10.00,25.00,25.00,0.00,288.00,470.00,-182.00,0.00,0.00,-172.00,1267.00,47.00,19697.00,0.00,0.00,135.00,13024.00,12691.00,11435.00,1256.00,333.00,-19.00,-649.00,17.00,7189.00,6826.00,363.00,241.00,1227.00
