1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1958:Q4,111851.00,48091.00,56718.00,16913.00,14099.00,2814.00,39805.00,-8627.00,-10561.00,1934.00,63760.00,45738.00,38220.00,26018.00,11094.00,1108.00,7518.00,18022.00,13784.00,4238.00,114175.00,114318.00,80002.00,56107.00,37297.00,17115.00,1695.00,23895.00,34316.00,19960.00,14356.00,0.00,862.00,-822.00,-822.00,0.00,0.00,1684.00,-862.00,1480.00,-2342.00,-143.00,23916.00,2172.00,5966.00,-6021.00,2227.00,21744.00,-24059.00,-18217.00,-5842.00,2116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1959:Q1,118073.00,53603.00,56761.00,18681.00,15371.00,3310.00,38080.00,-3158.00,-4544.00,1386.00,64470.00,46211.00,38581.00,26311.00,11088.00,1182.00,7630.00,18259.00,13952.00,4307.00,117861.00,119385.00,83165.00,56654.00,39602.00,15239.00,1813.00,26511.00,36220.00,21564.00,14656.00,0.00,854.00,-837.00,-837.00,0.00,0.00,1691.00,-854.00,1896.00,-2750.00,-1524.00,18741.00,1233.00,2705.00,-4151.00,2679.00,17508.00,-20265.00,-14052.00,-6213.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1959:Q2,124836.00,59710.00,59551.00,20879.00,17738.00,3141.00,38672.00,159.00,-1836.00,1995.00,65126.00,46643.00,38904.00,26579.00,11140.00,1185.00,7739.00,18483.00,14152.00,4331.00,123418.00,125526.00,89380.00,61904.00,45468.00,14561.00,1875.00,27476.00,36146.00,21732.00,14414.00,0.00,892.00,-840.00,-840.00,0.00,0.00,1732.00,-892.00,1204.00,-2096.00,-2108.00,14504.00,-2699.00,-1729.00,-3421.00,2451.00,17203.00,-16612.00,-10620.00,-5992.00,-1450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1959:Q3,117210.00,51438.00,53073.00,18310.00,14938.00,3372.00,34763.00,-1635.00,-4232.00,2597.00,65772.00,47034.00,39191.00,26822.00,11183.00,1186.00,7843.00,18738.00,14372.00,4366.00,119146.00,119726.00,83606.00,56419.00,40418.00,14057.00,1944.00,27187.00,36120.00,22124.00,13996.00,0.00,442.00,-1440.00,-1440.00,0.00,0.00,1882.00,-442.00,2832.00,-3274.00,-580.00,17995.00,4458.00,4718.00,-2874.00,2614.00,13537.00,-18575.00,-14816.00,-3759.00,1797.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1959:Q4,120201.00,53814.00,55978.00,18999.00,15480.00,3519.00,36979.00,-2164.00,-4921.00,2757.00,66387.00,47385.00,39441.00,27041.00,11217.00,1183.00,7944.00,19002.00,14600.00,4402.00,120587.00,121463.00,86525.00,59991.00,43896.00,14149.00,1946.00,26534.00,34938.00,21660.00,13278.00,0.00,481.00,-1434.00,-1434.00,0.00,0.00,1915.00,-481.00,2075.00,-2556.00,-876.00,16743.00,269.00,445.00,-2932.00,2756.00,16474.00,-17619.00,-14056.00,-3563.00,221.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1960:Q1,133058.00,66084.00,58664.00,20334.00,15668.00,4666.00,38330.00,7420.00,4725.00,2695.00,66974.00,47696.00,39654.00,27235.00,11199.00,1219.00,8042.00,19278.00,14824.00,4454.00,133295.00,131571.00,96473.00,68840.00,48447.00,18357.00,2036.00,27633.00,35098.00,21564.00,13534.00,-1.00,804.00,-568.00,-568.00,0.00,0.00,1372.00,-805.00,1131.00,-1936.00,1725.00,9320.00,-8047.00,-4738.00,-7158.00,3849.00,17367.00,-7595.00,-3146.00,-4449.00,237.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1960:Q2,126407.00,58848.00,55004.00,18484.00,14715.00,3769.00,36520.00,3844.00,1306.00,2538.00,67559.00,48024.00,39891.00,27442.00,11269.00,1181.00,8133.00,19535.00,15020.00,4515.00,124777.00,122290.00,87094.00,61363.00,42805.00,16496.00,2062.00,25731.00,35196.00,21244.00,13952.00,0.00,779.00,-816.00,-816.00,0.00,0.00,1595.00,-779.00,1459.00,-2238.00,2487.00,13525.00,-3802.00,-1463.00,-5227.00,2888.00,17327.00,-11038.00,-6377.00,-4661.00,-1629.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1960:Q3,127105.00,58906.00,56749.00,18247.00,15062.00,3185.00,38502.00,2157.00,-378.00,2535.00,68199.00,48373.00,40153.00,27664.00,11328.00,1161.00,8220.00,19826.00,15248.00,4578.00,126900.00,123203.00,86373.00,61507.00,42829.00,16660.00,2018.00,24866.00,36830.00,22392.00,14438.00,0.00,639.00,-835.00,-835.00,0.00,0.00,1474.00,-639.00,1719.00,-2358.00,3697.00,17905.00,-2477.00,527.00,-5332.00,2328.00,20382.00,-14208.00,-9241.00,-4967.00,-205.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1960:Q4,121457.00,52616.00,55014.00,17062.00,14205.00,2857.00,37952.00,-2398.00,-4910.00,2512.00,68841.00,48739.00,40438.00,27899.00,11375.00,1165.00,8301.00,20102.00,15460.00,4642.00,117611.00,112833.00,75963.00,51272.00,35791.00,13490.00,1991.00,24691.00,36870.00,22368.00,14502.00,0.00,1109.00,-762.00,-762.00,0.00,0.00,1871.00,-1109.00,923.00,-2032.00,4778.00,22835.00,3144.00,3228.00,-2115.00,2031.00,19691.00,-18057.00,-12741.00,-5316.00,-3846.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1961:Q1,124660.00,55154.00,57764.00,16022.00,13264.00,2758.00,41742.00,-2610.00,-4675.00,2065.00,69506.00,49125.00,40748.00,28148.00,11410.00,1189.00,8377.00,20381.00,15672.00,4709.00,123329.00,117996.00,78377.00,53951.00,36986.00,15022.00,1943.00,24426.00,39619.00,24264.00,15355.00,2.00,1114.00,-707.00,-707.00,0.00,0.00,1821.00,-1112.00,1443.00,-2555.00,5331.00,26067.00,2195.00,3803.00,-3612.00,2004.00,23872.00,-20736.00,-14710.00,-6026.00,-1332.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1961:Q2,127089.00,56893.00,61353.00,18749.00,15175.00,3574.00,42604.00,-4460.00,-6383.00,1923.00,70196.00,49542.00,41087.00,28414.00,11460.00,1211.00,8455.00,20654.00,15876.00,4778.00,126634.00,122617.00,84108.00,59662.00,41107.00,16570.00,1985.00,24446.00,38509.00,24008.00,14501.00,1.00,736.00,-901.00,-901.00,0.00,0.00,1637.00,-735.00,1454.00,-2189.00,4016.00,25596.00,620.00,2930.00,-5110.00,2800.00,24976.00,-21580.00,-15969.00,-5611.00,-455.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1961:Q3,134607.00,63658.00,66141.00,19919.00,15864.00,4055.00,46222.00,-2483.00,-4871.00,2388.00,70949.00,49991.00,41456.00,28697.00,11527.00,1232.00,8535.00,20958.00,16112.00,4846.00,134525.00,130766.00,90914.00,65511.00,44927.00,18566.00,2018.00,25403.00,39852.00,24848.00,15004.00,1.00,823.00,-975.00,-975.00,0.00,0.00,1798.00,-822.00,1370.00,-2192.00,3758.00,24313.00,-3243.00,527.00,-7039.00,3269.00,27556.00,-20555.00,-14977.00,-5578.00,-82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1961:Q4,140320.00,68542.00,68843.00,21928.00,17403.00,4525.00,46915.00,-301.00,-2891.00,2590.00,71778.00,50472.00,41854.00,28997.00,11611.00,1247.00,8618.00,21306.00,16384.00,4922.00,138292.00,134547.00,92931.00,66872.00,45260.00,19498.00,2114.00,26059.00,41616.00,25468.00,16148.00,2.00,936.00,-800.00,-800.00,0.00,0.00,1736.00,-934.00,1322.00,-2256.00,3743.00,23420.00,-4318.00,-89.00,-7887.00,3658.00,27738.00,-19677.00,-13297.00,-6380.00,-2027.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1962:Q1,141634.00,68920.00,71315.00,24084.00,19522.00,4562.00,47231.00,-2395.00,-5371.00,2976.00,72714.00,50986.00,42283.00,29314.00,11712.00,1257.00,8703.00,21728.00,16704.00,5024.00,143079.00,140028.00,98075.00,71665.00,48615.00,20841.00,2209.00,26410.00,41953.00,26120.00,15833.00,0.00,690.00,-937.00,-937.00,0.00,0.00,1627.00,-690.00,1726.00,-2416.00,3051.00,24981.00,-2916.00,2603.00,-9129.00,3610.00,27897.00,-21930.00,-16513.00,-5417.00,1445.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1962:Q2,142061.00,68543.00,71021.00,23868.00,19924.00,3944.00,47153.00,-2478.00,-5644.00,3166.00,73518.00,51514.00,42719.00,29645.00,11807.00,1268.00,8795.00,22004.00,16884.00,5120.00,143333.00,138565.00,96704.00,69667.00,47695.00,19683.00,2289.00,27037.00,41861.00,26004.00,15857.00,-1.00,853.00,-1069.00,-1069.00,0.00,0.00,1922.00,-854.00,1710.00,-2564.00,4769.00,26250.00,-739.00,4214.00,-7876.00,2923.00,26989.00,-21481.00,-16474.00,-5007.00,1273.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1962:Q3,144510.00,69950.00,70991.00,24699.00,20823.00,3876.00,46292.00,-1041.00,-4864.00,3823.00,74560.00,52056.00,43164.00,29989.00,11894.00,1280.00,8892.00,22504.00,17304.00,5200.00,145397.00,141267.00,98160.00,71268.00,48800.00,20169.00,2299.00,26892.00,43107.00,26888.00,16219.00,-2.00,924.00,-906.00,-906.00,0.00,0.00,1830.00,-926.00,1350.00,-2276.00,4132.00,24850.00,-1612.00,3806.00,-8275.00,2857.00,26462.00,-20718.00,-15798.00,-4920.00,887.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1962:Q4,145620.00,70010.00,71821.00,27034.00,22672.00,4362.00,44787.00,-1811.00,-5490.00,3679.00,75610.00,52612.00,43618.00,30348.00,11974.00,1296.00,8994.00,22998.00,17700.00,5298.00,141692.00,138444.00,94970.00,68321.00,46390.00,19702.00,2229.00,26649.00,43474.00,26996.00,16478.00,-1.00,973.00,-951.00,-951.00,0.00,0.00,1924.00,-974.00,1642.00,-2616.00,3249.00,24562.00,-646.00,3653.00,-7728.00,3429.00,25208.00,-21313.00,-16428.00,-4885.00,-3928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1963:Q1,149173.00,72662.00,72653.00,26880.00,23451.00,3429.00,45773.00,9.00,-3426.00,3435.00,76511.00,53182.00,44080.00,30720.00,12045.00,1315.00,9102.00,23329.00,17948.00,5381.00,146819.00,142941.00,99686.00,72374.00,48226.00,22009.00,2139.00,27312.00,43255.00,26032.00,17223.00,0.00,1189.00,-756.00,-756.00,0.00,0.00,1945.00,-1189.00,1558.00,-2747.00,3878.00,22606.00,-3012.00,4347.00,-9964.00,2605.00,25618.00,-18728.00,-13068.00,-5660.00,-2354.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1963:Q2,153909.00,76401.00,73900.00,27873.00,24475.00,3398.00,46027.00,2501.00,-1071.00,3572.00,77508.00,53801.00,44581.00,31117.00,12131.00,1333.00,9220.00,23707.00,18228.00,5479.00,150522.00,145204.00,101648.00,72788.00,49467.00,21150.00,2171.00,28860.00,43556.00,26292.00,17264.00,0.00,987.00,-1047.00,-1047.00,0.00,0.00,2034.00,-987.00,1858.00,-2845.00,5318.00,21679.00,-2674.00,3785.00,-9019.00,2560.00,24353.00,-16361.00,-10993.00,-5368.00,-3387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1963:Q3,154693.00,76228.00,73837.00,28321.00,24941.00,3380.00,45516.00,2391.00,-1637.00,4028.00,78465.00,54467.00,45120.00,31538.00,12231.00,1350.00,9347.00,23998.00,18428.00,5570.00,155041.00,150416.00,104607.00,75573.00,52046.00,21268.00,2259.00,29034.00,45809.00,27692.00,18117.00,0.00,1084.00,-1061.00,-1061.00,0.00,0.00,2145.00,-1084.00,1982.00,-3066.00,4625.00,22961.00,-723.00,5843.00,-9037.00,2471.00,23684.00,-18336.00,-12883.00,-5453.00,349.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1963:Q4,158979.00,79453.00,77961.00,28530.00,25115.00,3415.00,49431.00,1492.00,-2341.00,3833.00,79526.00,55183.00,45699.00,31984.00,12346.00,1368.00,9484.00,24343.00,18660.00,5683.00,158289.00,152325.00,107188.00,77208.00,52040.00,22740.00,2428.00,29980.00,45137.00,26664.00,18473.00,-2.00,1222.00,-661.00,-661.00,0.00,0.00,1883.00,-1224.00,2082.00,-3306.00,5966.00,24044.00,-3008.00,5031.00,-10394.00,2355.00,27052.00,-18078.00,-12427.00,-5651.00,-690.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1964:Q1,161897.00,81296.00,82354.00,31693.00,27737.00,3956.00,50661.00,-1058.00,-5518.00,4460.00,80601.00,55946.00,46317.00,32454.00,12476.00,1388.00,9629.00,24655.00,18876.00,5779.00,164483.00,156242.00,110473.00,79227.00,54112.00,22456.00,2659.00,31246.00,45769.00,27152.00,18617.00,-1.00,906.00,-1101.00,-1101.00,0.00,0.00,2007.00,-907.00,2142.00,-3049.00,8242.00,29507.00,2470.00,9765.00,-9980.00,2685.00,27037.00,-21265.00,-15936.00,-5329.00,2585.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1964:Q2,163020.00,81270.00,87163.00,31336.00,27898.00,3438.00,55827.00,-5893.00,-10155.00,4262.00,81750.00,56784.00,46995.00,32961.00,12621.00,1413.00,9789.00,24966.00,19088.00,5878.00,163768.00,157027.00,110522.00,80098.00,55397.00,21834.00,2867.00,30424.00,46505.00,27084.00,19421.00,0.00,1087.00,-1302.00,-1302.00,0.00,0.00,2389.00,-1087.00,2306.00,-3393.00,6741.00,33086.00,283.00,7512.00,-9213.00,1984.00,32803.00,-26345.00,-20457.00,-5888.00,748.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1964:Q3,166353.00,83403.00,85742.00,31444.00,28006.00,3438.00,54298.00,-2339.00,-6713.00,4374.00,82950.00,57693.00,47732.00,33506.00,12780.00,1447.00,9961.00,25257.00,19280.00,5977.00,166755.00,159194.00,112631.00,82320.00,57685.00,21586.00,3049.00,30311.00,46563.00,27012.00,19551.00,-2.00,1102.00,-1351.00,-1351.00,0.00,0.00,2453.00,-1104.00,2710.00,-3814.00,7563.00,30104.00,-1391.00,5579.00,-8806.00,1836.00,31495.00,-22541.00,-17155.00,-5386.00,402.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1964:Q4,172823.00,88612.00,89546.00,30963.00,28225.00,2738.00,58583.00,-934.00,-5061.00,4127.00,84211.00,58676.00,48528.00,34088.00,12953.00,1487.00,10148.00,25535.00,19452.00,6083.00,169027.00,161701.00,114982.00,84283.00,58822.00,22297.00,3164.00,30699.00,46719.00,27212.00,19507.00,0.00,2262.00,-248.00,-248.00,0.00,0.00,2510.00,-2262.00,1334.00,-3596.00,7326.00,27182.00,-8340.00,-57.00,-9344.00,1061.00,35522.00,-19856.00,-14155.00,-5701.00,-3796.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1965:Q1,180736.00,95150.00,92159.00,37079.00,32115.00,4964.00,55080.00,2991.00,-907.00,3898.00,85586.00,59732.00,49384.00,34707.00,13140.00,1538.00,10348.00,25854.00,19624.00,6230.00,178495.00,172747.00,126538.00,95168.00,66521.00,25298.00,3349.00,31370.00,46209.00,26488.00,19721.00,-1.00,1640.00,-975.00,-975.00,0.00,0.00,2615.00,-1641.00,1874.00,-3515.00,5749.00,21472.00,-9971.00,-966.00,-12158.00,3153.00,31443.00,-15723.00,-9645.00,-6078.00,-2241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1965:Q2,182677.00,95562.00,93453.00,37653.00,32895.00,4758.00,55800.00,2109.00,-1996.00,4105.00,87115.00,60887.00,50334.00,35403.00,13347.00,1584.00,10553.00,26228.00,19848.00,6380.00,180986.00,173948.00,127048.00,95063.00,65998.00,25628.00,3437.00,31985.00,46900.00,26224.00,20676.00,1.00,1888.00,-548.00,-548.00,0.00,0.00,2436.00,-1887.00,1546.00,-3433.00,7037.00,23713.00,-8219.00,1157.00,-12281.00,2905.00,31932.00,-16676.00,-9918.00,-6758.00,-1691.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1965:Q3,183219.00,94462.00,99758.00,37637.00,33676.00,3961.00,62121.00,-5296.00,-9380.00,4084.00,88757.00,62144.00,51379.00,36176.00,13573.00,1629.00,10765.00,26613.00,20100.00,6513.00,186055.00,180105.00,131236.00,98884.00,69516.00,25869.00,3499.00,32352.00,48869.00,26960.00,21909.00,0.00,1737.00,-880.00,-880.00,0.00,0.00,2617.00,-1737.00,1626.00,-3363.00,5950.00,31765.00,-6152.00,4053.00,-12296.00,2091.00,37917.00,-25815.00,-17866.00,-7949.00,2836.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1965:Q4,184927.00,94464.00,99816.00,39706.00,35261.00,4445.00,60110.00,-5352.00,-9593.00,4241.00,90463.00,63500.00,52519.00,37026.00,13817.00,1676.00,10981.00,26963.00,20308.00,6655.00,189118.00,183223.00,133750.00,101063.00,71313.00,26188.00,3562.00,32687.00,49473.00,27120.00,22353.00,0.00,1783.00,-1008.00,-1008.00,0.00,0.00,2791.00,-1783.00,1718.00,-3501.00,5895.00,31974.00,-3639.00,6173.00,-12371.00,2559.00,35613.00,-26079.00,-18123.00,-7956.00,4192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1966:Q1,194314.00,102017.00,100924.00,41935.00,37084.00,4851.00,58989.00,1093.00,-4066.00,5159.00,92297.00,64956.00,53753.00,37953.00,14081.00,1720.00,11203.00,27341.00,20540.00,6801.00,200802.00,196119.00,144197.00,111185.00,80630.00,26977.00,3578.00,33012.00,51922.00,29216.00,22706.00,0.00,1500.00,-1408.00,-1408.00,0.00,0.00,2908.00,-1500.00,2206.00,-3706.00,4683.00,26671.00,-7601.00,2302.00,-12896.00,2993.00,34272.00,-21988.00,-14948.00,-7040.00,6488.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1966:Q2,194825.00,100513.00,100735.00,41283.00,36578.00,4705.00,59452.00,-222.00,-5623.00,5401.00,94312.00,66424.00,55000.00,38899.00,14338.00,1763.00,11424.00,27888.00,20856.00,7032.00,199351.00,195435.00,143500.00,111646.00,83358.00,24702.00,3586.00,31854.00,51935.00,28860.00,23075.00,2.00,1955.00,-962.00,-962.00,0.00,0.00,2917.00,-1953.00,1794.00,-3747.00,3914.00,26230.00,-9875.00,-2393.00,-10364.00,2882.00,36105.00,-22316.00,-15421.00,-6895.00,4526.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1966:Q3,195295.00,99027.00,101481.00,40424.00,35654.00,4770.00,61057.00,-2454.00,-7820.00,5366.00,96268.00,67905.00,56261.00,39865.00,14588.00,1808.00,11644.00,28363.00,21164.00,7199.00,200092.00,197372.00,143191.00,112302.00,83492.00,25206.00,3604.00,30889.00,54181.00,30796.00,23385.00,0.00,1668.00,-1118.00,-1118.00,0.00,0.00,2786.00,-1668.00,2190.00,-3858.00,2720.00,29324.00,-9702.00,-2058.00,-10618.00,2974.00,39026.00,-26604.00,-19642.00,-6962.00,4797.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1966:Q4,201323.00,103029.00,108571.00,42641.00,36731.00,5910.00,65930.00,-5542.00,-10313.00,4771.00,98294.00,69396.00,57534.00,40850.00,14831.00,1853.00,11862.00,28898.00,21512.00,7386.00,205999.00,202084.00,145855.00,116956.00,88046.00,25258.00,3652.00,28899.00,56229.00,31480.00,24749.00,1.00,2040.00,-683.00,-683.00,0.00,0.00,2723.00,-2039.00,1742.00,-3781.00,3914.00,34748.00,-11422.00,-5106.00,-10427.00,4111.00,46170.00,-30834.00,-22023.00,-8811.00,4676.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1967:Q1,197561.00,97317.00,111345.00,39781.00,35265.00,4516.00,71564.00,-14028.00,-19263.00,5235.00,100244.00,70899.00,58820.00,41855.00,15065.00,1900.00,12079.00,29345.00,21812.00,7533.00,205074.00,200702.00,142809.00,114400.00,84648.00,26070.00,3682.00,28409.00,57893.00,32056.00,25837.00,-2.00,2485.00,-456.00,-456.00,0.00,0.00,2941.00,-2487.00,1262.00,-3749.00,4374.00,44463.00,-7830.00,441.00,-11005.00,2734.00,52293.00,-40089.00,-30769.00,-9320.00,7513.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1967:Q2,193963.00,91642.00,107430.00,38285.00,34324.00,3961.00,69145.00,-15788.00,-20471.00,4683.00,102321.00,72472.00,60159.00,42896.00,15311.00,1952.00,12313.00,29849.00,22196.00,7653.00,197605.00,194049.00,137493.00,106314.00,76774.00,25720.00,3820.00,31179.00,56556.00,30868.00,25688.00,-1.00,2945.00,127.00,127.00,0.00,0.00,2818.00,-2946.00,-74.00,-2872.00,3557.00,43106.00,-4355.00,3961.00,-10409.00,2093.00,47461.00,-39549.00,-29069.00,-10480.00,3641.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1967:Q3,201807.00,97224.00,111808.00,38658.00,34055.00,4603.00,73150.00,-14584.00,-18805.00,4221.00,104583.00,74112.00,61550.00,43972.00,15567.00,2012.00,12562.00,30471.00,22612.00,7859.00,203927.00,200750.00,142836.00,110236.00,81044.00,25181.00,4011.00,32600.00,57914.00,32664.00,25250.00,-1.00,1734.00,-1365.00,-1365.00,0.00,0.00,3099.00,-1735.00,2210.00,-3945.00,3178.00,43470.00,-6543.00,467.00,-9614.00,2604.00,50013.00,-40292.00,-31067.00,-9225.00,2120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1967:Q4,208392.00,101464.00,116127.00,41102.00,34659.00,6443.00,75025.00,-14663.00,-19426.00,4763.00,106928.00,75820.00,62994.00,45085.00,15832.00,2079.00,12826.00,31108.00,23052.00,8056.00,208761.00,205934.00,147654.00,113108.00,83769.00,24975.00,4364.00,34546.00,58280.00,32168.00,26112.00,-1.00,3803.00,991.00,991.00,0.00,0.00,2812.00,-3804.00,458.00,-4262.00,2828.00,40859.00,-9634.00,-4649.00,-9143.00,4158.00,50493.00,-38031.00,-29000.00,-9031.00,369.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1968:Q1,207243.00,97805.00,110466.00,36791.00,31403.00,5388.00,73675.00,-12661.00,-16945.00,4284.00,109438.00,77596.00,64490.00,46234.00,16107.00,2149.00,13106.00,31842.00,23508.00,8334.00,212298.00,210642.00,152288.00,117392.00,83503.00,29061.00,4828.00,34896.00,58354.00,31344.00,27010.00,1.00,4211.00,1665.00,1665.00,0.00,0.00,2546.00,-4210.00,1014.00,-5224.00,1655.00,36618.00,-12721.00,-2476.00,-12954.00,2709.00,49339.00,-34963.00,-25795.00,-9168.00,5055.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1968:Q2,214001.00,102088.00,115624.00,39245.00,33459.00,5786.00,76379.00,-13536.00,-18619.00,5083.00,111913.00,79509.00,66078.00,47437.00,16414.00,2228.00,13431.00,32404.00,23888.00,8516.00,220677.00,218459.00,158942.00,123509.00,87186.00,31312.00,5011.00,35433.00,59517.00,31280.00,28237.00,0.00,3353.00,441.00,441.00,0.00,0.00,2912.00,-3353.00,1478.00,-4831.00,2218.00,39514.00,-11951.00,-56.00,-14898.00,3003.00,51465.00,-37296.00,-27489.00,-9807.00,6676.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1968:Q3,215385.00,100860.00,106916.00,39010.00,33671.00,5339.00,67906.00,-6056.00,-10089.00,4033.00,114525.00,81559.00,67756.00,48693.00,16752.00,2310.00,13803.00,32966.00,24328.00,8638.00,216686.00,215214.00,155684.00,119907.00,86669.00,28025.00,5213.00,35777.00,59530.00,31116.00,28414.00,0.00,3566.00,425.00,425.00,0.00,0.00,3141.00,-3566.00,2197.00,-5763.00,1472.00,30526.00,-12265.00,-3428.00,-11273.00,2436.00,42791.00,-29054.00,-19074.00,-9980.00,1301.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1968:Q4,221394.00,103974.00,109626.00,39290.00,33678.00,5612.00,70336.00,-5652.00,-9296.00,3644.00,117420.00,83744.00,69524.00,50003.00,17122.00,2399.00,14220.00,33676.00,24728.00,8948.00,221075.00,220293.00,160757.00,123421.00,90380.00,27617.00,5424.00,37336.00,59536.00,30684.00,28852.00,0.00,2777.00,-636.00,-636.00,0.00,0.00,3413.00,-2777.00,3113.00,-5890.00,782.00,29517.00,-14290.00,-6382.00,-10495.00,2587.00,43807.00,-28735.00,-18365.00,-10370.00,-318.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1969:Q1,229939.00,109483.00,103568.00,38052.00,31961.00,6091.00,65516.00,5915.00,2239.00,3676.00,120456.00,86067.00,71384.00,51367.00,17523.00,2495.00,14683.00,34389.00,25172.00,9217.00,235510.00,233905.00,172388.00,133407.00,94810.00,33116.00,5481.00,38981.00,61517.00,32480.00,29037.00,4.00,3350.00,-375.00,-375.00,0.00,0.00,3725.00,-3346.00,2481.00,-5827.00,1601.00,19468.00,-18025.00,-5537.00,-15593.00,3105.00,37493.00,-17867.00,-7550.00,-10317.00,5571.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1969:Q2,231145.00,107682.00,105275.00,35780.00,30351.00,5429.00,69495.00,2407.00,-1493.00,3900.00,123463.00,88343.00,73254.00,52759.00,17905.00,2589.00,15089.00,35120.00,25572.00,9548.00,233079.00,232434.00,172720.00,133713.00,94848.00,33382.00,5483.00,39007.00,59714.00,30252.00,29462.00,0.00,3556.00,-484.00,-484.00,0.00,0.00,4040.00,-3556.00,2325.00,-5881.00,645.00,19276.00,-22261.00,-9319.00,-15477.00,2535.00,41537.00,-18631.00,-8498.00,-10133.00,1934.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1969:Q3,238097.00,111809.00,115887.00,34010.00,28490.00,5520.00,81877.00,-4078.00,-8630.00,4552.00,126288.00,90571.00,75133.00,54180.00,18269.00,2684.00,15438.00,35717.00,25960.00,9757.00,238928.00,237476.00,177566.00,138659.00,100700.00,32373.00,5586.00,38907.00,59910.00,31036.00,28874.00,4.00,3427.00,-409.00,-409.00,0.00,0.00,3836.00,-3423.00,2253.00,-5676.00,1448.00,26296.00,-28276.00,-16790.00,-14104.00,2618.00,54572.00,-24848.00,-15959.00,-8889.00,831.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
