1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2009:Q3,223175.00,1712.00,65167.00,-154184.00,-567540.00,138035.00,33368.00,650874.00,-230131.00,141633.00,-457710.00,115032.00,-300825.00,526986.00,-17428.00,485904.00,-69684.00,1664989.00,386547.00,321024.00,992171.00,-9462.00,-25291.00,1582595.00,375349.00,285669.00,921577.00,82394.00,11198.00,35355.00,70594.00,-9462.00,-25291.00,63190.00,-44117.00,68531.00,-71600.00,100500.00,9876.00,-96560.00,145820.00,70594.00,-2948.00,4960.00,83134.00,610434.00,-527300.00,10933020.00,1.33,0.76,5.58,-4.82
2009:Q4,1078424.00,-13164.00,-3356.00,438110.00,-419113.00,439418.00,-3000.00,560967.00,-295572.00,194244.00,-17221.00,-4564.00,-357490.00,498988.00,30232.00,554540.00,-85176.00,1653446.00,389559.00,300699.00,977792.00,-9178.00,-5426.00,1584768.00,376935.00,287338.00,920495.00,68678.00,12624.00,13361.00,57297.00,-9178.00,-5426.00,100449.00,63687.00,28110.00,-76894.00,119712.00,-34166.00,-58558.00,988094.00,57297.00,548.00,4996.00,935245.00,615572.00,319673.00,10992954.00,8.99,8.51,5.60,2.91
2010:Q1,390588.00,-17008.00,-110294.00,218721.00,-248885.00,-169544.00,-4120.00,227205.00,123363.00,106084.00,-622077.00,16788.00,-322350.00,285379.00,-7084.00,610844.00,134022.00,1656457.00,378673.00,309498.00,976375.00,-8899.00,810.00,1581017.00,371281.00,293247.00,916489.00,75440.00,7392.00,16251.00,59886.00,-8899.00,810.00,-403805.00,-348414.00,-21584.00,-84717.00,-24204.00,75114.00,-63745.00,806088.00,59886.00,-4390.00,4896.00,755488.00,582393.00,173095.00,11041455.00,7.30,6.84,5.27,1.57
2010:Q2,1122561.00,11476.00,49405.00,65419.00,-117130.00,218448.00,-4236.00,1013297.00,-402877.00,10574.00,-398308.00,14040.00,-12562.00,106093.00,6260.00,616004.00,165108.00,1705417.00,395775.00,315879.00,999366.00,-8551.00,2948.00,1579093.00,371143.00,289962.00,917988.00,126324.00,24632.00,25917.00,81378.00,-8551.00,2948.00,8831.00,-16193.00,-22990.00,-67762.00,84140.00,31637.00,-18149.00,1221905.00,81378.00,-1967.00,4948.00,1147442.00,654370.00,493072.00,11197645.00,10.91,10.25,5.84,4.40
2010:Q3,332462.00,10136.00,70399.00,258195.00,-133283.00,-890707.00,1800.00,68029.00,-1216.00,2709.00,-962029.00,42716.00,-171416.00,272218.00,35148.00,664188.00,174868.00,1688679.00,361410.00,317525.00,1009131.00,-8304.00,8917.00,1579823.00,371721.00,289483.00,918619.00,108856.00,-10311.00,28042.00,90512.00,-8304.00,8917.00,-166981.00,-117829.00,-42394.00,-2965.00,71276.00,-75069.00,-4417.00,603881.00,90512.00,-4342.00,4948.00,522659.00,652130.00,-129471.00,11286659.00,5.35,4.63,5.78,-1.15
2010:Q4,1090326.00,13584.00,135686.00,128406.00,-221857.00,466155.00,552.00,-26886.00,296874.00,156204.00,39410.00,6992.00,-394027.00,193354.00,-14936.00,646116.00,130854.00,1725646.00,370300.00,326620.00,1035136.00,-8157.00,1747.00,1583565.00,373976.00,290141.00,919448.00,142081.00,-3676.00,36479.00,115688.00,-8157.00,1747.00,40845.00,-51355.00,-39838.00,42908.00,179332.00,-90203.00,-27113.00,1164449.00,115688.00,-2214.00,4908.00,1055882.00,631135.00,424747.00,11425721.00,10.19,9.24,5.52,3.72
2011:Q1,718629.00,9348.00,235060.00,238423.00,88901.00,-708603.00,5900.00,-970222.00,680364.00,-18884.00,-405761.00,17224.00,-58769.00,170215.00,41164.00,486680.00,198986.00,1740333.00,370283.00,326709.00,1047794.00,-8249.00,3796.00,1582407.00,365519.00,292017.00,924871.00,157926.00,4764.00,34692.00,122923.00,-8249.00,3796.00,109304.00,-81780.00,-14831.00,102307.00,151128.00,-47520.00,1653.00,768904.00,122923.00,-3866.00,4444.00,654291.00,728401.00,-74110.00,11652202.00,6.60,5.62,6.25,-0.64
2011:Q2,1710666.00,-17248.00,290670.00,774478.00,73703.00,-272041.00,-3968.00,-316870.00,-50419.00,-57835.00,157051.00,181776.00,-252429.00,192002.00,54536.00,485612.00,199607.00,1756950.00,376481.00,335839.00,1045034.00,-7931.00,7527.00,1594647.00,368842.00,293247.00,932558.00,162303.00,7639.00,42592.00,112476.00,-7931.00,7527.00,-185899.00,-63883.00,-19385.00,90338.00,-9448.00,-183520.00,-123.00,2058744.00,112476.00,-2312.00,4421.00,1953001.00,699330.00,1253671.00,11751673.00,17.52,16.62,5.95,10.67
2011:Q3,2150467.00,-3656.00,578210.00,-8868.00,-30453.00,807754.00,-6172.00,267096.00,18954.00,2917.00,524959.00,33988.00,-261819.00,104571.00,124948.00,526528.00,279264.00,1785699.00,383867.00,353242.00,1055838.00,-7682.00,434.00,1610067.00,371525.00,293868.00,944674.00,175632.00,12342.00,59374.00,111164.00,-7682.00,434.00,-328869.00,-99451.00,-26347.00,100370.00,-240016.00,-63425.00,-2523.00,2652444.00,111164.00,-2177.00,4421.00,2547878.00,718604.00,1829274.00,11876634.00,22.33,21.45,6.05,15.40
2011:Q4,1136670.00,-28088.00,195339.00,499915.00,-210607.00,464746.00,-2816.00,280476.00,-295512.00,12913.00,469685.00,-259312.00,-439556.00,126607.00,60878.00,490180.00,236567.00,1848848.00,394720.00,365830.00,1080262.00,-7504.00,15540.00,1618833.00,373650.00,294294.00,950889.00,230015.00,21070.00,71536.00,129373.00,-7504.00,15540.00,68562.00,-87549.00,-25986.00,151239.00,-51184.00,82042.00,2737.00,1300861.00,129373.00,-1245.00,4355.00,1177088.00,694184.00,482904.00,11924909.00,10.91,9.87,5.82,4.05
2012:Q1,652516.00,-4412.00,356907.00,378710.00,-8809.00,-1006020.00,2012.00,-273491.00,-286960.00,-151618.00,-295963.00,19080.00,-229254.00,346011.00,-62274.00,625184.00,237394.00,1901584.00,418511.00,370418.00,1117107.00,-7718.00,3266.00,1620204.00,367513.00,302123.00,950568.00,281380.00,50998.00,68295.00,166539.00,-7718.00,3266.00,514355.00,-72563.00,111746.00,132534.00,114228.00,228411.00,6610.00,426151.00,166539.00,-4005.00,4484.00,268101.00,827981.00,-559880.00,12189994.00,3.50,2.20,6.79,-4.59
2012:Q2,2323143.00,-22240.00,169541.00,438727.00,25675.00,957117.00,-2588.00,715453.00,113659.00,-18008.00,148600.00,44144.00,15651.00,189107.00,-75140.00,364168.00,216393.00,1922768.00,424061.00,384523.00,1119774.00,-7821.00,2231.00,1633548.00,370969.00,302705.00,959874.00,289220.00,53092.00,81818.00,159900.00,-7821.00,2231.00,519270.00,-63402.00,107820.00,190394.00,-93632.00,378090.00,7897.00,2100989.00,159900.00,-2065.00,4551.00,1947705.00,905725.00,1041980.00,12321330.00,17.05,15.81,7.35,8.46
2012:Q3,1039254.00,5360.00,78463.00,184819.00,-25295.00,-322345.00,-380.00,-146109.00,142161.00,-139922.00,-178095.00,4484.00,-19383.00,424624.00,-8648.00,494084.00,223091.00,1936760.00,438669.00,384100.00,1131710.00,-7923.00,-9796.00,1646844.00,374401.00,305687.00,966756.00,289916.00,64268.00,78413.00,164954.00,-7923.00,-9796.00,380675.00,-95413.00,106566.00,145048.00,101344.00,123129.00,10512.00,959006.00,164954.00,-2613.00,4621.00,801286.00,878530.00,-77244.00,12355422.00,7.76,6.49,7.11,-0.63
2012:Q4,1645193.00,-10228.00,341765.00,687055.00,29773.00,113021.00,-1384.00,614375.00,-236413.00,-177301.00,-86256.00,-9696.00,-497186.00,258242.00,10788.00,501688.00,219970.00,1981165.00,465829.00,385486.00,1149457.00,-8024.00,-11583.00,1659564.00,377468.00,309465.00,972631.00,321601.00,88361.00,76021.00,176826.00,-8024.00,-11583.00,637552.00,-77317.00,117798.00,188373.00,142616.00,266081.00,-64898.00,1264344.00,176826.00,-1141.00,4787.00,1093446.00,1174552.00,-81106.00,12748128.00,9.92,8.58,9.21,-0.64
2013:Q1,1172815.00,12876.00,313976.00,27773.00,30289.00,-906375.00,-3200.00,-119411.00,-236577.00,-41713.00,-505474.00,-53972.00,477382.00,520058.00,-10296.00,455068.00,306036.00,2046496.00,489546.00,384774.00,1168044.00,-7988.00,12120.00,1671339.00,387854.00,308583.00,974902.00,375157.00,101692.00,76191.00,193142.00,-7988.00,12120.00,335856.00,-45124.00,95217.00,181493.00,16972.00,87298.00,18032.00,1230148.00,193142.00,-3195.00,5293.00,1045493.00,590397.00,455096.00,12259292.00,10.03,8.53,4.82,3.71
2013:Q2,1248563.00,15248.00,-69221.00,221739.00,122735.00,-554781.00,-800.00,122764.00,-82614.00,-75117.00,-519015.00,199544.00,507276.00,256.00,14904.00,472248.00,318616.00,2075601.00,510136.00,392135.00,1166938.00,-7965.00,14357.00,1690189.00,392561.00,313853.00,983775.00,385412.00,117575.00,78282.00,183163.00,-7965.00,14357.00,335687.00,-28013.00,90786.00,150910.00,-15976.00,137981.00,19096.00,1317384.00,183163.00,-1708.00,5222.00,1141151.00,638370.00,502781.00,12335893.00,10.68,9.25,5.17,4.08
2013:Q3,909412.00,-92.00,3411.00,398751.00,30785.00,23044.00,-800.00,70967.00,116788.00,-51511.00,-112399.00,-15428.00,-544438.00,173635.00,18628.00,495208.00,325908.00,2109879.00,524584.00,396559.00,1170934.00,-7937.00,25739.00,1705576.00,396821.00,319636.00,989119.00,404303.00,127763.00,76923.00,181815.00,-7937.00,25739.00,597003.00,70049.00,77014.00,193914.00,45200.00,210825.00,20878.00,737590.00,181815.00,-3357.00,5107.00,564240.00,661115.00,-96875.00,12453821.00,5.92,4.53,5.31,-0.78
2013:Q4,1549697.00,-17636.00,335594.00,240601.00,-54437.00,-266440.00,-10400.00,-180052.00,81221.00,-48714.00,-108495.00,99660.00,109836.00,229348.00,8964.00,531100.00,333109.00,2126940.00,528297.00,404712.00,1178811.00,-7902.00,23022.00,1723013.00,402160.00,326845.00,994008.00,403927.00,126137.00,77867.00,184803.00,-7902.00,23022.00,446458.00,11942.00,87236.00,177062.00,103668.00,66550.00,21886.00,1529052.00,184803.00,-692.00,5001.00,1349942.00,590570.00,759372.00,12534347.00,12.20,10.77,4.71,6.06
2014:Q1,1058900.00,-3764.00,186688.00,529119.00,130818.00,-761217.00,3500.00,-688675.00,87231.00,-66713.00,-96558.00,229025.00,-246894.00,296587.00,19712.00,301176.00,377648.00,2125347.00,537242.00,411244.00,1182265.00,-7985.00,2581.00,1736799.00,415349.00,327453.00,993997.00,388548.00,121893.00,83791.00,188268.00,-7985.00,2581.00,667664.00,17423.00,189918.00,209315.00,-75472.00,326479.00,20657.00,800441.00,188268.00,-2974.00,5075.00,620222.00,676149.00,-55927.00,12735841.00,6.28,4.87,5.31,-0.44
2014:Q2,1788625.00,-4900.00,315319.00,172746.00,32998.00,-121677.00,852.00,-318935.00,-2781.00,-64607.00,263793.00,-17620.00,494290.00,224622.00,27256.00,284892.00,380699.00,2179013.00,554107.00,410973.00,1213222.00,-7980.00,8691.00,1748708.00,419689.00,328654.00,1000365.00,430305.00,134418.00,82319.00,212857.00,-7980.00,8691.00,1058909.00,36200.00,186861.00,240473.00,225648.00,369727.00,19538.00,1179559.00,212857.00,-1011.00,5105.00,972818.00,734244.00,238574.00,12962431.00,9.10,7.50,5.66,1.84
2014:Q3,1285773.00,11308.00,-31377.00,304385.00,-80700.00,219362.00,-604.00,-105465.00,259130.00,-67224.00,133526.00,102477.00,-117032.00,173466.00,37968.00,296088.00,369828.00,2221508.00,568756.00,419897.00,1231334.00,-8012.00,9533.00,1768740.00,425562.00,334144.00,1009034.00,452768.00,143194.00,85753.00,222300.00,-8012.00,9533.00,774410.00,27884.00,187478.00,226490.00,60988.00,271571.00,-21109.00,943022.00,222300.00,-2714.00,5168.00,728605.00,752472.00,-23867.00,13127448.00,7.18,5.55,5.73,-0.18
2014:Q4,2637573.00,-28120.00,105090.00,809618.00,-175116.00,462155.00,-4204.00,207676.00,72384.00,-40624.00,226924.00,-83833.00,540566.00,271333.00,49176.00,362092.00,324613.00,2257278.00,591225.00,417592.00,1247063.00,-8079.00,9477.00,1785625.00,430431.00,338159.00,1017035.00,471653.00,160794.00,79433.00,230028.00,-8079.00,9477.00,706017.00,99509.00,193623.00,210890.00,-78332.00,280326.00,19337.00,2422546.00,230028.00,-1429.00,5238.00,2199185.00,741222.00,1457963.00,13265253.00,18.26,16.58,5.59,10.99
2015:Q1,1697718.00,-2992.00,460485.00,527159.00,-148042.00,-406436.00,1392.00,-14350.00,-153098.00,-87528.00,-152853.00,13598.00,519484.00,48943.00,48536.00,404868.00,232114.00,2299440.00,610239.00,425927.00,1252658.00,-8160.00,18776.00,1789537.00,430773.00,341473.00,1017291.00,509903.00,179466.00,84454.00,235367.00,-8160.00,18776.00,636899.00,36501.00,156620.00,203872.00,-58960.00,298866.00,20468.00,1591190.00,235367.00,-2588.00,5209.00,1363620.00,735637.00,627983.00,13276493.00,11.99,10.27,5.54,4.73
2015:Q2,1071779.00,-20620.00,55792.00,211653.00,102554.00,-140677.00,1704.00,172308.00,121464.00,-23405.00,-412747.00,-105552.00,167034.00,63448.00,22896.00,440000.00,275251.00,2338135.00,631638.00,427290.00,1273596.00,-8224.00,13835.00,1802107.00,433393.00,342018.00,1026696.00,536028.00,198245.00,85272.00,246900.00,-8224.00,13835.00,980667.00,218850.00,211102.00,266633.00,44568.00,239514.00,21129.00,648269.00,246900.00,-1303.00,5152.00,407824.00,773539.00,-365715.00,13464692.00,4.81,3.03,5.74,-2.72
2015:Q3,1712647.00,-14996.00,-156650.00,788666.00,-135632.00,1046723.00,800.00,628591.00,362929.00,-8649.00,63051.00,-3447.00,-623012.00,102095.00,56472.00,385372.00,267056.00,2370765.00,655403.00,429117.00,1284318.00,-8249.00,10176.00,1824707.00,438570.00,345485.00,1040652.00,546058.00,216833.00,83632.00,243666.00,-8249.00,10176.00,498769.00,158189.00,192576.00,244104.00,-294244.00,198145.00,21627.00,1781563.00,243666.00,-2555.00,5077.00,1545528.00,798502.00,747026.00,13611672.00,13.09,11.35,5.87,5.49
2015:Q4,1928792.00,-17908.00,400073.00,593166.00,26389.00,113158.00,-3184.00,94479.00,445161.00,-119679.00,-303619.00,-91406.00,257.00,18778.00,17776.00,511992.00,356518.00,2389661.00,677289.00,423429.00,1291004.00,-8235.00,6174.00,1839608.00,442141.00,348034.00,1049433.00,550053.00,235148.00,75395.00,241571.00,-8235.00,6174.00,1056066.00,169485.00,266960.00,216339.00,2456.00,400826.00,22740.00,1445520.00,241571.00,-2447.00,5022.00,1211417.00,826758.00,384659.00,13726358.00,10.53,8.83,6.02,2.80
2016:Q1,1683753.00,3308.00,377994.00,178169.00,116812.00,58774.00,5096.00,64278.00,-194861.00,-19242.00,203503.00,160179.00,89914.00,-197362.00,12340.00,580232.00,303392.00,2395023.00,697493.00,418442.00,1286160.00,-8209.00,1137.00,1818009.00,444158.00,350116.00,1023735.00,577014.00,253335.00,68326.00,262425.00,-8209.00,1137.00,751416.00,206611.00,154094.00,199075.00,-94008.00,285645.00,22798.00,1532148.00,262425.00,-2887.00,5028.00,1277638.00,845483.00,432155.00,13807411.00,11.10,9.25,6.12,3.13
2016:Q2,1383922.00,-8196.00,3809.00,583018.00,-22271.00,-483951.00,-336.00,344508.00,-213270.00,-39509.00,-575344.00,3435.00,463860.00,144514.00,71712.00,331444.00,296548.00,2411625.00,698177.00,418905.00,1308149.00,-8192.00,-5414.00,1841936.00,448849.00,356614.00,1036473.00,569689.00,249328.00,62291.00,271676.00,-8192.00,-5414.00,986497.00,250154.00,218597.00,230519.00,44072.00,243154.00,16147.00,983262.00,271676.00,-3153.00,5069.00,719808.00,822798.00,-102990.00,13977305.00,7.03,5.15,5.89,-0.74
2016:Q3,1692561.00,-1540.00,-108991.00,1401933.00,-231559.00,304071.00,5060.00,480880.00,-195613.00,24269.00,-10525.00,-103567.00,-347528.00,83503.00,29220.00,382160.00,284861.00,2436283.00,699906.00,416583.00,1330437.00,-8184.00,-2459.00,1860705.00,452358.00,363095.00,1045252.00,575578.00,247548.00,53488.00,285185.00,-8184.00,-2459.00,912661.00,310103.00,197683.00,272610.00,91364.00,40901.00,22722.00,1378201.00,285185.00,-2518.00,5139.00,1100673.00,829198.00,271475.00,14120132.00,9.76,7.80,5.87,1.92
