date,FC112090205.Q,FU115440005.Q,FU115060005.Q,FU115061005.Q,FU115050005.Q,FU116300005.Q,FU115000005.Q,FU114090005.Q,FU114190005.Q,FU112090205.Q,FR115035005.Q,FR115035023.Q,FR115035035.Q,FR118100005.Q,FR115012265.Q,FR115013265.Q,FR115013765.Q,FR115020005.Q,FR115114005.Q,FV118090005.Q,FL112090205.Q
2009:Q3,-339781.00,-1499.00,-24433.00,-12258.00,53957.00,66215.00,13757.00,-29338.00,-43095.00,-25932.00,-326765.00,-67741.00,-259024.00,8224.00,-1251.00,6201.00,2763.00,511.00,0.00,4691.00,6121752.00
2009:Q4,-7618.00,-1499.00,-22549.00,-11404.00,55018.00,66422.00,12902.00,-29183.00,-42085.00,-24048.00,8175.00,-10750.00,18925.00,3610.00,-855.00,503.00,924.00,4037.00,999.00,4646.00,6114134.00
2010:Q1,38993.00,-1942.00,47478.00,-8070.00,58659.00,66729.00,10012.00,37920.00,27908.00,45536.00,-33530.00,13922.00,-47452.00,23793.00,-646.00,12576.00,3384.00,8478.00,0.00,3195.00,6153128.00
2010:Q2,266299.00,-1942.00,41901.00,-5006.00,61550.00,66556.00,6948.00,37988.00,31040.00,39958.00,210586.00,41306.00,169280.00,11409.00,-627.00,9968.00,4303.00,-2235.00,0.00,4346.00,6419427.00
2010:Q3,138473.00,-1942.00,41735.00,-4466.00,62177.00,66643.00,6409.00,38061.00,31652.00,39792.00,81764.00,44575.00,37189.00,12693.00,-322.00,4592.00,830.00,7593.00,0.00,4224.00,6557900.00
2010:Q4,187271.00,-1942.00,43045.00,-4204.00,62764.00,66969.00,6147.00,37993.00,31846.00,41102.00,123723.00,51354.00,72369.00,11379.00,-724.00,-3266.00,-1330.00,16889.00,190.00,11066.00,6745171.00
2011:Q1,188353.00,-398.00,58263.00,436.00,65081.00,64645.00,-38.00,49251.00,49289.00,57866.00,91202.00,24331.00,66871.00,36917.00,-440.00,12501.00,4604.00,20252.00,0.00,2368.00,6933524.00
2011:Q2,69140.00,-398.00,56836.00,2218.00,68239.00,66021.00,-1820.00,49277.00,51097.00,56438.00,-3594.00,30595.00,-34189.00,13944.00,395.00,11368.00,2210.00,-28.00,0.00,2351.00,7002664.00
2011:Q3,157856.00,-398.00,58172.00,3610.00,70560.00,66950.00,-3213.00,49203.00,52416.00,57774.00,95535.00,102957.00,-7422.00,2394.00,867.00,-2657.00,-654.00,4838.00,0.00,2153.00,7160520.00
2011:Q4,243136.00,-398.00,62726.00,10398.00,77789.00,67391.00,-10000.00,49122.00,59122.00,62328.00,186260.00,72946.00,113314.00,-7587.00,174.00,-5662.00,-3907.00,2574.00,766.00,2134.00,7403656.00
2012:Q1,94131.00,30.00,24814.00,7584.00,75155.00,67571.00,-7614.00,75447.00,83061.00,24844.00,58077.00,10649.00,47428.00,9490.00,364.00,5710.00,3895.00,-479.00,0.00,1721.00,7497787.00
2012:Q2,173755.00,-25.00,21086.00,10666.00,78608.00,67942.00,-10642.00,75323.00,85965.00,21061.00,154379.00,94027.00,60352.00,-3456.00,-19.00,-1013.00,1266.00,-3690.00,0.00,1771.00,7671542.00
2012:Q3,303809.00,-4.00,20999.00,7909.00,76358.00,68449.00,-7905.00,75240.00,83145.00,20995.00,271916.00,147860.00,124057.00,9092.00,-476.00,3168.00,562.00,5837.00,0.00,1806.00,7975352.00
2012:Q4,182105.00,-4917.00,21274.00,9450.00,78486.00,69037.00,-4533.00,75138.00,79671.00,16358.00,171890.00,108470.00,63420.00,-4021.00,-212.00,-1055.00,-3569.00,294.00,-520.00,-2122.00,8157457.00
2013:Q1,213612.00,-4.00,46180.00,12916.00,82669.00,69753.00,-12912.00,76179.00,89091.00,46176.00,167538.00,99085.00,68453.00,-1436.00,-525.00,2680.00,761.00,-4352.00,0.00,1334.00,8371069.00
2013:Q2,310546.00,-5.00,43664.00,16346.00,86999.00,70653.00,-16341.00,76137.00,92478.00,43659.00,268206.00,123594.00,144612.00,-2565.00,-576.00,2573.00,2200.00,-6762.00,0.00,1246.00,8681615.00
2013:Q3,356271.00,-3.00,48362.00,20222.00,91692.00,71471.00,-20219.00,76046.00,96265.00,48359.00,306113.00,154526.00,151587.00,736.00,-600.00,9045.00,812.00,-8520.00,0.00,1063.00,9037886.00
2013:Q4,273350.00,-2.00,48594.00,21422.00,93934.00,72512.00,-21421.00,76127.00,97548.00,48593.00,231183.00,144329.00,86854.00,-7252.00,-339.00,-4876.00,-8.00,-1686.00,344.00,826.00,9311236.00
2014:Q1,119661.00,2.00,39153.00,18322.00,91737.00,73415.00,-18323.00,110595.00,128918.00,39155.00,58008.00,35607.00,22401.00,21785.00,-394.00,5629.00,3615.00,12935.00,0.00,714.00,9430897.00
2014:Q2,193305.00,0.00,33656.00,19271.00,93390.00,74119.00,-19271.00,110593.00,129864.00,33656.00,157393.00,30810.00,126583.00,1595.00,-980.00,3731.00,2085.00,-3241.00,0.00,661.00,9624202.00
2014:Q3,197074.00,0.00,34998.00,19990.00,95127.00,75137.00,-19990.00,110671.00,130661.00,34998.00,171961.00,91669.00,80292.00,-10462.00,-256.00,-5386.00,-456.00,-4365.00,0.00,576.00,9821275.00
2014:Q4,258316.00,0.00,29562.00,18344.00,94264.00,75920.00,-18344.00,110772.00,129116.00,29562.00,232925.00,120807.00,112118.00,-4762.00,-705.00,3219.00,-3210.00,-3424.00,642.00,591.00,10079591.00
2015:Q1,260814.00,0.00,7051.00,22659.00,99034.00,76375.00,-22659.00,69453.00,92112.00,7051.00,258505.00,169340.00,89165.00,-5597.00,-464.00,2590.00,4799.00,-12522.00,0.00,855.00,10340405.00
2015:Q2,145179.00,0.00,1843.00,21308.00,98048.00,76740.00,-21308.00,85718.00,107026.00,1843.00,149026.00,108900.00,40126.00,-6271.00,-95.00,1750.00,1264.00,-9190.00,0.00,581.00,10485585.00
2015:Q3,158223.00,0.00,6376.00,21368.00,98878.00,77510.00,-21368.00,60285.00,81653.00,6376.00,171264.00,97427.00,73836.00,-19890.00,-478.00,-2558.00,-423.00,-16431.00,0.00,474.00,10643807.00
2015:Q4,170946.00,0.00,2043.00,20207.00,98274.00,78067.00,-20207.00,113654.00,133861.00,2043.00,180255.00,119112.00,61144.00,-11839.00,-417.00,532.00,-2820.00,-9427.00,-293.00,487.00,10814753.00
2016:Q1,55140.00,0.00,14256.00,17871.00,96463.00,78592.00,-17871.00,87067.00,104938.00,14256.00,71425.00,74796.00,-3370.00,-31002.00,-641.00,-9154.00,-18033.00,-3173.00,0.00,460.00,10869893.00
2016:Q2,133360.00,0.00,4942.00,14803.00,94242.00,79438.00,-14803.00,81524.00,96327.00,4942.00,153380.00,99439.00,53942.00,-25352.00,-312.00,-5783.00,-21571.00,2314.00,0.00,390.00,11003253.00
2016:Q3,156407.00,0.00,4880.00,13833.00,93881.00,80048.00,-13833.00,75330.00,89163.00,4880.00,185041.00,110577.00,74464.00,-33896.00,-1010.00,1307.00,-23248.00,-10946.00,0.00,383.00,11159660.00
