date,FA146110005.Q,FA146000105.Q,FA145090005.Q,FA145050005.Q,FA145019005.Q,FA145012005.Q,FA145013005.Q,FA145020005.Q,FA105420005.Q,FA145000005.Q,FA144090005.Q,FA103091003.Q,FA143020005.Q,FA143030005.Q,FA143034005.Q,FA102051003.Q,FA144022005.Q,FA103069100.Q,FA143061105.Q,FA103061703.Q,FA143062005.Q,FA144023005.Q,FA143065005.Q,FA143066005.Q,FA103064203.Q,FA143070005.Q,FA103092005.Q,FA143090005.Q,FA144190005.Q,FA104122005.Q,FA103169100.Q,FA103162000.Q,FA103163003.Q,FA144123005.Q,FA143168005.Q,FA143169005.Q,FA143165005.Q,FA103164103.Q,FA143170005.Q,FA143178005.Q,FA143192005.Q,FA143190005.Q,FA112090205.Q,FA107005005.Q
1991:Q4,643134.00,635594.00,647868.00,656881.00,627494.00,37044.00,590450.00,31133.00,-1746.00,-9013.00,-59076.00,11428.00,45606.00,-21936.00,4668.00,-60.00,39676.00,-4876.00,4800.00,7048.00,32704.00,5001.00,2612.00,2389.00,2412.00,46904.00,57873.00,-250649.00,-50064.00,50137.00,-3772.00,-6327.00,60236.00,-182423.00,-52177.00,-71343.00,-58903.00,48000.00,43520.00,-165.00,-12039.00,-27319.00,30225.00,-12274.00
1992:Q1,658782.00,639716.00,623906.00,623787.00,625296.00,37638.00,587658.00,246.00,-1755.00,119.00,546961.00,-5828.00,15839.00,-1024.00,16432.00,6364.00,-35174.00,5002.00,-5232.00,11040.00,-45984.00,-16947.00,-1600.00,-15347.00,5036.00,20512.00,53336.00,488413.00,546842.00,95340.00,16000.00,2880.00,76460.00,-99879.00,-37488.00,-15107.00,-47285.00,46000.00,44618.00,126.00,19254.00,422207.00,19177.00,15810.00
1992:Q2,702033.00,641465.00,648886.00,666319.00,644874.00,38418.00,606456.00,23209.00,-1764.00,-17433.00,27712.00,36.00,9163.00,2200.00,18888.00,2644.00,91506.00,-1354.00,63216.00,-580.00,30224.00,1426.00,-1304.00,2730.00,5036.00,85693.00,38727.00,-227605.00,45145.00,75273.00,-5048.00,2557.00,77764.00,-101053.00,-43951.00,-1948.00,-55155.00,36000.00,60710.00,8878.00,15866.00,-97841.00,47312.00,-7422.00
1992:Q3,708080.00,671512.00,660948.00,673832.00,655060.00,38293.00,616767.00,20512.00,-1740.00,-12884.00,67689.00,2608.00,3488.00,13056.00,17824.00,-2712.00,-15932.00,4060.00,-19356.00,2940.00,-3576.00,13243.00,1428.00,11815.00,5036.00,15436.00,31384.00,-15741.00,80573.00,63633.00,-2472.00,4357.00,61748.00,-55499.00,-11136.00,26960.00,-71324.00,12000.00,33897.00,10464.00,-8924.00,-25590.00,50592.00,10564.00
1992:Q4,746826.00,657658.00,661964.00,684293.00,664671.00,30815.00,633856.00,21344.00,-1722.00,-22330.00,47038.00,608.00,-23834.00,7276.00,10108.00,7452.00,58429.00,1689.00,32932.00,492.00,23316.00,14126.00,2312.00,11814.00,5036.00,16960.00,36385.00,-85507.00,69368.00,87751.00,26036.00,7411.00,54304.00,-107427.00,-22598.00,18182.00,-103011.00,14000.00,19458.00,8908.00,1200.00,44198.00,1280.00,-4305.00
1993:Q1,741515.00,678472.00,834245.00,715408.00,681228.00,39483.00,641745.00,35940.00,-1760.00,118837.00,430158.00,-9208.00,33271.00,31336.00,2472.00,-4608.00,-41215.00,7069.00,-69336.00,26328.00,-5276.00,-36035.00,-14288.00,-21747.00,6804.00,145741.00,64586.00,237014.00,311321.00,227887.00,-9346.00,5801.00,231432.00,-162070.00,-40200.00,-58023.00,-63846.00,8200.00,70735.00,-4286.00,32363.00,90428.00,48064.00,-155773.00
1993:Q2,789682.00,688813.00,819691.00,719298.00,696884.00,41198.00,655686.00,24104.00,-1690.00,100392.00,301566.00,712.00,41504.00,15304.00,-5076.00,-3336.00,22648.00,6548.00,19940.00,-14188.00,10348.00,1483.00,-9808.00,11291.00,6804.00,44066.00,54377.00,123080.00,201174.00,218437.00,27950.00,4551.00,185936.00,-80720.00,4214.00,-25214.00,-59720.00,23200.00,-5419.00,8105.00,20575.00,-32819.00,49814.00,-130877.00
1993:Q3,783216.00,713164.00,819079.00,702779.00,697830.00,36493.00,661337.00,6598.00,-1649.00,116300.00,294040.00,6444.00,-10208.00,-17780.00,-6308.00,-4432.00,75504.00,-4448.00,21260.00,22416.00,36276.00,8146.00,-9260.00,17406.00,6804.00,37732.00,56170.00,141968.00,177740.00,195993.00,11562.00,8123.00,176308.00,-51425.00,-8069.00,-10716.00,-32640.00,32300.00,17961.00,5966.00,-18277.00,-46551.00,41772.00,-105915.00
1993:Q4,848169.00,725497.00,855928.00,740083.00,725176.00,37674.00,687502.00,16612.00,-1705.00,115845.00,415437.00,-3104.00,30828.00,48744.00,-1224.00,2172.00,-8561.00,299.00,-16368.00,7340.00,168.00,9773.00,-10932.00,20705.00,6800.00,-5151.00,56520.00,278639.00,299592.00,157555.00,9882.00,7841.00,139832.00,-51031.00,32423.00,-25886.00,-57568.00,21500.00,68795.00,4802.00,46835.00,11715.00,39421.00,-130431.00
1994:Q1,867052.00,776061.00,830294.00,777830.00,733986.00,36724.00,697262.00,45362.00,-1518.00,52464.00,246069.00,4912.00,68501.00,-14168.00,2012.00,292.00,32372.00,4528.00,24888.00,13420.00,-10464.00,-17135.00,-68.00,-17067.00,2084.00,113190.00,104069.00,-50060.00,193605.00,168846.00,13600.00,10486.00,144760.00,45417.00,26945.00,53122.00,-34650.00,-9600.00,73466.00,-12985.00,26973.00,-124873.00,26360.00,-54233.00
1994:Q2,897068.00,767449.00,789431.00,827738.00,747012.00,36528.00,710484.00,81411.00,-685.00,-38307.00,295618.00,1400.00,22155.00,15148.00,13556.00,-260.00,7783.00,6075.00,-8.00,9948.00,-8232.00,26921.00,11280.00,15641.00,2084.00,105577.00,58131.00,43124.00,333925.00,104650.00,6656.00,8954.00,89040.00,80695.00,63163.00,16845.00,687.00,-2000.00,84277.00,11231.00,15068.00,-45722.00,85725.00,-21982.00
1994:Q3,924678.00,779202.00,812239.00,813464.00,763306.00,37304.00,726002.00,53223.00,-3065.00,-1224.00,254858.00,-13768.00,16229.00,4832.00,1600.00,728.00,-9117.00,-2549.00,33044.00,-40004.00,392.00,21158.00,5128.00,16030.00,2084.00,39108.00,65353.00,126651.00,256082.00,86050.00,27040.00,3430.00,55580.00,117975.00,74850.00,27062.00,16063.00,-50000.00,51235.00,723.00,60078.00,-52690.00,42712.00,-33037.00
1994:Q4,961889.00,805977.00,902589.00,879622.00,806060.00,48017.00,758043.00,75142.00,-1580.00,22967.00,547730.00,12104.00,-10157.00,26020.00,12432.00,-2072.00,5242.00,-10394.00,-31080.00,19900.00,26816.00,30705.00,7740.00,22965.00,2084.00,95029.00,86471.00,289871.00,524763.00,115706.00,38340.00,4430.00,72936.00,97760.00,83634.00,41284.00,-27158.00,-118000.00,130321.00,5071.00,82309.00,185875.00,25722.00,-96612.00
1995:Q1,969189.00,819944.00,835857.00,906405.00,846798.00,52817.00,793981.00,61179.00,-1572.00,-70548.00,350172.00,-7256.00,-16379.00,-50160.00,776.00,6116.00,-47220.00,15020.00,-30168.00,4668.00,-36740.00,-7739.00,-1568.00,-6171.00,4648.00,69857.00,70828.00,326701.00,420720.00,52275.00,2961.00,922.00,48392.00,228332.00,142895.00,54054.00,31384.00,-43600.00,95118.00,3041.00,38402.00,17480.00,29673.00,-15913.00
1995:Q2,978785.00,845248.00,898724.00,893567.00,859298.00,52033.00,807265.00,33759.00,510.00,5157.00,434126.00,2416.00,-14785.00,41416.00,52812.00,21248.00,109092.00,1092.00,30392.00,13056.00,64552.00,12928.00,152.00,12776.00,4648.00,13405.00,55958.00,134989.00,428970.00,139444.00,32761.00,3307.00,103376.00,158293.00,97787.00,35718.00,24788.00,-54920.00,48770.00,-2983.00,54234.00,48768.00,37364.00,-53476.00
1995:Q3,1011059.00,871571.00,943767.00,911119.00,873222.00,57088.00,816134.00,11326.00,26571.00,32648.00,522280.00,5608.00,32387.00,10356.00,11572.00,-20992.00,-118147.00,-923.00,-11432.00,-14092.00,-91700.00,-2992.00,-680.00,-2312.00,4648.00,164154.00,79564.00,356122.00,489633.00,59727.00,18937.00,1962.00,38828.00,130046.00,61018.00,20339.00,48689.00,-76400.00,113757.00,-6724.00,62003.00,197521.00,9702.00,-72196.00
1995:Q4,1029480.00,894310.00,1001959.00,903957.00,887293.00,56985.00,830308.00,18431.00,-1767.00,98002.00,697316.00,6188.00,71365.00,28796.00,33984.00,-5324.00,44735.00,-9925.00,57504.00,10552.00,-13396.00,-10385.00,156.00,-10541.00,4648.00,125624.00,154938.00,242747.00,599314.00,95931.00,17793.00,6086.00,72052.00,85931.00,53401.00,25289.00,7241.00,-58400.00,122111.00,8846.00,64585.00,279529.00,782.00,-107649.00
1996:Q1,1065240.00,916821.00,982678.00,908355.00,901732.00,55536.00,846196.00,6881.00,-258.00,74324.00,660246.00,11936.00,-96850.00,-13232.00,38444.00,-48.00,-28896.00,9292.00,6756.00,-10272.00,-34672.00,-7547.00,-5144.00,-2403.00,8728.00,109768.00,88332.00,549610.00,585922.00,118053.00,25793.00,624.00,91636.00,116731.00,69723.00,187.00,46821.00,-60900.00,80367.00,8159.00,44839.00,307332.00,-28660.00,-65857.00
1996:Q2,1103947.00,916700.00,943677.00,949304.00,919470.00,55086.00,864384.00,30521.00,-687.00,-5627.00,500559.00,-2172.00,22474.00,35792.00,29540.00,7576.00,70312.00,16964.00,31140.00,8108.00,14100.00,-32718.00,-5792.00,-26926.00,8728.00,127735.00,50818.00,182474.00,506186.00,119336.00,9037.00,8243.00,102056.00,173338.00,60230.00,48088.00,65019.00,13900.00,133812.00,13208.00,113981.00,-89222.00,27833.00,-26977.00
1996:Q3,1103982.00,926531.00,993894.00,996548.00,945183.00,53963.00,891220.00,51070.00,295.00,-2654.00,527348.00,4312.00,20413.00,40576.00,31992.00,1408.00,-12467.00,7385.00,-41116.00,12184.00,9080.00,-25338.00,-4348.00,-20990.00,8728.00,120345.00,76946.00,260433.00,530001.00,46841.00,-14515.00,-1700.00,63056.00,201045.00,117822.00,35436.00,47787.00,-112500.00,-62987.00,963.00,39436.00,417368.00,-166.00,-67363.00
1996:Q4,1128951.00,955009.00,1001724.00,1014274.00,965229.00,53110.00,912119.00,34725.00,14320.00,-12549.00,488928.00,29144.00,60155.00,70976.00,47484.00,-3080.00,-4881.00,11927.00,-17096.00,10216.00,-9928.00,16611.00,-4444.00,21055.00,10164.00,112724.00,91080.00,58552.00,501477.00,77403.00,-24099.00,5206.00,96296.00,78630.00,44328.00,-9187.00,43489.00,-29800.00,174908.00,25189.00,89011.00,98316.00,-12180.00,-46715.00
1997:Q1,1149501.00,973875.00,1016239.00,1035958.00,985836.00,52797.00,933039.00,49758.00,364.00,-19719.00,456744.00,3040.00,29176.00,26156.00,32564.00,-688.00,-7038.00,-3626.00,35496.00,-36832.00,-2076.00,676.00,22748.00,-22072.00,1728.00,139979.00,103081.00,128071.00,476463.00,121839.00,7017.00,2970.00,111852.00,179496.00,149646.00,-6882.00,36732.00,-55800.00,27084.00,25452.00,99430.00,120655.00,-41693.00,-42364.00
1997:Q2,1159382.00,990825.00,1035825.00,1120520.00,1005390.00,54247.00,951143.00,88388.00,26742.00,-84695.00,303487.00,17976.00,-13268.00,65708.00,20072.00,-1932.00,-62714.00,-2598.00,-54472.00,-29796.00,24152.00,13288.00,24736.00,-11448.00,1728.00,146940.00,80662.00,35027.00,388182.00,167031.00,20541.00,4414.00,142076.00,195169.00,98326.00,16920.00,79922.00,-58700.00,105671.00,6887.00,139120.00,-152128.00,-14869.00,-45000.00
1997:Q3,1208434.00,1015734.00,1121774.00,1113523.00,1042411.00,52685.00,989726.00,67948.00,3164.00,8251.00,552920.00,-844.00,36100.00,-8216.00,31668.00,3020.00,-28815.00,5829.00,-9916.00,-13716.00,-11012.00,24877.00,24592.00,285.00,1728.00,56978.00,74195.00,362229.00,544669.00,226378.00,14701.00,6197.00,205480.00,268589.00,67553.00,89075.00,111961.00,-91500.00,82398.00,16470.00,116823.00,-49538.00,-24952.00,-106040.00
1997:Q4,1210885.00,1010171.00,955992.00,1113761.00,1034925.00,47463.00,987462.00,77664.00,1172.00,-157769.00,270856.00,-40448.00,-7940.00,98008.00,27204.00,2232.00,-43632.00,18840.00,-37364.00,-1692.00,-23416.00,84823.00,24932.00,59891.00,1728.00,148611.00,79154.00,-78884.00,428625.00,71360.00,12645.00,3023.00,55692.00,299885.00,91782.00,118147.00,89956.00,-103500.00,173538.00,5623.00,42692.00,-61597.00,624.00,54179.00
1998:Q1,1169606.00,964171.00,1058502.00,1161714.00,1055177.00,49819.00,1005358.00,105100.00,1437.00,-103212.00,891242.00,15904.00,71028.00,201360.00,30688.00,-3380.00,-10298.00,-2242.00,-12244.00,-2752.00,6940.00,-26927.00,-5252.00,-21675.00,14576.00,112664.00,175501.00,310127.00,994454.00,348607.00,51068.00,8403.00,289136.00,223300.00,52493.00,35760.00,135047.00,-86700.00,152455.00,17487.00,88279.00,297364.00,-46338.00,-94331.00
1998:Q2,1188311.00,980786.00,1052562.00,1125046.00,1078217.00,51938.00,1026279.00,37340.00,9489.00,-72484.00,813293.00,-26152.00,-32728.00,28628.00,70656.00,-4904.00,-31573.00,-14773.00,-4568.00,-988.00,-11244.00,-4753.00,-5392.00,639.00,14576.00,38186.00,147061.00,614297.00,885777.00,301066.00,3760.00,6150.00,291156.00,309580.00,161031.00,24149.00,124400.00,-71232.00,19561.00,-21488.00,124516.00,265325.00,-41550.00,-71776.00
1998:Q3,1219657.00,1000447.00,1074110.00,1148014.00,1088862.00,50379.00,1038483.00,52419.00,6733.00,-73904.00,704553.00,-8768.00,10348.00,37132.00,51972.00,3044.00,16226.00,4462.00,9812.00,5008.00,-3056.00,-36043.00,-5528.00,-30515.00,14576.00,192100.00,74275.00,349691.00,778457.00,199382.00,85568.00,5174.00,108640.00,322614.00,127100.00,52681.00,142833.00,-259360.00,78015.00,32605.00,58278.00,359176.00,-12253.00,-73663.00
1998:Q4,1219106.00,1000828.00,1039345.00,1177421.00,1117794.00,57307.00,1060487.00,60017.00,-390.00,-138076.00,755130.00,48532.00,-87908.00,8708.00,56892.00,3824.00,51449.00,25705.00,17032.00,9284.00,-572.00,25772.00,-5540.00,31312.00,14576.00,119222.00,119895.00,394168.00,893206.00,103285.00,-42956.00,3317.00,142924.00,426746.00,84112.00,150890.00,191744.00,-444856.00,101846.00,7252.00,309083.00,432317.00,-42466.00,-38517.00
1999:Q1,1235744.00,1045324.00,1200222.00,1231048.00,1149409.00,64573.00,1084836.00,83394.00,-1755.00,-30827.00,1211227.00,22868.00,-19052.00,63240.00,32208.00,2268.00,12289.00,18901.00,-5288.00,2860.00,-4184.00,-39597.00,-27420.00,-12177.00,9848.00,188195.00,237941.00,701020.00,1242053.00,263719.00,58321.00,6682.00,198716.00,384760.00,96989.00,113324.00,174448.00,-27680.00,111864.00,-4584.00,43135.00,508418.00,-37579.00,-154898.00
1999:Q2,1261211.00,1061696.00,1161802.00,1223321.00,1189455.00,77212.00,1112243.00,35112.00,-1246.00,-61518.00,1057685.00,-15568.00,65292.00,113496.00,6324.00,-5364.00,2241.00,26113.00,-9352.00,156.00,-14676.00,-16066.00,-28332.00,12266.00,9848.00,215526.00,173574.00,508382.00,1119203.00,244616.00,-2643.00,4183.00,243076.00,183668.00,51758.00,-43791.00,175701.00,-306800.00,216001.00,45329.00,402022.00,405450.00,-71083.00,-100107.00
1999:Q3,1258080.00,1046347.00,1160116.00,1252873.00,1210997.00,72194.00,1138803.00,40517.00,1359.00,-92757.00,1189399.00,4588.00,23056.00,69884.00,43116.00,10620.00,33330.00,-4738.00,560.00,4328.00,33180.00,-50717.00,-28616.00,-22101.00,9848.00,317358.00,227025.00,501290.00,1282156.00,335585.00,49757.00,5972.00,279856.00,358422.00,131365.00,31229.00,195827.00,-104752.00,264784.00,-1732.00,125326.00,379191.00,-74667.00,-113769.00
1999:Q4,1276589.00,1053315.00,1166224.00,1304282.00,1221759.00,72987.00,1148772.00,84241.00,-1718.00,-138058.00,1143971.00,-8120.00,69368.00,142740.00,91152.00,-1184.00,-31400.00,-7592.00,-5880.00,-116.00,-17812.00,-19516.00,-28616.00,9100.00,9848.00,273217.00,164312.00,453553.00,1282029.00,153656.00,44037.00,3415.00,106204.00,345278.00,112676.00,35942.00,196660.00,-2240.00,259388.00,24595.00,164525.00,430337.00,-93510.00,-112909.00
2000:Q1,1273609.00,1052371.00,1160759.00,1286084.00,1271341.00,73102.00,1198239.00,16157.00,-1414.00,-125325.00,1342632.00,17160.00,25420.00,62200.00,-14680.00,8808.00,51095.00,15455.00,11828.00,11156.00,12656.00,-22359.00,1656.00,-24015.00,332.00,222857.00,114850.00,876950.00,1467958.00,214497.00,29752.00,4729.00,180016.00,449390.00,97615.00,181978.00,169797.00,108176.00,293675.00,53044.00,144852.00,237171.00,-32847.00,-108388.00
2000:Q2,1299615.00,1065080.00,1264596.00,1404562.00,1315390.00,75012.00,1240378.00,90443.00,-1271.00,-139966.00,1606267.00,-24032.00,76004.00,135624.00,-20224.00,-8208.00,46897.00,10909.00,9372.00,11536.00,15080.00,15478.00,1652.00,13826.00,332.00,383450.00,181541.00,819404.00,1746233.00,241972.00,110448.00,-712.00,132236.00,432430.00,211626.00,44429.00,176374.00,-202520.00,396949.00,2458.00,340204.00,557411.00,-22670.00,-199516.00
2000:Q3,1273935.00,1075218.00,1379840.00,1388403.00,1331804.00,73720.00,1258084.00,57233.00,-634.00,-8563.00,1647216.00,-62976.00,90616.00,126128.00,44068.00,-720.00,4033.00,20849.00,636.00,3376.00,-20828.00,24498.00,1656.00,22842.00,332.00,402993.00,122124.00,896121.00,1655780.00,230825.00,56128.00,2609.00,172088.00,183518.00,48318.00,-11250.00,146450.00,-42924.00,382108.00,-29864.00,258556.00,652143.00,21418.00,-304622.00
2000:Q4,1256199.00,1052358.00,1262397.00,1388175.00,1335224.00,71853.00,1263371.00,54343.00,-1392.00,-125778.00,1206432.00,40124.00,-18228.00,90196.00,94096.00,-6236.00,-15945.00,-6569.00,-15164.00,-14040.00,19828.00,10479.00,1656.00,8823.00,332.00,395632.00,133449.00,482533.00,1332211.00,116950.00,-4024.00,-1182.00,122156.00,336066.00,65001.00,125843.00,145222.00,-335548.00,343848.00,48806.00,254224.00,610963.00,-43099.00,-210039.00
2001:Q1,1268491.00,1071694.00,1185295.00,1281704.00,1309853.00,73066.00,1236787.00,-30631.00,2482.00,-96409.00,393989.00,-28404.00,-242060.00,-61404.00,152432.00,-3420.00,-12584.00,15420.00,-3320.00,-4556.00,-20128.00,-27546.00,6428.00,-33974.00,4304.00,-244486.00,133254.00,723904.00,490398.00,214266.00,-199164.00,4530.00,408900.00,38823.00,-5927.00,42437.00,2313.00,-19400.00,-142472.00,-606.00,180144.00,211046.00,8597.00,-113601.00
2001:Q2,1282963.00,1123486.00,1300188.00,1274315.00,1287466.00,76689.00,1210777.00,-11560.00,-1591.00,25873.00,467163.00,660.00,-19928.00,-6356.00,115036.00,-612.00,-960.00,5176.00,3488.00,2176.00,-11800.00,-23280.00,6448.00,-29728.00,4304.00,-81979.00,105521.00,374756.00,441290.00,281731.00,-131524.00,3927.00,409328.00,145009.00,-57780.00,47295.00,155494.00,-59100.00,-97248.00,-24481.00,208264.00,5943.00,-18828.00,-176702.00
2001:Q3,1251203.00,1135736.00,1292195.00,1245897.00,1277966.00,81336.00,1196630.00,-30115.00,-1954.00,46298.00,184448.00,-10896.00,42320.00,10056.00,48140.00,1200.00,8770.00,-13298.00,3868.00,5500.00,12700.00,24876.00,6492.00,18384.00,4304.00,-137247.00,119951.00,72975.00,138150.00,99232.00,-44424.00,2724.00,140932.00,200213.00,-75642.00,32777.00,243078.00,-109400.00,-128079.00,81579.00,67072.00,-43662.00,-28806.00,-156459.00
2001:Q4,1136538.00,1098633.00,1294480.00,1136811.00,1220103.00,61859.00,1158244.00,-80829.00,-2463.00,157669.00,284548.00,4592.00,7552.00,121364.00,123344.00,1936.00,22318.00,2318.00,1620.00,5344.00,13036.00,18059.00,6492.00,11567.00,4304.00,-14468.00,136402.00,-140854.00,126878.00,260507.00,42632.00,2819.00,215056.00,20024.00,-106855.00,-128322.00,255201.00,-4600.00,-65621.00,-28085.00,109788.00,-137548.00,-27587.00,-195847.00
2002:Q1,1203363.00,1161680.00,1146981.00,1182172.00,1185192.00,74188.00,1111004.00,-214.00,-2806.00,-35191.00,304337.00,4620.00,9724.00,-2788.00,-376.00,-5228.00,28983.00,8703.00,15256.00,3144.00,1880.00,-30974.00,2252.00,-33226.00,-176.00,-123205.00,152316.00,271442.00,339528.00,134562.00,-77770.00,-240.00,212572.00,116934.00,-26485.00,15475.00,127944.00,-2476.00,45016.00,-12001.00,91280.00,29686.00,-63474.00,14699.00
2002:Q2,1268330.00,1168364.00,1221938.00,1184361.00,1168084.00,79678.00,1088406.00,19120.00,-2843.00,37577.00,205795.00,7312.00,9300.00,25472.00,-28430.00,11976.00,14061.00,1801.00,17908.00,2556.00,-8204.00,1134.00,2288.00,-1154.00,-176.00,3404.00,118860.00,42881.00,168218.00,74866.00,-56842.00,-1916.00,133624.00,44223.00,-149210.00,31629.00,161803.00,23964.00,53778.00,13392.00,17264.00,24275.00,-83545.00,-53574.00
2002:Q3,1327331.00,1196068.00,1149629.00,1180395.00,1157872.00,78589.00,1079283.00,25293.00,-2770.00,-30766.00,9038.00,6000.00,2004.00,-48136.00,-37904.00,-1540.00,32483.00,1495.00,12856.00,-3352.00,21484.00,33313.00,2324.00,30989.00,-176.00,-130519.00,115736.00,37777.00,39804.00,-105297.00,-47790.00,3761.00,-61268.00,209066.00,-64866.00,80274.00,193659.00,-114256.00,10455.00,30523.00,45592.00,42565.00,-78845.00,46439.00
2002:Q4,1407079.00,1256931.00,1220982.00,1179992.00,1152401.00,84003.00,1068398.00,29803.00,-2212.00,40990.00,350010.00,2348.00,-59456.00,123992.00,98686.00,3556.00,9025.00,6481.00,12020.00,-4972.00,-4504.00,12683.00,2312.00,10371.00,-176.00,-67580.00,137520.00,89411.00,309020.00,5561.00,-49250.00,10135.00,44676.00,168357.00,-78270.00,10586.00,236041.00,-3732.00,71334.00,21606.00,144884.00,-36833.00,-62157.00,35949.00
2003:Q1,1421331.00,1235491.00,1186018.00,1186560.00,1157743.00,89203.00,1068540.00,31004.00,-2187.00,-542.00,265222.00,5384.00,62024.00,95444.00,-45489.00,-1816.00,35440.00,16324.00,14740.00,4244.00,132.00,-27108.00,2284.00,-29392.00,5792.00,38355.00,71053.00,26143.00,265764.00,49573.00,-21930.00,7575.00,63928.00,64562.00,-83705.00,20389.00,127878.00,-57408.00,-162540.00,-25156.00,66604.00,278453.00,51677.00,49473.00
2003:Q2,1425713.00,1273584.00,1261277.00,1184962.00,1186998.00,91032.00,1095966.00,-388.00,-1648.00,76315.00,124540.00,33456.00,74056.00,129896.00,-9664.00,2016.00,11454.00,30758.00,10260.00,-23008.00,-6556.00,3105.00,2308.00,797.00,5792.00,-121503.00,160469.00,-164536.00,48224.00,72412.00,-65298.00,-8706.00,146416.00,-25865.00,-117528.00,-13486.00,105150.00,-20720.00,-118696.00,-776.00,-21864.00,106327.00,57405.00,12307.00
2003:Q3,1486178.00,1299262.00,1224111.00,1223139.00,1217131.00,102203.00,1114928.00,8127.00,-2119.00,972.00,84548.00,16864.00,101100.00,91676.00,-49868.00,4080.00,36438.00,26586.00,-2824.00,-1628.00,14304.00,28870.00,2336.00,26534.00,5792.00,-92824.00,137355.00,-194935.00,83575.00,96334.00,-18638.00,6680.00,108292.00,86780.00,-40683.00,2053.00,125410.00,-11608.00,-57536.00,26.00,-8152.00,-83009.00,60740.00,75151.00
2003:Q4,1542897.00,1308701.00,1292162.00,1267958.00,1232031.00,98714.00,1133317.00,38401.00,-2474.00,24204.00,192037.00,14528.00,-36940.00,147572.00,-7572.00,-5020.00,-34436.00,-30108.00,-4600.00,-2220.00,2492.00,-58535.00,2328.00,-60863.00,5792.00,4481.00,132203.00,29963.00,167832.00,-59700.00,-43462.00,7618.00,-23856.00,-920.00,-82132.00,17929.00,63283.00,-12384.00,15220.00,-23062.00,123000.00,65969.00,59710.00,16539.00
2004:Q1,1650495.00,1369669.00,1400672.00,1251543.00,1204953.00,90864.00,1114089.00,48870.00,-2280.00,149129.00,1225939.00,14216.00,200100.00,-344.00,-1688.00,-3212.00,51465.00,45585.00,10240.00,1648.00,-6008.00,-18970.00,19312.00,-38282.00,-1268.00,262252.00,230210.00,493178.00,1076810.00,148006.00,11786.00,34944.00,101276.00,360093.00,-62864.00,75374.00,347583.00,-15844.00,208591.00,5737.00,79812.00,245918.00,44497.00,-31003.00
2004:Q2,1736847.00,1375162.00,1476344.00,1318715.00,1244314.00,98804.00,1145510.00,76235.00,-1834.00,157629.00,1115974.00,23704.00,168132.00,-5444.00,-8000.00,-1416.00,-7141.00,-5505.00,1632.00,-1224.00,-2044.00,31921.00,19312.00,12609.00,-1268.00,91857.00,249932.00,573696.00,958345.00,-93453.00,18846.00,2857.00,-115156.00,306255.00,28765.00,-9707.00,287197.00,-87112.00,30770.00,20480.00,59020.00,617105.00,105280.00,-101182.00
2004:Q3,1770685.00,1463655.00,1465748.00,1347363.00,1287117.00,104646.00,1182471.00,62284.00,-2038.00,118385.00,1049957.00,-11712.00,133888.00,126932.00,3096.00,3560.00,13070.00,20702.00,-3212.00,-2836.00,-1584.00,46640.00,19472.00,27168.00,-1268.00,105313.00,179112.00,451326.00,931573.00,5807.00,-7522.00,15065.00,-1736.00,488018.00,76325.00,74623.00,337070.00,-162580.00,116159.00,34806.00,66248.00,312550.00,70564.00,-2093.00
2004:Q4,1791744.00,1290263.00,1388145.00,1389889.00,1322895.00,106845.00,1216050.00,68049.00,-1055.00,-1744.00,1207609.00,36032.00,-62560.00,-23320.00,59432.00,2812.00,35186.00,16594.00,13836.00,2844.00,1912.00,18561.00,19472.00,-911.00,-1268.00,162534.00,430314.00,549886.00,1209353.00,3656.00,38094.00,-3002.00,-31436.00,453350.00,105394.00,68782.00,279174.00,-108248.00,129939.00,-510.00,178008.00,475041.00,78117.00,-97882.00
2005:Q1,1973718.00,1447721.00,1274086.00,1471989.00,1372461.00,107983.00,1264478.00,99504.00,24.00,-197903.00,1322037.00,30384.00,54344.00,31696.00,-14516.00,-928.00,106411.00,15891.00,66840.00,20288.00,3392.00,-18841.00,6972.00,-25813.00,712.00,353021.00,215766.00,563989.00,1519940.00,40300.00,29648.00,23008.00,-12356.00,535574.00,156477.00,116924.00,262172.00,-189304.00,274367.00,18242.00,106048.00,749512.00,-14799.00,173635.00
2005:Q2,2031058.00,1533777.00,1349807.00,1435683.00,1404948.00,112140.00,1292808.00,30626.00,109.00,-85876.00,1444372.00,-15220.00,191988.00,-13728.00,41948.00,9076.00,-12779.00,-28491.00,20776.00,4932.00,-9996.00,27157.00,6996.00,20161.00,712.00,227251.00,121921.00,866047.00,1530248.00,-114800.00,-34104.00,29624.00,-110320.00,666476.00,210806.00,86515.00,369155.00,-254392.00,203936.00,7352.00,-42680.00,1101815.00,-37458.00,183970.00
2005:Q3,2042613.00,1650351.00,1574251.00,1462142.00,1440430.00,118358.00,1322072.00,17940.00,3772.00,112109.00,1473254.00,-24308.00,179984.00,97084.00,69156.00,12932.00,35589.00,44345.00,-11800.00,-5928.00,8972.00,29418.00,7016.00,22402.00,712.00,389599.00,-79067.00,762155.00,1361145.00,53874.00,-12784.00,60782.00,5876.00,480656.00,18952.00,94486.00,367219.00,-401448.00,328184.00,1806.00,150944.00,838752.00,-91623.00,76100.00
