date,FU206010105.Q,FU206210001.Q,FU206240001.Q,FU206231001.Q,FU206601001.Q,FU206150105.Q,FU206403105.Q,FU206402101.Q,FU206900005.Q,FU206901001.Q,FU206404001.Q,FU206403001.Q,FU206130001.Q,FU206402001.Q,FU206006005.Q,FU206300003.Q,FU205440005.Q,FU206000105.Q,FU205090005.Q,FU205019001.Q,FU205420003.Q,FU215000005.Q,FU214090005.Q,FU213020005.Q,FU213030005.Q,FU213034003.Q,FU212051003.Q,FU214022005.Q,FU213069103.Q,FU213061105.Q,FU213061703.Q,FU213062003.Q,FU213063003.Q,FU213065005.Q,FU213064103.Q,FU213064203.Q,FU213070003.Q,FU213078005.Q,FU213093003.Q,FU214190005.Q,FU213162005.Q,FU213162400.Q,FU213162200.Q,FU213169203.Q,FU213170003.Q,FU223073045.Q,FU217005005.Q
1962:Q3,11337.00,903.00,7745.00,374.00,139.00,397.00,1452.00,328.00,12077.00,9870.00,1323.00,0.00,884.00,0.00,-740.00,1300.00,-835.00,1396.00,3592.00,4689.00,266.00,-1363.00,966.00,-348.00,-226.00,0.00,912.00,415.00,0.00,361.00,91.00,-37.00,0.00,63.00,0.00,0.00,179.00,12.00,-41.00,2329.00,1349.00,-55.00,1404.00,52.00,264.00,664.00,-2197.00
1962:Q4,14668.00,1111.00,10955.00,391.00,143.00,386.00,1337.00,346.00,12279.00,10039.00,1359.00,0.00,881.00,0.00,2390.00,1325.00,-926.00,4640.00,3181.00,4389.00,272.00,-1479.00,1053.00,382.00,335.00,0.00,-446.00,666.00,0.00,576.00,159.00,-69.00,0.00,58.00,0.00,0.00,78.00,19.00,-39.00,2532.00,1248.00,2.00,1246.00,206.00,267.00,811.00,1458.00
1963:Q1,12870.00,1459.00,8670.00,362.00,149.00,385.00,1480.00,365.00,12560.00,10250.00,1403.00,0.00,905.00,2.00,310.00,1345.00,-964.00,2619.00,2249.00,3254.00,278.00,-1283.00,927.00,-126.00,859.00,0.00,-467.00,573.00,0.00,950.00,-297.00,-80.00,0.00,54.00,0.00,0.00,35.00,-25.00,24.00,2210.00,1176.00,-174.00,1350.00,61.00,277.00,696.00,370.00
1963:Q2,14470.00,1779.00,9936.00,433.00,156.00,404.00,1384.00,378.00,12814.00,10455.00,1424.00,0.00,932.00,3.00,1655.00,1370.00,-996.00,4021.00,2992.00,4542.00,284.00,-1835.00,743.00,166.00,157.00,0.00,1.00,287.00,0.00,291.00,55.00,-59.00,0.00,48.00,0.00,0.00,71.00,38.00,-25.00,2578.00,1748.00,438.00,1310.00,21.00,279.00,530.00,1029.00
1963:Q3,12241.00,977.00,8288.00,416.00,160.00,419.00,1595.00,386.00,13053.00,10666.00,1419.00,0.00,965.00,3.00,-812.00,1393.00,-1058.00,1638.00,4319.00,5393.00,291.00,-1366.00,925.00,-627.00,-8.00,0.00,1004.00,345.00,0.00,568.00,-175.00,-48.00,0.00,47.00,0.00,0.00,150.00,17.00,-3.00,2291.00,1175.00,59.00,1116.00,102.00,290.00,724.00,-2681.00
1963:Q4,15941.00,1200.00,11806.00,442.00,164.00,429.00,1515.00,385.00,13376.00,10905.00,1451.00,0.00,1016.00,4.00,2564.00,1421.00,-1125.00,5110.00,3538.00,4579.00,298.00,-1340.00,906.00,1517.00,635.00,0.00,-1749.00,248.00,0.00,-652.00,952.00,-52.00,0.00,48.00,0.00,0.00,208.00,48.00,-49.00,2246.00,1141.00,123.00,1018.00,49.00,296.00,760.00,1572.00
1964:Q1,14437.00,1780.00,9523.00,429.00,166.00,457.00,1701.00,382.00,13689.00,11157.00,1507.00,0.00,1022.00,3.00,749.00,1445.00,-1070.00,3263.00,2379.00,3586.00,308.00,-1515.00,414.00,350.00,268.00,0.00,-198.00,17.00,0.00,190.00,-120.00,-53.00,0.00,56.00,0.00,0.00,-67.00,30.00,-42.00,1929.00,1137.00,34.00,1103.00,-4.00,301.00,495.00,885.00
1964:Q2,15584.00,1913.00,10515.00,481.00,168.00,489.00,1639.00,380.00,13996.00,11390.00,1538.00,0.00,1065.00,3.00,1588.00,1470.00,-1161.00,4219.00,3610.00,5093.00,313.00,-1796.00,866.00,-837.00,319.00,0.00,943.00,198.00,0.00,-58.00,294.00,-38.00,0.00,60.00,0.00,0.00,109.00,81.00,-7.00,2662.00,1771.00,533.00,1238.00,75.00,312.00,504.00,609.00
1964:Q3,13523.00,1080.00,9166.00,462.00,172.00,477.00,1786.00,381.00,14165.00,11609.00,1534.00,0.00,1020.00,2.00,-642.00,1494.00,-1271.00,2123.00,4376.00,5784.00,317.00,-1726.00,1272.00,-17.00,207.00,0.00,344.00,501.00,0.00,347.00,172.00,-18.00,0.00,58.00,0.00,0.00,204.00,-39.00,14.00,2998.00,1812.00,397.00,1415.00,98.00,316.00,772.00,-2253.00
1964:Q4,17102.00,1311.00,12641.00,472.00,176.00,489.00,1631.00,383.00,14492.00,11874.00,1575.00,0.00,1041.00,2.00,2611.00,1521.00,-1219.00,5351.00,4048.00,4810.00,320.00,-1083.00,1640.00,1768.00,925.00,0.00,-2102.00,722.00,0.00,540.00,184.00,-2.00,0.00,53.00,0.00,0.00,286.00,-28.00,16.00,2723.00,1400.00,-203.00,1603.00,92.00,319.00,912.00,1303.00
1965:Q1,14954.00,1711.00,10007.00,445.00,181.00,523.00,1699.00,389.00,14862.00,12165.00,1618.00,0.00,1077.00,2.00,92.00,1558.00,-1198.00,2847.00,2845.00,3899.00,319.00,-1373.00,985.00,-911.00,638.00,0.00,910.00,328.00,0.00,264.00,66.00,-2.00,0.00,50.00,0.00,0.00,63.00,-54.00,-39.00,2358.00,1501.00,-200.00,1701.00,59.00,325.00,473.00,2.00
1965:Q2,17151.00,2073.00,11440.00,505.00,188.00,559.00,1995.00,392.00,15262.00,12471.00,1667.00,0.00,1120.00,4.00,1889.00,1595.00,-1180.00,4664.00,3870.00,5424.00,321.00,-1875.00,1472.00,-292.00,123.00,0.00,848.00,456.00,0.00,390.00,80.00,-14.00,0.00,48.00,0.00,0.00,167.00,110.00,12.00,3347.00,2197.00,620.00,1577.00,132.00,338.00,680.00,793.00
1965:Q3,14658.00,1302.00,9846.00,488.00,191.00,547.00,1895.00,390.00,15617.00,12819.00,1668.00,0.00,1125.00,5.00,-959.00,1628.00,-1166.00,1834.00,4945.00,6299.00,325.00,-1679.00,1740.00,-283.00,476.00,0.00,539.00,716.00,0.00,773.00,-39.00,-18.00,0.00,45.00,0.00,0.00,221.00,-11.00,37.00,3419.00,2047.00,403.00,1644.00,64.00,355.00,953.00,-3111.00
1965:Q4,19026.00,1512.00,13989.00,539.00,198.00,571.00,1833.00,385.00,15965.00,13116.00,1698.00,0.00,1144.00,7.00,3061.00,1664.00,-1205.00,5929.00,4963.00,5544.00,329.00,-910.00,1974.00,903.00,1137.00,0.00,-1247.00,803.00,0.00,764.00,61.00,-22.00,0.00,46.00,0.00,0.00,312.00,32.00,-12.00,2884.00,1492.00,-205.00,1697.00,58.00,363.00,971.00,966.00
1966:Q1,17085.00,1983.00,10996.00,536.00,200.00,624.00,2372.00,374.00,16470.00,13512.00,1766.00,0.00,1185.00,7.00,615.00,1700.00,-1265.00,3579.00,3644.00,4520.00,338.00,-1214.00,1171.00,314.00,58.00,0.00,443.00,283.00,0.00,311.00,-2.00,-26.00,0.00,45.00,0.00,0.00,13.00,13.00,2.00,2385.00,1445.00,-232.00,1677.00,46.00,370.00,524.00,-65.00
1966:Q2,19507.00,2495.00,12463.00,587.00,204.00,639.00,2753.00,367.00,16991.00,13881.00,1896.00,0.00,1208.00,6.00,2516.00,1758.00,-1279.00,5553.00,4185.00,6066.00,342.00,-2223.00,1345.00,142.00,390.00,0.00,265.00,254.00,0.00,511.00,-235.00,-22.00,0.00,47.00,0.00,0.00,134.00,48.00,65.00,3568.00,2299.00,776.00,1523.00,87.00,378.00,804.00,1368.00
1966:Q3,16689.00,1564.00,10648.00,548.00,207.00,673.00,2685.00,364.00,17461.00,14286.00,1918.00,0.00,1251.00,6.00,-772.00,1800.00,-1309.00,2337.00,5134.00,6755.00,345.00,-1966.00,629.00,-1025.00,127.00,0.00,1708.00,-361.00,0.00,-98.00,-256.00,-7.00,0.00,43.00,0.00,0.00,225.00,-91.00,3.00,2595.00,1383.00,185.00,1198.00,297.00,385.00,530.00,-2797.00
1966:Q4,20800.00,1735.00,14655.00,559.00,210.00,684.00,2595.00,362.00,17984.00,14692.00,2041.00,0.00,1246.00,5.00,2816.00,1846.00,-1292.00,5953.00,4796.00,6137.00,346.00,-1688.00,891.00,1058.00,701.00,0.00,-903.00,-384.00,0.00,-151.00,-246.00,13.00,0.00,40.00,0.00,0.00,269.00,35.00,75.00,2579.00,1109.00,-68.00,1177.00,197.00,402.00,871.00,1158.00
1967:Q1,18738.00,2196.00,11758.00,616.00,213.00,699.00,2894.00,362.00,18275.00,14968.00,2102.00,0.00,1199.00,6.00,463.00,1883.00,-1278.00,3624.00,3329.00,5142.00,341.00,-2154.00,445.00,41.00,1538.00,0.00,-785.00,-261.00,0.00,18.00,-287.00,8.00,0.00,34.00,0.00,0.00,-132.00,5.00,5.00,2599.00,1232.00,-110.00,1342.00,10.00,417.00,940.00,295.00
1967:Q2,20447.00,2573.00,12932.00,673.00,217.00,700.00,2991.00,361.00,18806.00,15320.00,2260.00,0.00,1220.00,6.00,1641.00,1913.00,-1061.00,4615.00,4399.00,6778.00,343.00,-2722.00,898.00,42.00,651.00,0.00,-20.00,-57.00,0.00,-112.00,52.00,3.00,0.00,26.00,0.00,0.00,144.00,71.00,41.00,3620.00,2321.00,943.00,1378.00,50.00,419.00,830.00,216.00
1967:Q3,18946.00,1766.00,11898.00,633.00,222.00,779.00,3291.00,357.00,19521.00,15820.00,2348.00,0.00,1346.00,7.00,-575.00,1965.00,-1333.00,2723.00,4976.00,7283.00,347.00,-2654.00,907.00,-128.00,-262.00,0.00,959.00,201.00,0.00,30.00,180.00,-9.00,0.00,27.00,0.00,0.00,203.00,-63.00,-30.00,3561.00,2124.00,816.00,1308.00,106.00,419.00,912.00,-2253.00
1967:Q4,23472.00,2039.00,16186.00,703.00,225.00,830.00,3138.00,351.00,20276.00,16277.00,2522.00,0.00,1470.00,7.00,3196.00,2014.00,-1417.00,6627.00,5283.00,6518.00,351.00,-1587.00,1124.00,846.00,342.00,0.00,-703.00,152.00,0.00,-291.00,445.00,-2.00,0.00,28.00,0.00,0.00,363.00,112.00,-16.00,2711.00,1474.00,174.00,1300.00,9.00,432.00,796.00,1345.00
1968:Q1,21158.00,2675.00,13270.00,755.00,229.00,838.00,3049.00,342.00,20996.00,16881.00,2671.00,0.00,1437.00,7.00,162.00,2084.00,-1678.00,3923.00,3904.00,5594.00,372.00,-2062.00,1079.00,-751.00,541.00,0.00,613.00,629.00,0.00,-422.00,1091.00,-40.00,0.00,41.00,0.00,0.00,-80.00,67.00,19.00,3141.00,1485.00,74.00,1411.00,57.00,447.00,1152.00,19.00
1968:Q2,24309.00,3362.00,14794.00,863.00,231.00,849.00,3875.00,336.00,21726.00,17370.00,2864.00,0.00,1485.00,7.00,2583.00,2129.00,-1574.00,6286.00,5440.00,7416.00,366.00,-2343.00,1398.00,811.00,175.00,0.00,-669.00,678.00,0.00,-17.00,636.00,59.00,0.00,46.00,0.00,0.00,283.00,81.00,-7.00,3741.00,2149.00,353.00,1796.00,95.00,465.00,1032.00,846.00
1968:Q3,20823.00,2164.00,13227.00,813.00,238.00,876.00,3174.00,332.00,22346.00,17930.00,2882.00,0.00,1527.00,7.00,-1523.00,2160.00,-1791.00,2428.00,6238.00,8048.00,351.00,-2161.00,1535.00,-1891.00,839.00,0.00,1169.00,1134.00,0.00,211.00,918.00,5.00,0.00,51.00,0.00,0.00,363.00,-66.00,-64.00,3696.00,1996.00,-325.00,2321.00,43.00,474.00,1183.00,-3810.00
1968:Q4,26184.00,2351.00,18245.00,879.00,244.00,920.00,3222.00,324.00,23144.00,18531.00,3029.00,0.00,1578.00,6.00,3040.00,2237.00,-1798.00,7074.00,4741.00,7071.00,325.00,-2656.00,1748.00,1096.00,1594.00,0.00,-2642.00,1195.00,0.00,412.00,761.00,22.00,0.00,54.00,0.00,0.00,381.00,103.00,-33.00,4404.00,2813.00,41.00,2772.00,115.00,485.00,991.00,2334.00
1969:Q1,23740.00,3130.00,14795.00,894.00,245.00,996.00,3364.00,317.00,23850.00,19109.00,3172.00,0.00,1563.00,6.00,-110.00,2304.00,-1730.00,3924.00,2457.00,6106.00,273.00,-3922.00,1772.00,-359.00,-656.00,0.00,1113.00,1579.00,0.00,506.00,1049.00,24.00,0.00,48.00,0.00,0.00,73.00,17.00,-43.00,5694.00,3671.00,863.00,2808.00,137.00,496.00,1390.00,1467.00
1969:Q2,26470.00,3896.00,15961.00,964.00,254.00,1056.00,4024.00,315.00,24616.00,19761.00,3238.00,0.00,1611.00,6.00,1854.00,2387.00,-1718.00,5959.00,4306.00,7714.00,248.00,-3656.00,1628.00,402.00,-1677.00,0.00,1460.00,983.00,0.00,524.00,402.00,57.00,0.00,59.00,0.00,0.00,331.00,92.00,-22.00,5284.00,3540.00,1076.00,2464.00,75.00,508.00,1161.00,1652.00
1969:Q3,24640.00,2655.00,15601.00,861.00,260.00,1115.00,3833.00,316.00,25426.00,20442.00,3312.00,0.00,1666.00,6.00,-786.00,2439.00,-1651.00,3304.00,5156.00,8136.00,232.00,-3213.00,1082.00,-461.00,-3186.00,0.00,3558.00,797.00,0.00,795.00,-1.00,3.00,0.00,130.00,0.00,0.00,370.00,-113.00,-13.00,4295.00,2711.00,639.00,2072.00,66.00,511.00,1007.00,-1852.00
1969:Q4,29498.00,3126.00,19688.00,891.00,267.00,1170.00,4037.00,319.00,26350.00,21125.00,3495.00,0.00,1723.00,7.00,3148.00,2523.00,-1744.00,7415.00,4751.00,6861.00,228.00,-2339.00,1600.00,2365.00,-311.00,0.00,-2259.00,1138.00,0.00,1256.00,-99.00,-19.00,0.00,220.00,0.00,0.00,465.00,14.00,-32.00,3939.00,1464.00,188.00,1276.00,468.00,509.00,1498.00,2664.00
1970:Q1,27397.00,3645.00,16557.00,884.00,268.00,1236.00,4482.00,325.00,27443.00,21942.00,3697.00,0.00,1798.00,6.00,-46.00,2600.00,-1648.00,4202.00,3196.00,5946.00,239.00,-2990.00,994.00,-1043.00,1746.00,0.00,-589.00,475.00,0.00,956.00,-453.00,-28.00,0.00,426.00,0.00,0.00,-17.00,-3.00,-1.00,3984.00,2140.00,309.00,1831.00,-41.00,522.00,1363.00,1006.00
1970:Q2,31020.00,4285.00,18444.00,994.00,270.00,1278.00,5426.00,323.00,28450.00,22633.00,3937.00,0.00,1874.00,6.00,2570.00,2691.00,-1578.00,6839.00,3895.00,7421.00,257.00,-3784.00,1148.00,541.00,2143.00,0.00,-2010.00,67.00,0.00,403.00,-422.00,86.00,0.00,109.00,0.00,0.00,193.00,103.00,2.00,4932.00,3340.00,937.00,2403.00,-126.00,531.00,1187.00,2944.00
1970:Q3,26988.00,2884.00,16207.00,937.00,273.00,1310.00,5063.00,315.00,29468.00,23406.00,4094.00,0.00,1962.00,6.00,-2480.00,2776.00,-1485.00,1782.00,5067.00,8501.00,284.00,-3719.00,1008.00,-2128.00,2790.00,0.00,1073.00,-971.00,0.00,-498.00,-475.00,2.00,0.00,166.00,0.00,0.00,167.00,-60.00,-29.00,4727.00,2584.00,106.00,2478.00,194.00,561.00,1388.00,-3285.00
1970:Q4,33485.00,3403.00,22125.00,925.00,278.00,1329.00,5125.00,300.00,30568.00,24130.00,4373.00,0.00,2059.00,6.00,2917.00,2879.00,-1501.00,7297.00,2855.00,7467.00,318.00,-4930.00,1064.00,1584.00,3283.00,0.00,-2489.00,-1822.00,0.00,-928.00,-982.00,88.00,0.00,216.00,0.00,0.00,279.00,25.00,-12.00,5994.00,3919.00,991.00,2928.00,50.00,573.00,1452.00,4442.00
1971:Q1,30284.00,3684.00,18255.00,946.00,283.00,1362.00,5474.00,281.00,31800.00,25019.00,4575.00,0.00,2199.00,7.00,-1515.00,2954.00,-1659.00,3097.00,1520.00,6501.00,373.00,-5354.00,1067.00,231.00,2934.00,0.00,-403.00,-2094.00,0.00,-930.00,-1143.00,-21.00,0.00,306.00,0.00,0.00,71.00,33.00,-11.00,6421.00,4245.00,1134.00,3111.00,93.00,582.00,1501.00,1578.00
1971:Q2,33712.00,4667.00,19443.00,1112.00,291.00,1370.00,6562.00,267.00,32861.00,25743.00,4814.00,0.00,2296.00,8.00,851.00,3028.00,-1877.00,5756.00,4144.00,7979.00,402.00,-4237.00,2221.00,352.00,95.00,0.00,1819.00,-884.00,0.00,-120.00,-732.00,-32.00,0.00,156.00,0.00,0.00,138.00,496.00,49.00,6458.00,4220.00,824.00,3396.00,-68.00,596.00,1710.00,1611.00
1971:Q3,31316.00,3282.00,19165.00,1087.00,296.00,1378.00,5844.00,265.00,33740.00,26456.00,4873.00,0.00,2402.00,9.00,-2423.00,3087.00,-1768.00,2431.00,4805.00,8497.00,422.00,-4114.00,2624.00,-693.00,711.00,0.00,1901.00,-239.00,0.00,-42.00,-151.00,-46.00,0.00,327.00,0.00,0.00,223.00,324.00,70.00,6738.00,3909.00,610.00,3299.00,249.00,599.00,1981.00,-2374.00
1971:Q4,38257.00,4270.00,24639.00,1139.00,304.00,1386.00,6251.00,269.00,34586.00,26993.00,5070.00,0.00,2513.00,10.00,3671.00,3163.00,-1700.00,8535.00,4757.00,7734.00,431.00,-3408.00,3257.00,934.00,3484.00,0.00,-2764.00,440.00,0.00,739.00,-146.00,-153.00,0.00,290.00,0.00,0.00,497.00,393.00,-17.00,6665.00,3691.00,-85.00,3776.00,91.00,617.00,2266.00,3777.00
1972:Q1,35094.00,5007.00,20370.00,1163.00,314.00,1413.00,6541.00,286.00,35831.00,27857.00,5324.00,0.00,2639.00,12.00,-738.00,3231.00,-1751.00,4245.00,3033.00,6663.00,415.00,-4045.00,3254.00,-702.00,1545.00,0.00,800.00,795.00,0.00,692.00,231.00,-128.00,0.00,335.00,0.00,0.00,23.00,433.00,25.00,7299.00,4115.00,471.00,3644.00,267.00,626.00,2291.00,1212.00
1972:Q2,40693.00,6260.00,21658.00,1350.00,327.00,1442.00,9354.00,302.00,36707.00,28503.00,5450.00,0.00,2742.00,13.00,3985.00,3285.00,-1657.00,8927.00,6409.00,7900.00,414.00,-1905.00,3918.00,427.00,1296.00,0.00,63.00,987.00,0.00,305.00,962.00,-280.00,0.00,403.00,0.00,0.00,203.00,537.00,2.00,5823.00,3384.00,-484.00,3868.00,-303.00,621.00,2121.00,2519.00
1972:Q3,35509.00,4726.00,20516.00,1292.00,334.00,1497.00,6831.00,314.00,37637.00,29228.00,5570.00,0.00,2826.00,14.00,-2128.00,3360.00,-2042.00,3274.00,7469.00,8734.00,413.00,-1678.00,4421.00,-647.00,258.00,0.00,2314.00,1467.00,0.00,566.00,688.00,213.00,0.00,287.00,0.00,0.00,506.00,281.00,-45.00,6099.00,3411.00,204.00,3207.00,126.00,632.00,1930.00,-4195.00
1972:Q4,45601.00,4890.00,26904.00,1447.00,345.00,1577.00,10121.00,318.00,38302.00,29795.00,5609.00,0.00,2884.00,15.00,7299.00,3450.00,-1820.00,12569.00,8660.00,8046.00,414.00,200.00,5450.00,1471.00,3635.00,0.00,-3266.00,2082.00,0.00,746.00,1440.00,-104.00,0.00,362.00,0.00,0.00,722.00,528.00,-84.00,5250.00,2708.00,-139.00,2847.00,255.00,656.00,1631.00,3909.00
1973:Q1,40633.00,5633.00,22167.00,1390.00,356.00,1732.00,9040.00,315.00,39278.00,30502.00,5829.00,0.00,2930.00,17.00,1355.00,3547.00,-1833.00,6735.00,7284.00,7241.00,420.00,-377.00,5114.00,-1408.00,2875.00,0.00,606.00,2119.00,0.00,528.00,1366.00,225.00,0.00,278.00,0.00,0.00,284.00,358.00,2.00,5491.00,3166.00,377.00,2789.00,167.00,670.00,1488.00,-549.00
1973:Q2,43706.00,6282.00,23785.00,1599.00,367.00,1861.00,9506.00,306.00,40322.00,31271.00,6043.00,0.00,2989.00,19.00,3384.00,3653.00,-1911.00,8948.00,9361.00,8609.00,426.00,326.00,5569.00,1008.00,460.00,0.00,346.00,2178.00,0.00,465.00,1718.00,-5.00,0.00,243.00,0.00,0.00,761.00,566.00,7.00,5243.00,3049.00,-285.00,3334.00,-242.00,678.00,1758.00,-413.00
1973:Q3,40215.00,5143.00,22148.00,1488.00,380.00,2004.00,8761.00,291.00,41148.00,32072.00,5985.00,0.00,3070.00,21.00,-933.00,3758.00,-1711.00,4536.00,8499.00,9425.00,434.00,-1360.00,5283.00,-1548.00,1772.00,0.00,1706.00,1958.00,0.00,263.00,1786.00,-91.00,0.00,446.00,0.00,0.00,668.00,261.00,20.00,6643.00,3459.00,301.00,3158.00,416.00,696.00,2072.00,-3963.00
1973:Q4,48230.00,5768.00,29321.00,1551.00,389.00,2163.00,8769.00,269.00,42394.00,32966.00,6227.00,0.00,3177.00,24.00,5836.00,3898.00,-1857.00,11591.00,8240.00,8714.00,443.00,-917.00,6262.00,1958.00,1508.00,0.00,-1209.00,1776.00,0.00,-87.00,1763.00,100.00,0.00,733.00,0.00,0.00,1114.00,439.00,-57.00,7179.00,4109.00,-78.00,4187.00,-55.00,727.00,2398.00,3351.00
1974:Q1,43477.00,6120.00,24009.00,1449.00,399.00,2357.00,8913.00,230.00,43367.00,34148.00,5876.00,0.00,3317.00,26.00,110.00,4129.00,-2310.00,6549.00,6436.00,8246.00,455.00,-2266.00,4888.00,-1561.00,1489.00,0.00,2251.00,1654.00,0.00,37.00,1635.00,-18.00,0.00,453.00,0.00,0.00,276.00,386.00,-60.00,7154.00,3920.00,-47.00,3967.00,58.00,771.00,2405.00,114.00
1974:Q2,46646.00,6380.00,25663.00,1759.00,411.00,2505.00,9754.00,174.00,45140.00,35410.00,6236.00,0.00,3466.00,28.00,1506.00,4440.00,-2523.00,8469.00,8665.00,10542.00,465.00,-2343.00,4430.00,2373.00,1454.00,0.00,-2748.00,1352.00,0.00,-293.00,1241.00,404.00,0.00,464.00,0.00,0.00,730.00,779.00,26.00,6773.00,4000.00,608.00,3392.00,-193.00,824.00,2142.00,-195.00
1974:Q3,44461.00,5855.00,24071.00,1848.00,421.00,2622.00,9540.00,104.00,46831.00,36767.00,6407.00,0.00,3627.00,30.00,-2370.00,4763.00,-2006.00,4399.00,7577.00,11417.00,474.00,-4315.00,3061.00,-2466.00,-430.00,0.00,3331.00,1114.00,0.00,449.00,578.00,87.00,0.00,443.00,0.00,0.00,611.00,426.00,32.00,7376.00,3597.00,1633.00,1964.00,392.00,853.00,2534.00,-3178.00
1974:Q4,51823.00,6168.00,31094.00,1623.00,434.00,2706.00,9739.00,59.00,48752.00,38161.00,6757.00,0.00,3802.00,32.00,3071.00,5001.00,-2331.00,10403.00,2679.00,10295.00,482.00,-8098.00,-2843.00,1877.00,2446.00,0.00,-4590.00,-52.00,0.00,265.00,-368.00,51.00,0.00,1110.00,0.00,0.00,-3655.00,73.00,-52.00,5255.00,1241.00,515.00,726.00,419.00,874.00,2721.00,7723.00
1975:Q1,47964.00,6404.00,26431.00,1386.00,438.00,2807.00,10475.00,23.00,51049.00,39694.00,7324.00,0.00,3996.00,35.00,-3085.00,5143.00,-2531.00,4589.00,4789.00,9018.00,490.00,-4720.00,383.00,-1283.00,-1690.00,0.00,2212.00,727.00,0.00,468.00,283.00,-24.00,0.00,549.00,0.00,0.00,-221.00,104.00,-15.00,5103.00,1435.00,231.00,1204.00,96.00,935.00,2637.00,-199.00
1975:Q2,52146.00,7236.00,27382.00,1773.00,450.00,2821.00,12473.00,11.00,52985.00,41113.00,7678.00,0.00,4156.00,38.00,-839.00,5209.00,-2334.00,6705.00,7775.00,11638.00,491.00,-4354.00,1984.00,1018.00,-323.00,0.00,-953.00,932.00,0.00,-257.00,1283.00,-94.00,0.00,448.00,0.00,0.00,191.00,686.00,-15.00,6338.00,2936.00,744.00,2192.00,-10.00,922.00,2490.00,-1071.00
1975:Q3,49171.00,6334.00,25595.00,2067.00,467.00,2804.00,11893.00,11.00,54087.00,42097.00,7686.00,0.00,4263.00,41.00,-4916.00,5266.00,-3086.00,3436.00,11012.00,13032.00,486.00,-2507.00,3422.00,-1454.00,-655.00,0.00,1946.00,2076.00,0.00,449.00,896.00,731.00,0.00,298.00,0.00,0.00,675.00,538.00,-2.00,5929.00,1702.00,-1715.00,3417.00,115.00,952.00,3160.00,-7575.00
1975:Q4,58456.00,6904.00,33807.00,2121.00,488.00,2753.00,12364.00,19.00,55181.00,42711.00,8114.00,0.00,4312.00,44.00,3275.00,5342.00,-3023.00,11640.00,5846.00,10861.00,477.00,-5492.00,2551.00,2174.00,1066.00,0.00,-4026.00,2070.00,0.00,600.00,-300.00,1770.00,0.00,312.00,0.00,0.00,744.00,251.00,-40.00,8043.00,4884.00,481.00,4403.00,-12.00,994.00,2177.00,5794.00
1976:Q1,54667.00,7286.00,29203.00,2159.00,509.00,2628.00,12841.00,42.00,55990.00,43292.00,8337.00,0.00,4316.00,45.00,-1323.00,5419.00,-2900.00,6996.00,6032.00,9108.00,461.00,-3536.00,4599.00,-2680.00,1439.00,0.00,565.00,5172.00,0.00,3827.00,183.00,1162.00,0.00,-60.00,0.00,0.00,-136.00,340.00,-41.00,8135.00,3397.00,-1533.00,4930.00,1259.00,1024.00,2455.00,963.00
1976:Q2,56975.00,8415.00,29800.00,2549.00,533.00,2588.00,13042.00,49.00,56705.00,43908.00,8407.00,0.00,4344.00,46.00,270.00,5498.00,-2832.00,8600.00,7666.00,11723.00,445.00,-4502.00,4476.00,1380.00,-2970.00,0.00,1515.00,2676.00,0.00,1467.00,340.00,869.00,0.00,469.00,0.00,0.00,593.00,710.00,103.00,8978.00,8761.00,1758.00,7003.00,-1307.00,998.00,526.00,935.00
1976:Q3,54449.00,7161.00,28353.00,2497.00,559.00,2587.00,13236.00,57.00,57681.00,44562.00,8669.00,0.00,4401.00,49.00,-3232.00,5542.00,-3068.00,5378.00,11946.00,13116.00,428.00,-1598.00,5786.00,-791.00,1070.00,0.00,572.00,3823.00,0.00,2459.00,1016.00,348.00,0.00,386.00,0.00,0.00,510.00,165.00,51.00,7384.00,2906.00,-976.00,3882.00,1237.00,987.00,2254.00,-6568.00
1976:Q4,65767.00,8213.00,37659.00,2431.00,586.00,2631.00,14197.00,51.00,58683.00,45418.00,8725.00,0.00,4491.00,49.00,7084.00,5609.00,-3221.00,15914.00,12890.00,10945.00,413.00,1533.00,8007.00,1140.00,2583.00,0.00,-2447.00,5312.00,0.00,4705.00,614.00,-7.00,0.00,455.00,0.00,0.00,759.00,229.00,-24.00,6474.00,1371.00,-3316.00,4687.00,847.00,985.00,3271.00,3024.00
1977:Q1,59804.00,8567.00,31785.00,2362.00,628.00,2729.00,13698.00,35.00,60184.00,46571.00,8944.00,0.00,4617.00,52.00,-380.00,5720.00,-3213.00,8552.00,10744.00,8227.00,392.00,2126.00,9297.00,-1440.00,2738.00,0.00,521.00,6719.00,0.00,3385.00,3591.00,-257.00,0.00,155.00,0.00,0.00,335.00,265.00,4.00,7171.00,2494.00,-3326.00,5820.00,342.00,1021.00,3314.00,-2192.00
1977:Q2,63674.00,9313.00,33012.00,3087.00,676.00,2839.00,14722.00,25.00,61832.00,47612.00,9427.00,0.00,4742.00,51.00,1842.00,5812.00,-3260.00,10913.00,11606.00,11417.00,385.00,-196.00,9656.00,1424.00,-1331.00,0.00,1354.00,6890.00,0.00,6153.00,880.00,-143.00,0.00,-221.00,0.00,0.00,593.00,1016.00,-69.00,9852.00,9509.00,2226.00,7283.00,-2041.00,1051.00,1333.00,-693.00
