1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1977:Q3,478.00,-2008.00,3.00,1975.00,-79.00,587.00,3425.00,-616.00,-2008.00,0.00,0.00,6049.00,-2947.00,-1399.00,-1399.00,0.00,-609.00,-609.00,0.00,0.00,-616.00,-616.00,-1648.00,1032.00,7367.00,4619.00,-2748.00,166.00,1163.00,997.00,1484.00,255.00,1229.00,0.00,0.00,0.00,6049.00,-6493.00,-4617.00,-1162.00,79.00,-587.00,1876.00,-2947.00
1977:Q4,-2512.00,5513.00,-6816.00,-598.00,-80.00,-531.00,1316.00,827.00,5513.00,0.00,0.00,-5024.00,-3828.00,2596.00,2596.00,0.00,2917.00,2917.00,0.00,0.00,827.00,827.00,1854.00,-1027.00,-4894.00,-425.00,4469.00,1015.00,3951.00,2936.00,1145.00,878.00,267.00,0.00,0.00,0.00,-5024.00,-1871.00,-844.00,2373.00,80.00,531.00,1027.00,-3828.00
1978:Q1,-1825.00,-1270.00,-2131.00,3202.00,-80.00,-1546.00,-6676.00,-1011.00,-1470.00,200.00,0.00,-4395.00,4851.00,-2300.00,-2300.00,0.00,1030.00,830.00,200.00,0.00,-1011.00,-1011.00,-1078.00,67.00,-4206.00,-1098.00,3108.00,-969.00,-300.00,669.00,-780.00,-549.00,-231.00,0.00,0.00,0.00,-4395.00,2537.00,4116.00,-2361.00,80.00,1546.00,1579.00,4851.00
1978:Q2,5351.00,286.00,1630.00,2194.00,-82.00,1323.00,6824.00,1682.00,-3.00,289.00,0.00,4856.00,-1473.00,266.00,266.00,0.00,20.00,-269.00,289.00,0.00,1682.00,1682.00,586.00,1096.00,2493.00,42.00,-2451.00,1687.00,1444.00,-243.00,-676.00,-795.00,119.00,0.00,0.00,0.00,4856.00,-3340.00,-2184.00,530.00,82.00,-1323.00,1156.00,-1473.00
1978:Q3,8376.00,-837.00,6194.00,2132.00,-75.00,962.00,9171.00,338.00,-822.00,-15.00,0.00,9670.00,-795.00,253.00,253.00,0.00,-1090.00,-1075.00,-15.00,0.00,338.00,338.00,401.00,-63.00,6212.00,3943.00,-2269.00,3167.00,4573.00,1406.00,-291.00,-291.00,0.00,0.00,0.00,0.00,9670.00,-647.00,1107.00,2789.00,75.00,-962.00,1754.00,-795.00
1978:Q4,2794.00,7722.00,-8381.00,2942.00,-89.00,600.00,5618.00,2604.00,7618.00,104.00,0.00,-4708.00,-2824.00,3329.00,3329.00,0.00,4393.00,4289.00,104.00,0.00,2604.00,2604.00,2797.00,-193.00,-3284.00,1468.00,4752.00,-149.00,1357.00,1506.00,1275.00,782.00,493.00,0.00,0.00,0.00,-4708.00,-6919.00,-1657.00,1678.00,89.00,-600.00,5262.00,-2824.00
1979:Q1,11789.00,-2634.00,13226.00,2677.00,-95.00,-1385.00,13085.00,-2388.00,-2673.00,39.00,0.00,18107.00,-1296.00,-3125.00,-3125.00,0.00,491.00,452.00,39.00,0.00,-2388.00,-2388.00,-2179.00,-209.00,12623.00,4503.00,-8120.00,5790.00,6048.00,258.00,306.00,-700.00,1006.00,0.00,0.00,0.00,18107.00,2291.00,966.00,782.00,95.00,1385.00,-1325.00,-1296.00
1979:Q2,4617.00,-380.00,3171.00,2789.00,-82.00,-881.00,5130.00,182.00,-563.00,183.00,0.00,5328.00,-513.00,927.00,927.00,0.00,-1307.00,-1490.00,183.00,0.00,182.00,182.00,-413.00,595.00,5952.00,5327.00,-625.00,357.00,3481.00,3124.00,981.00,-44.00,1025.00,0.00,0.00,0.00,5328.00,-3007.00,92.00,-358.00,82.00,881.00,3099.00,-513.00
1979:Q3,1330.00,-981.00,-5140.00,7395.00,-335.00,391.00,4099.00,-1672.00,-1074.00,93.00,0.00,6752.00,-2769.00,337.00,337.00,0.00,-1318.00,-1411.00,93.00,0.00,-1672.00,-1672.00,-1270.00,-402.00,4462.00,7290.00,2828.00,3130.00,4390.00,1260.00,840.00,1402.00,-562.00,0.00,0.00,0.00,6752.00,-6528.00,342.00,3167.00,335.00,-391.00,6870.00,-2769.00
1979:Q4,907.00,5582.00,-4408.00,-568.00,-351.00,652.00,93.00,4411.00,5909.00,-327.00,0.00,-9900.00,814.00,4879.00,4879.00,0.00,703.00,1030.00,-327.00,0.00,4411.00,4411.00,4113.00,298.00,-8702.00,-4006.00,4696.00,-3514.00,1551.00,5065.00,-2316.00,-823.00,-1493.00,0.00,0.00,0.00,-9900.00,-940.00,1704.00,1191.00,351.00,-652.00,2644.00,814.00
1980:Q1,4390.00,-677.00,414.00,4428.00,-90.00,315.00,4683.00,-2037.00,-877.00,200.00,0.00,7397.00,-293.00,-3155.00,-3155.00,0.00,2478.00,2278.00,200.00,0.00,-2037.00,-2037.00,-3085.00,1048.00,6018.00,2299.00,-3719.00,117.00,2406.00,2289.00,-1262.00,41.00,-1303.00,0.00,0.00,0.00,7397.00,-3526.00,-1916.00,-1398.00,90.00,-315.00,1610.00,-293.00
1980:Q2,-27139.00,2057.00,-26032.00,-534.00,-90.00,-2540.00,-23470.00,-1802.00,2016.00,41.00,0.00,-23725.00,-3669.00,715.00,696.00,19.00,1342.00,1320.00,22.00,0.00,-1802.00,-1802.00,485.00,-2287.00,-17234.00,-9659.00,7575.00,-2999.00,749.00,3748.00,3492.00,996.00,2496.00,0.00,0.00,0.00,-23725.00,-6000.00,-3107.00,-2068.00,90.00,2540.00,2893.00,-3669.00
1980:Q3,-10958.00,-4187.00,-10891.00,5033.00,-90.00,-823.00,-8575.00,-208.00,-3912.00,-275.00,0.00,-4180.00,-2383.00,1279.00,1278.00,1.00,-5466.00,-5190.00,-276.00,0.00,-208.00,-208.00,-975.00,767.00,-8431.00,1120.00,9551.00,4710.00,5394.00,684.00,459.00,732.00,-273.00,0.00,0.00,0.00,-4180.00,-1520.00,914.00,2384.00,90.00,823.00,2434.00,-2383.00
1980:Q4,-1702.00,1811.00,-9545.00,5583.00,-89.00,538.00,-51.00,2102.00,1603.00,208.00,0.00,-3964.00,-1651.00,2501.00,2500.00,1.00,-690.00,-897.00,207.00,0.00,2102.00,2102.00,1275.00,827.00,-576.00,517.00,1093.00,-665.00,4907.00,5572.00,2723.00,1634.00,1089.00,0.00,0.00,0.00,-3964.00,-9437.00,-1748.00,352.00,89.00,-538.00,7689.00,-1651.00
1981:Q1,-12536.00,-3811.00,-7134.00,-743.00,46.00,-894.00,-11853.00,-2359.00,-3999.00,188.00,0.00,-5683.00,-683.00,-2519.00,-2519.00,0.00,-1292.00,-1480.00,188.00,0.00,-2359.00,-2359.00,-1206.00,-1153.00,-3743.00,-1561.00,2182.00,-2966.00,-4869.00,-1903.00,-1026.00,800.00,-1826.00,0.00,0.00,0.00,-5683.00,-232.00,3335.00,3170.00,-46.00,894.00,3567.00,-683.00
1981:Q2,1647.00,-1275.00,-3782.00,6083.00,-21.00,642.00,469.00,-401.00,-1514.00,239.00,0.00,2145.00,1178.00,1263.00,1261.00,2.00,-2538.00,-2775.00,237.00,0.00,-401.00,-401.00,-755.00,354.00,2019.00,5670.00,3651.00,1613.00,5360.00,3747.00,1487.00,1241.00,246.00,0.00,0.00,0.00,2145.00,-4159.00,14906.00,14349.00,21.00,-642.00,19065.00,1178.00
1981:Q3,10155.00,4252.00,-2050.00,6945.00,-58.00,1066.00,11664.00,1781.00,3980.00,272.00,0.00,5631.00,-1509.00,635.00,636.00,-1.00,3617.00,3344.00,273.00,0.00,1781.00,1781.00,305.00,1476.00,3706.00,7961.00,4255.00,3889.00,7463.00,3574.00,1964.00,1478.00,486.00,0.00,0.00,0.00,5631.00,-6059.00,-3311.00,-794.00,58.00,-1066.00,2748.00,-1509.00
1981:Q4,-21937.00,-2577.00,-9568.00,-8472.00,-67.00,-1253.00,-17339.00,-1934.00,-2476.00,-101.00,0.00,-12828.00,-4598.00,-562.00,-562.00,0.00,-2015.00,-1914.00,-101.00,0.00,-1934.00,-1934.00,-1049.00,-885.00,-890.00,633.00,1523.00,-11358.00,1000.00,12358.00,580.00,-136.00,716.00,0.00,0.00,0.00,-12828.00,-6880.00,-27004.00,-23726.00,67.00,1253.00,-20124.00,-4598.00
1982:Q1,16979.00,-880.00,-1045.00,22871.00,-99.00,-3868.00,22371.00,1165.00,-959.00,79.00,0.00,22086.00,-5392.00,-2009.00,-2011.00,2.00,1129.00,1052.00,77.00,0.00,1165.00,1165.00,120.00,1045.00,-611.00,1753.00,2364.00,26955.00,-2961.00,-29916.00,4258.00,4010.00,248.00,0.00,0.00,0.00,22086.00,2411.00,-4028.00,-2603.00,99.00,3868.00,-6439.00,-5392.00
1982:Q2,-13224.00,-2672.00,-7453.00,-2627.00,-146.00,-326.00,-12429.00,-345.00,-2593.00,-79.00,0.00,-9412.00,-795.00,3487.00,3485.00,2.00,-6159.00,-6078.00,-81.00,0.00,-345.00,-345.00,663.00,-1008.00,-3317.00,-264.00,3053.00,-2085.00,1030.00,3115.00,4010.00,3905.00,105.00,0.00,0.00,0.00,-9412.00,114.00,-287.00,36.00,146.00,326.00,-401.00,-795.00
1982:Q3,-18432.00,-779.00,-16806.00,465.00,-149.00,-1163.00,-15797.00,-2510.00,-1014.00,235.00,0.00,-12508.00,-2635.00,-899.00,-899.00,0.00,120.00,-115.00,235.00,0.00,-2510.00,-2510.00,-1995.00,-515.00,-10210.00,-1648.00,8562.00,-1875.00,-2487.00,-612.00,423.00,762.00,-339.00,0.00,0.00,0.00,-12508.00,-3324.00,660.00,1983.00,149.00,1163.00,3984.00,-2635.00
1982:Q4,8696.00,6503.00,6433.00,-1870.00,-106.00,-2264.00,11924.00,1779.00,6389.00,114.00,0.00,3642.00,-3228.00,332.00,334.00,-2.00,6171.00,6055.00,116.00,0.00,1779.00,1779.00,2185.00,-406.00,5401.00,-2570.00,-7971.00,72.00,-1862.00,-1934.00,1831.00,1615.00,216.00,0.00,0.00,0.00,3642.00,868.00,-1692.00,-834.00,106.00,2264.00,-2560.00,-3228.00
1983:Q1,-21044.00,-4316.00,-14211.00,3177.00,-70.00,-5624.00,-10962.00,-158.00,-4480.00,164.00,0.00,-6488.00,-10082.00,-1246.00,-1246.00,0.00,-3070.00,-3234.00,164.00,0.00,-158.00,-158.00,-2249.00,2091.00,-7722.00,121.00,7843.00,1913.00,3055.00,1142.00,679.00,341.00,338.00,0.00,0.00,0.00,-6488.00,-5990.00,-4593.00,-205.00,70.00,5624.00,1397.00,-10082.00
1983:Q2,434.00,-3249.00,5962.00,-2483.00,-33.00,237.00,-1201.00,1336.00,-2664.00,-585.00,0.00,712.00,1635.00,2166.00,2165.00,1.00,-5415.00,-4829.00,-586.00,0.00,1336.00,1336.00,534.00,802.00,314.00,-2354.00,-2668.00,-605.00,-2637.00,-2032.00,-1003.00,75.00,-1078.00,0.00,0.00,0.00,712.00,4387.00,438.00,-993.00,33.00,-237.00,-3949.00,1635.00
1983:Q3,5680.00,-349.00,1282.00,996.00,-33.00,3784.00,4262.00,-3065.00,-45.00,-304.00,0.00,7676.00,1418.00,-3042.00,-3041.00,-1.00,2693.00,2996.00,-303.00,0.00,-3065.00,-3065.00,-1080.00,-1985.00,6138.00,801.00,-5337.00,-503.00,-192.00,311.00,-2041.00,-2164.00,123.00,0.00,0.00,0.00,7676.00,-3955.00,-1163.00,1170.00,33.00,-3784.00,2792.00,1418.00
1983:Q4,8025.00,4338.00,4108.00,86.00,-64.00,-443.00,14975.00,916.00,4276.00,62.00,0.00,9721.00,-6950.00,3589.00,3586.00,3.00,749.00,690.00,59.00,0.00,916.00,916.00,1623.00,-707.00,9819.00,9902.00,83.00,431.00,5044.00,4613.00,529.00,484.00,45.00,0.00,0.00,0.00,9721.00,-6143.00,-6121.00,322.00,64.00,443.00,22.00,-6950.00
1984:Q1,1028.00,-2944.00,9405.00,-4166.00,-99.00,-1168.00,-4165.00,-798.00,-2845.00,-99.00,0.00,-423.00,5193.00,-3665.00,-3663.00,-2.00,721.00,818.00,-97.00,0.00,-798.00,-798.00,-776.00,-22.00,190.00,641.00,451.00,-1362.00,-6470.00,-5108.00,-749.00,-453.00,-296.00,0.00,0.00,0.00,-423.00,9560.00,6922.00,462.00,99.00,1168.00,-2638.00,5193.00
1984:Q2,9753.00,-1175.00,10573.00,1169.00,-126.00,-688.00,8937.00,2422.00,-1275.00,100.00,0.00,7690.00,816.00,740.00,740.00,0.00,-1915.00,-2015.00,100.00,0.00,2422.00,2422.00,-1442.00,3864.00,4854.00,6197.00,1343.00,2449.00,4444.00,1995.00,-387.00,-729.00,342.00,0.00,0.00,0.00,7690.00,2568.00,2110.00,480.00,126.00,688.00,-458.00,816.00
1984:Q3,7161.00,3636.00,8555.00,-6272.00,-133.00,1375.00,6351.00,2817.00,3532.00,104.00,0.00,-102.00,810.00,276.00,272.00,4.00,3360.00,3260.00,100.00,0.00,2817.00,2817.00,944.00,1873.00,-2252.00,-3924.00,-1672.00,-1906.00,204.00,2110.00,-4056.00,-3599.00,-457.00,0.00,0.00,0.00,-102.00,4391.00,-820.00,-388.00,133.00,-1375.00,-5211.00,810.00
1984:Q4,-3868.00,4106.00,-7131.00,-1999.00,-117.00,1273.00,-4127.00,-2490.00,3900.00,206.00,0.00,-5743.00,259.00,5899.00,5893.00,6.00,-1793.00,-1993.00,200.00,0.00,-2490.00,-2490.00,566.00,-3056.00,-4857.00,-2049.00,2808.00,1360.00,959.00,-401.00,2246.00,145.00,2101.00,0.00,0.00,0.00,-5743.00,361.00,-1231.00,-334.00,117.00,-1273.00,-1592.00,259.00
1985:Q1,2350.00,-1012.00,7636.00,-2063.00,-119.00,-2092.00,4910.00,-1552.00,-1152.00,140.00,0.00,7474.00,-2560.00,-6190.00,-6180.00,-10.00,5178.00,5028.00,150.00,0.00,-1552.00,-1552.00,-557.00,-995.00,8345.00,4411.00,-3934.00,-1753.00,-2945.00,-1192.00,-882.00,250.00,-1132.00,0.00,0.00,0.00,7474.00,1093.00,500.00,849.00,119.00,2092.00,-593.00,-2560.00
1985:Q2,-4896.00,1038.00,-2043.00,-2192.00,-131.00,-1568.00,-4044.00,-1280.00,888.00,150.00,0.00,-3802.00,-852.00,799.00,799.00,0.00,239.00,89.00,150.00,0.00,-1280.00,-1280.00,-36.00,-1244.00,-2581.00,3838.00,6419.00,-2025.00,695.00,2720.00,-804.00,-939.00,135.00,0.00,0.00,0.00,-3802.00,879.00,1597.00,750.00,131.00,1568.00,718.00,-852.00
1985:Q3,4296.00,2148.00,-672.00,3300.00,-113.00,-367.00,4647.00,989.00,2039.00,109.00,0.00,1510.00,-351.00,2222.00,2213.00,9.00,-74.00,-174.00,100.00,0.00,989.00,989.00,-193.00,1182.00,-24.00,443.00,467.00,2074.00,2914.00,840.00,540.00,375.00,165.00,0.00,0.00,0.00,1510.00,-1262.00,1104.00,975.00,113.00,367.00,2366.00,-351.00
1985:Q4,17256.00,5902.00,10648.00,2413.00,-62.00,-1645.00,15130.00,1459.00,5622.00,280.00,0.00,7769.00,2126.00,4433.00,4467.00,-34.00,1469.00,1155.00,314.00,0.00,1459.00,1459.00,919.00,540.00,2032.00,1639.00,-393.00,2167.00,6719.00,4552.00,-3570.00,-1704.00,-1866.00,0.00,0.00,0.00,7769.00,5453.00,3580.00,-253.00,62.00,1645.00,-1873.00,2126.00
1986:Q1,-7700.00,-2135.00,-4108.00,1835.00,-29.00,-3263.00,3199.00,-2670.00,-1973.00,-162.00,0.00,8004.00,-10899.00,-4286.00,-4286.00,0.00,2151.00,2313.00,-162.00,0.00,-2670.00,-2670.00,-428.00,-2242.00,1846.00,-4273.00,-6119.00,4628.00,8346.00,3718.00,-1530.00,-1419.00,-111.00,0.00,0.00,0.00,8004.00,-4703.00,-5470.00,2137.00,29.00,3263.00,-767.00,-10899.00
1986:Q2,-7714.00,2128.00,-4886.00,-2450.00,-4.00,-2502.00,-3994.00,-143.00,1414.00,714.00,0.00,-5979.00,-3720.00,970.00,970.00,0.00,1158.00,444.00,714.00,0.00,-143.00,-143.00,-277.00,134.00,-6781.00,-6927.00,-146.00,662.00,10451.00,9789.00,-140.00,-583.00,443.00,0.00,0.00,0.00,-5979.00,1455.00,3658.00,4872.00,4.00,2502.00,2203.00,-3720.00
1986:Q3,10493.00,5242.00,2901.00,4088.00,35.00,-1773.00,8247.00,493.00,5843.00,-601.00,0.00,2512.00,2246.00,388.00,388.00,0.00,4854.00,5455.00,-601.00,0.00,493.00,493.00,566.00,-73.00,1085.00,7121.00,6036.00,730.00,5851.00,5121.00,-697.00,-306.00,-391.00,0.00,0.00,0.00,2512.00,1017.00,10235.00,6251.00,-35.00,1773.00,9218.00,2246.00
1986:Q4,8158.00,14356.00,-10280.00,4203.00,92.00,-213.00,11129.00,1098.00,13715.00,641.00,0.00,-4325.00,-2971.00,3043.00,3043.00,0.00,11313.00,10672.00,641.00,0.00,1098.00,1098.00,412.00,686.00,-2881.00,-3952.00,-1071.00,-574.00,27056.00,27630.00,870.00,1019.00,-149.00,0.00,0.00,0.00,-4325.00,-7478.00,2549.00,5399.00,-92.00,213.00,10027.00,-2971.00
1987:Q1,15939.00,-9293.00,25034.00,2419.00,158.00,-2379.00,8841.00,4002.00,-8921.00,-372.00,0.00,14132.00,7098.00,-3159.00,-3159.00,0.00,-6134.00,-5762.00,-372.00,0.00,4002.00,4002.00,3980.00,22.00,12965.00,-356.00,-13321.00,296.00,-9574.00,-9870.00,-871.00,-585.00,-286.00,0.00,0.00,0.00,14132.00,7482.00,8042.00,-1277.00,-158.00,2379.00,560.00,7098.00
1987:Q2,-15297.00,-4414.00,-1832.00,-7380.00,246.00,-1917.00,-11132.00,-4277.00,-4976.00,562.00,0.00,-2441.00,-4165.00,1457.00,1457.00,0.00,-5871.00,-6433.00,562.00,0.00,-4277.00,-4277.00,-3662.00,-615.00,7071.00,7808.00,737.00,-10431.00,2840.00,13271.00,-919.00,-1070.00,151.00,0.00,0.00,0.00,-2441.00,-5696.00,1925.00,4419.00,-246.00,1917.00,7621.00,-4165.00
1987:Q3,33791.00,3397.00,16176.00,10385.00,251.00,3582.00,24608.00,-362.00,3492.00,-95.00,0.00,21573.00,9183.00,472.00,472.00,0.00,2925.00,3020.00,-95.00,0.00,-362.00,-362.00,-1331.00,969.00,9110.00,12148.00,3038.00,10929.00,8736.00,-2193.00,-1534.00,-1550.00,16.00,0.00,0.00,0.00,21573.00,5878.00,8412.00,3062.00,-251.00,-3582.00,2534.00,9183.00
1987:Q4,-1999.00,3193.00,-6762.00,1077.00,180.00,313.00,7999.00,2437.00,3704.00,-511.00,0.00,2369.00,-9998.00,436.00,436.00,0.00,2757.00,3268.00,-511.00,0.00,2437.00,2437.00,563.00,1874.00,1682.00,-4599.00,-6281.00,2172.00,22963.00,20791.00,1485.00,1327.00,158.00,0.00,0.00,0.00,2369.00,-9554.00,-9488.00,1003.00,-180.00,-313.00,66.00,-9998.00
1988:Q1,-12608.00,-4755.00,-237.00,-4733.00,166.00,-3049.00,-10784.00,-2017.00,-4695.00,-60.00,0.00,-4012.00,-1824.00,-1748.00,-1748.00,0.00,-3007.00,-2947.00,-60.00,0.00,-2017.00,-2017.00,-513.00,-1504.00,-2229.00,-5550.00,-3321.00,-4308.00,-1829.00,2479.00,-2525.00,-2087.00,-438.00,0.00,0.00,0.00,-4012.00,1922.00,-1611.00,-2670.00,-166.00,3049.00,-3533.00,-1824.00
1988:Q2,15018.00,-641.00,10827.00,3119.00,148.00,1565.00,13493.00,114.00,199.00,-840.00,0.00,14020.00,1525.00,2455.00,2455.00,0.00,-3096.00,-2256.00,-840.00,0.00,114.00,114.00,-39.00,153.00,12868.00,7224.00,-5644.00,2728.00,16918.00,14190.00,1576.00,2047.00,-471.00,0.00,0.00,0.00,14020.00,-108.00,3120.00,3308.00,-148.00,-1565.00,3228.00,1525.00
1988:Q3,-8617.00,-115.00,-5276.00,-6608.00,134.00,3248.00,-10009.00,630.00,-186.00,71.00,0.00,-10524.00,1392.00,-3472.00,-3472.00,0.00,3357.00,3286.00,71.00,0.00,630.00,630.00,940.00,-310.00,-435.00,7123.00,7558.00,-10069.00,1590.00,11659.00,20.00,460.00,-440.00,0.00,0.00,0.00,-10524.00,-5011.00,4540.00,6530.00,-134.00,-3248.00,9551.00,1392.00
1988:Q4,11706.00,5777.00,-8859.00,13169.00,126.00,1493.00,14434.00,103.00,6064.00,-287.00,0.00,8554.00,-2728.00,5468.00,5468.00,0.00,309.00,596.00,-287.00,0.00,103.00,103.00,87.00,16.00,-6372.00,4537.00,10909.00,14255.00,11271.00,-2984.00,-671.00,-914.00,243.00,0.00,0.00,0.00,8554.00,-3504.00,-7162.00,-2815.00,-126.00,-1493.00,-3658.00,-2728.00
1989:Q1,-15317.00,-7311.00,1995.00,-10084.00,109.00,-26.00,-20267.00,-445.00,-7257.00,-54.00,0.00,-12511.00,4950.00,-5358.00,-5358.00,0.00,-1953.00,-1899.00,-54.00,0.00,-445.00,-445.00,-729.00,284.00,-4471.00,-2953.00,1518.00,-9507.00,2635.00,12142.00,-1467.00,-864.00,-603.00,0.00,0.00,0.00,-12511.00,6047.00,5947.00,1080.00,-109.00,26.00,-100.00,4950.00
1989:Q2,-15774.00,559.00,-6052.00,-12021.00,97.00,1643.00,-8966.00,-2373.00,196.00,363.00,0.00,-7152.00,-6808.00,572.00,572.00,0.00,-13.00,-376.00,363.00,0.00,-2373.00,-2373.00,-760.00,-1613.00,4847.00,-5916.00,-10763.00,-10080.00,-20537.00,-10457.00,1919.00,-209.00,2128.00,0.00,0.00,0.00,-7152.00,-8735.00,-2205.00,6343.00,-97.00,-1643.00,6530.00,-6808.00
1989:Q3,-3111.00,-4781.00,-1143.00,1863.00,83.00,867.00,-2973.00,461.00,-4315.00,-466.00,0.00,1347.00,-138.00,347.00,347.00,0.00,-5128.00,-4662.00,-466.00,0.00,461.00,461.00,704.00,-243.00,-220.00,-6151.00,-5931.00,-917.00,8332.00,9249.00,-2484.00,-1173.00,-1311.00,0.00,0.00,0.00,1347.00,-2557.00,8598.00,9686.00,-83.00,-867.00,11155.00,-138.00
1989:Q4,-7937.00,11623.00,-16678.00,-2573.00,71.00,-380.00,-3018.00,513.00,11505.00,118.00,0.00,-15154.00,-4919.00,5549.00,5549.00,0.00,6074.00,5956.00,118.00,0.00,513.00,513.00,630.00,-117.00,-9677.00,2590.00,12267.00,-3895.00,7637.00,11532.00,1582.00,167.00,1415.00,0.00,0.00,0.00,-15154.00,-7347.00,-5566.00,-956.00,-71.00,380.00,1781.00,-4919.00
1990:Q1,4916.00,-7618.00,14581.00,-787.00,39.00,-1299.00,-123.00,927.00,-7954.00,336.00,0.00,6568.00,5039.00,-5420.00,-5420.00,0.00,-2198.00,-2534.00,336.00,0.00,927.00,927.00,-755.00,1682.00,4102.00,-12983.00,-17085.00,286.00,-6885.00,-7171.00,-2180.00,-1414.00,-766.00,0.00,0.00,0.00,6568.00,8138.00,1296.00,-5003.00,-39.00,1299.00,-6842.00,5039.00
1990:Q2,-1114.00,1250.00,8477.00,-10220.00,-1.00,-620.00,-1626.00,-1297.00,1588.00,-338.00,0.00,-1579.00,512.00,1043.00,1043.00,0.00,207.00,545.00,-338.00,0.00,-1297.00,-1297.00,280.00,-1577.00,14497.00,3631.00,-10866.00,-15968.00,1911.00,17879.00,108.00,-232.00,340.00,0.00,0.00,0.00,-1579.00,-4955.00,-5451.00,-6584.00,1.00,620.00,-496.00,512.00
1990:Q3,17091.00,-2044.00,10226.00,7626.00,10.00,1273.00,19085.00,1140.00,-2329.00,285.00,0.00,19989.00,-1994.00,458.00,458.00,0.00,-2502.00,-2787.00,285.00,0.00,1140.00,1140.00,1221.00,-81.00,-1987.00,7779.00,9766.00,21706.00,10720.00,-10986.00,-270.00,22.00,-292.00,0.00,0.00,0.00,19989.00,11095.00,4276.00,7553.00,-10.00,-1273.00,-6819.00,-1994.00
1990:Q4,-12071.00,12662.00,-21800.00,-3230.00,80.00,217.00,-8270.00,30.00,12770.00,-108.00,0.00,-20962.00,-3801.00,7838.00,7838.00,0.00,4824.00,4932.00,-108.00,0.00,30.00,30.00,345.00,-315.00,-10325.00,15467.00,25792.00,-10219.00,-5058.00,5161.00,418.00,555.00,-137.00,0.00,0.00,0.00,-20962.00,-10950.00,1098.00,5196.00,-80.00,-217.00,12048.00,-3801.00
1991:Q1,-14884.00,-22474.00,26742.00,-15889.00,150.00,-3413.00,-21840.00,414.00,-21789.00,-685.00,0.00,220.00,6956.00,-7883.00,-7883.00,0.00,-14591.00,-13906.00,-685.00,0.00,414.00,414.00,360.00,54.00,4424.00,2408.00,-2016.00,-3767.00,-686.00,3081.00,437.00,150.00,287.00,0.00,0.00,0.00,220.00,22054.00,8450.00,-1769.00,-150.00,3413.00,-13604.00,6956.00
1991:Q2,94.00,-946.00,15440.00,-13477.00,233.00,-1156.00,-3439.00,-905.00,-845.00,-101.00,0.00,-1588.00,3533.00,920.00,920.00,0.00,-1866.00,-1765.00,-101.00,0.00,-905.00,-905.00,-2140.00,1235.00,6629.00,7911.00,1282.00,-5623.00,-3011.00,2612.00,2594.00,593.00,2001.00,0.00,0.00,0.00,-1588.00,10309.00,3923.00,-533.00,-233.00,1156.00,-6386.00,3533.00
1991:Q3,23376.00,8333.00,-2221.00,16812.00,228.00,224.00,17323.00,-1374.00,7925.00,408.00,0.00,10364.00,6053.00,3130.00,3130.00,0.00,5203.00,4795.00,408.00,0.00,-1374.00,-1374.00,-210.00,-1164.00,-3917.00,-1453.00,2464.00,12570.00,9685.00,-2885.00,-1711.00,-290.00,-1421.00,0.00,0.00,0.00,10364.00,2780.00,6414.00,813.00,-228.00,-224.00,3634.00,6053.00
1991:Q4,-2916.00,6855.00,-7544.00,-1109.00,139.00,-1257.00,228.00,402.00,6744.00,111.00,0.00,-7029.00,-3144.00,4846.00,4846.00,0.00,2009.00,1898.00,111.00,0.00,402.00,402.00,499.00,-97.00,-4153.00,-403.00,3750.00,-530.00,19373.00,19903.00,2346.00,2514.00,-168.00,0.00,0.00,0.00,-7029.00,-1279.00,5913.00,7939.00,-139.00,1257.00,7192.00,-3144.00
1992:Q1,18052.00,-4198.00,22768.00,2319.00,82.00,-2919.00,17398.00,-385.00,-4046.00,-152.00,0.00,21981.00,654.00,-4265.00,-4265.00,0.00,67.00,219.00,-152.00,0.00,-385.00,-385.00,-219.00,-166.00,15523.00,18320.00,2797.00,6110.00,-11119.00,-17229.00,-348.00,338.00,-686.00,0.00,0.00,0.00,21981.00,7968.00,-2458.00,-5949.00,-82.00,2919.00,-10426.00,654.00
1992:Q2,-13112.00,-6385.00,-7133.00,-716.00,100.00,1022.00,-11335.00,629.00,-6084.00,-301.00,0.00,-5579.00,-1777.00,355.00,355.00,0.00,-6740.00,-6439.00,-301.00,0.00,629.00,629.00,-678.00,1307.00,-11669.00,-7230.00,4439.00,5072.00,-1839.00,-6911.00,-1018.00,-1566.00,548.00,0.00,0.00,0.00,-5579.00,2341.00,3726.00,6625.00,-100.00,-1022.00,1385.00,-1777.00
