1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1985:Q3,10874.00,40.00,-408.00,0.00,-405.00,784.00,365.00,2651.00,1620.00,-3852.00,-443.00,1746.00,204.00,9356.00,0.00,-173.00,10917.00,-1388.00,10893.00
1985:Q4,10355.00,-540.00,-814.00,0.00,1854.00,9017.00,2466.00,4183.00,11746.00,-9378.00,2655.00,94.00,1162.00,-3073.00,0.00,4162.00,-21182.00,13947.00,10374.00
1986:Q1,8944.00,-160.00,1064.00,0.00,-50.00,11318.00,487.00,2211.00,1201.00,7419.00,188.00,-3727.00,321.00,-10.00,992.00,-10.00,6237.00,-7229.00,8967.00
1986:Q2,7829.00,-150.00,2527.00,0.00,413.00,-265.00,1018.00,-3487.00,-1879.00,4083.00,-435.00,-979.00,240.00,6478.00,465.00,-15.00,6723.00,-695.00,7850.00
1986:Q3,7277.00,-135.00,1570.00,0.00,85.00,6703.00,695.00,-1259.00,-583.00,7850.00,16.00,-8394.00,188.00,7244.00,155.00,-15.00,7447.00,-343.00,7297.00
1986:Q4,7463.00,-128.00,3497.00,0.00,654.00,-23138.00,1408.00,-4663.00,-3043.00,-16840.00,-939.00,3610.00,135.00,23772.00,1744.00,-24.00,10385.00,11667.00,7483.00
1987:Q1,8068.00,-90.00,475.00,0.00,2.00,-7884.00,1214.00,-3477.00,-1873.00,-3748.00,-1388.00,13981.00,342.00,2630.00,3320.00,-100.00,-13527.00,12937.00,8090.00
1987:Q2,9278.00,-60.00,2076.00,0.00,491.00,2780.00,1965.00,-6073.00,6944.00,-56.00,-758.00,-9412.00,350.00,13811.00,531.00,-300.00,9100.00,4480.00,9299.00
1987:Q3,10627.00,-40.00,655.00,0.00,81.00,4732.00,1543.00,1427.00,951.00,811.00,-638.00,-8480.00,297.00,14020.00,1348.00,-450.00,7008.00,6114.00,10649.00
1987:Q4,11784.00,-8.00,-2112.00,0.00,-714.00,6144.00,420.00,2394.00,1597.00,1733.00,-518.00,-3781.00,-123.00,12896.00,-303.00,-647.00,35195.00,-21349.00,11807.00
1988:Q1,12551.00,50.00,-3297.00,0.00,-183.00,1497.00,-1884.00,-5779.00,7921.00,1239.00,1100.00,6257.00,-233.00,7360.00,-4363.00,-700.00,15219.00,-2796.00,12572.00
1988:Q2,13050.00,250.00,1533.00,0.00,1346.00,881.00,324.00,157.00,128.00,272.00,1051.00,-6.00,-117.00,8112.00,-2709.00,-400.00,2285.00,8936.00,13072.00
1988:Q3,13179.00,800.00,-3473.00,0.00,-264.00,16258.00,-1840.00,9293.00,2148.00,6657.00,2011.00,-7358.00,-169.00,5374.00,-4971.00,-350.00,3277.00,7418.00,13201.00
1988:Q4,12710.00,828.00,1777.00,0.00,720.00,3846.00,-476.00,-2011.00,3317.00,3016.00,1703.00,697.00,-125.00,3264.00,-3118.00,1106.00,715.00,4561.00,12732.00
1989:Q1,11810.00,400.00,3814.00,0.00,575.00,6432.00,-37.00,-4976.00,10164.00,1281.00,1065.00,-9533.00,-61.00,9118.00,-107.00,1100.00,7698.00,427.00,11833.00
1989:Q2,11437.00,-200.00,1723.00,0.00,-185.00,8883.00,-913.00,3949.00,3532.00,2315.00,1353.00,-4086.00,-30.00,3979.00,-511.00,1125.00,5221.00,-1856.00,11460.00
1989:Q3,11445.00,-500.00,4526.00,0.00,863.00,7933.00,185.00,3317.00,2900.00,1531.00,1330.00,-3083.00,18.00,358.00,636.00,1150.00,7879.00,-9307.00,11469.00
1989:Q4,11776.00,-669.00,-460.00,0.00,-976.00,12702.00,-1726.00,5600.00,5183.00,3645.00,1861.00,-5717.00,98.00,4937.00,-1905.00,1066.00,1790.00,3986.00,11800.00
1990:Q1,12089.00,-400.00,-1601.00,0.00,-466.00,2750.00,-466.00,-8500.00,10425.00,1291.00,76.00,3425.00,106.00,8199.00,-1840.00,950.00,15243.00,-6154.00,12109.00
1990:Q2,12829.00,-200.00,-667.00,0.00,-117.00,10493.00,-117.00,3277.00,3681.00,3652.00,531.00,-3183.00,223.00,5749.00,-1145.00,450.00,5501.00,943.00,12849.00
1990:Q3,13425.00,100.00,-945.00,0.00,-240.00,9830.00,-240.00,3137.00,3510.00,3423.00,490.00,-5193.00,-19.00,9402.00,-2222.00,550.00,17234.00,-6160.00,13445.00
1990:Q4,13625.00,-19.00,-2333.00,0.00,-906.00,7432.00,-906.00,2644.00,2907.00,2787.00,373.00,5188.00,84.00,3806.00,-1007.00,853.00,17206.00,-13246.00,13644.00
1991:Q1,13304.00,-10.00,-399.00,0.00,-478.00,8378.00,-478.00,-9078.00,13216.00,4718.00,-1647.00,1866.00,294.00,5300.00,-806.00,1750.00,6028.00,-1672.00,13319.00
1991:Q2,13239.00,-15.00,1231.00,0.00,327.00,-802.00,327.00,-1002.00,-1713.00,1586.00,-1959.00,3869.00,308.00,10280.00,-841.00,2500.00,2895.00,5726.00,13253.00
1991:Q3,13019.00,-15.00,1288.00,0.00,404.00,12505.00,404.00,2533.00,3591.00,5977.00,-1287.00,-3843.00,370.00,3597.00,-701.00,2250.00,2381.00,-333.00,13032.00
1991:Q4,12579.00,-10.00,3338.00,0.00,1584.00,-545.00,1584.00,-1365.00,-2256.00,1492.00,-1858.00,78.00,441.00,9551.00,148.00,1663.00,13361.00,-5621.00,12591.00
1992:Q1,12051.00,-3.00,-2716.00,0.00,-410.00,6244.00,-410.00,-10831.00,12005.00,5480.00,-782.00,-18852.00,1084.00,27486.00,-1679.00,1407.00,37657.00,-9899.00,12063.00
1992:Q2,11822.00,10.00,-2034.00,0.00,-71.00,3320.00,-71.00,-381.00,-765.00,4537.00,-879.00,6930.00,1260.00,3286.00,-585.00,1342.00,-2239.00,4768.00,11834.00
1992:Q3,11988.00,12.00,-2414.00,0.00,-411.00,6481.00,-411.00,395.00,673.00,5824.00,-713.00,-10271.00,-515.00,19819.00,-5436.00,1367.00,25408.00,-1520.00,12000.00
1992:Q4,12280.00,5.00,-1968.00,0.00,-172.00,4168.00,-172.00,-207.00,-445.00,4992.00,-733.00,3179.00,970.00,6831.00,-7278.00,1451.00,12710.00,-52.00,12293.00
1993:Q1,12409.00,-6.00,1710.00,0.00,193.00,9647.00,193.00,-10138.00,14935.00,4657.00,-130.00,15733.00,672.00,-15410.00,-1689.00,1567.00,-17107.00,1819.00,12422.00
1993:Q2,12915.00,-12.00,1302.00,0.00,-157.00,4236.00,-157.00,404.00,1082.00,2907.00,-275.00,-6380.00,1313.00,12888.00,-2690.00,1767.00,14471.00,-660.00,12927.00
1993:Q3,13261.00,-17.00,1183.00,0.00,-260.00,10652.00,-260.00,9677.00,-3947.00,5182.00,-91.00,-7992.00,1191.00,8595.00,-2582.00,1967.00,10316.00,-1106.00,13273.00
1993:Q4,13277.00,30.00,2254.00,0.00,207.00,-204.00,207.00,-5540.00,3877.00,1252.00,-904.00,9073.00,1447.00,1374.00,-1184.00,2067.00,-17.00,508.00,13290.00
1994:Q1,12928.00,123.00,1666.00,0.00,-1354.00,-404.00,-1354.00,-2775.00,3666.00,59.00,-529.00,-9143.00,1400.00,21169.00,-290.00,1800.00,26039.00,-6380.00,12940.00
1994:Q2,13047.00,172.00,1966.00,0.00,-1083.00,13603.00,-1083.00,3942.00,9337.00,1407.00,-423.00,4609.00,1152.00,-6949.00,740.00,1600.00,-14820.00,5531.00,13060.00
1994:Q3,13315.00,173.00,2129.00,0.00,-939.00,15610.00,-939.00,6319.00,11546.00,-1316.00,-648.00,9477.00,1130.00,-13617.00,-3737.00,1400.00,-13323.00,2043.00,13328.00
1994:Q4,13563.00,319.00,7301.00,0.00,-812.00,10497.00,-812.00,2630.00,6137.00,2542.00,-2149.00,-8749.00,12558.00,-5402.00,11725.00,1375.00,-16314.00,-2188.00,13577.00
1995:Q1,13475.00,66.00,2022.00,0.00,-107.00,6123.00,-107.00,539.00,1149.00,4542.00,29.00,-6586.00,4808.00,7120.00,-5665.00,410.00,12693.00,-318.00,13490.00
1995:Q2,13636.00,69.00,2073.00,0.00,-108.00,4103.00,-108.00,154.00,252.00,3805.00,29.00,-8872.00,3962.00,12380.00,-953.00,411.00,13240.00,-318.00,13651.00
1995:Q3,13439.00,69.00,2100.00,0.00,-107.00,5186.00,-107.00,338.00,678.00,4277.00,29.00,-24999.00,2453.00,28708.00,-1910.00,410.00,30526.00,-318.00,13455.00
1995:Q4,12783.00,69.00,2077.00,0.00,-108.00,6309.00,-108.00,524.00,1115.00,4778.00,29.00,-19731.00,2940.00,21198.00,-2158.00,411.00,23263.00,-318.00,12798.00
1996:Q1,11949.00,73.00,3454.00,0.00,843.00,1526.00,843.00,-515.00,-1309.00,2507.00,29.00,-20021.00,1752.00,24293.00,1024.00,410.00,20327.00,2532.00,11962.00
1996:Q2,11477.00,71.00,3420.00,0.00,843.00,5140.00,843.00,117.00,163.00,4017.00,28.00,-21465.00,1683.00,21757.00,1024.00,410.00,17791.00,2532.00,11491.00
1996:Q3,11602.00,71.00,3444.00,0.00,842.00,-10085.00,842.00,-3011.00,-4632.00,-3284.00,30.00,-13493.00,1574.00,29219.00,2264.00,410.00,24013.00,2532.00,11617.00
1996:Q4,12077.00,-65.00,3947.00,0.00,479.00,-7833.00,479.00,-1671.00,-6510.00,-131.00,-44.00,-8107.00,2621.00,21079.00,-1630.00,409.00,20862.00,1438.00,12093.00
1997:Q1,12475.00,214.00,5002.00,0.00,-425.00,7524.00,-424.00,720.00,1573.00,5655.00,32.00,-24433.00,4285.00,20276.00,-2174.00,2137.00,21581.00,-1268.00,12490.00
1997:Q2,13192.00,106.00,4171.00,0.00,328.00,8442.00,328.00,744.00,1626.00,5744.00,33.00,-24008.00,-2205.00,26325.00,-1689.00,1156.00,25869.00,989.00,13207.00
1997:Q3,13569.00,334.00,4578.00,0.00,-177.00,9489.00,-176.00,1005.00,2238.00,6422.00,51.00,-23362.00,1002.00,21654.00,-2545.00,1152.00,23573.00,-526.00,13585.00
1997:Q4,13406.00,-231.00,3005.00,0.00,341.00,11366.00,344.00,750.00,1642.00,8630.00,384.00,-33502.00,4171.00,27872.00,1135.00,927.00,24778.00,1032.00,13423.00
1998:Q1,12773.00,118.00,4451.00,0.00,70.00,-8694.00,77.00,-5623.00,-4750.00,1602.00,-20.00,-12465.00,-518.00,29831.00,-1041.00,2713.00,27934.00,225.00,12792.00
1998:Q2,12615.00,114.00,4259.00,0.00,48.00,-10902.00,63.00,-4786.00,-3302.00,-2877.00,-7.00,-16886.00,5341.00,30648.00,-2453.00,2688.00,30243.00,170.00,12635.00
1998:Q3,12702.00,113.00,3961.00,0.00,5.00,-7849.00,36.00,-5185.00,-4943.00,2243.00,-3.00,-20679.00,10829.00,26325.00,1130.00,2559.00,22572.00,64.00,12722.00
1998:Q4,12911.00,212.00,3772.00,0.00,-82.00,4121.00,-29.00,-5030.00,-5246.00,14426.00,-346.00,-2506.00,-7841.00,15581.00,-100.00,76.00,15765.00,-160.00,12931.00
1999:Q1,12890.00,-557.00,-3236.00,0.00,177.00,15026.00,266.00,4011.00,6095.00,4654.00,1.00,-43382.00,5045.00,39816.00,-1164.00,-402.00,39464.00,1918.00,12908.00
1999:Q2,13131.00,200.00,-3790.00,0.00,30.00,26579.00,168.00,7809.00,8399.00,10203.00,2.00,-36134.00,-1416.00,27660.00,-2654.00,-1255.00,28767.00,2802.00,13148.00
1999:Q3,13007.00,151.00,-4725.00,0.00,-153.00,19221.00,46.00,6977.00,5901.00,6297.00,1.00,-33196.00,11202.00,20506.00,-1428.00,-2325.00,21915.00,2344.00,13023.00
1999:Q4,12415.00,428.00,-7953.00,0.00,-362.00,28207.00,-94.00,-151.00,10054.00,18398.00,1.00,-16197.00,-8919.00,17210.00,-6180.00,-3542.00,25110.00,1822.00,12432.00
2000:Q1,11691.00,122.00,-2648.00,0.00,-1276.00,-16105.00,-937.00,-2480.00,-4822.00,-7866.00,-96.00,37049.00,1835.00,-7190.00,204.00,-1942.00,-1291.00,-4161.00,11703.00
2000:Q2,11415.00,205.00,-8825.00,0.00,-1976.00,-25964.00,-1576.00,-1976.00,-8312.00,-14100.00,-264.00,2629.00,14488.00,31122.00,-599.00,-6472.00,42718.00,-4525.00,11428.00
2000:Q3,11880.00,455.00,-6472.00,0.00,-2620.00,-32263.00,-2177.00,-4255.00,-7967.00,-17864.00,-350.00,13928.00,15767.00,23435.00,-121.00,-4747.00,35532.00,-7229.00,11894.00
2000:Q4,12812.00,452.00,-5765.00,0.00,-3166.00,-48101.00,-2715.00,-2962.00,-16175.00,-26249.00,-551.00,31520.00,9653.00,28770.00,477.00,-4229.00,40979.00,-8457.00,12826.00
2001:Q1,13632.00,109.00,-11179.00,0.00,1566.00,13819.00,1990.00,4465.00,14909.00,-7545.00,854.00,-19901.00,-15782.00,44146.00,-1357.00,-8199.00,48661.00,5041.00,13646.00
2001:Q2,14687.00,140.00,-7060.00,0.00,-1152.00,-9713.00,-794.00,-1065.00,-2903.00,-4951.00,-84.00,29798.00,-14550.00,17308.00,-2499.00,-5178.00,28481.00,-3496.00,14701.00
2001:Q3,15188.00,168.00,-8237.00,0.00,-1027.00,-9256.00,-770.00,-1341.00,-3544.00,-3601.00,-101.00,18742.00,11294.00,3605.00,-5971.00,-6041.00,18516.00,-2899.00,15203.00
2001:Q4,14927.00,190.00,-8648.00,0.00,-853.00,-15068.00,-720.00,-2412.00,-6704.00,-5232.00,-44.00,10921.00,1462.00,26967.00,3501.00,-6343.00,31243.00,-1434.00,14939.00
2002:Q1,14119.00,-321.00,-2622.00,0.00,-708.00,-1614.00,-931.00,-1537.00,-5800.00,6654.00,174.00,-12600.00,18598.00,13212.00,3369.00,-1523.00,16486.00,-5120.00,14124.00
2002:Q2,13932.00,35.00,-1854.00,0.00,-46.00,11204.00,-326.00,-2619.00,3891.00,10258.00,-38.00,-12177.00,-1139.00,17947.00,9128.00,-2486.00,6918.00,4387.00,13936.00
2002:Q3,14245.00,50.00,-1536.00,0.00,202.00,-19674.00,-145.00,-2776.00,-7722.00,-9031.00,104.00,11086.00,3318.00,20695.00,2894.00,4702.00,11443.00,1656.00,14248.00
2002:Q4,14917.00,30.00,488.00,0.00,-76.00,-26596.00,-18.00,-5766.00,-8262.00,-12550.00,-25.00,-2259.00,-549.00,43904.00,6591.00,-5198.00,45989.00,-3478.00,14920.00
2003:Q1,15372.00,15.00,-4265.00,0.00,269.00,18503.00,196.00,6285.00,6249.00,5773.00,-133.00,25383.00,-18765.00,-5635.00,-771.00,2972.00,-10816.00,2980.00,15376.00
2003:Q2,16057.00,17.00,3357.00,0.00,286.00,16227.00,-2709.00,6147.00,7709.00,5080.00,-103.00,-11556.00,-7536.00,15365.00,5179.00,-2951.00,12944.00,193.00,16061.00
2003:Q3,16110.00,16.00,-2402.00,0.00,209.00,14298.00,-217.00,-2890.00,11030.00,6375.00,31.00,-17095.00,-7776.00,28829.00,-2114.00,-1354.00,36723.00,-4426.00,16114.00
2003:Q4,15356.00,20.00,5603.00,0.00,330.00,24347.00,1866.00,4804.00,10580.00,7097.00,132.00,-31678.00,-7570.00,24172.00,6508.00,1307.00,17704.00,-1347.00,15360.00
2004:Q1,14239.00,10.00,-2173.00,0.00,241.00,1855.00,-161.00,-3089.00,1029.00,4076.00,56.00,6175.00,4401.00,3674.00,-9973.00,-1162.00,13076.00,1733.00,14268.00
2004:Q2,13615.00,19.00,-8587.00,0.00,515.00,-949.00,30.00,306.00,3236.00,-4521.00,-40.00,-16787.00,5409.00,34035.00,3673.00,3443.00,20936.00,5983.00,13645.00
2004:Q3,13871.00,18.00,1835.00,0.00,207.00,-7112.00,157.00,-3325.00,2672.00,-6616.00,-30.00,9901.00,-2382.00,11434.00,-10910.00,-3862.00,30399.00,-4193.00,13902.00
2004:Q4,14719.00,21.00,4141.00,0.00,-526.00,-4184.00,-328.00,-833.00,765.00,-3788.00,-80.00,-11920.00,3812.00,23455.00,1913.00,-406.00,19923.00,2025.00,14751.00
2005:Q1,15500.00,24.00,-1644.00,0.00,818.00,5365.00,571.00,897.00,2192.00,1705.00,-74.00,-11921.00,-1455.00,24387.00,22.00,-1030.00,26477.00,-1082.00,15521.00
2005:Q2,16550.00,29.00,3589.00,0.00,-62.00,6356.00,-10.00,826.00,-401.00,5941.00,-67.00,-13444.00,-1295.00,21444.00,-4077.00,-2004.00,28629.00,-1104.00,16572.00
2005:Q3,16947.00,43.00,3426.00,0.00,-97.00,6985.00,-19.00,417.00,2527.00,4060.00,-55.00,-9682.00,-2817.00,19144.00,-2348.00,2075.00,20633.00,-1216.00,16969.00
2005:Q4,16428.00,43.00,247.00,0.00,37.00,15333.00,71.00,-713.00,11762.00,4213.00,-24.00,-13906.00,-1416.00,16114.00,-2155.00,-946.00,17311.00,1904.00,16452.00
2006:Q1,15256.00,56.00,-903.00,0.00,189.00,-3023.00,185.00,-28.00,-3019.00,-161.00,-16.00,-9365.00,-5031.00,33349.00,-7643.00,-160.00,41269.00,-117.00,15264.00
2006:Q2,14678.00,52.00,375.00,0.00,51.00,7731.00,51.00,664.00,-25.00,7041.00,-24.00,-15549.00,-1495.00,23537.00,-7644.00,-9.00,31324.00,-134.00,14687.00
2006:Q3,14562.00,55.00,444.00,0.00,54.00,17301.00,55.00,4602.00,2792.00,9852.00,-18.00,-36978.00,-551.00,34255.00,-7643.00,-7.00,35008.00,6897.00,14572.00
2006:Q4,14830.00,56.00,449.00,0.00,55.00,12344.00,56.00,6608.00,2810.00,2870.00,-18.00,-46030.00,6924.00,41050.00,-7643.00,-7.00,40803.00,7897.00,14840.00
2007:Q1,14997.00,191.00,853.00,108.00,59.00,5354.00,973.00,-477.00,1008.00,3850.00,428.00,3795.00,105.00,4104.00,470.00,616.00,150.00,2868.00,15012.00
2007:Q2,15573.00,191.00,853.00,107.00,60.00,5355.00,973.00,-478.00,1009.00,3851.00,428.00,3795.00,105.00,4679.00,470.00,617.00,724.00,2868.00,15589.00
2007:Q3,15766.00,191.00,853.00,108.00,60.00,5354.00,973.00,-477.00,1008.00,3850.00,428.00,3795.00,105.00,4872.00,469.00,617.00,919.00,2867.00,15783.00
2007:Q4,15357.00,190.00,853.00,108.00,60.00,5353.00,972.00,-477.00,1008.00,3850.00,428.00,3795.00,105.00,4465.00,470.00,617.00,510.00,2868.00,15375.00
2008:Q1,14629.00,-1052.00,-1365.00,-3787.00,-243.00,-11320.00,-1987.00,-2729.00,-5826.00,-778.00,-1916.00,-17536.00,12126.00,39722.00,820.00,4177.00,32175.00,2550.00,14633.00
2008:Q2,14163.00,-1052.00,-1365.00,-3787.00,-243.00,-11320.00,-1987.00,-2729.00,-5825.00,-779.00,-1915.00,-17536.00,12126.00,39255.00,820.00,4177.00,31709.00,2549.00,14167.00
2008:Q3,14208.00,-1053.00,-1365.00,-3787.00,-242.00,-11320.00,-1987.00,-2728.00,-5826.00,-779.00,-1915.00,-17536.00,12126.00,39300.00,819.00,4177.00,31754.00,2550.00,14212.00
2008:Q4,14453.00,-1052.00,-1365.00,-3787.00,-243.00,-11319.00,-1986.00,-2729.00,-5826.00,-778.00,-1916.00,-17536.00,12126.00,39545.00,820.00,4178.00,31997.00,2550.00,14456.00
2009:Q1,14461.00,-657.00,849.00,91.00,39.00,1514.00,791.00,3187.00,-1639.00,-825.00,-488.00,-10451.00,-96.00,23660.00,-757.00,-1337.00,19059.00,6695.00,14458.00
2009:Q2,14728.00,-656.00,850.00,90.00,39.00,1513.00,792.00,3186.00,-1639.00,-826.00,-488.00,-10451.00,-96.00,23927.00,-757.00,-1336.00,19325.00,6695.00,14724.00
2009:Q3,14512.00,-657.00,849.00,91.00,38.00,1514.00,792.00,3187.00,-1640.00,-825.00,-488.00,-10451.00,-96.00,23712.00,-757.00,-1336.00,19109.00,6696.00,14507.00
2009:Q4,13659.00,-656.00,849.00,90.00,39.00,1515.00,792.00,3187.00,-1639.00,-825.00,-488.00,-10451.00,-96.00,22857.00,-758.00,-1336.00,18256.00,6695.00,13654.00
2010:Q1,12391.00,666.00,-55.00,-1287.00,-59.00,17624.00,-247.00,1838.00,680.00,15353.00,293.00,-1031.00,-1699.00,-2062.00,-1988.00,3341.00,-5737.00,2322.00,12386.00
2010:Q2,11747.00,665.00,-55.00,-1287.00,-59.00,17624.00,-247.00,1837.00,680.00,15354.00,293.00,-1031.00,-1699.00,-2704.00,-1988.00,3340.00,-6378.00,2322.00,11743.00
2010:Q3,11594.00,666.00,-55.00,-1287.00,-59.00,17625.00,-247.00,1838.00,681.00,15353.00,293.00,-1031.00,-1699.00,-2859.00,-1988.00,3341.00,-6533.00,2321.00,11590.00
2010:Q4,11817.00,665.00,-55.00,-1288.00,-59.00,17624.00,-247.00,1838.00,680.00,15353.00,293.00,-1031.00,-1699.00,-2633.00,-1989.00,3340.00,-6306.00,2322.00,11813.00
2011:Q1,11922.00,443.00,302.00,-85.00,9.00,20115.00,265.00,8233.00,178.00,11439.00,-607.00,-18170.00,4789.00,5126.00,3174.00,418.00,-3776.00,5310.00,11917.00
2011:Q2,12186.00,442.00,303.00,-85.00,9.00,20115.00,266.00,8232.00,178.00,11439.00,-608.00,-18170.00,4789.00,5391.00,3174.00,418.00,-3511.00,5310.00,12181.00
2011:Q3,11853.00,443.00,302.00,-85.00,9.00,20115.00,265.00,8233.00,178.00,11439.00,-607.00,-18170.00,4789.00,5057.00,3174.00,418.00,-3844.00,5309.00,11849.00
2011:Q4,10672.00,443.00,302.00,-85.00,9.00,20115.00,265.00,8233.00,178.00,11439.00,-607.00,-18170.00,4789.00,3876.00,3174.00,418.00,-5026.00,5310.00,10668.00
2012:Q1,8837.00,-261.00,-834.00,-997.00,-79.00,20975.00,-908.00,8993.00,-2276.00,15166.00,-28.00,-2748.00,-9301.00,2110.00,-2495.00,-3096.00,2552.00,5149.00,8847.00
2012:Q2,6786.00,-260.00,-833.00,-997.00,-78.00,20976.00,-908.00,8993.00,-2276.00,15167.00,-29.00,-2748.00,-9301.00,56.00,-2495.00,-3096.00,499.00,5148.00,6796.00
2012:Q3,4597.00,-261.00,-834.00,-996.00,-79.00,20976.00,-909.00,8994.00,-2275.00,15166.00,-28.00,-2748.00,-9301.00,-2133.00,-2495.00,-3096.00,-1691.00,5149.00,4607.00
2012:Q4,2311.00,-261.00,-833.00,-997.00,-78.00,20976.00,-908.00,8993.00,-2276.00,15167.00,-28.00,-2748.00,-9301.00,-4419.00,-2495.00,-3095.00,-3977.00,5148.00,2321.00
2013:Q1,207.00,70.00,1115.00,1334.00,105.00,18578.00,1216.00,-666.00,-1542.00,19570.00,-269.00,-46522.00,-1592.00,27388.00,-908.00,-1034.00,29421.00,-91.00,201.00
2013:Q2,-1581.00,71.00,1116.00,1334.00,105.00,18577.00,1215.00,-666.00,-1543.00,19571.00,-269.00,-46522.00,-1592.00,25599.00,-908.00,-1033.00,27632.00,-92.00,-1587.00
2013:Q3,-2988.00,70.00,1116.00,1334.00,105.00,18579.00,1216.00,-666.00,-1542.00,19571.00,-269.00,-46522.00,-1592.00,24191.00,-908.00,-1033.00,26223.00,-91.00,-2994.00
2013:Q4,-3931.00,70.00,1115.00,1334.00,105.00,18578.00,1216.00,-666.00,-1542.00,19570.00,-269.00,-46522.00,-1592.00,23250.00,-908.00,-1033.00,25283.00,-92.00,-3937.00
2014:Q1,-4441.00,537.00,491.00,587.00,47.00,3627.00,534.00,-1262.00,-710.00,5065.00,26.00,-35383.00,245.00,25382.00,-754.00,-971.00,22008.00,5099.00,-4445.00
2014:Q2,-4902.00,537.00,491.00,586.00,46.00,3630.00,535.00,-1261.00,-710.00,5066.00,26.00,-35383.00,245.00,24920.00,-753.00,-971.00,21545.00,5099.00,-4906.00
2014:Q3,-5322.00,537.00,491.00,587.00,46.00,3629.00,535.00,-1262.00,-709.00,5065.00,26.00,-35383.00,245.00,24500.00,-754.00,-970.00,21125.00,5099.00,-5326.00
2014:Q4,-5773.00,537.00,491.00,587.00,46.00,3627.00,534.00,-1262.00,-710.00,5065.00,26.00,-35383.00,245.00,24051.00,-754.00,-971.00,20677.00,5099.00,-5777.00
2015:Q1,-6297.00,201.00,125.00,-35.00,-75.00,5827.00,304.00,1583.00,-735.00,4675.00,-299.00,-27130.00,-2772.00,17861.00,-676.00,-1334.00,17358.00,2513.00,-6300.00
2015:Q2,-7364.00,176.00,197.00,-137.00,-54.00,4854.00,215.00,1125.00,-856.00,4370.00,-754.00,-27568.00,-2192.00,18114.00,-1597.00,-996.00,17510.00,3197.00,-7367.00
2015:Q3,-8955.00,201.00,105.00,-59.00,-74.00,5265.00,287.00,1493.00,-931.00,4416.00,-550.00,-28513.00,-1913.00,16583.00,-1739.00,-1289.00,17230.00,2381.00,-8958.00
2015:Q4,-11104.00,206.00,108.00,-58.00,-45.00,5586.00,292.00,1523.00,-735.00,4506.00,-404.00,-28826.00,-2657.00,14986.00,-1383.00,-861.00,14801.00,2429.00,-11108.00
2016:Q1,-11105.00,172.00,171.00,-70.00,-77.00,5990.00,19.00,1335.00,-881.00,5517.00,-414.00,-27132.00,-2560.00,12816.00,-2473.00,-2062.00,14377.00,2974.00,-11108.00
2016:Q2,-11104.00,147.00,97.00,-155.00,-81.00,4863.00,-63.00,1447.00,-816.00,4295.00,-428.00,-26943.00,-2010.00,13406.00,-2577.00,-2037.00,14284.00,3736.00,-11108.00
