1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1978:Q2,695.00,270.00,11820.00,0.00,0.00,-1412.00,0.00,-924.00,-488.00,0.00,0.00,10736.00,0.00,-224.00,10960.00,0.00,2496.00,11524.00,4328.00,6828.00,620.00,6064.00,144.00,0.00,0.00,368.00,129.00
1978:Q3,680.00,282.00,5856.00,0.00,0.00,-780.00,0.00,-512.00,-268.00,0.00,0.00,5048.00,0.00,-764.00,5812.00,0.00,1588.00,5432.00,1192.00,4624.00,312.00,4184.00,128.00,0.00,0.00,-384.00,-26.00
1978:Q4,638.00,295.00,6676.00,0.00,0.00,-1072.00,0.00,-672.00,-400.00,0.00,0.00,5220.00,0.00,-940.00,6160.00,0.00,2528.00,6220.00,1556.00,4928.00,396.00,4388.00,144.00,0.00,0.00,-264.00,-113.00
1979:Q1,578.00,314.00,5428.00,0.00,0.00,-324.00,0.00,180.00,-504.00,0.00,0.00,5368.00,0.00,1008.00,4360.00,0.00,384.00,5308.00,-948.00,5352.00,356.00,4852.00,144.00,0.00,0.00,904.00,144.00
1979:Q2,517.00,319.00,2136.00,0.00,0.00,-1064.00,0.00,364.00,-1428.00,0.00,0.00,1364.00,0.00,-848.00,2212.00,0.00,1836.00,2016.00,-4640.00,6196.00,676.00,5376.00,144.00,0.00,0.00,460.00,78.00
1979:Q3,443.00,335.00,4932.00,0.00,0.00,-608.00,0.00,96.00,-704.00,0.00,0.00,3784.00,0.00,-20.00,3804.00,0.00,1756.00,4732.00,-820.00,6360.00,416.00,5800.00,144.00,0.00,0.00,-808.00,-92.00
1979:Q4,399.00,338.00,1256.00,0.00,0.00,-2284.00,0.00,-1048.00,-1236.00,0.00,0.00,708.00,0.00,2220.00,-1512.00,0.00,2832.00,896.00,1516.00,-264.00,60.00,-468.00,144.00,0.00,0.00,-356.00,-299.00
1980:Q1,329.00,389.00,3932.00,0.00,344.00,-2328.00,0.00,-104.00,-2224.00,0.00,0.00,1656.00,0.00,5784.00,-4128.00,0.00,4260.00,4136.00,5796.00,-9444.00,1032.00,-10620.00,144.00,0.00,0.00,7784.00,144.00
1980:Q2,293.00,375.00,-5180.00,0.00,468.00,1888.00,0.00,808.00,1080.00,0.00,0.00,-11692.00,0.00,580.00,-12272.00,0.00,4156.00,-4892.00,-11588.00,5572.00,828.00,4600.00,144.00,0.00,0.00,1124.00,206.00
1980:Q3,344.00,386.00,4408.00,0.00,984.00,3084.00,0.00,528.00,2556.00,0.00,0.00,-1584.00,0.00,-1164.00,-420.00,0.00,1924.00,4132.00,-6280.00,16052.00,1580.00,14328.00,144.00,0.00,0.00,-5640.00,-318.00
1980:Q4,445.00,401.00,9828.00,0.00,1132.00,1292.00,0.00,24.00,1268.00,0.00,0.00,4460.00,0.00,972.00,3488.00,0.00,2944.00,9684.00,2032.00,4784.00,3888.00,532.00,364.00,0.00,0.00,2868.00,-100.00
1981:Q1,570.00,402.00,2512.00,0.00,1588.00,488.00,0.00,136.00,352.00,0.00,0.00,3688.00,0.00,-244.00,3932.00,0.00,-3252.00,2892.00,1240.00,1720.00,544.00,1088.00,88.00,0.00,0.00,-68.00,548.00
1981:Q2,713.00,417.00,1564.00,0.00,1988.00,-2072.00,0.00,-64.00,-2008.00,0.00,0.00,3476.00,0.00,-1916.00,5392.00,0.00,-1828.00,1456.00,1244.00,1288.00,916.00,280.00,92.00,0.00,0.00,-1076.00,188.00
1981:Q3,810.00,434.00,5788.00,0.00,1304.00,-1232.00,0.00,-368.00,-864.00,0.00,0.00,1308.00,0.00,-1280.00,2588.00,0.00,4408.00,5036.00,1024.00,2476.00,252.00,2228.00,-4.00,0.00,0.00,1536.00,-376.00
1981:Q4,850.00,447.00,1316.00,0.00,1780.00,4192.00,0.00,596.00,3596.00,0.00,0.00,-1672.00,0.00,-396.00,-1276.00,0.00,-2984.00,860.00,-5264.00,6116.00,660.00,5308.00,148.00,0.00,0.00,8.00,-53.00
1982:Q1,790.00,469.00,-6892.00,0.00,-1492.00,892.00,0.00,452.00,440.00,0.00,0.00,960.00,0.00,-1344.00,2304.00,0.00,-7252.00,-5648.00,-7820.00,3096.00,1136.00,1416.00,544.00,0.00,0.00,-924.00,1565.00
1982:Q2,735.00,457.00,1328.00,0.00,952.00,-904.00,0.00,304.00,-1208.00,0.00,0.00,-344.00,0.00,-980.00,636.00,0.00,1624.00,608.00,-2968.00,3372.00,1656.00,1440.00,276.00,0.00,0.00,204.00,-442.00
1982:Q3,723.00,446.00,4504.00,0.00,2368.00,-2304.00,0.00,-468.00,-1836.00,0.00,0.00,1860.00,0.00,-600.00,2460.00,0.00,2580.00,2068.00,-9572.00,11904.00,1344.00,10404.00,156.00,0.00,0.00,-264.00,-2159.00
1982:Q4,739.00,438.00,11344.00,0.00,1328.00,7080.00,0.00,760.00,6320.00,0.00,0.00,1924.00,0.00,-1076.00,3000.00,0.00,1012.00,9688.00,-10124.00,22428.00,3216.00,19540.00,-328.00,0.00,0.00,-2616.00,-1355.00
1983:Q1,838.00,438.00,-7248.00,0.00,-4640.00,-160.00,0.00,1068.00,-1228.00,0.00,0.00,6176.00,0.00,1720.00,4456.00,0.00,-8624.00,-4048.00,-16712.00,11628.00,2824.00,9076.00,-272.00,0.00,0.00,1036.00,3600.00
1983:Q2,861.00,447.00,14156.00,0.00,872.00,12476.00,0.00,5480.00,6996.00,0.00,0.00,7880.00,0.00,2520.00,5360.00,0.00,-7072.00,14696.00,1792.00,11564.00,3060.00,8576.00,-72.00,0.00,0.00,1340.00,954.00
1983:Q3,982.00,467.00,27600.00,0.00,4652.00,4284.00,0.00,1200.00,3084.00,0.00,0.00,10564.00,0.00,1368.00,9196.00,0.00,8100.00,24464.00,9504.00,15668.00,1748.00,13724.00,196.00,0.00,0.00,-708.00,-2621.00
1983:Q4,1158.00,500.00,18460.00,0.00,3452.00,-4020.00,0.00,-2116.00,-1904.00,0.00,0.00,11380.00,0.00,1172.00,10208.00,0.00,7648.00,16304.00,-2768.00,20740.00,1476.00,19200.00,64.00,0.00,0.00,-1668.00,-1498.00
1984:Q1,1351.00,501.00,10744.00,0.00,-772.00,1748.00,476.00,1360.00,-88.00,0.00,0.00,20316.00,0.00,4444.00,15872.00,0.00,-10548.00,17108.00,992.00,15564.00,972.00,14396.00,196.00,0.00,0.00,552.00,7214.00
1984:Q2,1516.00,527.00,14632.00,0.00,-1812.00,3120.00,248.00,2076.00,796.00,0.00,0.00,16244.00,0.00,3432.00,12812.00,0.00,-2920.00,13592.00,-1832.00,12728.00,2164.00,11028.00,-464.00,0.00,0.00,2696.00,-51.00
1984:Q3,1610.00,544.00,15632.00,0.00,1236.00,308.00,-112.00,1168.00,-748.00,0.00,0.00,10132.00,0.00,2016.00,8116.00,0.00,3956.00,10652.00,972.00,11284.00,1988.00,8960.00,336.00,0.00,0.00,-1604.00,-3914.00
1984:Q4,1613.00,558.00,18844.00,0.00,2724.00,-3512.00,-364.00,-1576.00,-1572.00,0.00,0.00,12908.00,0.00,2720.00,10188.00,0.00,6724.00,15816.00,3036.00,12024.00,856.00,10752.00,416.00,0.00,0.00,756.00,-1973.00
1985:Q1,1482.00,597.00,10488.00,0.00,-1448.00,6172.00,364.00,4856.00,952.00,0.00,0.00,12828.00,0.00,868.00,11960.00,0.00,-7064.00,16436.00,-3164.00,18160.00,2560.00,15280.00,320.00,0.00,0.00,1440.00,6833.00
1985:Q2,1368.00,606.00,20024.00,0.00,8028.00,3448.00,-108.00,2868.00,688.00,0.00,0.00,10332.00,0.00,3308.00,7024.00,0.00,-1784.00,17216.00,-5184.00,22972.00,4188.00,18492.00,292.00,0.00,0.00,-572.00,-2046.00
1985:Q3,1411.00,599.00,24652.00,0.00,5872.00,3064.00,264.00,1232.00,1568.00,0.00,0.00,6148.00,0.00,4140.00,2008.00,0.00,9568.00,18804.00,-6740.00,30352.00,2436.00,27648.00,268.00,0.00,0.00,-4808.00,-5036.00
1985:Q4,1434.00,613.00,18248.00,0.00,2516.00,2068.00,-64.00,812.00,1320.00,0.00,0.00,9492.00,0.00,5892.00,3600.00,0.00,4172.00,16056.00,-7600.00,20116.00,3400.00,16220.00,496.00,0.00,0.00,3540.00,-1371.00
1986:Q1,1297.00,641.00,5484.00,0.00,2212.00,2156.00,-100.00,732.00,1524.00,0.00,0.00,11460.00,0.00,10020.00,1440.00,0.00,-10344.00,12176.00,-7432.00,19772.00,-964.00,20476.00,260.00,0.00,0.00,-164.00,7348.00
1986:Q2,1053.00,636.00,24552.00,0.00,8496.00,3352.00,-12.00,3448.00,-84.00,0.00,0.00,8788.00,0.00,4992.00,3796.00,0.00,3916.00,19288.00,-9912.00,28788.00,-724.00,29408.00,104.00,0.00,0.00,412.00,-4847.00
1986:Q3,330.00,632.00,25960.00,0.00,2288.00,4488.00,-192.00,2236.00,2444.00,0.00,0.00,9644.00,0.00,7668.00,1976.00,0.00,9540.00,20300.00,-12012.00,32956.00,1524.00,30764.00,668.00,0.00,0.00,-644.00,-5962.00
1986:Q4,341.00,641.00,27540.00,0.00,-2952.00,6664.00,2576.00,808.00,3280.00,0.00,0.00,15308.00,0.00,10276.00,5032.00,0.00,8520.00,26832.00,-1648.00,27284.00,1744.00,23924.00,1616.00,0.00,0.00,1196.00,-1008.00
1987:Q1,887.00,680.00,13000.00,0.00,4224.00,5580.00,-2348.00,4996.00,2932.00,0.00,0.00,11072.00,0.00,11372.00,-300.00,0.00,-7876.00,20032.00,-4072.00,23380.00,1856.00,22468.00,-944.00,0.00,0.00,724.00,7239.00
1987:Q2,1101.00,695.00,18588.00,0.00,-3324.00,5504.00,164.00,3224.00,2116.00,0.00,0.00,14996.00,0.00,9980.00,5016.00,0.00,1412.00,12136.00,-8048.00,19648.00,2776.00,15252.00,1620.00,0.00,0.00,536.00,-6046.00
1987:Q3,1123.00,715.00,21364.00,0.00,-3608.00,-156.00,24.00,3824.00,-4004.00,0.00,0.00,16484.00,0.00,9792.00,6692.00,0.00,8644.00,16208.00,9888.00,5892.00,824.00,6036.00,-968.00,0.00,0.00,428.00,-4748.00
1987:Q4,1088.00,715.00,6732.00,0.00,-3824.00,920.00,1020.00,864.00,-964.00,0.00,0.00,15448.00,0.00,11044.00,4404.00,-192.00,-5620.00,6820.00,628.00,4280.00,1284.00,1656.00,1340.00,0.00,0.00,1912.00,461.00
1988:Q1,1121.00,832.00,-540.00,0.00,-9736.00,-1812.00,44.00,5088.00,-6944.00,0.00,0.00,16504.00,0.00,7316.00,9188.00,-472.00,-5024.00,5312.00,-7272.00,12856.00,316.00,13004.00,-464.00,0.00,0.00,-272.00,6141.00
1988:Q2,1144.00,856.00,27780.00,0.00,11832.00,2020.00,516.00,4116.00,-2612.00,0.00,0.00,15708.00,0.00,8948.00,6760.00,-316.00,-1464.00,22632.00,6468.00,17284.00,244.00,13860.00,3180.00,0.00,0.00,-1120.00,-4860.00
1988:Q3,1212.00,864.00,28208.00,0.00,-1452.00,2888.00,500.00,1548.00,840.00,0.00,0.00,14912.00,0.00,7420.00,7492.00,-492.00,12352.00,21760.00,7548.00,11068.00,1676.00,11668.00,-2276.00,0.00,0.00,3144.00,-6100.00
1988:Q4,1296.00,884.00,13736.00,0.00,-104.00,4912.00,576.00,2264.00,2072.00,0.00,0.00,14876.00,0.00,9068.00,5808.00,-576.00,-5372.00,14524.00,6284.00,8392.00,824.00,6520.00,1048.00,0.00,0.00,-152.00,1200.00
1989:Q1,1476.00,951.00,-2535.00,0.00,-4973.00,-4998.00,1608.00,-1784.00,-4822.00,0.00,0.00,15553.00,0.00,14019.00,1534.00,-356.00,-7761.00,913.00,6174.00,-1489.00,1256.00,-3165.00,420.00,0.00,0.00,-3772.00,3974.00
1989:Q2,1549.00,971.00,8901.00,0.00,3746.00,-2710.00,824.00,-2668.00,-866.00,0.00,0.00,11526.00,0.00,6846.00,4680.00,-572.00,-3089.00,2774.00,5384.00,-2327.00,1284.00,-3223.00,-388.00,0.00,0.00,-282.00,-5548.00
1989:Q3,1637.00,1000.00,23708.00,0.00,8943.00,-4160.00,-1720.00,-2020.00,-420.00,0.00,0.00,9163.00,0.00,3451.00,5711.00,-172.00,9934.00,17061.00,-1270.00,18588.00,1396.00,11040.00,6152.00,0.00,0.00,-257.00,-6010.00
1989:Q4,1717.00,988.00,14835.00,0.00,4783.00,64.00,316.00,-2828.00,2576.00,0.00,0.00,4159.00,0.00,2828.00,1331.00,-84.00,5913.00,19668.00,-1873.00,19629.00,1368.00,12117.00,6144.00,0.00,0.00,1911.00,5562.00
1990:Q1,1484.00,673.00,10369.00,0.00,8594.00,6142.00,292.00,-3488.00,9338.00,0.00,0.00,7075.00,-916.00,5778.00,2213.00,512.00,-11954.00,16895.00,1027.00,15236.00,3052.00,17128.00,-4944.00,0.00,0.00,631.00,7337.00
1990:Q2,1507.00,662.00,17125.00,0.00,2030.00,5351.00,912.00,-3816.00,8255.00,0.00,0.00,1371.00,-920.00,4066.00,-1774.00,160.00,8213.00,11711.00,-3903.00,14775.00,3080.00,16211.00,-4516.00,0.00,0.00,839.00,-4569.00
1990:Q3,1677.00,673.00,21372.00,0.00,515.00,3677.00,616.00,-3808.00,6869.00,0.00,0.00,7204.00,-936.00,7393.00,747.00,484.00,9493.00,13069.00,720.00,14233.00,-60.00,13777.00,516.00,0.00,0.00,-1883.00,-7299.00
1990:Q4,1924.00,666.00,10694.00,0.00,-2731.00,7946.00,2880.00,-3164.00,8230.00,0.00,0.00,3550.00,-932.00,5895.00,-1413.00,-120.00,2049.00,12609.00,440.00,10956.00,-36.00,10532.00,460.00,0.00,0.00,1213.00,3173.00
1991:Q1,1964.00,645.00,-5601.00,0.00,-1973.00,5785.00,792.00,2580.00,2413.00,0.00,0.00,-2923.00,-1056.00,707.00,-2574.00,732.00,-7222.00,2544.00,-9842.00,10535.00,4516.00,5279.00,740.00,0.00,0.00,1852.00,9464.00
1991:Q2,1920.00,640.00,24194.00,0.00,-5255.00,10816.00,1928.00,1536.00,7352.00,0.00,0.00,414.00,-1072.00,6632.00,-5146.00,1136.00,17082.00,19484.00,-6386.00,25471.00,4448.00,20143.00,880.00,0.00,0.00,399.00,-3429.00
1991:Q3,2543.00,634.00,31023.00,0.00,-3304.00,9800.00,-296.00,2208.00,7888.00,0.00,0.00,5826.00,-1080.00,7770.00,-863.00,1008.00,17693.00,23271.00,-185.00,22305.00,-48.00,21633.00,720.00,0.00,0.00,1151.00,-5843.00
1991:Q4,3584.00,630.00,18917.00,0.00,4928.00,17543.00,-1240.00,15792.00,2991.00,0.00,0.00,3883.00,-1080.00,1559.00,3403.00,1508.00,-8945.00,16693.00,-5996.00,23690.00,-12.00,22774.00,928.00,0.00,0.00,-1002.00,730.00
1992:Q1,4134.00,843.00,6085.00,0.00,-12390.00,15736.00,-24.00,9300.00,6460.00,0.00,0.00,-513.00,-1904.00,-6663.00,8054.00,2304.00,949.00,19460.00,-7002.00,25575.00,4212.00,19891.00,1472.00,0.00,0.00,887.00,16665.00
1992:Q2,4976.00,877.00,26373.00,0.00,473.00,19592.00,2372.00,8124.00,9096.00,0.00,0.00,-213.00,-1908.00,13495.00,-11800.00,2096.00,4425.00,18636.00,2606.00,15476.00,4176.00,9848.00,1452.00,0.00,0.00,554.00,-3638.00
1992:Q3,5506.00,894.00,34376.00,0.00,267.00,16686.00,320.00,5676.00,10690.00,0.00,0.00,2527.00,-1924.00,-1367.00,5818.00,920.00,13976.00,24913.00,5411.00,18859.00,4624.00,12487.00,1748.00,0.00,44.00,599.00,-4851.00
1992:Q4,5658.00,921.00,26162.00,0.00,13059.00,9138.00,-1204.00,352.00,9990.00,0.00,0.00,7799.00,-1928.00,6231.00,3496.00,120.00,-3954.00,17899.00,-6907.00,26491.00,5060.00,19819.00,1612.00,0.00,140.00,-1824.00,-3526.00
1993:Q1,5725.00,728.00,-2446.00,0.00,-21007.00,13888.00,760.00,5100.00,8028.00,0.00,0.00,13979.00,212.00,2320.00,11447.00,672.00,-9978.00,9261.00,6046.00,1635.00,-460.00,1707.00,388.00,0.00,-4.00,1584.00,16704.00
1993:Q2,5537.00,748.00,20857.00,0.00,-139.00,6068.00,-1376.00,5264.00,2180.00,0.00,0.00,10857.00,216.00,1535.00,9105.00,856.00,3215.00,13044.00,1211.00,10979.00,-308.00,10779.00,508.00,0.00,316.00,538.00,-3024.00
1993:Q3,5349.00,755.00,31321.00,0.00,-2120.00,6588.00,-1668.00,-2044.00,10300.00,0.00,0.00,10540.00,220.00,884.00,9436.00,-1188.00,17501.00,20877.00,3304.00,17744.00,3708.00,12144.00,1892.00,0.00,336.00,-508.00,-5850.00
1993:Q4,5206.00,789.00,23959.00,0.00,2929.00,11712.00,-668.00,2128.00,10252.00,0.00,0.00,13025.00,216.00,3037.00,9772.00,-1164.00,-2543.00,15643.00,-4937.00,20041.00,3836.00,14489.00,1716.00,0.00,104.00,435.00,-3900.00
1994:Q1,5407.00,845.00,11574.00,0.00,-910.00,13326.00,-2004.00,4408.00,10922.00,0.00,0.00,19824.00,884.00,6683.00,12257.00,-1852.00,-18815.00,28548.00,17187.00,10236.00,1164.00,8788.00,284.00,0.00,96.00,1029.00,21536.00
1994:Q2,5446.00,858.00,26883.00,0.00,-2381.00,2822.00,1724.00,2228.00,-1130.00,0.00,0.00,22939.00,896.00,2083.00,19960.00,-1216.00,4720.00,16665.00,6793.00,8790.00,3124.00,4938.00,728.00,0.00,164.00,918.00,-5631.00
1994:Q3,5233.00,874.00,21185.00,0.00,1158.00,1691.00,-236.00,-6856.00,8783.00,0.00,0.00,25960.00,904.00,4727.00,20328.00,-1872.00,-5752.00,11263.00,-1099.00,10423.00,1476.00,8675.00,272.00,0.00,468.00,1471.00,-5563.00
1994:Q4,4930.00,913.00,23645.00,0.00,-6914.00,-2024.00,176.00,-1728.00,-472.00,0.00,0.00,27677.00,904.00,7478.00,19295.00,-1324.00,6230.00,17272.00,12867.00,2151.00,2380.00,-489.00,260.00,0.00,164.00,2090.00,-2357.00
1995:Q1,5692.00,910.00,-22419.00,0.00,-10029.00,-11141.00,-1924.00,-3540.00,-5677.00,0.00,0.00,25137.00,388.00,8789.00,15959.00,-108.00,-26278.00,-4027.00,5581.00,-3997.00,2420.00,-29157.00,22740.00,0.00,-312.00,-5299.00,23175.00
1995:Q2,5408.00,920.00,27852.00,0.00,6440.00,2333.00,-1476.00,-3872.00,7681.00,0.00,0.00,12726.00,396.00,-2075.00,14405.00,16.00,6336.00,14519.00,-3373.00,20229.00,3040.00,-8083.00,25272.00,0.00,-132.00,-2205.00,-8844.00
1995:Q3,5292.00,925.00,34546.00,0.00,7139.00,280.00,-2372.00,-1304.00,3956.00,0.00,0.00,13984.00,396.00,3904.00,9684.00,-520.00,13663.00,21883.00,-7724.00,29624.00,1360.00,52936.00,-24672.00,0.00,92.00,-109.00,-8296.00
1995:Q4,5062.00,942.00,23093.00,0.00,-2891.00,6680.00,-556.00,-6304.00,13540.00,0.00,0.00,14953.00,396.00,5225.00,9332.00,-128.00,4479.00,16040.00,332.00,15743.00,1560.00,30883.00,-16700.00,0.00,20.00,-55.00,-2933.00
1996:Q1,5507.00,1201.00,1216.00,0.00,-3103.00,4110.00,-876.00,3988.00,998.00,0.00,0.00,20301.00,592.00,9911.00,9798.00,-272.00,-19821.00,17347.00,-4680.00,20871.00,440.00,18331.00,2100.00,0.00,-88.00,1243.00,20437.00
1996:Q2,5894.00,1229.00,24411.00,0.00,-4103.00,4995.00,-332.00,-980.00,6307.00,0.00,0.00,21879.00,360.00,8426.00,13092.00,-116.00,1756.00,13162.00,-358.00,14094.00,6404.00,5930.00,1760.00,0.00,-224.00,-350.00,-6584.00
1996:Q3,6003.00,1269.00,25866.00,0.00,-7441.00,2144.00,-312.00,-3268.00,5724.00,0.00,0.00,20734.00,332.00,5562.00,14840.00,-872.00,11302.00,12199.00,-1015.00,13246.00,-248.00,12126.00,1368.00,0.00,296.00,-327.00,-8933.00
1996:Q4,5821.00,1302.00,28799.00,0.00,-5125.00,3911.00,456.00,-3308.00,6763.00,0.00,0.00,23778.00,328.00,12345.00,11105.00,-1172.00,7407.00,25372.00,8533.00,16988.00,-252.00,12676.00,4564.00,0.00,288.00,-437.00,1092.00
1997:Q1,5400.00,1516.00,-6693.00,0.00,14650.00,-3841.00,-404.00,1584.00,-5021.00,0.00,0.00,20120.00,12.00,8805.00,11303.00,-56.00,-37566.00,10873.00,-7554.00,8069.00,6892.00,-2715.00,3892.00,6644.00,-172.00,3886.00,21450.00
1997:Q2,4825.00,1545.00,33201.00,0.00,-7667.00,5617.00,856.00,492.00,4269.00,0.00,0.00,17176.00,412.00,7668.00,9095.00,-1084.00,19160.00,21380.00,-4103.00,24005.00,4488.00,18025.00,1492.00,1156.00,196.00,125.00,-8541.00
1997:Q3,4429.00,1621.00,32967.00,0.00,3237.00,-2900.00,-988.00,-8752.00,6840.00,0.00,0.00,18139.00,280.00,12868.00,4991.00,-724.00,15215.00,22678.00,6027.00,20792.00,5692.00,14976.00,124.00,-1456.00,168.00,-2853.00,-7481.00
1997:Q4,4273.00,1624.00,30428.00,0.00,-2064.00,-5064.00,136.00,-544.00,-4656.00,0.00,0.00,18025.00,248.00,10311.00,7467.00,-304.00,19834.00,27376.00,666.00,28333.00,-576.00,22621.00,6288.00,-1072.00,336.00,-887.00,-403.00
1998:Q1,4906.00,1861.00,3484.00,0.00,15382.00,-5934.00,-188.00,-2524.00,-3222.00,0.00,0.00,16427.00,76.00,10341.00,6010.00,584.00,-22975.00,11094.00,-4460.00,7506.00,16000.00,-8806.00,312.00,-336.00,488.00,7896.00,10655.00
1998:Q2,4940.00,1915.00,31146.00,0.00,9944.00,10862.00,1272.00,-2012.00,11602.00,0.00,0.00,11439.00,224.00,10662.00,553.00,1440.00,-2538.00,16127.00,-11667.00,30694.00,-7448.00,30266.00,7876.00,-2684.00,244.00,-460.00,-11995.00
1998:Q3,4987.00,1932.00,20894.00,0.00,-15750.00,10837.00,2584.00,-3748.00,12001.00,0.00,0.00,10710.00,256.00,7784.00,2670.00,1092.00,14004.00,15952.00,-5514.00,27541.00,-4200.00,29417.00,2324.00,-1096.00,1048.00,-6027.00,-1887.00
1998:Q4,5050.00,1987.00,65644.00,0.00,3888.00,4471.00,-2844.00,-1604.00,8919.00,0.00,0.00,16804.00,1176.00,12685.00,2943.00,444.00,40038.00,62120.00,-7798.00,68659.00,21396.00,41359.00,5904.00,48.00,432.00,779.00,-461.00
1999:Q1,5152.00,1998.00,-11917.00,0.00,-9281.00,2678.00,-196.00,-4064.00,6938.00,0.00,0.00,25831.00,56.00,11335.00,14440.00,156.00,-31301.00,-939.00,-6600.00,-2836.00,-548.00,-6504.00,4216.00,1796.00,1528.00,5173.00,14131.00
1999:Q2,5306.00,2047.00,42176.00,0.00,8415.00,15645.00,2000.00,1528.00,12117.00,0.00,0.00,17432.00,484.00,13987.00,2962.00,-408.00,1092.00,32613.00,-4571.00,37086.00,632.00,32258.00,4196.00,1420.00,1356.00,-2678.00,-6304.00
1999:Q3,5540.00,2098.00,13669.00,0.00,-10944.00,-514.00,0.00,-6776.00,6262.00,0.00,0.00,29893.00,496.00,15756.00,13642.00,1016.00,-5783.00,10080.00,-5307.00,19229.00,-632.00,15657.00,4204.00,-1600.00,2776.00,-5018.00,-146.00
1999:Q4,5850.00,2103.00,11672.00,0.00,21586.00,-14349.00,4072.00,-4792.00,-13629.00,0.00,0.00,33463.00,456.00,13991.00,19016.00,-8128.00,-20899.00,3175.00,-25694.00,17321.00,9860.00,7681.00,-220.00,2284.00,3296.00,5968.00,-4751.00
2000:Q1,6285.00,2080.00,32206.00,1796.00,-19249.00,-4097.00,-4072.00,-980.00,955.00,0.00,0.00,36870.00,1312.00,15824.00,19734.00,360.00,16525.00,23438.00,24466.00,5143.00,23740.00,-16617.00,-1980.00,-3892.00,-2936.00,658.00,-4562.00
2000:Q2,6512.00,2159.00,32267.00,132.00,-12656.00,10289.00,-2000.00,-2076.00,14365.00,0.00,0.00,33532.00,728.00,15368.00,17436.00,-3416.00,4386.00,45211.00,24771.00,13172.00,-3460.00,10908.00,5724.00,5728.00,908.00,632.00,17297.00
2000:Q3,6574.00,2193.00,27904.00,-120.00,10866.00,-10288.00,3600.00,-980.00,-12908.00,0.00,0.00,23963.00,608.00,9171.00,14184.00,-340.00,3823.00,2430.00,-23068.00,30833.00,1860.00,31017.00,-2044.00,-3432.00,1108.00,-3011.00,-21093.00
2000:Q4,6472.00,2204.00,39659.00,44.00,-45.00,-5401.00,-8.00,-1544.00,-3849.00,0.00,0.00,27071.00,1436.00,10937.00,14698.00,720.00,17270.00,18325.00,-21229.00,40452.00,1408.00,26608.00,12436.00,-1940.00,1028.00,13.00,-17067.00
2001:Q1,6287.00,2390.00,75215.00,-100.00,14732.00,9775.00,-388.00,-952.00,11115.00,0.00,0.00,19577.00,88.00,13706.00,5783.00,16.00,31215.00,40715.00,-10758.00,56648.00,15792.00,38892.00,1964.00,2656.00,-608.00,-7224.00,-30603.00
2001:Q2,6264.00,2340.00,35531.00,56.00,99.00,4855.00,1848.00,-5684.00,8691.00,0.00,0.00,19652.00,1828.00,13766.00,4058.00,5904.00,4965.00,39156.00,-22734.00,54907.00,-3972.00,43991.00,14888.00,-1460.00,848.00,7594.00,7549.00
2001:Q3,6416.00,2310.00,86785.00,308.00,-9906.00,33733.00,-1104.00,-472.00,35309.00,0.00,0.00,21854.00,648.00,23596.00,-2390.00,-92.00,40889.00,92516.00,17751.00,79874.00,5460.00,63566.00,10848.00,-2500.00,1516.00,-4125.00,9836.00
2001:Q4,6779.00,2218.00,3365.00,40.00,-10961.00,31545.00,4260.00,3916.00,23369.00,0.00,0.00,25077.00,172.00,11812.00,13093.00,1336.00,-43673.00,6082.00,-53959.00,52971.00,-3352.00,47939.00,8384.00,6272.00,4400.00,-3602.00,7278.00
2002:Q1,7395.00,2426.00,121312.00,296.00,8222.00,27855.00,-344.00,668.00,27531.00,0.00,0.00,33112.00,3992.00,26047.00,3073.00,-3204.00,55032.00,107870.00,54120.00,50707.00,-5524.00,52751.00,3480.00,-5304.00,2392.00,5955.00,-8473.00
2002:Q2,7810.00,2388.00,17006.00,-76.00,-8647.00,41409.00,4204.00,2384.00,34821.00,0.00,0.00,22365.00,2454.00,13250.00,6662.00,4828.00,-42873.00,-2335.00,-45848.00,43943.00,28188.00,3075.00,12680.00,232.00,2000.00,-2662.00,-13919.00
2002:Q3,8073.00,2377.00,6705.00,900.00,3912.00,-26237.00,-2668.00,-4988.00,-18581.00,0.00,0.00,18255.00,-1565.00,9342.00,10478.00,1208.00,8668.00,27498.00,-26365.00,48931.00,-2724.00,42691.00,8964.00,720.00,3140.00,1071.00,26488.00
2002:Q4,8167.00,2338.00,51700.00,-700.00,-6518.00,36246.00,-4748.00,2356.00,-49694.00,0.00,88332.00,23668.00,2599.00,16585.00,4484.00,-1772.00,777.00,64134.00,5704.00,54419.00,2980.00,41847.00,9592.00,308.00,364.00,3339.00,18263.00
2003:Q1,8146.00,2566.00,64011.00,-128.00,2892.00,42251.00,-1208.00,-284.00,32591.00,0.00,11152.00,27554.00,3915.00,20408.00,3231.00,4224.00,-12783.00,36631.00,-34159.00,59390.00,21344.00,21438.00,16608.00,-48.00,2772.00,8676.00,-21800.00
