date,FA653164205.Q,FA653164205.Q,FA153064205.Q,FA103064203.Q,FA213064203.Q,FA763064203.Q,FA473064205.Q,FA513064203.Q,FA543064205.Q,FA573064205.Q,FA223064205.Q,FA263064203.Q
2003:Q2,394368.00,394368.00,368716.00,5792.00,-12520.00,2376.00,-2476.00,1400.00,49940.00,17460.00,-43668.00,7348.00
2003:Q3,338825.00,338825.00,213880.00,5792.00,664.00,-9812.00,-1936.00,1400.00,77857.00,30080.00,228.00,20672.00
2003:Q4,312255.00,312255.00,240383.00,5792.00,1884.00,1732.00,-2232.00,904.00,57600.00,20344.00,-34924.00,20772.00
2004:Q1,377308.00,377308.00,180713.00,-1268.00,1820.00,-4704.00,-260.00,1072.00,73115.00,95172.00,5888.00,25760.00
2004:Q2,130010.00,130010.00,-59113.00,-1268.00,5380.00,-16.00,-1208.00,1072.00,47284.00,103492.00,15688.00,18700.00
2004:Q3,308978.00,308978.00,150878.00,-1268.00,2340.00,-2956.00,-1588.00,1072.00,54204.00,72528.00,37036.00,-3268.00
2004:Q4,336275.00,336275.00,234662.00,-1268.00,3896.00,3936.00,-2600.00,912.00,53573.00,79292.00,-37992.00,1864.00
2005:Q1,197524.00,197524.00,73260.00,712.00,2456.00,-8172.00,-1160.00,492.00,24856.00,81560.00,23880.00,-360.00
2005:Q2,280337.00,280337.00,188593.00,712.00,2148.00,-4336.00,-1348.00,492.00,30676.00,73008.00,-8276.00,-1332.00
2005:Q3,365312.00,365312.00,295142.00,712.00,6236.00,3076.00,-1868.00,492.00,24399.00,61152.00,-36284.00,12256.00
2005:Q4,300987.00,300987.00,216669.00,712.00,3784.00,2356.00,-484.00,472.00,-4343.00,73544.00,-5332.00,13608.00
2006:Q1,410852.00,410852.00,253594.00,23640.00,1324.00,-6032.00,-76.00,4948.00,83167.00,52068.00,-20016.00,18236.00
2006:Q2,108724.00,108724.00,-77254.00,23640.00,3728.00,6636.00,-816.00,4948.00,45262.00,81548.00,10188.00,10844.00
2006:Q3,307686.00,307686.00,104378.00,23640.00,6144.00,8856.00,-252.00,4948.00,72637.00,71504.00,-10648.00,26480.00
2006:Q4,557349.00,557349.00,338834.00,23640.00,4480.00,5948.00,-340.00,4064.00,77823.00,95076.00,-24236.00,32060.00
2007:Q1,438489.00,438489.00,308453.00,-4904.00,5840.00,-9460.00,208.00,-1976.00,67484.00,44920.00,-7212.00,35136.00
2007:Q2,343374.00,343374.00,185514.00,-4904.00,4112.00,3648.00,-1656.00,-1976.00,77941.00,50432.00,2304.00,27960.00
2007:Q3,275113.00,275113.00,202533.00,-4904.00,4344.00,14188.00,-116.00,-1976.00,79264.00,45124.00,-54068.00,-9276.00
2007:Q4,447416.00,447416.00,352533.00,-4904.00,3464.00,6196.00,732.00,-1940.00,91403.00,48044.00,-43668.00,-4444.00
2008:Q1,-19869.00,-19869.00,12493.00,-16512.00,2024.00,-1016.00,2100.00,-520.00,202.00,57748.00,-62096.00,-14292.00
2008:Q2,358646.00,358646.00,312966.00,-16512.00,-900.00,-2160.00,-124.00,-520.00,35872.00,73132.00,-39492.00,-3616.00
2008:Q3,-106233.00,-106233.00,-43728.00,-16512.00,-3288.00,-8844.00,-324.00,-520.00,-26233.00,56212.00,-29512.00,-33484.00
2008:Q4,-464927.00,-464927.00,-384723.00,-16512.00,-848.00,17320.00,1704.00,-1060.00,-56728.00,59600.00,-34200.00,-49480.00
2009:Q1,-20605.00,-20605.00,-154370.00,35268.00,-2080.00,66332.00,-572.00,492.00,8941.00,90880.00,-38608.00,-26888.00
2009:Q2,640870.00,640870.00,460327.00,35268.00,2960.00,-14988.00,-1088.00,492.00,65422.00,98700.00,-10364.00,4140.00
2009:Q3,803806.00,803806.00,524890.00,35268.00,4828.00,30316.00,-2040.00,492.00,62939.00,94804.00,5996.00,46312.00
2009:Q4,709481.00,709481.00,496308.00,35268.00,2448.00,-22336.00,-1168.00,464.00,42633.00,93544.00,14704.00,47616.00
2010:Q1,466045.00,466045.00,283799.00,11120.00,1396.00,-18456.00,712.00,-156.00,68354.00,60764.00,13272.00,45240.00
2010:Q2,279969.00,279969.00,104873.00,11120.00,792.00,4704.00,440.00,-156.00,56716.00,48892.00,-1364.00,53952.00
2010:Q3,448420.00,448420.00,270626.00,11120.00,5252.00,-9464.00,-616.00,-156.00,65538.00,54480.00,-9532.00,61172.00
2010:Q4,389042.00,389042.00,191574.00,11120.00,4440.00,-180.00,-464.00,-8.00,62328.00,57348.00,2572.00,60312.00
2011:Q1,265218.00,265218.00,170991.00,-12836.00,-60.00,-1568.00,280.00,-660.00,18790.00,56788.00,-28200.00,61692.00
2011:Q2,265350.00,265350.00,192654.00,-12836.00,576.00,-6424.00,644.00,-660.00,1756.00,53608.00,-29100.00,65132.00
2011:Q3,17854.00,17854.00,104027.00,-12836.00,112.00,-456.00,824.00,-660.00,6907.00,41604.00,-118140.00,-3528.00
2011:Q4,254470.00,254470.00,128227.00,-12836.00,-1192.00,5312.00,-280.00,-888.00,16447.00,56640.00,-96460.00,159500.00
2012:Q1,394733.00,394733.00,344107.00,-1692.00,-996.00,-10288.00,300.00,1828.00,14266.00,29372.00,-79908.00,97744.00
2012:Q2,292271.00,292271.00,186171.00,-1692.00,872.00,-2720.00,60.00,1828.00,8412.00,22200.00,-103668.00,180808.00
2012:Q3,484454.00,484454.00,423184.00,-1692.00,2264.00,-808.00,0.00,1828.00,1826.00,23020.00,51948.00,-17116.00
2012:Q4,373309.00,373309.00,256310.00,-1692.00,876.00,9384.00,340.00,1760.00,-15344.00,19640.00,45640.00,56396.00
2013:Q1,621269.00,621269.00,520834.00,1200.00,848.00,2704.00,496.00,436.00,-8073.00,126852.00,42184.00,-66212.00
2013:Q2,150443.00,150443.00,160.00,1200.00,-2324.00,-8880.00,-828.00,436.00,-25065.00,121904.00,54324.00,9516.00
2013:Q3,259580.00,259580.00,173371.00,1200.00,-212.00,5632.00,-1036.00,436.00,-18939.00,123912.00,-988.00,-23796.00
2013:Q4,352844.00,352844.00,227288.00,1200.00,-280.00,7088.00,-716.00,2584.00,-24479.00,122880.00,2212.00,15068.00
2014:Q1,340094.00,340094.00,296399.00,15148.00,2080.00,8548.00,-56.00,1336.00,-38949.00,41160.00,-7004.00,21432.00
2014:Q2,346271.00,346271.00,225130.00,15148.00,3468.00,5128.00,-488.00,1336.00,-30603.00,39524.00,-18764.00,106392.00
2014:Q3,286600.00,286600.00,172966.00,15148.00,-1520.00,-12820.00,-176.00,1336.00,-31042.00,36096.00,32288.00,74324.00
2014:Q4,264523.00,264523.00,270593.00,15148.00,1032.00,-3600.00,-20.00,1640.00,-32957.00,45420.00,38664.00,-71396.00
2015:Q1,252567.00,252567.00,48203.00,7404.00,3332.00,-2464.00,-560.00,964.00,-26980.00,70676.00,49636.00,102356.00
2015:Q2,224651.00,224651.00,62568.00,7404.00,504.00,3792.00,564.00,964.00,-32537.00,75876.00,29912.00,75604.00
2015:Q3,-35792.00,-35792.00,167367.00,7404.00,3312.00,-3328.00,532.00,964.00,-37751.00,-49740.00,-20628.00,-103924.00
2015:Q4,-60406.00,-60406.00,14318.00,7404.00,3300.00,-1600.00,-1032.00,1012.00,-19244.00,39900.00,3724.00,-108188.00
2016:Q1,-22689.00,-22689.00,-192014.00,7404.00,1056.00,4064.00,80.00,1012.00,-44867.00,142548.00,8224.00,49804.00
2016:Q2,76233.00,76233.00,117979.00,7404.00,2084.00,-476.00,107.00,-1200.00,-49484.00,8976.00,23428.00,-32584.00
