1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1987:Q1,89804.00,89804.00,89804.00,124697.00,129992.00,-5295.00,-34893.00,-1308.00,976.00,-1176.00,-28.00,-204.00,-204.00,0.00,-6904.00,-6904.00,0.00,2764.00,3264.00,-1560.00,-820.00,5644.00,33585.00,74612.00,6376.00,1412.00,66824.00,16536.00,760.00,480.00,-17852.00,-40951.00
1987:Q2,90984.00,90984.00,90984.00,122451.00,130986.00,-8535.00,-31467.00,-16424.00,776.00,-3324.00,-216.00,-1420.00,-1420.00,0.00,-10048.00,-10048.00,0.00,-956.00,-1236.00,-7016.00,-368.00,6148.00,15043.00,47474.00,9012.00,1526.00,36936.00,-7788.00,84.00,656.00,-2176.00,-23208.00
1987:Q3,92246.00,92246.00,92246.00,129322.00,132742.00,-3420.00,-37076.00,-12188.00,768.00,-2988.00,-196.00,-1576.00,-1576.00,0.00,-8344.00,-8344.00,0.00,-428.00,576.00,-7484.00,-584.00,8644.00,24888.00,54174.00,10896.00,2062.00,41216.00,2492.00,248.00,436.00,-8612.00,-23850.00
1987:Q4,93593.00,93593.00,93593.00,133070.00,132840.00,230.00,-39477.00,8236.00,940.00,-184.00,4.00,-688.00,-688.00,0.00,-1772.00,-1772.00,0.00,4340.00,5596.00,-4440.00,-112.00,10148.00,47713.00,55884.00,8484.00,2232.00,45168.00,8996.00,1236.00,828.00,2872.00,-22103.00
1988:Q1,95187.00,95187.00,95187.00,128374.00,131421.00,-3047.00,-33187.00,51604.00,6292.00,9072.00,3028.00,-12.00,-12.00,0.00,9104.00,9104.00,0.00,9056.00,15064.00,-1284.00,-296.00,16644.00,84791.00,83345.00,12048.00,1889.00,69408.00,17744.00,2072.00,828.00,17380.00,-36578.00
1988:Q2,96614.00,96614.00,96614.00,124789.00,134491.00,-9702.00,-28175.00,60988.00,5656.00,8184.00,2732.00,404.00,404.00,0.00,14124.00,14124.00,0.00,13692.00,16196.00,8.00,44.00,16144.00,89163.00,91978.00,7756.00,5398.00,78824.00,-12368.00,2728.00,696.00,17380.00,-11251.00
1988:Q3,98052.00,98052.00,98052.00,126140.00,135057.00,-8917.00,-28088.00,52996.00,3304.00,4684.00,1560.00,728.00,728.00,0.00,13448.00,13448.00,0.00,14360.00,14912.00,868.00,400.00,13644.00,81084.00,98217.00,7520.00,13133.00,77564.00,-2748.00,3236.00,596.00,17384.00,-35601.00
1988:Q4,99485.00,99485.00,99485.00,121227.00,137415.00,-16188.00,-21742.00,38176.00,3056.00,4328.00,1448.00,956.00,956.00,0.00,3072.00,3072.00,0.00,11060.00,14256.00,2016.00,96.00,12144.00,59918.00,62794.00,9840.00,-22878.00,75832.00,25568.00,3604.00,1260.00,17380.00,-50688.00
1989:Q1,101134.00,101134.00,101134.00,146334.00,137515.00,8819.00,-45200.00,22060.00,2324.00,3084.00,1028.00,1348.00,1348.00,0.00,-4860.00,-4860.00,0.00,8680.00,10456.00,5412.00,-1364.00,6408.00,67260.00,54049.00,12636.00,12333.00,29080.00,7858.00,4364.00,2112.00,20872.00,-21995.00
1989:Q2,102428.00,102428.00,102428.00,143658.00,139036.00,4622.00,-41230.00,5160.00,-604.00,-1332.00,-448.00,1896.00,1896.00,0.00,-14268.00,-14268.00,0.00,7216.00,12700.00,8376.00,-1584.00,5908.00,46390.00,49825.00,12866.00,3939.00,33020.00,-4516.00,5528.00,2068.00,20872.00,-27388.00
1989:Q3,103599.00,104686.00,104686.00,135702.00,140092.00,-4390.00,-31016.00,-796.00,-628.00,-1336.00,-444.00,1904.00,1904.00,0.00,-15896.00,-15896.00,0.00,6052.00,9552.00,6416.00,-276.00,3412.00,30220.00,45366.00,12919.00,-4693.00,37140.00,4320.00,5236.00,328.00,20872.00,-45902.00
1989:Q4,104624.00,104986.00,104986.00,128898.00,132082.00,-3184.00,-23912.00,5720.00,3648.00,5160.00,1724.00,1364.00,1364.00,0.00,-15776.00,-15776.00,0.00,5196.00,4404.00,2224.00,272.00,1908.00,29632.00,44313.00,12630.00,5111.00,26572.00,2509.00,3496.00,964.00,20876.00,-42527.00
1990:Q1,105787.00,105787.00,105787.00,134354.00,131993.00,2361.00,-28567.00,6088.00,3724.00,4920.00,1640.00,948.00,948.00,0.00,-6504.00,-6504.00,0.00,4240.00,-2880.00,-1372.00,-284.00,-1224.00,34655.00,23615.00,7059.00,8752.00,7804.00,8164.00,1456.00,844.00,-3284.00,3859.00
1990:Q2,106605.00,106605.00,106605.00,123128.00,122602.00,526.00,-16523.00,-1420.00,1984.00,2312.00,772.00,656.00,656.00,0.00,-3464.00,-3464.00,0.00,3204.00,-6884.00,-5876.00,-288.00,-720.00,15103.00,-7474.00,2532.00,-5477.00,-4528.00,-5854.00,328.00,1240.00,-3284.00,30147.00
1990:Q3,107342.00,107342.00,107342.00,122376.00,117695.00,4681.00,-15034.00,6328.00,3860.00,5160.00,1720.00,420.00,420.00,0.00,-2600.00,-2600.00,0.00,2216.00,-4448.00,-5936.00,-292.00,1780.00,21362.00,-796.00,2040.00,1676.00,-4512.00,-9179.00,224.00,340.00,-3284.00,34057.00
1990:Q4,107991.00,107991.00,107991.00,118302.00,114399.00,3903.00,-10311.00,-3852.00,-680.00,-1720.00,-572.00,240.00,240.00,0.00,-3808.00,-3808.00,0.00,1288.00,1400.00,-1772.00,-104.00,3276.00,6459.00,-14053.00,4197.00,-666.00,-17584.00,6661.00,324.00,484.00,-3280.00,16323.00
1991:Q1,108788.00,108788.00,108788.00,107028.00,107869.00,-841.00,1760.00,428.00,3164.00,-3736.00,-1248.00,-60.00,-60.00,0.00,-5884.00,-5884.00,0.00,-404.00,8596.00,2968.00,-292.00,5920.00,-1332.00,-7610.00,3436.00,6134.00,-17180.00,6858.00,572.00,-688.00,-608.00,144.00
1991:Q2,109212.00,109212.00,109212.00,105675.00,107303.00,-1628.00,3537.00,18596.00,5064.00,5160.00,1724.00,-496.00,-496.00,0.00,-5300.00,-5300.00,0.00,-864.00,13308.00,6652.00,232.00,6424.00,15059.00,-312.00,-2896.00,1420.00,1164.00,-15231.00,332.00,32.00,1392.00,28847.00
1991:Q3,109474.00,109474.00,109474.00,96556.00,105872.00,-9316.00,12918.00,-2284.00,-3004.00,3500.00,1168.00,-476.00,-476.00,0.00,-5288.00,-5288.00,0.00,-4320.00,6136.00,6984.00,232.00,-1080.00,-15202.00,-66885.00,-2083.00,-110.00,-64692.00,-6656.00,584.00,128.00,9392.00,48234.00
1991:Q4,109578.00,110134.00,110134.00,111126.00,103828.00,7298.00,-992.00,15436.00,3292.00,3912.00,1304.00,-20.00,-20.00,0.00,-3640.00,-3640.00,0.00,1216.00,9372.00,3388.00,560.00,5424.00,16428.00,-29975.00,1767.00,-3426.00,-28316.00,10945.00,428.00,412.00,4392.00,30225.00
1992:Q1,109639.00,109639.00,109639.00,106540.00,99652.00,6888.00,3099.00,33160.00,9104.00,12632.00,4216.00,428.00,428.00,0.00,-2660.00,-2660.00,0.00,4736.00,4704.00,976.00,-280.00,4008.00,30061.00,-18317.00,3424.00,3572.00,-25312.00,14641.00,648.00,76.00,13836.00,19177.00
1992:Q2,109806.00,109806.00,109806.00,111828.00,102336.00,9492.00,-2022.00,21740.00,4672.00,5868.00,1960.00,816.00,816.00,0.00,-2360.00,-2360.00,0.00,8212.00,2572.00,-1576.00,-364.00,4512.00,23762.00,-30191.00,1546.00,-2345.00,-29392.00,-8092.00,612.00,284.00,13836.00,47312.00
1992:Q3,110184.00,117484.00,117484.00,108888.00,103238.00,5650.00,8596.00,35820.00,7520.00,7608.00,868.00,1920.00,1920.00,0.00,356.00,356.00,0.00,10828.00,6720.00,-2660.00,372.00,9008.00,27224.00,-34012.00,1634.00,-62.00,-35584.00,1032.00,648.00,128.00,8836.00,50592.00
1992:Q4,110779.00,110779.00,110779.00,110048.00,106625.00,3423.00,731.00,15872.00,208.00,1760.00,2256.00,-256.00,-256.00,0.00,1244.00,1244.00,0.00,4576.00,6084.00,-416.00,-8.00,6508.00,15141.00,-23290.00,4344.00,2098.00,-29732.00,17671.00,660.00,-20.00,18840.00,1280.00
1993:Q1,111642.00,112841.00,112841.00,112170.00,114916.00,-2746.00,671.00,28900.00,5544.00,6820.00,-1112.00,1248.00,1248.00,0.00,-6640.00,-6640.00,0.00,9840.00,13200.00,1552.00,416.00,11232.00,28229.00,-38560.00,-9514.00,-3246.00,-25800.00,15257.00,-1644.00,56.00,5056.00,48064.00
1993:Q2,112484.00,112484.00,112484.00,113741.00,116528.00,-2787.00,-1257.00,22900.00,2400.00,2136.00,2280.00,392.00,392.00,0.00,-2076.00,-2076.00,0.00,3076.00,14692.00,2736.00,228.00,11728.00,24157.00,-16062.00,9271.00,-2929.00,-22404.00,-12651.00,-1736.00,-264.00,5056.00,49814.00
1993:Q3,113352.00,113606.00,113606.00,108564.00,118916.00,-10352.00,5042.00,22832.00,1932.00,-652.00,2832.00,268.00,268.00,0.00,-1444.00,-1444.00,0.00,2140.00,17756.00,3264.00,260.00,14232.00,17790.00,-21888.00,-3110.00,2530.00,-21308.00,-5667.00,-1704.00,216.00,5060.00,41772.00
1993:Q4,114249.00,114249.00,114249.00,124119.00,124639.00,-520.00,-9870.00,35760.00,3052.00,5336.00,552.00,6524.00,588.00,5936.00,-3116.00,-3116.00,0.00,4620.00,18792.00,2836.00,224.00,15732.00,45630.00,-6095.00,20897.00,-8088.00,-18904.00,8984.00,-1852.00,116.00,5056.00,39421.00
1994:Q1,115155.00,131747.00,131747.00,140112.00,123396.00,16716.00,-8365.00,45300.00,15172.00,4520.00,1152.00,-9776.00,-9904.00,128.00,-4084.00,-4084.00,0.00,15916.00,22400.00,2120.00,304.00,19976.00,53665.00,4609.00,16254.00,3755.00,-15400.00,17227.00,436.00,232.00,4800.00,26360.00
1994:Q2,116236.00,116236.00,116236.00,147578.00,128330.00,19248.00,-31342.00,78736.00,9852.00,3240.00,7776.00,17664.00,17532.00,132.00,7224.00,7224.00,0.00,15356.00,17624.00,1908.00,240.00,15476.00,110078.00,12958.00,14222.00,-1108.00,-156.00,-10373.00,2016.00,-52.00,19804.00,85725.00
1994:Q3,117476.00,117476.00,117476.00,142734.00,130532.00,12202.00,-25258.00,63564.00,16612.00,3868.00,916.00,2604.00,2476.00,128.00,1024.00,1024.00,0.00,18532.00,20008.00,1792.00,240.00,17976.00,88822.00,22905.00,16084.00,3053.00,3768.00,2285.00,1280.00,-164.00,19804.00,42712.00
1994:Q4,118871.00,118871.00,118871.00,142069.00,134678.00,7391.00,-23198.00,62184.00,7712.00,2656.00,7128.00,8948.00,8816.00,132.00,3636.00,3636.00,0.00,15368.00,16736.00,2368.00,-108.00,14476.00,85382.00,17235.00,14708.00,9043.00,-6516.00,20529.00,1948.00,144.00,19804.00,25722.00
1995:Q1,120405.00,120405.00,120405.00,143878.00,144895.00,-1017.00,-23473.00,92480.00,20344.00,6496.00,60.00,8628.00,8032.00,596.00,-3112.00,-3112.00,0.00,23200.00,36864.00,4296.00,-108.00,32676.00,115953.00,45536.00,19306.00,7447.00,18784.00,26932.00,364.00,-156.00,13604.00,29673.00
1995:Q2,121806.00,121806.00,121806.00,135583.00,144914.00,-9331.00,-13777.00,66896.00,9360.00,2928.00,4104.00,4224.00,3624.00,600.00,-1412.00,-1412.00,0.00,10464.00,37228.00,4172.00,-120.00,33176.00,80673.00,35291.00,9257.00,-1962.00,27996.00,-5886.00,432.00,-132.00,13604.00,37364.00
1995:Q3,123058.00,123058.00,123058.00,130669.00,147067.00,-16398.00,-7611.00,76976.00,14864.00,4716.00,900.00,6424.00,5828.00,596.00,-2260.00,-2260.00,0.00,16828.00,35504.00,-68.00,-100.00,35672.00,84587.00,52846.00,10246.00,6872.00,35728.00,7871.00,600.00,-36.00,13604.00,9702.00
1995:Q4,124156.00,125573.00,125573.00,146085.00,148633.00,-2548.00,-20512.00,68624.00,9568.00,2992.00,2644.00,4300.00,3700.00,600.00,-1428.00,-1428.00,0.00,10692.00,39856.00,2600.00,80.00,37176.00,89136.00,47722.00,7015.00,7299.00,33408.00,26136.00,808.00,84.00,13604.00,782.00
1996:Q1,125079.00,125079.00,125079.00,151759.00,150382.00,1377.00,-26680.00,81296.00,17332.00,2124.00,-1084.00,6136.00,5724.00,412.00,-1592.00,-1592.00,0.00,24324.00,34056.00,928.00,-112.00,33240.00,107976.00,62009.00,24239.00,6830.00,30940.00,42479.00,1904.00,812.00,29432.00,-28660.00
1996:Q2,126111.00,126111.00,126111.00,163723.00,151765.00,11958.00,-37612.00,114088.00,26812.00,3860.00,4208.00,8556.00,8140.00,416.00,-2240.00,-2240.00,0.00,38808.00,34084.00,292.00,56.00,33736.00,151700.00,69170.00,20443.00,-1041.00,49768.00,23169.00,2312.00,-216.00,29432.00,27833.00
1996:Q3,127238.00,127238.00,127238.00,171848.00,154205.00,17643.00,-44610.00,87420.00,15584.00,3968.00,1116.00,3148.00,2732.00,416.00,-756.00,-756.00,0.00,26372.00,37988.00,1788.00,-44.00,36244.00,132030.00,80083.00,50656.00,-9861.00,39288.00,19253.00,3348.00,80.00,29432.00,-166.00
1996:Q4,128446.00,128446.00,128446.00,164535.00,158398.00,6137.00,-36089.00,96144.00,16984.00,4232.00,4568.00,3516.00,3100.00,416.00,-856.00,-856.00,0.00,28580.00,39120.00,900.00,484.00,37736.00,132233.00,70510.00,21446.00,8315.00,40748.00,42287.00,1704.00,480.00,29432.00,-12180.00
1997:Q1,129643.00,129643.00,129643.00,163534.00,159713.00,3821.00,-33891.00,119220.00,17892.00,13188.00,4388.00,6804.00,6256.00,548.00,-2792.00,-2792.00,0.00,29576.00,50164.00,1236.00,12.00,48916.00,153111.00,91681.00,59225.00,5496.00,26960.00,37207.00,4476.00,444.00,60996.00,-41693.00
1997:Q2,131061.00,131061.00,131061.00,171396.00,163148.00,8248.00,-40335.00,139336.00,24792.00,12072.00,2468.00,2984.00,2436.00,548.00,-1088.00,-1088.00,0.00,43168.00,54940.00,544.00,-20.00,54416.00,179671.00,94378.00,43462.00,-5525.00,56440.00,38971.00,5120.00,76.00,55996.00,-14869.00
1997:Q3,132607.00,132607.00,132607.00,183026.00,170455.00,12571.00,-50419.00,118780.00,20648.00,9900.00,4252.00,3956.00,3404.00,552.00,-1516.00,-1516.00,0.00,22436.00,59104.00,2136.00,52.00,56916.00,169199.00,103898.00,30708.00,23462.00,49728.00,29717.00,3600.00,940.00,55996.00,-24952.00
1997:Q4,134275.00,134275.00,134275.00,183140.00,172707.00,10433.00,-48865.00,146728.00,26072.00,7680.00,3568.00,3192.00,2644.00,548.00,-1176.00,-1176.00,0.00,45156.00,62236.00,-1104.00,-80.00,63420.00,195593.00,117753.00,53561.00,-6464.00,70656.00,21769.00,3868.00,580.00,51000.00,624.00
1998:Q1,135938.00,135938.00,135938.00,185820.00,172167.00,13653.00,-49882.00,206904.00,1040.00,38744.00,7064.00,7388.00,7740.00,-352.00,7556.00,7556.00,0.00,29616.00,115496.00,3836.00,104.00,111556.00,256786.00,168638.00,12621.00,8609.00,147408.00,27139.00,5208.00,20.00,102120.00,-46338.00
1998:Q2,137787.00,137787.00,137787.00,176569.00,177240.00,-671.00,-38782.00,216136.00,3060.00,36744.00,11436.00,6388.00,6736.00,-348.00,7556.00,7556.00,0.00,17820.00,133132.00,2668.00,1108.00,129356.00,254918.00,189118.00,36745.00,4853.00,147520.00,22274.00,-2052.00,8.00,87120.00,-41550.00
1998:Q3,139690.00,139690.00,139690.00,189320.00,184330.00,4990.00,-49630.00,252472.00,9132.00,42740.00,8500.00,4388.00,4740.00,-352.00,7560.00,7560.00,0.00,44536.00,135616.00,3804.00,-44.00,131856.00,302102.00,177276.00,29459.00,18.00,147800.00,44978.00,10304.00,-324.00,82120.00,-12253.00
1998:Q4,141650.00,141650.00,141650.00,193134.00,184850.00,8284.00,-51484.00,214984.00,11212.00,44744.00,11668.00,3388.00,3740.00,-352.00,7552.00,7552.00,0.00,20896.00,115524.00,1880.00,-1012.00,114656.00,266468.00,181046.00,23296.00,9558.00,148192.00,26849.00,3020.00,900.00,97120.00,-42466.00
1999:Q1,143759.00,143759.00,143759.00,204317.00,193189.00,11128.00,-60558.00,183340.00,-4976.00,51052.00,7760.00,-2924.00,-2796.00,-128.00,-1744.00,-1744.00,0.00,31796.00,102376.00,1044.00,-68.00,101400.00,243898.00,189204.00,53267.00,6449.00,129488.00,27910.00,-448.00,1144.00,63668.00,-37579.00
1999:Q2,146175.00,146175.00,146175.00,203992.00,200820.00,3172.00,-57817.00,159168.00,124.00,52048.00,856.00,-1920.00,-1796.00,-124.00,-2368.00,-2368.00,0.00,41312.00,69116.00,1692.00,20.00,67404.00,216985.00,143909.00,18461.00,3512.00,121936.00,37547.00,22584.00,360.00,83668.00,-71083.00
1999:Q3,148998.00,150648.00,150648.00,201627.00,204940.00,-3313.00,-50979.00,199528.00,10164.00,55052.00,5240.00,80.00,208.00,-128.00,-2368.00,-2368.00,0.00,47632.00,83728.00,2352.00,-24.00,81400.00,250507.00,210778.00,58432.00,6278.00,146068.00,37345.00,2664.00,724.00,73664.00,-74667.00
1999:Q4,152232.00,152232.00,152232.00,211934.00,208460.00,3474.00,-59702.00,198152.00,15116.00,54052.00,18684.00,1076.00,1204.00,-128.00,-2368.00,-2368.00,0.00,36916.00,74676.00,-744.00,20.00,75400.00,257854.00,231361.00,68225.00,8124.00,155012.00,35075.00,10912.00,348.00,73668.00,-93510.00
2000:Q1,156109.00,156109.00,156109.00,200502.00,212671.00,-12169.00,-44393.00,256472.00,28496.00,72072.00,1916.00,1732.00,1984.00,-252.00,-652.00,-652.00,0.00,64680.00,88228.00,796.00,60.00,87372.00,300865.00,185947.00,45032.00,14446.00,126468.00,35980.00,23652.00,-1108.00,89240.00,-32847.00
2000:Q2,158843.00,158843.00,158843.00,232576.00,219181.00,13395.00,-73733.00,280604.00,18440.00,74072.00,1100.00,732.00,984.00,-252.00,-656.00,-656.00,0.00,85604.00,101312.00,1152.00,-112.00,100272.00,354337.00,235997.00,87278.00,3367.00,145352.00,53414.00,11240.00,1116.00,75240.00,-22670.00
2000:Q3,160668.00,160668.00,160668.00,227200.00,222510.00,4690.00,-66532.00,233388.00,-1604.00,64072.00,14128.00,3732.00,3984.00,-252.00,-652.00,-652.00,0.00,68200.00,85512.00,508.00,36.00,84968.00,299920.00,150462.00,21166.00,5777.00,123520.00,42105.00,-4796.00,88.00,90644.00,21418.00
2000:Q4,161577.00,161577.00,161577.00,238700.00,227739.00,10961.00,-77123.00,216568.00,-11636.00,62068.00,17596.00,4728.00,4980.00,-252.00,-652.00,-652.00,0.00,59884.00,84580.00,-2848.00,156.00,87272.00,293691.00,197277.00,48220.00,6153.00,142904.00,34553.00,16508.00,-188.00,88640.00,-43099.00
2001:Q1,165657.00,165657.00,165657.00,211847.00,210835.00,1012.00,-46190.00,165208.00,20872.00,10140.00,11892.00,5728.00,4668.00,1060.00,3368.00,3368.00,0.00,-148.00,113356.00,1680.00,-192.00,111868.00,211398.00,160441.00,59292.00,-2131.00,103280.00,-12840.00,492.00,-452.00,55160.00,8597.00
2001:Q2,169189.00,171989.00,171989.00,209283.00,212764.00,-3481.00,-37294.00,172932.00,15836.00,9136.00,6480.00,4728.00,3668.00,1060.00,3356.00,3356.00,0.00,2168.00,131228.00,2052.00,1912.00,127264.00,210226.00,171693.00,43750.00,7727.00,120216.00,1009.00,1260.00,-68.00,55160.00,-18828.00
2001:Q3,171763.00,174228.00,174228.00,222941.00,224751.00,-1810.00,-48713.00,131172.00,-9212.00,5136.00,6712.00,1720.00,664.00,1056.00,3364.00,3364.00,0.00,3892.00,119560.00,6836.00,56.00,112668.00,179885.00,149580.00,33207.00,-16303.00,132676.00,-4621.00,8000.00,572.00,55160.00,-28806.00
2001:Q4,173587.00,173587.00,173587.00,218824.00,230576.00,-11752.00,-45237.00,158236.00,-24316.00,4140.00,13268.00,2728.00,1668.00,1060.00,3364.00,3364.00,0.00,1172.00,157880.00,584.00,32.00,157264.00,203473.00,172217.00,37815.00,-3670.00,138072.00,-2560.00,6444.00,-200.00,55160.00,-27587.00
2002:Q1,175996.00,175996.00,175996.00,223693.00,220718.00,2975.00,-47697.00,71216.00,2784.00,14452.00,-3000.00,-128.00,8.00,-136.00,-632.00,-632.00,0.00,18636.00,39104.00,3452.00,-8.00,35660.00,118913.00,154649.00,27982.00,5291.00,121376.00,5822.00,2996.00,200.00,18720.00,-63474.00
2002:Q2,178024.00,178024.00,178024.00,221459.00,227022.00,-5563.00,-43435.00,81478.00,2720.00,14456.00,4038.00,-128.00,8.00,-136.00,-628.00,-628.00,0.00,18996.00,42024.00,5240.00,60.00,36724.00,124913.00,153024.00,23508.00,2460.00,127056.00,35530.00,964.00,220.00,18720.00,-83545.00
2002:Q3,180313.00,180313.00,180313.00,230155.00,229534.00,621.00,-49842.00,71664.00,2684.00,14452.00,-6584.00,-128.00,8.00,-136.00,-624.00,-624.00,0.00,19000.00,42864.00,6052.00,92.00,36720.00,121506.00,148641.00,20684.00,1065.00,126892.00,31898.00,960.00,128.00,18724.00,-78845.00
2002:Q4,183024.00,183024.00,183024.00,230771.00,228158.00,2613.00,-47747.00,90230.00,2688.00,14456.00,14922.00,-128.00,8.00,-136.00,-636.00,-636.00,0.00,18996.00,39932.00,3140.00,68.00,36724.00,137978.00,151189.00,22551.00,1754.00,126884.00,28322.00,964.00,940.00,18720.00,-62157.00
2003:Q1,186450.00,186450.00,186450.00,231132.00,225566.00,5566.00,-44682.00,80607.00,6132.00,44672.00,2291.00,1376.00,2056.00,-680.00,116.00,116.00,0.00,-25128.00,51148.00,6628.00,168.00,44352.00,125289.00,82620.00,14988.00,3264.00,64368.00,-31792.00,-508.00,-96.00,23388.00,51677.00
2003:Q2,188090.00,188090.00,188090.00,230336.00,231373.00,-1037.00,-42246.00,80456.00,6080.00,44668.00,2292.00,1380.00,2060.00,-680.00,120.00,120.00,0.00,-25132.00,51048.00,4424.00,80.00,46544.00,122702.00,65768.00,6647.00,-4960.00,64080.00,-23508.00,-512.00,160.00,23388.00,57405.00
2003:Q3,190367.00,190367.00,190367.00,237922.00,236374.00,1548.00,-47555.00,80436.00,6072.00,44672.00,2296.00,1376.00,2056.00,-680.00,120.00,120.00,0.00,-25128.00,51028.00,7172.00,240.00,43616.00,127991.00,67353.00,7574.00,-4240.00,64020.00,-22791.00,-508.00,-192.00,23388.00,60740.00
2003:Q4,193231.00,193231.00,193231.00,248482.00,245619.00,2863.00,-55251.00,80396.00,6064.00,44668.00,2292.00,1380.00,2060.00,-680.00,112.00,112.00,0.00,-25132.00,51012.00,620.00,1888.00,48504.00,135647.00,79882.00,12263.00,3543.00,64076.00,-26626.00,-512.00,-196.00,23388.00,59710.00
2004:Q1,197146.00,197146.00,197146.00,249642.00,240942.00,8700.00,-52496.00,370832.00,122156.00,-28008.00,2472.00,6960.00,5300.00,1660.00,4552.00,4552.00,0.00,26640.00,236060.00,5568.00,372.00,230120.00,423328.00,280226.00,64515.00,22431.00,193280.00,21477.00,8356.00,4.00,68768.00,44497.00
2004:Q2,200922.00,200922.00,200922.00,274581.00,252837.00,21744.00,-73659.00,370724.00,101808.00,-8292.00,3072.00,6960.00,5300.00,1660.00,4556.00,4556.00,0.00,26640.00,235980.00,5468.00,24.00,230488.00,444383.00,239105.00,21580.00,-12059.00,229584.00,23602.00,8352.00,-724.00,68768.00,105280.00
2004:Q3,204977.00,225090.00,225090.00,272550.00,260000.00,12550.00,-47460.00,370816.00,101844.00,-8296.00,3072.00,6960.00,5300.00,1660.00,4548.00,4548.00,0.00,26636.00,236052.00,6120.00,-36.00,229968.00,418276.00,248198.00,22495.00,-4062.00,229764.00,22635.00,8352.00,-240.00,68768.00,70564.00
2004:Q4,209502.00,209502.00,209502.00,272458.00,261401.00,11057.00,-62956.00,370896.00,101868.00,-8292.00,3076.00,6960.00,5300.00,1660.00,4552.00,4552.00,0.00,26640.00,236092.00,1132.00,-184.00,235144.00,433852.00,251464.00,23213.00,-1561.00,229812.00,27015.00,8356.00,132.00,68768.00,78117.00
2005:Q1,214509.00,214509.00,214509.00,288118.00,281235.00,6883.00,-73609.00,437036.00,76572.00,23496.00,2444.00,6076.00,5976.00,100.00,5344.00,5344.00,0.00,66604.00,256500.00,3564.00,180.00,252756.00,510645.00,317961.00,156491.00,-15646.00,177116.00,55079.00,8676.00,1032.00,142696.00,-14799.00
2005:Q2,219012.00,219012.00,219012.00,285195.00,280994.00,4201.00,-66183.00,437124.00,76596.00,23500.00,2444.00,6076.00,5980.00,96.00,5348.00,5348.00,0.00,66608.00,256552.00,4164.00,-808.00,253196.00,503307.00,342044.00,155350.00,9426.00,177268.00,47581.00,8676.00,-236.00,142700.00,-37458.00
2005:Q3,224400.00,270901.00,270901.00,286298.00,281194.00,5104.00,-15397.00,437428.00,76708.00,23496.00,2444.00,6080.00,5980.00,100.00,5348.00,5348.00,0.00,66604.00,256748.00,10296.00,288.00,246164.00,452825.00,349992.00,160037.00,12203.00,177752.00,43600.00,8676.00,-516.00,142696.00,-91623.00
2005:Q4,229806.00,235575.00,235575.00,296244.00,284164.00,12080.00,-60669.00,437592.00,76760.00,23496.00,2444.00,6076.00,5980.00,96.00,5344.00,5344.00,0.00,66608.00,256864.00,4076.00,4.00,252784.00,498261.00,357162.00,159677.00,19496.00,177988.00,52352.00,8676.00,-44.00,142696.00,-62581.00
2006:Q1,234736.00,234736.00,234736.00,312234.00,301035.00,11199.00,-77498.00,519708.00,74608.00,20288.00,3176.00,1472.00,156.00,1316.00,-1540.00,-1540.00,0.00,39952.00,381752.00,3960.00,24.00,377768.00,597206.00,412266.00,117967.00,11251.00,283048.00,13443.00,9008.00,-192.00,144608.00,18073.00
2006:Q2,238884.00,238884.00,238884.00,303003.00,299652.00,3351.00,-64119.00,519916.00,74684.00,20288.00,3176.00,1476.00,156.00,1320.00,-1544.00,-1544.00,0.00,39952.00,381884.00,5804.00,80.00,376000.00,584035.00,421388.00,113112.00,24936.00,283340.00,10876.00,9008.00,-2924.00,144608.00,1079.00
2006:Q3,242644.00,242644.00,242644.00,301520.00,296960.00,4560.00,-58876.00,519888.00,74672.00,20288.00,3176.00,1472.00,156.00,1316.00,-1548.00,-1548.00,0.00,39952.00,381876.00,5472.00,384.00,376020.00,578764.00,413062.00,116255.00,13534.00,283272.00,12300.00,9012.00,-712.00,144608.00,494.00
2006:Q4,246645.00,246645.00,246645.00,301791.00,299736.00,2055.00,-55146.00,519960.00,74704.00,20288.00,3172.00,1468.00,152.00,1316.00,-1544.00,-1544.00,0.00,39952.00,381920.00,2532.00,200.00,379188.00,575106.00,414900.00,113834.00,17667.00,283400.00,20737.00,9008.00,228.00,144608.00,-14375.00
2007:Q1,250768.00,250768.00,250768.00,308154.00,302309.00,5845.00,-57386.00,479544.00,66912.00,14916.00,2172.00,2524.00,3012.00,-488.00,7444.00,7444.00,0.00,54744.00,330832.00,4428.00,1096.00,325308.00,536930.00,468511.00,147432.00,12960.00,308120.00,21030.00,3780.00,-8.00,93888.00,-50271.00
