date,FA703130005.Q,FA703131005.Q,FA763131005.Q,FA753131005.Q,FA743131005.Q,FA473131005.Q,FA703135005.Q,FA763135005.Q,FA753135005.Q,FA743135005.Q,FA473135003.Q,FA703130005.Q,FA153030005.Q,FA143030005.Q,FA103030003.Q,FA113030003.Q,FA313030003.Q,FA213030005.Q,FA793030005.Q,FA573030005.Q,FA223030045.Q,FA633030000.Q,FA403030005.Q,FA613030003.Q,FA733030003.Q,FA263030005.Q
1999:Q3,230098.00,133231.00,114586.00,1608.00,1380.00,15657.00,96867.00,68823.00,22460.00,1380.00,4204.00,230098.00,213427.00,69884.00,14832.00,55052.00,2068.00,14016.00,-73493.00,-46244.00,1876.00,699.00,-19972.00,-1152.00,-8700.00,4196.00
1999:Q4,460448.00,83223.00,71417.00,920.00,3204.00,7681.00,377225.00,171965.00,202276.00,3204.00,-220.00,460448.00,209289.00,142740.00,88688.00,54052.00,3212.00,14630.00,55909.00,-40820.00,-1712.00,59649.00,17188.00,21216.00,388.00,34668.00
2000:Q1,274764.00,115680.00,133196.00,-1296.00,398.00,-16617.00,159084.00,76982.00,83684.00,398.00,-1980.00,274764.00,273119.00,62200.00,-9872.00,72072.00,356.00,9444.00,-62243.00,-11356.00,2832.00,-55903.00,504.00,2264.00,-584.00,-8112.00
2000:Q2,397951.00,248522.00,234126.00,1004.00,2484.00,10908.00,149429.00,138861.00,2360.00,2484.00,5724.00,397951.00,298216.00,135624.00,61552.00,74072.00,1004.00,8624.00,-50288.00,-34648.00,1876.00,-21840.00,1640.00,1720.00,964.00,4772.00
2000:Q3,382726.00,270726.00,241385.00,-3948.00,2272.00,31017.00,111999.00,84543.00,27228.00,2272.00,-2044.00,382726.00,182748.00,126128.00,62056.00,64072.00,2092.00,14447.00,42458.00,-28912.00,7476.00,36522.00,21968.00,6376.00,-972.00,14852.00
2000:Q4,474995.00,289025.00,259153.00,2780.00,484.00,26608.00,185970.00,166470.00,6580.00,484.00,12436.00,474995.00,393586.00,90196.00,28128.00,62068.00,364.00,9925.00,-43331.00,-16216.00,-12528.00,2217.00,-22128.00,5064.00,260.00,24256.00
2001:Q1,401208.00,279915.00,239974.00,1652.00,-604.00,38892.00,121294.00,5526.00,114408.00,-604.00,1964.00,401208.00,442853.00,-61404.00,-71544.00,10140.00,8180.00,6007.00,66449.00,-48104.00,-524.00,130265.00,-18788.00,3204.00,396.00,-60876.00
2001:Q2,347592.00,316311.00,244547.00,23360.00,4412.00,43991.00,31281.00,21725.00,-9744.00,4412.00,14888.00,347592.00,349617.00,-6356.00,-15492.00,9136.00,5912.00,20389.00,-33918.00,-28336.00,1876.00,-10854.00,6460.00,-5924.00,2860.00,11948.00
2001:Q3,259992.00,285159.00,236646.00,-17516.00,2464.00,63566.00,-25167.00,32953.00,-71432.00,2464.00,10848.00,259992.00,251453.00,10056.00,4920.00,5136.00,7248.00,12698.00,-14327.00,-33484.00,-524.00,13481.00,2748.00,5268.00,-1816.00,-7136.00
2001:Q4,406340.00,377047.00,306740.00,10420.00,11948.00,47939.00,29292.00,-78980.00,87940.00,11948.00,8384.00,406340.00,79989.00,121364.00,117224.00,4140.00,-4576.00,9090.00,246241.00,-35868.00,-128.00,214713.00,42148.00,26224.00,-848.00,-45768.00
2002:Q1,540697.00,352820.00,310523.00,-12696.00,2242.00,52751.00,187876.00,19890.00,162264.00,2242.00,3480.00,540697.00,537760.00,-2788.00,-17240.00,14452.00,11247.00,616.00,-3654.00,-5424.00,3076.00,17902.00,-17068.00,-3732.00,1592.00,-2484.00
2002:Q2,204519.00,215409.00,203925.00,5084.00,3324.00,3075.00,-10890.00,-418.00,-26476.00,3324.00,12680.00,204519.00,125313.00,25472.00,11016.00,14456.00,-11051.00,21077.00,6144.00,-6936.00,276.00,-10108.00,17852.00,4028.00,1032.00,37564.00
2002:Q3,368681.00,396608.00,359961.00,-5836.00,-208.00,42691.00,-27927.00,143653.00,-180336.00,-208.00,8964.00,368681.00,478239.00,-48136.00,-62588.00,14452.00,31356.00,6721.00,-96603.00,-5688.00,-1480.00,-102411.00,4120.00,8244.00,612.00,-2896.00
2002:Q4,272571.00,336689.00,303506.00,4444.00,-13108.00,41847.00,-64118.00,77082.00,-137684.00,-13108.00,9592.00,272571.00,85872.00,123992.00,109536.00,14456.00,36708.00,6982.00,-12667.00,2432.00,-2212.00,4021.00,-25156.00,7556.00,692.00,31684.00
2003:Q1,520825.00,337110.00,318279.00,-1920.00,-686.00,21438.00,183714.00,134284.00,33508.00,-686.00,16608.00,520825.00,510140.00,95444.00,50772.00,44672.00,-40223.00,36048.00,-103864.00,-16392.00,-2232.00,-82024.00,-8784.00,7616.00,-2048.00,23280.00
2003:Q2,474422.00,411342.00,368442.00,716.00,92.00,42092.00,63080.00,83520.00,-32988.00,92.00,12456.00,474422.00,294498.00,129896.00,85228.00,44668.00,36929.00,20356.00,-36929.00,13840.00,-940.00,-82325.00,16644.00,14332.00,1520.00,29672.00
2003:Q3,159664.00,190967.00,145225.00,2816.00,2482.00,40444.00,-31303.00,-48085.00,5992.00,2482.00,8308.00,159664.00,224155.00,91676.00,47004.00,44672.00,-74050.00,7138.00,-51862.00,-9300.00,-164.00,-23202.00,-34592.00,16568.00,-1172.00,-37392.00
2003:Q4,318157.00,290160.00,275446.00,1560.00,3188.00,9967.00,27997.00,-12239.00,31264.00,3188.00,5784.00,318157.00,177791.00,147572.00,102904.00,44668.00,-23404.00,17706.00,-9816.00,22560.00,-80.00,-53280.00,-7324.00,26928.00,1380.00,8308.00
2004:Q1,638118.00,246327.00,248938.00,4016.00,240.00,-6867.00,391790.00,191442.00,195876.00,240.00,4232.00,638118.00,602416.00,-344.00,27664.00,-28008.00,-5420.00,41894.00,-7460.00,-8700.00,-76.00,-12964.00,18708.00,-4668.00,240.00,7032.00
2004:Q2,616831.00,459804.00,427440.00,-3016.00,1768.00,33612.00,157027.00,89811.00,58108.00,1768.00,7340.00,616831.00,550441.00,-5444.00,2848.00,-8292.00,651.00,-3254.00,36937.00,-34224.00,-224.00,64349.00,16424.00,-9552.00,164.00,37500.00
2004:Q3,446373.00,286494.00,263991.00,-4452.00,3500.00,23455.00,159879.00,113399.00,35412.00,3500.00,7568.00,446373.00,322045.00,126932.00,135228.00,-8296.00,1269.00,2535.00,-21936.00,7544.00,10516.00,-22964.00,-22860.00,4000.00,1828.00,15528.00
2004:Q4,418826.00,133768.00,120563.00,716.00,746.00,11743.00,285058.00,255652.00,22228.00,746.00,6432.00,418826.00,340541.00,-23320.00,-15028.00,-8292.00,3476.00,-10059.00,77047.00,16780.00,7232.00,37591.00,13888.00,2828.00,-1272.00,31140.00
2005:Q1,530450.00,168268.00,178019.00,5304.00,5908.00,-20962.00,362181.00,281221.00,68688.00,5908.00,6364.00,530450.00,424758.00,31696.00,8200.00,23496.00,-2734.00,-3669.00,25906.00,-6288.00,8252.00,37910.00,-6712.00,-7480.00,224.00,54492.00
2005:Q2,640233.00,338192.00,323039.00,-2436.00,5950.00,11639.00,302041.00,199967.00,89920.00,5950.00,6204.00,640233.00,650967.00,-13728.00,-37228.00,23500.00,-2446.00,13417.00,-17778.00,14604.00,8416.00,-65922.00,20392.00,4156.00,576.00,9800.00
2005:Q3,855560.00,531373.00,472767.00,-820.00,5116.00,54310.00,324187.00,199499.00,126920.00,5116.00,-7348.00,855560.00,666496.00,97084.00,73588.00,23496.00,1770.00,8759.00,58539.00,14184.00,11044.00,76763.00,3596.00,-46308.00,-740.00,22912.00
2005:Q4,413270.00,219929.00,213683.00,132.00,2684.00,3430.00,193341.00,164289.00,21440.00,2684.00,4928.00,413270.00,184163.00,178552.00,155056.00,23496.00,-442.00,-4724.00,60625.00,1596.00,9124.00,7481.00,30936.00,13280.00,-1792.00,-4904.00
2006:Q1,692189.00,195903.00,204210.00,6732.00,3848.00,-18887.00,496286.00,267234.00,220608.00,3848.00,4596.00,692189.00,717477.00,40172.00,19884.00,20288.00,-1592.00,9011.00,-61936.00,-2868.00,10444.00,-62796.00,-3544.00,-3128.00,-44.00,-10944.00
2006:Q2,714801.00,399446.00,383411.00,-2632.00,742.00,17925.00,315354.00,263452.00,57080.00,742.00,-5920.00,714801.00,507455.00,-19284.00,-39572.00,20288.00,1257.00,30118.00,128535.00,2180.00,10524.00,97491.00,27612.00,-10932.00,1660.00,66720.00
2006:Q3,659994.00,323339.00,220316.00,24344.00,-142.00,78820.00,336655.00,104681.00,225132.00,-142.00,6984.00,659994.00,501412.00,63904.00,43616.00,20288.00,12521.00,22188.00,36000.00,2536.00,6312.00,58712.00,-22524.00,-6508.00,-2528.00,23968.00
2006:Q4,477533.00,469140.00,418878.00,5772.00,508.00,43982.00,8393.00,-78083.00,81628.00,508.00,4340.00,477533.00,215700.00,182888.00,162600.00,20288.00,-11303.00,7935.00,26133.00,2564.00,6524.00,22213.00,-7424.00,1360.00,896.00,56180.00
2007:Q1,675173.00,533733.00,534735.00,7780.00,252.00,-9035.00,141440.00,-233872.00,362880.00,252.00,12180.00,675173.00,719489.00,-51368.00,-66284.00,14916.00,-1794.00,14993.00,-32571.00,3628.00,6656.00,-64387.00,18860.00,4416.00,-1744.00,26424.00
2007:Q2,535198.00,398815.00,343469.00,10008.00,3230.00,42108.00,136383.00,-34555.00,161196.00,3230.00,6512.00,535198.00,414856.00,-20792.00,-35712.00,14920.00,1241.00,36089.00,31536.00,3628.00,6812.00,24516.00,-7056.00,2908.00,728.00,72268.00
2007:Q3,763409.00,293038.00,232677.00,8304.00,4878.00,47179.00,470370.00,104372.00,356588.00,4878.00,4532.00,763409.00,462869.00,-74872.00,-89788.00,14916.00,-1495.00,42730.00,342657.00,3628.00,-436.00,295605.00,42316.00,4084.00,-2540.00,-8480.00
2007:Q4,461233.00,40136.00,19806.00,1524.00,-3962.00,22768.00,421097.00,232919.00,195984.00,-3962.00,-3844.00,461233.00,332882.00,-15928.00,-30844.00,14916.00,6773.00,38868.00,42214.00,3628.00,-488.00,48210.00,-3040.00,-6772.00,676.00,56424.00
2008:Q1,797830.00,470348.00,436008.00,24384.00,-1054.00,11010.00,327481.00,126855.00,183184.00,-1054.00,18496.00,797830.00,656244.00,-212872.00,-211640.00,-1232.00,2903.00,3249.00,288042.00,-4784.00,-348.00,306630.00,-21400.00,9240.00,-1296.00,60264.00
2008:Q2,160366.00,386573.00,333716.00,-8716.00,2592.00,58980.00,-226207.00,-312983.00,79624.00,2592.00,4560.00,160366.00,-65399.00,116820.00,118056.00,-1236.00,-6343.00,24464.00,110059.00,-4784.00,-532.00,68663.00,47468.00,-600.00,-156.00,-19236.00
2008:Q3,379659.00,519814.00,501611.00,-29400.00,5350.00,42253.00,-140155.00,32159.00,-154556.00,5350.00,-23108.00,379659.00,582310.00,-129352.00,-128116.00,-1236.00,3041.00,3384.00,-140084.00,-4784.00,3192.00,-37264.00,-98644.00,-2784.00,200.00,60360.00
2008:Q4,31717.00,722491.00,651204.00,14036.00,-2558.00,59809.00,-690774.00,-101824.00,-588356.00,-2558.00,1964.00,31717.00,-140080.00,-297324.00,-296088.00,-1236.00,-4657.00,40783.00,240602.00,-4784.00,2248.00,85182.00,160000.00,-2760.00,716.00,192392.00
2009:Q1,264095.00,528499.00,492448.00,2472.00,-5750.00,39329.00,-264403.00,-127157.00,-163104.00,-5750.00,31608.00,264095.00,139787.00,43396.00,48168.00,-4772.00,-50.00,47109.00,240410.00,3068.00,788.00,249342.00,-20480.00,7524.00,168.00,-206556.00
2009:Q2,221590.00,330643.00,282172.00,-8276.00,-2644.00,59391.00,-109052.00,-334592.00,218128.00,-2644.00,10056.00,221590.00,-19060.00,-63560.00,-58788.00,-4772.00,1089.00,1366.00,361448.00,3068.00,-752.00,345220.00,12892.00,5176.00,-4156.00,-59692.00
2009:Q3,236611.00,791247.00,734013.00,11408.00,-622.00,46449.00,-554636.00,-802158.00,230876.00,-622.00,17268.00,236611.00,-149412.00,488008.00,492780.00,-4772.00,-3.00,11510.00,-72393.00,3064.00,760.00,2707.00,-145420.00,-4980.00,71476.00,-41100.00
2009:Q4,652339.00,418542.00,380748.00,11808.00,-2594.00,28579.00,233798.00,-78844.00,306240.00,-2594.00,8996.00,652339.00,442882.00,220720.00,225492.00,-4772.00,312.00,-18273.00,-7489.00,3068.00,844.00,91175.00,-18008.00,-1308.00,-83260.00,14188.00
2010:Q1,-58465.00,397121.00,407078.00,1244.00,-982.00,-10219.00,-455585.00,-219091.00,-238804.00,-982.00,3292.00,-58465.00,215789.00,9924.00,6992.00,2932.00,79.00,16533.00,-282941.00,-392.00,816.00,-255373.00,-17984.00,-13320.00,3312.00,-17848.00
2010:Q2,-215123.00,190697.00,156598.00,5320.00,-18320.00,47099.00,-405819.00,-90703.00,-297592.00,-18320.00,796.00,-215123.00,62487.00,21540.00,18608.00,2932.00,277.00,-23164.00,-295339.00,-388.00,1016.00,-288831.00,9776.00,3164.00,-20076.00,19076.00
2010:Q3,524326.00,353630.00,226851.00,76728.00,504.00,49547.00,170696.00,-52028.00,217844.00,504.00,4376.00,524326.00,255263.00,124284.00,121352.00,2932.00,-1178.00,-8631.00,174469.00,-392.00,9880.00,174121.00,-6504.00,-7348.00,4712.00,-19880.00
2010:Q4,211773.00,251893.00,296089.00,-60204.00,-1898.00,17906.00,-40119.00,-173385.00,132600.00,-1898.00,2564.00,211773.00,125474.00,95620.00,92688.00,2932.00,1030.00,-8634.00,-39773.00,-388.00,10316.00,-69305.00,15936.00,-3276.00,6944.00,38056.00
2011:Q1,379630.00,324029.00,310797.00,27728.00,318.00,-14814.00,55601.00,-52797.00,103588.00,318.00,4492.00,379630.00,232431.00,13564.00,7572.00,5992.00,-1817.00,-4813.00,54897.00,1760.00,10544.00,16145.00,-9348.00,29524.00,6272.00,85368.00
2011:Q2,968352.00,882192.00,821973.00,19164.00,-812.00,41867.00,86160.00,-8784.00,95600.00,-812.00,156.00,968352.00,768490.00,69820.00,63832.00,5988.00,1037.00,14880.00,44074.00,1764.00,11200.00,-9286.00,-2468.00,32848.00,10016.00,70052.00
2011:Q3,-133070.00,604625.00,542881.00,13996.00,-60.00,47808.00,-737695.00,-113891.00,-628380.00,-60.00,4636.00,-133070.00,-14860.00,17976.00,11984.00,5992.00,-95.00,12469.00,-170980.00,1764.00,-6048.00,-146320.00,-45696.00,24088.00,1232.00,22420.00
2011:Q4,401516.00,498640.00,472741.00,-8032.00,-904.00,34836.00,-97125.00,122651.00,-223200.00,-904.00,4328.00,401516.00,493927.00,-24468.00,-30456.00,5988.00,-201.00,40648.00,-119767.00,1760.00,-6688.00,-88883.00,6876.00,-24904.00,-7928.00,11376.00
2012:Q1,307006.00,426034.00,374189.00,35996.00,-776.00,16624.00,-119027.00,-11939.00,-113476.00,-776.00,7164.00,307006.00,368630.00,63588.00,53508.00,10080.00,344.00,19716.00,-102344.00,-3768.00,-6708.00,-68344.00,-9232.00,-4760.00,-9532.00,-42928.00
2012:Q2,438777.00,426521.00,354786.00,16824.00,3376.00,51535.00,12256.00,95408.00,-88936.00,3376.00,2408.00,438777.00,428651.00,-180.00,-10256.00,10076.00,912.00,20907.00,-47369.00,-3760.00,-6280.00,-29673.00,-5220.00,-32132.00,29696.00,35856.00
2012:Q3,416130.00,474732.00,434118.00,1184.00,-4146.00,43576.00,-58602.00,-52716.00,-8100.00,-4146.00,6360.00,416130.00,174739.00,55096.00,45016.00,10080.00,-136.00,35007.00,82380.00,-3768.00,736.00,86604.00,-24192.00,26476.00,-3476.00,69044.00
2012:Q4,919667.00,831216.00,803010.00,1176.00,1212.00,25817.00,88451.00,-67065.00,145528.00,1212.00,8776.00,919667.00,676979.00,54928.00,44852.00,10076.00,-412.00,11778.00,87366.00,-3764.00,700.00,141406.00,2240.00,-35436.00,-17780.00,89028.00
2013:Q1,62489.00,49376.00,38152.00,20652.00,1156.00,-10584.00,13113.00,-58851.00,64128.00,1156.00,6680.00,62489.00,16249.00,868.00,-10656.00,11524.00,-1676.00,11255.00,39314.00,4688.00,500.00,23286.00,-2692.00,27996.00,-14464.00,-3520.00
2013:Q2,406741.00,345476.00,279869.00,10808.00,5864.00,48936.00,61264.00,48896.00,6456.00,5864.00,48.00,406741.00,210215.00,53980.00,42456.00,11524.00,936.00,32381.00,81581.00,4692.00,620.00,65909.00,4768.00,-2020.00,7612.00,27648.00
2013:Q3,826935.00,572866.00,476940.00,61448.00,4246.00,30232.00,254069.00,16127.00,225528.00,4246.00,8168.00,826935.00,387227.00,131092.00,119568.00,11524.00,184.00,14816.00,211967.00,4692.00,4064.00,142683.00,10812.00,50068.00,-352.00,81648.00
2013:Q4,340351.00,260229.00,231915.00,17788.00,-1174.00,11700.00,80122.00,89280.00,-11776.00,-1174.00,3792.00,340351.00,229077.00,3476.00,-8048.00,11524.00,-1316.00,13884.00,-6170.00,4688.00,4024.00,5934.00,-8536.00,-25412.00,13132.00,101400.00
2014:Q1,613654.00,368215.00,403429.00,-23408.00,-2744.00,-9062.00,245438.00,6226.00,233408.00,-2744.00,8548.00,613654.00,513431.00,-63772.00,-79460.00,15688.00,-96.00,17224.00,81975.00,1904.00,4120.00,49463.00,10260.00,9724.00,6504.00,64892.00
2014:Q2,475397.00,380019.00,322429.00,11112.00,2832.00,43645.00,95379.00,70563.00,26276.00,2832.00,-4292.00,475397.00,157062.00,148204.00,132520.00,15684.00,-44.00,6579.00,26189.00,1904.00,3992.00,59489.00,-8104.00,-6564.00,-24528.00,137408.00
2014:Q3,215696.00,485827.00,438750.00,9368.00,-1854.00,39563.00,-270132.00,-365150.00,91272.00,-1854.00,5600.00,215696.00,288697.00,-117180.00,-132868.00,15688.00,384.00,9909.00,48630.00,1908.00,2336.00,22570.00,-1916.00,-14520.00,38252.00,-14744.00
2014:Q4,748130.00,225837.00,210779.00,-20516.00,9884.00,25690.00,522293.00,698257.00,-192196.00,9884.00,6348.00,748130.00,793934.00,23600.00,7916.00,15684.00,560.00,1981.00,-100937.00,1904.00,2208.00,-49961.00,-8652.00,9348.00,-55784.00,28992.00
2015:Q1,721617.00,871877.00,711806.00,167508.00,-7182.00,-255.00,-150260.00,37982.00,-188292.00,-7182.00,7232.00,721617.00,502987.00,73120.00,48948.00,24172.00,-592.00,28486.00,88120.00,1876.00,2164.00,56896.00,-5400.00,5560.00,27024.00,29496.00
2015:Q2,18308.00,81142.00,166032.00,-150532.00,4888.00,60755.00,-62834.00,-76038.00,6436.00,4888.00,1880.00,18308.00,182209.00,-103512.00,-132956.00,29444.00,1060.00,2788.00,-4112.00,820.00,2288.00,-30140.00,3660.00,10444.00,8816.00,-60124.00
2015:Q3,494893.00,464889.00,377187.00,32284.00,-2170.00,57588.00,30004.00,153758.00,-129724.00,-2170.00,8140.00,494893.00,767570.00,36308.00,15212.00,21096.00,864.00,-2992.00,-237957.00,1336.00,-2244.00,-210145.00,-576.00,9996.00,-36324.00,-68900.00
2015:Q4,389922.00,636860.00,593627.00,2652.00,-1344.00,41925.00,-246938.00,-28262.00,-225840.00,-1344.00,8508.00,389922.00,554670.00,-16744.00,-55240.00,38496.00,-1260.00,25922.00,-181650.00,1280.00,-1248.00,-130346.00,-640.00,-19604.00,-31092.00,8984.00
2016:Q1,548646.00,388606.00,426037.00,2916.00,5236.00,-45583.00,160040.00,111064.00,31048.00,5236.00,12692.00,548646.00,149497.00,19176.00,-9496.00,28672.00,208.00,5284.00,302862.00,1888.00,-6960.00,250194.00,3204.00,52676.00,1860.00,71620.00
2016:Q2,279664.00,559047.00,427229.00,8760.00,-3982.00,127040.00,-279382.00,-37768.00,-241620.00,-3982.00,3988.00,279664.00,556174.00,44988.00,18144.00,26844.00,460.00,14890.00,-431176.00,1852.00,6244.00,-285468.00,3084.00,-146320.00,-10568.00,94328.00
2016:Q3,543537.00,1027450.00,901226.00,40500.00,-1732.00,87455.00,-483912.00,-136032.00,-357132.00,-1732.00,10984.00,543537.00,1377093.00,198496.00,173656.00,24840.00,-372.00,-32702.00,-1031068.00,1200.00,596.00,-1006856.00,4612.00,-19928.00,-10692.00,32091.00
