1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1974:Q2,30872.00,10596.00,5762.00,23128.00,37642.00,2382.00,-9186.00,-58.00,30896.00,25736.00,42087.00,35080.00,3630.00,3377.00,-16351.00,14450.00,-200.00,339.00,388.00,0.00,-2426.00,-291.00,-1081.00,524.00,277.00,-11.00,1271.00,74.00,1197.00,86.00,15445.00,1855.00,-2017.00,541.00,5.00,0.00,-2563.00,30801.00,6542.00,732.00,424.00,5386.00,12686.00,10276.00,1820.00,590.00,1244.00,10724.00,-1017.00,510.00,112.00,-73.00,3094.00,-2909.00,5160.00,13631.00
1974:Q3,33534.00,11742.00,5536.00,23724.00,39979.00,1776.00,-12504.00,-53.00,29304.00,29116.00,37278.00,36191.00,1251.00,-164.00,-8162.00,18262.00,-400.00,2850.00,-134.00,0.00,-1416.00,2799.00,1802.00,489.00,473.00,35.00,532.00,146.00,386.00,218.00,7911.00,4170.00,1732.00,550.00,3.00,0.00,1179.00,26424.00,7125.00,2602.00,331.00,4192.00,2122.00,3058.00,1858.00,-2794.00,-5.00,9805.00,4136.00,1581.00,1660.00,-259.00,1517.00,402.00,188.00,9803.00
1974:Q4,29520.00,10441.00,5165.00,24323.00,38237.00,1024.00,-8589.00,-63.00,30734.00,24911.00,44054.00,36551.00,6313.00,1190.00,-19144.00,4876.00,0.00,2029.00,1419.00,0.00,-3145.00,3855.00,2069.00,1852.00,-127.00,61.00,687.00,129.00,558.00,-47.00,-4212.00,3007.00,1283.00,555.00,5.00,0.00,723.00,24020.00,6813.00,-56.00,482.00,6387.00,7317.00,4404.00,3664.00,-751.00,1303.00,6040.00,1218.00,799.00,530.00,211.00,479.00,-160.00,5824.00,14407.00
1975:Q1,24641.00,8462.00,6210.00,24923.00,34892.00,1815.00,-3088.00,-64.00,33682.00,25401.00,31920.00,35540.00,-3700.00,80.00,-6519.00,614.00,19.00,4458.00,-703.00,0.00,495.00,1892.00,1668.00,-363.00,197.00,390.00,-1946.00,-596.00,-1350.00,-96.00,8352.00,3784.00,-15642.00,551.00,2.00,500.00,-16695.00,7132.00,11356.00,1496.00,430.00,9430.00,-9250.00,-8307.00,595.00,-1537.00,1933.00,-13722.00,-1615.00,179.00,18251.00,365.00,-1771.00,19657.00,8281.00,116.00
1975:Q2,26892.00,9329.00,6055.00,25472.00,36980.00,1580.00,-1745.00,-59.00,36874.00,21429.00,31706.00,35417.00,-3749.00,38.00,-10277.00,4649.00,-431.00,2090.00,2197.00,0.00,-659.00,2688.00,430.00,1635.00,-444.00,1067.00,927.00,150.00,777.00,-77.00,6486.00,3928.00,-12500.00,560.00,3.00,500.00,-13563.00,14926.00,6732.00,-2351.00,811.00,8272.00,-812.00,-2446.00,520.00,1114.00,3223.00,385.00,-4319.00,769.00,8948.00,401.00,-2588.00,11134.00,15445.00,-3529.00
1975:Q3,33447.00,11930.00,6023.00,25970.00,41464.00,1741.00,-2932.00,-59.00,40332.00,25822.00,35676.00,36193.00,-468.00,-50.00,-9854.00,15173.00,21.00,-714.00,2334.00,0.00,19.00,-297.00,582.00,1069.00,-71.00,-1877.00,530.00,150.00,380.00,126.00,15941.00,1130.00,-3917.00,574.00,4.00,500.00,-4995.00,25027.00,4400.00,122.00,601.00,3677.00,-2356.00,-4194.00,210.00,1628.00,1713.00,10236.00,2335.00,-15.00,8714.00,-5.00,-3282.00,12000.00,14510.00,-2856.00
1975:Q4,34736.00,12187.00,6283.00,26415.00,42681.00,2495.00,-2779.00,-59.00,42456.00,28882.00,36639.00,37157.00,-432.00,-86.00,-7757.00,6096.00,862.00,4695.00,-162.00,0.00,376.00,5383.00,1104.00,5072.00,-220.00,-573.00,1279.00,150.00,1129.00,-27.00,-13570.00,3979.00,3281.00,604.00,9.00,500.00,2168.00,13853.00,4419.00,-2164.00,758.00,5825.00,3311.00,824.00,1283.00,1204.00,3039.00,12768.00,1375.00,1265.00,-12324.00,234.00,-1484.00,-11075.00,13573.00,-3263.00
1976:Q1,38456.00,13849.00,6035.00,26808.00,45380.00,1379.00,-2686.00,-59.00,44132.00,33900.00,42078.00,38596.00,3379.00,103.00,-8178.00,19080.00,560.00,168.00,815.00,0.00,1918.00,5010.00,953.00,4995.00,-176.00,-762.00,-739.00,167.00,-906.00,-67.00,18634.00,3622.00,-10841.00,777.00,6.00,250.00,-11874.00,27258.00,8088.00,1310.00,307.00,6471.00,-1996.00,-6343.00,4862.00,-515.00,3152.00,-8374.00,3291.00,1292.00,21805.00,300.00,430.00,21076.00,10232.00,-616.00
1976:Q2,38619.00,13422.00,6969.00,27374.00,45602.00,2018.00,-3725.00,-51.00,43946.00,49011.00,45682.00,39651.00,5384.00,646.00,3329.00,29327.00,116.00,644.00,1402.00,0.00,-1778.00,253.00,-251.00,1173.00,-59.00,-610.00,1179.00,166.00,1013.00,10.00,15005.00,1890.00,10606.00,871.00,4.00,250.00,9481.00,25998.00,6351.00,892.00,502.00,4957.00,7096.00,2440.00,2293.00,2363.00,3505.00,8295.00,-2668.00,885.00,2534.00,19.00,3120.00,-605.00,-5066.00,3805.00
1976:Q3,38810.00,13235.00,7243.00,28113.00,46445.00,1845.00,-3804.00,-45.00,44531.00,31520.00,46341.00,41139.00,4218.00,985.00,-14822.00,18124.00,-589.00,-557.00,-885.00,0.00,632.00,-986.00,413.00,-1898.00,-11.00,510.00,634.00,169.00,465.00,34.00,12908.00,2838.00,4095.00,917.00,2.00,250.00,2926.00,32945.00,5641.00,-929.00,873.00,5697.00,2769.00,-1040.00,1139.00,2670.00,1829.00,6437.00,3087.00,798.00,12385.00,48.00,3587.00,8750.00,13011.00,3700.00
1976:Q4,38181.00,12989.00,7528.00,29023.00,46687.00,1919.00,-3898.00,-43.00,44752.00,29336.00,45868.00,42648.00,2973.00,247.00,-16532.00,612.00,730.00,4459.00,3321.00,0.00,-502.00,4132.00,1025.00,3013.00,-150.00,244.00,1884.00,168.00,1716.00,-9.00,-15539.00,1797.00,339.00,913.00,7.00,250.00,-831.00,17144.00,6669.00,160.00,803.00,5706.00,9777.00,2960.00,4718.00,2099.00,2038.00,12563.00,1788.00,588.00,-16279.00,98.00,2661.00,-19038.00,15416.00,3079.00
1977:Q1,41016.00,13963.00,7305.00,30109.00,49857.00,1957.00,-5362.00,-28.00,46480.00,40771.00,48837.00,45383.00,3580.00,-127.00,-8066.00,27124.00,458.00,-4379.00,-828.00,31.00,242.00,614.00,-17.00,834.00,-79.00,-124.00,-1487.00,793.00,-2280.00,43.00,23036.00,1535.00,7859.00,1036.00,5.00,250.00,6568.00,35190.00,7657.00,1034.00,1221.00,5402.00,6994.00,2556.00,3275.00,1163.00,-160.00,1482.00,1407.00,770.00,17041.00,10.00,489.00,16542.00,5708.00,4342.00
1977:Q2,44057.00,15178.00,7464.00,31156.00,52570.00,1833.00,-3831.00,-56.00,50628.00,43308.00,50851.00,47459.00,3247.00,145.00,-7543.00,17106.00,847.00,2144.00,1335.00,43.00,147.00,-5740.00,-1052.00,-4873.00,-107.00,292.00,1714.00,801.00,913.00,-93.00,12951.00,3452.00,306.00,1094.00,5.00,250.00,-1044.00,24648.00,6558.00,711.00,2151.00,3696.00,12707.00,5960.00,3824.00,2923.00,432.00,8031.00,-5719.00,823.00,1816.00,144.00,-90.00,1762.00,7319.00,2112.00
1977:Q3,45668.00,15658.00,7808.00,32167.00,54369.00,1941.00,-2363.00,-45.00,53992.00,50801.00,56041.00,49274.00,5991.00,777.00,-5240.00,35536.00,170.00,-250.00,607.00,56.00,319.00,-546.00,-458.00,-453.00,-307.00,672.00,1243.00,811.00,432.00,-36.00,16847.00,2089.00,15037.00,1159.00,2.00,250.00,13626.00,40776.00,7999.00,261.00,1634.00,6104.00,5915.00,1286.00,338.00,4291.00,1105.00,5555.00,3334.00,881.00,15987.00,64.00,393.00,15531.00,3191.00,4035.00
1977:Q4,46040.00,15779.00,8334.00,33142.00,55069.00,1900.00,-4142.00,-32.00,52859.00,43181.00,55190.00,51559.00,3367.00,265.00,-12009.00,34674.00,772.00,6257.00,5559.00,70.00,-52.00,-494.00,406.00,-499.00,297.00,-698.00,2606.00,810.00,1796.00,-43.00,-8877.00,2477.00,26399.00,1234.00,8.00,250.00,24907.00,46683.00,8972.00,-367.00,1664.00,7675.00,17367.00,5403.00,6346.00,5618.00,1350.00,16966.00,2322.00,617.00,-911.00,111.00,1125.00,-2147.00,9678.00,4263.00
1978:Q1,44617.00,14181.00,8483.00,34082.00,56035.00,2709.00,-5201.00,-36.00,53579.00,43329.00,58572.00,52884.00,5811.00,-123.00,-15243.00,34750.00,1411.00,-6780.00,-376.00,55.00,261.00,-1131.00,942.00,-1563.00,225.00,-735.00,-803.00,483.00,-1286.00,-25.00,19726.00,4408.00,18004.00,1341.00,7.00,500.00,16156.00,49992.00,6681.00,911.00,1325.00,4445.00,16608.00,8376.00,4886.00,3346.00,-1611.00,-1264.00,3002.00,1200.00,25376.00,92.00,750.00,24534.00,10249.00,7738.00
1978:Q2,52698.00,17431.00,8272.00,35103.00,62098.00,1582.00,-5800.00,-42.00,57922.00,39934.00,63653.00,57620.00,5342.00,691.00,-23719.00,15413.00,353.00,2423.00,306.00,13.00,-104.00,-770.00,-1002.00,-1023.00,461.00,794.00,1119.00,487.00,632.00,-108.00,23206.00,3460.00,-14485.00,1448.00,4.00,275.00,-16212.00,39132.00,9253.00,700.00,2136.00,6417.00,14814.00,6730.00,3711.00,4373.00,698.00,11851.00,-5061.00,2077.00,5501.00,294.00,559.00,4648.00,17989.00,7355.00
1978:Q3,53272.00,17382.00,9367.00,36209.00,62732.00,2856.00,-5828.00,-45.00,59804.00,46568.00,64049.00,60331.00,4092.00,-374.00,-17481.00,27022.00,-993.00,911.00,-1120.00,81.00,-234.00,-1579.00,-269.00,-1278.00,-579.00,547.00,1102.00,494.00,608.00,-82.00,25764.00,1634.00,1538.00,1482.00,5.00,275.00,-224.00,44503.00,7921.00,573.00,2179.00,5169.00,3529.00,-759.00,1164.00,3124.00,200.00,6340.00,3521.00,2387.00,20605.00,369.00,-235.00,20470.00,13237.00,7145.00
1978:Q4,56193.00,18562.00,9804.00,37397.00,65224.00,3930.00,-6880.00,-41.00,62315.00,58886.00,69892.00,63208.00,6671.00,12.00,-11005.00,53753.00,1860.00,9764.00,3916.00,261.00,471.00,2458.00,451.00,2378.00,-6.00,-365.00,2676.00,493.00,2183.00,39.00,-7821.00,4194.00,35935.00,1443.00,6.00,275.00,34211.00,64758.00,7616.00,507.00,2024.00,5085.00,13433.00,5675.00,6129.00,1629.00,612.00,24020.00,3459.00,1379.00,14239.00,56.00,-1869.00,16053.00,3429.00,11548.00
1979:Q1,56126.00,17819.00,9550.00,38669.00,67426.00,3477.00,-8767.00,-50.00,62186.00,39116.00,70866.00,65851.00,4491.00,524.00,-31750.00,35875.00,4207.00,-2433.00,-2156.00,418.00,925.00,-302.00,-616.00,-551.00,591.00,274.00,-601.00,805.00,-1406.00,42.00,30753.00,5586.00,-564.00,1437.00,6.00,275.00,-2282.00,67625.00,8859.00,2166.00,2325.00,4368.00,14353.00,6741.00,4414.00,3198.00,-1685.00,3396.00,4885.00,949.00,36869.00,301.00,-4633.00,41200.00,23070.00,12207.00
1979:Q2,56828.00,17888.00,9544.00,39890.00,69286.00,4302.00,-9996.00,-57.00,63648.00,53441.00,72591.00,67123.00,5520.00,-52.00,-19151.00,30658.00,-1251.00,-1787.00,-2045.00,553.00,-485.00,2679.00,-292.00,3170.00,66.00,-265.00,1504.00,814.00,690.00,103.00,21175.00,7082.00,3130.00,1458.00,11.00,275.00,1386.00,49809.00,10506.00,2899.00,2315.00,5292.00,15472.00,10016.00,5052.00,404.00,-3112.00,14067.00,-4869.00,2649.00,15096.00,201.00,-5359.00,20253.00,10208.00,13302.00
1979:Q3,56584.00,17766.00,8985.00,41061.00,70893.00,4862.00,-11030.00,-67.00,64792.00,49037.00,72369.00,70450.00,1354.00,565.00,-23332.00,53080.00,-1496.00,-2.00,3678.00,665.00,-264.00,-6183.00,-872.00,-3834.00,-860.00,-617.00,1590.00,822.00,768.00,95.00,31331.00,6560.00,17106.00,1425.00,6.00,275.00,15400.00,76412.00,9774.00,3264.00,2644.00,3866.00,9742.00,8294.00,683.00,765.00,-1895.00,16295.00,4616.00,2678.00,35202.00,323.00,-3061.00,37940.00,15754.00,12506.00
1979:Q4,55230.00,17146.00,9560.00,42181.00,70706.00,4970.00,-10345.00,-69.00,65399.00,49792.00,75205.00,71991.00,1867.00,1347.00,-25413.00,39891.00,303.00,10305.00,2755.00,754.00,431.00,1156.00,1854.00,-383.00,-770.00,455.00,2571.00,823.00,1748.00,110.00,-10885.00,5167.00,27224.00,1342.00,10.00,275.00,25597.00,65304.00,7175.00,690.00,2703.00,3782.00,10547.00,6064.00,6884.00,-2401.00,-1144.00,21984.00,2299.00,2884.00,21559.00,101.00,2380.00,19078.00,15607.00,14845.00
1980:Q1,57643.00,19178.00,9568.00,43253.00,72149.00,4603.00,-13364.00,-73.00,63461.00,42456.00,77742.00,74827.00,2376.00,538.00,-35286.00,37180.00,-906.00,-2390.00,-1666.00,757.00,-782.00,4808.00,590.00,828.00,133.00,3257.00,-1248.00,2136.00,-3384.00,216.00,31898.00,5926.00,567.00,1303.00,16.00,275.00,-1028.00,72465.00,15058.00,6994.00,2119.00,5945.00,8990.00,7286.00,3816.00,-2112.00,1375.00,1102.00,5038.00,2330.00,38572.00,44.00,6640.00,31889.00,21005.00,18957.00
1980:Q2,46978.00,14478.00,12901.00,44836.00,64435.00,6384.00,-8507.00,-71.00,62382.00,42545.00,75727.00,73178.00,2858.00,-310.00,-33181.00,-7611.00,-610.00,1702.00,-1978.00,675.00,689.00,-4606.00,-419.00,-4386.00,36.00,163.00,2982.00,2136.00,846.00,33.00,-949.00,2970.00,-8519.00,1228.00,9.00,275.00,-10031.00,25570.00,19329.00,5282.00,2877.00,11170.00,-9960.00,-8620.00,3783.00,-5123.00,850.00,-6777.00,-6432.00,4786.00,23774.00,521.00,9672.00,13581.00,19837.00,19799.00
1980:Q3,51658.00,16386.00,10761.00,46933.00,71444.00,3691.00,-10574.00,-51.00,64612.00,61688.00,70352.00,75080.00,-5078.00,350.00,-8664.00,64312.00,106.00,596.00,629.00,957.00,420.00,2448.00,-493.00,3790.00,-290.00,-559.00,3288.00,2160.00,1128.00,-1.00,19832.00,3782.00,32255.00,1159.00,5.00,275.00,30816.00,72976.00,5918.00,-4145.00,2719.00,7344.00,5665.00,10939.00,-2405.00,-2869.00,2525.00,7131.00,2762.00,3590.00,45385.00,480.00,11542.00,33364.00,2924.00,9482.00
1980:Q4,55759.00,18161.00,11421.00,49544.00,75721.00,3072.00,-9688.00,-81.00,69186.00,61096.00,79953.00,77744.00,-788.00,2998.00,-18858.00,33430.00,1026.00,-304.00,7623.00,1604.00,444.00,2430.00,-132.00,-7.00,526.00,2043.00,4672.00,2159.00,2513.00,25.00,-1083.00,7321.00,9672.00,1092.00,14.00,275.00,8291.00,52288.00,2182.00,-4163.00,3149.00,3196.00,24924.00,20051.00,4437.00,436.00,5625.00,27788.00,1510.00,2247.00,-11988.00,325.00,12295.00,-24607.00,8091.00,13920.00
1981:Q1,56882.00,17977.00,12377.00,52669.00,79197.00,3555.00,-9357.00,-47.00,73442.00,63153.00,88598.00,81348.00,7421.00,-172.00,-25445.00,119107.00,-312.00,-5623.00,6012.00,2444.00,-428.00,-5740.00,-333.00,-1104.00,38.00,-4341.00,456.00,2099.00,-1643.00,65.00,42678.00,2510.00,77045.00,1052.00,10.00,275.00,75708.00,144552.00,12882.00,3811.00,3033.00,6038.00,5499.00,-1962.00,6684.00,777.00,800.00,18079.00,3094.00,2825.00,101373.00,131.00,9942.00,91300.00,10289.00,18758.00
1981:Q2,53080.00,16147.00,12947.00,55543.00,79529.00,2824.00,-6077.00,-39.00,76315.00,74843.00,86223.00,84413.00,601.00,1209.00,-11380.00,28387.00,27.00,-4241.00,-441.00,3478.00,-534.00,3842.00,-636.00,4679.00,1621.00,-1822.00,3139.00,2122.00,1017.00,-30.00,16771.00,5468.00,908.00,991.00,15.00,275.00,-373.00,39767.00,17583.00,5982.00,3969.00,7632.00,22656.00,10440.00,6249.00,5967.00,-1350.00,7205.00,-5470.00,4104.00,-4961.00,56.00,4940.00,-9957.00,1472.00,12771.00
1981:Q3,55492.00,17004.00,13504.00,58168.00,83151.00,2875.00,-4541.00,-46.00,81531.00,79400.00,98191.00,87489.00,7559.00,3143.00,-18791.00,50116.00,1084.00,-4340.00,-1278.00,3373.00,-1411.00,3969.00,-142.00,2713.00,611.00,787.00,2294.00,2146.00,148.00,134.00,14644.00,1499.00,30148.00,920.00,12.00,275.00,28941.00,68907.00,13869.00,6262.00,3135.00,4472.00,23006.00,13270.00,4345.00,5391.00,-6650.00,-3605.00,2520.00,4272.00,35495.00,-153.00,2368.00,33280.00,2131.00,19580.00
1981:Q4,51192.00,14866.00,13674.00,60542.00,83194.00,4210.00,-4651.00,-70.00,82823.00,78543.00,95943.00,90785.00,4296.00,863.00,-17401.00,13244.00,1891.00,-6755.00,5656.00,2128.00,270.00,6769.00,178.00,-1333.00,1304.00,6620.00,3544.00,2145.00,1399.00,87.00,-29323.00,2425.00,26552.00,841.00,14.00,275.00,25422.00,30645.00,8554.00,-1359.00,3294.00,6619.00,21273.00,10541.00,10678.00,54.00,-6250.00,5328.00,-4144.00,9420.00,-3536.00,353.00,501.00,-4390.00,4281.00,17400.00
1982:Q1,44951.00,12448.00,14599.00,62668.00,80572.00,4750.00,-3225.00,-66.00,82163.00,55512.00,85099.00,90535.00,-6231.00,796.00,-29587.00,34729.00,-2320.00,-3770.00,-566.00,1131.00,36.00,-6631.00,-291.00,-2622.00,-1970.00,-1748.00,-1720.00,577.00,-2297.00,356.00,6690.00,5237.00,36286.00,771.00,17.00,275.00,35223.00,64316.00,18664.00,7114.00,3640.00,7910.00,24897.00,25467.00,893.00,-1463.00,-1875.00,-11411.00,-644.00,1333.00,33352.00,262.00,-1430.00,34519.00,26651.00,7752.00
1982:Q2,44712.00,12805.00,11854.00,64657.00,84711.00,2558.00,-1186.00,-60.00,86143.00,69727.00,86879.00,88656.00,-1947.00,170.00,-17153.00,10057.00,1244.00,-196.00,-3828.00,383.00,632.00,-5019.00,328.00,-3225.00,28.00,-2150.00,1460.00,583.00,877.00,367.00,6192.00,4231.00,4591.00,615.00,0.00,275.00,3701.00,27210.00,10329.00,1905.00,3324.00,5100.00,19609.00,20706.00,2460.00,-3557.00,675.00,2963.00,-6140.00,1978.00,-2204.00,319.00,-3111.00,588.00,16417.00,3354.00
1982:Q3,43737.00,12572.00,13097.00,66510.00,84578.00,3156.00,-1599.00,-41.00,86176.00,67292.00,86128.00,86691.00,-602.00,39.00,-18836.00,35697.00,-3042.00,564.00,7423.00,-219.00,853.00,2073.00,-505.00,2345.00,-1331.00,1564.00,859.00,590.00,269.00,243.00,11445.00,1912.00,13586.00,626.00,4.00,275.00,12681.00,54533.00,10267.00,-2015.00,4302.00,7980.00,13062.00,16062.00,1166.00,-4166.00,-1875.00,2327.00,1674.00,2343.00,26735.00,876.00,-1679.00,27538.00,18884.00,3149.00
1982:Q4,39141.00,10938.00,14508.00,68226.00,81920.00,4755.00,-1495.00,-32.00,85212.00,69839.00,77117.00,85289.00,-10512.00,2340.00,-7277.00,7587.00,1795.00,13770.00,5573.00,-680.00,-870.00,10800.00,217.00,5861.00,816.00,3906.00,2206.00,590.00,1616.00,147.00,-29335.00,4574.00,-393.00,805.00,10.00,275.00,-1483.00,14864.00,424.00,-13129.00,3877.00,9676.00,9303.00,10181.00,342.00,-1220.00,4975.00,16931.00,831.00,2474.00,-20074.00,461.00,-3669.00,-16866.00,15373.00,-3309.00
1983:Q1,39372.00,11368.00,15741.00,69808.00,82072.00,5337.00,562.00,-16.00,87986.00,70601.00,76861.00,83674.00,-6743.00,-71.00,-6260.00,25683.00,1517.00,-6110.00,-236.00,-1505.00,843.00,5286.00,123.00,3393.00,-492.00,2262.00,-1455.00,443.00,-1898.00,184.00,12406.00,1716.00,13036.00,798.00,1.00,275.00,11962.00,31942.00,12224.00,3573.00,2454.00,6197.00,-4410.00,-677.00,-39.00,-3694.00,5725.00,-17535.00,5862.00,365.00,29711.00,859.00,9054.00,19798.00,17385.00,-5773.00
1983:Q2,46966.00,15000.00,15209.00,71509.00,88267.00,4862.00,-1766.00,-10.00,91372.00,89999.00,89161.00,84545.00,1018.00,3597.00,838.00,38479.00,-35.00,6636.00,4492.00,-2701.00,621.00,6306.00,1272.00,2466.00,923.00,1645.00,2303.00,447.00,1856.00,35.00,21208.00,3650.00,-4037.00,812.00,1.00,275.00,-5125.00,37641.00,11668.00,-2338.00,2883.00,11123.00,12185.00,-266.00,7790.00,4661.00,9225.00,3410.00,-4043.00,2937.00,2260.00,1008.00,10715.00,-9463.00,1374.00,2660.00
1983:Q3,52521.00,17363.00,15845.00,73331.00,92643.00,5157.00,-3788.00,-9.00,94020.00,85399.00,95217.00,87872.00,6113.00,1232.00,-9818.00,34525.00,1631.00,4988.00,-1232.00,-2566.00,-52.00,-4621.00,600.00,-2765.00,-612.00,-1844.00,1574.00,453.00,1121.00,409.00,27322.00,5378.00,1694.00,894.00,3.00,275.00,522.00,44343.00,8392.00,1698.00,2073.00,4621.00,15306.00,5903.00,4450.00,4953.00,2125.00,-3170.00,3634.00,2691.00,15365.00,130.00,11856.00,3380.00,8622.00,6362.00
1983:Q4,53773.00,17990.00,16455.00,75272.00,94601.00,5998.00,-2453.00,-3.00,98148.00,101764.00,100837.00,93267.00,7626.00,-57.00,928.00,43171.00,1217.00,16064.00,3377.00,-1106.00,-599.00,13357.00,2245.00,6039.00,1046.00,4027.00,3951.00,452.00,3499.00,568.00,-3534.00,4288.00,5587.00,1039.00,4.00,275.00,4269.00,42243.00,2291.00,-3772.00,2021.00,4042.00,36743.00,21022.00,10483.00,5238.00,2925.00,25089.00,-2392.00,1773.00,-24186.00,143.00,12007.00,-36336.00,-3616.00,8689.00
1984:Q1,59677.00,20555.00,16691.00,77334.00,99765.00,5577.00,-1648.00,-5.00,103699.00,92178.00,112775.00,95954.00,16204.00,616.00,-20597.00,88963.00,1148.00,12918.00,-2514.00,356.00,879.00,12066.00,444.00,7957.00,-1639.00,5304.00,547.00,2836.00,-2289.00,819.00,35898.00,4361.00,22486.00,1111.00,1.00,275.00,21099.00,109560.00,15965.00,5743.00,2000.00,8222.00,24658.00,15653.00,10377.00,-1372.00,-15750.00,8609.00,4588.00,2809.00,68682.00,-382.00,15899.00,53165.00,11521.00,14658.00
1984:Q2,59267.00,20270.00,16797.00,79706.00,101906.00,5588.00,-2452.00,-1.00,105043.00,106013.00,117497.00,100718.00,15315.00,1464.00,-11485.00,89494.00,962.00,-5242.00,-1650.00,1809.00,1790.00,-2008.00,-1386.00,-819.00,743.00,-546.00,4325.00,2835.00,1490.00,710.00,30685.00,4932.00,53181.00,1326.00,2.00,275.00,51578.00,100978.00,21606.00,10945.00,2219.00,8442.00,38390.00,20083.00,11181.00,7126.00,-26250.00,18464.00,-3673.00,8061.00,44380.00,-370.00,20249.00,24501.00,-970.00,18043.00
1984:Q3,54099.00,17636.00,17002.00,82387.00,101849.00,6084.00,72.00,-1.00,108006.00,106778.00,120417.00,103915.00,15521.00,981.00,-13640.00,72993.00,-4085.00,-511.00,-4678.00,1954.00,-1989.00,-5537.00,-57.00,-3542.00,424.00,-2362.00,3281.00,2867.00,414.00,493.00,24699.00,3945.00,55421.00,1377.00,2.00,275.00,53767.00,86632.00,23045.00,6886.00,2364.00,13795.00,15738.00,2864.00,8531.00,4343.00,-17925.00,-868.00,526.00,2999.00,63118.00,930.00,-15888.00,78075.00,1228.00,18496.00
1984:Q4,53929.00,17479.00,16714.00,85378.00,105114.00,5255.00,49.00,-1.00,110418.00,121642.00,117196.00,106339.00,10345.00,512.00,4446.00,26030.00,866.00,5976.00,7992.00,790.00,-9.00,4703.00,-1447.00,2727.00,1604.00,1819.00,6265.00,2867.00,3398.00,825.00,-23679.00,4489.00,17813.00,1323.00,-3.00,275.00,16218.00,21584.00,29719.00,-1859.00,13959.00,17619.00,38007.00,20615.00,16139.00,1253.00,-19050.00,8403.00,2080.00,4639.00,-42214.00,724.00,-14718.00,-28220.00,-11224.00,12033.00
1985:Q1,51669.00,17838.00,17047.00,88673.00,105457.00,4921.00,138.00,0.00,110516.00,48199.00,109182.00,107221.00,2128.00,-168.00,-60983.00,44153.00,-716.00,-12316.00,3926.00,-242.00,4162.00,-11194.00,460.00,-6311.00,-1136.00,-4207.00,-1499.00,1373.00,-2872.00,1061.00,30555.00,3227.00,27189.00,1227.00,4.00,298.00,25660.00,105136.00,24682.00,4482.00,1700.00,18500.00,12126.00,10911.00,3698.00,-2483.00,-21750.00,-2889.00,388.00,4849.00,87730.00,848.00,-1606.00,88488.00,62317.00,3587.00
1985:Q2,49834.00,16982.00,19006.00,91013.00,104858.00,7718.00,86.00,-4.00,112667.00,72209.00,113052.00,108907.00,4223.00,-78.00,-40843.00,31423.00,-673.00,6153.00,-6242.00,-1145.00,-3856.00,19871.00,-404.00,12574.00,-681.00,8382.00,2973.00,1388.00,1585.00,1177.00,11494.00,4057.00,-2387.00,1461.00,-7.00,2014.00,-5855.00,72265.00,32549.00,5914.00,4500.00,22135.00,8424.00,2345.00,3460.00,2619.00,-17500.00,3807.00,-4085.00,4315.00,44755.00,957.00,-7842.00,51640.00,40457.00,8107.00
1985:Q3,52745.00,18461.00,17674.00,92392.00,109001.00,4991.00,1792.00,0.00,115785.00,90401.00,111054.00,107617.00,2438.00,999.00,-20653.00,58242.00,619.00,10522.00,1880.00,-262.00,569.00,-11803.00,-472.00,-6817.00,31.00,-4545.00,2412.00,1403.00,1009.00,1504.00,10157.00,3136.00,39508.00,1089.00,-8.00,-238.00,38665.00,78895.00,24623.00,150.00,5400.00,19073.00,4062.00,9195.00,-1194.00,-3939.00,-19500.00,-3050.00,2826.00,3677.00,66258.00,-173.00,10917.00,55513.00,25383.00,261.00
1985:Q4,50799.00,17802.00,18279.00,92811.00,107528.00,6640.00,-1995.00,0.00,112173.00,73827.00,115720.00,108865.00,6923.00,-69.00,-41893.00,79184.00,3509.00,18882.00,613.00,107.00,-1420.00,10284.00,1152.00,5189.00,484.00,3459.00,5808.00,1403.00,4405.00,-75.00,-6984.00,3894.00,44566.00,484.00,-7.00,2658.00,41431.00,121077.00,38520.00,4052.00,11000.00,23468.00,39349.00,18549.00,12181.00,8619.00,-25750.00,44592.00,-2287.00,4696.00,21957.00,4162.00,-21182.00,38977.00,38346.00,10187.00
